store_id,daily_footfall,conversion_rate,weather_condition,date
38,1135,0.33,Sunny,2018-01-25 13:26:06
112,945,0.13,Cloudy,2019-02-12 07:40:35
430,1838,0.18,Rainy,2022-05-26 03:52:07
255,224,0.39,Cloudy,2019-08-08 19:30:30
70,1078,0.12,Cloudy,2022-07-20 09:25:22
468,386,0.13,Rainy,2020-09-25 11:25:18
341,1047,0.25,Cloudy,2022-06-06 09:02:13
138,1211,0.17,Cloudy,2024-03-14 02:18:11
188,1957,0.34,Cloudy,2020-09-24 16:24:25
402,2350,0.1,Cloudy,2022-06-19 16:18:01
464,1757,0.16,Rainy,2024-02-06 06:29:29
374,2435,0.34,Sunny,2020-03-10 06:25:08
38,1114,0.32,Cloudy,2021-04-05 12:07:34
364,1364,0.17,Rainy,2020-08-18 16:34:08
171,506,0.12,Rainy,2018-03-20 12:18:19
110,364,0.17,Rainy,2020-07-15 17:40:23
499,1764,0.16,Cloudy,2023-05-22 22:05:20
148,469,0.38,Cloudy,2024-02-02 21:19:26
198,2745,0.25,Sunny,2022-01-20 17:54:03
203,476,0.05,Cloudy,2020-11-18 17:30:44
81,2448,0.29,Cloudy,2024-07-23 15:03:45
219,419,0.2,Sunny,2021-06-29 15:14:30
147,1927,0.18,Cloudy,2023-03-18 10:44:50
37,2085,0.09,Rainy,2019-10-31 18:00:33
98,1489,0.39,Cloudy,2024-10-30 16:29:49
467,1436,0.33,Rainy,2024-05-13 23:44:07
398,1944,0.33,Rainy,2024-05-14 01:04:12
305,1615,0.34,Sunny,2019-01-29 20:19:07
406,76,0.21,Cloudy,2023-08-22 03:21:20
169,1402,0.15,Cloudy,2023-01-27 04:00:52
406,1183,0.34,Rainy,2021-07-02 10:29:46
245,2943,0.14,Cloudy,2020-10-19 13:01:50
264,2750,0.32,Sunny,2021-12-28 16:26:21
162,2005,0.13,Sunny,2021-06-10 22:37:44
159,1515,0.16,Sunny,2020-03-02 23:43:35
414,209,0.36,Rainy,2018-05-28 02:09:40
108,2426,0.25,Cloudy,2018-01-13 16:44:57
5,629,0.2,Rainy,2018-02-04 23:00:11
9,1970,0.07,Rainy,2019-12-25 19:41:10
373,1545,0.17,Cloudy,2022-05-17 09:30:25
215,1991,0.07,Sunny,2023-11-28 20:14:33
375,218,0.07,Sunny,2024-07-27 01:36:18
231,852,0.14,Sunny,2024-05-15 02:15:10
193,455,0.09,Cloudy,2022-07-29 22:14:03
395,2771,0.06,Rainy,2020-02-27 20:53:21
366,711,0.26,Cloudy,2018-10-23 03:07:49
416,2701,0.32,Cloudy,2019-02-05 19:25:01
61,456,0.19,Cloudy,2023-08-18 03:07:29
432,2196,0.2,Rainy,2018-10-27 23:07:55
189,2381,0.06,Sunny,2021-09-17 16:37:53
32,2831,0.11,Sunny,2024-09-01 13:54:39
154,2864,0.15,Cloudy,2018-12-29 15:04:15
473,1784,0.38,Rainy,2022-02-27 03:39:34
146,951,0.26,Sunny,2024-06-19 02:42:19
18,2156,0.15,Cloudy,2019-06-09 01:06:46
410,2013,0.27,Sunny,2020-02-03 19:52:09
80,870,0.11,Sunny,2024-07-06 15:42:00
289,1676,0.22,Sunny,2022-06-05 08:55:42
53,901,0.23,Cloudy,2018-01-26 09:35:41
363,872,0.33,Rainy,2021-08-31 13:25:02
368,1714,0.08,Sunny,2021-12-16 10:46:37
36,287,0.28,Sunny,2020-04-23 09:08:49
460,775,0.32,Cloudy,2024-06-25 14:57:15
391,2248,0.26,Cloudy,2020-11-09 21:30:13
108,692,0.32,Rainy,2019-12-19 12:01:15
277,595,0.11,Rainy,2019-01-23 06:28:04
212,2050,0.38,Sunny,2024-03-13 21:10:04
408,409,0.11,Cloudy,2019-05-30 04:00:39
331,649,0.12,Sunny,2019-02-19 00:47:50
38,557,0.1,Cloudy,2020-12-03 05:36:36
285,278,0.34,Cloudy,2021-09-16 21:50:35
189,181,0.06,Sunny,2023-04-05 20:09:16
304,644,0.23,Cloudy,2020-09-17 06:20:14
276,1486,0.07,Sunny,2019-05-24 16:11:52
427,1446,0.12,Rainy,2020-01-12 17:33:06
371,2237,0.32,Cloudy,2021-11-01 19:03:06
186,1331,0.07,Cloudy,2021-02-04 10:42:25
352,1762,0.13,Cloudy,2022-08-30 04:21:55
237,1280,0.29,Cloudy,2023-06-17 03:26:42
130,2163,0.34,Sunny,2022-08-28 19:27:14
197,1385,0.11,Sunny,2024-04-18 11:36:34
49,1394,0.3,Sunny,2019-09-04 04:44:53
302,1453,0.12,Cloudy,2021-03-04 22:16:19
345,2966,0.24,Cloudy,2021-07-27 10:16:56
176,2565,0.06,Sunny,2024-06-06 16:08:06
70,1412,0.23,Cloudy,2024-12-07 09:32:26
165,373,0.26,Rainy,2021-07-07 03:45:27
99,625,0.28,Cloudy,2021-02-01 18:22:36
244,2048,0.15,Rainy,2024-04-16 15:41:59
269,198,0.06,Cloudy,2018-04-19 22:26:14
90,536,0.26,Rainy,2019-08-25 09:35:59
98,674,0.06,Sunny,2019-04-17 23:50:46
148,2072,0.28,Sunny,2024-08-26 17:49:33
296,1219,0.37,Rainy,2023-01-01 04:52:27
442,1081,0.23,Rainy,2020-05-12 22:29:02
464,1687,0.17,Rainy,2018-11-03 12:27:29
191,2808,0.06,Cloudy,2022-05-02 19:04:38
351,2540,0.24,Sunny,2018-02-07 16:35:41
259,2564,0.17,Sunny,2022-07-07 16:57:17
207,537,0.2,Sunny,2023-07-30 16:01:12
228,2041,0.37,Rainy,2022-12-12 01:47:27
415,931,0.12,Rainy,2018-06-01 09:46:45
482,284,0.22,Cloudy,2022-04-29 14:24:15
265,220,0.1,Cloudy,2021-01-19 17:36:36
201,2064,0.28,Rainy,2019-08-22 18:56:34
10,2721,0.25,Sunny,2020-11-04 06:11:31
132,1389,0.39,Cloudy,2022-07-15 13:18:36
386,306,0.05,Rainy,2021-06-17 06:43:39
398,1871,0.09,Cloudy,2021-09-12 15:47:27
45,874,0.2,Cloudy,2020-05-31 08:22:45
166,791,0.21,Cloudy,2020-10-07 00:08:54
135,1738,0.07,Cloudy,2020-01-24 11:28:34
155,59,0.38,Sunny,2019-02-28 04:07:59
284,544,0.38,Rainy,2018-05-02 09:50:29
54,2459,0.39,Sunny,2020-06-16 18:31:52
203,608,0.38,Sunny,2021-10-05 14:34:40
498,544,0.36,Sunny,2018-03-28 16:25:15
473,2521,0.33,Sunny,2019-08-19 00:35:38
214,2988,0.4,Sunny,2019-12-11 00:48:23
160,1926,0.09,Rainy,2021-07-17 17:40:36
313,1362,0.14,Cloudy,2024-12-09 04:55:57
244,2555,0.25,Rainy,2020-02-22 05:50:43
68,1474,0.34,Sunny,2021-04-28 05:46:05
256,2991,0.37,Sunny,2024-04-18 06:13:39
374,2624,0.18,Rainy,2024-11-17 15:14:46
100,2292,0.1,Sunny,2021-05-11 03:37:29
42,2243,0.17,Sunny,2024-01-28 20:56:45
164,622,0.34,Sunny,2024-08-25 08:51:40
87,801,0.16,Sunny,2020-04-04 23:39:07
350,2151,0.38,Cloudy,2020-11-02 12:21:31
421,2944,0.36,Rainy,2024-02-20 20:05:28
386,2555,0.07,Rainy,2018-03-04 19:11:02
355,191,0.32,Cloudy,2019-11-02 17:08:53
154,663,0.06,Sunny,2021-08-22 03:09:38
189,1778,0.37,Cloudy,2021-02-19 15:41:32
206,1504,0.21,Cloudy,2024-03-28 21:25:03
299,1187,0.35,Rainy,2018-04-07 02:15:21
269,166,0.38,Sunny,2022-03-18 12:52:08
457,2198,0.17,Sunny,2019-08-22 17:14:54
233,2941,0.16,Cloudy,2024-12-24 19:18:00
424,2617,0.2,Sunny,2022-02-19 23:16:34
441,183,0.2,Rainy,2023-10-31 17:30:57
146,1799,0.15,Rainy,2019-04-29 01:20:11
272,533,0.35,Sunny,2018-01-04 18:40:54
117,2075,0.27,Sunny,2019-11-18 21:19:11
431,866,0.05,Rainy,2019-11-30 12:56:24
1,2224,0.1,Rainy,2021-09-06 06:40:26
389,248,0.06,Cloudy,2021-11-19 06:01:04
453,2644,0.24,Rainy,2024-06-01 18:20:17
386,162,0.13,Sunny,2019-12-22 12:38:45
99,591,0.34,Sunny,2024-10-26 15:03:12
123,460,0.16,Sunny,2021-01-22 06:11:01
209,1137,0.12,Rainy,2020-08-19 02:19:47
322,1804,0.36,Sunny,2024-04-30 10:28:03
335,2719,0.28,Sunny,2019-12-09 05:59:46
313,61,0.1,Sunny,2020-02-23 09:39:57
460,1749,0.14,Sunny,2021-11-12 05:04:29
78,2911,0.21,Cloudy,2018-05-06 10:20:01
231,2994,0.29,Rainy,2020-08-18 06:43:41
21,865,0.33,Rainy,2019-05-15 21:06:09
76,2664,0.05,Sunny,2021-06-23 04:29:17
311,554,0.18,Sunny,2024-09-11 12:28:20
208,300,0.19,Rainy,2018-10-16 15:42:05
260,2136,0.4,Rainy,2020-12-06 14:51:54
44,1316,0.28,Rainy,2023-10-17 01:29:27
268,2773,0.37,Cloudy,2018-01-03 10:31:21
164,1557,0.21,Rainy,2024-04-10 21:56:53
347,2986,0.17,Rainy,2021-01-10 14:14:24
327,296,0.22,Sunny,2022-05-29 08:12:37
414,2600,0.26,Rainy,2022-09-21 01:38:16
39,2028,0.17,Sunny,2024-08-11 08:11:57
239,2103,0.23,Sunny,2024-03-13 12:03:41
396,2664,0.19,Sunny,2018-01-24 11:16:22
490,496,0.3,Cloudy,2023-05-07 06:58:16
318,646,0.39,Sunny,2021-12-28 23:38:15
2,1320,0.15,Cloudy,2019-02-19 08:48:10
105,1302,0.31,Sunny,2024-07-12 05:25:53
121,1596,0.11,Sunny,2019-10-31 14:02:03
239,1732,0.28,Cloudy,2019-11-08 05:24:43
31,1593,0.2,Sunny,2021-04-08 17:33:07
169,2584,0.3,Rainy,2022-06-03 13:10:14
122,2982,0.4,Cloudy,2019-08-20 14:48:53
339,2436,0.12,Rainy,2022-05-13 08:45:10
355,1671,0.26,Rainy,2023-02-01 20:35:09
493,1955,0.39,Rainy,2021-01-28 07:13:34
353,1610,0.14,Rainy,2019-02-08 09:47:18
277,1792,0.35,Cloudy,2024-11-14 02:30:07
222,2301,0.2,Rainy,2023-02-07 17:40:28
323,2216,0.31,Rainy,2019-02-26 21:06:35
290,2024,0.39,Rainy,2020-06-14 22:34:43
70,1665,0.12,Rainy,2018-12-21 03:47:01
427,2964,0.25,Rainy,2020-07-29 04:33:13
146,264,0.35,Rainy,2021-09-24 17:57:46
164,2130,0.33,Sunny,2020-04-16 12:23:06
190,2312,0.16,Rainy,2024-06-22 14:47:45
45,2004,0.33,Sunny,2020-10-19 03:16:05
457,1340,0.16,Cloudy,2024-04-15 02:51:41
118,974,0.35,Rainy,2021-03-08 09:28:02
419,1232,0.22,Rainy,2024-12-03 18:38:29
435,969,0.26,Rainy,2022-12-07 14:02:42
409,156,0.18,Cloudy,2023-02-05 22:36:06
17,1562,0.11,Sunny,2024-09-02 10:05:09
310,1520,0.21,Sunny,2024-06-20 10:57:24
315,1006,0.12,Sunny,2019-03-24 08:08:15
3,1250,0.18,Cloudy,2018-07-27 09:50:37
273,2631,0.19,Sunny,2019-11-13 19:33:25
91,1596,0.37,Cloudy,2018-08-23 05:00:33
414,1083,0.11,Sunny,2024-12-09 07:41:14
370,1160,0.37,Rainy,2018-02-10 15:55:23
344,1015,0.17,Cloudy,2024-10-23 10:38:40
211,115,0.19,Sunny,2020-05-17 09:31:27
83,1588,0.1,Rainy,2022-09-06 08:18:02
383,144,0.05,Cloudy,2022-10-28 07:17:13
374,1362,0.16,Cloudy,2018-09-30 22:37:20
120,1353,0.36,Rainy,2019-09-28 05:15:39
369,789,0.18,Cloudy,2024-03-25 15:26:52
367,1858,0.17,Sunny,2022-11-18 05:18:50
111,2899,0.26,Rainy,2021-11-03 18:18:37
117,723,0.4,Rainy,2019-08-16 12:32:01
256,1017,0.07,Sunny,2020-08-01 04:23:32
499,51,0.29,Sunny,2018-10-26 05:53:53
210,1389,0.3,Cloudy,2018-02-19 08:38:16
136,1489,0.33,Cloudy,2021-11-04 02:34:36
32,1043,0.25,Rainy,2021-02-09 00:55:43
277,276,0.19,Cloudy,2019-04-24 23:05:31
462,168,0.27,Rainy,2021-04-30 17:58:37
91,170,0.11,Rainy,2018-04-28 00:52:31
300,445,0.17,Cloudy,2018-07-11 06:16:05
153,1410,0.29,Cloudy,2023-10-24 04:23:06
29,458,0.34,Cloudy,2022-05-07 12:13:03
6,2875,0.23,Cloudy,2023-07-28 18:31:31
109,200,0.36,Rainy,2018-09-01 05:18:11
479,1408,0.19,Rainy,2022-03-22 03:56:56
265,2827,0.22,Cloudy,2022-09-17 05:53:53
96,2836,0.29,Sunny,2020-11-04 04:11:37
334,1017,0.07,Cloudy,2022-04-29 11:00:26
313,2385,0.33,Sunny,2019-04-22 16:55:05
170,1331,0.22,Rainy,2020-09-26 01:55:39
192,149,0.07,Sunny,2018-10-10 03:24:12
395,2721,0.06,Sunny,2018-02-23 21:09:03
470,2754,0.24,Sunny,2020-01-08 03:48:03
453,571,0.3,Rainy,2024-06-02 20:05:00
490,2927,0.08,Rainy,2019-09-12 13:07:07
415,2583,0.06,Rainy,2021-02-27 01:46:57
339,2073,0.09,Rainy,2019-06-15 10:31:50
174,546,0.37,Rainy,2023-06-29 22:07:48
490,730,0.26,Cloudy,2019-12-19 07:55:46
492,1920,0.36,Cloudy,2019-06-30 06:13:26
314,852,0.29,Sunny,2018-12-30 11:15:05
362,1989,0.16,Rainy,2022-08-21 20:26:53
114,1408,0.36,Sunny,2021-11-01 03:14:44
421,1549,0.35,Cloudy,2024-12-26 11:51:08
214,2875,0.36,Rainy,2021-11-29 01:52:47
356,719,0.12,Rainy,2019-01-08 15:15:52
180,103,0.15,Cloudy,2022-06-19 05:28:21
80,1836,0.21,Sunny,2023-05-05 07:20:25
3,1793,0.16,Sunny,2019-12-30 22:05:11
266,2683,0.19,Rainy,2021-09-29 00:19:01
71,510,0.22,Cloudy,2024-01-22 15:44:02
270,2692,0.24,Rainy,2021-05-25 13:40:54
359,671,0.11,Rainy,2018-06-07 05:21:08
243,1381,0.2,Cloudy,2020-09-11 16:04:05
241,2451,0.29,Cloudy,2020-01-19 11:55:45
55,2749,0.23,Cloudy,2024-07-17 15:32:54
355,197,0.25,Cloudy,2024-04-10 15:05:06
128,1757,0.31,Sunny,2020-02-14 09:58:26
82,2298,0.26,Cloudy,2024-01-19 21:35:02
70,2892,0.18,Sunny,2022-10-07 12:31:45
319,1848,0.31,Cloudy,2023-05-11 01:06:33
319,83,0.06,Rainy,2024-10-14 04:11:10
126,565,0.18,Cloudy,2021-06-03 07:19:17
25,387,0.13,Rainy,2024-10-18 10:35:19
127,2451,0.12,Sunny,2018-09-03 21:14:46
330,486,0.13,Sunny,2018-06-08 21:01:35
29,537,0.35,Cloudy,2024-06-09 03:34:10
263,2460,0.39,Rainy,2018-05-08 11:58:10
53,2984,0.28,Cloudy,2019-09-02 22:19:52
55,960,0.23,Rainy,2024-07-27 08:53:40
432,2260,0.38,Cloudy,2022-01-03 07:55:52
55,2137,0.14,Rainy,2019-10-29 09:37:07
286,2454,0.21,Sunny,2024-03-28 02:23:27
24,2711,0.33,Sunny,2022-04-26 07:12:33
354,1176,0.2,Rainy,2023-02-23 03:28:39
223,146,0.29,Cloudy,2022-11-18 19:07:58
18,198,0.37,Rainy,2018-07-25 13:21:56
231,1237,0.23,Cloudy,2022-07-03 14:50:54
11,1888,0.39,Sunny,2018-05-07 12:17:56
170,1256,0.35,Rainy,2024-11-14 02:36:28
353,196,0.18,Sunny,2020-07-17 03:48:25
12,1518,0.1,Cloudy,2024-08-11 20:41:03
411,522,0.19,Sunny,2021-11-15 04:30:25
165,298,0.16,Rainy,2019-11-06 07:20:06
477,757,0.22,Cloudy,2018-12-22 03:49:13
188,2810,0.07,Rainy,2023-04-06 05:55:04
240,1395,0.39,Sunny,2023-01-11 06:28:45
237,1086,0.26,Sunny,2021-09-19 18:52:46
483,621,0.33,Rainy,2022-10-01 08:31:00
376,2290,0.38,Rainy,2023-10-02 00:49:48
442,2359,0.25,Cloudy,2018-02-24 22:57:08
91,1179,0.37,Cloudy,2019-09-17 07:02:27
444,2795,0.1,Cloudy,2018-01-07 12:24:54
311,1783,0.09,Rainy,2021-11-17 08:19:04
435,2793,0.36,Rainy,2020-07-04 14:54:44
88,1766,0.38,Sunny,2020-01-19 11:09:54
153,2315,0.34,Cloudy,2019-11-07 08:16:42
229,793,0.25,Sunny,2019-01-24 10:22:08
385,2403,0.14,Rainy,2021-07-17 00:24:44
401,1938,0.28,Sunny,2024-12-30 18:06:01
25,604,0.32,Cloudy,2024-08-30 15:36:14
195,1622,0.07,Cloudy,2021-11-06 01:12:17
153,906,0.11,Rainy,2018-06-10 14:44:53
401,1827,0.38,Sunny,2020-10-29 03:52:36
11,727,0.15,Rainy,2021-07-03 08:50:47
457,2555,0.19,Rainy,2022-05-01 12:42:39
311,1469,0.31,Rainy,2020-09-09 23:35:37
111,2928,0.2,Cloudy,2018-08-11 22:08:40
373,2399,0.11,Sunny,2018-06-25 03:51:56
346,1132,0.31,Sunny,2021-01-07 06:36:50
353,490,0.19,Sunny,2020-03-01 21:55:05
447,704,0.08,Cloudy,2022-03-13 00:19:32
221,1138,0.24,Rainy,2018-12-16 06:03:55
346,924,0.08,Cloudy,2024-07-03 01:38:32
222,2075,0.1,Rainy,2022-06-10 13:20:25
39,278,0.21,Cloudy,2023-08-04 04:08:09
439,2986,0.18,Cloudy,2020-09-16 06:30:26
154,1781,0.12,Sunny,2021-05-16 21:14:28
228,2961,0.07,Cloudy,2023-04-08 08:17:59
315,822,0.23,Rainy,2024-06-25 14:53:22
226,363,0.32,Sunny,2024-03-11 14:41:55
73,1137,0.25,Rainy,2023-04-09 08:36:13
96,1539,0.29,Rainy,2023-11-19 04:58:05
106,2833,0.12,Sunny,2023-04-16 12:27:00
462,1624,0.28,Rainy,2022-07-30 19:41:20
135,284,0.15,Sunny,2018-10-25 17:48:12
290,418,0.39,Rainy,2020-10-06 07:01:18
148,948,0.18,Sunny,2018-03-08 17:54:47
257,860,0.12,Rainy,2023-02-01 15:33:42
240,814,0.26,Rainy,2019-02-20 06:28:27
138,1915,0.18,Rainy,2024-01-30 06:39:48
381,2304,0.15,Sunny,2021-04-27 16:55:56
445,1816,0.09,Sunny,2020-02-04 13:19:39
189,2364,0.22,Rainy,2018-10-09 00:28:37
496,374,0.28,Sunny,2024-02-09 04:21:42
146,450,0.3,Rainy,2024-12-11 06:58:21
136,1563,0.09,Cloudy,2019-10-29 19:38:48
408,1869,0.05,Cloudy,2023-07-07 16:31:53
205,2532,0.07,Cloudy,2024-08-25 05:35:03
303,1155,0.14,Rainy,2023-06-28 00:04:13
231,2251,0.26,Sunny,2022-02-22 19:20:06
171,456,0.18,Cloudy,2018-02-02 14:18:10
472,2817,0.3,Rainy,2020-12-29 12:43:53
460,1268,0.28,Sunny,2022-04-17 20:35:44
408,1319,0.11,Cloudy,2018-04-13 04:41:29
95,1821,0.07,Sunny,2022-05-30 15:44:56
14,2471,0.09,Sunny,2018-12-24 09:59:13
405,1283,0.1,Rainy,2023-04-27 10:20:13
484,608,0.39,Sunny,2020-10-16 22:21:22
171,1563,0.39,Rainy,2020-08-26 19:13:54
288,617,0.37,Sunny,2019-08-26 16:09:02
46,1809,0.11,Rainy,2022-02-07 04:45:51
66,1663,0.13,Sunny,2019-01-08 19:08:43
14,2150,0.08,Rainy,2024-01-09 15:57:51
97,1757,0.26,Rainy,2022-07-12 08:27:25
459,1236,0.24,Cloudy,2021-04-18 21:04:46
159,1295,0.28,Cloudy,2020-05-10 13:13:25
453,689,0.06,Cloudy,2022-11-19 08:23:41
104,1068,0.29,Cloudy,2022-01-15 23:44:08
451,2516,0.14,Sunny,2021-05-01 13:39:54
412,1641,0.24,Cloudy,2021-10-19 23:44:43
486,2050,0.19,Cloudy,2024-06-02 09:00:10
5,441,0.13,Rainy,2021-02-15 17:47:37
232,1693,0.14,Cloudy,2019-09-16 22:18:55
320,740,0.38,Cloudy,2023-03-29 10:01:46
334,1006,0.32,Rainy,2021-06-27 02:36:33
208,469,0.14,Rainy,2018-03-02 06:33:14
330,2246,0.25,Rainy,2020-12-13 11:05:59
408,1838,0.19,Cloudy,2022-01-02 19:35:13
355,2626,0.15,Rainy,2019-07-06 22:12:23
257,250,0.14,Sunny,2024-01-30 11:37:54
289,1462,0.3,Rainy,2021-08-04 22:53:35
162,1901,0.22,Rainy,2023-01-04 10:02:19
151,676,0.16,Sunny,2023-08-18 16:18:23
193,2500,0.17,Rainy,2022-08-20 03:42:06
357,1903,0.15,Cloudy,2024-09-28 15:43:40
90,148,0.14,Rainy,2022-08-13 11:59:55
422,937,0.22,Cloudy,2022-02-09 02:28:23
340,2497,0.2,Sunny,2021-10-25 01:07:00
156,926,0.3,Sunny,2018-12-18 05:16:55
360,2892,0.38,Rainy,2021-04-04 08:31:03
215,2775,0.4,Sunny,2018-01-15 06:16:28
435,2734,0.16,Rainy,2024-03-02 06:46:36
180,1157,0.08,Rainy,2023-03-11 01:56:39
312,682,0.28,Cloudy,2019-05-09 11:08:20
188,2507,0.28,Cloudy,2019-10-24 15:33:08
415,2288,0.26,Cloudy,2018-04-12 07:06:12
498,63,0.3,Sunny,2024-07-09 07:07:26
256,2597,0.33,Cloudy,2018-10-09 07:47:57
404,1433,0.1,Cloudy,2022-02-12 11:01:20
140,2952,0.16,Sunny,2023-11-27 06:10:24
165,724,0.35,Sunny,2022-01-07 02:20:35
387,734,0.1,Sunny,2021-11-07 20:28:11
410,319,0.13,Cloudy,2018-04-13 13:36:04
350,1327,0.12,Rainy,2023-04-03 01:40:48
375,959,0.27,Rainy,2022-01-26 21:13:07
274,1616,0.3,Rainy,2024-06-19 17:13:13
190,2599,0.13,Rainy,2021-03-11 19:06:46
355,2226,0.16,Sunny,2019-04-25 15:07:27
424,2167,0.31,Cloudy,2024-11-18 00:53:28
475,2907,0.26,Sunny,2024-11-01 06:39:40
82,1173,0.29,Cloudy,2024-08-17 13:59:18
99,2145,0.21,Rainy,2024-06-04 21:42:01
190,557,0.08,Sunny,2024-09-10 18:04:57
103,1281,0.19,Cloudy,2019-07-19 03:21:28
129,1002,0.39,Rainy,2021-11-06 11:13:34
348,1320,0.12,Rainy,2020-09-08 01:41:05
117,2372,0.14,Sunny,2021-11-22 01:02:54
218,156,0.18,Cloudy,2020-08-14 22:02:53
438,957,0.22,Rainy,2018-11-08 23:55:15
46,1769,0.28,Sunny,2019-06-08 13:59:01
311,203,0.06,Cloudy,2020-04-16 02:53:43
93,1088,0.26,Rainy,2019-06-08 11:53:30
324,1205,0.27,Rainy,2024-02-13 15:32:23
182,2867,0.26,Rainy,2019-04-01 13:44:35
120,1592,0.05,Cloudy,2019-07-25 20:17:01
335,1982,0.21,Rainy,2023-03-15 11:13:08
428,467,0.32,Cloudy,2022-11-23 01:02:00
161,960,0.07,Rainy,2023-08-21 10:48:33
305,1180,0.17,Cloudy,2022-10-02 15:03:51
393,1583,0.16,Sunny,2020-07-30 16:11:41
242,1555,0.22,Cloudy,2024-09-09 14:44:50
336,582,0.33,Cloudy,2019-07-25 18:53:21
335,709,0.25,Cloudy,2020-08-31 06:00:51
113,1512,0.07,Sunny,2018-03-22 16:26:25
426,799,0.23,Cloudy,2018-12-17 12:51:43
244,2322,0.2,Rainy,2023-10-11 10:39:30
493,667,0.07,Sunny,2021-12-06 03:43:51
499,448,0.2,Sunny,2022-02-10 04:58:06
226,939,0.25,Rainy,2020-11-30 04:26:36
223,240,0.2,Sunny,2024-10-31 15:44:38
273,2821,0.05,Cloudy,2024-11-12 20:29:17
433,2754,0.36,Rainy,2018-02-07 16:07:02
275,2185,0.07,Cloudy,2024-03-30 11:28:02
125,1192,0.27,Sunny,2020-09-15 18:14:19
482,2620,0.25,Sunny,2024-02-26 15:54:51
7,436,0.15,Sunny,2019-12-10 23:45:34
194,787,0.26,Rainy,2020-08-23 04:52:03
325,991,0.16,Cloudy,2021-06-05 01:07:57
131,982,0.37,Sunny,2021-05-08 23:19:37
335,695,0.2,Cloudy,2024-11-30 21:22:24
172,1851,0.34,Rainy,2020-03-02 16:20:07
279,2518,0.2,Cloudy,2018-01-11 18:25:55
478,2583,0.11,Cloudy,2020-06-01 10:08:01
54,1138,0.13,Sunny,2019-06-21 19:56:56
372,1286,0.24,Rainy,2019-06-04 07:45:21
264,497,0.19,Rainy,2021-09-17 04:14:20
179,2544,0.23,Rainy,2024-08-12 00:02:12
42,2437,0.26,Sunny,2020-06-22 04:38:56
96,261,0.09,Sunny,2021-06-15 18:21:00
447,1294,0.29,Sunny,2022-05-22 13:37:42
325,2417,0.15,Sunny,2020-01-29 20:51:13
22,2487,0.26,Sunny,2018-06-16 06:25:35
396,1230,0.15,Cloudy,2021-06-19 09:41:36
488,2004,0.28,Rainy,2023-11-01 20:49:39
149,1408,0.37,Sunny,2022-05-10 19:15:39
301,210,0.24,Sunny,2023-02-13 17:27:42
151,1493,0.29,Rainy,2018-12-22 22:43:07
410,288,0.09,Sunny,2023-07-06 02:03:24
172,1027,0.12,Sunny,2020-03-06 21:12:01
308,2692,0.05,Rainy,2018-12-02 22:27:11
157,2338,0.4,Cloudy,2018-01-09 07:37:15
166,50,0.15,Rainy,2021-01-30 09:42:04
158,1928,0.14,Cloudy,2022-08-09 21:30:36
179,937,0.14,Rainy,2023-02-20 16:28:13
170,284,0.28,Rainy,2023-06-08 21:02:54
5,2025,0.21,Rainy,2020-12-18 18:05:03
159,2482,0.38,Sunny,2020-03-04 04:21:34
382,2724,0.38,Sunny,2019-01-28 08:18:49
258,1098,0.27,Sunny,2022-02-09 00:15:47
311,2345,0.09,Cloudy,2020-04-29 13:37:55
197,1061,0.39,Sunny,2019-01-28 13:10:12
222,2092,0.2,Sunny,2023-08-17 03:36:43
456,2700,0.34,Sunny,2021-04-24 23:16:35
409,731,0.34,Cloudy,2021-12-30 19:08:57
410,796,0.11,Cloudy,2020-03-07 22:09:36
251,401,0.37,Cloudy,2023-08-25 00:57:11
274,483,0.25,Sunny,2023-01-02 17:27:33
145,1785,0.12,Sunny,2018-06-13 08:07:48
361,1753,0.24,Cloudy,2022-04-01 08:20:05
67,161,0.18,Rainy,2020-11-04 16:26:05
147,1870,0.21,Rainy,2019-08-02 16:01:55
124,1594,0.23,Cloudy,2021-01-26 10:57:19
214,1891,0.16,Cloudy,2022-07-29 20:30:33
85,1842,0.21,Sunny,2024-10-16 05:48:30
232,150,0.32,Cloudy,2019-10-03 06:28:27
83,2742,0.15,Rainy,2023-12-31 16:16:11
479,2488,0.2,Sunny,2023-06-10 06:12:45
61,2295,0.33,Sunny,2018-02-28 12:29:49
181,1479,0.16,Sunny,2024-11-01 02:37:02
250,2757,0.4,Sunny,2021-07-20 17:37:21
341,2527,0.1,Sunny,2021-04-23 18:13:02
314,2238,0.35,Rainy,2020-06-11 06:48:28
468,2446,0.23,Sunny,2018-10-05 19:44:24
337,1533,0.38,Cloudy,2022-11-05 17:57:21
453,2977,0.16,Sunny,2023-09-18 18:21:14
162,461,0.39,Rainy,2018-01-05 19:22:35
193,2705,0.09,Rainy,2018-01-01 00:21:38
63,414,0.21,Cloudy,2023-01-06 01:19:32
454,1756,0.36,Rainy,2023-09-29 01:19:50
379,2031,0.27,Cloudy,2024-09-15 07:37:57
431,1388,0.39,Cloudy,2018-11-04 10:11:21
95,521,0.32,Rainy,2018-11-08 11:33:57
428,1930,0.11,Sunny,2019-01-03 09:17:14
303,2199,0.39,Rainy,2023-01-28 03:44:01
232,1245,0.36,Cloudy,2020-02-22 16:42:08
67,2242,0.12,Rainy,2020-04-13 19:08:18
189,2173,0.25,Sunny,2022-04-05 19:04:03
241,1805,0.05,Rainy,2019-05-03 19:27:32
