product_id,base_price,discount_percent,final_price,units_sold,promotion_flag
28857,6539,23,5035.0,5,Yes
11195,7303,38,4528.0,13,Yes
11020,7942,14,6830.0,34,No
13303,3436,2,3367.0,15,No
11592,2009,16,1688.0,23,No
8275,2104,2,2062.0,39,No
23110,6691,38,4148.0,18,Yes
4927,3101,24,2357.0,38,Yes
14221,1224,25,918.0,25,Yes
12159,3008,9,2737.0,6,No
6541,6517,34,4301.0,9,Yes
8400,1667,58,700.0,7,Yes
13870,4725,9,4300.0,38,No
6054,7042,26,5211.0,9,Yes
9454,7703,9,7010.0,15,No
25783,1705,7,1586.0,11,No
21117,2488,23,1916.0,32,Yes
29215,7222,48,3755.0,24,Yes
4326,7580,8,6974.0,4,No
4797,4186,51,2051.0,9,Yes
22107,7176,43,4090.0,32,Yes
5222,2550,23,1964.0,18,Yes
28367,1770,30,1239.0,19,Yes
23299,5209,36,3334.0,15,Yes
7810,3558,42,2064.0,5,Yes
23821,1309,4,1257.0,11,No
29415,1107,2,1085.0,3,No
17938,7340,3,7120.0,33,No
28498,2606,22,2033.0,39,Yes
15886,3462,11,3081.0,11,No
7107,4028,5,3827.0,39,No
22641,7579,4,7276.0,22,No
23466,7786,18,6385.0,30,No
20600,4207,45,2314.0,14,Yes
22196,2718,28,1957.0,28,Yes
14725,846,41,499.0,15,Yes
1474,5828,27,4254.0,30,Yes
110,4527,0,4527.0,8,No
10029,3430,41,2024.0,1,Yes
25414,3941,30,2759.0,20,Yes
16721,237,10,213.0,33,No
15243,372,16,312.0,35,No
28070,1084,5,1030.0,22,No
485,4288,6,4031.0,1,No
1123,415,48,216.0,22,Yes
17738,3640,3,3531.0,16,No
29458,3554,18,2914.0,37,No
761,553,32,376.0,37,Yes
20628,5555,12,4888.0,30,No
13127,1641,42,952.0,9,Yes
15056,5961,2,5842.0,2,No
8781,4876,37,3072.0,10,Yes
12894,347,17,288.0,8,No
10302,1285,3,1246.0,18,No
18026,6168,33,4133.0,38,Yes
21994,1735,23,1336.0,13,Yes
26382,222,6,209.0,36,No
22019,1551,49,791.0,7,Yes
7402,5825,59,2388.0,13,Yes
12729,1836,8,1689.0,37,No
7768,768,35,499.0,13,Yes
9714,7979,9,7261.0,34,No
18253,7103,29,5043.0,25,Yes
9138,1308,53,615.0,30,Yes
8979,4228,27,3086.0,18,Yes
21549,7698,9,7005.0,21,No
14599,1100,29,781.0,26,Yes
28454,7636,47,4047.0,9,Yes
6919,1456,57,626.0,23,Yes
14773,1966,30,1376.0,31,Yes
23336,1444,46,780.0,21,Yes
26495,6222,1,6160.0,36,No
23442,2809,32,1910.0,8,Yes
13940,811,26,600.0,39,Yes
29882,770,12,678.0,8,No
8091,4056,32,2758.0,38,Yes
14802,6645,27,4851.0,24,Yes
26928,3904,13,3396.0,20,No
20938,3968,23,3055.0,9,Yes
22517,6509,2,6379.0,22,No
13569,5293,5,5028.0,27,No
16670,1698,8,1562.0,26,No
14032,3419,46,1846.0,1,Yes
25804,7260,41,4283.0,16,Yes
23291,5598,18,4590.0,2,No
11822,4527,19,3667.0,38,No
15903,7953,1,7873.0,33,No
29110,1288,45,708.0,1,Yes
6504,1095,53,515.0,38,Yes
27698,7833,24,5953.0,27,Yes
28489,3061,4,2939.0,33,No
3319,4894,14,4209.0,12,No
2268,7193,34,4747.0,9,Yes
7886,7229,51,3542.0,4,Yes
9086,2277,1,2254.0,39,No
8062,6271,5,5957.0,16,No
15082,6017,52,2888.0,34,Yes
957,266,46,144.0,21,Yes
24037,1132,37,713.0,14,Yes
7879,7683,37,4840.0,17,Yes
8729,3488,15,2965.0,33,No
11932,3269,56,1438.0,31,Yes
20736,2301,59,943.0,20,Yes
17268,2715,58,1140.0,24,Yes
7733,4303,7,4002.0,32,No
15949,3558,19,2882.0,16,No
3579,3315,13,2884.0,33,No
2995,6091,20,4873.0,33,No
28166,2163,57,930.0,28,Yes
16750,5537,27,4042.0,16,Yes
4116,6008,49,3064.0,20,Yes
6071,781,15,664.0,25,No
16824,1866,30,1306.0,8,Yes
28735,7399,2,7251.0,36,No
15184,3550,15,3018.0,9,No
29764,6467,44,3622.0,14,Yes
13844,6402,2,6274.0,13,No
6117,5447,21,4303.0,8,Yes
28089,2318,37,1460.0,6,Yes
28309,1150,26,851.0,34,Yes
16806,6993,28,5035.0,11,Yes
25930,3172,0,3172.0,9,No
29146,4994,45,2747.0,29,Yes
3324,294,12,259.0,5,No
22374,5952,8,5476.0,5,No
10886,6693,34,4417.0,19,Yes
4438,793,26,587.0,34,Yes
27942,7802,39,4759.0,3,Yes
17378,2475,43,1411.0,30,Yes
26766,1068,40,641.0,27,Yes
15564,3922,7,3647.0,31,No
16673,4173,48,2170.0,37,Yes
19497,476,7,443.0,31,No
21858,1344,47,712.0,34,Yes
29991,6566,15,5581.0,31,No
28135,4962,6,4664.0,36,No
26740,221,33,148.0,16,Yes
11366,5061,7,4707.0,26,No
22252,6431,10,5788.0,31,No
2458,6889,7,6407.0,27,No
23752,7741,38,4799.0,30,Yes
10040,2921,32,1986.0,28,Yes
4908,2525,6,2374.0,4,No
18531,2650,24,2014.0,1,Yes
9927,3544,6,3331.0,11,No
15609,451,32,307.0,26,Yes
20787,4135,16,3473.0,17,No
23403,3216,56,1415.0,20,Yes
28511,6926,7,6441.0,18,No
20290,1117,5,1061.0,39,No
5791,7269,12,6397.0,13,No
8437,7093,16,5958.0,39,No
19211,6820,24,5183.0,38,Yes
23392,4790,32,3257.0,30,Yes
6023,2834,22,2211.0,15,Yes
18602,6091,9,5543.0,26,No
29943,1552,14,1335.0,11,No
9161,4315,31,2977.0,8,Yes
21929,737,57,317.0,28,Yes
26604,4350,45,2392.0,27,Yes
1409,4823,16,4051.0,35,No
27339,4773,26,3532.0,18,Yes
14234,2144,21,1694.0,21,Yes
20932,3903,10,3513.0,37,No
12067,6946,21,5487.0,34,Yes
17169,6898,34,4553.0,30,Yes
27108,7236,35,4703.0,39,Yes
15573,2209,27,1613.0,28,Yes
28798,2044,37,1288.0,10,Yes
22874,4894,56,2153.0,1,Yes
5074,3756,18,3080.0,7,No
12408,884,24,672.0,39,Yes
17490,4519,30,3163.0,14,Yes
16566,1836,5,1744.0,27,No
11412,4227,13,3677.0,23,No
22073,3482,35,2263.0,29,Yes
5013,1832,46,989.0,10,Yes
23713,1129,19,914.0,18,No
29460,580,59,238.0,1,Yes
6491,6946,18,5696.0,10,No
22508,6081,54,2797.0,29,Yes
24868,5522,11,4915.0,2,No
16127,7085,37,4464.0,9,Yes
21679,4108,6,3862.0,7,No
22449,4045,22,3155.0,5,Yes
6389,2465,54,1134.0,39,Yes
9602,2351,54,1081.0,34,Yes
12760,4452,27,3250.0,28,Yes
1217,641,50,320.0,34,Yes
29380,1343,23,1034.0,26,Yes
22722,722,47,383.0,16,Yes
10774,3006,32,2044.0,39,Yes
12200,4336,49,2211.0,19,Yes
559,953,8,877.0,27,No
28804,648,51,318.0,21,Yes
26040,5617,45,3089.0,28,Yes
11343,3204,45,1762.0,38,Yes
21095,5588,25,4191.0,19,Yes
13041,6129,48,3187.0,5,Yes
26879,5223,1,5171.0,25,No
25237,7032,39,4290.0,8,Yes
8729,5614,7,5221.0,21,No
8971,4278,55,1925.0,8,Yes
29468,1100,34,726.0,32,Yes
11839,1126,31,777.0,7,Yes
28845,2895,49,1476.0,20,Yes
5109,3725,56,1639.0,8,Yes
25294,729,29,518.0,38,Yes
12825,5942,17,4932.0,21,No
3694,4330,36,2771.0,12,Yes
6314,5622,10,5060.0,23,No
5777,5091,57,2189.0,3,Yes
15760,3642,20,2914.0,38,No
9068,5744,7,5342.0,28,No
2847,5209,25,3907.0,17,Yes
9217,986,58,414.0,8,Yes
13821,1784,56,785.0,36,Yes
19527,7141,19,5784.0,8,No
10619,1531,59,628.0,34,Yes
12397,3586,33,2403.0,25,Yes
9752,3109,22,2425.0,33,Yes
22740,3786,6,3559.0,6,No
4288,2687,12,2365.0,2,No
4207,3912,59,1604.0,38,Yes
6824,7297,25,5473.0,10,Yes
4398,6326,20,5061.0,16,No
14437,3749,50,1874.0,22,Yes
22668,7567,38,4692.0,34,Yes
23501,7789,21,6153.0,38,Yes
29728,1619,35,1052.0,32,Yes
2326,280,35,182.0,20,Yes
26394,5972,33,4001.0,32,Yes
15115,7180,9,6534.0,1,No
7921,2099,5,1994.0,9,No
1243,3115,25,2336.0,36,Yes
11886,3092,46,1670.0,11,Yes
16838,5365,8,4936.0,3,No
17930,1805,2,1769.0,20,No
1475,6122,3,5938.0,1,No
7642,1040,4,998.0,35,No
7844,2319,21,1832.0,31,Yes
13629,2116,22,1650.0,17,Yes
22106,3616,4,3471.0,10,No
19414,2550,58,1071.0,15,Yes
15104,5871,3,5695.0,25,No
18896,1632,34,1077.0,29,Yes
27982,221,36,141.0,37,Yes
11704,7121,28,5127.0,38,Yes
15780,7405,29,5258.0,9,Yes
7869,1724,37,1086.0,6,Yes
17062,6954,49,3547.0,17,Yes
7898,6095,3,5912.0,18,No
10392,6887,36,4408.0,17,Yes
1070,6104,31,4212.0,26,Yes
13369,3992,50,1996.0,18,Yes
5171,1561,41,921.0,19,Yes
23982,3213,31,2217.0,27,Yes
16373,4636,27,3384.0,12,Yes
20362,5183,29,3680.0,23,Yes
20321,6360,35,4134.0,19,Yes
12509,7864,23,6055.0,37,Yes
29865,3594,3,3486.0,38,No
18261,4130,26,3056.0,11,Yes
9723,5240,54,2410.0,5,Yes
23442,3102,25,2326.0,32,Yes
5549,4686,2,4592.0,37,No
28942,6936,50,3468.0,17,Yes
3944,6453,47,3420.0,36,Yes
13306,1110,27,810.0,16,Yes
19307,7562,13,6579.0,35,No
18331,3105,7,2888.0,24,No
18671,633,50,316.0,1,Yes
27357,2540,54,1168.0,27,Yes
16541,2672,21,2111.0,36,Yes
7338,501,18,411.0,3,No
20501,3501,58,1470.0,17,Yes
27710,2598,50,1299.0,36,Yes
8649,3565,37,2246.0,14,Yes
2829,2886,29,2049.0,33,Yes
15456,2663,20,2130.0,13,No
551,5229,44,2928.0,11,Yes
15932,4593,32,3123.0,5,Yes
27652,2852,22,2225.0,4,Yes
23711,7112,15,6045.0,36,No
28441,2613,12,2299.0,17,No
1356,4638,54,2133.0,2,Yes
11730,1701,3,1650.0,26,No
3211,7805,4,7493.0,27,No
2993,3700,53,1739.0,7,Yes
11513,616,9,561.0,5,No
1381,4002,5,3802.0,11,No
18419,1383,15,1176.0,9,No
12379,7658,24,5820.0,18,Yes
11592,4791,26,3545.0,8,Yes
4827,2565,28,1847.0,3,Yes
3201,5097,36,3262.0,27,Yes
9256,6233,41,3677.0,38,Yes
8561,663,45,365.0,24,Yes
6169,4022,43,2293.0,38,Yes
14962,4712,54,2168.0,6,Yes
8874,6732,13,5857.0,18,No
25743,5607,4,5383.0,12,No
23762,6581,14,5660.0,23,No
12242,2492,15,2118.0,8,No
1111,5949,12,5235.0,6,No
23737,5733,25,4300.0,36,Yes
12082,6377,22,4974.0,13,Yes
29482,2820,46,1523.0,21,Yes
27639,4570,53,2148.0,15,Yes
5470,3420,16,2873.0,19,No
6722,1677,43,956.0,13,Yes
17737,633,47,335.0,1,Yes
1746,1374,43,783.0,19,Yes
29678,3350,8,3082.0,26,No
12360,3356,20,2685.0,19,No
19060,7863,22,6133.0,14,Yes
20138,1795,40,1077.0,37,Yes
19543,6312,56,2777.0,13,Yes
7411,1371,2,1344.0,19,No
15296,2756,10,2480.0,2,No
4123,5946,41,3508.0,8,Yes
29910,6608,50,3304.0,37,Yes
24079,4565,30,3196.0,2,Yes
25619,2972,55,1337.0,13,Yes
19523,1811,30,1268.0,19,Yes
20528,4173,52,2003.0,35,Yes
16354,5934,5,5637.0,19,No
12108,2663,47,1411.0,38,Yes
4939,6675,49,3404.0,32,Yes
6241,2555,59,1048.0,33,Yes
1425,3364,40,2018.0,2,Yes
14962,303,14,261.0,5,No
871,3088,30,2162.0,39,Yes
28056,5386,29,3824.0,24,Yes
3318,6453,15,5485.0,17,No
13334,6480,25,4860.0,6,Yes
22198,6522,28,4696.0,5,Yes
18580,3859,13,3357.0,36,No
28031,688,28,495.0,15,Yes
1033,2697,20,2158.0,11,No
9454,2555,10,2300.0,19,No
3757,2052,31,1416.0,17,Yes
28703,2775,38,1720.0,27,Yes
28715,4301,23,3312.0,16,Yes
7802,2422,29,1720.0,13,Yes
2192,4103,34,2708.0,31,Yes
2297,892,49,455.0,17,Yes
20249,3127,9,2846.0,38,No
19543,6157,17,5110.0,15,No
8557,1163,26,861.0,7,Yes
539,5671,10,5104.0,5,No
5293,1949,41,1150.0,26,Yes
1199,3057,45,1681.0,34,Yes
20573,3602,12,3170.0,27,No
11127,7419,8,6825.0,8,No
3416,882,53,415.0,32,Yes
14181,1420,35,923.0,37,Yes
3517,4283,20,3426.0,8,No
6031,540,4,518.0,19,No
4989,6327,4,6074.0,2,No
3438,5323,13,4631.0,12,No
26796,2200,40,1320.0,26,Yes
12788,5086,14,4374.0,17,No
3806,4472,32,3041.0,16,Yes
4748,2086,1,2065.0,5,No
27658,2470,25,1852.0,24,Yes
1083,2202,52,1057.0,15,Yes
8885,6141,39,3746.0,27,Yes
25026,641,10,577.0,3,No
29173,1879,26,1390.0,36,Yes
221,1205,54,554.0,11,Yes
9741,650,53,306.0,11,Yes
1550,7940,48,4129.0,32,Yes
4088,3353,40,2012.0,7,Yes
20388,4489,16,3771.0,27,No
26291,4850,59,1989.0,35,Yes
25793,2546,57,1095.0,1,Yes
14753,7532,35,4896.0,5,Yes
25256,6801,27,4965.0,32,Yes
26665,3476,45,1912.0,28,Yes
14148,4382,32,2980.0,18,Yes
3968,2642,28,1902.0,7,Yes
28704,6564,1,6498.0,18,No
829,292,11,260.0,12,No
23708,7808,48,4060.0,6,Yes
15693,7793,36,4988.0,22,Yes
6326,5100,6,4794.0,19,No
9751,2361,56,1039.0,35,Yes
6455,4932,9,4488.0,37,No
28520,7677,15,6525.0,5,No
7239,6766,57,2909.0,35,Yes
24783,941,44,527.0,25,Yes
17462,7511,43,4281.0,38,Yes
24429,5900,48,3068.0,10,Yes
25874,5173,57,2224.0,6,Yes
23153,6169,58,2591.0,11,Yes
28126,2825,48,1469.0,27,Yes
28615,6837,40,4102.0,31,Yes
16877,2684,49,1369.0,28,Yes
28276,4018,16,3375.0,35,No
6687,4902,42,2843.0,25,Yes
28966,779,32,530.0,25,Yes
565,6462,18,5299.0,37,No
9708,4467,49,2278.0,26,Yes
25313,2009,30,1406.0,30,Yes
23717,6916,42,4011.0,35,Yes
8050,786,57,338.0,22,Yes
21053,7624,35,4956.0,8,Yes
25317,4795,40,2877.0,3,Yes
10728,2263,53,1064.0,15,Yes
14471,6228,27,4546.0,9,Yes
20451,7139,21,5640.0,10,Yes
3806,3713,39,2265.0,14,Yes
396,3613,1,3577.0,15,No
3472,6086,20,4869.0,36,No
19944,5390,4,5174.0,21,No
69,6393,42,3708.0,11,Yes
21827,6869,46,3709.0,5,Yes
27804,3767,51,1846.0,25,Yes
17972,2198,25,1648.0,32,Yes
4940,2426,24,1844.0,39,Yes
6025,1656,38,1027.0,28,Yes
26135,3068,52,1473.0,24,Yes
17941,791,52,380.0,10,Yes
1052,5781,25,4336.0,25,Yes
6601,3947,25,2960.0,32,Yes
3046,2030,3,1969.0,38,No
2759,3050,29,2166.0,36,Yes
19112,3271,38,2028.0,39,Yes
1410,1244,49,634.0,33,Yes
481,2132,0,2132.0,16,No
8434,6048,12,5322.0,21,No
19763,4485,10,4036.0,29,No
4957,7287,7,6777.0,7,No
2185,3816,4,3663.0,7,No
17836,964,38,598.0,34,Yes
1867,3174,12,2793.0,37,No
28392,2738,59,1123.0,23,Yes
14072,620,38,384.0,33,Yes
2785,1879,38,1165.0,32,Yes
21769,1039,11,925.0,2,No
27476,6543,10,5889.0,13,No
20282,7986,1,7906.0,25,No
27154,6651,56,2926.0,30,Yes
8231,4854,49,2476.0,36,Yes
1289,3521,51,1725.0,29,Yes
20169,2754,30,1928.0,11,Yes
15574,2440,21,1928.0,18,Yes
18605,6304,33,4224.0,10,Yes
10152,7891,30,5524.0,14,Yes
27675,6850,32,4658.0,18,Yes
9993,2534,21,2002.0,16,Yes
1500,813,54,374.0,10,Yes
27814,5170,55,2326.0,35,Yes
1638,3549,12,3123.0,26,No
2589,7998,4,7678.0,30,No
15122,7805,42,4527.0,1,Yes
21637,4383,42,2542.0,36,Yes
565,1365,3,1324.0,10,No
15830,6614,22,5159.0,27,Yes
24623,542,14,466.0,36,No
4647,6370,56,2803.0,31,Yes
26382,5835,25,4376.0,28,Yes
7961,1734,3,1682.0,27,No
23101,3488,25,2616.0,3,Yes
18567,1967,54,905.0,13,Yes
7134,2338,3,2268.0,3,No
4617,3688,52,1770.0,4,Yes
1237,3046,42,1767.0,10,Yes
19602,7235,15,6150.0,22,No
26174,6034,48,3138.0,19,Yes
9971,2979,51,1460.0,12,Yes
17961,2792,29,1982.0,34,Yes
4939,7661,2,7508.0,5,No
17478,6459,26,4780.0,14,Yes
9234,1371,9,1248.0,17,No
7308,7046,56,3100.0,34,Yes
22966,447,11,398.0,15,No
13215,2731,58,1147.0,28,Yes
14020,5770,28,4154.0,34,Yes
2196,1197,18,982.0,33,No
4442,5298,26,3921.0,19,Yes
17732,6956,44,3895.0,8,Yes
25356,800,9,728.0,13,No
9105,3885,35,2525.0,29,Yes
26908,5238,14,4505.0,29,No
13581,5434,2,5325.0,22,No
15465,6778,22,5287.0,28,Yes
14938,1408,12,1239.0,26,No
13195,7499,9,6824.0,13,No
15042,2579,31,1780.0,31,Yes
20057,2573,44,1441.0,5,Yes
3177,7217,37,4547.0,25,Yes
5387,4651,57,2000.0,9,Yes
10367,2546,37,1604.0,7,Yes
18585,5026,15,4272.0,31,No
28573,5080,21,4013.0,12,Yes
2319,4374,19,3543.0,5,No
16557,2373,44,1329.0,11,Yes
8301,1376,23,1060.0,8,Yes
23345,1564,58,657.0,20,Yes
16084,7029,52,3374.0,22,Yes
12237,711,28,512.0,25,Yes
25102,5293,7,4922.0,20,No
29390,7814,41,4610.0,16,Yes
26846,6132,28,4415.0,12,Yes
19414,6903,5,6558.0,26,No
2711,3974,9,3616.0,6,No
16525,2670,31,1842.0,32,Yes
11809,5655,36,3619.0,31,Yes
17013,6331,25,4748.0,5,Yes
2132,1487,50,744.0,26,Yes
4016,4115,34,2716.0,31,Yes
3274,516,14,444.0,35,No
28747,4501,25,3376.0,2,Yes
26260,685,51,336.0,7,Yes
21595,1639,24,1246.0,28,Yes
11209,5284,43,3012.0,25,Yes
9622,1698,27,1240.0,2,Yes
14970,2471,20,1977.0,31,No
14125,4716,24,3584.0,33,Yes
7401,566,46,306.0,6,Yes
20445,1918,53,901.0,12,Yes
26393,5417,17,4496.0,34,No
2526,7485,22,5838.0,20,Yes
9940,7473,29,5306.0,13,Yes
27073,4532,48,2357.0,24,Yes
11348,5849,15,4972.0,26,No
24067,7028,5,6677.0,36,No
11542,1772,59,727.0,20,Yes
25645,3198,10,2878.0,31,No
3289,6170,1,6108.0,14,No
29183,4569,24,3472.0,32,Yes
14400,5046,35,3280.0,21,Yes
24266,796,13,693.0,32,No
15754,2775,41,1637.0,18,Yes
19046,5116,29,3632.0,28,Yes
29214,2845,25,2134.0,17,Yes
10095,1680,25,1260.0,2,Yes
8120,2527,40,1516.0,35,Yes
5544,772,44,432.0,34,Yes
18618,4348,0,4348.0,21,No
16608,2784,43,1587.0,9,Yes
677,3373,57,1450.0,26,Yes
28242,2594,21,2049.0,1,Yes
9182,5072,59,2080.0,2,Yes
17681,4229,16,3552.0,33,No
7290,4316,21,3410.0,31,Yes
7965,4679,53,2199.0,12,Yes
2033,7601,4,7297.0,22,No
21901,4374,31,3018.0,9,Yes
16623,6314,58,2652.0,37,Yes
22152,2138,58,898.0,1,Yes
29242,5613,29,3985.0,36,Yes
1300,4298,17,3567.0,28,No
29991,5582,17,4633.0,35,No
26274,4664,58,1959.0,29,Yes
5794,6581,24,5002.0,34,Yes
372,1713,58,719.0,22,Yes
7892,825,56,363.0,37,Yes
14780,1763,8,1622.0,35,No
14772,4162,13,3621.0,27,No
12226,1146,14,986.0,1,No
15405,2573,0,2573.0,17,No
23249,1612,53,758.0,9,Yes
4330,2108,14,1813.0,17,No
11698,2598,57,1117.0,17,Yes
8831,7325,21,5787.0,25,Yes
12569,7653,32,5204.0,29,Yes
8202,7440,57,3199.0,1,Yes
8812,3651,10,3286.0,28,No
8572,6325,20,5060.0,17,No
1808,5346,51,2620.0,3,Yes
24667,3981,6,3742.0,31,No
4804,1846,9,1680.0,17,No
25484,3419,32,2325.0,36,Yes
21978,4067,55,1830.0,4,Yes
707,1479,56,651.0,15,Yes
2972,5392,23,4152.0,19,Yes
28351,4706,2,4612.0,1,No
23509,3478,12,3061.0,12,No
8447,2076,14,1785.0,39,No
9638,2294,11,2042.0,34,No
21950,6832,51,3348.0,38,Yes
17102,7540,11,6711.0,25,No
27303,7071,45,3889.0,29,Yes
26049,1861,24,1414.0,20,Yes
11987,7756,46,4188.0,25,Yes
4466,486,54,224.0,31,Yes
16042,7349,45,4042.0,30,Yes
28028,3153,34,2081.0,5,Yes
17378,934,9,850.0,37,No
14995,633,26,468.0,6,Yes
3521,4736,30,3315.0,23,Yes
17397,2765,8,2544.0,29,No
7971,7219,27,5270.0,10,Yes
15872,5574,46,3010.0,10,Yes
21444,1681,5,1597.0,28,No
8534,3937,31,2717.0,37,Yes
16135,1191,17,989.0,31,No
12649,3837,5,3645.0,39,No
794,775,42,450.0,25,Yes
5342,4788,51,2346.0,2,Yes
16844,990,9,901.0,25,No
13362,3980,4,3821.0,8,No
22187,5019,48,2610.0,13,Yes
13651,7722,11,6873.0,18,No
4383,609,5,579.0,7,No
12397,6628,44,3712.0,9,Yes
842,7674,15,6523.0,20,No
26504,6658,50,3329.0,28,Yes
15333,4943,25,3707.0,9,Yes
11812,5225,38,3240.0,7,Yes
19113,1142,25,856.0,35,Yes
9102,3714,21,2934.0,1,Yes
15023,5232,7,4866.0,24,No
26391,2743,24,2085.0,35,Yes
20817,576,7,536.0,37,No
8560,1246,4,1196.0,5,No
28171,3150,20,2520.0,4,No
14128,1870,8,1720.0,27,No
10619,5394,55,2427.0,11,Yes
5435,1542,5,1465.0,33,No
828,2596,42,1506.0,1,Yes
28869,6674,34,4405.0,31,Yes
20045,4998,18,4098.0,18,No
14206,3170,11,2821.0,19,No
18120,2617,52,1256.0,14,Yes
24006,7433,44,4162.0,1,Yes
13523,929,59,381.0,3,Yes
25097,5360,10,4824.0,7,No
6746,4827,29,3427.0,19,Yes
3725,1985,25,1489.0,39,Yes
28785,5718,30,4003.0,6,Yes
11651,941,29,668.0,16,Yes
15209,5393,25,4045.0,21,Yes
24003,3735,19,3025.0,15,No
10925,416,30,291.0,30,Yes
12142,942,47,499.0,2,Yes
11590,6740,9,6133.0,1,No
26056,5070,16,4259.0,34,No
2848,584,59,239.0,35,Yes
25405,7830,6,7360.0,34,No
8209,2095,25,1571.0,18,Yes
28980,1565,39,955.0,18,Yes
27678,7179,26,5312.0,14,Yes
23671,5572,59,2285.0,25,Yes
3465,7060,38,4377.0,23,Yes
10547,5348,51,2621.0,15,Yes
19805,3311,35,2152.0,11,Yes
5570,329,31,227.0,4,Yes
21350,3680,32,2502.0,38,Yes
27522,7835,3,7600.0,35,No
10969,405,27,296.0,30,Yes
10717,4824,26,3570.0,39,Yes
5067,7729,23,5951.0,13,Yes
8604,4180,35,2717.0,35,Yes
7986,3207,57,1379.0,36,Yes
8708,3112,34,2054.0,33,Yes
29099,7256,52,3483.0,29,Yes
10190,532,27,388.0,39,Yes
10989,5053,7,4699.0,2,No
18548,3161,40,1897.0,28,Yes
15744,5486,32,3730.0,37,Yes
24991,1711,30,1198.0,15,Yes
942,3085,44,1728.0,10,Yes
22419,6821,40,4093.0,11,Yes
29147,4173,52,2003.0,16,Yes
2843,3742,24,2844.0,32,Yes
15701,4742,6,4457.0,13,No
18013,1287,17,1068.0,3,No
9751,5658,36,3621.0,7,Yes
9544,1294,9,1178.0,19,No
28732,4554,56,2004.0,24,Yes
2679,5424,16,4556.0,27,No
3246,7845,25,5884.0,37,Yes
5621,474,32,322.0,35,Yes
16740,7448,52,3575.0,17,Yes
7362,4904,18,4021.0,39,No
25361,6319,54,2907.0,36,Yes
113,7336,53,3448.0,6,Yes
22690,1157,32,787.0,34,Yes
18182,1488,7,1384.0,11,No
22777,270,14,232.0,1,No
8089,6961,28,5012.0,2,Yes
7777,1144,0,1144.0,9,No
14918,1661,3,1611.0,20,No
17811,7709,22,6013.0,2,Yes
6349,4481,0,4481.0,1,No
16026,2877,9,2618.0,24,No
6978,3842,52,1844.0,30,Yes
19689,6618,10,5956.0,18,No
20144,7664,16,6438.0,28,No
3708,7311,14,6287.0,11,No
3743,6339,47,3360.0,19,Yes
12814,2462,49,1256.0,18,Yes
27036,7239,37,4561.0,9,Yes
1569,809,11,720.0,3,No
12120,3469,9,3157.0,9,No
26211,3972,9,3615.0,27,No
9027,1663,27,1214.0,39,Yes
13099,6116,16,5137.0,29,No
1490,608,55,274.0,8,Yes
15057,1103,7,1026.0,3,No
15612,6297,7,5856.0,37,No
4427,4936,29,3505.0,14,Yes
11388,3878,37,2443.0,34,Yes
20833,3113,43,1774.0,39,Yes
3309,5940,15,5049.0,12,No
4646,4546,32,3091.0,29,Yes
3371,7438,14,6397.0,33,No
8151,6990,17,5802.0,17,No
22594,7719,21,6098.0,19,Yes
14860,4688,25,3516.0,29,Yes
18955,2712,44,1519.0,22,Yes
12721,5677,56,2498.0,11,Yes
28030,4285,45,2357.0,27,Yes
5272,6830,41,4030.0,4,Yes
29381,208,2,204.0,22,No
23397,2900,50,1450.0,32,Yes
2514,3775,55,1699.0,39,Yes
10869,6054,28,4359.0,27,Yes
12840,7795,55,3508.0,13,Yes
20196,1879,44,1052.0,8,Yes
28040,1644,41,970.0,1,Yes
27576,1759,56,774.0,16,Yes
3520,6517,40,3910.0,9,Yes
6979,3413,9,3106.0,11,No
6193,3899,12,3431.0,28,No
11871,4214,1,4172.0,30,No
22042,6459,46,3488.0,3,Yes
15780,786,16,660.0,29,No
8417,6831,28,4918.0,22,Yes
20743,770,18,631.0,27,No
12284,664,25,498.0,12,Yes
7768,4910,15,4174.0,38,No
9618,5488,47,2909.0,26,Yes
11311,390,57,168.0,29,Yes
19112,7658,21,6050.0,10,Yes
9485,7064,54,3249.0,31,Yes
27207,3471,15,2950.0,38,No
10393,6997,3,6787.0,9,No
26650,5681,43,3238.0,14,Yes
19150,6085,7,5659.0,3,No
3234,3268,6,3072.0,20,No
17370,1383,1,1369.0,5,No
19122,2901,5,2756.0,1,No
20432,7885,2,7727.0,30,No
2933,1579,58,663.0,21,Yes
18780,6058,41,3574.0,2,Yes
25333,7616,54,3503.0,5,Yes
26659,6574,29,4668.0,2,Yes
6826,548,33,367.0,20,Yes
22194,1557,28,1121.0,16,Yes
21336,6035,34,3983.0,21,Yes
23691,7523,0,7523.0,26,No
4982,829,19,671.0,20,No
2298,3131,1,3100.0,1,No
18003,6795,59,2786.0,20,Yes
7475,6610,24,5024.0,13,Yes
4953,4935,8,4540.0,9,No
15249,302,17,251.0,35,No
12030,5696,26,4215.0,19,Yes
10421,6538,55,2942.0,19,Yes
7862,7575,31,5227.0,18,Yes
1592,7294,15,6200.0,13,No
11690,4506,12,3965.0,10,No
4826,3801,40,2281.0,38,Yes
3183,2350,23,1810.0,30,Yes
19552,1066,53,501.0,37,Yes
18242,1202,43,685.0,29,Yes
16157,6007,33,4025.0,10,Yes
22483,1863,20,1490.0,28,No
13651,6320,0,6320.0,2,No
11268,7256,33,4862.0,16,Yes
22227,6258,59,2566.0,2,Yes
20665,5577,19,4517.0,1,No
