product_id,warehouse_id,current_stock,reorder_level,stock_status,last_updated
20663,145,826,181,Sufficient,2018-07-30 17:05:42
5213,22,390,180,Sufficient,2019-09-23 02:04:09
24837,46,843,140,Sufficient,2024-11-02 01:39:38
24280,117,440,278,Sufficient,2020-12-29 20:58:15
11843,49,166,138,Sufficient,2018-06-03 15:37:03
12529,81,79,180,Reorder,2018-01-09 00:45:47
20961,46,261,285,Reorder,2024-01-03 16:00:48
29853,18,239,246,Reorder,2019-03-26 14:53:38
10857,1,218,149,Sufficient,2024-02-20 09:23:29
16540,178,624,138,Sufficient,2019-10-17 06:20:44
24660,170,406,194,Sufficient,2022-10-12 21:47:06
16261,18,326,297,Sufficient,2019-07-01 01:40:56
24597,129,825,218,Sufficient,2021-03-30 00:33:28
11945,33,206,184,Sufficient,2018-11-28 21:04:06
22070,7,639,101,Sufficient,2021-10-14 02:27:31
26409,56,339,219,Sufficient,2023-03-15 12:39:58
26849,127,918,180,Sufficient,2023-03-10 21:32:27
24461,149,64,222,Reorder,2020-12-28 20:24:24
22038,185,683,195,Sufficient,2023-10-16 20:52:40
23119,35,293,240,Sufficient,2023-08-02 20:59:40
8564,119,575,219,Sufficient,2024-02-19 20:22:53
17589,24,190,289,Reorder,2023-02-06 14:52:20
26515,133,402,286,Sufficient,2022-05-05 09:52:27
4893,36,163,269,Reorder,2018-08-07 02:34:43
5445,111,864,297,Sufficient,2019-01-03 05:26:56
28776,113,320,213,Sufficient,2023-05-13 10:12:18
1069,59,860,105,Sufficient,2024-02-04 01:15:12
22932,26,871,209,Sufficient,2022-11-09 20:15:34
22970,7,566,237,Sufficient,2024-12-23 18:08:44
2537,53,990,127,Sufficient,2020-10-05 11:48:27
19406,45,102,203,Reorder,2019-07-17 15:28:56
7954,120,601,196,Sufficient,2022-08-01 13:28:00
11950,98,915,168,Sufficient,2018-01-06 09:08:57
25296,83,742,108,Sufficient,2024-05-10 04:13:25
10030,135,314,227,Sufficient,2024-03-20 19:44:24
9060,8,250,295,Reorder,2023-08-03 20:54:08
9347,150,997,140,Sufficient,2021-03-20 09:44:01
26706,93,697,105,Sufficient,2021-12-24 15:05:57
4503,29,133,126,Sufficient,2023-06-29 13:31:54
25231,158,276,145,Sufficient,2021-03-03 21:12:13
3472,157,359,289,Sufficient,2023-02-13 04:51:19
1445,84,337,172,Sufficient,2022-06-03 16:21:41
14208,75,760,222,Sufficient,2019-04-11 12:14:37
11745,149,133,141,Reorder,2023-08-27 03:14:12
26287,97,441,237,Sufficient,2023-09-22 20:18:35
7415,195,984,145,Sufficient,2020-10-07 08:00:03
17808,145,140,223,Reorder,2021-01-17 00:54:22
13978,198,85,159,Reorder,2020-08-16 15:21:18
19994,156,956,292,Sufficient,2020-04-13 00:32:09
12531,179,32,107,Reorder,2022-02-12 02:13:06
24400,115,805,251,Sufficient,2021-10-24 03:11:16
27916,64,394,285,Sufficient,2023-09-12 10:05:09
24403,166,55,205,Reorder,2020-06-26 12:31:27
21885,132,166,161,Sufficient,2022-02-07 20:44:16
1479,108,72,196,Reorder,2023-07-18 02:09:28
20359,23,738,274,Sufficient,2020-12-06 23:24:33
23806,49,282,236,Sufficient,2019-11-23 04:06:02
21237,48,683,134,Sufficient,2019-03-15 08:29:51
26883,44,183,198,Reorder,2018-06-14 17:26:01
14944,84,231,207,Sufficient,2022-01-10 10:53:18
1689,191,391,276,Sufficient,2021-07-26 14:24:46
4009,88,627,108,Sufficient,2021-05-19 23:09:25
9990,73,235,240,Reorder,2024-04-25 00:44:44
25457,75,504,109,Sufficient,2018-12-05 22:11:23
11454,40,534,229,Sufficient,2018-09-01 17:58:40
7584,119,7,244,Reorder,2022-03-18 18:49:16
7396,96,28,227,Reorder,2018-02-15 11:41:22
11768,143,220,158,Sufficient,2023-07-16 13:37:08
3656,169,354,241,Sufficient,2023-04-28 07:29:47
25616,1,448,194,Sufficient,2023-10-01 14:29:50
6874,40,859,186,Sufficient,2020-01-26 01:42:26
15224,135,667,139,Sufficient,2019-09-17 21:44:04
9586,184,558,169,Sufficient,2019-06-22 16:11:58
19415,130,489,106,Sufficient,2023-07-08 04:14:37
21374,58,835,220,Sufficient,2022-04-11 02:31:55
6334,182,995,272,Sufficient,2021-07-07 19:59:17
20064,104,972,246,Sufficient,2023-06-11 10:12:58
13916,77,171,165,Sufficient,2023-03-04 05:31:32
22959,33,12,201,Reorder,2021-03-22 03:01:01
22918,106,436,135,Sufficient,2018-08-28 16:16:00
16794,154,189,238,Reorder,2024-11-18 12:03:45
319,3,254,288,Reorder,2023-03-04 23:34:56
29830,128,273,202,Sufficient,2022-11-14 09:15:26
774,154,983,224,Sufficient,2023-12-22 21:20:00
29769,79,322,218,Sufficient,2019-12-12 05:17:38
18809,152,757,168,Sufficient,2022-05-09 05:25:06
18476,161,563,194,Sufficient,2020-04-01 01:10:56
15769,91,663,120,Sufficient,2018-08-07 22:05:28
25595,147,824,136,Sufficient,2020-06-18 12:43:29
5407,178,915,230,Sufficient,2023-01-30 05:34:32
13827,141,746,285,Sufficient,2024-07-29 13:26:17
12748,121,532,258,Sufficient,2023-08-10 02:14:59
5460,20,980,139,Sufficient,2021-04-27 08:57:37
15350,32,726,231,Sufficient,2021-06-24 20:06:02
18619,58,914,228,Sufficient,2022-02-01 08:05:25
27908,43,610,213,Sufficient,2019-09-01 16:13:27
22325,167,955,249,Sufficient,2021-01-06 00:04:31
23436,17,908,270,Sufficient,2024-08-06 13:36:55
2684,191,447,246,Sufficient,2021-01-08 12:53:18
2721,60,311,222,Sufficient,2021-11-05 20:03:11
12041,136,96,152,Reorder,2019-03-07 01:33:20
11443,132,898,192,Sufficient,2019-02-07 13:21:13
9472,8,210,255,Reorder,2022-03-29 05:31:02
17942,164,698,283,Sufficient,2018-10-31 12:34:16
1935,118,713,168,Sufficient,2024-04-09 10:46:31
15100,69,246,113,Sufficient,2020-06-08 07:45:59
13152,56,314,183,Sufficient,2020-02-26 05:47:14
24592,95,45,273,Reorder,2023-10-14 22:44:11
142,60,38,200,Reorder,2023-02-22 21:14:46
16601,150,406,203,Sufficient,2023-07-29 10:22:29
16762,148,437,209,Sufficient,2022-11-05 13:52:48
9527,6,430,154,Sufficient,2018-10-19 13:11:36
18146,77,491,232,Sufficient,2022-03-23 04:08:40
13246,80,396,283,Sufficient,2018-05-30 11:25:24
26799,187,179,145,Sufficient,2018-05-23 03:12:16
25355,171,791,135,Sufficient,2019-09-04 04:01:19
25439,63,930,252,Sufficient,2019-08-04 12:14:51
27540,159,819,104,Sufficient,2022-03-05 19:02:46
25726,17,616,201,Sufficient,2021-08-07 17:55:58
17096,158,274,282,Reorder,2018-11-04 13:57:12
6756,121,640,289,Sufficient,2018-07-16 04:42:20
22004,108,563,285,Sufficient,2022-03-24 10:43:37
1284,126,84,149,Reorder,2018-09-03 12:23:18
29896,37,299,211,Sufficient,2024-01-18 02:45:30
25519,155,289,219,Sufficient,2018-11-18 19:49:57
22282,120,512,294,Sufficient,2021-02-09 10:40:17
21553,141,857,259,Sufficient,2020-11-08 02:44:14
28176,116,773,129,Sufficient,2018-01-07 00:15:03
25268,39,822,277,Sufficient,2024-09-23 22:32:16
19378,24,204,235,Reorder,2021-04-25 17:25:04
27930,192,926,201,Sufficient,2022-05-06 22:33:11
20027,125,566,136,Sufficient,2024-02-26 19:03:06
9115,157,587,135,Sufficient,2023-09-02 11:42:06
609,167,753,152,Sufficient,2024-01-16 17:36:33
7006,24,203,116,Sufficient,2022-01-07 17:21:21
5300,47,263,169,Sufficient,2022-09-02 01:30:17
890,13,805,170,Sufficient,2019-03-04 11:15:10
26781,88,220,241,Reorder,2020-12-30 00:32:55
26797,192,770,274,Sufficient,2019-01-11 20:27:01
152,15,705,194,Sufficient,2021-05-15 16:00:07
26843,147,652,136,Sufficient,2020-06-04 21:01:25
3206,117,626,179,Sufficient,2023-02-27 07:39:19
29660,39,393,233,Sufficient,2023-04-06 11:44:50
28261,34,934,215,Sufficient,2021-07-09 22:41:29
22410,57,858,297,Sufficient,2024-04-16 04:29:37
482,193,310,223,Sufficient,2020-10-29 00:51:48
10677,21,856,191,Sufficient,2022-11-26 02:23:42
7430,120,791,236,Sufficient,2019-04-04 18:37:39
15985,89,134,155,Reorder,2020-12-18 23:20:16
27444,19,28,215,Reorder,2021-07-07 03:39:22
24641,142,508,207,Sufficient,2022-10-20 10:13:19
17511,82,94,154,Reorder,2018-11-27 20:27:02
25776,34,261,290,Reorder,2019-06-03 13:25:11
21010,184,873,196,Sufficient,2018-03-08 17:39:20
29641,165,837,259,Sufficient,2022-07-07 17:40:44
16697,197,117,228,Reorder,2024-10-21 08:13:07
5186,168,772,131,Sufficient,2022-06-11 12:39:34
4878,125,906,295,Sufficient,2019-03-05 02:25:04
4134,75,265,226,Sufficient,2020-10-03 18:46:25
11244,83,165,247,Reorder,2019-12-19 02:13:54
1033,135,561,277,Sufficient,2020-04-02 18:53:12
5388,140,32,195,Reorder,2018-02-14 18:55:40
17523,75,394,257,Sufficient,2018-03-05 08:48:35
3902,176,212,205,Sufficient,2024-06-18 16:23:25
27663,24,409,160,Sufficient,2020-08-19 09:34:14
4585,81,737,287,Sufficient,2019-08-11 19:56:07
24013,137,712,121,Sufficient,2024-01-29 14:31:24
14185,168,953,114,Sufficient,2023-07-24 11:29:08
11957,144,882,179,Sufficient,2022-11-04 04:06:32
5632,95,818,165,Sufficient,2024-12-19 21:56:50
14525,162,298,102,Sufficient,2020-01-12 19:54:58
25368,145,413,184,Sufficient,2022-09-27 22:54:57
5822,168,506,159,Sufficient,2019-06-21 06:01:16
23425,131,150,185,Reorder,2019-12-19 12:08:17
17261,142,75,182,Reorder,2020-10-22 01:33:01
28174,129,664,190,Sufficient,2023-11-26 14:29:13
15687,41,603,114,Sufficient,2020-04-14 12:37:37
20395,99,645,233,Sufficient,2018-06-01 11:44:45
13528,33,802,152,Sufficient,2021-09-28 03:15:57
13470,2,922,282,Sufficient,2021-01-17 05:50:46
1310,46,590,271,Sufficient,2022-03-03 07:57:05
17223,180,570,134,Sufficient,2020-10-27 01:05:17
14673,50,630,131,Sufficient,2021-01-12 01:04:59
9227,103,712,112,Sufficient,2023-07-03 00:35:21
28731,178,304,138,Sufficient,2022-08-19 16:55:16
7063,93,210,207,Sufficient,2019-10-25 23:02:30
9356,189,802,264,Sufficient,2023-08-21 16:54:12
25654,19,806,221,Sufficient,2024-06-07 10:29:57
3606,34,588,129,Sufficient,2019-09-18 17:51:36
3867,199,176,176,Sufficient,2022-12-23 15:40:34
8747,186,281,233,Sufficient,2019-05-07 13:17:53
23269,90,616,172,Sufficient,2024-05-18 07:14:15
11559,70,966,197,Sufficient,2019-03-31 16:06:38
17029,193,91,114,Reorder,2020-11-16 11:26:08
16165,52,80,213,Reorder,2023-09-24 21:43:06
7858,33,204,110,Sufficient,2023-08-28 11:55:27
24435,68,813,242,Sufficient,2024-03-18 11:15:26
3251,181,124,155,Reorder,2021-05-03 08:11:18
27964,130,656,155,Sufficient,2022-01-17 00:15:43
15626,160,929,288,Sufficient,2019-01-27 06:26:36
24055,193,839,166,Sufficient,2020-03-04 18:18:31
11855,112,713,204,Sufficient,2023-01-18 11:53:55
3499,55,910,203,Sufficient,2019-11-25 17:03:26
8795,112,636,121,Sufficient,2024-09-13 07:23:23
2292,176,810,271,Sufficient,2018-10-07 19:35:39
17134,127,245,184,Sufficient,2020-05-17 11:04:11
19802,109,662,244,Sufficient,2019-05-04 23:15:57
16800,139,386,106,Sufficient,2022-07-15 08:51:58
23915,7,391,279,Sufficient,2018-05-28 16:27:58
28133,144,580,153,Sufficient,2022-07-18 04:11:28
16951,71,395,190,Sufficient,2023-04-08 06:14:45
11563,185,155,141,Sufficient,2022-01-05 19:44:26
6000,83,538,129,Sufficient,2022-04-17 01:44:05
13484,192,360,206,Sufficient,2018-09-17 21:59:27
17563,110,83,127,Reorder,2023-01-19 13:04:53
21843,114,439,129,Sufficient,2024-12-22 21:32:27
28168,162,71,168,Reorder,2018-11-11 13:23:30
12852,63,310,164,Sufficient,2021-03-14 20:40:29
16440,157,816,208,Sufficient,2018-09-28 02:28:54
6218,173,617,287,Sufficient,2023-11-03 06:58:45
2859,30,276,225,Sufficient,2019-12-28 23:25:04
1232,38,619,205,Sufficient,2024-11-03 23:33:36
29044,137,139,216,Reorder,2020-06-18 06:38:08
28182,148,237,243,Reorder,2024-09-19 11:38:45
29948,160,286,194,Sufficient,2019-11-10 22:41:26
10658,67,873,288,Sufficient,2020-03-23 14:38:09
6672,126,705,216,Sufficient,2023-08-25 00:55:02
1711,179,734,138,Sufficient,2022-10-10 12:14:04
19303,79,746,120,Sufficient,2024-04-14 01:43:58
14544,142,556,252,Sufficient,2018-09-21 17:03:22
17470,179,699,235,Sufficient,2022-11-15 09:11:46
27180,117,680,299,Sufficient,2021-07-09 01:57:05
26592,93,197,165,Sufficient,2023-10-27 04:15:58
24993,23,575,200,Sufficient,2019-04-13 02:46:34
19549,169,416,146,Sufficient,2021-10-13 15:13:02
20926,8,310,159,Sufficient,2018-10-20 21:19:13
7180,120,576,170,Sufficient,2021-11-08 06:23:42
21868,116,216,196,Sufficient,2019-10-30 01:20:47
21467,44,31,294,Reorder,2020-10-15 15:09:38
5168,119,690,285,Sufficient,2022-05-09 06:19:41
2186,183,129,209,Reorder,2024-09-25 20:36:06
3725,8,666,265,Sufficient,2018-01-01 21:27:29
19500,30,246,200,Sufficient,2019-07-12 12:31:25
19411,192,894,268,Sufficient,2024-03-21 05:19:26
4270,121,974,217,Sufficient,2020-08-07 03:34:35
20020,20,725,236,Sufficient,2021-12-06 00:22:20
22474,44,123,119,Sufficient,2021-02-12 11:05:24
27525,101,547,212,Sufficient,2018-11-26 19:31:32
20225,168,484,278,Sufficient,2022-04-16 09:40:50
20231,186,409,186,Sufficient,2024-06-01 06:15:33
1753,78,63,258,Reorder,2019-01-05 14:38:15
3230,162,51,101,Reorder,2021-09-12 05:12:58
13684,27,624,207,Sufficient,2020-02-16 12:28:46
11355,129,785,148,Sufficient,2020-12-01 08:16:25
2436,36,840,215,Sufficient,2022-11-25 18:38:55
25628,185,475,296,Sufficient,2024-09-24 02:11:48
7954,108,25,285,Reorder,2023-04-13 13:58:14
2293,11,724,288,Sufficient,2022-04-18 19:13:52
3880,151,986,227,Sufficient,2018-11-26 09:04:31
13912,140,481,126,Sufficient,2019-10-01 16:42:08
6968,67,216,273,Reorder,2024-12-13 23:17:59
10478,47,611,280,Sufficient,2024-09-21 16:24:47
5225,175,877,182,Sufficient,2024-03-21 23:44:34
680,37,211,244,Reorder,2021-08-17 00:13:38
18125,116,785,196,Sufficient,2023-09-10 05:48:24
14344,24,466,217,Sufficient,2022-07-30 18:33:15
21873,97,589,100,Sufficient,2018-08-14 05:27:25
14015,106,247,249,Reorder,2024-11-15 12:34:21
6580,116,992,197,Sufficient,2021-04-14 14:52:38
13892,166,26,100,Reorder,2018-05-14 09:08:09
16083,101,530,297,Sufficient,2023-09-12 17:46:46
22273,151,721,224,Sufficient,2022-06-18 23:54:00
13750,130,932,233,Sufficient,2019-08-21 20:33:00
8333,111,250,242,Sufficient,2020-02-21 09:20:37
29209,59,978,295,Sufficient,2024-11-30 00:02:23
5177,39,976,270,Sufficient,2021-01-10 08:56:03
10601,46,666,230,Sufficient,2021-04-10 20:32:06
29304,22,426,166,Sufficient,2018-05-14 10:28:37
19954,72,621,139,Sufficient,2019-08-07 10:55:30
13183,172,605,288,Sufficient,2020-03-04 22:38:02
19774,140,839,137,Sufficient,2019-08-25 22:10:09
26247,170,78,221,Reorder,2024-06-25 10:44:12
19611,40,37,143,Reorder,2021-02-14 04:13:29
22059,40,711,220,Sufficient,2024-11-29 22:25:29
837,172,231,225,Sufficient,2018-05-06 15:28:05
23487,138,639,202,Sufficient,2022-06-09 06:20:12
11125,132,470,188,Sufficient,2023-04-16 01:50:33
1552,147,987,101,Sufficient,2021-07-05 23:06:23
26882,10,285,175,Sufficient,2023-10-28 21:02:42
10613,57,381,268,Sufficient,2023-02-27 15:33:31
1766,64,893,230,Sufficient,2019-12-21 04:33:34
9632,192,938,160,Sufficient,2024-05-25 05:10:01
24058,17,260,232,Sufficient,2019-02-22 10:26:03
25579,107,110,287,Reorder,2021-01-10 01:36:55
9293,126,971,239,Sufficient,2018-05-27 01:34:49
10229,99,439,233,Sufficient,2022-09-03 13:10:40
25890,169,472,178,Sufficient,2020-08-15 18:05:02
20120,41,823,208,Sufficient,2018-12-21 16:48:09
19436,168,362,216,Sufficient,2020-07-16 12:52:42
7670,172,416,252,Sufficient,2021-01-02 23:54:53
22149,172,908,229,Sufficient,2020-09-30 06:28:24
20257,193,491,285,Sufficient,2022-02-27 17:06:45
14169,38,976,287,Sufficient,2021-11-02 21:03:48
8069,166,24,212,Reorder,2018-05-14 09:08:37
14103,58,352,298,Sufficient,2018-09-19 23:32:46
28016,96,90,141,Reorder,2023-11-16 03:36:16
24772,7,4,288,Reorder,2018-05-02 23:15:37
25924,102,200,136,Sufficient,2019-05-27 02:31:58
91,46,765,260,Sufficient,2023-10-16 16:17:45
6967,41,398,212,Sufficient,2019-03-27 20:20:21
7667,102,490,143,Sufficient,2018-05-15 02:29:25
14217,49,740,189,Sufficient,2019-11-10 04:18:12
6724,183,666,196,Sufficient,2024-02-17 17:51:32
8837,180,139,290,Reorder,2019-03-04 10:14:26
20774,181,55,277,Reorder,2024-08-01 22:56:26
7683,40,820,257,Sufficient,2024-02-14 10:33:35
4256,90,44,222,Reorder,2019-08-19 01:58:29
1483,14,259,186,Sufficient,2020-01-31 06:44:13
8065,108,737,278,Sufficient,2018-04-20 07:34:26
26823,156,433,247,Sufficient,2018-10-23 04:50:13
22739,16,781,102,Sufficient,2018-08-22 21:32:24
11070,36,126,277,Reorder,2021-04-03 01:46:50
7935,41,585,149,Sufficient,2018-07-13 15:35:38
11034,168,842,198,Sufficient,2021-03-21 23:37:35
4180,52,201,180,Sufficient,2024-08-17 18:42:21
8232,58,276,246,Sufficient,2021-09-23 02:50:19
18542,149,285,118,Sufficient,2021-10-21 14:02:17
10920,79,626,176,Sufficient,2018-09-24 22:40:03
27716,50,955,181,Sufficient,2022-08-20 11:39:40
22832,84,921,268,Sufficient,2018-11-26 09:29:34
23190,116,700,290,Sufficient,2022-09-04 17:16:41
23288,190,335,193,Sufficient,2018-04-07 04:33:58
26282,38,912,150,Sufficient,2018-10-12 16:59:31
13125,92,53,118,Reorder,2020-02-02 05:06:38
9191,40,187,133,Sufficient,2023-03-24 11:01:28
3407,85,207,105,Sufficient,2018-08-30 04:42:32
25082,60,279,290,Reorder,2019-04-26 08:33:48
19407,193,828,266,Sufficient,2019-04-26 11:18:48
2383,76,227,183,Sufficient,2019-09-15 00:14:40
20575,77,543,267,Sufficient,2020-01-22 01:14:59
15080,167,904,205,Sufficient,2021-10-06 00:54:57
26685,95,50,252,Reorder,2019-07-16 01:43:15
29064,154,407,230,Sufficient,2018-05-20 08:40:03
11683,89,319,251,Sufficient,2020-06-11 05:49:13
26329,9,470,220,Sufficient,2024-05-04 09:57:53
14140,186,342,139,Sufficient,2019-02-03 15:46:22
9297,171,369,287,Sufficient,2020-07-27 03:07:17
10058,127,619,271,Sufficient,2020-07-26 07:02:06
27807,186,788,118,Sufficient,2018-08-18 08:21:52
15375,20,387,284,Sufficient,2018-05-11 19:22:34
19099,58,105,163,Reorder,2021-12-10 03:26:17
6866,3,921,120,Sufficient,2024-12-30 14:21:23
2686,38,831,292,Sufficient,2018-01-31 01:49:50
26828,170,968,209,Sufficient,2020-07-07 06:24:26
20499,77,661,271,Sufficient,2024-03-20 19:41:44
27641,52,994,252,Sufficient,2024-05-29 07:13:52
13355,75,359,152,Sufficient,2022-12-18 05:13:29
15935,66,900,187,Sufficient,2022-04-19 10:46:32
17160,135,494,192,Sufficient,2022-01-16 15:21:16
19574,83,225,253,Reorder,2020-08-11 13:57:14
683,82,56,197,Reorder,2021-04-19 05:30:56
13976,167,131,132,Reorder,2019-04-09 15:46:48
6155,20,416,122,Sufficient,2020-04-24 20:37:32
5395,71,461,244,Sufficient,2021-05-19 10:39:52
21264,50,812,170,Sufficient,2020-12-19 08:18:11
2311,167,22,259,Reorder,2022-02-11 15:04:10
29953,183,64,177,Reorder,2024-11-26 08:33:44
7415,152,742,150,Sufficient,2022-09-01 09:31:02
6044,29,237,207,Sufficient,2022-05-06 22:32:16
13641,77,513,117,Sufficient,2019-03-15 19:01:06
21813,91,681,255,Sufficient,2020-07-08 14:59:22
12018,127,660,245,Sufficient,2019-07-19 16:16:51
28404,170,966,137,Sufficient,2020-01-12 17:41:41
27071,21,281,292,Reorder,2018-08-15 12:11:05
253,128,777,264,Sufficient,2021-05-25 20:11:45
23011,95,29,264,Reorder,2021-08-04 03:59:53
1268,53,597,112,Sufficient,2019-12-14 05:33:11
20383,158,453,229,Sufficient,2018-06-28 06:39:36
10536,147,314,132,Sufficient,2024-04-12 20:23:12
15572,56,771,290,Sufficient,2023-01-09 01:25:03
9159,86,545,125,Sufficient,2022-02-25 06:03:20
9953,60,420,212,Sufficient,2023-04-23 16:18:49
10297,186,552,203,Sufficient,2023-10-16 10:24:48
1643,69,454,228,Sufficient,2023-04-12 08:08:00
234,67,981,148,Sufficient,2019-12-07 04:28:16
4324,131,168,262,Reorder,2020-08-08 18:51:35
14063,44,578,168,Sufficient,2023-05-15 13:37:16
13329,152,417,268,Sufficient,2024-07-21 17:43:58
21393,191,828,289,Sufficient,2019-06-09 00:35:59
16905,54,471,183,Sufficient,2021-02-03 20:47:01
13346,30,279,259,Sufficient,2019-09-13 16:23:58
14134,79,804,261,Sufficient,2018-07-13 08:56:48
23396,134,622,173,Sufficient,2023-11-21 03:16:48
21223,83,810,214,Sufficient,2019-05-03 11:32:53
28501,188,752,245,Sufficient,2021-04-27 21:19:32
13686,129,659,154,Sufficient,2024-11-12 16:05:06
20699,99,865,209,Sufficient,2023-10-28 04:26:33
2863,141,48,268,Reorder,2022-06-12 14:26:15
20290,40,712,107,Sufficient,2024-04-01 03:17:45
4686,74,297,109,Sufficient,2024-03-13 19:05:50
1021,57,734,154,Sufficient,2018-08-17 06:19:43
294,117,777,200,Sufficient,2024-12-07 07:51:15
6777,154,839,106,Sufficient,2021-03-13 15:48:41
9534,36,476,237,Sufficient,2022-10-17 05:07:45
9490,68,638,204,Sufficient,2019-10-14 04:37:59
2912,104,277,152,Sufficient,2018-03-05 04:37:36
18449,117,111,249,Reorder,2022-10-17 04:45:59
6972,28,11,287,Reorder,2019-07-30 14:12:00
24958,164,724,121,Sufficient,2018-07-29 17:02:58
21710,190,349,206,Sufficient,2020-11-18 14:39:54
26608,40,69,200,Reorder,2020-08-22 09:40:19
18851,32,314,193,Sufficient,2018-06-03 03:41:37
19915,105,840,212,Sufficient,2020-09-16 09:03:03
19246,106,393,158,Sufficient,2019-02-28 15:56:39
13256,1,141,223,Reorder,2020-01-15 04:32:38
9784,107,223,179,Sufficient,2022-01-28 01:09:01
14563,72,778,213,Sufficient,2023-05-18 17:37:43
1154,166,120,226,Reorder,2022-09-29 23:59:52
4202,15,289,254,Sufficient,2019-05-21 06:12:55
28556,47,706,177,Sufficient,2020-06-30 18:30:41
3028,168,328,217,Sufficient,2019-03-01 16:14:31
22971,120,596,120,Sufficient,2021-01-31 05:03:07
22616,181,483,153,Sufficient,2020-05-10 05:54:55
8857,67,799,290,Sufficient,2023-09-27 11:59:15
7993,124,660,265,Sufficient,2020-01-05 07:06:06
8651,135,820,175,Sufficient,2021-01-11 09:41:14
1230,175,173,234,Reorder,2018-03-11 03:27:34
1096,2,574,210,Sufficient,2021-08-06 12:30:59
25945,45,943,201,Sufficient,2019-05-04 23:08:22
8445,139,144,139,Sufficient,2020-08-22 14:58:30
27027,137,46,179,Reorder,2020-09-18 14:02:52
6257,148,399,135,Sufficient,2018-01-11 19:06:00
14019,125,134,222,Reorder,2024-09-14 23:59:45
12276,158,736,208,Sufficient,2018-07-02 03:08:58
27984,42,632,111,Sufficient,2021-07-14 07:21:39
12771,152,441,153,Sufficient,2018-07-26 18:03:47
13362,107,831,217,Sufficient,2018-01-15 17:12:27
1350,18,642,242,Sufficient,2018-09-08 00:23:35
9804,46,425,154,Sufficient,2019-12-21 13:07:58
29948,68,611,179,Sufficient,2018-05-19 07:47:04
7847,49,264,178,Sufficient,2018-12-24 14:54:38
28772,40,812,132,Sufficient,2022-07-31 07:41:02
12185,174,335,181,Sufficient,2024-05-06 13:21:47
20077,140,504,137,Sufficient,2018-07-11 19:14:22
10574,104,278,248,Sufficient,2023-09-09 06:39:02
1431,45,703,221,Sufficient,2020-04-30 16:25:55
3226,176,958,169,Sufficient,2021-04-19 12:24:51
22623,164,237,237,Sufficient,2019-08-24 02:59:17
8430,87,262,160,Sufficient,2021-02-16 19:13:04
17972,14,955,129,Sufficient,2018-06-05 04:58:56
7362,35,165,234,Reorder,2024-02-20 18:55:19
23088,91,312,259,Sufficient,2020-09-29 15:58:57
9019,179,424,273,Sufficient,2018-07-15 03:55:04
3618,111,629,299,Sufficient,2024-04-09 08:22:19
25059,28,947,161,Sufficient,2018-12-21 11:42:32
15271,106,108,121,Reorder,2021-10-14 04:17:36
8475,76,529,110,Sufficient,2019-04-08 17:39:36
595,162,244,237,Sufficient,2022-06-01 08:48:33
8779,86,412,211,Sufficient,2022-12-09 03:17:04
26450,180,842,205,Sufficient,2023-07-13 00:15:55
15210,79,538,102,Sufficient,2022-09-22 10:23:39
8345,53,377,282,Sufficient,2019-06-22 16:39:26
1329,52,891,178,Sufficient,2023-12-11 16:41:45
15803,179,293,226,Sufficient,2023-10-25 20:40:34
22392,181,954,213,Sufficient,2019-04-22 17:00:14
29835,131,329,209,Sufficient,2020-03-01 07:58:43
21248,109,303,296,Sufficient,2023-05-26 20:48:24
7937,196,579,284,Sufficient,2023-10-18 21:59:00
17907,57,437,101,Sufficient,2021-02-06 06:26:09
12374,122,527,149,Sufficient,2021-08-20 06:59:01
17011,80,911,239,Sufficient,2024-02-08 03:58:21
22353,63,559,187,Sufficient,2020-01-04 10:45:18
20483,73,620,279,Sufficient,2018-05-16 01:01:28
15894,100,733,163,Sufficient,2020-02-18 18:58:23
4735,18,484,190,Sufficient,2020-02-20 13:00:36
24875,169,292,130,Sufficient,2020-02-14 16:23:58
23044,5,510,138,Sufficient,2024-04-13 17:12:42
796,180,361,281,Sufficient,2019-02-10 19:14:47
25771,57,654,171,Sufficient,2019-09-25 21:57:21
15956,67,416,261,Sufficient,2020-05-08 21:34:54
12286,71,302,234,Sufficient,2023-06-15 06:04:31
16208,57,530,261,Sufficient,2020-11-12 00:29:29
23747,41,299,250,Sufficient,2018-07-14 15:12:57
17477,148,565,139,Sufficient,2024-02-05 03:01:39
4609,12,352,217,Sufficient,2022-07-25 04:38:34
24993,156,126,267,Reorder,2019-01-24 10:13:23
1437,107,866,295,Sufficient,2023-03-26 22:59:26
13624,185,227,238,Reorder,2018-08-19 00:02:48
23501,189,131,168,Reorder,2023-05-03 22:15:52
6798,83,333,243,Sufficient,2022-03-04 10:09:42
17955,65,77,163,Reorder,2022-08-25 09:04:26
23411,119,464,210,Sufficient,2020-01-29 21:55:44
17570,123,956,297,Sufficient,2024-11-02 00:46:49
28225,168,609,158,Sufficient,2021-07-27 21:45:16
15926,159,425,173,Sufficient,2020-10-19 09:23:47
8607,72,683,116,Sufficient,2023-11-25 22:19:35
4772,100,465,223,Sufficient,2021-03-31 02:03:36
20181,160,194,236,Reorder,2019-11-11 15:31:01
15148,44,492,182,Sufficient,2024-01-21 04:40:14
17172,86,470,156,Sufficient,2020-03-17 10:07:17
18942,36,314,141,Sufficient,2021-12-23 13:16:12
13164,194,661,208,Sufficient,2019-04-14 07:55:40
