product_id,return_reason,return_rate_percent,loss_amount,return_date
16897,Damaged,4.53,5708,2018-09-02 08:11:54
27954,Wrong Item,6.05,16987,2023-10-03 17:24:38
17985,Wrong Item,13.21,3976,2023-06-14 05:22:07
29101,Wrong Item,6.5,10631,2021-07-18 13:19:20
2458,Damaged,13.71,18268,2024-03-09 01:08:04
15433,Wrong Item,3.39,20674,2024-10-20 05:33:38
18341,Wrong Item,6.8,5108,2022-03-19 11:33:43
8855,Customer Return,5.71,18064,2020-10-31 15:39:46
2968,Wrong Item,11.75,16313,2020-11-13 19:50:19
21530,Wrong Item,13.04,3073,2023-11-08 11:49:04
12595,Wrong Item,5.96,21613,2023-03-25 14:59:28
26548,Customer Return,2.16,7003,2019-08-04 20:37:02
11297,Wrong Item,11.57,12453,2021-10-06 11:55:51
28457,Customer Return,14.48,17604,2022-01-08 07:07:58
5479,Expired,5.32,1765,2020-10-25 17:03:07
643,Expired,13.38,10101,2018-11-29 12:07:28
23692,Customer Return,9.4,15617,2018-05-07 07:05:33
2456,Damaged,0.66,23940,2019-05-06 20:33:15
3425,Customer Return,1.67,26436,2019-11-14 15:58:15
15289,Wrong Item,0.84,24021,2022-04-20 00:25:58
5661,Damaged,9.27,4305,2021-04-10 03:11:28
15609,Expired,14.88,15171,2023-08-22 12:30:37
4870,Wrong Item,3.88,13034,2023-03-02 04:35:04
2906,Customer Return,4.27,6486,2024-02-24 19:05:57
14723,Customer Return,0.54,8686,2021-04-14 07:47:17
83,Customer Return,14.01,16546,2019-04-07 23:46:50
5406,Customer Return,2.96,8971,2018-11-18 16:25:19
20973,Damaged,14.12,17826,2022-05-12 10:42:45
18876,Customer Return,7.74,12075,2019-07-16 15:36:41
20268,Wrong Item,9.63,10420,2022-04-25 12:41:48
21472,Expired,10.34,24508,2021-02-23 09:29:19
8553,Damaged,3.33,27236,2021-12-17 22:24:58
26339,Expired,8.04,6596,2021-05-02 05:42:15
23595,Wrong Item,4.27,21177,2020-10-14 21:30:57
7119,Customer Return,1.03,19708,2022-03-23 19:40:25
8678,Expired,11.0,22872,2022-01-29 14:38:02
23171,Wrong Item,3.22,1080,2023-04-10 16:11:27
13534,Expired,10.81,13115,2023-09-08 23:54:37
27800,Wrong Item,8.97,16627,2021-12-11 04:47:22
20422,Customer Return,1.56,14683,2023-06-07 00:06:38
16897,Expired,8.64,22061,2018-12-13 05:10:32
27132,Expired,12.58,17662,2018-09-24 01:10:02
27136,Damaged,4.24,20760,2018-06-22 04:56:16
23336,Customer Return,5.61,13367,2023-01-08 22:47:10
21296,Wrong Item,5.12,28920,2020-06-18 23:48:42
23205,Expired,11.19,3751,2019-05-22 11:09:29
11519,Customer Return,4.35,28181,2024-10-06 14:03:23
20337,Expired,11.41,4763,2020-05-25 15:35:36
20241,Expired,10.97,24747,2023-10-21 00:03:24
9945,Expired,13.27,6484,2021-08-05 04:40:29
10296,Damaged,11.98,15261,2018-02-25 21:43:57
3894,Wrong Item,1.01,1436,2023-08-19 01:21:45
25731,Wrong Item,10.61,8257,2021-12-10 13:10:54
2976,Wrong Item,4.45,7598,2022-04-26 02:58:48
26654,Damaged,3.15,22248,2024-06-18 00:42:10
25097,Expired,4.8,15402,2023-01-29 13:48:57
24207,Wrong Item,1.86,10224,2022-12-13 02:18:55
13057,Customer Return,8.99,16884,2020-07-29 18:24:08
5206,Customer Return,8.72,15812,2021-02-19 03:59:36
26478,Expired,1.32,29007,2024-07-06 21:57:47
29142,Damaged,7.42,22548,2019-03-19 13:24:32
14192,Customer Return,4.0,6959,2023-12-24 09:28:50
19202,Customer Return,11.23,22046,2020-03-28 07:34:02
5202,Damaged,5.35,11835,2021-04-25 07:31:17
23430,Wrong Item,1.28,12164,2021-04-25 22:37:49
17838,Expired,8.28,14439,2021-03-05 01:01:55
28577,Damaged,13.84,10353,2024-02-14 11:30:54
810,Wrong Item,10.54,23217,2022-03-26 21:39:01
111,Wrong Item,2.82,24440,2018-05-08 10:23:49
21056,Customer Return,3.95,668,2023-07-28 11:05:04
3070,Customer Return,11.41,2721,2022-12-22 03:46:03
19390,Expired,2.77,15908,2023-06-09 20:18:48
22655,Expired,4.86,27747,2024-04-26 21:06:18
1936,Damaged,10.88,26601,2018-03-22 17:46:21
10034,Expired,0.58,11449,2021-06-28 18:42:52
16198,Wrong Item,14.26,7461,2023-06-10 21:48:01
14610,Customer Return,10.59,7750,2020-01-07 01:36:57
9409,Wrong Item,4.63,14834,2024-06-10 00:00:33
11100,Damaged,9.14,22826,2020-04-07 07:02:45
20724,Expired,9.47,9385,2024-09-09 09:23:41
24017,Expired,11.96,2960,2020-06-08 09:03:22
8590,Expired,11.22,21506,2024-04-04 03:31:01
7542,Wrong Item,5.07,22762,2019-10-11 07:10:00
18090,Wrong Item,9.35,9163,2021-11-13 08:18:37
17219,Customer Return,11.64,3434,2024-05-25 21:45:00
12263,Customer Return,0.72,18847,2018-05-16 19:24:25
9538,Damaged,14.06,25428,2019-01-28 08:13:42
2368,Customer Return,10.88,8739,2020-11-03 00:00:44
20253,Wrong Item,14.53,20606,2022-11-19 04:10:29
1822,Expired,14.59,4820,2021-05-04 05:37:20
27675,Customer Return,2.88,27533,2022-09-05 02:53:14
21423,Expired,9.91,24861,2024-07-20 18:17:14
1859,Wrong Item,4.63,15101,2024-09-28 10:47:03
2963,Expired,4.36,5236,2022-08-07 10:41:46
29849,Wrong Item,10.9,19525,2022-11-13 10:11:38
29740,Wrong Item,13.42,13813,2024-12-29 01:20:51
18882,Customer Return,0.62,27803,2023-07-14 09:55:58
29972,Customer Return,4.61,13334,2024-08-28 10:43:03
28900,Customer Return,6.85,26954,2023-09-04 22:14:55
28489,Expired,13.56,19025,2022-10-27 16:54:50
14703,Wrong Item,12.02,675,2021-06-18 22:12:50
24876,Damaged,7.63,22896,2019-09-06 07:26:28
14678,Customer Return,7.46,25526,2018-09-21 04:48:34
7345,Wrong Item,5.74,29354,2024-11-11 05:37:26
18846,Damaged,6.96,19856,2022-05-28 04:04:52
20627,Expired,9.54,16300,2021-04-20 11:31:34
18142,Damaged,10.95,4431,2018-04-01 14:40:22
16669,Customer Return,6.99,11616,2018-07-12 12:19:11
18034,Expired,13.16,6242,2023-07-10 06:40:44
10977,Wrong Item,5.96,10264,2021-11-30 22:39:05
14203,Expired,11.2,11301,2022-03-09 11:48:20
7771,Damaged,8.8,29460,2021-11-05 06:02:17
16882,Expired,0.74,22625,2022-07-31 09:39:21
4602,Damaged,3.99,18301,2019-11-05 16:09:31
513,Damaged,10.24,24195,2018-06-27 19:45:27
1862,Wrong Item,6.32,21415,2024-12-18 18:35:28
28233,Wrong Item,6.18,22827,2018-02-20 12:50:40
20893,Wrong Item,13.53,27559,2018-12-21 14:35:43
22676,Damaged,14.69,17715,2019-02-09 06:59:12
28505,Customer Return,12.64,7350,2020-11-27 14:58:09
5746,Damaged,10.96,7489,2019-10-16 02:56:14
7166,Wrong Item,0.39,5436,2021-04-08 19:10:24
24628,Damaged,11.06,29280,2024-10-12 00:02:18
28282,Customer Return,0.99,23913,2023-09-24 21:20:13
19547,Wrong Item,10.79,23081,2021-10-22 16:51:26
14123,Customer Return,2.91,8321,2020-04-16 10:40:27
21311,Wrong Item,12.49,28984,2024-01-04 17:07:59
23273,Expired,0.52,27206,2020-01-14 05:55:36
19408,Customer Return,0.03,25711,2018-01-01 10:04:41
4322,Expired,6.89,22599,2023-03-15 01:08:13
448,Wrong Item,13.69,17697,2022-04-19 16:20:48
170,Expired,8.54,16409,2019-03-09 14:15:52
13509,Expired,3.32,5746,2019-02-18 23:49:12
21739,Expired,8.89,11193,2020-04-24 02:43:35
10239,Wrong Item,10.57,3153,2023-05-17 05:36:07
1222,Wrong Item,2.81,29037,2022-09-01 20:53:00
18415,Expired,6.34,17487,2019-12-01 19:44:16
18333,Damaged,9.45,24758,2022-06-05 03:43:54
2486,Expired,0.23,11713,2024-01-13 19:08:11
10228,Damaged,2.44,16148,2024-09-23 21:56:06
12458,Expired,7.12,13910,2018-05-26 12:03:46
25642,Wrong Item,4.77,2436,2024-06-28 21:08:43
3816,Customer Return,3.83,20916,2021-08-24 21:56:21
16837,Customer Return,14.46,7592,2020-09-20 21:05:12
9002,Expired,1.81,15181,2020-10-04 20:07:38
26769,Customer Return,0.77,4929,2022-01-06 06:55:27
1693,Expired,12.79,19290,2024-08-15 06:56:38
13574,Expired,12.64,2966,2018-04-13 22:42:33
5808,Expired,3.32,2972,2022-06-21 23:54:17
29838,Customer Return,2.9,16856,2021-08-25 07:47:09
25524,Wrong Item,8.44,20733,2019-01-18 06:14:03
19766,Damaged,9.77,10093,2018-08-03 00:36:45
20762,Expired,7.24,24993,2020-11-25 15:45:23
26817,Wrong Item,8.79,27506,2018-04-28 16:43:02
8177,Damaged,12.43,4890,2023-01-06 10:02:22
18266,Damaged,6.74,11014,2021-10-29 04:02:41
16402,Damaged,7.04,12976,2023-11-02 18:57:17
16335,Expired,5.34,26634,2022-11-03 17:11:59
19993,Customer Return,11.01,6596,2020-05-03 17:13:25
21798,Customer Return,1.61,15689,2023-08-08 09:05:11
27486,Customer Return,9.32,1422,2020-07-01 04:32:38
2832,Wrong Item,2.17,25312,2020-03-29 14:40:41
19401,Expired,14.89,22163,2020-01-05 02:29:50
12364,Wrong Item,14.9,2913,2023-02-10 06:33:57
20670,Damaged,14.04,15051,2022-11-26 10:49:36
2195,Customer Return,4.17,20354,2021-05-25 10:52:42
14284,Expired,0.36,16502,2019-09-25 21:15:58
14665,Damaged,8.13,1641,2019-03-22 01:51:29
21419,Wrong Item,5.41,27043,2024-08-29 13:57:13
13391,Damaged,5.29,8180,2018-08-05 23:19:50
15200,Expired,10.81,8432,2018-12-18 00:32:41
1149,Damaged,6.6,8682,2020-04-17 10:56:20
5958,Damaged,9.09,6388,2018-11-26 08:00:17
2476,Expired,3.1,18215,2020-11-28 10:22:32
13423,Expired,7.93,16940,2022-06-13 03:01:14
13539,Wrong Item,4.28,1107,2018-03-17 11:32:58
27580,Customer Return,11.72,19346,2021-09-21 02:48:20
13323,Customer Return,7.38,22266,2022-10-03 00:17:21
11255,Expired,1.79,7487,2024-04-03 06:21:16
19635,Damaged,14.74,26039,2024-05-10 22:48:41
14993,Customer Return,10.89,22039,2018-10-15 22:46:18
16474,Damaged,12.06,8573,2022-11-17 04:10:03
15200,Wrong Item,8.34,10436,2018-04-17 20:16:27
29433,Wrong Item,7.88,2197,2024-05-21 01:41:10
25710,Expired,12.94,6939,2019-05-11 16:41:09
20812,Customer Return,7.4,28708,2020-11-10 05:01:35
26330,Damaged,3.01,4423,2024-09-13 04:14:19
25622,Damaged,1.36,28671,2024-10-15 09:16:39
19111,Customer Return,12.56,25049,2023-02-01 03:26:23
2702,Expired,5.19,4423,2024-03-21 15:51:29
24512,Damaged,14.8,12087,2020-08-11 21:28:53
280,Damaged,9.7,10087,2019-07-16 23:07:14
24551,Wrong Item,13.99,3896,2022-10-04 09:44:34
6203,Wrong Item,1.9,20124,2020-09-26 20:21:52
16739,Expired,1.88,4906,2022-05-19 23:54:11
19693,Wrong Item,2.68,28235,2018-08-30 04:26:04
22493,Customer Return,11.15,1865,2023-08-16 17:38:23
7630,Expired,14.29,23215,2021-05-08 07:28:26
26,Wrong Item,2.67,10175,2022-04-23 17:35:25
17300,Wrong Item,4.14,11404,2024-10-11 21:59:19
20670,Wrong Item,2.2,750,2021-01-01 22:14:30
27463,Wrong Item,10.15,18344,2019-03-13 08:03:39
27165,Customer Return,8.74,1563,2023-01-12 02:05:37
19040,Damaged,2.84,5183,2020-02-15 21:26:53
145,Customer Return,14.0,26723,2022-11-28 09:18:04
5619,Wrong Item,0.19,11353,2021-11-10 09:48:39
15937,Expired,8.76,6612,2020-10-30 14:32:48
6952,Expired,14.71,21714,2018-07-06 21:38:23
18812,Damaged,11.33,26921,2020-06-10 11:21:19
982,Expired,10.26,18533,2024-02-29 05:19:22
5361,Expired,10.82,27096,2021-02-01 06:13:04
22764,Damaged,9.29,4198,2020-07-26 10:58:18
7470,Damaged,14.42,21822,2024-07-09 09:38:08
7863,Customer Return,1.57,19042,2021-11-29 09:59:12
16602,Expired,8.17,3037,2019-08-21 22:19:40
5260,Customer Return,7.54,16490,2023-04-14 08:05:57
12806,Expired,11.96,27996,2024-03-29 10:33:16
11445,Wrong Item,5.5,9934,2024-09-29 22:22:47
14703,Customer Return,6.75,24298,2022-11-09 21:40:43
15500,Wrong Item,9.78,25752,2022-03-20 09:35:24
23488,Wrong Item,1.91,18914,2020-04-27 22:34:13
27633,Damaged,8.76,14006,2018-06-08 22:59:48
24510,Expired,3.64,15281,2020-05-15 11:49:24
1210,Customer Return,10.37,7185,2018-09-04 23:09:42
25131,Expired,11.52,6742,2021-10-10 16:03:55
19048,Wrong Item,12.46,26691,2022-06-07 21:20:12
27769,Wrong Item,14.58,21470,2023-01-09 08:08:33
19616,Expired,6.67,14672,2018-09-27 09:59:20
6890,Customer Return,9.49,8151,2023-11-28 04:34:17
14416,Damaged,1.39,4553,2023-11-13 09:05:17
11708,Expired,9.29,19262,2023-04-02 23:23:51
8367,Damaged,5.14,26482,2023-05-11 07:15:28
12338,Expired,3.61,21334,2022-06-02 13:00:16
19409,Customer Return,7.55,19437,2020-04-14 17:23:02
26321,Customer Return,8.61,22939,2022-07-19 00:14:07
4012,Expired,9.99,2981,2022-08-09 20:00:42
5858,Wrong Item,10.16,8108,2024-08-23 08:08:06
9045,Customer Return,13.94,21295,2021-07-17 19:07:31
20714,Wrong Item,12.3,11918,2022-10-23 19:31:12
24030,Wrong Item,13.99,28059,2021-05-30 15:49:13
19967,Wrong Item,7.69,9636,2024-02-24 12:24:41
6649,Wrong Item,12.21,3648,2020-01-09 11:43:55
23131,Wrong Item,12.06,18620,2021-10-30 06:36:53
12509,Wrong Item,9.98,6158,2019-05-18 23:36:13
22648,Damaged,10.91,6856,2022-07-08 13:39:08
378,Damaged,14.32,29311,2023-12-01 00:37:45
2866,Damaged,11.49,29227,2019-05-05 11:50:44
22950,Expired,4.18,18677,2020-05-24 08:41:30
25980,Wrong Item,8.37,9080,2018-12-05 06:11:44
5649,Damaged,7.19,15791,2021-06-05 02:17:32
9724,Expired,4.07,1226,2022-03-28 06:09:13
5437,Damaged,0.89,11579,2022-01-14 19:52:39
24704,Wrong Item,4.33,5358,2024-09-03 03:39:32
17780,Damaged,3.96,2127,2018-10-03 11:47:51
11443,Customer Return,6.91,2852,2021-11-16 06:36:20
29432,Expired,11.25,14245,2024-08-01 03:41:05
2028,Expired,5.18,694,2022-01-12 23:28:57
14851,Customer Return,0.12,3084,2020-10-23 15:44:19
25500,Customer Return,3.5,28034,2019-11-12 19:53:34
9976,Customer Return,2.4,29948,2019-10-05 19:32:15
3444,Customer Return,4.66,22537,2018-03-03 01:46:22
21400,Customer Return,4.7,4169,2023-04-25 00:31:48
6472,Expired,14.43,21992,2019-01-31 20:46:33
22834,Customer Return,13.82,15775,2024-02-27 00:30:38
5446,Wrong Item,5.82,27452,2024-09-29 19:20:22
6345,Damaged,4.39,4429,2023-04-03 13:13:45
33,Damaged,7.15,4732,2022-12-28 08:37:09
4024,Damaged,6.82,24720,2021-05-03 09:28:08
22205,Expired,1.21,2235,2022-08-25 00:35:52
2119,Damaged,11.18,13576,2018-12-15 02:25:14
20963,Customer Return,7.89,18877,2022-01-17 01:33:36
2415,Customer Return,12.86,7870,2022-11-28 11:56:01
939,Wrong Item,5.11,17297,2023-03-18 19:03:50
12641,Wrong Item,12.93,18916,2024-01-03 07:27:37
15149,Wrong Item,7.54,28119,2024-10-07 20:36:57
26933,Wrong Item,6.22,26000,2020-08-17 21:40:10
25342,Wrong Item,9.1,6838,2023-09-17 10:33:29
7921,Damaged,10.21,18352,2023-12-28 10:14:32
8442,Customer Return,9.65,10811,2019-11-22 19:54:47
3335,Customer Return,7.65,20214,2021-06-30 03:08:43
21917,Customer Return,7.85,24712,2022-04-23 23:37:34
10429,Damaged,7.89,13998,2024-05-19 18:20:58
12053,Damaged,5.28,2343,2022-08-11 07:32:29
5880,Expired,13.23,3228,2022-06-28 12:54:26
27157,Wrong Item,8.2,29033,2018-11-08 16:20:55
27120,Damaged,5.9,17424,2021-04-04 02:43:39
2394,Damaged,2.98,27031,2019-05-13 05:13:00
1704,Damaged,6.95,13800,2024-02-12 05:09:04
17213,Damaged,3.64,2876,2020-07-18 22:24:20
10507,Damaged,4.5,23823,2024-11-13 02:07:26
15233,Expired,10.05,21048,2024-09-03 07:34:56
14426,Customer Return,14.93,19167,2024-04-22 09:56:26
14065,Wrong Item,11.77,24661,2024-04-30 09:24:07
27794,Customer Return,0.15,24273,2021-01-27 03:17:40
4607,Customer Return,8.25,3574,2018-10-02 11:51:54
24090,Damaged,7.43,5862,2021-07-05 21:31:10
23130,Wrong Item,5.59,6884,2023-02-07 15:26:00
24480,Expired,1.74,19781,2023-10-04 03:19:06
26172,Customer Return,8.37,27700,2021-05-31 09:14:34
11288,Customer Return,5.26,7251,2023-03-06 00:27:14
5885,Expired,1.2,11971,2019-01-02 19:50:07
14273,Customer Return,10.03,6140,2018-11-18 00:35:50
10713,Customer Return,5.36,25527,2019-06-06 08:22:33
6876,Wrong Item,4.64,16494,2019-05-06 06:12:27
25339,Customer Return,0.82,9140,2024-01-15 21:39:51
23823,Wrong Item,10.5,15402,2020-09-10 06:18:20
27711,Damaged,4.84,10013,2021-10-10 15:46:19
14119,Wrong Item,6.68,23543,2021-10-22 07:24:18
3887,Expired,13.13,24975,2018-01-07 21:48:55
21092,Wrong Item,14.21,11052,2019-10-05 21:36:18
11635,Damaged,4.62,22883,2022-11-12 18:39:33
14277,Wrong Item,12.0,1090,2024-08-26 19:59:13
12057,Wrong Item,4.48,10748,2022-10-11 13:00:47
26105,Expired,7.93,16759,2022-03-30 04:24:19
6596,Expired,8.25,12447,2022-02-25 12:41:26
21339,Customer Return,14.87,12544,2023-08-26 16:09:38
18419,Expired,7.79,4190,2024-12-27 04:42:39
22243,Wrong Item,12.79,19251,2023-05-18 00:00:12
4131,Damaged,11.76,28988,2021-03-03 10:39:12
4442,Damaged,11.72,8434,2020-08-06 23:49:25
2957,Wrong Item,8.52,12262,2018-08-03 15:07:43
28007,Customer Return,14.22,3649,2020-06-10 05:25:28
23663,Wrong Item,3.67,17017,2023-12-11 12:58:50
8304,Customer Return,9.84,23561,2020-06-07 03:50:28
294,Customer Return,7.92,7954,2020-04-12 17:03:29
17600,Damaged,5.44,28196,2024-07-27 22:36:38
23867,Expired,10.01,23412,2023-10-22 13:20:20
4513,Wrong Item,7.19,15599,2022-07-05 01:28:47
24074,Damaged,3.01,1314,2023-04-09 18:16:09
12175,Customer Return,13.47,18748,2024-07-15 02:12:01
6069,Expired,6.35,27927,2020-04-09 09:30:26
29356,Damaged,10.74,23874,2018-07-23 19:55:34
9314,Expired,14.16,28199,2020-05-31 13:29:45
8336,Customer Return,14.01,736,2024-07-16 02:17:49
29568,Damaged,11.59,2886,2018-01-29 19:03:37
751,Customer Return,14.13,14773,2024-10-18 19:49:45
14945,Damaged,10.52,9838,2024-12-03 03:09:14
22992,Customer Return,2.15,22189,2024-07-05 13:34:08
24364,Customer Return,1.92,24807,2020-03-05 05:53:31
599,Wrong Item,10.54,26095,2022-07-01 15:45:37
17275,Wrong Item,13.94,20408,2018-04-09 14:43:50
15761,Expired,2.13,6346,2023-09-18 13:08:59
24028,Expired,8.24,28884,2024-06-12 19:49:07
14454,Damaged,11.9,4231,2019-08-22 14:18:30
18684,Wrong Item,9.97,6443,2022-02-03 19:51:58
3010,Damaged,6.23,26384,2023-06-16 22:53:52
26996,Customer Return,10.76,2810,2024-08-12 07:19:39
18744,Damaged,9.66,13477,2018-07-02 06:13:02
11131,Customer Return,7.33,6594,2023-08-16 20:34:27
7695,Customer Return,2.83,8622,2021-07-01 15:11:27
7898,Damaged,3.58,11033,2020-05-01 22:50:39
2811,Customer Return,10.26,8530,2019-02-23 21:54:09
16311,Customer Return,5.85,18361,2023-09-14 16:22:52
10569,Wrong Item,5.46,3376,2022-03-15 00:44:22
11373,Damaged,12.31,20993,2019-09-24 17:51:12
11800,Damaged,2.07,27548,2024-10-08 09:48:26
19249,Wrong Item,12.68,23479,2018-09-21 16:46:48
5139,Customer Return,8.77,10671,2018-11-18 14:13:01
16428,Expired,3.98,17341,2019-03-07 09:00:10
2739,Damaged,6.46,15197,2019-06-18 05:36:06
18418,Customer Return,0.11,19803,2018-11-23 02:39:37
15871,Damaged,11.2,27539,2023-02-11 00:37:53
5031,Wrong Item,13.33,7667,2023-05-31 12:58:48
8730,Wrong Item,0.31,12275,2024-11-28 10:01:05
20492,Customer Return,8.81,12175,2020-04-08 12:50:55
28020,Damaged,14.69,18964,2020-04-16 19:22:53
27509,Customer Return,5.12,17236,2024-01-10 09:58:43
20168,Expired,3.75,25322,2019-08-01 14:12:21
3769,Expired,2.86,19422,2024-12-03 18:34:52
13399,Expired,5.77,7963,2023-10-17 18:54:46
28634,Expired,7.55,9568,2024-09-18 23:52:59
18859,Expired,2.07,23930,2020-05-18 07:14:18
14124,Customer Return,5.44,21720,2018-05-10 12:54:59
11185,Wrong Item,0.22,26015,2019-08-18 23:40:11
22920,Damaged,8.6,3353,2023-09-06 06:24:11
189,Wrong Item,5.68,2370,2022-01-29 12:10:49
14379,Customer Return,6.29,6555,2022-11-19 00:07:42
19732,Expired,3.5,10839,2021-04-17 15:37:46
22695,Damaged,2.2,7373,2020-11-19 10:14:49
23388,Expired,7.54,5936,2020-08-01 10:20:36
8977,Damaged,2.54,27391,2019-08-25 12:14:22
2695,Customer Return,1.23,9701,2020-12-16 02:41:54
3748,Wrong Item,13.64,2361,2020-04-09 17:38:57
17151,Customer Return,11.25,2357,2020-08-08 08:07:32
13328,Expired,2.11,3018,2022-01-27 09:46:28
4988,Customer Return,12.43,24877,2024-10-04 01:05:13
3917,Wrong Item,10.33,4890,2023-09-23 10:48:53
28566,Damaged,12.75,15961,2023-05-04 03:53:47
17186,Customer Return,9.98,27890,2019-07-27 07:05:52
16268,Wrong Item,4.28,6122,2024-08-05 07:34:00
14589,Expired,6.31,24850,2018-12-29 23:07:00
9560,Wrong Item,10.61,15701,2024-01-26 20:38:08
11429,Damaged,14.84,5773,2021-06-24 03:50:27
2443,Damaged,6.49,25664,2018-07-21 07:49:56
11449,Expired,14.0,9167,2020-08-24 13:22:04
22041,Damaged,7.54,12872,2019-10-19 06:34:04
4659,Expired,0.75,1185,2024-03-03 17:19:23
13790,Customer Return,2.25,21108,2018-07-31 09:10:25
8100,Customer Return,14.63,3933,2021-07-18 16:56:21
25910,Expired,10.21,5320,2022-02-14 09:10:23
19650,Damaged,13.09,28124,2024-06-25 06:59:17
10608,Damaged,2.05,16737,2019-02-22 18:31:30
12900,Customer Return,13.17,10302,2023-03-20 06:02:54
2546,Damaged,11.12,28342,2023-10-10 16:04:46
23985,Expired,1.08,17924,2020-02-13 21:43:05
12625,Expired,12.98,17951,2020-03-15 13:36:53
13225,Wrong Item,10.24,12516,2024-04-11 14:34:15
29208,Damaged,1.56,3603,2018-01-31 13:12:50
26607,Customer Return,6.89,28525,2022-01-03 19:52:11
16383,Wrong Item,11.24,8188,2021-10-02 16:55:11
27089,Wrong Item,10.81,15328,2022-08-16 09:20:33
22683,Damaged,0.89,19150,2019-11-12 06:30:07
12208,Damaged,8.96,22591,2018-03-02 06:40:29
9137,Expired,10.9,16967,2020-02-09 12:49:51
8608,Wrong Item,4.31,19996,2020-03-23 03:25:35
18871,Wrong Item,7.77,29867,2023-04-29 00:41:04
5705,Damaged,11.98,12077,2023-12-29 02:47:15
4675,Wrong Item,2.84,9516,2022-01-18 02:04:59
19212,Expired,12.8,17893,2019-08-02 21:02:59
20830,Customer Return,9.78,10821,2024-05-03 03:53:38
11764,Wrong Item,1.4,26269,2023-12-25 08:24:31
19824,Wrong Item,3.18,3827,2022-11-08 04:48:34
4655,Damaged,5.22,20574,2020-09-28 18:01:01
23670,Damaged,12.16,4834,2021-02-25 22:28:32
23472,Wrong Item,14.96,25732,2019-03-08 08:57:11
22362,Expired,7.81,15214,2022-12-19 08:23:14
7659,Customer Return,1.12,24169,2019-02-23 20:58:21
20098,Wrong Item,0.69,13931,2018-02-14 08:03:30
23035,Customer Return,6.25,23988,2023-09-02 17:29:59
29511,Wrong Item,14.17,15882,2022-09-15 03:35:28
6504,Wrong Item,9.28,12788,2024-01-10 00:08:56
1427,Wrong Item,0.85,4939,2022-12-09 04:16:18
22636,Expired,9.27,22399,2024-08-06 07:56:52
18025,Damaged,7.84,4360,2022-01-12 13:02:53
23065,Expired,3.24,21088,2024-03-18 01:21:52
25357,Expired,6.84,23255,2023-05-22 17:05:52
20408,Expired,9.49,27264,2023-02-15 21:59:03
4374,Damaged,9.59,28801,2021-08-12 09:45:41
20424,Expired,7.13,22232,2023-08-28 11:39:08
3502,Customer Return,14.45,10907,2020-12-09 14:48:53
14741,Expired,9.71,15379,2021-08-13 14:00:18
25447,Customer Return,2.73,3113,2021-10-22 12:12:50
23962,Expired,9.88,22792,2018-03-20 02:27:31
24192,Damaged,1.14,18522,2020-06-15 08:30:49
25461,Expired,9.23,16045,2022-04-10 03:17:18
29145,Damaged,3.11,7491,2020-12-24 05:23:49
21162,Damaged,9.05,28645,2021-10-09 16:00:10
17325,Expired,4.3,28656,2018-08-23 14:32:34
18053,Customer Return,14.18,22181,2024-06-16 15:52:06
16871,Customer Return,10.6,8875,2018-11-05 12:16:44
6372,Wrong Item,3.58,5204,2023-07-06 09:28:58
18521,Expired,8.16,1137,2022-04-28 01:15:44
2380,Damaged,6.6,25137,2018-07-13 11:18:43
2315,Damaged,2.67,29547,2024-03-24 06:36:16
27123,Damaged,6.58,23559,2023-06-08 11:42:31
12763,Customer Return,1.48,16402,2019-03-03 10:22:21
23090,Expired,9.68,7245,2020-08-24 07:59:58
12951,Expired,12.01,22569,2020-09-19 18:23:47
23988,Wrong Item,8.16,18424,2023-01-07 12:03:01
7756,Customer Return,3.75,29266,2018-12-10 04:16:05
18660,Customer Return,10.27,1305,2021-01-28 09:54:54
14992,Expired,12.02,15215,2023-06-06 21:28:45
3036,Customer Return,12.22,19121,2023-06-04 22:09:09
11958,Damaged,1.45,9759,2024-11-29 16:32:35
23618,Expired,7.16,25409,2021-06-24 11:49:09
9888,Expired,10.74,7634,2019-11-15 19:32:21
9530,Damaged,3.08,17324,2024-01-02 15:12:06
21735,Expired,11.69,10057,2020-03-07 18:36:43
6453,Customer Return,11.23,26642,2022-07-06 09:09:18
13630,Damaged,2.84,25182,2021-08-10 04:01:47
23837,Damaged,0.77,18670,2019-12-17 01:43:11
7651,Customer Return,12.86,8238,2020-07-23 21:29:05
20448,Expired,4.27,15163,2018-07-23 09:13:36
17996,Wrong Item,7.11,26277,2023-04-28 14:09:58
24670,Customer Return,10.79,25849,2022-03-01 06:51:40
16256,Customer Return,3.48,24161,2019-03-24 07:21:59
18102,Expired,8.97,3990,2021-01-08 06:45:17
17139,Customer Return,10.23,20043,2019-04-28 08:17:41
2238,Wrong Item,0.62,12413,2023-03-25 20:17:00
28489,Damaged,7.5,17267,2021-08-18 09:33:35
9654,Expired,1.45,20292,2020-04-15 02:00:53
10412,Wrong Item,6.2,8664,2022-10-09 00:45:59
25006,Expired,9.97,5320,2018-05-10 15:23:32
18339,Customer Return,0.12,14270,2019-07-30 08:12:18
5487,Expired,12.22,14515,2018-12-15 07:42:23
1780,Expired,1.34,27288,2019-05-10 05:59:12
10857,Wrong Item,2.9,26907,2019-04-20 18:58:42
20073,Expired,12.87,29750,2022-10-13 03:44:00
22108,Wrong Item,14.94,22585,2020-07-17 23:05:02
18026,Customer Return,6.29,15096,2021-08-16 03:26:46
