supplier_id,product_category,delivery_days,defect_rate_percent,supplier_rating,last_delivery_date
979,Grocery,3,4.9,Good,2019-03-31 19:03:00
2958,Electronics,11,2.62,Average,2023-01-04 01:51:52
3877,Clothing,4,1.24,Good,2018-09-10 09:01:54
4500,Grocery,8,6.18,Average,2023-10-25 11:40:11
3825,Clothing,12,0.5,Average,2020-03-08 09:11:05
3130,Electronics,16,1.35,Average,2021-03-20 04:24:41
2072,Clothing,11,4.16,Average,2020-05-20 18:13:30
3103,Clothing,6,0.24,Average,2022-01-08 06:19:02
3148,Electronics,1,1.19,Good,2021-06-19 22:31:56
4778,Home,8,6.18,Average,2021-05-17 00:04:45
276,Electronics,4,4.42,Good,2022-12-07 05:08:50
4469,Clothing,6,2.22,Average,2023-03-04 07:58:08
865,Home,13,7.25,Average,2023-06-06 00:59:21
61,Grocery,10,7.75,Average,2023-06-15 18:08:13
1031,Electronics,7,4.29,Average,2024-05-19 06:12:13
204,Clothing,18,3.26,Average,2019-04-05 05:12:24
1342,Clothing,3,4.67,Good,2019-11-28 05:06:42
200,Home,8,1.37,Average,2020-11-27 18:20:24
1994,Clothing,19,0.79,Average,2024-02-29 22:39:26
161,Electronics,2,3.77,Good,2024-12-28 03:08:47
3174,Electronics,14,1.94,Average,2021-09-07 11:22:51
2979,Home,13,5.04,Average,2020-03-20 04:59:21
1859,Home,18,3.44,Average,2020-09-09 17:11:28
3877,Electronics,7,5.25,Average,2023-02-08 22:39:26
4923,Home,18,3.79,Average,2018-08-03 02:43:58
652,Clothing,1,0.69,Good,2023-09-21 04:47:29
3647,Clothing,14,3.21,Average,2022-07-30 09:28:03
118,Clothing,11,7.53,Average,2020-10-17 13:08:57
2790,Electronics,19,5.79,Average,2023-03-01 15:11:05
3746,Grocery,12,1.34,Average,2023-06-05 16:41:12
1728,Electronics,14,4.0,Average,2021-06-09 13:29:51
886,Grocery,19,1.81,Average,2019-11-19 14:55:08
1755,Home,15,5.08,Average,2020-06-29 15:08:12
142,Grocery,18,6.27,Average,2019-09-12 01:19:14
3665,Grocery,5,4.07,Good,2020-09-11 04:17:22
997,Electronics,8,0.02,Average,2018-03-31 21:29:08
3811,Home,15,5.41,Average,2022-11-21 18:55:02
2016,Grocery,15,1.98,Average,2023-11-25 13:54:35
1321,Clothing,11,7.39,Average,2019-01-03 00:41:09
1889,Electronics,16,2.21,Average,2023-08-21 12:46:28
4215,Clothing,7,3.77,Average,2021-01-20 03:19:22
3166,Home,8,3.57,Average,2021-07-29 10:57:57
47,Electronics,18,5.6,Average,2020-05-11 23:28:04
266,Grocery,2,4.23,Good,2024-09-05 09:58:01
51,Grocery,14,0.27,Average,2018-11-05 11:12:08
218,Home,19,3.82,Average,2023-07-08 09:30:14
52,Grocery,18,2.48,Average,2018-06-02 12:01:15
4517,Clothing,2,7.63,Good,2018-11-19 07:06:23
1659,Grocery,8,3.29,Average,2022-11-13 14:01:01
3712,Grocery,19,3.16,Average,2024-12-07 12:55:29
3515,Electronics,8,3.53,Average,2021-09-21 00:30:46
2667,Grocery,17,6.24,Average,2022-08-26 20:36:14
2812,Grocery,15,0.46,Average,2018-06-22 06:59:34
158,Home,5,0.33,Good,2023-03-01 08:42:02
1205,Grocery,8,3.22,Average,2021-07-17 00:18:57
782,Electronics,12,1.33,Average,2023-03-01 08:03:20
4496,Clothing,16,6.5,Average,2019-01-22 06:27:18
3888,Home,18,7.55,Average,2024-10-24 01:15:41
560,Clothing,11,4.36,Average,2021-07-01 10:14:11
2892,Electronics,19,5.46,Average,2019-05-02 13:53:43
2754,Clothing,6,4.2,Average,2024-01-28 19:01:19
4306,Electronics,18,3.51,Average,2021-07-06 07:43:11
3040,Clothing,15,2.72,Average,2022-06-11 22:00:57
4371,Electronics,6,3.98,Average,2024-02-21 22:50:04
4568,Clothing,5,1.33,Good,2024-03-30 12:49:03
3314,Electronics,12,2.44,Average,2023-11-11 21:42:51
1151,Grocery,7,1.48,Average,2018-08-17 19:53:49
243,Clothing,18,6.84,Average,2022-08-25 15:20:23
4539,Grocery,3,3.03,Good,2023-04-23 13:39:16
773,Clothing,6,4.29,Average,2020-09-02 05:21:33
871,Home,11,6.34,Average,2022-09-21 09:48:22
4011,Clothing,3,6.2,Good,2021-04-19 23:52:03
11,Electronics,19,0.27,Average,2021-02-22 03:07:49
1335,Home,5,3.04,Good,2019-10-07 22:23:16
3470,Grocery,7,1.89,Average,2024-08-18 10:17:26
1581,Electronics,17,2.35,Average,2022-07-31 04:01:41
3136,Electronics,5,3.7,Good,2020-09-02 09:40:50
4437,Home,4,2.09,Good,2022-12-12 20:10:52
844,Clothing,13,0.07,Average,2019-02-18 16:36:45
3662,Electronics,11,2.62,Average,2021-08-25 12:44:33
2580,Home,6,6.07,Average,2019-01-29 18:59:09
335,Grocery,13,3.91,Average,2021-11-13 09:18:23
670,Clothing,17,3.81,Average,2023-12-08 15:18:24
2133,Clothing,3,1.68,Good,2018-09-10 10:22:52
4833,Grocery,4,5.1,Good,2022-12-13 00:10:23
258,Home,1,7.99,Good,2021-09-24 09:38:13
3375,Clothing,14,6.96,Average,2021-10-19 12:02:28
2684,Electronics,12,2.15,Average,2019-11-02 23:14:01
2227,Electronics,17,5.21,Average,2020-03-22 14:04:12
1129,Home,5,0.82,Good,2024-10-21 09:53:35
1259,Electronics,14,4.71,Average,2022-02-10 20:58:56
4099,Home,5,1.88,Good,2022-09-09 18:05:10
538,Electronics,19,0.35,Average,2021-07-17 21:55:40
4948,Electronics,12,2.7,Average,2023-12-08 21:29:58
4878,Electronics,8,2.69,Average,2023-10-26 07:10:27
3450,Clothing,13,4.82,Average,2021-02-17 05:28:50
2147,Grocery,4,4.6,Good,2022-04-08 05:23:33
22,Clothing,11,1.7,Average,2018-05-11 08:30:07
1156,Grocery,18,0.17,Average,2024-08-24 20:57:42
1975,Clothing,11,0.81,Average,2019-03-22 09:59:55
653,Clothing,4,3.15,Good,2018-04-28 13:42:59
3739,Home,3,6.8,Good,2023-09-03 11:33:06
2326,Clothing,2,7.51,Good,2024-09-18 16:36:59
4007,Clothing,7,1.42,Average,2023-05-06 20:55:52
2266,Clothing,1,5.47,Good,2020-07-03 21:45:30
2778,Electronics,6,2.96,Average,2023-10-06 17:04:39
1813,Home,19,7.59,Average,2023-11-29 21:53:30
2505,Electronics,4,1.38,Good,2022-02-28 19:47:20
533,Electronics,1,5.04,Good,2018-02-25 02:37:01
4345,Electronics,3,3.87,Good,2024-05-26 21:26:46
4414,Grocery,10,2.21,Average,2019-04-20 16:25:40
4942,Electronics,19,5.95,Average,2019-07-05 17:40:49
1346,Grocery,3,5.68,Good,2018-12-17 00:06:33
1296,Electronics,15,5.71,Average,2020-02-16 13:19:42
2496,Home,2,2.3,Good,2021-02-23 08:18:35
2540,Electronics,8,3.94,Average,2024-10-19 15:47:34
1772,Grocery,15,2.71,Average,2018-11-04 00:47:23
4863,Electronics,6,0.73,Average,2018-08-27 07:30:01
2509,Home,1,7.97,Good,2018-04-27 02:51:06
716,Electronics,7,1.37,Average,2021-06-13 03:18:41
527,Grocery,1,2.17,Good,2022-12-17 07:13:31
2658,Home,11,0.1,Average,2024-09-20 23:00:56
4328,Home,11,3.42,Average,2024-06-16 20:03:32
4430,Home,4,1.58,Good,2018-06-15 15:18:15
3241,Home,17,1.76,Average,2022-01-20 13:14:54
1373,Clothing,11,0.3,Average,2018-02-27 08:00:04
3961,Home,1,7.59,Good,2023-07-25 04:27:01
128,Electronics,5,0.89,Good,2018-02-11 19:09:30
1842,Home,1,7.36,Good,2018-11-10 13:45:11
4622,Clothing,13,2.97,Average,2019-09-27 20:31:30
4584,Clothing,4,0.01,Good,2021-05-20 14:54:09
2858,Home,9,1.58,Average,2023-11-04 07:34:33
395,Home,6,5.96,Average,2022-05-07 19:36:46
3585,Clothing,5,3.61,Good,2020-07-25 07:20:47
1064,Grocery,17,2.58,Average,2020-09-21 19:03:11
3960,Electronics,11,6.81,Average,2021-01-28 03:07:56
2252,Home,15,0.54,Average,2020-12-11 23:40:47
3867,Home,13,3.82,Average,2021-07-05 17:45:39
4813,Clothing,19,2.33,Average,2019-03-19 15:49:01
4220,Electronics,12,7.07,Average,2018-08-01 19:26:51
4715,Electronics,7,2.36,Average,2019-10-23 13:44:41
2394,Home,19,7.92,Average,2020-02-02 07:51:06
1733,Home,11,3.76,Average,2023-12-02 16:09:02
187,Grocery,3,3.55,Good,2018-11-04 23:18:19
3830,Grocery,9,5.2,Average,2018-01-11 17:36:37
1644,Grocery,2,7.31,Good,2022-11-19 21:43:18
2851,Grocery,13,2.54,Average,2018-07-17 04:35:30
1339,Clothing,12,5.46,Average,2022-01-14 11:58:23
1868,Home,8,1.71,Average,2018-04-08 11:25:33
3849,Home,10,0.4,Average,2023-05-16 17:21:05
3563,Grocery,4,4.02,Good,2020-12-28 14:43:35
3828,Electronics,3,7.03,Good,2022-04-10 00:37:26
2962,Electronics,2,0.18,Good,2019-04-17 12:53:27
1507,Clothing,7,3.39,Average,2023-01-24 23:13:47
487,Grocery,13,5.29,Average,2023-01-12 22:20:43
4567,Electronics,10,5.5,Average,2024-05-10 17:24:20
4933,Grocery,7,0.47,Average,2024-09-01 01:50:53
3018,Clothing,3,0.43,Good,2018-12-09 15:27:45
2196,Home,1,7.81,Good,2019-01-05 01:09:19
386,Home,1,5.59,Good,2018-05-03 00:28:46
4185,Grocery,15,7.04,Average,2020-11-16 13:37:53
3567,Home,2,1.06,Good,2022-03-11 10:58:14
4754,Electronics,19,0.97,Average,2022-12-26 09:36:25
1050,Grocery,11,6.06,Average,2019-01-02 23:08:24
2423,Clothing,10,7.09,Average,2021-02-11 19:24:48
4479,Grocery,15,7.54,Average,2021-07-01 13:31:46
2196,Grocery,11,5.13,Average,2021-10-12 12:05:31
4065,Clothing,2,1.16,Good,2020-01-02 22:09:49
444,Home,16,6.98,Average,2022-11-22 01:02:19
138,Electronics,5,7.59,Good,2020-05-23 04:49:58
387,Grocery,1,5.64,Good,2023-03-02 22:39:43
3116,Clothing,14,5.61,Average,2024-03-27 08:47:13
3269,Electronics,8,5.83,Average,2021-08-07 21:16:52
3142,Clothing,17,6.4,Average,2023-01-12 22:03:46
1714,Home,17,3.46,Average,2024-09-05 01:30:18
2995,Grocery,15,2.05,Average,2023-05-23 15:35:22
3688,Home,5,6.87,Good,2022-04-27 06:28:09
3718,Electronics,13,1.91,Average,2024-08-17 07:12:50
744,Clothing,9,7.55,Average,2022-05-03 13:23:27
3171,Home,13,1.82,Average,2018-07-21 13:40:50
4366,Clothing,2,5.85,Good,2024-01-25 17:34:08
3846,Grocery,15,4.37,Average,2024-01-02 01:38:02
711,Electronics,4,6.07,Good,2023-09-25 02:47:25
1109,Home,8,1.54,Average,2020-01-14 05:47:20
4095,Electronics,13,0.69,Average,2021-03-01 09:51:26
4745,Clothing,2,1.44,Good,2024-09-18 01:41:25
3154,Clothing,5,3.48,Good,2018-02-24 02:36:11
1791,Home,10,4.43,Average,2019-03-13 11:43:15
1723,Clothing,10,3.4,Average,2022-07-20 14:53:04
3846,Clothing,10,7.09,Average,2024-05-05 09:52:23
2120,Home,2,6.88,Good,2023-07-16 15:46:12
3731,Grocery,6,6.75,Average,2019-01-04 18:53:20
1864,Grocery,14,6.36,Average,2020-06-20 03:59:32
2390,Home,18,3.81,Average,2020-04-24 09:14:39
2745,Clothing,11,7.22,Average,2024-04-27 00:40:20
1234,Electronics,18,6.18,Average,2020-11-16 07:45:28
249,Home,14,2.29,Average,2022-03-09 13:13:42
2466,Grocery,7,0.28,Average,2021-09-05 08:34:57
3616,Clothing,12,5.71,Average,2019-10-03 20:28:23
3454,Grocery,18,2.93,Average,2019-05-14 00:15:40
2975,Electronics,2,7.91,Good,2022-11-28 13:24:54
1256,Grocery,17,4.63,Average,2023-01-24 03:28:17
1707,Electronics,8,6.18,Average,2023-12-16 01:02:05
853,Grocery,17,4.5,Average,2024-08-16 02:32:49
3217,Electronics,15,6.42,Average,2022-05-29 23:38:08
2594,Grocery,5,3.93,Good,2023-11-19 10:02:44
1981,Home,12,4.15,Average,2021-05-05 06:45:04
4176,Electronics,15,3.75,Average,2024-03-27 17:58:02
4741,Home,8,4.26,Average,2019-06-19 14:08:58
1630,Grocery,18,7.16,Average,2021-11-28 08:04:27
553,Grocery,1,2.03,Good,2024-12-01 18:29:22
2987,Home,14,5.03,Average,2021-10-07 12:57:43
3482,Electronics,14,7.57,Average,2024-01-23 07:33:06
2854,Electronics,4,5.99,Good,2021-11-06 10:45:01
3382,Clothing,12,5.83,Average,2022-07-13 05:43:32
1281,Home,7,6.65,Average,2023-04-10 19:53:24
3761,Clothing,6,5.34,Average,2022-06-25 03:51:36
616,Clothing,17,2.9,Average,2024-10-18 21:00:17
4642,Home,7,0.57,Average,2019-09-21 07:23:31
1458,Clothing,4,5.52,Good,2020-05-01 00:44:39
2115,Clothing,3,0.77,Good,2020-11-02 00:50:14
164,Grocery,5,1.4,Good,2021-04-11 09:29:39
4358,Clothing,8,7.73,Average,2023-02-04 08:54:08
4216,Home,7,6.02,Average,2023-06-29 17:46:54
1398,Home,7,3.81,Average,2021-01-19 06:57:54
413,Clothing,12,5.96,Average,2018-02-10 05:47:05
3933,Electronics,14,5.95,Average,2019-03-11 23:52:14
1689,Clothing,5,0.91,Good,2018-02-20 18:32:12
1989,Clothing,3,6.18,Good,2019-01-25 09:34:37
690,Electronics,18,1.93,Average,2024-06-04 08:57:18
4884,Home,15,6.71,Average,2019-06-21 06:13:10
305,Clothing,19,5.35,Average,2023-01-25 22:27:17
2582,Electronics,13,3.71,Average,2021-01-01 14:26:07
1142,Grocery,13,0.8,Average,2019-05-07 01:32:44
2355,Electronics,10,0.49,Average,2024-10-21 10:15:16
1612,Home,5,1.0,Good,2024-01-26 07:44:24
887,Clothing,18,7.83,Average,2024-12-29 20:14:12
1039,Grocery,11,6.42,Average,2022-03-21 06:03:50
3888,Electronics,6,6.19,Average,2019-10-25 12:46:10
3250,Grocery,6,2.9,Average,2020-05-06 09:28:59
2027,Electronics,3,6.06,Good,2019-07-16 18:53:39
1073,Home,17,0.23,Average,2021-07-03 17:15:21
1960,Home,11,7.15,Average,2023-09-19 07:29:18
937,Electronics,8,2.22,Average,2023-05-28 14:05:08
1108,Home,15,6.35,Average,2023-06-25 20:07:56
4619,Clothing,17,7.5,Average,2023-06-05 05:59:02
535,Grocery,14,3.96,Average,2021-07-27 16:27:00
910,Electronics,10,1.46,Average,2018-04-10 02:03:36
1008,Grocery,14,2.05,Average,2023-10-25 10:03:20
2980,Electronics,9,6.88,Average,2023-07-28 22:43:04
4776,Electronics,6,5.03,Average,2018-03-24 03:06:02
719,Electronics,13,2.25,Average,2023-09-09 12:33:31
723,Electronics,12,4.87,Average,2024-06-23 13:46:59
1192,Electronics,8,2.1,Average,2019-12-02 18:25:28
275,Home,16,6.27,Average,2020-08-06 00:25:13
1673,Clothing,11,4.71,Average,2022-12-09 14:34:19
4241,Home,12,2.81,Average,2020-10-21 15:22:24
2742,Electronics,16,2.24,Average,2023-09-03 19:42:35
484,Electronics,8,1.13,Average,2019-08-08 19:13:40
4683,Grocery,2,3.61,Good,2023-09-14 08:26:21
663,Home,8,6.48,Average,2023-08-22 08:54:26
4057,Grocery,13,7.38,Average,2018-08-27 03:44:24
2317,Home,8,4.18,Average,2021-10-15 04:49:25
829,Electronics,8,6.25,Average,2018-07-06 17:56:20
1599,Clothing,8,1.25,Average,2018-09-17 13:36:47
2247,Home,4,4.9,Good,2022-11-11 05:36:49
2715,Home,9,6.28,Average,2024-03-14 11:45:24
2537,Electronics,12,3.7,Average,2023-02-02 23:41:48
3140,Grocery,18,4.63,Average,2020-07-22 10:57:26
2544,Home,17,7.58,Average,2023-09-24 23:29:33
2298,Electronics,11,2.37,Average,2018-02-21 14:46:08
4855,Clothing,11,7.64,Average,2023-02-09 16:59:02
4549,Home,5,0.33,Good,2022-07-29 18:05:01
3597,Grocery,4,2.75,Good,2024-06-05 09:22:53
2758,Home,12,5.53,Average,2023-07-31 09:00:08
3348,Electronics,4,4.09,Good,2019-09-08 15:46:37
4658,Grocery,8,2.09,Average,2023-12-05 14:16:31
424,Grocery,14,2.66,Average,2019-01-14 03:02:24
2415,Electronics,9,5.74,Average,2022-04-30 10:16:26
3779,Grocery,2,2.63,Good,2023-09-08 19:15:36
1763,Home,1,1.69,Good,2018-05-14 08:34:30
3536,Grocery,6,6.01,Average,2018-06-21 05:35:10
4062,Home,11,0.95,Average,2024-12-08 09:38:02
1448,Clothing,16,0.81,Average,2020-05-09 02:50:15
4140,Grocery,14,7.2,Average,2020-01-30 11:08:34
1767,Clothing,14,3.98,Average,2019-09-26 00:27:46
4969,Grocery,7,1.14,Average,2019-04-24 08:12:37
1100,Clothing,16,1.4,Average,2020-06-06 18:06:57
3850,Electronics,4,0.5,Good,2018-10-18 05:37:12
2311,Clothing,13,6.93,Average,2019-06-10 13:12:24
618,Grocery,11,4.24,Average,2018-11-15 16:14:47
3805,Grocery,14,7.66,Average,2019-02-07 21:38:45
4130,Home,14,1.39,Average,2018-05-04 06:21:50
2095,Clothing,9,2.59,Average,2020-02-26 17:51:32
1207,Grocery,2,4.43,Good,2019-11-22 22:48:43
3081,Home,4,6.26,Good,2022-01-02 12:21:09
68,Grocery,9,0.24,Average,2019-12-18 09:51:17
4266,Grocery,3,0.24,Good,2023-12-28 02:19:14
2276,Grocery,8,3.96,Average,2021-11-18 23:50:51
1337,Clothing,3,3.29,Good,2021-04-20 01:34:56
1842,Grocery,8,1.96,Average,2024-01-04 15:04:41
3602,Electronics,18,3.57,Average,2021-07-17 19:59:00
4113,Home,11,6.52,Average,2019-10-01 11:37:25
440,Electronics,13,0.47,Average,2022-03-06 13:18:03
2814,Clothing,6,0.62,Average,2022-03-24 15:05:44
1238,Electronics,13,4.24,Average,2019-03-17 13:59:39
4375,Clothing,6,4.46,Average,2018-01-30 07:57:15
4342,Grocery,4,3.32,Good,2023-11-21 21:50:19
584,Grocery,10,5.43,Average,2019-02-13 22:22:45
4971,Grocery,18,6.02,Average,2024-11-14 16:07:13
1616,Electronics,14,3.56,Average,2020-07-20 03:37:37
1732,Clothing,10,1.34,Average,2019-09-22 23:46:10
4773,Clothing,9,4.27,Average,2021-09-03 10:35:27
2735,Grocery,9,4.2,Average,2020-05-22 18:26:59
3129,Home,8,7.88,Average,2024-03-28 07:08:35
2289,Clothing,9,7.49,Average,2021-06-05 07:50:01
195,Grocery,15,7.63,Average,2021-10-16 07:43:09
3591,Home,7,4.91,Average,2023-11-12 00:20:40
2129,Electronics,12,2.25,Average,2024-04-15 19:15:43
328,Home,17,0.9,Average,2018-08-04 01:21:23
3645,Home,9,5.2,Average,2021-03-05 04:56:23
80,Grocery,15,7.98,Average,2020-11-07 10:09:30
3103,Electronics,5,7.27,Good,2019-11-11 10:58:43
4925,Home,5,2.42,Good,2023-05-13 22:59:21
3664,Home,18,4.46,Average,2023-02-07 21:37:53
2481,Home,10,4.83,Average,2019-04-09 03:43:37
3567,Home,17,1.91,Average,2022-04-18 23:23:25
3364,Grocery,2,1.08,Good,2023-05-06 03:26:45
674,Clothing,4,7.31,Good,2022-10-23 00:22:53
4306,Grocery,11,3.55,Average,2023-06-05 21:02:28
1726,Grocery,19,6.27,Average,2019-05-13 23:04:22
429,Clothing,13,4.85,Average,2024-02-15 20:27:35
3279,Home,10,7.22,Average,2019-11-30 02:17:46
3046,Electronics,6,7.77,Average,2020-07-24 00:33:42
3994,Home,5,1.84,Good,2020-07-21 07:58:14
4479,Electronics,12,0.81,Average,2024-08-05 06:05:17
86,Clothing,13,3.92,Average,2018-10-23 10:38:16
781,Clothing,19,3.91,Average,2020-05-22 18:33:55
3177,Electronics,5,3.29,Good,2019-06-28 01:17:27
1781,Grocery,19,4.12,Average,2020-01-09 14:34:38
3864,Electronics,2,1.89,Good,2020-02-21 07:20:26
3285,Grocery,3,6.63,Good,2022-09-10 08:07:45
4246,Home,4,7.52,Good,2023-02-20 17:43:03
333,Home,6,3.41,Average,2022-07-16 13:03:20
623,Clothing,5,5.31,Good,2024-07-31 04:10:12
966,Home,4,2.45,Good,2021-02-22 19:50:27
1795,Home,9,4.58,Average,2024-02-06 13:52:16
541,Grocery,17,3.36,Average,2022-07-22 23:09:33
1646,Electronics,18,7.91,Average,2021-03-29 06:26:51
2694,Electronics,13,1.77,Average,2020-08-28 22:52:41
90,Clothing,1,2.68,Good,2023-10-13 10:37:29
3376,Home,5,6.85,Good,2021-12-22 19:12:12
3055,Grocery,4,0.18,Good,2020-08-02 03:50:42
1820,Electronics,2,5.06,Good,2020-12-25 23:29:44
4221,Grocery,10,4.47,Average,2021-08-22 18:29:18
4263,Electronics,16,0.17,Average,2024-10-16 06:54:15
4518,Clothing,9,3.61,Average,2021-08-09 09:07:09
319,Electronics,17,4.6,Average,2018-03-18 19:16:13
706,Electronics,17,3.29,Average,2020-08-03 06:38:12
3596,Electronics,9,3.28,Average,2022-07-23 01:56:02
805,Electronics,4,5.86,Good,2019-05-21 16:24:17
4513,Home,17,1.47,Average,2021-07-18 19:46:55
1911,Electronics,12,5.56,Average,2019-09-03 08:31:52
1202,Home,2,2.72,Good,2018-02-17 18:56:21
2521,Electronics,11,5.81,Average,2021-12-07 01:36:00
925,Grocery,9,5.54,Average,2023-08-12 03:55:12
2970,Electronics,11,2.89,Average,2018-11-23 22:46:48
4157,Clothing,10,0.15,Average,2018-01-02 06:33:41
3049,Grocery,10,1.55,Average,2024-12-18 16:19:28
2636,Home,15,2.52,Average,2022-12-11 09:30:32
3633,Electronics,8,1.33,Average,2022-11-08 20:30:48
3834,Grocery,6,7.7,Average,2024-03-13 17:58:33
4321,Electronics,4,4.85,Good,2020-06-07 02:48:16
2379,Grocery,10,0.85,Average,2022-09-12 00:51:31
2248,Grocery,6,4.37,Average,2022-02-03 00:13:36
1024,Electronics,17,2.93,Average,2018-10-16 14:49:03
1124,Grocery,8,0.07,Average,2021-08-17 15:16:34
4805,Grocery,14,5.54,Average,2023-09-22 12:11:08
2233,Home,19,5.68,Average,2018-02-16 00:57:30
4901,Home,3,1.46,Good,2022-11-12 14:27:28
1122,Grocery,9,7.92,Average,2024-11-17 06:12:35
3431,Home,15,6.77,Average,2021-05-13 11:12:50
3844,Electronics,16,2.93,Average,2019-10-12 03:24:11
4139,Home,5,5.12,Good,2023-10-18 16:53:39
3276,Home,4,3.72,Good,2021-12-21 08:19:34
4011,Grocery,19,7.01,Average,2020-02-16 10:48:00
4946,Grocery,5,5.37,Good,2018-12-09 07:39:16
1118,Clothing,6,7.61,Average,2019-06-15 19:54:32
3314,Electronics,7,3.89,Average,2024-01-10 10:39:31
1990,Electronics,19,0.7,Average,2020-11-20 20:49:07
3121,Clothing,13,1.72,Average,2021-01-03 15:04:18
2048,Home,17,1.93,Average,2020-05-05 16:51:39
4878,Electronics,1,1.35,Good,2020-03-30 17:31:58
3162,Grocery,5,1.08,Good,2024-03-08 18:05:27
259,Grocery,5,3.22,Good,2021-12-10 17:58:13
1215,Home,12,7.78,Average,2024-08-20 04:37:58
3228,Electronics,7,2.27,Average,2022-09-04 20:50:21
1880,Clothing,17,1.79,Average,2021-04-16 01:22:18
838,Grocery,2,0.34,Good,2023-04-10 14:13:00
236,Home,10,4.71,Average,2023-11-19 14:07:44
1593,Clothing,13,3.81,Average,2021-08-31 02:31:31
4009,Grocery,4,2.86,Good,2024-10-14 12:53:08
1239,Home,11,3.09,Average,2024-11-01 14:33:52
2672,Grocery,6,2.37,Average,2021-04-10 14:17:04
1423,Clothing,8,2.01,Average,2024-10-08 18:52:09
3427,Electronics,14,4.6,Average,2020-06-07 20:59:23
2008,Clothing,18,7.18,Average,2021-09-03 01:15:35
2706,Clothing,19,7.41,Average,2020-06-17 12:40:15
2555,Electronics,16,6.99,Average,2018-12-16 10:59:06
3300,Clothing,15,7.05,Average,2020-06-01 23:01:06
2436,Clothing,1,2.31,Good,2021-06-01 19:04:51
4336,Clothing,6,5.72,Average,2021-02-15 18:06:37
4214,Electronics,4,2.41,Good,2024-06-29 02:35:03
1698,Grocery,6,0.79,Average,2022-05-06 11:28:52
2943,Home,13,5.47,Average,2022-10-08 17:56:34
1344,Electronics,14,5.25,Average,2018-10-17 08:04:37
2494,Clothing,11,6.22,Average,2023-04-05 12:54:50
625,Electronics,5,5.05,Good,2023-02-20 07:44:32
4933,Clothing,3,3.17,Good,2018-01-14 22:44:47
4448,Home,9,5.38,Average,2021-11-02 21:41:00
4674,Grocery,4,7.15,Good,2024-01-13 06:34:45
364,Clothing,12,4.07,Average,2021-11-02 01:57:03
4970,Grocery,9,0.52,Average,2024-02-16 13:14:17
1118,Electronics,8,5.23,Average,2018-09-27 10:33:02
2516,Grocery,11,2.01,Average,2020-02-10 15:19:57
1891,Home,6,7.93,Average,2020-08-22 05:28:42
2789,Home,4,2.91,Good,2022-02-25 11:04:24
1029,Grocery,1,1.23,Good,2021-12-07 13:13:02
281,Electronics,12,3.35,Average,2023-09-23 09:15:20
1717,Electronics,8,7.24,Average,2024-07-22 11:21:48
1510,Home,5,1.84,Good,2020-10-10 14:07:56
1899,Electronics,9,4.51,Average,2019-09-07 17:12:44
1430,Electronics,3,3.82,Good,2020-06-01 19:41:20
4467,Home,17,3.86,Average,2018-12-02 01:47:18
4556,Clothing,6,4.88,Average,2021-09-16 14:26:54
4839,Home,16,7.08,Average,2022-02-18 17:16:29
853,Grocery,16,3.17,Average,2021-03-04 21:08:43
4869,Clothing,6,7.09,Average,2021-07-27 22:42:19
3109,Grocery,2,3.48,Good,2023-04-17 04:52:24
3856,Clothing,3,1.42,Good,2023-03-25 12:13:05
3302,Electronics,12,6.27,Average,2018-01-11 00:51:10
4698,Grocery,5,3.62,Good,2020-10-28 11:49:11
3167,Grocery,17,7.92,Average,2019-12-21 00:33:51
3144,Electronics,15,7.01,Average,2018-09-14 12:10:34
744,Grocery,19,6.59,Average,2018-03-09 11:57:29
2820,Electronics,17,2.44,Average,2021-06-16 23:52:59
2336,Electronics,16,5.31,Average,2022-01-07 20:44:28
2217,Electronics,19,5.79,Average,2024-10-03 17:34:15
2314,Grocery,4,7.0,Good,2019-04-16 21:16:59
1405,Grocery,13,3.43,Average,2024-07-06 16:14:03
85,Grocery,8,1.21,Average,2019-12-29 04:12:10
267,Grocery,1,5.2,Good,2021-04-25 06:57:26
110,Home,9,2.01,Average,2022-01-21 21:45:21
3487,Home,14,4.05,Average,2018-08-10 06:03:07
2170,Home,15,5.28,Average,2021-06-01 07:00:36
462,Grocery,16,3.64,Average,2018-02-16 01:36:46
4698,Home,15,0.11,Average,2018-10-22 21:51:01
1353,Home,9,1.23,Average,2020-12-15 01:14:55
4629,Clothing,13,5.73,Average,2022-03-26 12:32:26
2398,Clothing,1,7.55,Good,2019-03-03 21:50:33
2935,Clothing,13,1.91,Average,2018-06-04 15:26:39
4224,Electronics,12,4.74,Average,2020-05-09 05:40:57
4659,Clothing,16,3.54,Average,2018-09-18 12:59:33
1237,Home,6,0.63,Average,2019-09-16 11:09:08
3240,Clothing,18,7.09,Average,2020-06-23 16:23:51
121,Clothing,10,7.87,Average,2019-09-20 16:16:37
2825,Electronics,11,7.95,Average,2022-03-21 20:32:54
1264,Home,5,0.59,Good,2021-07-19 05:58:01
62,Clothing,14,7.14,Average,2020-10-26 11:53:37
1500,Grocery,18,3.03,Average,2024-01-24 22:53:08
1307,Electronics,16,2.73,Average,2020-08-18 00:25:13
2199,Clothing,5,0.05,Good,2022-01-13 08:12:11
1851,Clothing,19,4.53,Average,2020-03-09 22:49:08
4328,Electronics,1,4.52,Good,2024-07-14 09:15:07
4632,Home,3,4.08,Good,2020-10-09 23:45:39
3214,Grocery,4,3.62,Good,2021-02-14 07:21:44
