order_id,warehouse_id,order_to_ship_days,delivery_days,fulfillment_status,order_date
171087,109,9,1,Delayed,2020-12-25 03:12:32
194005,143,8,6,Delayed,2024-04-30 15:26:01
210543,102,6,3,Delayed,2023-12-28 04:23:55
271948,108,9,2,Delayed,2023-10-05 17:24:19
293147,89,7,3,Delayed,2021-12-10 22:30:41
152482,45,3,1,Fast,2023-06-10 21:35:03
157059,150,8,1,Delayed,2021-06-24 05:49:25
105603,176,2,3,Fast,2018-07-19 20:57:11
211730,47,7,1,Delayed,2022-10-11 00:50:54
275471,161,5,4,Delayed,2020-09-14 22:58:43
294007,22,1,2,Fast,2021-08-10 01:35:10
163697,93,3,4,Fast,2023-11-01 09:55:11
124937,66,1,4,Fast,2023-10-26 19:33:24
175506,9,6,6,Delayed,2024-12-12 21:18:16
256341,23,5,6,Delayed,2020-08-29 03:21:39
254925,136,9,4,Delayed,2019-12-09 01:37:23
267598,99,6,6,Delayed,2018-10-12 08:45:37
136015,82,8,6,Delayed,2018-08-09 02:04:02
297629,125,3,4,Fast,2019-06-27 12:04:48
269865,183,4,5,Delayed,2023-02-07 04:42:52
286489,77,6,6,Delayed,2020-10-08 09:56:32
191932,23,8,5,Delayed,2019-06-03 23:51:03
101930,78,7,6,Delayed,2022-01-09 21:04:58
136384,67,5,2,Delayed,2018-08-24 04:02:39
262737,116,6,5,Delayed,2024-05-14 22:04:23
240886,119,7,5,Delayed,2023-08-30 20:42:34
129188,119,3,6,Fast,2018-03-11 16:17:51
194226,68,4,4,Delayed,2021-11-04 06:53:55
291061,168,1,3,Fast,2018-11-12 15:04:51
254074,194,1,6,Fast,2021-03-26 21:47:36
262708,18,4,6,Delayed,2018-12-21 14:36:18
107054,26,4,1,Delayed,2024-01-01 16:40:05
147829,31,2,2,Fast,2021-11-11 14:35:11
242641,169,3,6,Fast,2018-10-27 15:53:45
203632,135,7,3,Delayed,2024-05-19 16:18:28
233980,34,8,6,Delayed,2022-11-03 14:14:13
251494,117,8,5,Delayed,2022-12-07 10:46:45
110655,41,2,5,Fast,2018-03-09 16:32:35
245402,144,5,1,Delayed,2022-08-09 15:47:17
174887,55,7,2,Delayed,2021-05-07 04:57:06
127567,184,4,3,Delayed,2021-03-09 19:40:56
295679,55,5,5,Delayed,2018-04-03 01:31:14
173403,131,4,6,Delayed,2024-10-06 00:55:11
177274,1,7,1,Delayed,2021-04-15 20:15:40
151910,179,8,2,Delayed,2021-04-05 16:23:25
106692,4,8,6,Delayed,2024-08-01 07:10:16
195141,33,9,2,Delayed,2019-09-29 22:31:02
190281,16,6,3,Delayed,2023-01-21 20:33:20
104995,24,2,3,Fast,2018-02-26 11:03:39
168606,80,9,3,Delayed,2022-03-16 10:02:13
264430,143,4,1,Delayed,2023-04-29 21:54:35
272758,53,1,5,Fast,2020-02-29 01:10:33
223772,188,1,3,Fast,2024-11-05 18:05:28
204737,12,3,2,Fast,2021-09-22 18:49:03
129139,120,2,3,Fast,2018-01-28 12:42:49
194406,54,1,4,Fast,2018-02-02 15:05:05
200297,93,5,2,Delayed,2022-08-09 07:51:30
278708,43,5,2,Delayed,2023-04-09 12:20:21
223133,56,9,4,Delayed,2023-07-07 02:08:42
261126,155,5,5,Delayed,2024-12-14 19:47:46
246058,190,9,2,Delayed,2020-03-13 16:12:50
264426,194,2,1,Fast,2021-12-14 18:26:14
193709,52,6,5,Delayed,2022-03-02 06:57:06
150042,61,5,3,Delayed,2019-12-27 04:31:03
128090,136,8,6,Delayed,2018-12-23 20:08:25
290507,74,7,6,Delayed,2018-04-21 05:01:01
223898,128,9,4,Delayed,2018-04-05 10:04:53
258944,128,9,1,Delayed,2023-03-08 14:27:13
162914,137,8,6,Delayed,2020-09-17 16:21:42
100505,111,7,4,Delayed,2019-02-23 04:07:24
287528,62,7,2,Delayed,2024-04-13 22:45:16
169361,190,3,5,Fast,2020-11-01 18:40:24
215338,63,9,6,Delayed,2019-02-02 23:35:59
261892,142,4,5,Delayed,2020-05-24 02:07:22
146663,80,8,5,Delayed,2020-05-19 18:03:34
211663,42,9,4,Delayed,2019-06-14 18:46:53
138005,187,1,6,Fast,2022-08-24 13:44:05
281246,35,8,2,Delayed,2023-07-01 01:23:30
184865,195,6,3,Delayed,2020-05-20 21:03:47
215585,192,4,6,Delayed,2024-08-14 10:26:54
137054,23,7,6,Delayed,2023-09-28 13:19:05
140357,48,5,5,Delayed,2022-08-04 17:03:13
270371,134,3,5,Fast,2024-08-22 07:10:35
208913,158,4,5,Delayed,2019-03-03 21:44:19
165648,100,3,3,Fast,2023-04-17 12:43:12
242208,147,6,1,Delayed,2019-12-13 12:10:57
227496,87,7,6,Delayed,2023-08-20 01:10:12
282915,8,7,1,Delayed,2019-04-26 14:41:28
163190,90,6,6,Delayed,2021-06-04 11:43:45
191436,96,9,1,Delayed,2020-03-08 00:55:40
177238,127,1,3,Fast,2023-01-20 15:32:29
207524,172,6,3,Delayed,2021-07-15 15:47:03
193039,184,5,5,Delayed,2021-07-26 06:23:40
201936,147,7,5,Delayed,2020-03-19 13:44:34
119632,126,5,5,Delayed,2023-08-09 00:45:06
268345,169,4,4,Delayed,2024-02-09 09:55:57
256431,137,3,5,Fast,2018-01-12 22:03:31
282711,168,5,4,Delayed,2018-08-14 11:02:01
295159,138,8,3,Delayed,2018-05-10 02:23:23
169103,48,7,2,Delayed,2022-09-13 17:14:26
251088,126,2,3,Fast,2021-10-21 21:10:25
234185,109,5,3,Delayed,2019-09-12 18:46:01
266022,71,3,4,Fast,2018-11-24 17:16:29
223532,119,5,6,Delayed,2019-03-19 10:10:08
135696,161,6,2,Delayed,2018-06-12 13:38:54
276549,118,5,5,Delayed,2023-05-13 23:25:08
206244,158,7,6,Delayed,2024-06-14 13:55:36
152420,50,9,6,Delayed,2018-12-26 19:21:31
238956,131,9,2,Delayed,2020-02-04 18:33:50
208308,86,4,4,Delayed,2023-02-20 22:56:07
271493,51,8,6,Delayed,2022-10-30 18:15:29
270929,128,2,6,Fast,2021-05-24 15:39:13
269352,49,1,2,Fast,2019-11-23 14:52:35
297032,52,5,6,Delayed,2019-01-17 10:54:00
127608,174,7,1,Delayed,2023-06-06 08:48:53
136896,165,1,6,Fast,2021-10-26 00:04:11
131134,144,9,5,Delayed,2024-09-04 11:28:16
197401,179,2,6,Fast,2018-04-17 01:49:00
146521,84,9,1,Delayed,2019-09-27 16:21:20
140668,198,9,1,Delayed,2024-12-30 21:00:45
238236,126,4,6,Delayed,2024-07-13 23:36:57
210421,183,8,6,Delayed,2018-07-07 20:47:14
219238,185,5,4,Delayed,2023-09-25 07:21:44
145236,57,4,5,Delayed,2022-05-09 23:27:57
273143,79,9,1,Delayed,2021-01-02 00:14:38
214060,127,3,1,Fast,2019-09-19 07:39:31
202903,76,6,5,Delayed,2022-01-31 10:18:58
202492,1,3,3,Fast,2020-04-20 21:12:31
199614,181,9,3,Delayed,2023-10-02 13:18:43
155754,71,4,3,Delayed,2022-02-22 01:20:02
137292,170,4,3,Delayed,2022-02-24 18:43:32
135648,158,8,2,Delayed,2020-04-26 13:53:13
288312,87,2,6,Fast,2019-08-05 13:01:31
269723,191,7,2,Delayed,2024-01-14 05:49:30
189834,1,5,6,Delayed,2018-11-15 01:23:03
121133,95,9,3,Delayed,2020-07-22 06:33:31
187242,138,5,4,Delayed,2021-03-09 03:32:14
215028,196,7,1,Delayed,2019-06-30 02:42:33
126484,82,4,2,Delayed,2019-03-20 05:45:55
222507,137,6,3,Delayed,2024-12-26 04:56:38
179416,28,3,5,Fast,2018-10-06 20:34:37
230980,136,2,5,Fast,2023-09-20 05:47:30
196828,51,8,5,Delayed,2021-07-02 23:45:11
174261,112,3,4,Fast,2020-07-19 01:08:25
203505,42,3,2,Fast,2020-03-21 00:09:25
169569,68,8,1,Delayed,2019-11-14 22:10:13
147125,151,6,3,Delayed,2020-04-08 21:44:54
186416,151,3,6,Fast,2022-09-10 20:43:48
104487,132,5,4,Delayed,2024-04-15 13:22:20
168975,126,8,2,Delayed,2018-02-05 23:14:20
126566,195,1,1,Fast,2024-04-30 16:58:02
264713,54,9,1,Delayed,2018-02-06 04:32:24
130700,61,3,4,Fast,2018-04-16 18:43:33
195193,173,4,5,Delayed,2018-07-23 04:03:36
254610,14,6,3,Delayed,2022-03-01 21:04:16
212427,160,7,5,Delayed,2020-03-06 18:02:20
210905,52,9,5,Delayed,2024-01-08 10:22:40
110085,105,7,1,Delayed,2022-10-14 20:29:25
239170,188,9,2,Delayed,2019-04-19 23:24:59
120643,187,2,5,Fast,2020-11-12 08:48:23
254773,119,6,5,Delayed,2018-10-15 15:43:56
265058,59,2,3,Fast,2023-03-20 08:24:20
247896,45,1,1,Fast,2023-11-25 13:43:09
123745,132,9,1,Delayed,2018-12-01 23:48:44
234556,54,8,6,Delayed,2021-08-14 09:02:06
247132,17,4,3,Delayed,2020-02-14 04:57:40
240981,138,6,3,Delayed,2022-08-22 11:22:48
223830,61,8,2,Delayed,2019-10-12 02:57:30
253284,192,8,1,Delayed,2019-09-17 13:08:39
169210,63,2,4,Fast,2023-09-19 03:23:47
134412,120,2,2,Fast,2020-11-18 18:48:42
156499,171,8,3,Delayed,2023-11-29 04:14:03
275777,1,6,2,Delayed,2024-04-02 10:36:20
117231,155,3,4,Fast,2024-07-20 00:11:34
209031,44,1,5,Fast,2022-07-19 18:15:07
166192,137,5,3,Delayed,2020-01-19 02:49:40
188026,157,6,4,Delayed,2022-04-04 12:07:59
269356,116,6,4,Delayed,2024-01-05 19:05:57
114111,17,5,3,Delayed,2024-09-13 08:12:46
235164,133,2,4,Fast,2018-04-26 18:49:44
232544,58,7,4,Delayed,2023-06-03 19:52:38
269445,174,5,3,Delayed,2022-11-14 11:05:41
240134,66,3,6,Fast,2023-09-13 00:03:53
215651,99,7,4,Delayed,2018-09-02 23:29:21
135203,164,9,3,Delayed,2020-07-28 02:32:56
244236,26,9,2,Delayed,2020-08-30 12:53:04
167610,74,7,4,Delayed,2024-04-26 08:42:51
252800,125,2,4,Fast,2023-12-05 21:53:15
176324,86,6,1,Delayed,2018-02-01 02:28:11
159970,16,9,4,Delayed,2023-03-06 14:31:51
117512,129,1,1,Fast,2021-01-25 21:07:02
230153,173,7,3,Delayed,2024-12-22 05:56:44
243064,42,8,1,Delayed,2024-09-16 08:07:49
261926,142,3,3,Fast,2021-07-02 06:55:07
230605,116,6,1,Delayed,2018-08-30 09:54:23
197718,153,5,1,Delayed,2024-12-24 08:50:56
107114,58,2,2,Fast,2021-08-19 16:47:39
293785,131,4,1,Delayed,2022-04-29 05:17:16
248665,167,6,5,Delayed,2023-04-24 07:48:07
112620,52,2,1,Fast,2022-09-11 23:38:35
242086,62,5,5,Delayed,2024-09-03 08:57:34
164093,112,1,6,Fast,2021-11-23 09:39:31
159588,57,9,5,Delayed,2023-04-16 09:54:46
109108,51,6,4,Delayed,2022-12-18 02:35:50
177589,89,6,6,Delayed,2023-12-29 09:48:45
247707,111,3,5,Fast,2022-07-18 10:08:12
181373,97,9,4,Delayed,2018-11-23 01:40:17
293806,95,2,5,Fast,2023-02-08 09:07:31
236906,114,1,3,Fast,2018-03-02 23:19:06
171697,192,5,3,Delayed,2024-11-15 14:06:09
168566,168,9,3,Delayed,2019-04-01 19:45:33
136691,38,5,6,Delayed,2021-04-11 12:31:08
275923,124,8,4,Delayed,2022-03-27 17:00:22
269091,186,5,6,Delayed,2019-02-13 00:13:51
166825,65,3,2,Fast,2024-08-15 05:22:39
118460,20,2,5,Fast,2022-05-12 23:59:04
209142,195,6,3,Delayed,2024-05-09 00:22:21
108102,24,2,3,Fast,2021-08-09 01:32:38
288370,91,2,1,Fast,2020-06-23 15:13:49
211914,90,8,5,Delayed,2024-02-06 13:05:13
270673,13,5,3,Delayed,2020-05-03 22:23:14
279407,52,6,6,Delayed,2018-01-21 01:08:28
184616,179,7,4,Delayed,2019-10-26 03:57:46
179296,117,6,2,Delayed,2023-03-06 12:34:55
187591,54,1,3,Fast,2023-07-30 07:44:35
191130,187,4,1,Delayed,2023-07-06 20:22:19
218575,44,8,6,Delayed,2023-08-21 19:18:01
293534,127,7,2,Delayed,2023-01-31 01:07:05
221205,153,5,6,Delayed,2024-12-28 08:28:43
143316,143,7,3,Delayed,2022-02-25 11:45:36
178368,41,2,4,Fast,2023-01-15 01:28:34
174695,153,7,5,Delayed,2019-11-17 01:03:10
280651,141,3,1,Fast,2024-04-07 19:33:01
147012,21,6,5,Delayed,2020-04-07 16:07:52
226470,57,7,6,Delayed,2020-04-30 22:28:48
216349,192,7,1,Delayed,2022-08-07 15:09:59
147821,194,4,5,Delayed,2021-08-29 22:37:28
227109,183,2,6,Fast,2022-06-16 02:53:02
268809,103,6,5,Delayed,2024-05-29 14:40:39
269832,186,8,5,Delayed,2021-12-20 22:40:24
265445,22,4,3,Delayed,2019-03-11 23:14:46
285300,50,3,1,Fast,2022-06-19 18:11:36
298496,35,6,1,Delayed,2024-07-26 03:13:34
235375,157,7,6,Delayed,2023-01-22 07:54:33
145344,180,5,1,Delayed,2022-03-30 19:46:11
282158,173,8,5,Delayed,2023-11-19 18:07:03
162273,35,5,6,Delayed,2018-09-14 14:02:35
275339,144,1,3,Fast,2018-08-28 20:11:40
266249,41,7,3,Delayed,2020-02-25 01:52:42
276382,195,1,3,Fast,2019-01-02 16:40:41
148612,144,7,3,Delayed,2019-04-03 02:46:44
156498,109,4,6,Delayed,2019-04-23 10:15:24
166665,129,1,2,Fast,2023-06-12 05:33:52
123676,76,6,6,Delayed,2023-12-05 17:11:47
248268,42,5,1,Delayed,2024-12-06 18:44:45
165780,38,4,5,Delayed,2020-10-04 14:01:10
201509,101,5,6,Delayed,2019-07-12 23:44:21
238400,176,7,6,Delayed,2024-03-17 10:52:07
139010,176,8,6,Delayed,2018-01-06 08:37:44
107830,119,4,3,Delayed,2023-10-06 01:03:43
144804,102,5,2,Delayed,2023-04-03 12:43:55
151945,47,8,3,Delayed,2024-04-19 04:33:12
209744,32,1,4,Fast,2022-12-13 11:15:49
281111,75,5,5,Delayed,2022-02-27 18:35:27
252137,69,4,6,Delayed,2020-02-01 20:39:39
174280,135,8,6,Delayed,2018-07-03 08:15:22
201410,170,1,3,Fast,2022-02-19 05:22:28
252461,164,9,2,Delayed,2023-09-27 19:17:06
290646,30,5,3,Delayed,2022-04-23 06:45:08
143100,125,1,5,Fast,2019-07-25 03:19:04
114088,68,2,3,Fast,2020-06-21 04:22:53
116560,130,7,2,Delayed,2019-12-02 17:19:55
187979,151,3,1,Fast,2024-01-08 02:19:42
148742,41,6,5,Delayed,2024-07-24 13:42:59
190005,82,5,4,Delayed,2020-09-06 02:13:46
177246,20,9,4,Delayed,2023-02-24 00:47:46
234109,187,8,1,Delayed,2018-09-12 16:20:08
268201,173,3,6,Fast,2019-01-19 07:29:13
142960,147,6,2,Delayed,2020-07-24 15:55:30
230203,164,3,3,Fast,2020-12-28 12:12:54
245779,86,6,3,Delayed,2024-06-05 14:38:21
230473,120,7,3,Delayed,2019-04-03 01:18:13
262612,188,4,4,Delayed,2022-11-10 11:48:31
264493,152,6,5,Delayed,2024-11-07 01:22:01
213396,64,8,5,Delayed,2021-12-18 21:43:21
158526,195,6,4,Delayed,2018-07-11 02:09:19
247247,152,1,5,Fast,2020-07-06 06:55:28
299742,68,7,1,Delayed,2020-03-16 23:41:20
259603,188,3,1,Fast,2020-06-07 16:08:51
193343,84,4,5,Delayed,2023-03-08 20:30:20
243311,22,1,6,Fast,2024-11-11 06:40:36
246225,25,8,3,Delayed,2021-04-03 21:38:17
235435,152,4,4,Delayed,2021-06-08 18:50:50
267893,65,3,3,Fast,2024-09-09 19:19:26
219515,112,1,2,Fast,2018-06-22 02:57:34
288897,178,7,6,Delayed,2021-05-24 02:48:30
135381,185,2,6,Fast,2022-08-20 07:01:17
269745,80,1,2,Fast,2022-02-01 19:35:15
169537,94,1,1,Fast,2018-10-14 11:04:06
157141,145,7,6,Delayed,2024-04-18 02:34:38
138171,114,4,1,Delayed,2020-10-18 16:16:16
136354,147,8,6,Delayed,2019-01-23 00:05:07
175001,40,2,5,Fast,2019-12-30 22:34:57
181885,118,7,4,Delayed,2022-06-20 04:47:22
225527,7,4,5,Delayed,2024-02-19 15:32:52
189173,170,9,1,Delayed,2020-10-20 05:50:48
189852,71,3,4,Fast,2024-04-25 04:50:15
236997,175,2,3,Fast,2019-06-20 19:32:35
210501,123,2,2,Fast,2019-07-17 02:34:32
271798,15,8,6,Delayed,2018-03-31 01:55:48
105489,156,5,4,Delayed,2023-01-24 02:02:58
235405,35,8,3,Delayed,2019-10-29 22:21:57
199190,8,1,1,Fast,2024-06-30 16:47:43
224142,3,5,2,Delayed,2020-08-02 05:44:13
105886,22,3,2,Fast,2019-04-06 08:05:59
133623,150,6,1,Delayed,2024-02-18 18:36:54
132204,117,1,1,Fast,2021-07-25 02:19:09
107488,30,7,1,Delayed,2018-09-06 19:15:47
234028,186,6,1,Delayed,2021-01-01 09:06:08
226531,67,8,2,Delayed,2024-11-27 23:07:02
171281,103,8,6,Delayed,2021-04-04 15:44:37
222505,117,9,4,Delayed,2019-05-13 15:00:59
142404,89,9,6,Delayed,2024-08-17 01:16:09
276484,149,1,5,Fast,2024-04-01 05:22:11
114698,1,7,5,Delayed,2019-04-29 22:42:07
286105,187,6,1,Delayed,2022-08-19 00:10:26
245334,68,9,3,Delayed,2024-02-16 22:02:29
162271,114,5,3,Delayed,2019-10-31 09:53:48
255063,181,9,2,Delayed,2018-05-17 08:29:09
238914,10,5,2,Delayed,2020-02-12 12:07:04
126210,126,3,1,Fast,2018-03-21 07:20:46
274122,162,8,6,Delayed,2021-11-22 21:15:18
220445,39,8,3,Delayed,2022-07-14 04:11:31
145673,166,4,1,Delayed,2021-05-30 17:32:54
242136,33,1,2,Fast,2023-04-15 18:28:05
204908,184,1,1,Fast,2023-12-17 16:45:25
116400,95,5,1,Delayed,2018-10-08 06:22:54
169307,94,7,3,Delayed,2024-05-14 04:26:18
273993,82,2,4,Fast,2019-10-30 17:15:33
166699,112,6,3,Delayed,2022-09-17 22:58:28
290651,43,1,3,Fast,2019-02-12 06:13:38
126340,120,1,5,Fast,2019-02-23 15:52:04
262945,41,5,3,Delayed,2018-05-20 19:10:40
287683,191,2,6,Fast,2024-12-12 01:59:34
124536,9,9,6,Delayed,2023-01-07 01:48:11
147675,28,8,6,Delayed,2020-01-01 09:31:45
202776,1,8,2,Delayed,2022-09-05 10:36:39
279694,192,6,5,Delayed,2023-11-04 19:42:14
283119,56,7,4,Delayed,2020-01-12 15:41:12
280510,140,1,3,Fast,2024-08-30 04:00:35
246928,128,1,2,Fast,2021-02-17 04:26:43
127763,164,1,3,Fast,2023-06-01 07:44:32
283333,38,5,1,Delayed,2019-03-25 17:54:50
211654,170,1,6,Fast,2020-12-04 09:46:55
195682,161,2,4,Fast,2019-03-24 12:50:26
240201,42,1,5,Fast,2019-08-07 10:07:04
141335,81,9,1,Delayed,2019-04-28 17:31:24
146082,195,8,4,Delayed,2021-02-28 22:31:43
223597,49,8,3,Delayed,2021-09-03 06:55:52
116890,102,8,2,Delayed,2019-11-06 15:01:54
292286,120,1,2,Fast,2020-09-10 11:53:28
135213,160,7,6,Delayed,2020-09-06 18:15:53
133270,150,1,3,Fast,2022-04-02 17:21:08
225972,81,3,5,Fast,2022-10-25 02:17:39
155215,48,7,5,Delayed,2020-04-10 13:11:39
193824,167,6,5,Delayed,2021-11-29 05:54:08
250131,166,4,4,Delayed,2023-02-23 00:44:00
192943,63,7,3,Delayed,2019-09-04 10:14:53
297577,32,6,3,Delayed,2020-11-09 08:52:38
170702,156,5,2,Delayed,2021-12-24 00:49:08
249097,162,6,4,Delayed,2019-03-24 19:29:52
282582,87,9,2,Delayed,2024-04-08 10:59:00
188863,177,1,6,Fast,2019-08-10 21:33:49
258166,51,3,5,Fast,2024-04-04 12:28:24
135263,84,5,2,Delayed,2023-05-05 09:29:43
218680,96,7,2,Delayed,2018-07-04 15:35:41
205756,194,6,4,Delayed,2024-01-27 19:15:02
153315,193,2,3,Fast,2019-03-30 18:22:55
118062,23,6,4,Delayed,2021-01-15 10:01:28
132047,64,1,5,Fast,2023-03-13 12:41:23
249183,23,7,3,Delayed,2023-02-09 00:31:35
171536,136,3,1,Fast,2018-01-18 00:34:16
253322,179,2,4,Fast,2024-11-01 03:40:05
251603,6,7,6,Delayed,2020-06-29 01:44:23
218099,189,5,3,Delayed,2022-03-03 11:32:50
251157,2,1,2,Fast,2020-11-13 08:11:50
126699,38,1,3,Fast,2021-05-08 02:00:31
115043,89,4,1,Delayed,2024-02-19 03:20:53
108881,3,3,4,Fast,2018-09-13 10:17:23
232143,2,7,2,Delayed,2023-04-25 15:13:51
216270,151,5,1,Delayed,2024-01-23 23:16:56
260844,157,5,6,Delayed,2021-10-19 16:40:47
159967,194,3,3,Fast,2020-03-21 18:16:21
174875,176,1,4,Fast,2019-06-06 09:48:50
183845,59,6,1,Delayed,2018-06-03 20:43:53
176270,141,8,3,Delayed,2021-10-09 09:27:52
174513,18,9,5,Delayed,2023-10-11 10:59:36
206326,25,2,4,Fast,2023-03-17 20:33:34
292200,55,3,6,Fast,2020-01-10 14:53:36
212503,189,3,3,Fast,2023-02-12 21:52:46
177203,186,1,2,Fast,2023-06-24 05:29:33
294469,16,4,1,Delayed,2018-12-07 14:41:55
279520,193,1,4,Fast,2021-11-13 19:42:40
201700,190,2,1,Fast,2020-04-02 20:06:56
131859,127,7,2,Delayed,2018-11-19 11:29:23
266858,175,2,6,Fast,2019-11-19 12:40:25
226397,143,6,1,Delayed,2022-11-15 10:44:00
258467,36,5,4,Delayed,2024-05-13 21:23:20
295755,110,2,4,Fast,2022-11-07 17:19:01
169540,30,2,1,Fast,2023-09-06 12:32:16
139278,38,4,5,Delayed,2022-02-26 15:22:08
260341,84,3,6,Fast,2019-11-03 20:21:38
292650,18,3,5,Fast,2019-12-29 02:21:53
269703,171,1,1,Fast,2018-12-31 10:38:58
112195,157,3,6,Fast,2021-12-09 20:51:57
162513,20,7,6,Delayed,2018-10-08 07:28:30
279893,112,8,6,Delayed,2019-10-13 14:30:35
201907,15,3,6,Fast,2019-11-06 23:46:11
299487,16,8,4,Delayed,2020-05-15 00:59:35
129964,17,6,3,Delayed,2018-06-07 21:36:21
148338,63,5,4,Delayed,2023-03-08 01:30:41
255724,60,8,3,Delayed,2021-05-05 11:13:30
154015,140,2,2,Fast,2021-10-21 17:10:01
125221,68,8,2,Delayed,2024-12-31 20:53:21
286371,95,7,2,Delayed,2019-12-06 12:39:55
246009,70,1,6,Fast,2018-09-26 07:22:51
134638,22,7,5,Delayed,2018-01-01 22:44:25
136010,108,7,5,Delayed,2021-03-25 10:04:46
291720,133,8,4,Delayed,2019-07-18 12:59:16
116810,149,5,5,Delayed,2023-03-28 12:28:40
244255,24,2,1,Fast,2019-09-30 12:17:05
292091,180,6,5,Delayed,2020-12-13 07:42:10
169891,123,3,3,Fast,2020-01-26 21:53:37
183567,184,2,4,Fast,2024-01-05 00:54:49
292489,71,2,6,Fast,2018-04-29 04:16:06
131945,3,5,1,Delayed,2020-04-17 23:17:51
167919,43,2,1,Fast,2019-08-24 07:20:51
155755,99,8,3,Delayed,2019-02-04 05:03:14
228749,44,3,1,Fast,2020-03-25 06:35:30
172349,171,8,1,Delayed,2024-03-24 06:56:21
212449,153,7,6,Delayed,2024-05-19 05:24:27
236535,196,6,3,Delayed,2018-04-25 11:48:23
114501,30,5,3,Delayed,2020-04-08 20:55:58
250151,90,4,4,Delayed,2021-08-12 02:31:28
236027,88,3,4,Fast,2024-08-20 15:20:09
226763,159,5,5,Delayed,2023-10-20 10:03:06
270519,175,7,2,Delayed,2022-10-08 00:45:31
191437,193,3,6,Fast,2018-10-13 11:39:55
105898,167,7,4,Delayed,2020-10-14 09:29:41
203066,66,1,1,Fast,2020-03-26 15:44:09
168268,7,3,3,Fast,2024-07-19 21:07:44
283773,46,8,6,Delayed,2019-04-10 10:36:04
131291,183,5,5,Delayed,2023-02-04 03:37:29
221469,142,7,6,Delayed,2018-06-18 20:34:20
132946,186,7,6,Delayed,2019-07-27 17:16:05
195367,54,2,5,Fast,2019-04-08 22:44:53
164122,94,3,5,Fast,2023-10-19 02:53:19
290524,44,7,6,Delayed,2019-12-06 17:07:29
262138,78,7,2,Delayed,2023-07-05 01:47:47
142375,3,3,2,Fast,2023-10-20 22:56:53
190129,89,6,3,Delayed,2019-01-18 01:44:34
285076,67,2,1,Fast,2018-05-08 04:55:00
244715,39,1,2,Fast,2019-03-04 21:17:37
133422,144,3,4,Fast,2023-02-23 18:36:33
210513,84,4,1,Delayed,2023-07-29 06:45:54
115483,33,8,1,Delayed,2021-10-03 19:27:43
128450,76,4,3,Delayed,2020-09-09 03:25:06
275619,3,5,5,Delayed,2022-05-23 19:52:38
186168,73,7,6,Delayed,2023-10-13 15:20:41
248737,113,5,3,Delayed,2023-01-31 18:35:50
208488,128,2,2,Fast,2023-10-01 04:01:33
120315,115,8,2,Delayed,2021-04-13 11:58:50
120785,174,7,6,Delayed,2024-07-05 16:14:25
262529,110,6,1,Delayed,2022-11-03 06:36:51
257788,80,2,1,Fast,2019-11-28 11:56:43
164921,104,7,3,Delayed,2021-09-06 17:07:01
102485,143,9,6,Delayed,2020-03-22 14:49:54
255425,157,9,1,Delayed,2020-01-01 15:48:41
150410,109,6,1,Delayed,2020-04-12 18:28:13
117566,164,3,2,Fast,2023-09-05 17:01:44
222017,4,6,1,Delayed,2022-10-16 05:31:21
100817,61,5,3,Delayed,2022-04-25 19:41:25
294354,128,7,3,Delayed,2022-01-23 05:09:42
220876,136,4,1,Delayed,2020-10-26 15:35:01
287619,168,6,5,Delayed,2018-05-23 11:13:18
239331,187,6,3,Delayed,2018-08-25 14:13:39
153380,189,9,1,Delayed,2019-09-22 23:59:15
103932,47,9,2,Delayed,2020-07-15 07:27:26
183564,79,5,1,Delayed,2021-06-11 02:13:49
117562,80,2,6,Fast,2022-12-24 12:06:16
249490,155,3,2,Fast,2019-12-19 16:38:05
224553,27,8,3,Delayed,2020-10-26 15:27:25
106976,118,4,2,Delayed,2018-04-12 18:52:05
224173,97,7,1,Delayed,2024-08-27 09:27:48
244773,58,4,6,Delayed,2024-01-22 01:34:56
246292,69,9,1,Delayed,2020-04-03 22:15:46
130506,113,4,6,Delayed,2023-01-17 11:33:49
258831,192,2,4,Fast,2023-10-25 17:54:23
198775,187,2,6,Fast,2021-08-08 06:29:32
132752,14,4,4,Delayed,2023-01-16 03:50:48
132785,155,4,5,Delayed,2018-12-20 04:58:29
136003,75,8,1,Delayed,2023-08-20 10:31:52
250098,3,1,4,Fast,2020-09-04 23:25:07
113826,20,1,3,Fast,2021-10-05 03:10:29
265915,13,3,1,Fast,2024-08-06 09:59:44
206885,4,5,6,Delayed,2018-12-29 05:14:13
262505,126,2,2,Fast,2022-10-28 22:00:21
103562,108,1,3,Fast,2019-04-23 23:41:16
117374,58,5,4,Delayed,2024-09-28 22:27:14
179369,199,7,2,Delayed,2020-08-20 15:39:41
259225,186,4,3,Delayed,2022-11-28 05:43:45
152407,119,5,4,Delayed,2022-08-19 00:15:23
235261,119,1,6,Fast,2018-07-29 14:23:01
111436,15,8,2,Delayed,2018-08-27 11:36:13
128163,142,5,3,Delayed,2022-02-13 01:37:06
146719,194,7,1,Delayed,2021-11-08 19:39:10
252294,184,6,1,Delayed,2018-08-29 14:43:47
239617,162,6,6,Delayed,2021-06-17 15:51:37
173893,95,8,6,Delayed,2023-05-11 17:52:02
122672,123,9,5,Delayed,2024-08-06 03:00:27
166714,17,3,3,Fast,2023-07-07 22:33:48
267448,49,5,1,Delayed,2023-06-12 08:26:52
194415,193,4,3,Delayed,2024-05-04 19:24:13
