product_id,historical_demand,forecasted_demand,forecast_error,season,forecast_month
8359,163,231,68,Monsoon,2023-05-01 16:18:53
18379,315,377,62,Winter,2024-12-29 17:31:46
15553,46,96,50,Summer,2019-03-03 05:08:25
25869,162,143,-19,Winter,2020-04-14 00:31:45
6752,413,441,28,Monsoon,2023-03-13 10:29:37
5988,373,382,9,Monsoon,2022-10-23 00:21:03
15793,167,144,-23,Winter,2019-08-23 17:18:58
25254,117,87,-30,Winter,2023-06-15 05:35:41
22329,51,72,21,Festive,2020-02-27 07:54:23
18174,481,497,16,Festive,2020-05-15 23:37:52
24191,287,342,55,Summer,2022-12-20 21:18:03
24279,91,47,-44,Summer,2018-03-25 00:09:54
23165,405,386,-19,Festive,2022-08-23 01:13:53
15254,427,471,44,Winter,2021-03-01 17:46:42
19904,384,399,15,Summer,2024-06-30 10:00:14
4607,286,337,51,Summer,2023-05-10 03:21:56
16487,273,245,-28,Winter,2020-01-12 16:52:28
12851,436,395,-41,Festive,2024-08-29 13:32:57
24563,27,-6,-33,Festive,2018-11-19 00:55:24
21816,109,172,63,Winter,2024-04-06 22:04:22
15465,173,239,66,Festive,2021-10-06 05:43:32
24128,227,231,4,Winter,2023-02-27 12:06:14
1612,359,402,43,Winter,2019-02-09 11:56:41
11124,464,511,47,Monsoon,2019-05-08 07:12:21
7428,25,78,53,Summer,2023-05-02 11:01:56
13276,424,381,-43,Summer,2021-01-06 08:55:57
24282,184,162,-22,Monsoon,2024-03-05 22:11:10
14284,129,159,30,Monsoon,2024-05-02 19:06:50
13749,232,303,71,Summer,2021-08-17 02:48:29
19605,222,198,-24,Festive,2024-12-20 08:40:07
19356,24,89,65,Winter,2021-09-04 17:34:42
8286,268,236,-32,Summer,2022-06-01 16:34:46
796,193,226,33,Monsoon,2023-05-12 15:33:08
13413,232,286,54,Summer,2024-05-25 01:39:06
25179,356,434,78,Festive,2020-05-28 12:19:57
26861,265,243,-22,Summer,2022-09-13 05:17:10
12392,215,276,61,Monsoon,2019-06-26 00:42:35
15831,122,142,20,Winter,2024-06-22 19:05:24
2367,348,345,-3,Festive,2024-07-18 02:21:02
24847,73,148,75,Festive,2018-08-20 10:33:30
16300,407,464,57,Summer,2018-03-19 00:54:21
25405,138,190,52,Monsoon,2024-11-17 03:48:27
15406,361,331,-30,Winter,2023-02-21 13:11:18
18765,281,236,-45,Winter,2018-04-23 19:21:07
12018,111,144,33,Winter,2022-02-13 12:58:56
9312,379,410,31,Festive,2024-08-03 23:54:08
14587,360,430,70,Winter,2022-08-17 10:53:21
3438,285,268,-17,Monsoon,2024-03-18 04:10:40
23811,493,450,-43,Festive,2024-09-03 22:21:47
25121,154,173,19,Festive,2019-11-22 13:51:11
10334,110,138,28,Winter,2018-11-29 08:15:06
19677,377,345,-32,Winter,2022-06-01 02:16:36
9047,126,122,-4,Summer,2019-07-01 07:57:11
4491,141,208,67,Summer,2019-08-17 02:43:17
9694,188,150,-38,Monsoon,2024-01-06 11:59:06
21577,212,282,70,Winter,2024-01-07 18:38:00
24636,370,419,49,Summer,2023-10-12 00:42:27
6672,337,296,-41,Festive,2019-08-25 03:40:29
604,256,245,-11,Winter,2018-05-02 21:00:23
14655,215,230,15,Summer,2023-07-13 13:19:47
17126,488,503,15,Festive,2021-03-12 05:51:10
18576,96,58,-38,Winter,2023-10-23 09:54:17
24727,411,449,38,Festive,2019-04-25 19:58:23
21657,56,89,33,Festive,2021-12-23 01:26:27
21511,48,107,59,Summer,2024-05-02 19:44:48
19893,361,408,47,Winter,2023-05-28 18:55:21
24271,244,322,78,Festive,2024-12-14 19:24:39
23900,495,571,76,Summer,2019-06-23 13:42:21
2379,427,463,36,Festive,2020-11-08 07:45:38
19855,254,279,25,Festive,2023-02-08 23:47:30
12552,409,404,-5,Winter,2020-08-24 07:43:25
17337,454,446,-8,Festive,2023-05-20 22:36:39
16018,495,530,35,Summer,2023-07-01 13:51:02
21415,171,162,-9,Winter,2021-06-12 21:24:40
831,338,393,55,Winter,2019-05-19 21:40:08
14655,223,184,-39,Monsoon,2024-03-05 12:59:33
5267,80,70,-10,Summer,2022-04-05 22:57:57
766,157,211,54,Summer,2023-08-26 12:00:30
7304,169,122,-47,Winter,2018-04-03 22:55:45
3595,299,316,17,Winter,2021-08-02 22:33:44
10134,327,358,31,Summer,2020-11-15 02:49:32
21152,279,253,-26,Summer,2021-02-08 15:29:05
26618,482,514,32,Summer,2019-01-07 16:00:42
18190,242,301,59,Monsoon,2020-05-31 18:01:02
8621,89,148,59,Monsoon,2024-06-30 13:51:05
18541,378,342,-36,Winter,2024-09-23 17:18:56
20077,451,430,-21,Winter,2018-05-19 07:03:32
27428,78,135,57,Monsoon,2019-07-04 05:29:38
4217,148,139,-9,Monsoon,2022-06-11 17:58:29
6307,467,527,60,Festive,2018-03-18 08:06:15
22417,219,279,60,Winter,2024-11-17 04:21:56
13707,332,333,1,Summer,2019-09-27 23:41:20
11320,82,56,-26,Festive,2023-06-14 06:35:52
10943,324,300,-24,Summer,2020-09-08 08:18:20
23493,84,131,47,Winter,2019-02-13 14:24:12
24690,445,444,-1,Monsoon,2022-11-07 00:34:06
2503,124,120,-4,Winter,2022-02-08 15:57:53
21114,399,401,2,Summer,2023-10-06 14:09:21
21246,495,522,27,Summer,2022-05-17 05:49:27
11463,275,354,79,Winter,2024-12-26 10:55:17
25668,21,39,18,Festive,2022-07-12 19:05:50
12402,110,80,-30,Summer,2022-03-25 16:27:10
27756,286,286,0,Summer,2021-01-25 16:34:01
7336,388,454,66,Festive,2019-02-18 02:39:40
28367,73,146,73,Monsoon,2024-02-15 17:28:26
7637,55,16,-39,Festive,2020-03-19 00:00:37
639,43,100,57,Festive,2019-09-19 07:13:45
12745,478,495,17,Summer,2023-08-06 03:53:54
22918,215,225,10,Festive,2022-11-13 13:35:53
12549,49,30,-19,Winter,2020-12-18 14:18:58
7164,75,30,-45,Monsoon,2018-09-13 05:18:41
15079,110,136,26,Winter,2018-08-08 15:31:28
27098,211,224,13,Festive,2019-07-27 18:20:45
106,74,104,30,Monsoon,2024-10-29 22:34:10
2295,469,519,50,Summer,2021-05-27 10:03:20
1691,468,466,-2,Monsoon,2022-01-31 06:46:31
12942,285,317,32,Festive,2023-10-19 22:19:20
15558,136,192,56,Festive,2018-09-10 00:26:53
24813,454,416,-38,Winter,2021-11-10 04:49:59
4948,275,251,-24,Monsoon,2019-10-14 21:30:24
11029,29,52,23,Festive,2021-02-28 17:14:29
28626,114,176,62,Summer,2023-12-18 04:37:46
9509,290,338,48,Monsoon,2021-10-08 03:17:55
29070,470,520,50,Winter,2019-07-07 05:17:53
11515,136,87,-49,Monsoon,2018-09-11 18:44:49
14050,304,354,50,Summer,2019-11-27 01:29:42
11476,405,376,-29,Winter,2024-03-01 06:06:22
11159,446,406,-40,Monsoon,2022-10-12 22:03:47
24784,126,118,-8,Winter,2019-06-12 20:34:59
21684,369,345,-24,Monsoon,2019-02-10 16:59:14
3339,173,198,25,Summer,2023-01-21 09:15:01
3957,270,291,21,Festive,2023-07-14 16:54:27
7018,211,178,-33,Summer,2024-01-05 06:56:38
12971,178,208,30,Summer,2024-11-15 16:25:59
12278,265,272,7,Winter,2019-12-22 07:29:04
19405,118,133,15,Winter,2021-06-16 07:18:39
7673,353,389,36,Summer,2019-11-02 15:43:48
3321,331,365,34,Summer,2024-04-28 15:09:39
8526,432,481,49,Monsoon,2020-07-01 11:53:40
16263,95,48,-47,Festive,2022-11-15 13:55:57
17173,386,376,-10,Monsoon,2019-10-19 06:48:18
13039,87,113,26,Festive,2019-11-01 13:34:59
10979,35,19,-16,Festive,2019-05-22 03:06:30
18119,134,195,61,Winter,2022-01-31 03:06:55
12707,223,247,24,Summer,2022-09-04 02:01:32
4949,33,30,-3,Festive,2023-06-02 22:18:24
15168,126,172,46,Monsoon,2024-06-18 15:17:07
21546,344,318,-26,Monsoon,2023-11-28 15:53:11
21143,423,423,0,Winter,2018-11-10 02:51:45
11914,209,268,59,Festive,2019-06-23 14:32:27
11129,102,171,69,Festive,2021-09-05 11:39:10
5326,49,28,-21,Summer,2018-10-02 04:11:26
16230,357,337,-20,Summer,2018-09-11 13:09:26
29790,393,455,62,Summer,2019-12-26 00:40:54
29153,201,221,20,Winter,2024-07-27 12:03:07
8853,419,422,3,Summer,2024-12-29 06:37:09
6125,289,365,76,Summer,2023-12-12 00:27:58
235,484,453,-31,Monsoon,2022-03-17 05:06:45
8457,124,87,-37,Winter,2019-09-06 11:49:58
29518,497,556,59,Monsoon,2023-02-14 21:19:33
5288,106,155,49,Monsoon,2019-05-17 03:18:02
16999,316,331,15,Winter,2022-02-27 20:42:39
28813,276,335,59,Winter,2019-05-12 14:54:25
1793,287,245,-42,Winter,2022-01-31 17:18:54
7276,235,238,3,Monsoon,2018-11-15 19:10:39
20102,408,369,-39,Summer,2021-09-29 14:26:39
19676,407,388,-19,Summer,2021-09-02 20:09:04
1932,166,181,15,Festive,2020-05-29 17:21:41
19904,483,479,-4,Winter,2018-04-28 16:49:11
18250,32,11,-21,Summer,2024-10-31 01:45:28
19173,286,348,62,Summer,2018-05-21 12:05:13
6981,439,463,24,Festive,2024-01-31 13:48:44
4081,438,481,43,Festive,2022-04-10 12:52:59
26749,142,177,35,Summer,2024-02-27 03:16:24
5221,420,499,79,Winter,2021-09-11 11:08:14
27382,250,207,-43,Summer,2019-02-14 11:01:13
29185,132,132,0,Festive,2018-06-28 07:26:43
1061,284,339,55,Winter,2023-11-06 22:19:26
15293,401,422,21,Winter,2019-01-14 02:36:58
1885,392,354,-38,Summer,2020-09-03 15:39:07
6795,35,51,16,Festive,2021-05-17 21:16:01
29349,305,336,31,Monsoon,2019-01-23 15:38:26
19763,217,192,-25,Summer,2023-04-10 13:30:04
28730,435,481,46,Winter,2019-07-30 12:31:13
21040,43,105,62,Monsoon,2024-03-13 05:00:57
14698,218,241,23,Monsoon,2022-10-17 01:29:58
26223,396,446,50,Summer,2023-10-14 07:42:02
12921,79,123,44,Winter,2019-03-15 13:21:24
20665,128,130,2,Summer,2019-12-07 20:58:09
19145,183,225,42,Summer,2020-12-14 20:55:19
14418,22,-11,-33,Monsoon,2022-12-09 20:15:18
24547,267,283,16,Monsoon,2024-10-25 06:17:47
10697,482,498,16,Summer,2022-05-01 09:34:43
228,275,226,-49,Summer,2022-12-13 08:54:39
29059,401,402,1,Winter,2024-09-09 23:24:03
24079,343,305,-38,Summer,2019-07-20 12:09:31
17287,242,211,-31,Winter,2018-08-29 23:59:29
28563,169,203,34,Winter,2020-11-03 15:01:39
8382,286,272,-14,Summer,2019-04-08 03:50:51
15748,317,315,-2,Monsoon,2022-04-29 11:29:00
2539,206,157,-49,Summer,2018-06-07 17:55:02
3767,33,18,-15,Winter,2024-03-06 13:42:01
27923,247,251,4,Summer,2021-01-01 06:14:50
12130,175,183,8,Summer,2021-07-11 07:24:28
9520,484,536,52,Festive,2024-10-16 12:08:08
19050,267,252,-15,Winter,2023-04-23 17:22:52
23289,94,107,13,Winter,2020-11-05 21:21:01
9188,484,562,78,Winter,2019-01-06 06:31:49
17641,414,453,39,Winter,2020-12-21 03:20:18
17793,54,8,-46,Summer,2019-10-12 04:39:15
23391,375,349,-26,Festive,2021-03-24 19:54:28
22063,479,547,68,Summer,2022-08-19 23:42:02
19727,407,365,-42,Summer,2021-11-08 18:37:16
16691,484,515,31,Winter,2022-03-22 08:27:26
428,137,179,42,Winter,2020-03-05 23:36:18
8407,382,427,45,Winter,2022-03-27 06:32:28
24389,180,147,-33,Summer,2022-04-30 10:22:10
23093,404,480,76,Monsoon,2020-05-04 18:14:40
104,223,241,18,Festive,2019-03-28 22:11:14
20604,271,257,-14,Winter,2018-10-07 17:42:10
2743,376,388,12,Festive,2022-09-16 23:40:10
10052,390,443,53,Monsoon,2021-04-29 15:10:24
19486,374,351,-23,Festive,2024-05-28 04:56:07
25723,63,96,33,Winter,2023-02-11 15:25:34
3811,273,283,10,Summer,2018-01-09 04:27:50
10502,67,74,7,Monsoon,2019-09-23 09:59:37
18341,350,418,68,Festive,2019-05-28 15:31:14
27027,172,236,64,Monsoon,2022-10-13 07:11:47
20362,174,130,-44,Festive,2019-08-23 14:18:32
27664,476,550,74,Monsoon,2020-06-07 03:06:31
18615,169,144,-25,Monsoon,2019-12-29 12:42:17
29482,199,167,-32,Monsoon,2024-01-09 14:07:23
28909,108,116,8,Winter,2021-09-26 11:15:54
22112,261,332,71,Festive,2021-03-08 23:22:43
9715,102,89,-13,Monsoon,2022-12-06 08:50:21
13730,96,148,52,Monsoon,2021-05-06 21:37:04
18089,30,104,74,Winter,2019-09-09 01:55:13
11045,23,56,33,Festive,2023-10-13 14:19:06
28338,443,486,43,Summer,2020-04-02 06:14:00
23494,126,78,-48,Monsoon,2019-07-05 10:42:45
14718,233,252,19,Festive,2018-01-12 16:54:54
12267,311,325,14,Winter,2021-06-11 17:32:03
7161,133,100,-33,Festive,2022-01-19 07:32:30
17179,117,165,48,Festive,2023-03-28 00:50:14
23147,454,489,35,Monsoon,2022-02-18 04:03:22
25619,167,141,-26,Monsoon,2021-08-06 20:22:39
2910,330,354,24,Monsoon,2019-08-10 00:38:26
27879,294,287,-7,Monsoon,2021-06-11 06:30:17
16625,287,295,8,Summer,2023-01-31 06:00:29
5725,178,133,-45,Summer,2020-03-04 05:24:38
12635,230,298,68,Winter,2022-05-16 06:44:55
28944,154,175,21,Festive,2021-10-22 13:54:45
27808,259,277,18,Winter,2019-12-05 06:19:22
20958,76,110,34,Festive,2019-09-12 09:01:47
1199,73,90,17,Monsoon,2021-07-27 08:15:04
23436,304,297,-7,Festive,2022-11-25 20:49:00
28460,153,117,-36,Monsoon,2020-02-13 22:28:40
26845,299,319,20,Monsoon,2022-03-24 22:10:56
8942,259,249,-10,Monsoon,2022-09-08 02:25:33
5735,281,286,5,Festive,2019-04-12 20:04:10
15170,235,242,7,Winter,2019-02-16 09:15:16
26130,89,165,76,Winter,2021-04-19 01:37:26
22838,379,403,24,Festive,2021-02-26 04:28:31
16963,221,261,40,Winter,2022-01-08 22:53:28
21952,252,297,45,Monsoon,2021-03-21 06:42:36
20421,426,394,-32,Winter,2023-07-10 07:18:10
16292,60,61,1,Summer,2022-05-31 21:23:07
4475,259,213,-46,Summer,2019-10-03 17:44:31
4729,92,135,43,Winter,2019-06-29 12:34:43
19014,52,75,23,Monsoon,2024-04-26 23:22:07
13,125,86,-39,Monsoon,2024-12-28 15:21:13
17763,393,347,-46,Festive,2023-07-15 23:12:11
29298,408,386,-22,Winter,2023-05-24 00:36:06
3288,367,440,73,Winter,2018-02-15 01:53:03
3117,482,489,7,Summer,2023-08-26 22:15:33
18313,35,61,26,Festive,2021-02-05 12:18:04
27411,374,376,2,Winter,2021-09-19 06:52:54
3710,108,134,26,Winter,2024-09-01 05:41:33
13462,123,138,15,Winter,2018-01-10 04:06:22
29929,273,225,-48,Summer,2020-12-17 00:32:40
21454,331,398,67,Monsoon,2022-01-15 11:13:17
1020,336,381,45,Monsoon,2020-10-05 06:27:14
9190,340,307,-33,Festive,2020-05-19 07:09:48
8065,181,248,67,Summer,2019-05-20 21:19:09
23242,439,417,-22,Festive,2021-01-16 22:59:23
15864,218,272,54,Winter,2022-06-04 08:16:25
26577,320,399,79,Festive,2018-10-23 02:03:30
16173,255,280,25,Festive,2020-09-18 05:31:29
11800,56,117,61,Summer,2020-05-25 11:33:51
19437,419,378,-41,Summer,2022-04-25 00:37:14
27817,188,228,40,Winter,2022-05-17 23:49:52
4428,244,299,55,Summer,2019-09-15 21:28:11
23314,299,275,-24,Winter,2024-09-01 18:14:29
22841,43,60,17,Winter,2023-12-30 09:50:46
10869,146,210,64,Monsoon,2021-11-05 15:29:26
8389,419,458,39,Winter,2023-08-29 04:21:09
6466,314,367,53,Festive,2022-05-20 13:12:37
17444,142,188,46,Summer,2023-09-05 21:16:57
28123,275,305,30,Monsoon,2021-05-25 15:56:30
19335,25,52,27,Monsoon,2019-02-28 17:47:24
9717,137,127,-10,Monsoon,2018-06-27 05:38:24
8138,235,247,12,Summer,2020-03-21 00:59:06
13118,397,348,-49,Summer,2022-07-05 17:20:40
23470,284,269,-15,Summer,2023-03-29 05:22:37
24516,202,170,-32,Monsoon,2023-09-06 15:45:38
17336,459,477,18,Festive,2019-01-08 17:58:00
11438,451,406,-45,Winter,2022-07-12 01:35:50
1333,495,540,45,Festive,2020-07-03 03:14:50
8259,192,215,23,Summer,2024-09-27 08:45:04
11344,206,183,-23,Monsoon,2022-12-03 14:36:29
16719,324,348,24,Summer,2022-04-05 12:44:57
24800,20,15,-5,Winter,2020-02-01 08:41:26
9101,443,512,69,Winter,2020-08-21 14:31:16
6549,232,250,18,Summer,2018-12-29 19:58:09
4176,199,156,-43,Monsoon,2019-11-06 00:39:14
24856,203,278,75,Summer,2020-12-11 16:57:56
16634,226,301,75,Summer,2018-07-16 17:29:25
6641,215,276,61,Winter,2019-12-30 16:20:21
19170,369,371,2,Festive,2021-12-24 21:29:00
24621,360,394,34,Festive,2019-04-11 17:09:49
23101,308,372,64,Monsoon,2021-10-26 06:24:22
7235,499,561,62,Festive,2024-06-18 03:15:00
21099,210,200,-10,Summer,2018-11-25 14:30:16
4737,130,138,8,Monsoon,2024-05-04 06:17:36
15939,465,476,11,Monsoon,2020-05-24 01:56:17
15305,287,354,67,Festive,2022-06-17 04:32:52
8090,326,337,11,Festive,2022-08-22 13:50:14
18139,180,215,35,Summer,2019-02-20 08:41:34
12977,39,56,17,Monsoon,2018-06-07 08:34:13
12755,420,464,44,Winter,2019-03-23 23:14:39
7990,356,364,8,Winter,2022-07-20 06:44:41
25475,267,333,66,Festive,2023-08-31 18:21:49
6317,422,383,-39,Festive,2021-04-05 12:28:53
4945,174,227,53,Winter,2020-08-07 14:43:28
22103,180,247,67,Summer,2022-05-25 22:59:34
24560,419,484,65,Summer,2018-07-30 19:59:48
20586,439,417,-22,Festive,2020-07-07 03:06:54
24755,210,238,28,Festive,2019-03-16 03:37:54
16590,28,76,48,Monsoon,2021-06-07 21:25:39
3597,137,153,16,Summer,2023-08-03 17:14:51
16511,254,222,-32,Monsoon,2020-02-09 07:11:57
12673,328,331,3,Summer,2020-06-09 12:18:16
2046,283,327,44,Winter,2018-11-15 08:06:19
17917,342,340,-2,Festive,2024-01-15 11:49:10
22868,20,83,63,Winter,2023-04-14 10:44:22
27570,178,129,-49,Monsoon,2019-08-15 23:14:08
29773,151,106,-45,Monsoon,2022-05-07 21:41:24
7253,425,478,53,Winter,2024-09-09 09:43:56
9894,262,340,78,Monsoon,2022-06-21 02:24:16
28296,279,269,-10,Summer,2019-12-24 20:39:31
8960,360,336,-24,Summer,2023-10-03 22:16:35
8353,336,302,-34,Summer,2024-12-25 14:01:20
29480,357,307,-50,Summer,2018-03-11 01:38:44
8797,330,396,66,Festive,2022-04-05 08:11:08
5804,27,36,9,Monsoon,2018-08-19 04:22:57
11961,471,460,-11,Summer,2018-11-19 16:21:21
8207,362,350,-12,Monsoon,2020-07-31 10:15:23
2087,109,176,67,Summer,2024-05-10 03:36:23
11842,484,495,11,Winter,2020-03-05 02:56:41
23974,41,37,-4,Summer,2024-04-24 04:45:30
28036,161,189,28,Festive,2021-03-16 22:44:44
12804,249,251,2,Monsoon,2019-08-09 23:27:26
16114,318,379,61,Summer,2023-09-01 04:58:49
3359,494,484,-10,Summer,2023-11-04 08:04:07
10067,364,409,45,Festive,2024-11-21 08:40:40
5071,235,189,-46,Winter,2018-09-09 18:40:14
14381,158,224,66,Winter,2018-07-02 05:35:16
15588,396,465,69,Monsoon,2019-10-22 19:26:15
1545,91,162,71,Summer,2019-03-24 19:22:22
12908,160,150,-10,Monsoon,2020-11-01 03:22:17
12341,473,452,-21,Winter,2020-03-02 10:02:50
22194,123,126,3,Winter,2018-07-05 20:03:51
5331,223,285,62,Festive,2018-12-03 04:19:09
25047,163,176,13,Summer,2021-08-10 03:20:21
3649,149,161,12,Winter,2019-09-28 06:40:44
22730,220,202,-18,Summer,2024-05-16 05:55:56
23875,187,138,-49,Monsoon,2019-01-29 22:50:20
11355,311,263,-48,Summer,2021-08-02 06:12:01
15939,460,526,66,Winter,2022-08-12 07:06:16
995,431,401,-30,Festive,2022-06-28 18:40:55
136,112,83,-29,Festive,2021-10-19 00:43:38
3115,125,129,4,Winter,2022-12-15 22:11:47
11866,494,527,33,Monsoon,2022-12-29 01:40:45
7791,356,391,35,Winter,2024-12-12 10:14:26
12541,483,449,-34,Summer,2023-04-21 12:57:01
20685,102,178,76,Festive,2024-05-12 13:21:06
28404,285,252,-33,Monsoon,2019-09-01 05:16:19
18939,426,481,55,Festive,2019-04-30 05:37:57
13863,98,82,-16,Summer,2021-09-11 07:45:23
9770,391,354,-37,Winter,2024-01-10 14:52:42
5795,121,130,9,Winter,2023-01-22 01:11:19
18657,346,348,2,Monsoon,2019-05-18 10:28:43
15386,469,420,-49,Festive,2022-11-03 06:43:39
581,474,477,3,Monsoon,2023-03-11 15:42:30
14121,443,513,70,Summer,2020-06-04 18:05:45
10333,361,330,-31,Festive,2022-10-08 00:09:25
2374,283,347,64,Monsoon,2021-11-01 10:47:05
8255,345,368,23,Monsoon,2020-05-07 13:26:56
6911,157,176,19,Monsoon,2018-04-08 03:35:53
11486,212,204,-8,Festive,2024-10-04 00:42:29
1097,61,84,23,Festive,2018-06-17 21:57:23
23912,291,367,76,Winter,2018-06-25 01:34:36
8595,176,199,23,Summer,2021-12-27 04:09:02
8917,71,129,58,Monsoon,2022-06-27 19:56:50
19699,455,425,-30,Winter,2021-07-23 13:29:14
22954,465,491,26,Winter,2021-02-04 12:59:47
16,177,189,12,Winter,2021-08-29 11:12:35
8162,87,41,-46,Festive,2023-01-23 02:42:43
22642,340,414,74,Monsoon,2021-03-18 11:28:08
18453,153,188,35,Summer,2022-03-09 04:24:35
13175,304,341,37,Festive,2023-04-30 10:06:56
29486,34,85,51,Festive,2019-08-30 15:36:29
10992,313,366,53,Summer,2023-06-01 00:19:09
13053,350,418,68,Winter,2020-02-15 04:32:45
2628,489,454,-35,Winter,2024-01-22 14:32:31
24370,182,137,-45,Monsoon,2024-11-16 07:34:24
26804,457,472,15,Festive,2020-05-23 04:58:55
18371,112,112,0,Summer,2022-04-18 01:39:54
1203,460,527,67,Festive,2020-12-28 23:15:11
25293,263,305,42,Monsoon,2023-10-23 15:07:15
16988,462,487,25,Summer,2020-10-08 18:41:48
14260,330,310,-20,Winter,2019-06-08 13:58:54
17067,96,124,28,Winter,2019-12-13 18:47:39
7637,249,305,56,Summer,2023-03-13 12:40:30
17035,41,106,65,Summer,2019-04-30 20:41:51
4911,115,86,-29,Festive,2022-01-06 11:47:54
1491,214,216,2,Winter,2019-01-13 07:24:07
27496,196,238,42,Festive,2018-08-23 22:44:43
25346,333,302,-31,Winter,2021-02-21 12:10:16
16699,369,319,-50,Monsoon,2018-08-05 11:56:26
22433,30,38,8,Summer,2022-10-17 13:23:58
28392,401,389,-12,Festive,2022-10-11 22:10:54
2046,93,84,-9,Monsoon,2021-05-14 05:39:44
22959,266,339,73,Summer,2021-08-25 16:36:26
14443,408,439,31,Winter,2020-01-03 15:10:18
23931,330,305,-25,Festive,2020-11-05 15:35:56
6606,437,478,41,Monsoon,2019-08-06 13:42:46
5697,27,61,34,Festive,2022-05-05 12:29:59
2053,376,447,71,Summer,2024-12-11 01:07:08
20932,334,374,40,Monsoon,2022-10-18 19:20:27
23099,446,469,23,Summer,2018-12-08 16:32:49
27847,292,276,-16,Winter,2021-01-08 17:54:34
14571,123,78,-45,Winter,2022-06-18 17:40:16
27104,160,209,49,Summer,2021-09-29 00:56:35
13251,74,56,-18,Festive,2020-12-04 02:39:48
21425,369,370,1,Summer,2022-02-24 15:09:35
12098,378,418,40,Monsoon,2024-06-17 04:07:12
27603,404,356,-48,Summer,2024-12-20 04:58:34
9166,137,158,21,Winter,2018-08-21 21:11:21
19333,309,337,28,Summer,2019-11-17 10:00:14
16916,189,215,26,Monsoon,2018-05-09 05:15:34
16477,448,469,21,Monsoon,2020-12-21 05:16:01
20334,416,417,1,Festive,2021-07-01 21:08:09
19094,298,294,-4,Winter,2020-06-12 04:25:21
26509,280,298,18,Monsoon,2024-07-20 03:45:10
20071,90,111,21,Winter,2019-05-02 12:58:33
26024,270,300,30,Winter,2019-09-26 00:05:57
21676,112,189,77,Summer,2020-10-11 03:46:36
3173,421,486,65,Festive,2019-04-25 21:44:07
13323,459,484,25,Monsoon,2023-03-05 02:07:16
20718,58,123,65,Winter,2019-04-25 05:48:43
12585,421,400,-21,Winter,2023-01-19 13:07:47
1738,357,343,-14,Monsoon,2018-05-24 04:52:48
13035,347,306,-41,Summer,2019-04-16 03:43:53
29152,218,267,49,Festive,2023-12-03 19:47:31
22217,274,228,-46,Summer,2021-03-15 04:41:22
26344,107,65,-42,Monsoon,2018-05-02 07:20:37
24984,33,78,45,Summer,2021-08-12 09:54:01
25507,197,172,-25,Summer,2018-11-26 23:49:00
27071,256,303,47,Monsoon,2022-02-08 20:41:55
24698,418,421,3,Summer,2021-06-25 23:37:59
12132,98,173,75,Summer,2023-08-05 21:29:22
26520,125,144,19,Summer,2021-10-25 16:54:30
11717,317,349,32,Festive,2022-03-13 15:38:18
1774,456,465,9,Festive,2024-12-10 10:03:26
29360,67,115,48,Monsoon,2023-07-29 04:42:44
21657,480,555,75,Festive,2020-11-07 16:53:38
17598,50,75,25,Summer,2019-10-13 22:59:57
4222,112,102,-10,Festive,2020-04-21 17:58:43
20674,71,48,-23,Summer,2022-07-27 18:18:14
7996,50,124,74,Summer,2020-02-27 08:02:48
18975,266,307,41,Summer,2019-04-09 05:53:58
3699,490,532,42,Monsoon,2019-01-06 20:52:23
28137,164,220,56,Festive,2023-08-07 23:59:34
21412,291,249,-42,Monsoon,2021-04-16 12:54:50
8173,209,266,57,Summer,2018-02-18 08:15:39
19682,288,298,10,Summer,2020-05-03 06:53:28
13485,483,468,-15,Festive,2020-12-02 16:58:13
23198,112,70,-42,Monsoon,2024-11-29 02:44:01
14894,396,445,49,Festive,2023-10-18 17:24:37
22224,78,102,24,Festive,2019-05-03 16:21:06
18591,31,71,40,Winter,2020-09-23 01:59:13
23225,231,222,-9,Summer,2019-02-16 04:39:09
10517,332,394,62,Monsoon,2018-07-17 03:06:14
7707,43,-4,-47,Festive,2020-07-09 13:26:39
25321,283,336,53,Monsoon,2020-08-28 21:51:40
3208,293,250,-43,Monsoon,2021-10-22 05:06:42
3086,83,87,4,Monsoon,2018-04-10 06:14:22
25580,267,339,72,Summer,2023-02-13 02:49:06
19022,465,482,17,Winter,2024-06-29 10:59:39
29821,194,199,5,Festive,2019-03-24 00:45:52
9739,437,401,-36,Winter,2023-12-04 08:54:51
19930,397,362,-35,Summer,2022-04-05 16:15:19
14867,71,40,-31,Festive,2024-08-24 20:01:49
9032,106,115,9,Summer,2023-02-22 23:42:50
20491,492,529,37,Festive,2020-01-03 09:44:13
18884,126,130,4,Summer,2021-01-17 05:44:32
22079,160,171,11,Summer,2020-09-13 22:03:45
13196,46,-4,-50,Winter,2020-09-14 22:38:22
8251,254,330,76,Monsoon,2023-10-09 17:36:42
18953,149,206,57,Festive,2019-05-03 23:37:22
26561,356,321,-35,Summer,2018-07-10 23:14:07
7840,61,64,3,Winter,2020-07-05 04:45:23
7347,70,103,33,Winter,2023-04-13 21:43:50
17565,271,323,52,Winter,2019-08-31 18:49:28
333,101,106,5,Summer,2020-11-17 02:50:17
4052,210,241,31,Monsoon,2021-08-04 01:00:02
10692,203,275,72,Festive,2024-06-10 23:12:50
2474,217,176,-41,Winter,2022-04-02 21:58:06
20879,45,66,21,Summer,2018-05-25 21:37:30
29680,433,451,18,Monsoon,2023-04-07 19:24:50
