shipment_id,distance_km,transport_mode,transport_cost,delivery_delay_days
4638,1620,Rail,55705.0,1
20463,1079,Sea,22130.0,5
101514,963,Air,14964.0,6
121232,679,Road,9582.0,2
71272,114,Rail,2193.0,6
70662,1467,Rail,35744.0,6
62445,595,Road,7604.0,3
58899,195,Rail,6487.0,3
118204,188,Air,2468.0,5
8518,202,Road,2036.0,1
84303,240,Rail,5169.0,6
68590,1180,Road,18513.0,1
16781,1121,Road,26243.0,0
137457,1455,Road,12447.0,4
26609,1596,Sea,42783.0,3
100807,506,Road,16951.0,3
88276,1779,Rail,60031.0,4
88105,935,Road,23615.0,1
95243,1270,Air,27598.0,5
8925,1487,Road,48552.0,3
95921,294,Air,3452.0,4
139888,1397,Air,18184.0,2
133055,1889,Rail,51123.0,0
68505,875,Sea,12832.0,6
59262,956,Air,30483.0,1
148317,173,Rail,3304.0,1
92776,858,Road,7167.0,0
87465,1239,Rail,13682.0,5
59834,955,Air,29543.0,0
8908,797,Sea,24063.0,5
87707,558,Sea,7013.0,3
16796,1266,Air,37361.0,3
51988,1652,Sea,28357.0,6
41504,1307,Rail,11696.0,3
54438,1892,Rail,64870.0,4
97503,505,Road,15416.0,0
95371,137,Air,4590.0,3
145301,1839,Rail,54867.0,1
91588,1083,Sea,22301.0,6
148617,1908,Road,45948.0,1
129803,1703,Road,30684.0,3
64189,1741,Air,42490.0,6
74040,941,Sea,7805.0,6
67236,117,Rail,3901.0,2
149974,326,Air,2751.0,6
34645,707,Rail,20229.0,2
123824,1238,Sea,36862.0,3
20076,861,Rail,7420.0,6
62449,931,Air,14439.0,6
28084,1843,Road,57306.0,2
78953,374,Sea,3092.0,3
37694,334,Air,3481.0,5
142153,1518,Road,12407.0,0
33314,1722,Rail,29203.0,5
62207,921,Sea,26828.0,3
14690,1757,Rail,29554.0,6
79575,582,Rail,14180.0,2
108987,1080,Road,17132.0,0
148955,665,Sea,14268.0,2
61337,1820,Sea,36724.0,1
147860,245,Sea,2588.0,0
79567,550,Rail,15467.0,5
6833,648,Air,21787.0,2
37216,1435,Rail,17598.0,4
68565,1704,Sea,22189.0,5
126840,739,Rail,6144.0,0
89567,1833,Rail,55307.0,6
123516,186,Rail,5295.0,1
121260,226,Air,5237.0,2
29492,480,Road,14501.0,3
138860,240,Rail,6656.0,6
74743,368,Road,12869.0,4
14295,364,Rail,4692.0,6
127406,1998,Rail,16534.0,2
65332,1098,Rail,9247.0,1
137900,608,Road,11198.0,6
120614,1588,Rail,30639.0,5
75245,1698,Rail,30992.0,1
87535,816,Road,7016.0,1
125236,1918,Rail,40951.0,6
40352,316,Road,7413.0,6
95402,138,Sea,4409.0,1
76787,1736,Road,32610.0,2
77784,1774,Sea,16942.0,0
31185,529,Road,9817.0,0
108016,1425,Sea,14280.0,4
124054,453,Rail,8209.0,2
34784,1667,Air,53396.0,0
87113,1733,Road,49720.0,3
70035,1365,Sea,24461.0,6
38173,109,Air,3219.0,1
53786,843,Road,10736.0,6
49025,1481,Road,18440.0,4
130159,46,Road,1269.0,6
64285,777,Air,8959.0,1
140217,1588,Road,23209.0,0
9477,636,Road,9698.0,4
87220,541,Rail,12594.0,5
2257,996,Road,26608.0,4
30991,1939,Road,57951.0,0
93316,549,Rail,8749.0,3
119951,643,Road,19313.0,5
92424,1667,Air,30107.0,1
125845,1684,Road,16192.0,2
33666,1599,Sea,24119.0,4
119473,1969,Rail,36486.0,1
81936,603,Road,20311.0,2
139538,594,Road,14739.0,1
15771,1834,Road,16397.0,6
84469,454,Sea,12408.0,4
66415,1346,Road,17930.0,6
87018,226,Air,5714.0,6
79329,1795,Rail,28235.0,5
9814,269,Air,7163.0,5
64173,1173,Road,21212.0,0
91461,1788,Road,29636.0,1
77793,257,Rail,2544.0,2
104298,266,Rail,2317.0,3
54544,882,Air,16309.0,4
59409,1177,Sea,21897.0,0
52028,91,Road,2033.0,5
71386,1176,Road,39908.0,3
146553,652,Rail,19395.0,2
62185,183,Sea,5801.0,3
5827,1062,Air,19485.0,0
52620,81,Road,1651.0,4
5637,973,Air,24492.0,5
135745,885,Air,16773.0,5
147808,1268,Rail,25945.0,2
115694,1369,Road,32464.0,6
19301,1725,Road,26103.0,2
32574,294,Rail,7032.0,0
96739,1074,Rail,22988.0,3
44710,1005,Sea,22619.0,2
122290,1839,Rail,28235.0,2
80780,211,Sea,4327.0,5
78901,1868,Road,43692.0,5
27432,236,Air,5289.0,5
45594,1584,Sea,17181.0,4
124293,1970,Sea,32813.0,3
110153,1151,Air,26228.0,5
133108,278,Sea,7998.0,2
7629,1198,Sea,9701.0,3
81150,341,Air,10648.0,3
76276,1032,Rail,10883.0,2
36221,821,Sea,23076.0,1
43090,1320,Road,38350.0,3
115464,317,Rail,4923.0,4
128767,139,Rail,4253.0,2
79986,1528,Road,16576.0,4
35170,1451,Rail,32569.0,2
88323,1977,Sea,60491.0,5
108514,1644,Road,28244.0,6
116254,1311,Rail,10599.0,4
125663,1989,Sea,59322.0,2
112775,814,Sea,10705.0,0
84133,1031,Air,23392.0,3
25322,431,Air,11587.0,2
134310,1389,Rail,13543.0,4
46210,156,Road,2223.0,4
75709,570,Rail,12604.0,6
127524,1949,Sea,52647.0,4
5282,1282,Sea,35782.0,3
92571,1081,Rail,22289.0,3
17607,470,Sea,4596.0,1
13845,1236,Rail,18017.0,5
86616,648,Sea,17916.0,0
98015,1937,Air,49498.0,4
119791,1033,Sea,17790.0,2
86335,867,Air,7984.0,2
130669,1959,Air,28629.0,1
144423,1007,Air,10770.0,4
109236,887,Road,15240.0,5
49747,512,Sea,12991.0,4
83803,465,Sea,9926.0,4
72480,358,Sea,2882.0,2
140421,245,Air,4212.0,2
44975,1100,Air,34062.0,3
92243,1301,Air,24653.0,0
37814,410,Air,4749.0,0
47270,1171,Sea,16423.0,2
103440,1457,Sea,49248.0,1
80643,812,Air,22817.0,5
63380,1456,Road,40883.0,5
14359,44,Rail,1508.0,4
48060,748,Rail,13867.0,0
123608,589,Air,7518.0,6
116537,1343,Road,18278.0,0
86413,57,Sea,1523.0,2
144183,1804,Road,61290.0,4
26940,479,Road,5702.0,0
132200,615,Road,14917.0,2
32480,1673,Air,41385.0,0
11963,413,Road,11295.0,1
57945,1831,Air,53872.0,4
69933,1350,Sea,32255.0,0
74887,1347,Air,22303.0,4
119927,1030,Rail,23539.0,0
139961,1886,Sea,49988.0,5
61641,1031,Sea,11997.0,4
147679,77,Rail,2225.0,0
108693,1565,Air,35327.0,5
61118,249,Sea,5936.0,4
1089,1438,Air,44297.0,6
87570,1631,Air,23944.0,6
132409,685,Sea,9109.0,6
9500,893,Air,8891.0,1
143445,873,Air,28008.0,0
19340,590,Air,19465.0,0
103136,1105,Air,30905.0,3
79313,167,Rail,3040.0,1
97161,1311,Rail,45103.0,3
132681,1713,Road,34573.0,0
130375,1044,Road,15566.0,6
46930,1158,Air,39572.0,1
43881,445,Air,11151.0,4
119107,317,Rail,4575.0,3
4526,1267,Road,24244.0,3
133549,1715,Road,35275.0,3
28143,657,Air,16544.0,0
78080,1474,Road,20204.0,0
3497,1016,Air,29449.0,6
52537,1882,Road,60304.0,0
46985,359,Road,9090.0,1
97084,347,Road,7718.0,5
79630,1966,Sea,65857.0,2
132244,585,Rail,7466.0,6
131535,1182,Air,40656.0,3
48653,342,Sea,10420.0,5
67690,853,Air,24979.0,5
35282,774,Sea,26183.0,6
11091,98,Air,2583.0,3
10289,966,Air,14492.0,3
81106,1038,Sea,8951.0,5
143508,875,Rail,8591.0,5
76433,449,Rail,15000.0,0
110559,791,Road,9327.0,2
139088,1569,Sea,54667.0,6
32072,1303,Air,15231.0,5
19605,1501,Air,41288.0,3
41445,1987,Rail,47190.0,0
122670,843,Rail,19748.0,0
75806,1481,Sea,16868.0,3
25842,317,Road,9160.0,6
133588,1923,Sea,30325.0,6
25754,1757,Sea,42262.0,2
64623,146,Air,4522.0,5
11422,263,Sea,3553.0,6
39293,104,Road,2389.0,5
34296,349,Road,9677.0,6
96686,552,Rail,14148.0,5
37998,1146,Sea,36645.0,4
126834,260,Rail,4524.0,4
44044,913,Road,14550.0,0
113838,715,Rail,11883.0,1
132708,587,Air,17635.0,0
60804,1113,Sea,17193.0,0
78963,774,Road,23551.0,3
21043,497,Rail,16038.0,2
78742,1103,Road,19207.0,5
112073,461,Road,8157.0,1
5737,851,Rail,13630.0,0
100634,264,Road,8253.0,4
52133,1371,Sea,13106.0,3
69637,1114,Air,25585.0,5
144445,769,Sea,8926.0,0
105430,74,Road,1156.0,4
122750,667,Air,19371.0,5
89163,1721,Air,45125.0,2
30643,571,Air,6198.0,5
100671,1228,Road,19453.0,2
148505,474,Road,7958.0,6
115215,571,Air,14129.0,5
35433,922,Air,16086.0,3
92348,902,Road,19573.0,2
25209,673,Rail,9057.0,1
79245,362,Rail,11158.0,4
2181,1897,Road,57945.0,0
49459,1687,Road,34932.0,3
148678,89,Road,2950.0,6
33314,1558,Air,44924.0,3
6979,1161,Rail,34126.0,6
105082,1959,Sea,42195.0,4
27903,396,Road,12096.0,6
78907,1958,Road,15713.0,5
72020,1657,Road,13342.0,2
144246,891,Road,19828.0,0
56292,1746,Rail,14462.0,1
147866,901,Rail,29478.0,6
114047,1565,Road,22215.0,6
118068,1304,Sea,36282.0,3
42744,80,Rail,2357.0,2
27296,1059,Sea,25782.0,2
56438,355,Sea,4568.0,1
47636,134,Air,2218.0,0
144795,1002,Road,21891.0,0
130537,1286,Sea,31866.0,5
47672,188,Rail,5321.0,0
59141,995,Air,16261.0,3
78641,1740,Sea,29233.0,5
89805,438,Rail,7056.0,3
92485,898,Sea,22415.0,0
106883,1097,Air,18580.0,5
91494,1966,Road,40177.0,0
93624,1071,Sea,34764.0,3
127551,1667,Road,28464.0,2
32007,1826,Road,33333.0,3
135203,1710,Rail,40777.0,4
81481,591,Sea,13240.0,5
810,381,Air,3394.0,4
66866,1193,Sea,34211.0,4
27437,702,Air,19255.0,1
89183,288,Rail,3856.0,2
2134,458,Air,11603.0,4
92887,1767,Rail,56970.0,3
87015,58,Road,1977.0,6
120164,1355,Air,31362.0,6
103642,1658,Road,34163.0,4
138136,1701,Road,29632.0,2
12784,1817,Rail,44293.0,1
115310,427,Road,9732.0,1
144559,242,Sea,8431.0,0
115247,1317,Air,41425.0,6
13632,311,Sea,3874.0,5
65316,1584,Rail,19322.0,2
127155,1782,Air,33542.0,3
100069,543,Sea,13440.0,0
89677,179,Rail,5374.0,0
30150,1134,Road,30858.0,2
13465,1123,Rail,10861.0,1
113361,743,Rail,14789.0,4
16545,1377,Air,38957.0,1
123385,177,Road,3151.0,5
132567,60,Sea,1944.0,0
54620,1083,Road,15077.0,2
109697,1917,Air,26288.0,6
96473,286,Rail,8698.0,2
66819,931,Sea,11789.0,1
135395,1517,Road,32053.0,0
130018,1242,Air,36372.0,2
25738,573,Road,17322.0,3
72746,319,Road,7266.0,1
101288,1143,Rail,19179.0,0
32317,1166,Road,11183.0,2
143007,802,Air,24524.0,6
33773,949,Rail,8335.0,4
83733,943,Road,8630.0,4
81158,942,Air,19216.0,5
3091,1435,Sea,45966.0,2
86307,1345,Sea,28211.0,3
54602,956,Air,10768.0,6
146300,1836,Road,35920.0,0
73331,1714,Air,14610.0,6
137390,1492,Air,28706.0,5
112407,995,Rail,11841.0,1
91544,1528,Road,49215.0,2
108364,152,Sea,4181.0,2
8095,1185,Sea,24022.0,6
62312,1575,Sea,25517.0,2
142209,988,Rail,31694.0,1
76298,1380,Rail,34358.0,6
124434,489,Road,13820.0,0
112632,545,Sea,4524.0,1
53537,1429,Sea,42354.0,3
84662,136,Air,3213.0,5
20204,465,Air,10693.0,1
113523,1090,Road,34562.0,4
91846,1517,Road,51830.0,5
14781,309,Road,4279.0,5
61221,1685,Rail,25189.0,0
101116,1042,Air,18696.0,2
132058,672,Sea,11097.0,6
49005,1313,Road,26942.0,1
76244,1510,Sea,18730.0,2
3989,25,Road,821.0,2
10334,1635,Rail,19908.0,3
20170,1708,Air,57023.0,3
81850,1287,Sea,39455.0,6
114289,997,Rail,23550.0,1
83157,1808,Sea,35808.0,6
85647,1055,Air,29464.0,3
37150,364,Sea,11587.0,3
124325,1731,Road,48915.0,3
87681,529,Sea,6321.0,0
121996,1027,Sea,35602.0,1
127377,1925,Rail,61048.0,5
22552,1735,Sea,49043.0,6
18674,1703,Air,14363.0,0
149990,1175,Rail,21898.0,0
37927,652,Road,5827.0,4
65418,605,Rail,8194.0,0
45223,273,Road,4834.0,4
60273,1415,Sea,19484.0,6
46433,1431,Sea,33429.0,1
125347,1480,Rail,17884.0,0
110454,1551,Rail,14706.0,5
67582,840,Rail,12930.0,6
72187,1884,Road,48737.0,3
128592,1354,Air,37772.0,5
2605,233,Rail,5389.0,0
44480,247,Road,5513.0,1
99884,1807,Sea,32691.0,5
14566,1703,Rail,46853.0,6
92382,1496,Rail,44767.0,4
16350,1006,Air,34671.0,1
131134,1739,Sea,37653.0,4
103013,1957,Rail,54136.0,5
70829,735,Road,14240.0,4
2883,698,Air,22221.0,2
146379,1434,Rail,13564.0,6
148165,356,Air,12360.0,6
73792,1984,Air,19400.0,4
9737,577,Sea,20017.0,6
113329,375,Rail,5187.0,1
144707,1543,Sea,26402.0,3
132789,702,Sea,8737.0,3
117375,1879,Road,64985.0,4
147094,1671,Air,47658.0,0
139311,1771,Road,32256.0,2
50769,591,Air,16788.0,2
134101,433,Rail,5102.0,4
63638,722,Rail,17557.0,0
143634,1566,Rail,26708.0,4
64491,842,Rail,10439.0,2
64903,231,Road,5014.0,0
92622,879,Sea,19072.0,2
29324,568,Rail,15855.0,6
8884,1992,Air,62556.0,6
103444,1579,Rail,16582.0,6
37770,1422,Road,14439.0,5
60595,252,Sea,6716.0,2
128915,54,Rail,709.0,3
81367,816,Road,14433.0,1
51900,1896,Sea,37212.0,6
18784,1253,Sea,17997.0,6
138443,1746,Sea,37324.0,5
116391,1241,Sea,38648.0,1
129179,1351,Road,32371.0,5
68082,1737,Sea,25197.0,2
99463,101,Air,1998.0,5
89123,132,Air,2453.0,3
99121,1120,Air,31079.0,1
109213,936,Air,8901.0,6
76503,1140,Road,15587.0,2
23418,23,Air,628.0,6
67082,853,Sea,9590.0,2
86104,767,Sea,18558.0,0
47886,933,Sea,14008.0,6
31717,955,Road,15613.0,1
35895,724,Rail,20817.0,6
125644,1280,Rail,29884.0,4
94847,1143,Air,23126.0,5
26251,1816,Air,27677.0,1
34594,1237,Rail,20226.0,6
25441,1196,Road,40187.0,0
40603,286,Road,5119.0,0
352,1160,Air,27477.0,4
47919,1633,Rail,25397.0,4
117121,355,Air,5219.0,1
25879,1530,Road,12957.0,2
91819,915,Rail,8112.0,6
65605,1757,Sea,53077.0,0
121267,483,Air,4421.0,3
76657,208,Rail,7164.0,1
98085,1612,Air,21952.0,1
140090,21,Road,685.0,5
23714,568,Sea,5303.0,3
96389,1173,Road,32770.0,1
46657,1182,Rail,39272.0,6
61068,632,Rail,8747.0,5
129690,1022,Road,14429.0,0
115433,67,Road,1250.0,0
128726,104,Sea,2819.0,0
38250,392,Road,12264.0,6
105961,580,Air,4831.0,0
10499,330,Rail,7104.0,2
45592,1910,Road,65488.0,2
81631,1376,Air,34647.0,6
65382,1837,Sea,18742.0,2
28832,1386,Air,31247.0,0
128208,334,Sea,7522.0,0
107679,1043,Sea,8754.0,1
54327,164,Road,4109.0,3
70649,58,Road,2017.0,2
30222,865,Rail,18252.0,0
10149,1912,Rail,51958.0,0
2688,848,Air,11334.0,2
54194,1116,Road,17073.0,5
18651,1825,Rail,48301.0,6
116478,1355,Road,19612.0,5
122318,902,Road,10527.0,4
90,711,Rail,20405.0,1
25340,801,Air,13429.0,1
32427,376,Rail,7278.0,2
145303,147,Road,1702.0,6
105850,615,Air,10154.0,3
78790,372,Sea,11296.0,1
147817,297,Rail,4315.0,0
102687,1959,Road,22693.0,0
71232,1163,Road,23176.0,4
102564,753,Sea,14261.0,5
42685,1641,Rail,48019.0,5
106008,1318,Rail,16859.0,2
48618,773,Rail,20108.0,1
49594,1695,Air,25220.0,0
29326,1803,Air,23483.0,3
140137,1215,Air,19913.0,0
19946,719,Road,6247.0,5
74854,197,Road,6073.0,6
68657,1914,Rail,22708.0,6
119242,1101,Sea,34102.0,6
4521,301,Rail,4370.0,4
138087,535,Rail,6157.0,5
59541,204,Sea,4026.0,1
76294,875,Road,12287.0,1
6067,688,Sea,7889.0,1
20828,243,Road,4494.0,5
34722,1790,Air,48852.0,6
148874,1230,Air,15511.0,3
112374,1538,Rail,14240.0,3
54490,1894,Sea,39215.0,6
130558,578,Air,17754.0,3
46342,389,Air,7446.0,5
15094,1049,Air,13895.0,4
93998,85,Sea,1189.0,0
112548,462,Road,10795.0,3
75472,521,Sea,6061.0,5
6030,820,Rail,12549.0,5
20971,1762,Road,46936.0,6
129975,566,Air,9446.0,5
27803,252,Air,4078.0,5
149343,452,Air,10134.0,6
58024,191,Sea,6187.0,6
57417,1440,Rail,36442.0,5
134552,1979,Sea,24886.0,3
105544,1975,Sea,37023.0,1
61902,1917,Air,35075.0,2
132519,1753,Road,43099.0,0
139300,1239,Sea,10313.0,5
65688,1500,Air,48428.0,6
52424,309,Road,4017.0,1
4995,1862,Rail,47900.0,1
41722,1178,Road,36613.0,2
58414,60,Rail,908.0,1
44320,130,Road,3242.0,5
26725,1721,Rail,24322.0,3
20333,1983,Sea,55622.0,2
75198,229,Air,7145.0,0
54410,1474,Air,50765.0,0
120203,720,Rail,23146.0,3
93085,782,Sea,23538.0,5
20316,1804,Road,26817.0,4
78334,619,Road,8680.0,3
145379,1023,Sea,27280.0,5
38794,241,Sea,4794.0,2
113684,996,Sea,29324.0,2
4580,307,Sea,4232.0,1
113017,1258,Air,35590.0,2
96536,1644,Air,19110.0,4
129866,1313,Air,45037.0,0
60266,1413,Sea,23404.0,0
63618,109,Sea,2526.0,1
29920,567,Sea,5463.0,0
41333,526,Air,14585.0,2
83801,439,Road,9769.0,6
105592,334,Road,5769.0,1
20476,992,Rail,12005.0,2
103837,848,Rail,16932.0,2
96431,1129,Rail,25001.0,2
149862,555,Air,14132.0,6
9610,1343,Air,41672.0,1
28924,815,Rail,14818.0,2
136718,1066,Sea,29725.0,1
49657,1846,Rail,53730.0,2
109705,1854,Road,29816.0,1
100232,1611,Road,44052.0,6
11317,861,Air,17442.0,5
13975,389,Rail,12122.0,4
14770,210,Road,5883.0,3
111965,517,Road,13063.0,5
22883,351,Sea,3404.0,0
111037,1148,Rail,33242.0,6
120496,617,Road,9600.0,6
63826,1380,Road,46563.0,4
81157,1292,Rail,12830.0,6
24693,387,Rail,5435.0,1
45348,982,Sea,17277.0,3
89032,1951,Rail,45313.0,0
142213,1437,Sea,44398.0,3
9257,1808,Sea,30210.0,3
73794,1309,Air,22551.0,1
121094,934,Air,22107.0,5
75198,420,Rail,11537.0,4
117277,230,Air,7080.0,0
94466,1893,Sea,65085.0,0
60863,1823,Road,27180.0,0
28630,1729,Air,51354.0,2
74332,246,Sea,6684.0,5
136056,972,Air,14997.0,6
15002,756,Sea,19062.0,0
36477,1648,Sea,49886.0,4
26231,161,Sea,3248.0,2
106702,1929,Sea,19021.0,4
57246,672,Sea,19281.0,5
29154,1420,Sea,31006.0,1
31700,1428,Road,28361.0,4
13682,1336,Rail,32431.0,6
10481,1318,Rail,18438.0,0
143036,71,Sea,1005.0,4
4043,776,Road,8189.0,1
91479,71,Rail,2303.0,1
68948,1091,Rail,36179.0,3
68973,901,Sea,24956.0,5
140803,1359,Air,25334.0,3
34060,118,Air,1176.0,6
48974,1530,Rail,14842.0,4
9701,1219,Rail,34345.0,6
20643,1403,Air,24194.0,2
122085,808,Air,14421.0,0
32917,202,Rail,6208.0,0
105451,374,Air,3948.0,5
22010,655,Sea,22097.0,6
121194,1492,Air,30272.0,6
64898,585,Air,12719.0,6
101763,1886,Air,45086.0,5
69007,1993,Rail,16809.0,6
28752,1956,Sea,37666.0,6
94701,1807,Sea,46445.0,0
84844,321,Air,3198.0,5
80023,1775,Air,27291.0,3
72031,1926,Rail,59785.0,1
31037,1757,Rail,32615.0,4
48142,655,Road,9970.0,6
78726,1773,Air,43108.0,4
43456,905,Sea,13796.0,4
124524,616,Road,10237.0,4
98614,405,Rail,12007.0,6
38459,1205,Road,10656.0,2
104310,444,Sea,5345.0,2
9243,54,Rail,956.0,4
92010,957,Road,23929.0,3
113844,1496,Road,43096.0,2
80552,1280,Air,33526.0,2
67740,200,Rail,6453.0,1
60463,629,Road,18705.0,5
11982,37,Road,501.0,2
102610,1756,Rail,17179.0,5
33820,735,Sea,24482.0,1
65154,536,Sea,9372.0,3
36737,689,Sea,18636.0,4
65914,518,Rail,13166.0,2
61739,1384,Sea,40022.0,0
113909,770,Sea,7760.0,6
106137,721,Rail,19655.0,1
53710,816,Road,21117.0,4
62709,780,Air,17944.0,5
134163,1415,Road,20947.0,2
47211,365,Road,9206.0,5
20656,1301,Rail,38045.0,3
20901,739,Sea,14089.0,2
77910,178,Sea,2202.0,5
115592,923,Air,14071.0,4
117443,1497,Road,29256.0,0
86615,433,Road,8605.0,5
71011,1596,Air,40226.0,2
109164,1273,Air,15198.0,6
71829,1099,Road,23062.0,5
69526,1584,Sea,54710.0,4
135535,223,Air,2108.0,4
89357,1482,Rail,47167.0,5
71293,1182,Road,25882.0,3
110630,167,Air,5714.0,1
67011,526,Sea,13851.0,2
96727,354,Road,5254.0,3
145914,559,Air,4629.0,1
42641,1233,Road,30299.0,1
107958,854,Road,28778.0,5
16599,1053,Road,33285.0,4
101575,360,Air,5116.0,0
74150,846,Road,22237.0,2
30858,1683,Road,45138.0,2
84499,1494,Sea,28592.0,3
43689,858,Rail,15125.0,1
132041,383,Rail,4267.0,2
46650,1465,Sea,36519.0,4
137314,782,Sea,22833.0,2
69354,906,Sea,21034.0,4
6942,333,Sea,7198.0,0
70378,451,Sea,8907.0,1
74422,1714,Rail,27586.0,3
121846,88,Road,1242.0,3
140568,1518,Rail,22049.0,3
109255,1060,Road,36655.0,6
67247,1620,Rail,46416.0,3
143441,1315,Rail,24205.0,0
103199,615,Sea,8695.0,3
64285,544,Road,7665.0,0
132310,971,Sea,23516.0,2
27647,362,Rail,10948.0,4
68245,1855,Road,41898.0,6
145612,1765,Sea,54699.0,3
110631,1648,Sea,27554.0,2
34281,1903,Rail,54657.0,2
140567,1614,Sea,48429.0,2
76507,1234,Air,33652.0,6
42188,1692,Road,32122.0,1
3700,1082,Rail,28808.0,3
40984,1046,Sea,29476.0,2
141044,165,Road,2750.0,6
54094,1779,Road,23449.0,0
80583,1819,Air,60753.0,2
28780,1424,Rail,26525.0,2
125410,45,Sea,1560.0,2
69883,401,Sea,6791.0,5
97715,310,Air,7089.0,6
110542,1931,Sea,23725.0,6
100569,898,Rail,27864.0,3
123438,1342,Sea,30056.0,0
138980,1830,Rail,52637.0,5
26406,307,Road,3705.0,4
128031,1510,Sea,28891.0,2
91864,1704,Sea,25474.0,1
129466,1479,Road,23516.0,2
79077,240,Road,6546.0,2
49563,1215,Rail,38366.0,1
62186,182,Road,1594.0,1
108416,1992,Air,56769.0,1
56755,443,Sea,6319.0,5
142110,125,Sea,2916.0,2
133782,1314,Rail,32383.0,5
28553,574,Sea,9744.0,6
131105,1494,Road,24189.0,1
69279,1274,Air,29677.0,0
4253,663,Sea,20384.0,6
66379,985,Air,15599.0,6
20006,781,Sea,12666.0,1
122263,1028,Sea,14251.0,0
98594,1965,Sea,46576.0,1
59691,468,Rail,12161.0,4
46982,358,Sea,8810.0,4
43979,335,Air,11063.0,2
103467,76,Road,2519.0,2
126556,1902,Road,15346.0,5
42752,1609,Sea,41919.0,3
124761,1625,Sea,30284.0,2
31679,1027,Rail,33804.0,2
6569,1645,Rail,42470.0,1
59957,659,Air,8963.0,5
108409,1878,Sea,63936.0,1
62279,1703,Rail,31656.0,0
53731,1527,Rail,17617.0,4
32526,1547,Rail,45770.0,5
14241,1347,Road,38475.0,6
10720,845,Road,9964.0,4
136177,488,Road,9881.0,2
40658,207,Road,2935.0,2
26018,1506,Road,23309.0,1
127219,1503,Air,16020.0,0
11994,68,Rail,2377.0,3
77805,491,Air,8086.0,5
126729,1552,Sea,28514.0,3
11636,1742,Air,60632.0,4
68402,1530,Sea,48652.0,3
31976,700,Rail,15871.0,1
68164,1168,Rail,37056.0,3
108623,989,Rail,11963.0,6
61168,1402,Road,35468.0,6
52170,1255,Air,30974.0,5
85803,525,Air,15430.0,5
65530,1180,Rail,25657.0,6
12432,1190,Road,21012.0,6
96910,138,Road,3934.0,0
125541,522,Air,13026.0,6
67610,428,Air,9311.0,1
227,1785,Sea,54101.0,2
89900,306,Rail,2618.0,4
108357,1862,Rail,45830.0,3
105031,1077,Sea,15056.0,2
40255,1927,Road,39450.0,4
20256,1908,Road,24239.0,0
20812,611,Sea,11333.0,4
127216,786,Rail,19363.0,2
134498,1977,Sea,68986.0,6
90886,1151,Air,10143.0,4
30599,142,Air,2793.0,6
147352,689,Sea,22551.0,5
117697,497,Road,8590.0,6
142907,1036,Rail,32940.0,0
33386,1169,Rail,29212.0,6
90780,844,Road,12660.0,6
68312,998,Air,11990.0,1
14687,1734,Sea,47840.0,5
50935,1202,Sea,37739.0,1
7149,446,Sea,13696.0,3
136275,1090,Road,37433.0,0
129214,917,Road,25232.0,1
74935,1594,Sea,49878.0,1
73889,66,Air,1981.0,6
136222,976,Air,17963.0,5
128791,1561,Road,53170.0,4
107766,1036,Rail,14578.0,3
28285,1167,Air,40257.0,3
124327,1223,Air,29115.0,1
67393,1550,Air,17985.0,0
29683,1331,Air,32372.0,2
108082,1333,Rail,38666.0,2
80457,168,Rail,5569.0,6
119930,302,Sea,8728.0,0
82800,285,Rail,2446.0,5
144608,1732,Road,22731.0,4
25800,396,Road,11667.0,2
45548,1912,Air,20792.0,5
45570,1172,Road,37449.0,4
129064,1778,Road,20356.0,6
62606,1654,Sea,26821.0,6
22998,172,Rail,3870.0,5
95927,327,Air,10911.0,6
121751,29,Sea,394.0,6
74417,633,Rail,17385.0,2
83481,820,Sea,22720.0,1
115094,10,Rail,174.0,4
110737,200,Rail,5804.0,3
78271,1197,Air,21447.0,1
90915,656,Sea,5907.0,3
87554,1529,Road,25137.0,5
128151,1292,Air,31863.0,4
91858,898,Rail,30018.0,4
89093,1012,Rail,32616.0,6
62930,1116,Road,10578.0,1
69663,1114,Rail,17856.0,2
325,33,Road,743.0,1
131424,1700,Rail,54657.0,4
68625,1300,Rail,32959.0,5
105900,1853,Air,44749.0,1
50942,1379,Sea,13905.0,2
131924,1038,Rail,10088.0,4
132260,149,Rail,2082.0,5
36820,1695,Sea,56801.0,1
47627,803,Rail,22393.0,6
122912,1048,Rail,22459.0,6
88459,753,Road,11601.0,1
106628,757,Air,21774.0,6
31583,1672,Rail,23859.0,4
3569,1866,Sea,38375.0,5
78693,481,Road,9230.0,6
23811,1713,Sea,20919.0,1
34371,238,Road,3221.0,6
44805,1295,Sea,42894.0,3
62671,1211,Rail,29052.0,1
89583,436,Air,14868.0,0
42303,289,Sea,6515.0,4
20898,713,Rail,18559.0,4
18318,1313,Sea,33076.0,3
114320,339,Air,3333.0,2
124254,933,Sea,9485.0,2
143284,1151,Road,17233.0,3
31578,1810,Sea,42571.0,2
1457,1638,Air,13261.0,5
85863,1812,Air,31119.0,4
134719,814,Air,26759.0,2
92434,1218,Air,15962.0,5
57276,556,Sea,8855.0,0
62121,1052,Rail,30152.0,0
2209,1261,Air,11710.0,0
80246,1113,Sea,36555.0,4
75502,569,Road,11004.0,0
118208,798,Sea,26789.0,3
11808,305,Road,3373.0,2
93580,1466,Sea,16559.0,1
49459,1362,Air,33194.0,5
80077,1617,Rail,47446.0,1
117432,1988,Road,54639.0,4
17252,511,Air,7297.0,2
