student_id,attendance_percent,assignment_score,exam_score,final_grade
48092,63,62,65,Fail
11104,64,82,63,Fail
16816,96,55,46,Pass
25405,80,92,38,Pass
25515,83,49,90,Pass
33830,58,75,80,Fail
10797,69,50,85,Fail
24795,64,49,96,Fail
35420,50,99,71,Fail
49183,68,93,98,Fail
49616,87,48,96,Pass
6524,94,52,54,Pass
4921,53,79,76,Fail
46193,92,69,83,Pass
18804,68,66,72,Fail
39791,83,54,40,Pass
7327,50,82,98,Fail
19195,63,63,38,Fail
49448,60,53,62,Fail
18171,92,60,55,Pass
15253,91,95,60,Pass
44427,68,71,37,Fail
39096,69,85,86,Fail
21004,86,67,89,Pass
47974,82,81,99,Pass
866,61,48,43,Fail
47987,95,73,92,Pass
7285,74,81,54,Fail
32460,53,96,88,Fail
16344,54,70,73,Fail
2453,90,99,53,Pass
21960,97,63,70,Pass
13837,71,90,59,Fail
414,68,92,89,Fail
28114,51,49,42,Fail
20738,62,76,65,Fail
28023,89,45,38,Pass
12199,69,60,85,Fail
46949,70,77,53,Fail
4146,62,51,62,Fail
9945,52,94,82,Fail
34051,90,91,75,Pass
37936,85,61,57,Pass
5650,76,49,44,Pass
17644,59,61,70,Fail
15037,86,40,98,Pass
41404,82,57,72,Pass
1663,99,81,61,Pass
28312,61,69,71,Fail
15810,50,68,90,Fail
20264,67,79,35,Fail
9722,83,83,76,Pass
10044,51,54,64,Fail
43585,53,83,87,Fail
23737,57,84,42,Fail
30660,57,61,40,Fail
21478,50,86,85,Fail
46176,73,48,71,Fail
45306,59,66,79,Fail
8864,72,66,76,Fail
46143,71,55,79,Fail
6943,53,96,55,Fail
37188,87,77,57,Pass
15915,78,71,69,Pass
9629,94,64,93,Pass
40283,52,93,42,Fail
49402,77,85,67,Pass
10073,73,80,74,Fail
19951,59,47,92,Fail
3386,72,94,93,Fail
7249,82,99,76,Pass
19053,73,96,78,Fail
16210,87,61,38,Pass
17896,52,82,99,Fail
14114,77,59,66,Pass
41741,88,98,38,Pass
30432,86,66,97,Pass
34562,62,41,79,Fail
22370,66,48,51,Fail
48570,84,91,64,Pass
40728,72,74,37,Fail
24227,54,49,83,Fail
7409,90,53,49,Pass
39227,66,79,50,Fail
42383,74,89,48,Fail
24575,53,77,85,Fail
23583,79,51,52,Pass
41187,78,89,82,Pass
1616,74,69,70,Fail
44106,64,44,40,Fail
32380,65,71,69,Fail
1657,90,81,92,Pass
3645,86,56,39,Pass
25562,56,89,69,Fail
136,58,68,44,Fail
15942,82,44,44,Pass
20700,73,83,68,Fail
40806,77,73,86,Pass
4319,82,67,61,Pass
29588,69,40,56,Fail
7767,55,46,84,Fail
34799,82,84,80,Pass
34030,52,88,91,Fail
7326,93,92,92,Pass
39473,96,42,57,Pass
30468,89,73,89,Pass
3318,88,74,63,Pass
43505,78,84,75,Pass
41429,97,59,86,Pass
15967,82,80,92,Pass
7990,67,91,76,Fail
31421,63,78,78,Fail
28718,80,86,48,Pass
2386,63,51,49,Fail
33862,64,65,78,Fail
4877,93,67,72,Pass
13379,57,45,73,Fail
8520,87,55,35,Pass
8087,89,87,98,Pass
14849,95,43,51,Pass
480,94,99,67,Pass
3406,82,98,84,Pass
39029,95,54,73,Pass
40273,50,85,83,Fail
25378,73,97,73,Fail
26825,90,90,83,Pass
4945,73,88,78,Fail
30328,65,59,74,Fail
46889,64,42,74,Fail
14005,66,55,58,Fail
35954,81,88,72,Pass
14266,83,58,40,Pass
40640,92,42,83,Pass
38711,95,54,56,Pass
43209,85,54,70,Pass
38986,82,52,53,Pass
23281,91,78,56,Pass
13189,86,44,95,Pass
30981,73,51,38,Fail
46459,55,84,37,Fail
18562,55,85,45,Fail
48897,57,75,47,Fail
32799,87,69,66,Pass
18298,95,90,62,Pass
41613,74,85,40,Fail
45164,94,84,42,Pass
36740,98,68,50,Pass
11877,84,55,83,Pass
32110,56,79,80,Fail
15912,76,85,75,Pass
16441,68,51,58,Fail
23042,50,82,37,Fail
37576,73,62,79,Fail
28925,77,55,36,Pass
29667,53,84,35,Fail
8458,91,48,69,Pass
36211,60,75,80,Fail
18446,70,49,46,Fail
38524,58,65,66,Fail
22659,65,96,51,Fail
4101,90,98,62,Pass
4115,67,41,53,Fail
19798,78,98,79,Pass
31532,90,50,61,Pass
17634,82,94,65,Pass
47271,64,84,89,Fail
20997,70,71,97,Fail
34732,81,48,63,Pass
8767,82,97,67,Pass
13678,76,54,36,Pass
5339,57,77,95,Fail
2587,83,71,60,Pass
4346,74,66,73,Fail
17875,66,40,98,Fail
25628,83,77,99,Pass
20267,51,70,57,Fail
11674,94,92,57,Pass
35833,96,48,88,Pass
7932,81,89,85,Pass
11727,72,69,76,Fail
44533,80,68,45,Pass
24133,64,85,68,Fail
42999,59,90,61,Fail
20972,76,50,96,Pass
44933,96,42,74,Pass
42640,54,58,45,Fail
309,77,65,58,Pass
9108,86,92,37,Pass
27634,52,88,67,Fail
16853,76,60,35,Pass
7610,97,77,60,Pass
46298,96,94,78,Pass
45956,60,69,83,Fail
22299,85,70,69,Pass
6080,97,89,57,Pass
1234,79,88,45,Pass
11149,53,74,62,Fail
2222,94,59,83,Pass
28005,80,46,77,Pass
35575,63,80,43,Fail
7528,75,80,54,Fail
39562,52,90,87,Fail
42772,99,84,37,Pass
24490,54,81,55,Fail
22055,60,41,56,Fail
41976,51,41,62,Fail
36770,54,94,78,Fail
28161,63,65,96,Fail
42114,71,54,39,Fail
7463,58,84,56,Fail
20670,56,86,99,Fail
8198,56,64,98,Fail
12311,87,69,50,Pass
18637,73,44,79,Fail
8705,70,52,52,Fail
40734,73,44,46,Fail
36486,96,88,96,Pass
1324,85,91,59,Pass
24657,84,90,46,Pass
35591,67,53,96,Fail
21635,84,90,47,Pass
40018,62,72,64,Fail
22521,59,50,44,Fail
8659,53,51,95,Fail
24249,94,76,92,Pass
38732,92,60,69,Pass
7145,97,64,74,Pass
44637,92,89,70,Pass
18146,74,97,81,Fail
6889,81,81,41,Pass
15831,73,54,49,Fail
21809,84,88,58,Pass
6882,58,78,70,Fail
13430,60,78,65,Fail
1837,71,95,38,Fail
17740,95,67,54,Pass
33174,50,90,74,Fail
8795,76,54,62,Pass
2455,50,47,44,Fail
21851,85,47,85,Pass
20851,66,44,52,Fail
48000,75,67,51,Fail
355,61,41,83,Fail
38171,72,47,73,Fail
2810,90,49,73,Pass
31505,82,67,95,Pass
29783,83,79,49,Pass
49836,68,56,38,Fail
18475,96,80,51,Pass
13816,65,49,85,Fail
2405,52,61,77,Fail
35865,81,73,39,Pass
27975,93,68,54,Pass
19897,68,63,88,Fail
17899,58,46,46,Fail
17456,72,52,35,Fail
43643,89,54,36,Pass
23272,93,52,87,Pass
35211,82,53,35,Pass
3824,98,85,44,Pass
35289,90,81,65,Pass
34535,99,99,50,Pass
44580,97,76,80,Pass
32558,67,54,52,Fail
28233,99,83,93,Pass
5611,87,66,95,Pass
42381,84,53,39,Pass
5999,55,44,67,Fail
17865,54,84,68,Fail
35136,81,92,45,Pass
12928,86,52,51,Pass
34697,85,89,39,Pass
34646,91,51,91,Pass
22175,65,57,84,Fail
24173,54,81,39,Fail
35033,79,90,35,Pass
47606,63,55,98,Fail
39776,75,47,41,Fail
31972,84,60,59,Pass
21319,69,97,44,Fail
29826,85,50,43,Pass
17667,67,70,96,Fail
8744,79,42,42,Pass
6213,92,89,75,Pass
33291,73,67,93,Fail
12291,66,48,81,Fail
36416,83,73,74,Pass
40920,81,65,78,Pass
36607,84,74,73,Pass
376,54,61,97,Fail
3876,61,51,98,Fail
25826,84,51,80,Pass
17731,56,40,59,Fail
48454,90,44,83,Pass
18150,70,71,89,Fail
11617,70,41,53,Fail
39110,63,74,76,Fail
8932,98,84,96,Pass
5866,94,74,54,Pass
21800,51,53,56,Fail
41290,99,56,83,Pass
28262,95,62,42,Pass
30888,83,55,42,Pass
41180,59,57,82,Fail
1298,99,64,75,Pass
3081,56,89,73,Fail
15012,89,64,94,Pass
41956,73,94,95,Fail
33882,76,57,65,Pass
44645,87,76,62,Pass
40175,91,64,82,Pass
9550,57,98,98,Fail
40498,73,58,76,Fail
45946,84,47,37,Pass
10415,82,90,82,Pass
40852,51,56,97,Fail
23802,61,75,79,Fail
49085,61,64,93,Fail
41846,53,53,87,Fail
41973,93,94,72,Pass
5108,67,50,77,Fail
432,82,50,60,Pass
4368,94,49,64,Pass
17805,68,89,51,Fail
7747,65,85,69,Fail
34868,85,87,86,Pass
33345,59,87,39,Fail
15922,88,93,64,Pass
1954,93,79,98,Pass
37380,97,83,71,Pass
49535,67,41,44,Fail
16490,86,79,56,Pass
9764,73,93,60,Fail
22526,81,61,86,Pass
21569,60,99,75,Fail
39672,68,96,71,Fail
25051,81,52,66,Pass
32749,92,68,94,Pass
39568,83,97,82,Pass
28966,82,80,82,Pass
37084,83,54,90,Pass
47665,68,60,52,Fail
18683,70,41,85,Fail
19138,75,66,83,Fail
8279,63,41,59,Fail
15478,95,59,50,Pass
45003,82,71,73,Pass
5579,53,91,79,Fail
13112,84,94,71,Pass
19321,71,92,37,Fail
48695,56,62,94,Fail
161,88,91,87,Pass
22426,61,97,74,Fail
8645,88,85,85,Pass
1241,56,62,72,Fail
25538,65,94,59,Fail
15734,79,48,61,Pass
596,98,48,37,Pass
20905,82,84,98,Pass
48450,70,55,55,Fail
46515,96,45,40,Pass
5168,58,80,53,Fail
35902,98,54,91,Pass
12958,85,42,71,Pass
26049,75,67,95,Fail
7458,56,91,65,Fail
907,56,93,39,Fail
37478,65,62,64,Fail
35663,72,83,76,Fail
22100,85,91,85,Pass
4394,55,98,92,Fail
37682,80,81,78,Pass
26859,73,58,60,Fail
33736,67,46,50,Fail
9110,78,73,37,Pass
22685,99,74,79,Pass
26040,59,57,35,Fail
875,67,92,68,Fail
49952,69,77,95,Fail
40232,86,60,75,Pass
16944,52,96,52,Fail
18111,60,66,84,Fail
22214,66,61,39,Fail
1241,56,71,64,Fail
48156,84,41,59,Pass
40487,71,53,67,Fail
47136,72,43,53,Fail
46453,65,57,90,Fail
44055,98,50,95,Pass
35701,58,93,39,Fail
23111,54,99,48,Fail
45934,65,84,63,Fail
45434,74,64,83,Fail
26447,98,71,96,Pass
13368,97,78,64,Pass
48733,54,93,92,Fail
8084,63,74,76,Fail
19890,54,79,72,Fail
48761,62,78,42,Fail
4567,63,49,64,Fail
16485,89,76,39,Pass
8374,53,69,80,Fail
18008,52,78,37,Fail
39428,88,89,81,Pass
17731,65,43,90,Fail
21591,85,86,83,Pass
39742,64,95,59,Fail
12348,93,65,39,Pass
43911,94,89,51,Pass
1582,76,64,84,Pass
5456,60,53,44,Fail
34868,64,60,65,Fail
17382,70,54,62,Fail
48982,80,88,82,Pass
23298,62,75,64,Fail
781,92,64,40,Pass
12976,84,95,69,Pass
27352,72,95,65,Fail
17855,59,57,66,Fail
5257,59,89,42,Fail
34538,75,44,79,Fail
42869,64,88,91,Fail
6163,67,91,64,Fail
47830,69,72,89,Fail
24236,70,63,99,Fail
15175,84,62,39,Pass
855,98,64,41,Pass
34042,99,54,65,Pass
9314,56,78,55,Fail
35159,65,99,63,Fail
7197,70,72,62,Fail
29874,94,60,55,Pass
17704,82,94,49,Pass
23714,68,73,87,Fail
18413,68,64,98,Fail
4817,60,67,62,Fail
18552,64,57,90,Fail
11570,62,51,58,Fail
1820,79,59,56,Pass
32792,80,49,84,Pass
47549,53,45,70,Fail
28612,74,51,99,Fail
44975,64,50,70,Fail
47065,82,73,72,Pass
6715,56,56,71,Fail
13894,59,74,72,Fail
5866,50,63,67,Fail
45198,59,85,37,Fail
12955,77,61,92,Pass
7993,71,62,48,Fail
22862,99,95,58,Pass
29422,64,46,98,Fail
27929,71,62,61,Fail
41407,71,46,82,Fail
3150,57,60,47,Fail
275,60,82,61,Fail
12511,82,75,37,Pass
9891,78,47,48,Pass
16722,66,82,54,Fail
16865,56,81,77,Fail
10808,59,46,87,Fail
17464,78,60,85,Pass
46543,64,43,45,Fail
47324,51,66,79,Fail
41333,81,57,42,Pass
49606,69,45,83,Fail
36447,88,98,94,Pass
13397,78,49,81,Pass
6712,62,73,73,Fail
29082,78,84,51,Pass
6402,60,45,71,Fail
40603,52,87,69,Fail
43097,58,72,42,Fail
17601,60,71,66,Fail
39991,57,88,36,Fail
19240,77,94,55,Pass
21232,56,77,62,Fail
47284,79,58,57,Pass
47056,82,72,78,Pass
30781,87,68,56,Pass
25759,97,59,90,Pass
49062,69,91,69,Fail
33618,94,91,88,Pass
38769,87,59,70,Pass
22020,69,57,82,Fail
47277,61,93,81,Fail
37666,66,63,47,Fail
11414,50,41,41,Fail
1371,98,42,37,Pass
17009,68,44,72,Fail
40556,83,77,36,Pass
49035,70,70,55,Fail
15804,84,75,99,Pass
25512,78,43,43,Pass
46777,86,47,66,Pass
38166,57,97,63,Fail
26842,58,77,73,Fail
12364,64,96,44,Fail
25711,89,94,44,Pass
43721,61,54,83,Fail
3263,83,41,76,Pass
7312,66,82,78,Fail
36948,76,97,87,Pass
7721,95,97,58,Pass
21393,54,78,56,Fail
45606,99,42,57,Pass
2736,76,61,63,Pass
10986,87,92,62,Pass
2575,90,63,69,Pass
21949,91,51,51,Pass
45084,50,71,52,Fail
43397,75,53,49,Fail
20312,76,88,89,Pass
24011,97,66,66,Pass
44909,67,48,40,Fail
726,69,43,81,Fail
9092,79,42,50,Pass
13299,71,72,46,Fail
13742,81,72,56,Pass
28748,62,68,97,Fail
39547,81,44,76,Pass
28375,96,41,60,Pass
39357,97,63,95,Pass
30344,58,46,43,Fail
6172,80,44,75,Pass
8557,72,40,57,Fail
40498,68,59,85,Fail
9807,90,57,62,Pass
31539,77,69,73,Pass
28392,72,42,42,Fail
15836,89,93,35,Pass
19575,76,63,63,Pass
41851,98,43,95,Pass
33291,52,84,94,Fail
33437,87,82,69,Pass
23147,76,55,80,Pass
23106,64,70,64,Fail
26001,52,67,42,Fail
4909,63,99,48,Fail
19514,65,72,53,Fail
48717,87,55,73,Pass
22540,77,52,56,Pass
38102,55,88,40,Fail
28010,88,49,53,Pass
13237,68,82,88,Fail
2612,83,97,48,Pass
27175,73,62,42,Fail
18561,55,67,89,Fail
9663,90,73,65,Pass
10455,52,54,67,Fail
21241,59,56,45,Fail
69,66,52,93,Fail
9823,75,80,74,Fail
25795,90,62,41,Pass
27195,68,98,80,Fail
10658,81,82,96,Pass
21500,92,82,72,Pass
27826,53,77,42,Fail
48097,83,58,51,Pass
16648,75,74,43,Fail
39471,72,59,36,Fail
25861,62,59,50,Fail
45978,99,95,52,Pass
15318,70,84,95,Fail
4221,76,90,83,Pass
38451,67,99,68,Fail
1248,98,66,57,Pass
23227,61,95,53,Fail
38931,74,43,89,Fail
27208,63,90,66,Fail
15858,87,47,79,Pass
22932,84,64,56,Pass
30865,53,80,54,Fail
18827,51,99,68,Fail
29349,51,72,88,Fail
17844,77,49,54,Pass
44045,86,49,74,Pass
30638,86,42,93,Pass
17159,62,43,87,Fail
27939,90,60,40,Pass
37172,85,43,58,Pass
22616,77,41,64,Pass
19518,55,71,52,Fail
41328,72,78,55,Fail
48115,60,65,62,Fail
33597,56,57,54,Fail
16238,56,88,69,Fail
8122,82,43,70,Pass
17176,77,63,53,Pass
41231,73,41,71,Fail
44876,70,43,94,Fail
7658,50,87,69,Fail
47078,88,84,45,Pass
33479,53,77,51,Fail
16899,53,95,50,Fail
14952,63,46,45,Fail
36528,94,96,67,Pass
7732,55,45,57,Fail
9992,54,64,73,Fail
36513,85,97,76,Pass
49925,74,44,93,Fail
29903,84,41,42,Pass
7856,85,73,83,Pass
16409,75,97,49,Fail
5518,90,56,82,Pass
5663,72,74,42,Fail
9234,50,51,64,Fail
39013,77,96,94,Pass
1077,79,51,47,Pass
27376,50,94,57,Fail
2026,98,99,60,Pass
40661,54,76,90,Fail
24071,91,46,90,Pass
27328,67,65,35,Fail
41039,82,91,49,Pass
37911,58,43,83,Fail
23123,91,50,61,Pass
15050,91,74,44,Pass
14924,59,70,83,Fail
19422,59,55,52,Fail
25517,87,80,73,Pass
45110,85,88,92,Pass
48158,56,58,45,Fail
34267,62,40,81,Fail
36926,56,69,69,Fail
9927,91,49,82,Pass
8235,84,76,59,Pass
45480,83,98,60,Pass
43173,95,72,52,Pass
41490,73,80,35,Fail
42699,65,58,55,Fail
44827,71,93,69,Fail
35880,64,56,47,Fail
16175,61,70,83,Fail
7665,58,91,67,Fail
36956,94,83,47,Pass
12153,93,81,78,Pass
6426,97,57,80,Pass
38583,52,92,73,Fail
41345,84,84,36,Pass
14419,85,63,72,Pass
504,99,73,74,Pass
41028,74,93,63,Fail
11438,62,95,77,Fail
37733,60,72,69,Fail
3451,75,62,37,Fail
20228,75,40,75,Fail
11072,57,69,35,Fail
29375,59,47,82,Fail
47973,93,75,92,Pass
2486,61,48,88,Fail
25678,67,51,78,Fail
49823,78,75,72,Pass
48664,58,85,83,Fail
13061,89,89,76,Pass
44473,51,60,77,Fail
20000,54,63,58,Fail
9850,87,97,50,Pass
10780,89,88,73,Pass
35261,98,59,80,Pass
3559,94,54,54,Pass
2847,62,74,96,Fail
45689,63,59,83,Fail
43725,54,87,97,Fail
15672,83,76,74,Pass
14956,90,63,73,Pass
32657,91,87,92,Pass
32265,72,51,57,Fail
3948,53,59,87,Fail
8557,77,72,41,Pass
23627,79,86,56,Pass
47993,64,83,40,Fail
44472,82,50,94,Pass
26140,87,93,69,Pass
42254,90,70,79,Pass
33363,59,95,48,Fail
22966,50,51,48,Fail
33113,96,91,87,Pass
33932,63,76,39,Fail
41939,54,43,68,Fail
30269,98,76,82,Pass
23136,88,78,78,Pass
23477,66,84,57,Fail
44388,69,63,42,Fail
41549,56,82,70,Fail
36902,60,62,55,Fail
23276,62,55,67,Fail
25439,50,59,44,Fail
23498,68,81,59,Fail
26185,67,50,84,Fail
20805,94,54,64,Pass
36550,63,58,74,Fail
10626,71,92,72,Fail
36931,68,79,44,Fail
16086,62,61,45,Fail
30035,69,47,99,Fail
41045,75,99,39,Fail
20163,98,44,39,Pass
34690,91,49,88,Pass
28990,64,65,48,Fail
18555,74,55,85,Fail
32600,84,93,53,Pass
27100,98,85,47,Pass
36626,55,60,46,Fail
33557,84,96,82,Pass
49266,81,48,66,Pass
40253,76,99,74,Pass
10336,70,45,37,Fail
689,72,41,85,Fail
2364,87,56,54,Pass
37829,92,92,37,Pass
9870,91,73,83,Pass
2636,50,79,53,Fail
18770,68,42,46,Fail
44841,86,68,37,Pass
14871,60,99,99,Fail
39896,98,47,93,Pass
4997,53,95,72,Fail
27985,53,83,36,Fail
2747,52,53,62,Fail
34883,75,95,60,Fail
45074,55,52,56,Fail
4324,68,95,48,Fail
42583,89,48,38,Pass
37542,92,72,37,Pass
64,80,50,59,Pass
38543,57,68,70,Fail
158,62,55,44,Fail
41773,63,59,56,Fail
33396,78,74,52,Pass
20488,89,86,35,Pass
43321,52,69,37,Fail
25656,96,47,65,Pass
20192,54,77,97,Fail
18955,76,46,76,Pass
17185,79,85,69,Pass
31936,74,98,82,Fail
43751,70,93,42,Fail
19314,71,93,60,Fail
48574,58,85,99,Fail
43399,82,94,94,Pass
4274,94,61,52,Pass
27291,72,62,36,Fail
6765,86,84,40,Pass
24752,95,77,40,Pass
49494,51,64,74,Fail
43221,50,96,91,Fail
41131,76,60,96,Pass
40783,68,67,77,Fail
35099,96,47,73,Pass
16459,64,89,80,Fail
9659,95,80,82,Pass
5318,51,61,60,Fail
29179,64,65,73,Fail
38739,92,94,74,Pass
4671,77,85,73,Pass
5542,91,88,60,Pass
42322,91,62,37,Pass
7170,52,94,40,Fail
6799,60,66,37,Fail
4586,90,86,48,Pass
49939,70,61,51,Fail
27008,95,82,98,Pass
11806,76,68,74,Pass
28950,51,73,66,Fail
15894,52,84,38,Fail
12519,67,74,83,Fail
28178,92,81,38,Pass
23664,59,98,64,Fail
31949,97,96,86,Pass
15691,71,65,67,Fail
186,96,63,87,Pass
35840,98,62,62,Pass
12492,93,75,74,Pass
47609,90,79,64,Pass
1890,88,65,90,Pass
16760,60,82,58,Fail
47210,63,45,45,Fail
21966,79,90,56,Pass
6272,85,97,49,Pass
13636,61,92,50,Fail
7158,96,83,76,Pass
47693,54,74,72,Fail
48143,87,84,72,Pass
21167,53,60,69,Fail
14844,88,87,47,Pass
10677,53,58,71,Fail
42507,56,91,48,Fail
44986,77,71,41,Pass
17928,98,48,97,Pass
32679,82,93,54,Pass
44571,60,97,77,Fail
16903,50,59,76,Fail
23453,92,96,73,Pass
38597,75,83,48,Fail
27101,81,73,49,Pass
14416,63,72,87,Fail
37030,73,66,98,Fail
15100,69,82,56,Fail
35289,76,62,51,Pass
27490,84,84,93,Pass
33630,70,56,61,Fail
30285,84,45,49,Pass
9500,53,58,87,Fail
2457,74,63,73,Fail
22228,68,79,96,Fail
22676,87,43,91,Pass
11775,98,59,76,Pass
46003,76,93,95,Pass
40017,59,45,35,Fail
38590,94,60,61,Pass
18364,56,80,60,Fail
1310,70,92,53,Fail
46900,56,43,90,Fail
21867,61,68,62,Fail
49062,76,47,88,Pass
39646,96,45,71,Pass
23058,68,89,72,Fail
32304,87,53,81,Pass
46383,94,97,90,Pass
7524,79,82,35,Pass
49568,51,99,65,Fail
41218,91,55,68,Pass
43199,51,53,96,Fail
24274,96,77,93,Pass
38017,75,65,44,Fail
36786,57,95,82,Fail
44416,58,95,86,Fail
2140,92,97,74,Pass
330,82,60,75,Pass
4967,93,84,37,Pass
14674,67,48,40,Fail
13042,50,95,86,Fail
36534,92,96,60,Pass
10346,87,92,47,Pass
24590,84,47,67,Pass
23810,77,56,84,Pass
46183,51,64,93,Fail
30347,93,57,91,Pass
36659,50,88,53,Fail
18451,87,75,40,Pass
23495,78,73,74,Pass
1113,56,45,40,Fail
9171,66,84,82,Fail
22578,99,86,35,Pass
7714,58,97,86,Fail
46438,68,96,91,Fail
19948,93,80,71,Pass
49160,71,41,72,Fail
4462,73,88,45,Fail
30437,63,45,78,Fail
5961,92,86,37,Pass
30051,77,49,82,Pass
18291,84,76,42,Pass
5869,54,75,76,Fail
22886,76,48,87,Pass
25442,91,73,66,Pass
21219,68,78,42,Fail
13100,62,41,91,Fail
19602,76,83,80,Pass
12460,88,61,53,Pass
5266,78,56,47,Pass
8414,94,76,86,Pass
48592,83,57,76,Pass
45013,95,73,85,Pass
19477,67,64,82,Fail
32424,59,72,53,Fail
34359,77,98,82,Pass
38119,93,81,45,Pass
23267,82,93,43,Pass
19300,76,98,63,Pass
3908,66,89,89,Fail
18800,59,96,57,Fail
20217,63,74,74,Fail
698,85,88,37,Pass
20381,79,47,76,Pass
47713,77,96,64,Pass
49828,84,40,53,Pass
48337,87,66,99,Pass
7126,63,84,96,Fail
27186,96,75,92,Pass
18032,85,61,61,Pass
25808,61,97,79,Fail
26864,72,92,96,Fail
20413,66,94,83,Fail
6036,85,40,35,Pass
20552,83,62,41,Pass
14033,85,93,74,Pass
40404,95,69,50,Pass
32516,79,77,90,Pass
35786,55,75,38,Fail
33241,79,83,99,Pass
49052,71,74,97,Fail
45865,97,91,75,Pass
33986,76,47,78,Pass
39591,64,79,72,Fail
25076,94,50,69,Pass
44251,58,47,43,Fail
45932,59,44,38,Fail
24919,54,95,47,Fail
16378,53,90,52,Fail
33035,52,77,60,Fail
33619,89,57,70,Pass
6420,79,70,38,Pass
32042,82,55,73,Pass
14385,75,86,85,Fail
9261,93,59,94,Pass
13518,97,57,73,Pass
34770,71,82,48,Fail
2735,94,50,54,Pass
28288,61,79,45,Fail
5492,88,43,73,Pass
36235,99,41,40,Pass
38203,57,93,83,Fail
12146,91,83,89,Pass
17827,91,80,54,Pass
20032,80,84,72,Pass
20644,78,61,78,Pass
13396,63,87,51,Fail
23314,57,55,45,Fail
43263,59,97,73,Fail
18412,53,91,65,Fail
19927,53,91,91,Fail
37805,88,58,60,Pass
34427,92,49,86,Pass
49589,50,78,98,Fail
39945,80,70,39,Pass
49306,55,75,39,Fail
25474,86,74,63,Pass
39101,82,76,86,Pass
13489,92,62,87,Pass
47000,91,97,54,Pass
35076,80,85,53,Pass
43448,73,59,76,Fail
48653,67,78,78,Fail
32311,82,98,66,Pass
344,51,43,35,Fail
48457,65,91,40,Fail
29489,93,40,68,Pass
21567,59,73,64,Fail
27014,73,43,39,Fail
40158,97,43,86,Pass
1195,76,99,72,Pass
5848,69,93,93,Fail
8773,57,73,64,Fail
468,70,73,60,Fail
24874,83,62,76,Pass
13334,75,61,82,Fail
48730,78,70,90,Pass
30167,68,98,80,Fail
1171,59,95,97,Fail
33164,95,60,76,Pass
19250,57,62,41,Fail
17879,50,79,65,Fail
16785,59,90,39,Fail
33391,85,71,75,Pass
1447,86,88,62,Pass
29051,88,86,48,Pass
5205,56,42,75,Fail
37833,65,96,85,Fail
8085,55,99,62,Fail
9553,99,44,51,Pass
48649,94,52,42,Pass
25817,72,65,51,Fail
35084,90,76,98,Pass
29189,61,45,90,Fail
16796,98,97,44,Pass
20942,85,53,99,Pass
8228,78,54,53,Pass
38810,74,94,62,Fail
36825,58,69,39,Fail
41295,73,50,44,Fail
4310,79,88,66,Pass
4853,83,45,81,Pass
4247,71,78,42,Fail
22805,61,96,75,Fail
2510,62,90,54,Fail
21721,73,79,76,Fail
42673,58,53,87,Fail
27607,87,94,61,Pass
41890,51,96,98,Fail
1648,99,69,75,Pass
5340,86,40,81,Pass
8068,77,50,95,Pass
15781,69,68,71,Fail
48581,88,43,93,Pass
543,51,79,94,Fail
9470,51,66,64,Fail
43238,68,94,78,Fail
27326,89,58,83,Pass
6476,61,67,95,Fail
17508,84,40,61,Pass
9773,97,41,38,Pass
46258,73,71,75,Fail
26164,94,75,69,Pass
35368,50,94,56,Fail
46599,63,81,51,Fail
9322,59,70,80,Fail
44911,78,41,39,Pass
12794,59,60,88,Fail
34686,51,93,93,Fail
24104,63,60,73,Fail
22630,92,93,80,Pass
383,74,60,85,Fail
49828,82,73,42,Pass
1709,55,86,95,Fail
3670,64,66,74,Fail
48007,58,50,45,Fail
28826,62,44,38,Fail
25041,81,92,55,Pass
27019,71,99,35,Fail
26942,89,71,48,Pass
33365,88,81,88,Pass
39224,74,58,36,Fail
32720,73,51,62,Fail
35560,71,49,71,Fail
30438,58,68,80,Fail
10512,91,59,90,Pass
16321,91,61,95,Pass
49542,90,41,81,Pass
9347,78,79,56,Pass
32887,96,90,59,Pass
20557,52,83,48,Fail
6652,77,60,41,Pass
1064,61,53,83,Fail
29086,55,71,36,Fail
31322,92,41,67,Pass
35576,95,69,87,Pass
18733,69,64,77,Fail
3122,69,97,97,Fail
1365,77,78,43,Pass
5386,50,71,90,Fail
17900,69,64,81,Fail
15948,82,59,60,Pass
11192,94,95,45,Pass
14483,90,78,60,Pass
32213,87,51,68,Pass
29536,82,89,57,Pass
44194,52,67,94,Fail
34784,61,82,42,Fail
35160,84,74,84,Pass
28932,77,57,87,Pass
8922,67,68,52,Fail
37277,94,62,39,Pass
36521,75,85,73,Fail
22459,85,61,56,Pass
37111,73,60,40,Fail
29935,51,86,86,Fail
3135,81,49,87,Pass
27601,65,74,47,Fail
21704,66,90,64,Fail
20109,73,46,77,Fail
4378,83,52,52,Pass
31732,76,74,89,Pass
25296,90,54,62,Pass
32132,61,88,76,Fail
34264,75,78,36,Fail
22437,50,50,99,Fail
13533,61,73,44,Fail
39218,88,62,56,Pass
26488,81,81,55,Pass
27753,97,90,62,Pass
39633,50,99,77,Fail
4626,93,72,57,Pass
34258,51,59,86,Fail
35140,92,59,51,Pass
39729,73,92,77,Fail
26826,93,53,39,Pass
16271,62,83,75,Fail
33350,69,86,62,Fail
33497,67,68,66,Fail
47386,75,71,85,Fail
10310,65,46,87,Fail
14336,53,47,56,Fail
18522,75,75,50,Fail
34989,85,60,52,Pass
7864,84,85,65,Pass
