student_id,subject,score,grade,exam_date
45962,Science,34,F,2021-07-09 19:30:01
38864,Maths,1,F,2020-04-13 17:05:00
47562,Computer,67,C,2019-09-10 04:51:45
45243,Science,10,F,2017-07-03 11:40:12
10406,English,36,F,2023-09-29 01:01:43
24797,Maths,79,B,2021-10-27 10:48:03
40563,Computer,30,F,2019-06-03 22:41:43
21924,Science,86,B,2024-02-17 12:40:51
13008,Science,66,C,2023-12-07 05:34:17
32231,Computer,43,D,2023-04-02 07:39:19
31226,History,20,F,2019-07-09 04:43:06
47327,Computer,43,D,2017-12-20 14:53:13
10743,English,57,D,2023-06-10 08:37:24
30457,English,57,D,2023-07-10 04:28:07
42688,English,95,A,2018-04-09 07:09:23
29737,Computer,62,C,2019-08-18 11:05:21
16191,Maths,63,C,2017-10-18 05:33:00
21341,English,91,A,2024-10-12 19:18:13
4024,English,12,F,2020-11-07 23:17:32
14213,Computer,65,C,2024-01-17 05:27:16
4205,Computer,65,C,2024-04-30 09:02:04
11333,Science,49,D,2024-12-11 03:51:39
24736,Maths,76,B,2022-06-24 09:45:11
15597,Maths,4,F,2023-07-22 23:51:27
12919,Computer,96,A,2019-04-20 18:35:41
32141,Maths,20,F,2019-06-17 14:58:54
37262,English,14,F,2018-09-21 12:36:12
8060,English,81,B,2021-11-06 06:23:44
28676,History,88,B,2022-09-29 03:58:36
19482,English,70,C,2020-05-28 19:16:53
35490,History,55,D,2021-10-13 14:33:02
15178,History,5,F,2020-08-12 02:33:59
49784,Maths,6,F,2023-11-05 12:24:33
39307,History,0,,2020-10-19 23:32:41
19785,Computer,66,C,2023-06-04 23:12:35
10234,Computer,99,A,2020-03-14 06:04:28
14322,History,62,C,2023-11-22 02:30:26
14365,Science,55,D,2019-09-18 20:39:18
4246,Computer,18,F,2023-07-24 10:38:33
15686,Maths,68,C,2022-12-13 12:24:16
18181,Maths,37,F,2024-06-07 23:45:40
11972,Maths,75,C,2017-09-11 17:24:39
5153,Science,12,F,2019-05-17 08:20:06
23193,Science,10,F,2023-10-27 01:05:18
10513,Maths,30,F,2021-08-07 15:50:30
39440,English,51,D,2024-02-18 17:32:14
17088,Science,10,F,2022-05-11 08:29:08
32920,Maths,81,B,2019-10-14 08:47:35
7537,Computer,67,C,2017-10-19 07:12:35
10041,Computer,76,B,2020-12-06 05:14:07
181,Science,19,F,2018-05-22 06:19:41
682,Computer,10,F,2022-08-27 10:29:17
11753,Maths,96,A,2020-05-17 11:54:46
7573,History,88,B,2022-11-09 08:14:48
33959,History,51,D,2018-08-27 14:12:09
23827,History,86,B,2021-08-20 05:53:57
4531,English,16,F,2022-02-02 19:09:45
30138,Maths,47,D,2017-03-27 17:51:01
6711,Computer,19,F,2024-05-16 22:36:53
46312,Science,41,D,2019-02-23 13:59:54
40789,Science,39,F,2023-04-03 15:51:29
19445,Computer,59,D,2022-07-21 16:04:47
25117,English,69,C,2024-01-18 19:11:43
10688,Computer,66,C,2017-02-11 06:26:25
13191,Science,35,F,2018-08-24 11:44:06
39571,Maths,19,F,2019-07-15 09:58:33
19786,Maths,69,C,2020-08-25 15:09:42
1808,Maths,33,F,2021-02-26 00:46:34
4657,Science,46,D,2021-07-02 15:38:54
45368,Maths,30,F,2017-02-03 03:12:02
10281,Computer,27,F,2024-09-27 19:11:16
10882,Science,39,F,2022-08-01 16:58:43
461,History,51,D,2023-01-30 20:14:40
29129,History,67,C,2024-09-10 13:44:51
45751,Maths,97,A,2017-06-06 09:09:26
27042,Computer,88,B,2021-10-09 18:18:31
27954,Computer,99,A,2018-02-22 14:35:46
17779,History,9,F,2022-11-25 17:33:03
41994,Computer,19,F,2023-03-24 09:15:53
11811,Maths,67,C,2021-03-12 10:21:51
20033,Computer,26,F,2017-01-23 15:00:16
41434,Computer,62,C,2019-04-09 06:08:48
25807,Science,54,D,2017-06-01 10:18:03
37997,History,43,D,2018-08-14 17:50:29
37097,History,68,C,2019-03-03 09:54:48
14380,Maths,58,D,2017-10-08 08:10:06
38530,English,32,F,2023-11-24 22:23:34
19469,History,75,C,2019-08-05 01:41:23
5121,Computer,13,F,2020-09-11 17:50:32
32334,Maths,5,F,2021-06-07 01:56:04
35968,Maths,56,D,2022-10-04 09:19:00
44866,Maths,48,D,2023-09-10 07:26:10
16226,History,44,D,2019-07-21 10:04:21
36155,Maths,11,F,2018-02-02 00:47:41
40133,English,68,C,2018-02-22 22:44:03
24491,Science,21,F,2017-11-27 21:18:30
34595,English,4,F,2021-12-04 16:12:38
2941,Computer,30,F,2017-07-22 05:04:16
25139,Maths,96,A,2024-03-20 17:29:23
26544,Maths,7,F,2022-09-02 00:24:48
47463,Computer,5,F,2020-08-03 11:15:44
32017,English,92,A,2021-08-29 16:38:32
20373,Computer,67,C,2019-02-26 16:06:00
10948,Computer,4,F,2019-10-07 01:10:08
21020,Science,80,B,2022-11-30 23:25:19
34501,Science,64,C,2020-02-04 18:31:51
28098,Computer,81,B,2022-12-23 02:33:23
38494,Science,12,F,2019-06-01 07:37:10
49447,English,81,B,2017-08-06 17:36:31
28890,History,82,B,2022-02-24 05:41:42
25458,Maths,37,F,2017-10-27 21:10:53
40307,English,52,D,2024-09-10 17:58:55
25875,English,49,D,2023-08-14 17:07:53
41114,History,80,B,2017-01-20 22:43:18
16721,Computer,16,F,2022-04-04 01:59:08
32168,History,83,B,2017-01-09 18:06:14
42981,Science,52,D,2024-06-08 08:34:51
38632,Science,91,A,2024-02-18 01:53:41
7581,English,56,D,2017-12-29 17:25:23
9684,English,11,F,2019-12-23 18:10:02
27718,Science,61,C,2017-10-19 13:34:57
21993,Maths,62,C,2018-01-16 15:47:28
31310,Science,15,F,2018-04-04 03:37:54
29554,Science,37,F,2024-09-01 21:07:41
36925,Science,88,B,2018-01-24 04:19:55
45432,Science,4,F,2020-03-23 05:41:30
30439,Maths,84,B,2024-11-03 11:54:06
24616,Maths,64,C,2022-06-12 20:06:36
45146,Maths,82,B,2024-01-04 07:45:47
33602,Maths,71,C,2019-06-28 15:39:04
5462,Science,75,C,2018-02-09 20:11:44
44800,History,58,D,2024-11-29 05:38:29
11904,History,31,F,2018-09-21 23:19:00
15415,Science,62,C,2023-08-28 14:12:02
38118,Maths,33,F,2021-11-23 04:08:58
45252,English,30,F,2022-06-20 18:52:22
11263,Science,45,D,2017-11-14 05:53:24
7673,History,10,F,2017-07-02 05:22:49
31487,Maths,85,B,2021-09-02 01:29:29
29538,History,77,B,2022-11-20 11:10:46
23892,English,16,F,2021-07-05 12:50:07
24311,English,3,F,2019-07-17 09:36:22
5229,Science,76,B,2021-10-30 21:40:29
14461,Science,4,F,2019-01-09 12:06:18
38846,Science,10,F,2022-01-27 03:07:09
18986,Computer,67,C,2019-04-22 12:31:28
44120,Science,11,F,2023-12-21 20:18:34
39458,Maths,0,,2022-02-18 20:49:31
48418,History,82,B,2020-12-02 12:30:26
21386,Science,74,C,2018-07-04 23:16:53
40917,Maths,96,A,2021-04-21 07:13:31
33635,Maths,25,F,2021-10-15 05:55:51
42297,Science,36,F,2023-11-18 19:13:14
23253,Maths,25,F,2021-10-16 10:36:15
13356,History,27,F,2024-08-28 14:15:09
8221,History,76,B,2023-06-09 08:55:58
46347,History,79,B,2019-12-31 22:45:06
35310,Computer,63,C,2022-06-22 03:17:11
21204,Computer,83,B,2018-07-05 15:56:58
27195,Science,62,C,2021-09-20 05:24:45
2692,Maths,88,B,2018-01-23 07:42:02
21596,History,15,F,2019-06-24 18:43:49
12295,History,28,F,2021-12-12 17:25:34
10366,Maths,24,F,2020-06-11 03:20:45
22960,Computer,0,,2018-07-10 21:51:28
34509,History,42,D,2023-07-22 14:08:35
30232,Computer,23,F,2017-09-29 07:50:10
9837,Computer,72,C,2017-12-22 12:44:27
11321,History,14,F,2017-02-19 21:28:24
3471,Maths,68,C,2020-04-23 02:42:04
32266,History,76,B,2023-06-12 16:13:04
9052,History,15,F,2024-05-27 20:32:50
42218,Computer,18,F,2022-08-29 07:03:06
14958,History,93,A,2023-07-15 19:58:41
25228,English,35,F,2017-03-01 03:48:26
1227,History,26,F,2020-05-07 06:25:29
8947,Science,7,F,2022-04-21 18:55:06
34625,History,86,B,2021-08-31 15:30:06
7592,History,77,B,2018-04-18 02:10:29
29115,History,88,B,2020-04-15 09:19:55
18989,Maths,12,F,2021-09-10 00:51:31
42273,Maths,25,F,2024-09-12 16:33:58
1353,English,31,F,2023-06-20 16:36:18
25557,English,13,F,2019-05-10 11:48:39
38122,History,54,D,2017-06-12 02:08:18
16879,English,65,C,2021-07-07 15:33:51
6061,Computer,44,D,2019-11-24 23:34:48
46185,History,37,F,2020-03-15 12:33:04
20764,Maths,98,A,2018-03-23 23:26:50
27025,Maths,66,C,2022-06-14 19:56:20
32622,History,10,F,2022-07-25 06:34:01
36891,Maths,79,B,2018-01-06 17:32:22
31893,History,84,B,2019-08-27 10:44:06
9332,Computer,84,B,2023-11-16 06:13:32
38703,Maths,40,F,2024-09-27 22:21:02
15769,Maths,2,F,2020-06-11 01:37:38
30735,Science,83,B,2019-11-01 00:59:39
43105,Computer,53,D,2019-12-22 07:03:49
18463,Computer,99,A,2024-12-14 18:44:30
2083,Maths,67,C,2021-01-11 01:00:25
45526,Maths,7,F,2020-12-20 07:01:05
18641,English,63,C,2024-07-13 10:57:01
22749,Maths,35,F,2023-04-17 06:00:30
3748,Computer,14,F,2021-08-03 01:36:06
35690,Computer,96,A,2023-05-04 17:17:55
15289,Maths,2,F,2017-08-23 13:47:54
28652,English,92,A,2019-10-16 01:19:05
15026,History,65,C,2020-09-23 19:45:52
46173,English,91,A,2021-02-21 07:07:15
39036,History,44,D,2017-07-07 02:12:24
41554,Science,11,F,2022-05-14 07:39:40
39234,Maths,36,F,2017-08-06 01:14:30
36717,English,36,F,2021-10-09 08:18:12
45680,English,15,F,2018-10-14 20:28:45
10992,Science,77,B,2024-03-21 08:02:14
39209,Science,95,A,2023-02-01 14:57:03
44869,Maths,30,F,2022-02-27 23:46:50
48953,Maths,72,C,2023-05-12 11:27:11
19011,English,99,A,2024-09-17 11:59:32
33203,Maths,81,B,2018-12-03 02:26:56
38191,English,37,F,2021-07-31 07:42:47
35048,Maths,47,D,2019-04-30 13:22:05
8044,History,56,D,2022-10-23 10:43:59
7479,English,17,F,2018-01-03 11:14:52
19886,Science,45,D,2018-08-28 18:57:12
26444,English,89,B,2019-03-13 12:35:45
10146,Computer,90,B,2021-06-02 13:19:10
37277,Maths,84,B,2022-08-03 10:52:29
4548,History,18,F,2022-12-08 04:46:13
24105,History,20,F,2024-09-26 19:52:06
21869,Computer,54,D,2024-06-27 04:21:18
29798,English,31,F,2024-12-14 18:33:56
30821,English,70,C,2022-06-19 21:57:38
21301,Computer,15,F,2019-12-29 00:52:09
23127,Science,10,F,2022-09-26 02:07:34
9351,English,57,D,2018-06-18 06:40:19
22047,English,38,F,2024-03-05 14:44:38
39185,History,68,C,2023-09-13 04:27:27
26940,English,54,D,2017-08-25 11:08:26
28183,Maths,85,B,2018-01-14 03:59:15
41978,Science,84,B,2022-01-29 20:08:29
20820,Science,56,D,2020-01-14 08:24:18
36942,Science,0,,2023-12-27 08:08:13
16698,Science,22,F,2023-12-25 09:01:00
29220,History,89,B,2018-09-02 08:34:52
9416,History,17,F,2024-01-30 17:59:23
25795,Maths,23,F,2022-04-28 22:30:38
20608,Science,26,F,2024-01-30 16:34:51
43528,History,71,C,2023-11-14 06:33:27
28433,Maths,94,A,2018-12-04 22:33:45
26205,Maths,66,C,2020-02-01 22:52:28
21595,English,54,D,2019-08-05 05:45:39
33451,Maths,66,C,2018-02-03 01:06:59
35533,Computer,77,B,2017-01-04 09:39:00
20980,Maths,83,B,2021-07-12 06:29:57
47419,Computer,41,D,2024-03-18 06:10:27
8742,Science,59,D,2021-11-05 04:27:09
23890,Science,2,F,2019-04-14 12:51:25
49503,Maths,39,F,2019-10-13 15:13:07
35058,History,74,C,2023-02-12 16:49:30
42967,Science,78,B,2022-01-24 15:43:27
49516,Science,56,D,2017-06-02 17:16:24
7044,Maths,51,D,2017-01-13 07:10:35
17068,Computer,6,F,2023-02-25 16:59:42
2581,Computer,8,F,2022-09-18 16:03:17
36917,English,35,F,2021-05-13 04:33:59
24187,Science,34,F,2020-07-12 00:15:48
38918,Computer,70,C,2023-04-08 20:54:48
18694,English,60,D,2022-07-05 17:41:20
43821,Maths,3,F,2017-02-11 17:00:58
44893,Science,24,F,2022-08-15 21:28:14
21894,English,9,F,2022-01-23 15:23:26
10627,English,24,F,2019-05-21 13:03:04
23878,History,93,A,2019-03-20 03:53:37
38387,Computer,37,F,2021-06-15 03:53:24
27910,Computer,10,F,2024-06-01 14:57:08
26957,English,90,B,2023-02-15 12:43:07
8346,History,3,F,2017-11-12 22:28:05
36669,Computer,90,B,2024-12-27 11:42:12
19189,History,74,C,2023-07-29 11:25:48
17724,Computer,84,B,2020-01-05 00:11:48
570,Computer,54,D,2017-02-17 12:26:52
29684,English,17,F,2023-10-17 13:11:10
14312,Maths,82,B,2023-11-17 04:49:59
16007,Science,64,C,2020-05-27 15:52:17
8740,Maths,69,C,2024-06-01 11:29:12
6903,Maths,83,B,2023-04-15 12:04:58
33086,Maths,31,F,2020-08-24 20:56:27
20342,History,93,A,2024-10-30 21:55:48
34933,Science,91,A,2020-05-03 19:58:09
13882,Science,85,B,2019-09-18 04:45:50
10245,Maths,73,C,2024-03-27 15:48:04
28969,Computer,20,F,2020-06-28 15:36:03
43246,Computer,16,F,2023-02-24 03:40:55
38107,Science,86,B,2017-05-07 12:36:57
5515,English,80,B,2023-05-27 02:33:08
3294,History,4,F,2023-11-25 10:52:49
21356,Computer,39,F,2020-05-15 16:09:34
4763,Science,97,A,2022-01-27 14:26:19
5335,History,46,D,2022-06-19 07:33:44
43761,English,19,F,2024-07-08 10:02:09
20369,History,85,B,2023-05-18 10:09:53
18655,History,55,D,2024-06-12 01:54:26
21778,History,43,D,2018-04-17 22:40:16
5262,English,74,C,2023-06-09 03:49:53
18259,History,92,A,2018-01-19 20:27:28
9439,Maths,86,B,2017-08-16 19:59:23
30530,Computer,57,D,2017-04-12 09:12:53
31274,Maths,57,D,2023-10-14 12:01:54
38775,History,92,A,2017-05-09 02:51:49
27224,Science,61,C,2024-01-22 14:00:50
12976,Computer,97,A,2019-07-04 19:22:00
9405,Maths,44,D,2022-02-08 17:21:17
17399,Science,99,A,2019-12-19 20:44:59
39607,History,81,B,2021-09-05 07:02:21
43718,Science,53,D,2022-03-03 23:59:27
40442,English,10,F,2023-12-30 15:01:41
28300,History,53,D,2020-01-15 03:49:26
9427,Science,43,D,2018-05-06 19:09:57
5993,English,89,B,2023-08-04 11:02:01
30324,Maths,95,A,2023-05-11 06:00:49
13797,Science,95,A,2017-05-05 16:58:16
33542,History,23,F,2019-09-22 16:56:05
3498,History,65,C,2019-07-02 18:36:04
45700,Science,32,F,2020-05-07 10:17:07
41248,Science,64,C,2019-10-01 01:20:53
36230,Science,80,B,2017-04-22 02:37:26
20051,Maths,69,C,2018-10-14 16:47:01
28063,History,30,F,2022-03-18 13:24:56
35290,Computer,35,F,2024-03-28 03:42:23
9927,English,16,F,2021-08-08 09:42:27
38677,Computer,95,A,2019-04-09 12:48:49
11359,Computer,94,A,2019-08-23 23:15:47
27858,Maths,69,C,2018-03-02 18:22:27
2359,English,97,A,2020-04-25 04:14:00
29200,English,27,F,2019-09-12 05:38:08
32832,History,23,F,2022-09-07 18:21:16
30646,History,67,C,2019-04-24 12:24:40
6313,History,28,F,2019-08-26 15:19:10
27108,Computer,97,A,2021-01-15 08:40:58
592,Computer,22,F,2018-03-08 23:46:41
42872,Science,75,C,2019-09-08 13:08:55
38022,Science,67,C,2017-09-22 21:59:30
1811,English,59,D,2019-04-06 07:46:21
39879,Computer,98,A,2020-10-08 04:33:44
26578,Science,28,F,2020-09-07 18:44:48
22127,English,99,A,2019-04-26 10:20:31
16419,History,37,F,2017-11-07 00:05:41
32135,Science,97,A,2024-02-19 02:11:29
35470,Maths,79,B,2018-02-18 03:39:08
26872,History,61,C,2020-05-25 13:32:48
32961,English,70,C,2017-11-14 21:44:03
2081,Science,65,C,2022-09-17 23:28:23
18470,Science,53,D,2024-09-10 08:14:34
16608,English,49,D,2022-07-08 08:41:29
5617,Computer,4,F,2017-08-20 03:57:30
14198,Maths,32,F,2019-03-20 10:10:36
23908,Maths,13,F,2018-08-07 17:08:48
2778,English,60,D,2022-07-20 18:56:37
15046,Science,59,D,2021-05-12 02:19:15
28451,Computer,66,C,2020-02-26 18:31:04
15957,Science,82,B,2019-04-26 00:48:40
48189,English,63,C,2020-11-17 12:55:15
17643,Science,42,D,2024-06-23 13:32:03
9726,Maths,84,B,2019-10-27 10:14:58
45789,Computer,16,F,2017-08-28 01:32:36
31059,English,41,D,2018-08-01 19:41:37
41932,English,14,F,2024-03-17 20:46:09
48818,English,80,B,2020-06-06 18:30:32
35191,Computer,90,B,2022-11-14 12:08:43
33832,English,27,F,2019-12-04 17:28:02
40151,English,31,F,2023-01-05 21:41:17
13533,Computer,73,C,2020-03-17 21:53:23
5097,Maths,71,C,2023-04-12 01:18:33
20889,History,55,D,2022-08-25 06:05:25
4479,Maths,57,D,2017-03-23 11:46:06
26497,Computer,94,A,2023-12-09 03:57:52
13048,Science,20,F,2020-04-30 08:52:57
48037,Maths,1,F,2024-09-30 18:41:30
17698,Science,74,C,2019-05-04 23:19:03
7508,English,33,F,2020-12-30 09:51:24
12583,History,86,B,2023-03-28 14:39:21
770,Maths,96,A,2017-04-08 10:18:48
14909,English,66,C,2024-06-25 04:36:19
28088,Science,19,F,2017-11-07 14:03:51
19685,Science,51,D,2022-10-22 23:12:33
43018,Computer,27,F,2019-04-04 20:10:02
31586,Science,51,D,2024-06-25 17:31:13
39681,Maths,12,F,2024-12-08 23:52:52
28650,Maths,42,D,2018-08-10 10:27:55
45305,History,89,B,2023-09-18 20:46:05
23509,English,35,F,2024-02-04 17:05:51
47517,Maths,46,D,2018-02-24 15:02:11
20546,Science,79,B,2017-01-01 08:14:02
4430,Computer,58,D,2020-04-03 22:34:01
45720,Science,10,F,2024-05-26 05:02:00
32548,Maths,38,F,2019-04-12 02:43:00
11709,History,95,A,2017-08-22 00:22:57
29237,History,6,F,2020-10-05 11:33:50
14349,Maths,39,F,2017-01-28 03:14:10
42116,History,91,A,2024-09-22 11:07:05
4631,History,15,F,2019-03-08 21:12:05
1462,Science,5,F,2022-12-25 02:05:26
1153,History,85,B,2018-06-01 11:35:51
25328,Science,19,F,2020-03-15 11:56:38
30817,English,22,F,2020-01-07 13:44:09
11513,History,92,A,2021-06-23 12:40:27
26670,Computer,75,C,2022-09-22 22:45:31
14980,History,29,F,2024-11-01 04:21:20
24218,Computer,51,D,2020-01-31 02:14:55
30097,History,63,C,2022-04-08 13:28:58
33442,English,31,F,2021-06-30 03:51:09
46743,Computer,72,C,2020-04-06 07:50:17
48739,Science,80,B,2018-04-09 15:04:47
29780,Maths,14,F,2024-06-27 09:18:27
20260,English,58,D,2020-08-20 16:28:23
45959,Science,78,B,2017-01-14 23:57:42
43519,English,37,F,2022-05-29 01:11:09
6748,Science,8,F,2019-04-01 05:10:03
24674,Maths,68,C,2020-02-29 13:35:58
6662,Maths,34,F,2017-12-15 16:14:02
10096,Maths,85,B,2023-03-05 11:29:38
14420,History,33,F,2017-04-19 07:13:00
13218,English,52,D,2021-03-04 14:05:17
48267,Science,85,B,2017-04-19 01:56:27
21628,Maths,38,F,2022-10-14 01:52:01
13361,English,0,,2020-01-07 11:39:25
16533,History,83,B,2023-11-05 13:50:58
39292,English,32,F,2022-02-05 14:43:53
18309,English,51,D,2020-03-12 19:46:18
16544,English,90,B,2019-07-25 15:52:11
44978,Science,71,C,2019-12-13 02:32:22
6068,Maths,53,D,2020-08-04 08:14:23
11438,Science,47,D,2020-04-24 12:03:41
36966,Science,73,C,2020-03-05 06:12:16
47596,English,52,D,2023-10-25 22:14:58
28821,History,76,B,2023-05-21 07:08:41
28568,Computer,40,F,2018-02-24 07:09:58
39728,Science,32,F,2020-07-10 08:51:06
20512,English,92,A,2024-05-19 21:24:31
36804,Maths,98,A,2022-04-01 01:42:07
49310,Science,99,A,2017-12-04 18:55:57
41373,Computer,96,A,2019-04-02 11:54:08
112,English,42,D,2020-04-27 13:41:29
45550,Science,10,F,2017-11-16 06:18:54
36918,History,37,F,2022-05-09 16:07:52
17967,Science,51,D,2019-07-17 01:53:26
13389,English,31,F,2020-01-03 21:41:12
46797,History,46,D,2021-05-05 19:32:58
8436,Computer,70,C,2020-11-29 18:39:42
4555,Maths,75,C,2021-12-24 20:22:16
11130,History,89,B,2023-01-20 02:54:47
9902,Maths,22,F,2024-03-20 21:38:12
4081,History,21,F,2017-10-19 01:13:34
15194,English,17,F,2019-01-20 17:29:15
45748,Science,83,B,2023-09-13 10:01:14
36022,History,94,A,2020-11-20 02:27:40
42804,Science,79,B,2023-01-17 03:18:12
19636,Science,48,D,2024-03-18 13:01:38
987,Science,11,F,2017-09-11 08:20:35
4216,Science,41,D,2022-12-19 07:02:53
29188,English,44,D,2021-01-29 09:30:27
17053,Science,28,F,2022-06-20 22:04:21
14543,History,3,F,2018-05-11 01:48:40
15832,History,17,F,2022-12-28 15:44:30
25652,Computer,20,F,2021-02-08 07:33:13
38950,Computer,3,F,2020-08-09 22:50:34
27398,Maths,39,F,2019-10-10 02:41:08
10931,Science,87,B,2024-09-15 00:09:40
25415,Science,46,D,2017-05-03 11:55:49
33829,History,87,B,2018-03-30 18:51:55
24015,History,30,F,2022-01-03 14:33:53
23139,Science,23,F,2021-12-30 10:29:10
12153,Computer,61,C,2018-12-27 15:09:43
15378,History,22,F,2019-01-03 23:51:47
2442,Science,89,B,2023-01-01 14:47:26
43637,Science,87,B,2024-10-27 07:07:06
37830,History,65,C,2023-02-21 20:47:49
48428,History,24,F,2018-09-16 17:37:39
4670,Science,79,B,2022-03-07 16:42:43
38367,Science,98,A,2018-10-04 05:33:22
30818,Science,31,F,2023-10-15 15:48:29
26470,English,91,A,2017-08-17 11:48:29
6247,Science,93,A,2021-07-28 04:59:54
14405,History,26,F,2019-02-28 00:02:49
4495,English,94,A,2024-01-09 07:49:11
1703,Computer,8,F,2021-12-30 03:52:51
21178,Computer,68,C,2023-12-31 18:19:37
9604,History,53,D,2021-08-08 10:22:16
42226,Maths,57,D,2023-02-11 20:17:21
41250,English,24,F,2017-07-14 14:43:35
41958,Science,71,C,2021-09-05 01:23:56
15121,History,19,F,2022-09-15 14:47:49
45684,Science,87,B,2021-07-06 13:53:47
11309,English,90,B,2022-12-22 02:13:41
42625,History,27,F,2022-01-01 08:42:49
20573,History,78,B,2022-02-06 08:52:17
33460,Maths,17,F,2023-08-15 21:08:27
33704,Maths,20,F,2017-04-30 18:36:23
17853,History,82,B,2022-01-27 13:13:18
48875,Maths,21,F,2022-01-12 11:25:24
2393,History,32,F,2023-09-28 14:58:34
38757,Maths,70,C,2018-08-25 10:05:37
40471,Maths,26,F,2019-09-03 06:41:42
15359,English,72,C,2019-08-18 19:30:46
31325,English,10,F,2017-10-09 13:51:03
35063,History,99,A,2019-04-15 01:49:49
22239,Maths,2,F,2017-09-05 01:18:07
40687,Maths,42,D,2024-11-28 05:53:35
47031,English,13,F,2019-12-22 04:10:33
38297,Science,7,F,2021-07-29 22:17:26
7920,English,43,D,2020-09-05 16:24:48
9849,English,86,B,2018-03-01 11:02:09
12378,Computer,89,B,2023-08-07 09:56:51
44642,Maths,85,B,2024-08-27 21:54:37
46934,English,14,F,2020-06-26 17:14:24
29566,History,31,F,2020-09-14 14:44:15
28902,Maths,21,F,2018-07-13 05:19:52
6073,Science,37,F,2021-07-16 11:50:14
33602,Science,1,F,2020-07-28 13:42:26
12577,Maths,90,B,2021-07-13 08:20:02
30041,Science,11,F,2019-11-26 22:54:40
44916,Maths,51,D,2024-11-25 18:36:20
19079,English,99,A,2017-04-26 21:29:49
31725,English,30,F,2023-12-11 10:51:51
49489,English,53,D,2022-11-04 16:48:02
13595,English,85,B,2024-12-09 18:56:06
18244,Science,48,D,2017-07-15 11:03:22
8758,Maths,76,B,2017-02-03 13:49:57
10663,English,31,F,2021-12-24 07:03:35
38775,History,53,D,2021-08-19 02:13:02
21613,Science,12,F,2017-02-04 21:02:44
49682,Computer,94,A,2019-04-03 10:21:41
45749,Maths,15,F,2022-10-04 17:04:36
20570,Maths,37,F,2020-05-03 12:13:17
20009,History,30,F,2020-10-05 05:26:35
21547,Maths,12,F,2019-05-29 09:46:11
32681,History,77,B,2019-01-29 18:16:19
3927,English,87,B,2022-07-09 10:26:53
27659,Computer,97,A,2017-09-30 03:54:00
29187,Maths,3,F,2023-03-09 03:02:35
47924,English,54,D,2018-09-16 05:42:04
44637,Computer,73,C,2021-07-28 19:52:57
2451,History,16,F,2017-09-12 19:58:50
12537,Science,19,F,2022-11-08 23:37:18
39906,English,62,C,2019-05-29 03:21:12
15370,Science,60,D,2023-08-07 16:25:13
3754,Science,17,F,2021-08-07 08:33:05
23397,English,72,C,2024-12-04 01:51:36
37047,English,58,D,2024-06-18 11:13:44
6657,Computer,95,A,2017-05-15 20:41:17
25735,History,99,A,2019-10-22 15:13:07
12369,History,18,F,2019-02-11 09:55:03
30444,Maths,30,F,2018-07-06 23:13:47
27617,History,85,B,2017-08-31 22:18:47
22971,Science,19,F,2017-09-07 00:20:28
18446,English,25,F,2017-03-11 05:12:15
5203,Computer,54,D,2018-03-23 23:50:41
31661,History,10,F,2024-08-02 04:51:49
19225,Computer,58,D,2018-06-30 20:12:27
34977,English,1,F,2022-04-19 15:44:11
41795,English,48,D,2017-10-10 14:04:02
26372,English,23,F,2021-04-06 21:58:00
14947,History,53,D,2022-10-25 14:59:41
29101,English,95,A,2019-12-25 15:25:41
36085,English,93,A,2019-11-28 00:13:44
16641,Computer,29,F,2018-08-31 00:29:27
31811,Science,6,F,2017-05-19 14:01:36
23246,English,0,,2023-07-28 03:40:19
29921,Maths,53,D,2020-09-05 18:54:08
1289,Computer,45,D,2020-08-24 00:23:42
45924,Science,13,F,2020-10-30 21:21:17
2259,History,71,C,2019-07-11 08:55:11
45807,Science,75,C,2021-12-12 14:35:53
18708,Computer,3,F,2019-08-21 07:59:09
48886,Science,20,F,2019-03-19 14:05:42
3209,Maths,48,D,2020-10-03 15:19:34
33252,Science,73,C,2023-10-27 01:37:30
24428,Science,49,D,2020-08-27 05:43:08
42749,Computer,3,F,2019-01-03 02:46:37
11261,History,46,D,2024-06-08 06:48:54
32686,Maths,5,F,2021-07-11 21:39:43
27611,Science,0,,2021-07-10 07:09:29
40806,English,35,F,2023-01-25 23:36:22
28239,Science,81,B,2021-12-30 10:46:50
9503,English,21,F,2024-10-07 03:25:12
26811,Computer,10,F,2017-09-19 07:50:35
43982,English,89,B,2020-06-12 21:13:43
29642,English,71,C,2019-09-12 22:40:42
22202,Computer,27,F,2024-12-07 23:01:59
49731,English,63,C,2024-12-06 19:56:59
4238,English,19,F,2022-05-29 21:46:32
46763,History,58,D,2019-05-21 00:00:49
38989,English,66,C,2018-06-23 12:49:27
5755,History,94,A,2018-10-28 11:26:34
5625,Maths,73,C,2019-02-01 14:57:31
18374,English,58,D,2021-12-08 10:52:16
46198,Computer,38,F,2021-10-30 00:04:36
36248,English,41,D,2018-06-07 02:26:05
36316,English,6,F,2017-07-06 04:20:00
38934,Maths,24,F,2022-08-18 04:12:02
31478,Maths,61,C,2023-01-06 00:09:19
9819,Computer,91,A,2019-08-19 12:18:57
47861,Maths,71,C,2022-08-14 15:10:53
25146,English,32,F,2017-09-21 23:38:44
29889,History,33,F,2021-03-21 21:33:32
43141,Science,17,F,2021-09-01 15:57:30
4977,Maths,87,B,2023-12-29 14:08:20
1668,Computer,38,F,2021-10-18 04:20:29
