student_id,family_income,merit_score,scholarship_amount,scholarship_awarded
29320,85826,56,69013,Yes
11097,429608,83,0,No
30084,245545,89,57630,Yes
41345,752035,65,0,No
31556,479130,95,0,No
5839,65801,70,81879,Yes
37650,576897,50,0,No
32220,605091,95,0,No
9822,330920,98,0,No
20517,258519,89,22069,Yes
1958,442619,95,0,No
22898,726619,72,0,No
18917,713073,58,0,No
41185,785757,78,0,No
34985,362774,74,0,No
7283,313671,64,0,No
13030,437751,58,0,No
23238,513288,96,0,No
48860,349779,79,0,No
5507,135753,68,88047,Yes
41572,613972,78,0,No
43666,684227,93,0,No
2059,482061,90,0,No
12068,217276,90,26405,Yes
26973,152557,78,50320,Yes
28574,299686,60,89397,Yes
15832,516939,88,0,No
43200,784346,88,0,No
12046,688451,63,0,No
47757,474409,81,0,No
42295,783910,62,0,No
8595,129003,66,78815,Yes
42616,435689,82,0,No
3183,102705,65,71420,Yes
30381,413245,94,0,No
44623,396394,62,0,No
35484,746277,95,0,No
35476,283206,58,43194,Yes
44224,182280,68,37885,Yes
11075,302293,54,0,No
42117,590785,78,0,No
33235,312017,76,0,No
20288,191248,66,59837,Yes
41431,564550,88,0,No
20218,788580,59,0,No
31409,543644,92,0,No
8195,289779,66,76966,Yes
5040,540989,85,0,No
35903,355690,64,0,No
34689,104587,76,52104,Yes
39553,565703,66,0,No
6491,714083,87,0,No
20326,624443,86,0,No
28312,541447,50,0,No
9067,152678,80,35169,Yes
25161,360152,54,0,No
42426,660950,70,0,No
29909,491792,91,0,No
44999,308974,85,0,No
21809,344968,97,0,No
17848,697409,82,0,No
20388,358727,80,0,No
8969,392861,69,0,No
24264,672868,65,0,No
30017,649216,64,0,No
40600,212093,92,36433,Yes
34033,50514,67,71339,Yes
5179,695629,62,0,No
17873,313394,87,0,No
46438,132059,99,40835,Yes
9361,278898,64,52253,Yes
40471,226743,96,45994,Yes
15047,117045,85,89539,Yes
17986,744955,55,0,No
19494,649160,72,0,No
17447,63538,55,20875,Yes
33804,156305,95,22345,Yes
32766,96356,64,84630,Yes
45422,154659,91,34376,Yes
37560,598706,97,0,No
28396,437939,66,0,No
41880,182731,75,35311,Yes
8095,415604,63,0,No
40638,92819,63,38664,Yes
46539,563094,93,0,No
2850,336217,84,0,No
40863,78874,58,79400,Yes
22412,663328,94,0,No
14722,252638,88,40369,Yes
36603,790895,75,0,No
44460,333475,53,0,No
35221,208130,55,62717,Yes
16766,670893,92,0,No
17756,681913,86,0,No
48806,777623,97,0,No
8985,627364,90,0,No
22799,625342,94,0,No
26101,303702,71,0,No
49834,625924,72,0,No
23017,707093,78,0,No
3259,303555,84,0,No
31015,236075,68,68776,Yes
21368,631822,77,0,No
20211,739076,96,0,No
19102,320207,79,0,No
13035,61060,92,85626,Yes
11105,498284,57,0,No
28564,364219,96,0,No
33963,704306,65,0,No
49458,406511,63,0,No
42942,509599,76,0,No
30491,487798,71,0,No
46957,186446,75,32833,Yes
47601,654695,88,0,No
414,559594,71,0,No
41996,497115,66,0,No
26957,179463,88,84886,Yes
17694,471889,97,0,No
4703,741187,86,0,No
17172,371625,71,0,No
10855,725184,65,0,No
28839,275220,69,42660,Yes
3321,362844,91,0,No
407,720536,85,0,No
24009,628200,90,0,No
11858,606266,82,0,No
33308,500910,95,0,No
633,176691,87,37164,Yes
22166,508151,91,0,No
23567,771804,92,0,No
37821,206669,69,50250,Yes
17005,755690,53,0,No
7918,491899,94,0,No
30739,371737,69,0,No
46847,322345,75,0,No
17586,319254,80,0,No
17586,735018,72,0,No
48111,209415,60,33996,Yes
20651,570739,71,0,No
31553,371472,61,0,No
14233,309715,94,0,No
12783,486361,82,0,No
13121,378932,65,0,No
3646,125517,89,60270,Yes
2944,81328,98,72251,Yes
34835,278230,98,44116,Yes
18333,660552,98,0,No
25644,236358,50,59963,Yes
45778,458951,80,0,No
8689,95859,89,54922,Yes
20383,771084,89,0,No
12921,505693,57,0,No
8508,105908,76,56363,Yes
480,436971,62,0,No
44744,497041,69,0,No
47423,172752,58,41453,Yes
18969,239942,87,28873,Yes
16887,50453,53,76167,Yes
24563,639883,60,0,No
39881,249548,56,56923,Yes
24204,591394,70,0,No
1804,578026,84,0,No
20275,747460,64,0,No
10956,181604,78,50332,Yes
30473,308750,51,0,No
26209,413167,78,0,No
6581,234237,99,55913,Yes
2022,407513,85,0,No
1738,680675,94,0,No
10321,541031,88,0,No
9239,422263,91,0,No
25065,228458,85,50809,Yes
15146,285984,77,55624,Yes
49582,303422,72,0,No
43254,114306,75,84507,Yes
25875,411914,93,0,No
37843,170700,99,72118,Yes
9347,250538,76,31035,Yes
31262,738356,60,0,No
30429,654857,63,0,No
49450,469772,82,0,No
1789,413291,82,0,No
17208,171886,58,33530,Yes
17289,644386,73,0,No
14538,282913,67,86693,Yes
49182,391971,55,0,No
6023,141689,80,81699,Yes
9368,251528,84,79354,Yes
14411,778344,78,0,No
31121,280073,78,75637,Yes
27291,782378,60,0,No
47355,729773,68,0,No
37315,386164,93,0,No
41503,638956,83,0,No
35839,175425,62,89210,Yes
33805,678003,87,0,No
43743,395649,92,0,No
34594,547558,62,0,No
34928,237224,72,93447,Yes
9026,187798,76,77808,Yes
28114,153457,72,46469,Yes
47812,608473,76,0,No
4974,165459,61,35409,Yes
23796,236525,63,46809,Yes
1503,502498,85,0,No
33839,429438,96,0,No
5768,659805,58,0,No
47795,84083,56,68620,Yes
265,407202,69,0,No
14518,270559,87,28076,Yes
17709,427229,84,0,No
25055,749881,93,0,No
1135,466226,81,0,No
45648,344557,54,0,No
37274,88110,99,98595,Yes
22142,566342,53,0,No
5442,438840,51,0,No
17319,379184,57,0,No
43375,119002,77,56616,Yes
39198,469782,87,0,No
22815,156667,84,66382,Yes
41922,200191,70,74379,Yes
29962,51330,56,43111,Yes
12131,153096,67,67472,Yes
9115,515501,86,0,No
15816,741846,88,0,No
34814,208270,64,63277,Yes
30931,214458,59,70231,Yes
1133,735872,95,0,No
5917,370411,93,0,No
5348,425913,68,0,No
15579,81433,64,81963,Yes
48284,87421,51,98632,Yes
48366,488781,62,0,No
11047,576298,78,0,No
27201,335812,52,0,No
34943,648867,96,0,No
49536,520159,90,0,No
49064,488953,93,0,No
28856,252840,88,51824,Yes
22463,718790,72,0,No
39386,510395,71,0,No
34180,567768,85,0,No
10158,106695,75,56132,Yes
47011,154838,61,75130,Yes
17028,418271,58,0,No
44739,346091,79,0,No
3662,572021,81,0,No
6241,223615,66,62186,Yes
5437,168046,96,71104,Yes
48437,327090,87,0,No
41109,171737,65,74872,Yes
35405,577214,63,0,No
34476,192020,67,39609,Yes
46247,752839,60,0,No
38866,304072,80,0,No
34693,483604,80,0,No
39339,721699,68,0,No
41829,152517,54,33437,Yes
22385,529777,89,0,No
29124,739024,72,0,No
15055,530467,72,0,No
11191,540654,76,0,No
16256,195127,69,25943,Yes
36577,607980,68,0,No
24884,119755,66,43519,Yes
34243,652973,62,0,No
19922,68934,64,65304,Yes
15078,468767,68,0,No
34606,583114,52,0,No
46372,234215,69,71175,Yes
21949,198729,79,25949,Yes
47577,270628,91,68185,Yes
23788,69266,77,21983,Yes
9120,654138,75,0,No
25681,183982,86,43384,Yes
8426,678443,87,0,No
40680,92615,67,34679,Yes
24581,273828,88,35442,Yes
22560,229758,54,94289,Yes
29246,369128,60,0,No
30760,258602,71,21810,Yes
10051,462476,55,0,No
40561,214086,70,74410,Yes
28543,292927,64,88392,Yes
18312,128487,76,57766,Yes
49525,97530,53,68271,Yes
22485,97460,70,72920,Yes
47245,450540,68,0,No
14805,713104,73,0,No
17818,130861,95,93712,Yes
46185,749868,94,0,No
8666,329027,89,0,No
5483,193887,55,73880,Yes
2782,333924,61,0,No
31277,483270,69,0,No
38522,500508,88,0,No
48818,466392,70,0,No
26652,81463,66,69834,Yes
5102,532661,65,0,No
34179,471979,79,0,No
48392,708844,60,0,No
11491,203459,98,56018,Yes
5935,699586,66,0,No
40407,740455,73,0,No
14837,396104,56,0,No
15933,102854,75,89397,Yes
25382,159612,69,76262,Yes
40656,271649,98,87275,Yes
15008,144426,78,80401,Yes
24303,494488,93,0,No
46590,117250,71,96103,Yes
28865,394034,69,0,No
35098,357144,69,0,No
33230,181961,88,78496,Yes
7748,75929,96,29304,Yes
31719,248093,56,76888,Yes
3280,459933,93,0,No
21915,145814,62,40818,Yes
43469,422988,64,0,No
13549,130769,86,53470,Yes
6358,681015,85,0,No
35641,468189,87,0,No
30739,448785,81,0,No
31457,497632,96,0,No
38237,517211,92,0,No
9388,392467,80,0,No
6377,384533,86,0,No
6482,608534,81,0,No
2118,454322,77,0,No
9919,225048,69,79686,Yes
29030,573918,74,0,No
15517,525222,77,0,No
43667,184592,91,30478,Yes
10664,226704,90,81852,Yes
22726,61453,80,64457,Yes
15349,326948,88,0,No
1669,584867,54,0,No
7775,374489,79,0,No
25526,689844,60,0,No
46383,194634,70,43193,Yes
13256,793767,94,0,No
366,280561,86,73672,Yes
12183,696902,99,0,No
3485,796879,96,0,No
26311,366237,58,0,No
25991,791046,81,0,No
48294,487600,89,0,No
47892,335794,98,0,No
5759,258428,75,93094,Yes
23517,617276,74,0,No
41193,551214,77,0,No
29690,337082,55,0,No
42574,615872,61,0,No
42323,492491,92,0,No
17961,142825,67,60014,Yes
32603,320073,55,0,No
27381,324982,62,0,No
3743,263260,87,72371,Yes
17166,310951,81,0,No
17962,61487,75,93258,Yes
40242,719424,73,0,No
11719,761868,97,0,No
15628,194296,58,87117,Yes
191,380873,90,0,No
20419,669421,76,0,No
49007,592285,55,0,No
31334,174090,95,56614,Yes
4574,496206,61,0,No
21139,81239,61,66841,Yes
38146,419597,50,0,No
36718,501347,57,0,No
30117,782920,92,0,No
12926,299318,75,20826,Yes
1434,654479,88,0,No
1436,683875,50,0,No
47042,63060,94,62370,Yes
24038,100154,73,77303,Yes
3505,293466,86,22548,Yes
38673,367519,78,0,No
3184,315260,68,0,No
1175,415602,51,0,No
12147,83158,65,32330,Yes
19788,479894,73,0,No
33915,152581,94,20210,Yes
30162,362796,70,0,No
44989,213647,94,92185,Yes
20409,394362,90,0,No
745,664025,67,0,No
3647,704832,58,0,No
13480,696569,84,0,No
14992,630774,57,0,No
45256,363695,76,0,No
5818,100283,88,71236,Yes
26735,553956,68,0,No
44060,600205,96,0,No
41315,285731,93,84511,Yes
13270,368837,96,0,No
21175,667404,78,0,No
46136,252298,50,25241,Yes
6037,667272,91,0,No
47605,239579,67,90283,Yes
15231,402144,56,0,No
37221,211929,98,24113,Yes
45731,208405,88,85041,Yes
9935,749960,98,0,No
5325,485083,99,0,No
15864,746480,84,0,No
21017,277707,57,86037,Yes
24606,269088,74,56583,Yes
46221,171909,94,62819,Yes
6102,87887,81,43792,Yes
4187,797288,69,0,No
34670,518375,67,0,No
7321,316910,71,0,No
8652,702977,99,0,No
36964,177043,67,31784,Yes
24093,780864,86,0,No
35635,224584,93,63739,Yes
6751,85201,76,62839,Yes
3069,345981,73,0,No
13924,650946,91,0,No
5658,484093,86,0,No
2052,529092,90,0,No
29372,544078,54,0,No
2324,130972,92,77603,Yes
43823,420075,78,0,No
19089,228315,67,33706,Yes
34743,84105,51,91958,Yes
21619,527921,90,0,No
47466,549316,71,0,No
19107,493169,69,0,No
41767,102096,93,44738,Yes
1444,740729,50,0,No
23470,773754,53,0,No
1585,154904,72,81830,Yes
26978,729922,64,0,No
32560,596649,91,0,No
46380,497451,79,0,No
15805,746508,64,0,No
46681,754910,69,0,No
40375,102255,69,84604,Yes
26154,708966,96,0,No
11187,343480,69,0,No
23389,396755,96,0,No
38285,709137,70,0,No
42201,434876,84,0,No
12043,311111,81,0,No
31966,467670,54,0,No
44601,241370,97,42015,Yes
813,337805,58,0,No
3270,723570,87,0,No
31401,416008,65,0,No
25879,359185,60,0,No
35796,369706,57,0,No
32986,115035,66,81810,Yes
10150,210619,96,23121,Yes
7081,408262,61,0,No
22481,59740,84,61026,Yes
5727,351926,74,0,No
27338,740193,65,0,No
4785,780701,90,0,No
17849,554104,83,0,No
43571,566291,74,0,No
26739,679513,81,0,No
30642,130671,92,20056,Yes
48238,798342,91,0,No
48574,401466,60,0,No
45005,414814,50,0,No
44925,223477,59,43802,Yes
24304,158594,77,79784,Yes
11365,781696,81,0,No
38711,722686,51,0,No
33083,348123,82,0,No
19266,567225,99,0,No
15945,131193,91,47437,Yes
7350,783265,69,0,No
23611,209304,74,84922,Yes
45095,553547,91,0,No
34856,752568,64,0,No
27351,726283,60,0,No
48348,621401,81,0,No
25703,762410,54,0,No
37669,126189,56,75381,Yes
18833,329120,55,0,No
6612,425258,87,0,No
9796,585191,98,0,No
36793,722159,54,0,No
46981,639657,83,0,No
24142,153981,92,97482,Yes
2232,625336,78,0,No
40933,231194,57,96169,Yes
32984,248137,77,24347,Yes
41601,322135,99,0,No
21888,53259,99,89383,Yes
9593,573011,76,0,No
13612,546144,92,0,No
15533,253128,66,41464,Yes
40425,474347,95,0,No
49162,732287,98,0,No
31844,351765,94,0,No
8124,283795,98,53699,Yes
23944,732205,70,0,No
259,295660,96,39829,Yes
21542,331150,78,0,No
13892,138549,99,72691,Yes
19289,127262,57,79368,Yes
49035,618552,72,0,No
36934,229701,78,49021,Yes
43389,173110,78,43432,Yes
24344,263662,81,79509,Yes
45585,713509,92,0,No
7437,150745,70,68832,Yes
36476,579384,91,0,No
46017,690170,70,0,No
3895,468964,56,0,No
12773,348271,66,0,No
21427,621709,54,0,No
18849,661230,96,0,No
44302,386636,96,0,No
47739,128383,73,43950,Yes
29620,769807,57,0,No
22131,103281,69,70966,Yes
31578,536434,96,0,No
44261,727428,67,0,No
19408,762231,72,0,No
2449,132292,56,85611,Yes
22870,346871,83,0,No
43536,743395,60,0,No
24819,358990,90,0,No
45120,184821,58,79662,Yes
10786,158861,57,43904,Yes
2757,574473,71,0,No
45708,261436,99,33435,Yes
48172,92141,80,60408,Yes
19784,304456,52,0,No
13798,522340,71,0,No
39032,662120,77,0,No
15376,759147,50,0,No
43736,244437,95,94775,Yes
2584,590706,68,0,No
42714,66053,78,39687,Yes
32891,537083,59,0,No
10542,602530,88,0,No
3317,632403,71,0,No
8567,728624,63,0,No
8057,271023,68,71778,Yes
40120,410284,90,0,No
13152,356412,85,0,No
23290,77937,99,81148,Yes
43455,507769,80,0,No
35804,699436,57,0,No
41641,442297,86,0,No
38403,332692,65,0,No
15578,105887,97,54942,Yes
7907,121814,69,91317,Yes
30102,218382,56,22498,Yes
39890,98189,88,67338,Yes
31,493393,82,0,No
8892,574507,68,0,No
34245,225626,61,41321,Yes
43669,210024,70,43735,Yes
12429,402488,92,0,No
36434,263522,62,55313,Yes
5522,712041,51,0,No
25553,548403,98,0,No
10909,280246,59,83218,Yes
1835,274536,79,85326,Yes
10535,639555,82,0,No
38508,148996,89,23620,Yes
47899,582742,58,0,No
23196,417526,96,0,No
14560,271020,90,98823,Yes
38759,791584,58,0,No
40158,144311,77,21903,Yes
45399,421002,62,0,No
26507,422040,50,0,No
4245,733547,68,0,No
15441,459723,90,0,No
1989,729729,94,0,No
28373,102655,97,52201,Yes
5899,753527,51,0,No
16707,392903,66,0,No
22251,535495,97,0,No
5736,70080,63,36937,Yes
2266,398665,67,0,No
37634,795207,76,0,No
11750,374006,79,0,No
3584,346447,80,0,No
5051,753583,62,0,No
5888,142556,61,89021,Yes
27182,255657,58,79201,Yes
13860,738715,89,0,No
22092,463502,67,0,No
5259,373471,96,0,No
48138,193913,62,33704,Yes
28494,535399,60,0,No
29282,258196,75,79321,Yes
23028,565421,87,0,No
34451,539324,78,0,No
34842,384593,89,0,No
41912,712293,88,0,No
25945,160814,80,28404,Yes
47038,674976,98,0,No
28193,614425,76,0,No
17772,758956,81,0,No
4066,522674,93,0,No
22145,282733,73,45447,Yes
30929,371776,74,0,No
43606,593442,76,0,No
24170,357001,51,0,No
43949,164878,88,68329,Yes
43832,194153,74,34169,Yes
40802,135004,57,35772,Yes
46619,226033,53,67828,Yes
36871,382255,93,0,No
30300,410599,95,0,No
24126,597365,61,0,No
1996,728308,68,0,No
40949,448812,57,0,No
27896,755196,56,0,No
33172,213559,76,94622,Yes
16822,254274,70,53946,Yes
11926,782067,73,0,No
1125,415987,81,0,No
43816,777169,92,0,No
11839,427341,76,0,No
45390,654338,54,0,No
2072,644179,90,0,No
17959,245956,69,98962,Yes
34009,261390,88,63332,Yes
42189,162147,85,85293,Yes
40123,80487,90,73143,Yes
28569,741798,76,0,No
35849,405778,65,0,No
36172,345896,91,0,No
25325,307720,96,0,No
41443,295170,61,90999,Yes
47484,66627,69,24394,Yes
26042,671696,75,0,No
42894,230780,81,99456,Yes
39968,248770,72,92259,Yes
17945,175552,54,92707,Yes
32766,578167,79,0,No
24914,749409,74,0,No
38349,550189,78,0,No
44931,598102,64,0,No
19766,63413,99,60188,Yes
44936,475480,93,0,No
44810,306778,79,0,No
40640,182117,90,45780,Yes
12020,493532,70,0,No
32936,489832,57,0,No
8291,516305,81,0,No
34813,142644,77,48173,Yes
27883,518156,90,0,No
36935,505697,71,0,No
11001,115928,53,22059,Yes
29158,274618,59,87202,Yes
15059,55656,57,68454,Yes
32671,180626,84,46668,Yes
45644,91857,93,31159,Yes
36522,729810,87,0,No
898,264723,85,50229,Yes
18666,580921,85,0,No
47135,767439,70,0,No
42461,190064,50,66191,Yes
15072,412980,94,0,No
2371,663514,65,0,No
25825,163824,93,81959,Yes
14739,206272,73,59771,Yes
21851,600335,88,0,No
44062,302772,76,0,No
10756,759401,95,0,No
27270,120843,98,29324,Yes
10679,359596,55,0,No
21781,685683,55,0,No
41269,353945,98,0,No
49857,88503,79,26193,Yes
43847,578362,75,0,No
32539,634635,72,0,No
40105,623393,76,0,No
33545,148063,63,54182,Yes
18303,205951,94,91713,Yes
42199,275659,96,68800,Yes
12733,730557,87,0,No
47252,787582,67,0,No
32623,355210,70,0,No
33430,628436,52,0,No
30390,701320,83,0,No
24170,51578,60,23019,Yes
48225,528205,95,0,No
7156,760061,70,0,No
39499,664879,74,0,No
891,563619,71,0,No
37332,150546,85,77068,Yes
4532,366064,61,0,No
13338,263806,80,49013,Yes
45567,787590,52,0,No
47540,471401,90,0,No
45290,705247,54,0,No
2901,740968,53,0,No
46200,585042,80,0,No
40876,426387,69,0,No
16383,595426,92,0,No
49172,402346,59,0,No
5216,257034,82,99366,Yes
47314,280801,59,60887,Yes
9076,226492,97,86535,Yes
41574,72136,60,77202,Yes
6501,247650,96,40020,Yes
5645,450454,82,0,No
11710,322306,70,0,No
7148,630829,85,0,No
6116,770135,98,0,No
20990,476945,51,0,No
9544,367678,99,0,No
36045,649616,88,0,No
4072,139015,70,78193,Yes
43893,723253,51,0,No
17326,154110,87,31001,Yes
43024,399928,82,0,No
4580,752497,79,0,No
4005,245585,83,37623,Yes
3691,469690,50,0,No
36489,208512,54,71019,Yes
47867,172779,81,68080,Yes
12008,572045,68,0,No
20200,702152,94,0,No
7890,164557,94,55918,Yes
48792,168057,85,47238,Yes
18569,645792,75,0,No
24544,614112,51,0,No
29923,792985,59,0,No
35392,152829,60,45335,Yes
30498,96336,55,70780,Yes
47454,558413,50,0,No
17687,136027,81,55841,Yes
31582,378304,88,0,No
36962,534352,72,0,No
364,323362,91,0,No
16133,466966,57,0,No
25527,699108,52,0,No
16135,691186,64,0,No
3111,90222,71,55856,Yes
16644,63888,95,82269,Yes
28803,507429,64,0,No
12037,106137,75,75599,Yes
35706,765807,69,0,No
44806,662697,77,0,No
23208,519476,94,0,No
43306,170284,66,90747,Yes
7899,403119,83,0,No
43859,192379,92,58845,Yes
24496,722131,75,0,No
42756,651457,91,0,No
36582,348681,51,0,No
424,86692,56,86362,Yes
39759,234020,62,77673,Yes
49653,736234,55,0,No
46975,719432,98,0,No
32697,766516,93,0,No
30619,729056,64,0,No
36916,214781,87,53852,Yes
30856,728308,92,0,No
16542,291391,53,71036,Yes
39900,94829,97,96034,Yes
7988,86274,89,56052,Yes
18789,289416,53,60202,Yes
42510,452957,72,0,No
19789,712150,81,0,No
48229,443375,76,0,No
24592,567543,56,0,No
20435,277511,93,20244,Yes
16590,466228,94,0,No
36258,608905,65,0,No
5728,771654,70,0,No
27952,471903,64,0,No
28348,255148,78,43174,Yes
7703,659672,96,0,No
46543,76405,78,41756,Yes
4133,460426,57,0,No
20037,184911,83,97557,Yes
37945,276165,80,21757,Yes
39871,144937,81,83897,Yes
27714,90208,71,34099,Yes
34290,560723,77,0,No
24602,448067,83,0,No
23801,223432,83,69432,Yes
37884,555791,69,0,No
653,377759,60,0,No
26280,643482,55,0,No
16380,682586,73,0,No
36885,213654,53,26982,Yes
49704,425207,71,0,No
17403,185922,87,30021,Yes
3632,540913,61,0,No
26500,388188,68,0,No
14696,447381,95,0,No
19698,90302,97,36797,Yes
1701,497600,67,0,No
22615,100999,70,75100,Yes
11373,109348,66,67172,Yes
37378,186782,50,49040,Yes
1437,298339,92,61449,Yes
8448,51853,87,71796,Yes
27499,361658,57,0,No
33612,545882,99,0,No
13013,729492,94,0,No
7279,625438,63,0,No
2048,684386,55,0,No
41736,494923,80,0,No
37361,587077,70,0,No
6679,665183,88,0,No
24291,770695,63,0,No
8484,280000,51,60058,Yes
21497,91028,93,50907,Yes
21700,431421,84,0,No
44048,289380,65,27784,Yes
16649,267377,89,61163,Yes
17255,511655,68,0,No
557,347440,60,0,No
28819,669130,60,0,No
37871,784013,81,0,No
14512,777479,61,0,No
11247,502050,64,0,No
5981,747808,85,0,No
28151,364962,99,0,No
28113,376484,71,0,No
14314,613860,57,0,No
2385,514979,56,0,No
8466,131121,74,76422,Yes
3902,654207,72,0,No
6605,610611,95,0,No
20178,372152,97,0,No
26250,517529,91,0,No
15291,439279,55,0,No
33265,298064,70,35641,Yes
16529,336860,81,0,No
23054,86809,85,56371,Yes
36232,795977,69,0,No
9723,178928,95,50270,Yes
37396,168262,99,83767,Yes
28141,554155,82,0,No
44484,558986,75,0,No
7661,316383,86,0,No
3298,674611,73,0,No
32963,433161,64,0,No
31306,691198,51,0,No
1809,175123,80,37656,Yes
9091,570716,93,0,No
23812,53153,78,51915,Yes
36430,408351,95,0,No
11867,655724,87,0,No
31463,292773,59,52122,Yes
26179,204238,92,74821,Yes
41262,228407,53,72444,Yes
31849,381373,78,0,No
1608,247240,79,60007,Yes
8776,207818,85,54691,Yes
6127,442634,92,0,No
20701,486392,60,0,No
44411,700331,95,0,No
25133,770161,80,0,No
48019,790651,72,0,No
4251,59760,71,60190,Yes
39038,265450,60,50984,Yes
33917,286278,73,91822,Yes
3923,106104,84,40553,Yes
39791,447126,51,0,No
17234,76674,51,20920,Yes
12740,249362,61,39599,Yes
42507,651694,55,0,No
30596,82893,54,39800,Yes
46249,208395,88,88048,Yes
20039,442834,68,0,No
49826,118775,97,61507,Yes
1331,390278,88,0,No
36485,789761,76,0,No
45114,271484,71,96898,Yes
22753,185520,77,99130,Yes
10790,132794,66,98993,Yes
40125,341227,99,0,No
3836,399505,53,0,No
36207,301036,66,0,No
2756,274317,72,82514,Yes
35146,163036,96,66725,Yes
25147,521181,73,0,No
16002,161104,93,88286,Yes
44773,793647,66,0,No
30541,357124,89,0,No
23158,316729,82,0,No
20841,240573,56,82642,Yes
16499,451144,76,0,No
42881,293050,66,20341,Yes
40546,216035,67,82310,Yes
5956,722137,67,0,No
17212,84171,93,41860,Yes
35694,136957,66,65756,Yes
3203,89645,70,60388,Yes
9263,627513,99,0,No
43524,156065,66,66781,Yes
30224,309074,68,0,No
47735,464734,97,0,No
23810,143500,88,75400,Yes
37713,412243,90,0,No
49574,334926,79,0,No
15429,545727,94,0,No
33339,793031,64,0,No
20309,581050,95,0,No
19473,289957,69,61219,Yes
25028,485671,73,0,No
670,211555,96,80321,Yes
45622,197203,94,97244,Yes
28671,115208,51,84986,Yes
16024,741394,76,0,No
21092,625466,93,0,No
32816,388817,75,0,No
8659,581240,70,0,No
6710,327549,72,0,No
29728,308337,63,0,No
31558,314101,97,0,No
29221,565667,57,0,No
7934,636572,63,0,No
3522,720603,60,0,No
22510,177135,93,98331,Yes
43774,74154,83,99048,Yes
15519,380716,55,0,No
24188,397422,63,0,No
38095,115942,70,64935,Yes
38292,714720,50,0,No
48105,566027,69,0,No
12961,354215,85,0,No
14840,590892,83,0,No
3582,439857,96,0,No
25806,79079,72,85526,Yes
35173,387134,56,0,No
18546,423028,51,0,No
19023,410790,57,0,No
45877,157633,70,52223,Yes
39943,726274,63,0,No
13126,67157,67,81047,Yes
34269,179576,60,30758,Yes
532,280398,52,22068,Yes
47266,229446,53,86037,Yes
35315,711253,93,0,No
19080,395628,99,0,No
9428,510334,99,0,No
35903,518429,55,0,No
13311,329829,74,0,No
12849,641970,59,0,No
11610,552752,96,0,No
14051,294290,87,32295,Yes
3393,727350,56,0,No
10561,373581,57,0,No
35782,475748,85,0,No
44432,241285,86,65225,Yes
19793,595468,88,0,No
16201,631112,92,0,No
18836,352588,82,0,No
42540,56395,73,20052,Yes
17607,148338,76,36145,Yes
1080,217568,75,56594,Yes
30672,641199,51,0,No
11545,405426,84,0,No
26791,239207,70,88122,Yes
3055,413891,92,0,No
40074,311974,75,0,No
26175,711808,98,0,No
41705,762305,80,0,No
14949,728343,57,0,No
30623,408499,66,0,No
39052,656007,88,0,No
48552,305178,63,0,No
35517,781984,51,0,No
45286,466500,62,0,No
27256,220556,74,57069,Yes
1300,609848,99,0,No
22153,409491,95,0,No
5395,346923,61,0,No
23872,438480,50,0,No
18151,481387,67,0,No
21909,267646,54,26438,Yes
45323,459094,58,0,No
14193,661341,61,0,No
17638,308963,63,0,No
38604,329082,56,0,No
35590,624792,56,0,No
30862,715963,95,0,No
26328,635732,73,0,No
34020,195176,76,50946,Yes
41071,465504,79,0,No
5949,205697,70,89964,Yes
9789,753710,51,0,No
28778,399738,50,0,No
36104,235037,85,53770,Yes
44933,768156,85,0,No
49611,708082,68,0,No
30886,768977,65,0,No
49045,758198,95,0,No
19188,318699,74,0,No
16674,302493,60,0,No
57,641841,68,0,No
48727,791117,63,0,No
10824,428522,52,0,No
49678,499225,60,0,No
37488,302883,59,0,No
10023,316920,90,0,No
9618,657426,64,0,No
6232,385521,75,0,No
34260,176758,61,20815,Yes
2220,387675,70,0,No
49305,437741,71,0,No
17944,423359,61,0,No
30400,513887,96,0,No
4288,434843,95,0,No
28919,303018,98,0,No
35370,747442,65,0,No
39023,592759,85,0,No
42637,90308,62,82105,Yes
39874,137034,63,78793,Yes
13100,328057,70,0,No
33882,60834,77,67608,Yes
25117,693022,66,0,No
48227,696899,71,0,No
8929,125985,82,58156,Yes
16749,604895,75,0,No
1061,665145,63,0,No
901,317804,99,0,No
49548,564743,74,0,No
25175,688730,87,0,No
33511,339084,60,0,No
48685,206373,96,89350,Yes
31222,326448,94,0,No
25824,260274,85,70375,Yes
9453,531270,74,0,No
47561,203956,65,51090,Yes
29128,259279,63,48006,Yes
44235,475638,72,0,No
21193,671412,87,0,No
34304,399715,84,0,No
15663,209352,84,37860,Yes
30267,203388,87,60670,Yes
31713,642866,68,0,No
25579,80755,79,87033,Yes
45517,224535,57,35364,Yes
26957,327257,61,0,No
27690,449582,85,0,No
4608,573107,70,0,No
34023,212782,71,71854,Yes
26400,340328,83,0,No
29580,493339,85,0,No
16103,82882,88,90452,Yes
426,318332,80,0,No
44139,329157,59,0,No
15933,636620,97,0,No
18678,349346,61,0,No
47568,387832,71,0,No
35585,94762,91,39179,Yes
28297,120726,59,64015,Yes
33194,213180,60,61013,Yes
7912,685109,61,0,No
10128,590536,91,0,No
13472,448383,72,0,No
3333,634273,60,0,No
36485,70433,76,86477,Yes
27143,427257,56,0,No
34704,597006,65,0,No
29070,766600,97,0,No
42705,668183,71,0,No
12952,465674,84,0,No
47169,572503,97,0,No
38665,239821,91,59207,Yes
