influencer_id,platform,followers,campaign_sales,roi,campaign_date
13700,Instagram,1987609,34185,57292.65,2023-06-14 19:33:17
6797,YouTube,1507681,29918,39458.86,2023-07-23 21:21:24
12665,YouTube,6012,30,40.05,2024-11-25 18:01:09
2454,YouTube,1283178,3493,8020.97,2018-04-23 07:18:20
7827,YouTube,184515,1650,3052.22,2023-10-29 03:22:57
3014,Instagram,1157542,18732,11815.95,2024-09-01 10:53:55
4891,Instagram,165395,233,558.97,2019-02-05 07:54:06
4595,Instagram,55819,986,2205.48,2021-08-02 05:07:36
7334,Instagram,965007,7808,10019.67,2024-06-30 18:31:12
26,TikTok,1534334,13135,22783.49,2022-08-13 03:35:15
475,YouTube,1252136,19675,27028.53,2018-12-07 07:16:23
14430,TikTok,900645,8680,19118.89,2019-03-06 10:46:27
6609,TikTok,56240,460,1059.19,2021-04-01 07:37:11
8803,YouTube,1068114,17054,31061.57,2023-10-13 13:11:49
10796,YouTube,513654,6602,14539.7,2019-01-07 17:33:18
562,YouTube,231431,4502,6477.91,2021-05-29 10:49:39
4998,TikTok,582527,9671,23433.95,2018-12-26 23:42:42
8069,YouTube,732505,9536,9958.21,2019-11-03 11:56:27
1552,Instagram,1466882,21845,45203.13,2021-03-07 22:27:01
8847,Instagram,129805,2409,3130.63,2019-12-01 08:48:38
7304,Instagram,1786039,25407,54491.49,2019-07-12 01:04:33
8026,YouTube,1398580,1573,2675.58,2024-09-15 14:07:50
8536,YouTube,1764375,3103,4671.98,2018-01-29 16:54:50
6799,YouTube,1730857,20422,47975.67,2018-11-01 07:57:31
4606,TikTok,736662,2780,1948.56,2020-12-10 09:58:09
12428,Instagram,379157,4610,2630.08,2020-02-08 03:13:19
1874,YouTube,241673,2347,4369.31,2024-12-26 13:08:32
7119,Instagram,1473276,8566,15933.72,2018-09-24 12:08:59
4808,YouTube,1618163,20628,40889.61,2024-11-15 15:03:15
13617,YouTube,1483316,11358,22827.93,2019-04-18 22:00:48
1027,TikTok,1789535,27170,45206.69,2022-04-23 01:23:37
11260,TikTok,1004409,7604,17013.78,2019-07-29 02:57:23
4881,YouTube,890037,6216,14356.05,2021-08-29 20:51:29
39,TikTok,911651,6850,6680.94,2024-06-10 12:28:40
10284,YouTube,900466,15357,22406.43,2023-04-02 21:09:12
2582,YouTube,981404,8563,21343.68,2024-05-01 19:21:59
11480,YouTube,1039313,14261,30961.36,2024-02-13 22:14:16
7515,Instagram,1990223,4681,5723.18,2023-01-24 07:48:08
893,TikTok,1133168,4287,10341.98,2022-04-21 20:09:04
5371,Instagram,1576068,27168,51379.25,2019-05-19 14:55:25
5983,Instagram,821780,14108,12628.22,2021-09-13 11:26:34
6084,TikTok,646156,3892,3860.52,2019-12-31 12:55:25
8553,TikTok,1053582,1889,1849.47,2018-04-14 13:59:38
9974,YouTube,1767978,25922,26274.04,2020-07-25 23:40:56
11905,YouTube,409872,6935,12449.07,2024-09-03 19:30:31
9464,TikTok,311355,3818,9293.68,2018-04-11 13:52:54
5264,TikTok,960210,3090,5860.9,2020-03-16 02:06:22
14487,YouTube,836977,4307,7619.25,2020-07-18 16:26:09
11871,TikTok,1944693,4093,5034.55,2022-08-28 08:11:24
11290,TikTok,598389,5800,9746.16,2022-08-02 11:37:19
9145,Instagram,1322027,21349,51796.49,2021-07-03 03:02:48
1174,Instagram,1855753,1982,3743.45,2021-01-02 17:26:39
9102,YouTube,1693157,9059,5914.51,2021-09-05 01:48:37
9638,YouTube,852388,6705,14296.59,2024-09-16 11:46:23
1274,TikTok,1998130,27654,24041.99,2021-10-08 11:21:36
14476,YouTube,1627319,15203,8593.21,2024-01-07 17:55:27
3149,Instagram,1762548,29469,22674.94,2024-02-17 00:53:12
657,TikTok,151146,2095,5097.54,2020-06-15 19:05:45
13961,Instagram,1009808,18265,34439.14,2019-07-18 06:55:27
5202,TikTok,1935619,38664,31066.93,2018-11-02 09:57:42
13778,Instagram,1810271,14130,22475.65,2023-04-30 04:10:32
11693,YouTube,450547,8273,13755.67,2021-08-04 15:27:23
1872,Instagram,82698,573,719.76,2020-08-11 21:25:18
7096,Instagram,495116,607,561.85,2024-12-17 20:42:51
9372,Instagram,1958064,3060,4749.5,2022-12-27 10:36:26
2169,YouTube,728324,6636,8602.29,2023-02-15 01:52:59
4119,Instagram,1622847,27709,65525.99,2021-03-18 04:07:42
8943,TikTok,1623621,29272,53832.39,2024-01-03 13:27:50
14095,Instagram,1978577,16536,15412.52,2019-08-05 16:15:28
5024,YouTube,371262,4803,7617.62,2024-10-28 12:50:10
10826,TikTok,1248891,8085,12526.99,2022-07-27 09:07:00
10350,TikTok,1926282,23819,26574.45,2023-04-06 09:09:20
9525,YouTube,432959,8647,14089.85,2021-07-04 20:41:29
12447,YouTube,1754122,17256,34163.66,2019-12-01 20:16:53
3723,Instagram,1919058,15943,38035.66,2022-05-06 08:51:06
11582,Instagram,916909,2984,2107.79,2023-08-18 13:55:45
12149,TikTok,1821750,25008,40306.12,2018-03-21 23:43:48
13096,TikTok,1794653,7500,4497.82,2019-08-13 01:34:51
961,YouTube,1595472,21581,24786.67,2018-02-07 14:20:51
2790,Instagram,1408808,13566,26726.43,2023-08-19 10:07:21
13883,TikTok,1541746,5516,3134.28,2021-03-09 17:17:45
10181,TikTok,260477,2399,3995.79,2022-12-22 04:38:52
14493,Instagram,1310784,11143,22119.51,2021-08-14 11:55:00
11551,Instagram,1357228,16631,24311.35,2020-12-26 14:05:03
3852,Instagram,498811,4078,8373.47,2020-03-03 12:03:34
2015,YouTube,186079,564,640.83,2018-11-02 20:24:14
5064,Instagram,840646,13594,28278.16,2021-01-16 13:37:21
12007,TikTok,1029363,2781,5376.94,2024-11-21 17:51:54
5255,YouTube,222434,4435,9852.98,2022-01-08 08:10:06
14853,TikTok,1324687,24447,52278.56,2018-06-05 02:22:24
7754,TikTok,1075134,14599,36000.04,2022-03-13 11:22:01
11050,Instagram,1323291,19232,23688.82,2023-10-07 06:01:22
10671,TikTok,514999,378,677.55,2019-08-30 07:23:50
6632,YouTube,513643,8541,7852.71,2024-01-31 20:31:17
9648,TikTok,1049554,20056,15949.55,2023-05-15 23:04:12
2861,TikTok,1990009,28869,49807.94,2020-12-14 18:35:02
2133,Instagram,1403718,18098,15464.34,2024-02-13 13:03:15
3521,YouTube,1480603,3071,2413.41,2021-06-15 19:21:50
3218,Instagram,571189,2124,1681.57,2020-11-07 14:15:46
11154,TikTok,208298,2996,2788.57,2024-03-31 20:53:41
14866,Instagram,1754876,31567,50662.51,2019-05-26 20:32:33
9533,TikTok,1532591,3577,6805.51,2018-03-10 07:34:49
9768,TikTok,330969,5496,7656.86,2022-06-02 00:01:27
6839,Instagram,1481888,6049,10412.01,2024-11-18 23:25:51
3906,YouTube,1157240,19618,46471.05,2021-06-15 07:51:01
8014,Instagram,1687904,23066,20290.06,2023-07-27 16:13:12
2317,TikTok,1969341,2053,3766.32,2020-04-13 22:57:38
12242,TikTok,1588774,11962,8619.85,2018-04-18 09:31:26
7127,Instagram,508355,3266,6570.75,2021-12-07 14:41:59
13003,Instagram,192027,3506,1798.62,2018-02-03 02:03:24
12307,Instagram,273228,1882,3331.51,2021-07-22 19:50:34
2973,YouTube,690417,10214,16416.18,2023-05-02 23:25:04
7176,Instagram,1049257,20240,31011.28,2023-03-28 13:37:07
9234,TikTok,292066,645,1468.54,2022-04-08 00:54:39
14612,Instagram,1763606,1444,1200.92,2023-12-03 14:19:42
2581,Instagram,1121320,22311,36011.94,2019-11-22 13:18:07
4751,TikTok,1885980,35375,69173.08,2021-10-14 05:26:39
6207,Instagram,614006,1547,1159.62,2019-09-11 23:48:46
13914,TikTok,1642853,24534,47079.67,2024-12-04 12:39:55
14817,TikTok,875673,5505,7267.06,2020-03-24 23:00:23
1401,TikTok,884868,11747,8632.64,2023-09-03 11:01:01
9445,YouTube,692077,5909,14169.47,2023-12-02 00:40:08
7639,TikTok,964964,7544,6720.31,2021-03-04 15:47:35
186,YouTube,1049863,4608,3252.17,2020-06-15 15:04:59
4942,Instagram,878868,5005,3953.6,2019-05-05 09:40:42
1438,Instagram,1400497,5085,6702.09,2023-01-30 20:41:15
10885,TikTok,1808285,36126,69850.12,2018-01-25 06:35:42
1138,TikTok,1415428,17706,10547.02,2024-12-28 13:33:57
6376,TikTok,1334796,18327,13955.06,2020-05-25 16:24:25
6092,Instagram,837014,10936,10151.07,2023-10-01 20:56:30
1019,TikTok,1948019,35715,22864.33,2020-03-12 03:33:33
5097,YouTube,676385,10001,24325.99,2018-11-14 23:42:25
13738,Instagram,901283,17599,29255.17,2018-05-27 02:45:27
5462,Instagram,1136827,4515,8425.74,2021-08-18 01:59:00
14835,TikTok,337867,4797,6246.35,2023-02-28 03:22:08
9784,TikTok,1301038,3520,3688.78,2023-05-21 23:30:14
5161,YouTube,1616347,5799,12931.48,2023-01-08 11:16:02
10338,TikTok,1586508,13116,29232.61,2023-09-01 12:24:03
5518,Instagram,1392410,10742,6236.81,2023-08-01 02:14:00
3334,YouTube,673980,1128,1897.68,2023-10-16 12:23:15
8842,YouTube,1387942,18991,45401.78,2022-10-18 15:19:18
4514,TikTok,223684,3410,3927.36,2019-06-14 16:45:59
9287,Instagram,1929025,26364,57122.65,2019-10-13 11:51:09
14768,YouTube,1017244,2180,3127.2,2021-06-16 16:42:17
2099,Instagram,826462,6999,15009.86,2020-07-21 08:09:56
13947,YouTube,1327393,23344,13508.63,2019-04-01 23:48:10
13851,YouTube,679478,4229,7989.45,2022-04-08 22:14:01
6722,Instagram,1712050,29903,64310.06,2019-09-23 13:11:13
8408,YouTube,1863784,24976,29491.64,2020-11-01 21:44:30
12658,YouTube,179529,2378,2496.99,2024-07-18 20:36:30
7102,Instagram,212942,1143,1074.63,2021-02-18 14:04:40
9738,TikTok,1923263,18395,24628.88,2018-04-05 17:52:05
14288,TikTok,473858,5856,9243.1,2023-06-01 21:32:09
7852,TikTok,1234643,16782,31426.8,2022-12-25 21:55:00
13135,YouTube,580045,10257,21143.62,2018-02-26 22:47:14
14910,YouTube,1057914,18018,32845.87,2022-08-13 14:53:50
11172,Instagram,146862,1093,1253.41,2021-09-01 14:27:50
9059,Instagram,1627821,14150,28187.92,2020-06-18 22:56:42
3741,TikTok,1841385,21493,30785.29,2023-08-26 23:10:23
8859,YouTube,1369299,12653,25819.24,2018-04-18 04:53:29
1615,YouTube,781263,5077,3702.37,2024-07-13 06:42:50
4491,YouTube,81925,447,436.17,2021-01-03 03:15:45
7050,TikTok,505092,1267,911.31,2018-03-24 14:52:03
2999,TikTok,829577,10817,16714.74,2018-09-09 06:00:17
1885,Instagram,594276,7938,13818.35,2022-09-23 23:13:38
13937,YouTube,1152870,7877,15885.58,2021-01-19 09:12:47
9987,YouTube,1123013,12013,15563.41,2018-07-25 16:38:24
6182,Instagram,1400991,12700,10132.43,2019-09-10 19:28:37
9316,Instagram,282931,2715,4411.43,2022-12-21 17:56:21
9632,YouTube,671914,3950,2939.47,2020-02-10 04:32:15
10215,YouTube,1029251,2334,5650.47,2023-12-17 02:16:25
14276,YouTube,424676,5350,2942.11,2021-05-29 22:40:41
1355,YouTube,1321314,3938,3301.38,2021-08-08 13:31:25
7830,Instagram,129771,1182,2449.32,2019-10-17 19:47:41
7567,TikTok,878355,1310,2441.96,2019-07-21 18:14:40
2382,YouTube,18780,56,40.83,2023-03-17 17:31:53
8879,YouTube,1320671,2216,4341.36,2021-08-13 04:42:52
720,YouTube,1093371,7155,3654.58,2019-02-14 09:13:47
7374,TikTok,1454269,1486,2678.78,2020-06-15 09:37:54
3754,TikTok,960706,7799,16108.43,2018-12-03 17:51:55
7468,YouTube,901011,2289,1231.9,2018-08-21 13:59:25
8034,Instagram,92040,80,102.51,2022-11-09 04:39:22
9293,YouTube,20137,383,240.65,2023-05-15 14:58:51
14063,YouTube,799803,1601,1433.56,2022-12-06 06:04:17
137,Instagram,373396,5402,5807.12,2020-06-06 16:44:21
14878,TikTok,562166,10036,12128.59,2020-01-08 15:21:48
6274,YouTube,867870,8852,8540.78,2018-10-02 10:50:32
10823,YouTube,1967467,18104,10843.5,2022-10-19 00:04:14
9762,Instagram,1145262,18435,19278.15,2022-10-19 03:54:02
1051,Instagram,990230,17282,21129.42,2021-06-21 09:14:20
1181,YouTube,993975,4559,8927.69,2020-09-04 14:37:15
3200,Instagram,312021,2457,1590.54,2020-05-01 02:36:05
8686,TikTok,1994745,16200,16349.45,2024-10-27 15:51:35
12679,Instagram,646679,1710,2859.64,2021-05-23 10:25:40
6361,TikTok,1856422,34899,37636.41,2021-02-01 11:03:33
14786,TikTok,179358,958,831.01,2024-06-03 05:53:18
2372,YouTube,1158302,10320,8650.05,2022-01-20 09:15:34
1751,YouTube,141863,1075,563.41,2018-08-29 02:03:17
5204,YouTube,1868044,1889,4113.23,2018-12-28 08:11:09
4164,Instagram,1056384,17779,34767.61,2021-02-28 02:09:08
8928,YouTube,506249,5948,6528.44,2019-08-03 20:58:09
13158,TikTok,537174,7361,9297.12,2019-11-10 09:46:01
1528,TikTok,1117239,19865,45660.57,2020-12-22 22:01:03
10186,TikTok,695714,11165,23596.0,2024-03-06 20:45:51
14412,Instagram,1745271,21406,34125.45,2023-04-20 15:25:32
13028,YouTube,1652201,24604,26258.76,2021-09-03 20:58:09
75,TikTok,1641543,17071,11264.37,2022-03-15 00:16:42
11959,YouTube,721116,5526,8370.33,2018-12-19 13:20:28
8092,Instagram,1995647,3803,9378.76,2020-11-30 17:11:13
5672,YouTube,768513,4630,2768.7,2019-10-28 23:57:25
1086,YouTube,852388,13860,21053.39,2024-09-05 05:29:59
3077,TikTok,529841,9727,20954.05,2022-09-08 16:21:07
189,YouTube,1186624,8793,15646.63,2024-08-16 02:15:58
10285,Instagram,836337,11058,6766.0,2020-09-30 23:59:32
1836,Instagram,966985,4321,8818.66,2018-11-21 15:04:24
13542,TikTok,1593164,21292,33927.29,2023-06-14 08:56:46
7552,TikTok,1180078,13543,12903.19,2018-11-25 06:11:16
5398,Instagram,1584148,17271,38217.14,2023-02-09 06:18:05
13443,Instagram,1743298,8413,10135.36,2018-10-08 15:59:52
10189,TikTok,604131,5741,11475.35,2022-05-27 02:09:33
1261,Instagram,605037,2755,5656.75,2020-03-27 16:03:25
9544,YouTube,1829031,21683,51854.51,2019-09-05 21:06:27
14314,Instagram,371633,2120,4796.74,2019-01-23 23:59:22
14581,Instagram,669375,13185,26893.3,2023-04-28 06:14:06
3393,TikTok,715666,4910,4180.4,2023-03-10 04:11:58
7083,Instagram,1534255,7107,4524.19,2021-10-10 21:48:00
466,TikTok,1833108,19285,25821.9,2021-09-27 17:34:12
8000,Instagram,414214,7339,16265.07,2022-02-23 20:17:53
13411,YouTube,1164304,4454,4592.73,2022-07-23 21:20:42
1176,YouTube,1735784,4093,10099.9,2021-10-04 19:31:27
9695,Instagram,1206702,13283,24803.09,2021-11-09 12:02:24
5171,TikTok,260398,3118,6467.04,2024-11-27 08:49:36
13978,Instagram,440693,3940,8704.57,2024-11-14 05:11:11
12815,YouTube,1840428,8555,5972.93,2020-07-09 08:59:47
7738,YouTube,1808438,5268,12870.41,2021-11-30 20:35:26
4810,TikTok,1527307,20135,32502.59,2021-04-24 23:26:59
5485,YouTube,1137400,16899,16501.83,2022-12-27 01:51:33
11612,TikTok,37423,543,350.41,2022-03-21 06:01:01
6119,Instagram,1421534,16312,16938.59,2023-06-01 00:23:24
11472,Instagram,991216,7681,5002.98,2021-07-09 02:27:20
2834,TikTok,197153,219,483.13,2024-11-26 06:44:56
13147,YouTube,25950,367,407.25,2022-07-07 04:49:04
10332,Instagram,927941,1457,1194.74,2021-12-23 06:49:03
6588,Instagram,1066432,9244,8764.68,2023-08-21 18:40:05
3140,TikTok,995879,3115,2244.1,2018-02-07 08:01:47
7621,TikTok,1842832,18345,14059.4,2019-12-24 14:10:25
8010,YouTube,1752678,14176,10274.53,2023-02-17 12:00:54
1208,YouTube,1097443,16101,28836.59,2020-02-12 09:56:20
3752,YouTube,457716,4539,7140.17,2023-07-28 23:41:20
11940,TikTok,683316,2681,4553.93,2022-02-06 03:54:33
7996,TikTok,647118,2308,3684.51,2024-03-28 01:59:05
10798,YouTube,848334,12962,18848.5,2021-03-26 12:40:45
7632,YouTube,88188,535,1287.02,2023-06-04 19:33:36
13908,TikTok,811060,6664,7320.61,2021-03-18 06:15:03
14620,TikTok,525190,9038,17286.59,2019-07-13 23:04:08
12251,TikTok,656212,12568,22424.33,2024-10-28 22:43:38
3556,YouTube,1864289,27464,21095.96,2023-05-23 08:31:15
8582,YouTube,228558,933,2245.38,2018-06-29 11:46:38
14861,TikTok,1487712,17392,30150.78,2021-11-01 00:18:05
930,YouTube,1926578,3267,2115.11,2022-06-25 14:31:05
11913,TikTok,1209026,3706,3958.1,2024-03-10 15:11:31
7719,Instagram,1807694,11830,11734.0,2023-06-14 06:33:43
6120,Instagram,1639805,17890,10320.6,2023-08-01 02:21:49
6257,TikTok,1653698,21110,38690.15,2019-05-12 19:33:27
10413,TikTok,981919,3532,2219.51,2018-03-01 08:59:05
11537,TikTok,1263796,12125,15663.47,2023-04-22 02:36:47
3641,Instagram,395469,5756,7889.53,2022-12-22 22:34:18
2838,YouTube,774487,8510,6768.76,2024-08-14 02:28:03
13351,Instagram,1149175,11639,13446.82,2024-03-20 17:33:48
12322,YouTube,816843,14194,33105.77,2024-05-01 12:58:23
10960,TikTok,1692139,21678,17530.71,2021-07-06 20:47:45
3782,Instagram,29369,269,221.44,2019-01-22 13:36:40
2516,YouTube,1622369,1607,3871.59,2024-09-20 12:15:36
33,YouTube,286516,1273,2881.1,2022-11-05 23:33:40
13415,Instagram,866262,7153,8221.11,2024-09-29 10:52:24
3536,TikTok,1956241,33725,78190.77,2019-07-27 23:27:55
863,YouTube,854155,13529,26736.36,2019-06-14 19:14:55
12482,YouTube,1353330,18322,17752.62,2024-01-01 01:22:53
7463,Instagram,503543,8727,5543.42,2023-10-21 23:48:27
11095,TikTok,1740677,7142,3879.07,2023-05-28 12:41:06
6312,YouTube,1530309,22417,26545.11,2021-01-06 15:03:43
2571,TikTok,80881,314,692.51,2020-05-09 09:57:34
2437,Instagram,1033106,9096,18930.11,2022-05-09 17:46:24
84,TikTok,1517039,17868,30344.4,2018-08-29 18:40:09
13920,Instagram,1416660,5749,8043.63,2021-12-19 22:12:20
1019,Instagram,993616,13852,9236.83,2020-03-08 13:07:26
11705,TikTok,1878842,22360,28131.55,2021-10-24 19:43:25
1481,Instagram,421566,2699,2916.7,2018-11-04 18:28:48
8497,TikTok,1610296,30594,54080.69,2024-05-29 09:22:17
7078,TikTok,1911918,21558,52115.95,2020-12-28 22:22:56
2673,Instagram,320718,2564,2356.52,2022-04-26 23:15:22
3606,YouTube,581501,6145,5514.23,2020-09-08 09:28:45
7431,YouTube,531804,9010,21658.16,2021-12-02 06:29:09
4950,TikTok,958696,4702,7453.34,2022-11-11 12:56:51
9436,Instagram,195709,317,301.59,2023-12-26 13:02:41
2169,TikTok,1688235,17800,26197.06,2024-03-11 02:27:37
7791,YouTube,1642364,2248,4985.24,2020-11-30 11:03:25
5598,YouTube,554055,604,434.29,2019-11-14 04:54:41
8286,Instagram,1893107,8741,11626.28,2019-08-20 17:08:25
4348,TikTok,950030,14004,23087.42,2020-09-24 07:44:30
10724,YouTube,785347,14379,7843.23,2018-07-03 11:50:45
4648,YouTube,855294,10806,25309.43,2021-01-04 01:23:14
10076,TikTok,226603,935,965.91,2019-09-09 06:11:48
821,Instagram,1361603,9260,6397.33,2020-07-30 19:05:40
12007,YouTube,909735,1424,1835.25,2022-04-02 14:01:20
808,TikTok,942605,13817,22722.9,2020-11-03 03:59:52
12120,TikTok,186882,516,766.86,2024-03-31 22:05:08
8355,Instagram,1134443,21701,49471.84,2024-01-04 01:07:21
14809,Instagram,1559974,22163,54871.71,2020-02-26 03:27:03
1387,TikTok,628811,4950,3626.39,2024-04-22 01:27:11
4267,Instagram,1195076,19543,40505.74,2020-02-06 13:56:13
2828,TikTok,723123,950,1377.0,2020-09-29 23:43:28
5952,TikTok,263744,5188,5056.52,2023-01-05 09:59:05
8684,YouTube,1239781,1066,1466.3,2022-09-21 14:08:59
8535,Instagram,1506409,3498,2934.48,2019-09-21 15:41:22
11922,TikTok,442182,700,851.44,2021-06-13 07:24:56
11286,Instagram,698656,13806,23345.55,2022-12-17 05:26:00
4713,Instagram,1454182,2736,2799.24,2021-11-25 06:47:55
2772,TikTok,261582,139,169.69,2018-04-23 16:45:29
14598,Instagram,1358681,18391,37311.38,2018-07-17 03:57:42
9206,TikTok,1185020,629,757.57,2019-11-24 17:11:46
6267,YouTube,911437,10649,13092.56,2022-03-09 01:29:20
12012,TikTok,887961,15013,24664.95,2020-02-14 16:38:47
9081,YouTube,1535645,20911,50086.06,2024-11-28 20:15:58
9757,TikTok,1392379,18206,34183.53,2018-06-12 23:28:36
13827,Instagram,903540,8340,5336.53,2019-11-18 11:36:24
5591,YouTube,1044739,20846,20205.06,2020-04-29 12:20:44
3441,TikTok,692085,4521,4050.32,2019-06-07 22:42:26
6824,Instagram,392047,7427,3929.11,2023-08-13 12:56:15
14243,Instagram,1056402,14002,16532.19,2024-06-17 16:41:34
9087,Instagram,980551,6866,11953.58,2024-01-19 11:12:01
10347,YouTube,850428,714,1688.1,2024-01-23 20:41:15
9259,Instagram,108445,1976,4415.82,2019-11-08 13:44:54
5342,YouTube,695691,4092,6708.0,2023-04-27 03:30:49
13732,YouTube,480945,6422,5729.85,2020-05-30 07:24:46
3540,YouTube,244808,924,1285.32,2021-08-10 12:01:52
9947,YouTube,1082005,6543,12402.21,2021-06-24 00:48:32
4986,TikTok,1266505,5392,10423.13,2019-02-16 18:42:55
7084,YouTube,1527404,26972,50196.48,2022-09-12 18:42:25
8530,YouTube,1141966,19131,36818.9,2022-11-12 14:51:14
8114,Instagram,958777,8045,9868.27,2020-06-27 03:54:10
13440,YouTube,1551681,1699,4038.92,2020-05-24 02:00:52
12321,Instagram,1848348,34720,52291.7,2023-05-11 13:34:58
2440,Instagram,1372500,26105,59914.6,2024-12-24 06:29:49
14820,Instagram,1426331,6598,15162.88,2018-11-23 04:46:17
6233,Instagram,495201,477,748.89,2019-02-19 20:09:49
203,Instagram,1886639,12709,9245.51,2024-06-20 15:36:57
3313,TikTok,428180,4807,2989.46,2024-11-13 18:23:52
6492,YouTube,208408,1900,2080.23,2021-09-30 11:16:26
12406,YouTube,247754,883,937.99,2020-06-17 05:14:33
7015,YouTube,1848867,13593,21542.6,2024-08-14 19:27:18
10772,TikTok,1723503,17467,40801.54,2018-02-18 02:30:43
10877,YouTube,400024,6348,6598.5,2020-06-21 17:14:47
3793,Instagram,953194,4701,3880.3,2020-01-20 18:54:47
10715,Instagram,1029544,8407,18350.57,2019-07-17 11:44:12
4409,YouTube,1823304,33383,26566.46,2023-03-26 14:04:02
7221,TikTok,572206,2467,4722.52,2018-07-08 04:26:27
11830,TikTok,698295,3765,8454.11,2022-09-06 16:25:34
3068,YouTube,1977007,10431,25710.84,2022-01-21 13:12:25
4942,Instagram,1251374,20105,32024.19,2023-11-22 16:46:34
7986,YouTube,355012,5811,7653.08,2021-07-25 06:39:45
10580,TikTok,1273734,6359,8264.59,2022-12-28 21:08:30
10398,YouTube,585019,3927,7860.6,2018-10-23 06:16:27
1344,Instagram,447492,1930,3959.58,2019-08-11 18:20:06
4788,Instagram,1715531,30243,52998.71,2018-02-03 05:07:23
1125,YouTube,880898,741,855.36,2020-12-18 09:26:18
13012,TikTok,1031645,7278,14864.23,2024-12-04 12:47:03
158,TikTok,1294058,7396,18169.43,2020-08-31 01:22:59
3480,TikTok,1500963,8190,11280.8,2019-06-21 23:23:35
3620,YouTube,330306,6237,5955.42,2022-06-27 06:20:34
6827,TikTok,987147,17708,14018.89,2023-09-02 20:29:27
11982,Instagram,1447551,6375,9749.32,2019-09-15 05:16:14
4169,TikTok,1051397,537,849.99,2023-08-14 17:53:49
11775,YouTube,907602,13726,32065.26,2022-06-20 08:56:34
1760,YouTube,534171,723,1310.63,2021-05-14 15:23:21
1441,TikTok,921791,1043,1515.92,2024-09-22 19:52:01
4375,TikTok,1460798,24613,51389.65,2018-10-05 15:48:43
12938,YouTube,1330762,8603,19907.68,2023-04-21 11:40:01
8787,Instagram,196863,508,545.53,2022-04-23 15:40:07
10831,Instagram,1000923,9412,7732.56,2023-09-21 12:52:41
4281,YouTube,275641,1790,3909.4,2024-12-17 19:22:36
11973,YouTube,179436,2564,4866.66,2022-11-13 19:51:51
4958,YouTube,30271,344,697.32,2022-11-21 13:21:18
1354,TikTok,1310251,19147,16509.58,2019-06-08 14:00:38
5287,YouTube,1474173,7619,10684.73,2023-01-05 03:01:26
9871,TikTok,1597910,8797,16130.82,2022-09-29 23:33:59
11378,TikTok,1745345,11311,16599.83,2019-09-29 01:40:55
9566,TikTok,291858,3126,6882.69,2019-09-10 10:51:58
13408,TikTok,1344768,2911,7136.23,2024-12-19 20:31:09
9239,Instagram,942134,1408,1833.46,2021-05-12 17:35:00
4846,YouTube,936753,17038,30679.67,2023-05-20 01:06:59
13499,Instagram,1569346,27378,60876.73,2019-10-16 17:18:25
5585,Instagram,170025,2745,2906.34,2018-03-30 03:44:18
83,TikTok,506165,9510,9014.12,2024-09-07 17:05:44
2550,YouTube,1584818,15459,35755.79,2021-01-07 20:17:05
7703,TikTok,1447348,16252,20386.29,2018-12-14 20:08:50
6126,TikTok,649336,12510,24633.76,2019-02-16 00:10:39
6606,TikTok,1050028,13875,31630.5,2018-03-22 12:05:12
3142,TikTok,1409751,5790,8383.17,2022-09-22 19:37:27
9552,Instagram,486258,2239,1646.82,2021-02-20 05:50:19
9903,TikTok,1542365,3169,3274.16,2021-09-29 11:52:48
1966,Instagram,740654,9820,23528.4,2023-02-07 03:07:15
6437,Instagram,403375,1983,1034.56,2021-05-18 03:37:43
7183,TikTok,1693662,12543,28125.09,2023-05-06 02:37:58
10431,YouTube,1677765,20790,43610.16,2019-08-29 21:35:06
10642,TikTok,1563571,24314,17453.91,2020-05-18 21:59:45
9951,Instagram,990624,6472,9612.44,2018-08-02 11:28:31
12082,TikTok,1580057,14307,19419.0,2018-09-04 00:12:55
10192,Instagram,796831,3168,6928.85,2018-03-15 04:34:14
5344,Instagram,305215,1761,4274.68,2018-10-26 09:37:11
1001,Instagram,528963,8442,17718.39,2023-05-03 09:38:17
9821,Instagram,394187,3392,3941.51,2023-10-26 11:05:33
10357,Instagram,1228022,2625,5535.58,2024-02-03 01:16:15
8478,TikTok,1212961,8065,14196.62,2021-08-29 03:07:05
79,Instagram,1531807,10769,9787.97,2021-11-27 15:07:18
14361,YouTube,1062484,13792,8092.87,2021-04-13 08:03:39
5384,TikTok,1153284,19955,26363.29,2021-01-09 04:02:54
2020,TikTok,428349,6818,7877.06,2022-12-07 16:01:35
2175,TikTok,196118,3680,3873.86,2018-12-29 16:23:38
9391,Instagram,1666616,10961,19939.0,2022-03-31 02:49:26
7094,Instagram,1076385,9410,20666.89,2021-10-18 17:54:37
9465,YouTube,13889,99,173.63,2022-01-16 21:40:46
6330,TikTok,51418,978,1194.46,2022-02-11 10:45:14
4444,YouTube,1120279,12393,6647.98,2019-12-23 13:05:41
12144,YouTube,1057688,20552,25236.33,2019-07-02 16:20:20
2754,YouTube,1888085,30029,31187.01,2020-08-20 19:45:47
5297,Instagram,213539,1137,1780.29,2024-09-16 16:16:44
9375,YouTube,873110,7968,9517.59,2021-11-30 00:05:11
5193,TikTok,1724732,7205,5424.18,2022-11-19 18:10:34
11824,TikTok,1231018,15532,13112.57,2023-02-04 11:16:11
9501,TikTok,844625,6725,7607.73,2019-07-10 18:17:30
13439,Instagram,712725,9663,5733.26,2020-10-23 16:15:17
