user_id,subscription_plan,tenure_months,monthly_price,churn
25341,Basic,43,2499,No
1094,Enterprise,13,499,No
11606,Pro,30,499,No
12661,Enterprise,45,2499,No
45226,Basic,1,999,Yes
28357,Enterprise,18,2499,No
22942,Basic,2,499,Yes
28774,Enterprise,47,2499,No
36990,Pro,11,2499,No
39140,Pro,28,499,No
6269,Enterprise,43,999,No
14351,Enterprise,39,999,No
29372,Pro,46,2499,No
40079,Enterprise,26,2499,No
8000,Pro,23,499,No
19454,Pro,10,499,No
22089,Pro,13,2499,No
22986,Pro,9,499,No
20359,Basic,1,499,Yes
31364,Basic,38,999,No
40502,Basic,13,999,No
30261,Basic,22,499,No
31448,Pro,45,499,No
12693,Pro,46,999,No
48385,Enterprise,46,499,No
39969,Enterprise,35,2499,No
39427,Basic,40,2499,No
42834,Pro,23,499,No
3296,Enterprise,10,2499,No
28994,Enterprise,3,499,Yes
47839,Pro,40,2499,No
6724,Pro,21,499,No
238,Enterprise,32,499,No
29869,Pro,30,499,No
27414,Pro,27,2499,No
14696,Enterprise,33,999,No
40608,Pro,22,499,No
13139,Pro,23,2499,No
13774,Pro,6,499,No
14073,Basic,44,2499,No
15786,Basic,27,999,No
26160,Pro,13,499,No
11635,Basic,25,2499,No
46970,Enterprise,45,499,No
17469,Basic,17,2499,No
3033,Basic,16,2499,No
39217,Enterprise,31,499,No
47257,Pro,12,999,No
21474,Enterprise,37,999,No
4430,Enterprise,6,999,No
5454,Enterprise,24,999,No
15685,Basic,18,499,No
24123,Pro,7,999,No
14418,Pro,45,499,No
47811,Pro,33,2499,No
15137,Basic,35,2499,No
43332,Pro,39,999,No
10327,Pro,6,2499,No
7909,Enterprise,46,2499,No
70,Enterprise,14,2499,No
36229,Enterprise,28,2499,No
8518,Pro,45,2499,No
48005,Basic,29,2499,No
34644,Pro,21,499,No
20834,Enterprise,15,999,No
17671,Enterprise,29,499,No
8689,Enterprise,7,499,No
35791,Enterprise,2,2499,Yes
3173,Enterprise,36,2499,No
37447,Pro,15,2499,No
48244,Enterprise,42,499,No
3612,Pro,32,2499,No
7743,Enterprise,29,2499,No
22059,Enterprise,37,2499,No
30732,Pro,46,499,No
7349,Pro,21,499,No
7283,Basic,23,999,No
19514,Basic,10,499,No
44929,Enterprise,33,999,No
48973,Enterprise,24,2499,No
7639,Pro,43,2499,No
18322,Basic,21,2499,No
41682,Enterprise,14,499,No
21652,Basic,13,499,No
21787,Pro,23,2499,No
47528,Enterprise,14,999,No
32586,Pro,20,499,No
18211,Pro,2,499,Yes
14022,Basic,29,499,No
48012,Basic,21,499,No
24770,Basic,5,499,Yes
13916,Basic,28,2499,No
1250,Basic,31,499,No
35509,Enterprise,42,499,No
12330,Enterprise,44,2499,No
14917,Basic,14,999,No
25198,Enterprise,16,499,No
17486,Enterprise,6,2499,No
8397,Pro,18,999,No
21124,Basic,8,2499,No
43117,Enterprise,20,2499,No
42450,Basic,11,999,No
26601,Basic,42,2499,No
11766,Basic,28,999,No
2772,Basic,2,499,Yes
47797,Enterprise,31,2499,No
47713,Pro,9,2499,No
3526,Basic,41,499,No
29500,Enterprise,40,2499,No
45694,Pro,31,499,No
47821,Basic,31,499,No
20550,Basic,20,499,No
3876,Basic,36,499,No
20604,Pro,4,999,Yes
39238,Pro,4,2499,Yes
49919,Pro,39,499,No
7821,Basic,28,2499,No
11464,Pro,38,999,No
16966,Pro,4,2499,Yes
18363,Enterprise,5,999,Yes
17460,Pro,13,2499,No
17839,Enterprise,8,2499,No
4030,Pro,46,2499,No
47662,Enterprise,32,999,No
11191,Enterprise,6,499,No
7110,Basic,36,499,No
37018,Enterprise,1,999,Yes
6391,Enterprise,41,499,No
20912,Enterprise,29,499,No
9339,Basic,14,499,No
40141,Pro,41,499,No
3190,Basic,30,2499,No
20012,Enterprise,16,499,No
6556,Basic,20,499,No
3245,Basic,31,499,No
31884,Pro,23,2499,No
32917,Basic,37,999,No
13280,Basic,27,2499,No
33797,Basic,35,499,No
32908,Enterprise,22,999,No
18044,Basic,17,999,No
29314,Pro,43,2499,No
29023,Enterprise,28,499,No
45650,Pro,28,499,No
9784,Enterprise,35,999,No
27341,Pro,3,499,Yes
1567,Pro,40,2499,No
47905,Pro,18,2499,No
7225,Pro,41,2499,No
15020,Pro,12,499,No
30864,Pro,40,499,No
23474,Pro,46,2499,No
11041,Pro,1,999,Yes
18822,Pro,31,2499,No
42672,Pro,15,499,No
3310,Basic,21,2499,No
28982,Basic,36,2499,No
37697,Pro,34,999,No
7125,Basic,19,999,No
11172,Basic,7,2499,No
10132,Enterprise,39,2499,No
30951,Basic,34,999,No
1428,Basic,14,999,No
38027,Basic,44,999,No
5470,Enterprise,4,999,Yes
32462,Pro,9,999,No
17411,Pro,7,999,No
36622,Enterprise,28,999,No
40883,Enterprise,11,499,No
6537,Enterprise,45,2499,No
47136,Pro,7,999,No
18907,Enterprise,24,2499,No
42693,Pro,19,2499,No
33812,Enterprise,31,499,No
27983,Enterprise,46,499,No
15803,Enterprise,25,2499,No
3291,Basic,7,499,No
26638,Enterprise,47,499,No
23484,Enterprise,15,499,No
9742,Enterprise,3,499,Yes
45497,Pro,30,999,No
6072,Enterprise,15,999,No
33123,Basic,23,999,No
38603,Enterprise,29,2499,No
18112,Basic,40,2499,No
2417,Enterprise,31,499,No
23206,Basic,12,999,No
39274,Basic,6,999,No
21228,Basic,4,499,Yes
6635,Pro,8,999,No
32066,Pro,41,999,No
14041,Enterprise,14,999,No
3108,Enterprise,19,2499,No
43553,Pro,5,2499,Yes
48810,Enterprise,46,999,No
36330,Pro,18,2499,No
44857,Pro,32,999,No
22402,Enterprise,18,499,No
41767,Pro,19,2499,No
22346,Basic,24,499,No
39440,Basic,46,2499,No
49022,Enterprise,11,2499,No
22051,Enterprise,14,499,No
9406,Basic,33,499,No
33518,Pro,20,499,No
26845,Basic,5,2499,Yes
379,Enterprise,17,2499,No
43171,Pro,39,499,No
31834,Pro,5,999,Yes
17300,Pro,1,499,Yes
34285,Enterprise,14,999,No
47845,Basic,35,999,No
13907,Enterprise,22,2499,No
26967,Basic,40,999,No
44277,Pro,12,2499,No
16660,Pro,7,2499,No
26623,Pro,42,999,No
12595,Pro,34,2499,No
14658,Enterprise,37,2499,No
21248,Basic,25,999,No
3111,Pro,44,2499,No
5729,Basic,19,2499,No
22221,Pro,21,2499,No
36785,Basic,42,2499,No
11484,Enterprise,4,499,Yes
19655,Pro,27,499,No
3235,Pro,6,999,No
47696,Pro,40,999,No
10750,Pro,29,999,No
32061,Basic,30,999,No
19273,Enterprise,9,2499,No
31809,Basic,31,999,No
34530,Pro,24,2499,No
3075,Basic,32,499,No
44760,Enterprise,3,2499,Yes
27976,Basic,30,2499,No
21824,Pro,41,2499,No
30657,Pro,34,999,No
14363,Basic,1,499,Yes
48255,Pro,32,2499,No
29186,Basic,31,2499,No
21819,Basic,9,999,No
23389,Enterprise,15,2499,No
28964,Enterprise,23,2499,No
19560,Enterprise,45,499,No
2161,Pro,46,499,No
3091,Enterprise,21,999,No
26535,Pro,17,2499,No
1609,Basic,1,2499,Yes
7537,Enterprise,43,2499,No
22474,Enterprise,34,999,No
42596,Basic,36,2499,No
18434,Basic,30,2499,No
49463,Pro,40,2499,No
42056,Enterprise,27,2499,No
47947,Basic,7,499,No
4730,Enterprise,24,499,No
46110,Basic,2,499,Yes
17416,Basic,46,999,No
2801,Enterprise,17,499,No
5683,Enterprise,32,2499,No
13946,Pro,31,499,No
30151,Pro,31,499,No
19518,Enterprise,30,2499,No
7082,Basic,45,499,No
26076,Enterprise,19,499,No
4306,Pro,29,2499,No
27130,Basic,24,999,No
19007,Pro,45,2499,No
33630,Enterprise,2,999,Yes
1929,Enterprise,35,2499,No
1567,Basic,30,999,No
38994,Pro,33,499,No
33359,Pro,10,2499,No
49423,Enterprise,2,999,Yes
41403,Basic,3,499,Yes
12895,Basic,29,999,No
44661,Enterprise,19,2499,No
12331,Enterprise,15,499,No
31332,Pro,8,999,No
7530,Basic,13,2499,No
786,Pro,1,2499,Yes
30815,Enterprise,47,999,No
29635,Basic,8,2499,No
40944,Basic,1,2499,Yes
15826,Pro,40,999,No
1450,Enterprise,5,2499,Yes
38746,Basic,18,999,No
2114,Basic,1,999,Yes
14691,Basic,42,499,No
394,Basic,3,999,Yes
37683,Basic,34,499,No
4501,Enterprise,37,499,No
18631,Pro,17,999,No
42322,Basic,10,499,No
21848,Pro,21,999,No
43733,Pro,40,999,No
43691,Basic,28,999,No
22891,Pro,28,499,No
47425,Enterprise,30,999,No
42388,Enterprise,23,2499,No
23511,Pro,22,499,No
43522,Basic,15,2499,No
6827,Basic,2,2499,Yes
28205,Basic,33,999,No
14718,Enterprise,28,2499,No
19027,Pro,16,499,No
2263,Basic,41,499,No
42783,Enterprise,23,499,No
9044,Basic,36,999,No
44865,Basic,29,499,No
36277,Basic,35,2499,No
18445,Pro,5,2499,Yes
3814,Enterprise,9,499,No
3205,Enterprise,25,2499,No
5162,Enterprise,8,499,No
1366,Basic,25,2499,No
37436,Basic,43,999,No
43941,Enterprise,17,999,No
21929,Pro,37,499,No
22465,Enterprise,29,999,No
2039,Enterprise,38,999,No
46878,Basic,22,2499,No
9232,Basic,31,999,No
10789,Enterprise,9,999,No
15953,Enterprise,23,499,No
38894,Pro,42,2499,No
38146,Basic,7,499,No
14106,Enterprise,3,999,Yes
34567,Basic,20,499,No
39876,Basic,17,999,No
43988,Basic,9,2499,No
17742,Pro,32,2499,No
2610,Enterprise,12,499,No
39399,Pro,27,999,No
10423,Pro,35,999,No
47949,Basic,32,2499,No
31050,Enterprise,45,499,No
13750,Basic,9,499,No
4951,Enterprise,11,499,No
9560,Enterprise,27,499,No
45599,Basic,34,2499,No
28592,Pro,14,499,No
37205,Basic,47,999,No
2280,Enterprise,25,499,No
16197,Enterprise,6,499,No
10072,Enterprise,32,499,No
14700,Enterprise,25,499,No
45462,Basic,35,999,No
31002,Basic,14,2499,No
18803,Pro,35,2499,No
43146,Pro,42,499,No
39848,Basic,13,999,No
45335,Basic,2,999,Yes
46055,Enterprise,26,499,No
47480,Basic,45,499,No
31816,Basic,24,2499,No
24285,Basic,7,999,No
39426,Pro,22,2499,No
18363,Pro,34,499,No
17763,Pro,27,2499,No
12463,Pro,11,999,No
40785,Enterprise,36,499,No
40816,Enterprise,42,499,No
47596,Enterprise,3,999,Yes
49862,Pro,33,499,No
34661,Basic,47,999,No
18965,Enterprise,46,999,No
46877,Pro,2,499,Yes
34883,Basic,14,2499,No
25180,Basic,28,2499,No
4719,Basic,29,499,No
13568,Pro,9,999,No
26891,Pro,29,499,No
7250,Pro,45,2499,No
3587,Pro,44,999,No
28807,Enterprise,25,499,No
7893,Basic,13,499,No
45223,Pro,38,999,No
8371,Pro,42,999,No
45988,Basic,24,999,No
12278,Basic,41,2499,No
42533,Enterprise,2,499,Yes
19128,Pro,18,999,No
8303,Pro,10,999,No
27121,Basic,37,2499,No
28607,Enterprise,29,499,No
15177,Pro,38,999,No
19599,Basic,16,999,No
25716,Pro,42,2499,No
48926,Enterprise,40,499,No
25727,Enterprise,15,499,No
46495,Enterprise,1,2499,Yes
46405,Basic,20,999,No
41966,Pro,41,2499,No
24958,Pro,2,2499,Yes
25037,Enterprise,42,999,No
14747,Basic,29,2499,No
29391,Enterprise,28,499,No
21782,Pro,12,999,No
43497,Basic,19,499,No
29399,Pro,20,2499,No
36042,Pro,8,999,No
16866,Pro,4,2499,Yes
13772,Pro,23,999,No
21560,Enterprise,23,2499,No
8217,Basic,38,999,No
19431,Basic,46,499,No
39968,Basic,3,2499,Yes
20951,Pro,4,2499,Yes
25231,Basic,2,999,Yes
19203,Basic,39,499,No
26443,Pro,33,499,No
34050,Enterprise,4,2499,Yes
1752,Basic,18,999,No
20383,Enterprise,40,999,No
31340,Pro,32,999,No
43623,Pro,26,2499,No
15253,Pro,12,2499,No
19757,Pro,39,499,No
34699,Enterprise,35,2499,No
9917,Basic,40,999,No
42378,Basic,30,499,No
14817,Enterprise,11,499,No
45503,Basic,1,499,Yes
40596,Basic,44,2499,No
30758,Enterprise,18,499,No
45978,Pro,42,999,No
36705,Enterprise,46,499,No
17684,Pro,35,2499,No
24062,Pro,11,2499,No
35217,Enterprise,2,2499,Yes
33746,Enterprise,11,499,No
16018,Pro,42,499,No
28569,Pro,25,499,No
30004,Basic,18,2499,No
32473,Enterprise,6,999,No
21320,Enterprise,18,2499,No
15733,Basic,5,999,Yes
18335,Enterprise,31,999,No
27803,Basic,43,2499,No
28246,Basic,32,999,No
26149,Pro,27,999,No
6082,Basic,45,2499,No
44592,Enterprise,41,2499,No
40820,Enterprise,30,999,No
12549,Pro,5,499,Yes
30900,Pro,25,2499,No
14055,Basic,21,999,No
9246,Pro,20,499,No
21417,Basic,15,499,No
9789,Basic,4,499,Yes
36176,Basic,9,499,No
36557,Pro,35,2499,No
37892,Basic,9,2499,No
41941,Enterprise,5,2499,Yes
13360,Enterprise,25,499,No
24063,Enterprise,4,999,Yes
9421,Enterprise,20,999,No
2585,Enterprise,9,2499,No
9272,Enterprise,19,499,No
12338,Enterprise,45,2499,No
1738,Enterprise,35,999,No
35123,Enterprise,35,999,No
29532,Pro,36,2499,No
16500,Basic,4,2499,Yes
3948,Basic,40,999,No
41394,Enterprise,11,999,No
6843,Basic,7,2499,No
24465,Pro,40,2499,No
6973,Pro,23,999,No
10505,Enterprise,36,2499,No
2222,Enterprise,2,499,Yes
33165,Enterprise,43,999,No
28022,Pro,31,499,No
26070,Pro,8,499,No
7478,Pro,3,2499,Yes
7571,Basic,28,2499,No
37078,Pro,36,999,No
14001,Enterprise,17,499,No
15229,Pro,27,999,No
20704,Enterprise,29,999,No
30906,Enterprise,1,499,Yes
39110,Basic,28,999,No
5172,Basic,14,2499,No
24637,Pro,24,999,No
47680,Enterprise,18,499,No
17325,Basic,20,999,No
19395,Basic,17,499,No
10541,Pro,13,999,No
40380,Basic,23,999,No
2034,Enterprise,6,999,No
18908,Enterprise,22,999,No
44662,Enterprise,8,499,No
40678,Basic,17,999,No
14405,Enterprise,22,499,No
32761,Enterprise,18,499,No
23016,Enterprise,2,499,Yes
49050,Basic,39,499,No
26300,Pro,11,2499,No
10566,Basic,45,2499,No
33867,Enterprise,11,499,No
3790,Pro,7,999,No
10504,Basic,11,999,No
31293,Basic,6,2499,No
25271,Enterprise,34,499,No
36151,Basic,40,499,No
17618,Basic,36,499,No
44249,Enterprise,24,999,No
36559,Enterprise,12,999,No
9014,Pro,35,499,No
37359,Basic,25,499,No
32273,Enterprise,6,999,No
7874,Pro,1,499,Yes
36690,Enterprise,42,2499,No
42170,Basic,43,499,No
17033,Enterprise,37,999,No
11155,Pro,7,999,No
38265,Basic,32,2499,No
12581,Pro,32,999,No
47618,Pro,5,2499,Yes
2275,Basic,38,499,No
17104,Basic,5,2499,Yes
26815,Basic,28,2499,No
1946,Enterprise,25,2499,No
37790,Pro,30,2499,No
11129,Basic,8,999,No
25139,Enterprise,12,999,No
15074,Pro,14,2499,No
7668,Pro,32,499,No
18474,Pro,26,499,No
3687,Pro,38,499,No
5944,Pro,3,2499,Yes
49474,Basic,18,499,No
13401,Basic,47,2499,No
21130,Enterprise,26,499,No
28137,Basic,35,2499,No
12322,Pro,42,2499,No
16200,Basic,43,499,No
28454,Basic,45,999,No
9544,Pro,42,2499,No
1673,Basic,25,499,No
21509,Pro,44,999,No
45020,Basic,26,2499,No
35705,Pro,44,2499,No
36744,Pro,27,499,No
7085,Pro,47,2499,No
15214,Enterprise,3,999,Yes
15041,Pro,35,999,No
25016,Pro,6,999,No
23744,Pro,46,2499,No
4024,Pro,35,2499,No
5482,Enterprise,26,499,No
5927,Enterprise,14,499,No
2273,Pro,2,2499,Yes
28616,Pro,21,499,No
26320,Enterprise,44,2499,No
22321,Basic,13,2499,No
4842,Pro,15,2499,No
46436,Basic,39,499,No
31557,Enterprise,32,999,No
49259,Pro,38,2499,No
15968,Pro,9,2499,No
6757,Enterprise,44,999,No
49618,Pro,34,2499,No
1390,Pro,2,2499,Yes
6341,Enterprise,11,999,No
46901,Pro,47,999,No
47239,Basic,22,2499,No
801,Enterprise,17,999,No
26735,Enterprise,1,499,Yes
32819,Pro,9,999,No
17014,Pro,1,2499,Yes
14825,Basic,37,2499,No
40623,Enterprise,30,999,No
3632,Basic,15,2499,No
7434,Enterprise,30,2499,No
8095,Pro,46,499,No
470,Enterprise,38,2499,No
48081,Enterprise,46,2499,No
48074,Pro,38,499,No
47589,Basic,22,999,No
39053,Pro,5,2499,Yes
33108,Basic,16,499,No
42310,Basic,8,2499,No
11361,Pro,39,499,No
17386,Pro,47,499,No
24256,Enterprise,7,499,No
40361,Basic,27,499,No
5276,Enterprise,24,999,No
40752,Pro,28,999,No
14914,Pro,6,2499,No
17909,Pro,35,999,No
37005,Basic,32,2499,No
5915,Basic,28,2499,No
34719,Pro,19,2499,No
830,Basic,47,2499,No
30977,Enterprise,43,2499,No
10293,Enterprise,8,499,No
30263,Pro,4,2499,Yes
26334,Enterprise,46,2499,No
39569,Enterprise,43,999,No
21676,Enterprise,28,2499,No
48103,Pro,25,499,No
22777,Enterprise,28,2499,No
1564,Pro,28,2499,No
1880,Enterprise,42,999,No
36565,Enterprise,2,499,Yes
22924,Basic,17,499,No
8540,Enterprise,10,499,No
26238,Enterprise,20,999,No
29310,Pro,39,499,No
40753,Enterprise,20,499,No
48673,Enterprise,45,2499,No
13485,Basic,18,2499,No
22440,Pro,14,999,No
28233,Basic,40,2499,No
26901,Basic,18,2499,No
14408,Pro,31,999,No
12950,Pro,27,2499,No
27084,Enterprise,1,999,Yes
29496,Enterprise,22,499,No
26437,Pro,19,2499,No
37998,Enterprise,2,999,Yes
48766,Pro,9,999,No
3048,Enterprise,14,499,No
46545,Basic,46,2499,No
15938,Enterprise,30,2499,No
7096,Enterprise,42,2499,No
9598,Basic,15,2499,No
33207,Basic,38,999,No
46087,Enterprise,47,499,No
39105,Enterprise,6,499,No
19257,Pro,3,2499,Yes
8691,Enterprise,43,999,No
34981,Pro,29,2499,No
19657,Basic,41,2499,No
19762,Pro,10,2499,No
4324,Enterprise,36,2499,No
42880,Basic,29,999,No
22618,Basic,17,999,No
4599,Enterprise,41,2499,No
12178,Pro,10,2499,No
43522,Enterprise,7,2499,No
48003,Basic,2,499,Yes
35393,Enterprise,17,999,No
41451,Enterprise,18,2499,No
16334,Enterprise,37,999,No
48046,Basic,29,2499,No
31176,Basic,8,499,No
8555,Pro,9,499,No
7277,Enterprise,25,2499,No
25676,Basic,10,2499,No
595,Basic,6,499,No
20786,Basic,5,499,Yes
9001,Enterprise,23,2499,No
28088,Basic,6,999,No
34691,Basic,45,999,No
45547,Pro,37,999,No
6252,Basic,16,999,No
46452,Enterprise,15,2499,No
2566,Enterprise,26,499,No
7795,Pro,47,2499,No
9917,Basic,16,2499,No
24786,Pro,12,499,No
24891,Basic,3,2499,Yes
41177,Enterprise,31,2499,No
6634,Enterprise,44,2499,No
27456,Enterprise,24,2499,No
29953,Enterprise,36,2499,No
4627,Pro,40,499,No
9941,Basic,28,999,No
19777,Basic,26,499,No
47295,Pro,31,999,No
45157,Enterprise,22,499,No
48561,Pro,40,999,No
15815,Basic,35,999,No
19019,Pro,40,499,No
20928,Pro,36,999,No
10880,Pro,46,2499,No
11267,Basic,2,999,Yes
10647,Enterprise,44,999,No
33736,Pro,14,999,No
24552,Enterprise,42,499,No
24784,Basic,3,999,Yes
45179,Enterprise,14,499,No
44900,Enterprise,36,499,No
18845,Enterprise,37,499,No
3671,Basic,40,999,No
6491,Pro,33,2499,No
29998,Enterprise,10,499,No
41952,Pro,27,499,No
34972,Enterprise,31,999,No
47524,Pro,7,499,No
39949,Pro,20,999,No
14953,Pro,5,2499,Yes
38269,Basic,45,999,No
38669,Basic,38,999,No
12133,Basic,18,499,No
622,Enterprise,46,999,No
46878,Pro,23,499,No
11897,Basic,12,999,No
44340,Basic,39,999,No
46692,Basic,21,999,No
6246,Enterprise,7,999,No
26383,Enterprise,2,2499,Yes
48378,Enterprise,39,2499,No
27472,Pro,9,999,No
33522,Enterprise,12,999,No
11717,Pro,44,2499,No
271,Enterprise,27,499,No
28001,Enterprise,8,999,No
317,Basic,45,2499,No
34211,Enterprise,42,999,No
10441,Pro,22,2499,No
29150,Enterprise,22,499,No
21230,Basic,31,999,No
22360,Basic,38,999,No
16720,Enterprise,13,2499,No
21796,Pro,14,2499,No
2570,Enterprise,27,499,No
42315,Pro,36,999,No
23886,Basic,39,2499,No
113,Basic,38,999,No
30670,Basic,13,999,No
13544,Basic,18,999,No
9408,Pro,30,999,No
44627,Basic,11,2499,No
40215,Enterprise,21,499,No
24177,Enterprise,10,999,No
47841,Enterprise,27,2499,No
32616,Enterprise,22,499,No
49445,Pro,39,2499,No
11764,Enterprise,28,2499,No
3023,Basic,32,999,No
502,Pro,21,499,No
15196,Pro,30,2499,No
10256,Enterprise,6,499,No
40684,Enterprise,29,999,No
27821,Pro,20,999,No
27770,Enterprise,8,2499,No
48204,Enterprise,5,499,Yes
26270,Basic,12,999,No
18702,Enterprise,1,2499,Yes
45004,Pro,4,2499,Yes
20321,Basic,7,499,No
8102,Pro,15,499,No
43186,Basic,18,999,No
34156,Basic,29,2499,No
27991,Basic,29,2499,No
17550,Basic,15,999,No
49543,Basic,39,2499,No
18039,Enterprise,42,999,No
49890,Pro,24,2499,No
22907,Enterprise,38,999,No
10312,Basic,4,499,Yes
32081,Enterprise,43,2499,No
45125,Pro,10,2499,No
8887,Basic,26,999,No
21644,Basic,30,499,No
25576,Enterprise,30,2499,No
38586,Pro,11,2499,No
13844,Enterprise,18,2499,No
11478,Basic,3,499,Yes
25527,Enterprise,8,2499,No
34475,Pro,16,499,No
6630,Pro,16,999,No
17472,Pro,35,499,No
8272,Enterprise,37,999,No
835,Basic,28,2499,No
1130,Basic,43,2499,No
384,Basic,45,2499,No
45984,Basic,24,2499,No
30495,Pro,27,2499,No
39384,Pro,36,999,No
8134,Enterprise,15,2499,No
32,Enterprise,47,999,No
9609,Pro,34,2499,No
48394,Pro,38,499,No
41266,Pro,41,2499,No
31901,Enterprise,8,499,No
16286,Basic,15,499,No
16297,Enterprise,8,999,No
4026,Basic,36,999,No
35389,Pro,24,499,No
42297,Pro,32,499,No
18928,Basic,6,999,No
24165,Pro,26,499,No
32785,Basic,18,999,No
21750,Enterprise,45,2499,No
29030,Enterprise,41,499,No
38224,Basic,31,499,No
7871,Basic,47,499,No
36506,Pro,23,2499,No
23890,Enterprise,46,499,No
19455,Pro,3,999,Yes
20911,Enterprise,10,499,No
10164,Pro,44,499,No
3281,Enterprise,25,999,No
21453,Pro,36,2499,No
3770,Pro,3,2499,Yes
44173,Basic,34,499,No
38571,Pro,6,999,No
26118,Enterprise,1,999,Yes
17165,Enterprise,41,2499,No
26178,Enterprise,36,499,No
18115,Basic,4,499,Yes
11311,Pro,26,499,No
38183,Basic,23,2499,No
6918,Pro,17,2499,No
19860,Pro,6,499,No
43934,Basic,46,999,No
49970,Basic,14,499,No
46226,Pro,37,499,No
49948,Pro,27,999,No
20954,Basic,17,999,No
49055,Basic,19,499,No
34697,Pro,21,499,No
14529,Basic,17,999,No
31687,Enterprise,22,2499,No
17053,Pro,4,2499,Yes
49755,Enterprise,31,2499,No
18319,Basic,5,2499,Yes
10494,Pro,36,999,No
30496,Basic,47,2499,No
22455,Basic,2,499,Yes
35774,Basic,32,499,No
2399,Basic,3,2499,Yes
2482,Basic,46,2499,No
25035,Enterprise,43,999,No
44023,Enterprise,7,999,No
39593,Enterprise,44,499,No
20236,Pro,6,999,No
15616,Enterprise,22,999,No
46015,Basic,16,999,No
36229,Basic,18,999,No
981,Enterprise,3,999,Yes
25089,Pro,5,999,Yes
7973,Pro,1,999,Yes
5895,Pro,32,499,No
44675,Pro,47,999,No
10116,Pro,9,2499,No
3677,Basic,3,2499,Yes
4643,Pro,27,999,No
22582,Basic,36,2499,No
13115,Basic,17,999,No
16460,Pro,38,999,No
140,Basic,2,999,Yes
3158,Enterprise,26,499,No
4756,Pro,42,999,No
47129,Basic,5,499,Yes
23052,Pro,13,999,No
36464,Basic,23,2499,No
24722,Enterprise,30,2499,No
45358,Pro,28,2499,No
26538,Basic,44,2499,No
33800,Pro,39,2499,No
9497,Basic,8,499,No
23384,Basic,40,499,No
32048,Pro,4,999,Yes
1170,Enterprise,45,499,No
36140,Basic,21,2499,No
12602,Pro,26,999,No
29692,Pro,46,2499,No
5435,Basic,30,499,No
17401,Enterprise,42,999,No
25848,Pro,27,2499,No
37370,Basic,4,2499,Yes
34407,Basic,18,999,No
9027,Pro,9,999,No
23796,Enterprise,6,999,No
646,Basic,42,2499,No
15493,Basic,12,499,No
49273,Enterprise,17,499,No
38917,Pro,13,999,No
15069,Basic,35,499,No
40821,Pro,45,499,No
39251,Basic,11,2499,No
14595,Basic,3,499,Yes
6987,Enterprise,15,499,No
3543,Enterprise,4,499,Yes
33929,Basic,36,999,No
7061,Pro,13,999,No
43488,Enterprise,37,499,No
4007,Basic,2,999,Yes
25336,Basic,37,999,No
667,Enterprise,31,2499,No
39306,Basic,26,499,No
12656,Pro,2,2499,Yes
37872,Basic,32,999,No
36912,Enterprise,22,999,No
35638,Basic,1,499,Yes
21773,Enterprise,29,2499,No
24745,Pro,3,999,Yes
37699,Enterprise,6,999,No
30606,Basic,36,2499,No
36226,Basic,28,999,No
2275,Basic,6,499,No
893,Pro,37,2499,No
33029,Enterprise,19,999,No
41765,Basic,42,999,No
42848,Enterprise,43,999,No
20532,Basic,5,999,Yes
31492,Basic,11,499,No
17054,Enterprise,8,499,No
31572,Enterprise,3,2499,Yes
26701,Enterprise,29,2499,No
13797,Basic,37,2499,No
41822,Pro,28,2499,No
36245,Pro,8,999,No
42123,Pro,34,2499,No
1203,Enterprise,13,2499,No
27680,Enterprise,18,2499,No
18015,Enterprise,27,999,No
44510,Enterprise,23,499,No
42563,Pro,24,999,No
18405,Basic,43,499,No
36385,Pro,28,499,No
44013,Pro,7,999,No
2629,Pro,4,2499,Yes
40885,Basic,43,999,No
18145,Enterprise,11,999,No
21675,Pro,19,999,No
48762,Enterprise,19,2499,No
396,Pro,46,499,No
3103,Enterprise,10,999,No
54,Enterprise,17,999,No
20181,Basic,1,999,Yes
10732,Pro,32,499,No
27770,Enterprise,3,499,Yes
31176,Enterprise,8,999,No
29714,Basic,23,499,No
45982,Basic,43,2499,No
39379,Pro,35,499,No
17524,Pro,37,2499,No
43893,Enterprise,8,499,No
43737,Enterprise,15,499,No
41096,Enterprise,43,2499,No
20117,Enterprise,16,999,No
39915,Basic,35,999,No
16930,Pro,2,2499,Yes
8306,Enterprise,13,499,No
42484,Basic,12,2499,No
24577,Pro,23,499,No
48194,Basic,45,499,No
1370,Pro,12,2499,No
16035,Pro,42,999,No
5867,Pro,42,999,No
33238,Enterprise,23,999,No
49096,Pro,26,499,No
26853,Enterprise,4,2499,Yes
14480,Basic,10,2499,No
5070,Basic,43,2499,No
20107,Enterprise,19,2499,No
47524,Enterprise,13,499,No
15354,Basic,8,2499,No
27515,Pro,29,999,No
49397,Basic,6,999,No
38578,Basic,40,999,No
2272,Pro,34,2499,No
26562,Enterprise,44,2499,No
19001,Basic,4,999,Yes
9033,Pro,45,999,No
48806,Pro,6,999,No
33717,Basic,21,499,No
782,Basic,45,499,No
9742,Basic,16,2499,No
507,Basic,26,499,No
8110,Pro,42,999,No
3157,Enterprise,5,499,Yes
38677,Pro,17,499,No
43598,Pro,24,2499,No
44966,Enterprise,15,2499,No
10404,Pro,47,2499,No
15582,Basic,40,2499,No
21047,Enterprise,44,499,No
38867,Enterprise,31,499,No
41775,Enterprise,16,2499,No
46768,Pro,39,999,No
19972,Pro,32,2499,No
