user_id,trial_days_used,features_used,converted_to_paid,trial_start_date
44416,22,8,Yes,2024-09-27 05:27:29
11817,16,7,No,2020-02-23 08:26:11
793,25,8,No,2018-05-12 01:39:36
29649,14,7,Yes,2022-11-26 22:23:49
19087,18,1,Yes,2018-01-12 19:19:52
15336,28,6,No,2021-12-16 10:15:05
35784,27,3,Yes,2023-11-03 05:08:29
17660,29,9,Yes,2024-03-13 20:31:23
16313,15,6,No,2024-02-07 00:08:37
27412,24,9,No,2022-11-30 22:16:27
3660,25,9,No,2018-02-16 23:14:06
49061,6,4,Yes,2019-05-08 09:25:58
23967,27,6,No,2023-11-10 17:51:42
44837,14,3,No,2024-04-03 13:47:39
122,2,3,No,2018-06-11 10:22:06
27939,22,9,Yes,2018-01-29 02:18:26
46038,13,2,Yes,2021-11-13 09:11:47
1683,19,4,Yes,2020-12-30 21:33:45
26121,19,2,No,2020-09-22 15:26:31
23420,3,3,No,2022-09-13 06:49:51
12862,19,9,Yes,2019-04-28 13:24:47
35146,26,5,No,2019-12-14 05:50:31
35353,14,9,No,2024-05-29 16:03:53
12011,26,7,Yes,2023-12-05 19:44:47
33807,1,6,No,2018-06-24 12:35:54
7299,5,7,No,2018-05-15 23:25:35
34945,7,4,No,2024-10-23 22:01:31
17165,23,9,No,2024-09-26 01:17:44
2464,21,7,No,2020-02-04 18:56:24
27077,3,1,No,2018-08-18 05:13:30
38502,23,9,No,2022-12-22 20:41:43
49313,8,3,No,2018-08-16 11:31:25
2952,13,2,No,2018-03-25 08:01:53
42562,6,2,No,2021-06-01 20:44:53
18356,24,2,No,2022-09-15 09:38:33
11663,14,5,No,2021-03-27 13:48:07
45480,12,1,No,2024-04-01 02:31:50
1784,4,6,No,2018-11-26 16:25:23
11515,15,7,Yes,2019-02-19 22:12:04
26275,11,5,No,2020-07-28 22:21:55
34996,9,2,Yes,2020-03-11 17:36:36
48669,17,7,Yes,2019-11-03 21:07:26
17895,22,7,No,2022-10-17 03:16:16
7091,25,8,No,2019-10-15 10:28:03
41229,12,2,Yes,2022-09-08 13:40:02
434,13,6,Yes,2018-05-15 01:24:43
24648,18,7,Yes,2018-07-15 12:17:19
48299,28,3,Yes,2023-05-23 07:28:41
4919,21,1,No,2023-06-06 02:11:55
43204,4,2,No,2022-08-17 03:20:52
6055,16,6,Yes,2024-07-02 09:08:11
17991,24,2,Yes,2022-07-14 04:15:43
32817,5,9,Yes,2020-05-23 23:15:01
26505,26,1,Yes,2023-04-14 17:47:37
48147,25,4,No,2020-09-22 22:16:30
16893,4,3,No,2023-09-02 08:32:24
6578,5,4,Yes,2024-03-02 19:37:28
2264,29,2,Yes,2020-05-20 04:34:09
41220,12,7,Yes,2021-04-27 18:24:08
14390,29,6,No,2020-02-11 03:00:51
40669,3,6,Yes,2019-01-21 12:55:48
12130,17,5,No,2024-08-18 11:19:45
9083,15,4,Yes,2021-09-08 22:13:51
48595,20,4,Yes,2024-10-19 17:33:33
29970,8,1,Yes,2023-04-24 19:41:52
29064,8,2,Yes,2018-01-27 10:44:17
21326,7,9,Yes,2021-09-24 07:54:55
46939,12,2,Yes,2022-09-07 12:19:43
16220,11,4,No,2020-03-16 18:51:10
47480,14,4,No,2022-03-06 10:10:25
33094,6,4,No,2023-08-21 20:43:08
21057,1,2,Yes,2024-01-19 16:58:15
34402,16,7,No,2024-02-12 09:18:57
48157,26,8,No,2020-06-14 08:19:03
15692,1,6,Yes,2021-01-28 22:28:17
43920,19,7,No,2021-01-23 21:55:43
3565,21,7,Yes,2023-05-02 09:16:22
40791,19,7,No,2021-12-07 07:25:29
24935,15,8,No,2024-12-24 14:42:49
34964,14,7,Yes,2024-02-11 08:08:50
15528,11,4,No,2019-02-06 05:06:52
37888,28,1,Yes,2022-03-30 17:44:18
2478,13,5,No,2019-07-23 19:14:14
35799,12,4,No,2021-12-10 22:08:18
44365,12,7,Yes,2022-10-14 19:09:12
16383,23,2,No,2018-10-02 10:31:28
29841,16,2,No,2024-05-07 06:33:16
26004,24,5,No,2021-08-22 11:08:43
29703,5,2,Yes,2021-07-29 17:53:04
14498,14,6,No,2019-03-22 06:09:38
38638,27,4,Yes,2021-03-23 18:27:58
8185,5,6,No,2021-07-28 06:43:44
25887,10,7,Yes,2022-01-17 14:58:43
7710,11,9,Yes,2021-03-07 08:09:54
27830,24,5,Yes,2023-07-13 01:34:24
17917,15,8,No,2022-11-12 23:09:14
31711,9,3,No,2020-01-17 05:51:36
36392,11,8,No,2018-10-01 12:46:50
49574,28,5,No,2022-03-26 10:36:16
26734,18,7,Yes,2024-07-29 11:10:58
5299,21,8,No,2020-03-12 06:58:08
1695,26,4,Yes,2023-05-15 04:38:37
2311,22,2,Yes,2024-11-26 04:05:51
10200,5,7,Yes,2021-10-03 07:56:39
9641,26,7,No,2021-11-18 10:07:33
12262,8,6,Yes,2022-12-21 12:06:08
9617,18,6,Yes,2019-06-29 18:08:04
11041,25,9,No,2018-03-03 01:13:53
7751,1,4,No,2020-07-18 16:35:12
48628,23,5,No,2021-01-21 04:06:56
5582,3,6,Yes,2022-09-02 18:00:27
35677,17,8,Yes,2022-11-03 12:59:50
1699,27,4,Yes,2024-04-07 06:28:08
35736,1,6,Yes,2022-06-06 21:35:43
22953,2,6,No,2022-07-03 20:56:56
377,27,6,No,2024-02-11 10:45:04
38986,2,4,No,2024-01-03 05:26:42
31414,11,3,Yes,2018-01-20 06:46:58
30327,18,3,No,2018-11-05 08:31:48
23075,3,9,No,2021-04-28 09:01:07
23781,3,7,Yes,2023-07-04 14:19:11
24053,18,4,No,2022-01-10 04:37:25
49544,29,3,No,2024-08-02 19:36:43
4880,16,8,Yes,2021-06-29 04:15:37
27928,11,5,Yes,2023-01-20 04:25:29
14464,2,2,Yes,2018-12-01 07:14:17
5098,25,1,No,2021-03-16 09:28:45
19858,5,9,No,2020-04-12 04:32:35
48051,8,2,No,2019-05-24 14:14:54
8968,12,2,Yes,2020-09-28 19:30:53
7543,15,1,No,2020-10-22 02:57:04
38143,25,8,Yes,2018-11-04 20:26:42
3117,23,6,Yes,2021-03-02 14:08:55
4727,17,1,No,2019-06-16 21:49:34
34929,1,6,No,2022-05-20 22:35:38
45482,24,5,Yes,2021-07-14 11:03:49
10005,1,2,No,2024-12-09 17:48:13
8726,8,4,Yes,2018-10-07 10:22:46
23794,29,2,Yes,2022-06-19 03:58:03
9548,23,3,No,2024-11-05 03:15:55
49545,27,7,Yes,2019-07-27 12:36:34
12893,17,8,Yes,2024-10-12 00:11:04
8497,15,2,No,2022-07-30 06:44:47
37096,19,5,Yes,2022-01-21 02:35:02
4216,25,7,Yes,2024-01-01 15:13:45
37962,5,6,No,2020-07-17 18:39:05
6694,9,4,Yes,2023-08-11 16:57:42
34937,24,8,No,2020-10-20 19:28:27
30355,15,2,Yes,2020-02-17 01:47:14
10297,26,2,Yes,2018-07-08 02:53:52
33635,27,9,No,2020-10-08 16:06:28
23837,18,9,Yes,2022-09-30 11:55:38
32720,3,1,Yes,2022-12-01 19:11:11
1207,14,8,No,2019-06-08 23:47:43
22597,1,8,No,2024-09-23 07:41:54
14395,20,2,No,2020-10-07 14:02:52
22077,26,4,No,2018-04-19 19:22:20
42175,16,5,No,2019-10-04 02:26:45
45728,6,1,No,2019-09-01 04:28:21
31935,18,4,No,2019-03-03 10:21:21
7060,18,1,Yes,2024-07-17 13:16:16
38419,26,1,No,2024-12-13 02:13:16
9078,9,5,Yes,2023-12-31 19:26:07
19810,13,7,No,2019-12-27 00:32:22
5899,23,8,No,2023-10-27 09:56:38
30001,6,9,Yes,2020-02-14 12:47:00
43580,10,8,Yes,2024-05-19 04:12:28
12043,5,7,Yes,2023-08-30 23:26:27
9686,4,9,Yes,2022-01-18 21:08:19
20205,14,6,Yes,2019-10-11 17:03:22
24642,23,2,No,2023-01-10 06:51:20
27582,11,1,No,2019-10-01 04:13:25
2437,17,6,No,2018-06-02 00:09:01
24143,28,5,No,2018-12-24 08:36:26
49816,25,1,No,2022-03-19 20:42:21
10420,1,1,No,2024-01-04 10:58:55
47616,3,2,No,2020-05-13 12:08:19
11036,26,9,Yes,2024-06-28 10:23:39
22682,29,1,Yes,2022-06-09 02:20:09
26187,28,4,Yes,2018-07-19 18:58:20
34048,10,4,Yes,2024-10-10 16:27:39
26671,22,4,Yes,2023-08-08 02:34:29
23360,16,6,No,2020-02-27 16:56:24
41824,29,7,Yes,2023-07-04 20:39:45
4571,17,1,Yes,2021-09-04 22:43:20
14795,3,7,Yes,2023-12-02 01:49:11
36373,9,4,No,2021-11-08 00:17:24
13930,10,7,No,2021-08-30 00:14:13
36,16,1,No,2022-10-01 03:05:06
9970,12,9,No,2023-11-11 14:41:39
38113,2,6,No,2023-09-03 11:54:06
21863,13,9,Yes,2020-12-12 15:19:49
49635,6,4,Yes,2023-01-20 07:06:18
9821,6,8,No,2020-01-17 15:15:17
24900,29,9,No,2021-09-24 12:41:08
32140,5,4,No,2018-09-22 18:54:34
22767,15,5,No,2018-03-19 15:20:05
40156,24,4,Yes,2020-06-13 08:16:13
28690,29,3,No,2019-03-18 15:46:15
32301,27,3,No,2023-01-07 15:18:57
3085,16,4,No,2018-11-13 14:25:27
29971,2,2,Yes,2021-04-26 22:50:36
20241,4,7,No,2022-02-04 23:23:00
14516,25,4,Yes,2023-03-19 16:50:48
48626,11,7,Yes,2018-07-31 03:59:09
23941,18,2,Yes,2023-07-16 15:26:39
33627,26,5,No,2022-11-21 04:21:10
20791,17,6,Yes,2018-04-12 09:59:37
32749,22,8,No,2018-10-16 07:05:25
32102,27,9,Yes,2021-10-11 03:18:23
43681,26,9,Yes,2021-04-18 11:22:43
46407,19,6,No,2018-02-10 16:30:14
6615,19,7,Yes,2019-08-02 10:36:21
25553,4,2,Yes,2019-12-05 04:51:26
49911,1,7,No,2022-08-08 11:42:42
16419,9,8,No,2024-11-29 19:03:49
23295,22,9,No,2022-02-19 14:47:18
11772,1,5,Yes,2020-04-24 06:59:05
39582,1,4,No,2024-09-06 17:38:53
26294,19,7,Yes,2022-09-29 00:51:45
18769,16,6,Yes,2024-12-02 14:53:42
26547,25,6,No,2019-08-26 06:21:24
20627,5,8,Yes,2023-12-09 17:09:04
15239,23,6,No,2018-11-14 19:46:00
46785,17,5,No,2021-01-21 02:22:50
34013,7,9,No,2023-05-09 16:57:59
10899,9,3,No,2023-08-31 06:43:12
2780,17,7,No,2022-11-24 21:44:53
34670,1,1,Yes,2024-10-10 09:29:18
962,6,3,Yes,2024-12-17 08:12:26
37898,17,6,No,2022-04-01 13:11:38
43199,16,7,Yes,2018-10-27 09:10:08
33665,26,1,No,2021-10-05 20:16:04
18378,13,1,Yes,2023-08-01 00:26:07
43876,18,7,Yes,2024-07-23 14:51:55
13965,2,1,Yes,2018-12-21 16:31:22
4150,17,2,Yes,2024-08-09 07:11:13
10638,2,3,No,2019-10-02 16:53:41
41009,10,6,No,2023-02-21 00:12:23
17385,18,8,Yes,2018-07-07 13:43:46
20534,15,4,Yes,2024-03-19 04:26:41
31765,27,4,No,2018-12-21 09:42:26
42695,3,4,No,2019-09-08 05:55:47
13085,7,9,No,2021-11-25 17:27:29
16778,14,9,No,2023-07-07 19:27:05
29850,20,7,No,2019-12-21 07:02:42
22578,26,7,No,2019-02-24 23:42:04
26251,28,2,No,2022-06-07 09:48:19
24395,27,8,Yes,2023-04-07 23:20:05
42924,9,7,Yes,2021-12-12 01:19:03
19925,1,8,No,2020-02-16 07:47:02
42595,29,8,Yes,2021-12-07 20:50:48
41788,28,2,Yes,2020-12-20 04:47:29
38113,22,5,No,2019-10-06 05:07:16
10645,12,7,Yes,2024-07-24 18:56:26
4940,29,1,No,2019-03-01 12:22:55
26058,10,1,Yes,2023-06-29 21:23:31
34712,27,6,No,2019-11-27 04:35:39
5621,7,6,No,2018-08-06 04:29:55
15561,9,2,Yes,2020-03-19 20:33:15
36305,21,4,Yes,2018-07-20 21:32:11
43779,5,8,Yes,2019-06-11 05:09:11
18800,27,2,No,2019-03-27 18:00:46
14323,3,4,No,2020-03-04 17:18:51
24982,28,2,Yes,2018-09-07 02:21:23
23078,6,7,No,2018-07-01 19:21:50
1543,20,5,Yes,2024-05-24 19:02:57
25614,10,9,No,2021-11-22 17:51:24
2835,21,2,No,2020-06-03 06:51:18
11514,28,4,Yes,2020-04-22 12:46:31
27537,9,8,Yes,2019-12-08 03:37:05
23741,17,9,No,2022-01-06 12:20:17
43407,2,3,Yes,2019-02-22 18:56:38
23748,25,5,Yes,2020-10-16 03:27:51
49944,25,1,No,2021-11-11 05:20:45
6518,17,3,Yes,2022-09-10 07:24:06
2922,17,3,Yes,2019-03-14 15:28:08
18105,8,2,No,2024-08-07 00:11:09
10109,27,4,Yes,2024-07-19 11:48:20
4680,4,2,Yes,2020-10-28 18:51:17
32867,18,7,No,2020-12-28 22:20:39
15633,12,5,Yes,2018-09-18 17:56:14
1750,23,7,No,2024-09-30 13:18:24
29314,25,1,No,2023-08-24 15:22:55
27864,2,7,Yes,2019-02-05 10:32:42
10040,16,1,No,2024-02-19 14:10:21
28645,12,5,No,2022-11-07 20:10:40
45967,25,5,No,2019-02-23 14:48:56
24027,2,5,No,2018-12-13 04:17:29
16548,28,3,No,2020-05-13 23:15:38
35085,26,6,Yes,2024-02-21 00:07:21
42357,29,2,Yes,2019-08-15 07:00:21
9145,10,1,Yes,2024-06-07 08:55:37
7170,12,2,No,2020-07-31 09:30:07
45774,20,5,Yes,2021-11-24 14:36:01
4925,4,9,Yes,2018-11-19 19:52:26
48572,14,8,No,2022-08-05 05:14:30
10391,12,4,Yes,2018-12-10 08:04:49
7301,29,1,Yes,2020-05-12 22:49:54
26929,21,1,Yes,2022-12-13 23:28:38
46285,4,4,No,2021-04-17 14:39:03
31754,17,4,No,2024-12-04 04:07:54
31659,3,6,Yes,2023-06-05 02:05:37
36588,8,2,No,2019-02-14 07:54:31
30989,8,9,Yes,2022-05-22 14:17:33
39519,28,1,No,2021-01-11 16:29:27
19122,27,6,Yes,2019-11-23 10:11:49
45965,6,9,No,2021-09-24 22:13:24
27590,2,3,No,2019-02-28 06:03:57
30016,7,2,Yes,2024-08-02 20:02:46
9074,14,6,No,2024-11-24 03:07:10
31226,5,5,No,2019-01-07 09:25:45
11406,5,9,Yes,2024-06-11 02:20:28
39772,26,6,No,2018-01-26 05:12:58
46926,4,7,No,2018-06-26 15:52:53
20687,14,7,Yes,2022-11-15 12:05:20
9774,27,6,No,2023-05-08 21:28:04
40859,22,4,No,2021-03-28 14:04:02
34785,15,3,Yes,2021-10-19 08:37:11
33724,18,7,No,2018-05-17 17:20:57
5783,18,6,No,2023-06-06 23:25:51
40021,9,6,No,2022-05-19 13:51:08
23306,11,9,No,2024-04-27 00:30:20
16110,26,1,No,2021-08-20 08:46:31
14585,24,2,No,2020-11-14 09:21:44
8570,20,2,No,2019-10-29 11:43:19
22085,17,1,No,2021-01-11 06:34:30
3861,2,9,No,2018-11-15 02:40:09
17881,8,6,No,2024-08-25 04:47:59
35248,1,1,Yes,2018-08-31 09:58:34
33301,27,1,Yes,2021-01-23 09:02:24
28589,11,3,No,2019-08-01 03:52:42
47236,20,5,No,2023-02-17 00:10:13
10500,18,8,Yes,2024-08-14 18:14:14
23165,20,6,No,2022-02-24 02:49:12
6420,21,8,Yes,2022-11-27 01:41:59
39461,19,4,Yes,2019-08-14 10:42:27
28354,17,5,Yes,2021-10-20 04:03:36
37739,23,9,Yes,2018-09-24 14:46:53
4111,17,4,No,2022-11-22 23:46:16
49290,2,2,Yes,2023-11-26 09:45:56
39740,1,5,No,2023-08-12 17:12:04
36098,16,7,Yes,2018-05-28 22:08:58
28082,21,1,Yes,2021-06-26 20:06:16
28313,15,2,Yes,2023-01-31 17:39:53
29730,4,6,Yes,2018-01-29 02:03:31
12272,19,6,Yes,2019-08-28 05:11:54
6365,13,5,Yes,2019-08-14 15:02:41
42976,5,5,No,2019-01-24 18:19:36
38876,16,4,Yes,2022-03-31 05:38:19
4615,5,8,Yes,2024-12-29 06:20:25
49603,2,5,No,2019-04-05 05:33:25
4039,26,3,Yes,2020-12-26 12:52:43
42584,18,4,Yes,2023-05-20 15:45:01
7728,15,6,Yes,2024-10-22 21:20:19
35927,1,1,Yes,2019-12-16 08:46:09
43828,16,6,Yes,2018-03-03 12:00:26
5712,4,6,No,2022-02-02 07:52:46
36072,8,6,No,2023-06-26 08:04:49
15202,19,2,Yes,2020-12-25 11:32:21
18257,22,2,Yes,2021-02-19 18:40:03
18413,28,2,Yes,2019-06-16 04:41:55
19317,5,9,Yes,2023-10-25 22:08:34
18549,7,3,No,2019-04-24 23:48:46
41965,2,9,No,2023-06-21 21:07:32
12894,8,7,Yes,2022-08-21 11:13:41
27301,21,8,Yes,2024-05-05 12:58:22
14022,15,7,Yes,2021-04-06 16:56:06
3357,25,5,Yes,2023-01-03 02:48:45
23692,21,3,Yes,2022-11-21 04:37:55
2827,26,2,No,2022-05-03 04:10:46
13512,25,6,Yes,2019-02-09 17:47:36
3168,25,6,No,2023-06-15 10:50:29
32263,21,6,Yes,2021-03-15 03:38:15
47826,24,6,No,2023-04-11 05:24:01
38022,9,7,Yes,2021-03-02 10:57:16
47235,29,8,No,2023-10-04 14:15:25
46088,5,9,Yes,2023-09-06 19:38:34
33603,2,3,Yes,2019-06-15 20:41:14
22961,4,2,No,2018-12-09 13:54:50
2401,28,3,Yes,2020-12-11 16:31:48
33108,8,5,Yes,2019-04-17 03:35:23
11057,9,3,Yes,2018-05-15 23:32:23
48320,10,9,Yes,2022-03-30 22:09:02
33995,6,5,No,2020-11-23 19:21:43
4787,15,3,No,2019-03-26 00:01:35
20672,21,7,No,2021-09-14 16:36:37
35255,11,7,Yes,2022-11-08 13:48:08
5379,24,6,Yes,2019-12-10 07:15:37
45182,23,2,Yes,2023-06-01 03:04:22
687,27,2,Yes,2020-01-28 11:24:22
17083,25,3,Yes,2023-04-05 05:13:56
6594,3,8,No,2020-01-09 15:55:18
37181,20,6,No,2019-02-19 03:14:49
19031,23,5,No,2020-10-02 08:28:37
21646,15,2,No,2018-09-27 00:53:37
38800,10,3,Yes,2020-09-02 14:02:41
28069,24,3,Yes,2020-02-19 11:32:01
38131,2,4,No,2022-08-09 17:34:37
2360,18,2,Yes,2024-11-21 04:23:28
13777,7,7,No,2020-04-29 22:12:13
28767,17,7,No,2018-02-21 17:17:17
31563,19,7,No,2019-11-27 17:30:49
32427,24,4,No,2023-12-01 03:47:17
40831,24,6,No,2024-09-16 03:16:21
6004,22,4,Yes,2019-06-30 10:29:51
23715,7,4,Yes,2020-08-24 16:56:43
2656,28,8,No,2023-03-11 08:58:49
32104,1,5,Yes,2019-12-30 00:57:44
33398,12,1,Yes,2020-07-08 07:32:06
16182,14,5,No,2018-05-01 00:19:08
37919,9,5,Yes,2024-12-27 12:56:11
42531,12,5,No,2022-01-02 10:35:14
7398,24,4,No,2021-09-18 23:25:46
20691,19,4,No,2018-07-11 15:14:22
39989,10,4,Yes,2018-03-25 20:47:04
20915,19,2,No,2024-08-25 04:31:44
38729,20,3,No,2019-10-21 22:12:01
13080,20,6,Yes,2021-08-05 17:01:50
35092,15,4,Yes,2022-12-12 00:00:56
4794,16,1,No,2022-11-01 22:35:43
654,9,5,Yes,2021-11-25 07:15:42
48981,25,8,Yes,2023-06-30 09:00:48
820,25,7,Yes,2019-04-12 20:01:25
34779,13,7,Yes,2020-02-06 12:22:44
31530,28,6,Yes,2018-12-12 04:30:02
14112,3,9,Yes,2021-05-18 01:41:30
39087,5,8,No,2020-05-15 23:54:50
41501,28,6,No,2019-12-27 19:49:23
11694,17,5,Yes,2022-01-17 03:20:19
20862,7,9,Yes,2024-11-07 12:16:51
28352,22,9,No,2019-06-28 07:45:06
13018,14,4,No,2023-03-20 11:25:02
23818,3,7,No,2024-01-30 18:36:45
47186,14,1,No,2024-01-10 12:56:23
9504,23,1,Yes,2020-12-04 04:36:49
12320,27,4,No,2019-02-04 11:33:48
29882,16,3,Yes,2024-06-24 01:58:27
17624,13,5,Yes,2023-07-25 12:42:53
42809,6,1,No,2020-05-19 20:41:12
42113,21,5,Yes,2020-05-22 02:05:14
20857,7,8,Yes,2018-02-22 06:57:49
35828,4,5,No,2020-09-03 08:40:46
2292,6,9,No,2023-04-26 13:58:04
39348,24,5,Yes,2023-10-21 21:05:27
13274,23,9,Yes,2021-09-09 11:43:44
16186,22,5,Yes,2023-05-31 02:03:57
23887,3,3,No,2018-07-24 12:01:09
3760,25,6,Yes,2021-05-31 09:33:50
3499,25,1,No,2023-09-13 20:22:00
40666,5,2,No,2018-04-13 09:22:21
45963,19,1,No,2019-04-05 15:23:10
19264,16,2,Yes,2022-12-27 13:49:27
22863,7,2,Yes,2024-04-11 12:09:28
13944,10,6,Yes,2022-03-12 09:05:35
30560,12,4,Yes,2019-04-14 16:26:07
155,10,8,Yes,2022-04-26 17:25:42
986,2,2,No,2022-09-02 18:12:51
20944,25,9,No,2024-03-18 23:50:08
38998,22,9,No,2024-01-14 00:22:56
21506,2,3,Yes,2018-12-08 12:31:21
2834,11,5,Yes,2023-03-31 06:04:12
25080,7,6,Yes,2024-04-16 23:47:10
10481,4,3,No,2023-06-05 02:47:00
35877,15,9,Yes,2020-10-02 00:41:01
9557,14,4,No,2022-10-23 06:22:18
28559,2,1,No,2024-04-01 23:07:10
34120,28,9,No,2019-10-16 08:11:52
31672,11,3,No,2018-05-23 18:20:43
4953,17,9,No,2024-06-05 09:29:38
19406,26,8,Yes,2018-11-18 00:14:39
41754,27,9,Yes,2019-01-23 10:05:47
42346,10,4,Yes,2020-03-18 11:42:55
23907,13,2,Yes,2019-04-28 08:03:34
1811,28,2,No,2023-03-15 14:58:44
46505,14,1,No,2018-04-17 01:05:00
14369,27,6,Yes,2020-02-06 02:26:26
7066,17,8,No,2019-03-29 22:05:19
14360,14,1,No,2018-04-09 12:55:28
12150,16,9,Yes,2022-08-07 15:18:42
23606,20,3,No,2019-01-04 21:24:45
44045,9,1,Yes,2021-07-29 21:38:35
42977,2,7,Yes,2022-05-15 17:05:58
4374,9,5,Yes,2023-03-24 12:18:50
15175,25,9,Yes,2020-06-08 07:25:15
2084,7,9,No,2019-08-27 13:53:26
32661,5,5,Yes,2020-05-09 22:00:23
5616,10,9,Yes,2022-05-09 12:37:20
49928,24,4,No,2024-09-05 00:08:48
42299,26,3,No,2021-07-06 18:23:32
6413,14,5,No,2024-04-22 13:37:55
14645,18,1,Yes,2022-01-20 13:20:27
21663,3,7,Yes,2018-12-23 19:18:44
12299,26,8,Yes,2023-05-07 20:29:58
11542,20,2,No,2019-03-30 21:06:47
38606,7,7,Yes,2018-10-27 22:21:18
39800,22,9,No,2022-11-06 11:09:54
43131,12,9,Yes,2019-01-15 14:45:46
597,8,2,Yes,2022-08-11 23:21:19
41966,8,9,No,2020-03-13 22:51:20
41881,12,9,Yes,2019-04-06 12:53:56
21712,25,5,No,2020-12-05 19:38:07
25197,15,9,Yes,2022-07-30 09:21:48
39082,25,1,Yes,2019-10-10 13:19:04
7478,2,2,No,2023-02-01 20:40:32
38416,10,7,No,2024-11-02 23:56:55
35049,17,1,No,2022-10-28 06:14:31
17748,26,2,Yes,2023-03-02 12:24:43
46355,21,3,Yes,2023-09-02 05:43:14
2757,16,2,Yes,2020-08-07 20:14:42
46175,1,6,No,2020-11-06 11:05:27
31442,19,4,No,2021-08-18 08:01:51
4957,13,8,No,2018-12-20 17:23:35
2115,13,2,Yes,2024-10-19 06:06:18
29848,3,3,Yes,2020-03-22 08:49:15
49036,1,3,Yes,2023-12-27 20:46:32
26482,10,4,No,2022-12-25 12:16:53
25320,10,8,Yes,2018-09-23 09:15:32
19801,19,5,No,2022-09-05 06:17:25
27241,4,3,No,2022-02-04 21:36:43
6083,1,8,Yes,2021-05-31 15:48:25
47080,28,4,No,2018-12-05 12:58:58
37155,23,4,No,2021-02-27 11:42:31
33024,12,8,Yes,2023-07-12 08:56:37
9034,17,8,No,2018-04-09 21:11:34
7145,29,1,No,2018-03-07 23:53:10
14879,29,6,No,2020-03-07 16:40:03
13729,11,3,Yes,2023-01-22 22:24:51
14515,21,5,Yes,2022-03-25 12:32:28
234,5,7,No,2021-06-17 22:58:35
10053,12,1,No,2021-11-17 11:40:52
19499,7,4,No,2018-04-21 15:23:16
18113,28,3,No,2024-07-27 01:21:16
27452,3,4,No,2023-12-03 10:21:53
23978,16,3,Yes,2019-07-20 02:00:00
16777,27,7,No,2021-06-11 15:47:42
45617,2,6,Yes,2020-09-09 08:23:08
44834,17,3,Yes,2018-12-08 23:11:10
42242,24,8,Yes,2019-04-06 18:02:38
43139,16,5,Yes,2020-01-24 08:18:33
27791,26,9,Yes,2021-09-02 20:59:46
44857,13,8,No,2020-02-02 09:57:40
6073,23,5,No,2021-07-14 10:30:17
40397,23,6,Yes,2023-03-23 20:19:51
30271,1,3,Yes,2020-06-16 01:37:45
44302,10,2,Yes,2019-10-01 22:21:10
30953,20,5,No,2022-03-03 20:35:01
7748,15,7,No,2019-06-03 19:33:21
4034,15,1,No,2021-07-03 14:38:42
26479,17,3,Yes,2023-11-04 00:29:03
3762,9,5,Yes,2021-02-28 15:51:24
34053,23,4,No,2024-08-27 00:17:00
1249,23,2,Yes,2024-07-20 20:17:33
14167,12,9,No,2019-10-06 16:21:14
19337,28,1,No,2022-11-10 10:22:20
21884,1,8,Yes,2024-11-22 03:02:27
49851,26,9,Yes,2022-07-04 22:53:03
31586,21,6,No,2022-01-23 01:11:42
12456,17,5,Yes,2018-01-13 11:40:59
39569,3,7,No,2020-10-30 11:06:17
32518,22,2,No,2018-12-29 06:13:44
49993,9,8,Yes,2019-12-08 06:19:37
24739,27,5,Yes,2022-07-25 11:21:04
30940,10,9,No,2018-12-31 08:05:36
32799,23,8,No,2023-08-08 15:17:03
2449,2,8,Yes,2024-03-02 07:46:02
48885,15,8,No,2018-01-29 09:58:23
33080,16,6,No,2022-08-22 02:11:39
46360,24,9,Yes,2020-06-08 13:24:37
31507,8,9,No,2019-01-24 06:03:18
10788,14,4,No,2021-01-28 00:41:58
20196,29,8,No,2020-09-21 09:16:44
8978,19,5,Yes,2020-03-28 17:32:21
48978,4,2,Yes,2022-09-25 18:37:24
38607,20,6,Yes,2022-03-25 14:24:55
11563,22,4,Yes,2024-08-29 01:33:01
9244,18,9,Yes,2018-03-27 06:48:56
38103,26,8,No,2023-10-24 09:29:42
40376,29,4,Yes,2019-03-21 08:59:14
49609,19,6,Yes,2022-10-29 16:44:34
34879,6,2,No,2023-10-13 23:38:27
23194,6,2,Yes,2019-06-02 17:15:13
38051,18,7,No,2021-03-25 04:27:02
26983,3,2,Yes,2022-09-22 20:36:25
21244,8,4,No,2019-09-20 00:20:19
4690,5,9,Yes,2023-04-25 18:11:22
15955,13,1,No,2020-10-10 14:49:32
18322,26,7,No,2021-01-05 02:36:39
45392,13,5,No,2024-02-15 06:22:49
41645,7,6,Yes,2019-02-20 20:34:50
24958,2,5,Yes,2023-08-31 19:28:49
35565,12,1,No,2020-06-11 20:19:13
40550,3,9,No,2022-07-22 07:35:35
42525,9,4,Yes,2020-07-18 13:59:06
49634,7,4,No,2023-10-07 06:27:27
3680,23,2,Yes,2024-07-08 09:36:52
49896,29,9,Yes,2018-05-26 08:59:36
26053,15,9,No,2022-11-02 04:31:39
33119,3,1,No,2021-03-28 17:45:26
5214,11,1,No,2024-06-26 23:38:09
44296,9,4,Yes,2021-10-06 06:05:12
10881,20,8,Yes,2022-10-19 01:19:22
43953,1,6,Yes,2024-01-26 11:25:09
14408,2,7,No,2020-11-18 07:57:14
39677,3,3,No,2018-01-16 03:32:22
3472,24,6,No,2024-11-21 06:54:16
11719,29,9,No,2019-09-06 17:25:35
5784,14,1,No,2022-05-21 06:47:25
