user_id,feature_name,usage_count,last_used_date,power_user
21886,Reports,140,2018-09-12 17:01:48,No
31594,API,226,2019-11-23 18:40:01,Yes
29984,Automation,457,2024-06-04 11:13:41,No
18165,Dashboard,196,2018-05-22 17:40:19,No
28124,Dashboard,194,2021-06-20 01:38:44,Yes
8783,Automation,465,2023-02-28 01:21:26,No
5216,Billing,225,2022-10-12 13:01:50,No
26356,Reports,78,2023-10-02 12:09:44,Yes
38361,Reports,262,2021-07-09 08:36:32,No
23817,Dashboard,206,2022-02-18 23:16:48,No
11849,Automation,112,2023-03-03 13:39:53,Yes
11663,Dashboard,424,2020-07-17 14:48:55,No
21324,API,434,2021-09-23 20:56:08,No
18142,Automation,122,2024-11-22 11:56:07,No
46812,Billing,92,2024-08-17 14:44:53,No
37727,Reports,294,2018-08-27 13:53:34,Yes
8328,Billing,85,2018-05-26 06:30:49,No
39884,Billing,210,2018-04-03 12:39:17,No
42878,Dashboard,273,2022-03-18 10:02:59,No
16206,Billing,440,2023-11-18 05:31:24,No
2375,Reports,463,2020-04-08 07:43:03,No
15879,Automation,70,2020-12-18 05:06:08,No
38885,Dashboard,476,2020-12-28 19:58:59,No
41414,Billing,435,2019-12-10 10:54:05,No
15323,Billing,494,2020-06-30 17:54:00,No
34243,API,14,2024-12-05 19:31:16,No
48459,Automation,7,2019-09-06 04:04:58,Yes
31463,Billing,91,2024-07-18 16:27:14,No
37118,API,498,2024-01-21 21:03:36,No
11411,Dashboard,99,2023-04-11 16:44:22,Yes
28679,Dashboard,71,2018-02-03 09:39:14,No
39039,Billing,319,2019-01-09 10:06:05,No
26892,Automation,325,2023-07-13 04:46:25,No
49241,Automation,39,2021-05-10 04:23:18,No
5604,Billing,474,2023-10-13 13:55:53,No
38235,Billing,494,2020-01-29 09:12:51,No
11450,Automation,338,2019-03-13 11:08:39,No
19767,Automation,426,2020-11-17 08:20:59,No
12877,Reports,482,2019-11-07 11:37:14,No
30757,API,66,2021-09-10 17:35:39,Yes
27336,Reports,481,2021-12-27 16:35:13,Yes
31749,API,91,2019-01-24 21:16:06,Yes
36746,Automation,276,2019-06-03 18:03:23,No
2028,Billing,170,2018-07-10 16:10:27,No
5513,Automation,122,2023-10-08 04:48:48,No
18515,Dashboard,475,2024-03-01 08:05:31,No
23561,Automation,136,2019-03-23 04:16:39,No
30855,Dashboard,103,2024-03-01 04:11:48,No
21625,Dashboard,138,2024-08-22 19:03:00,No
11812,Dashboard,109,2022-02-03 01:04:44,Yes
23902,API,47,2021-08-01 22:06:18,Yes
26641,Reports,18,2024-09-30 18:01:43,No
33203,Dashboard,25,2020-07-09 15:50:49,Yes
18756,API,495,2019-01-02 17:06:09,No
48987,API,208,2021-01-06 17:23:55,Yes
130,Reports,99,2021-12-10 06:23:49,No
31698,Reports,365,2022-02-11 17:00:04,No
35108,Dashboard,209,2019-09-18 18:21:53,Yes
39960,Automation,127,2021-12-04 08:04:33,Yes
13459,Dashboard,127,2022-01-06 21:57:32,No
37509,Billing,76,2021-12-16 17:31:57,No
10549,Reports,311,2022-07-20 14:29:43,Yes
35071,Dashboard,7,2024-04-24 05:31:27,Yes
28732,Dashboard,223,2021-09-25 05:24:24,No
20726,Billing,300,2019-12-25 11:05:55,No
3354,Reports,461,2020-07-07 18:16:07,No
32903,API,164,2022-04-17 22:54:34,Yes
7166,API,464,2021-07-01 12:39:28,No
19678,Billing,312,2021-07-13 07:50:12,No
35768,Automation,210,2023-01-13 03:21:45,Yes
49058,Dashboard,318,2023-09-19 11:09:07,No
42776,Reports,113,2018-08-24 02:54:25,No
11343,Automation,29,2019-06-08 07:15:04,Yes
11764,Billing,381,2022-10-04 10:52:08,No
39290,Dashboard,274,2021-01-16 20:38:06,No
449,Billing,300,2019-11-17 07:55:29,Yes
923,Automation,140,2018-08-31 20:22:55,No
37995,Billing,122,2024-08-02 11:23:08,No
40204,Reports,183,2024-01-30 09:12:41,No
31183,API,390,2023-01-27 15:50:05,Yes
19452,API,69,2019-06-30 07:37:02,No
48732,Dashboard,70,2020-11-25 02:34:48,No
32684,Reports,476,2023-10-15 05:31:59,No
4548,API,431,2024-01-20 01:44:28,No
39217,Dashboard,200,2018-04-30 17:32:47,Yes
42504,Automation,281,2023-10-04 14:48:43,Yes
47428,Reports,488,2024-08-02 00:25:29,No
7673,Reports,372,2020-01-13 01:51:40,Yes
20981,Billing,292,2019-07-07 10:16:49,Yes
9457,API,267,2018-10-25 04:05:02,No
13963,Dashboard,427,2023-12-22 19:59:51,No
4216,Automation,6,2019-05-08 01:41:18,Yes
17566,Automation,240,2022-02-12 16:16:18,No
26662,API,205,2021-01-08 15:39:14,Yes
18602,Billing,157,2018-07-27 17:50:19,No
18074,Billing,245,2020-05-14 12:13:47,No
44699,Billing,268,2020-01-14 10:47:35,Yes
28944,API,165,2022-11-23 19:37:44,Yes
730,Automation,181,2023-07-30 05:22:58,Yes
16385,API,255,2022-03-23 18:10:10,Yes
46936,Billing,229,2023-02-26 14:44:42,No
4559,Automation,439,2018-04-14 03:26:44,Yes
34736,Reports,204,2018-03-12 09:35:24,No
34401,Billing,182,2022-04-12 11:41:28,No
5826,Reports,291,2022-07-17 04:55:03,Yes
49707,Billing,261,2023-12-05 11:22:25,No
35939,Reports,368,2021-05-25 00:44:42,No
47352,Reports,429,2023-12-26 17:10:52,No
32330,Reports,469,2019-12-12 18:35:44,No
36374,Dashboard,41,2018-02-21 14:53:11,No
32407,Reports,264,2022-11-16 03:00:37,Yes
5961,Dashboard,96,2018-05-09 21:45:53,Yes
11448,Billing,265,2021-06-16 22:37:13,No
30173,API,36,2018-03-04 16:22:04,No
28981,API,27,2021-07-21 21:08:36,No
35,Dashboard,266,2020-01-02 07:16:05,No
41109,Billing,243,2022-12-16 04:02:33,Yes
10794,Dashboard,402,2023-11-04 08:35:19,No
12627,Reports,258,2022-04-10 22:38:55,Yes
32233,API,285,2018-08-03 06:59:19,No
15138,Dashboard,258,2024-08-11 10:56:19,No
47511,Reports,364,2021-02-17 07:18:46,Yes
828,Dashboard,351,2021-08-25 14:40:03,Yes
33530,Automation,68,2019-08-03 21:01:23,Yes
26981,Billing,410,2018-01-21 19:06:58,No
48471,API,243,2019-05-19 22:59:26,No
15447,Automation,296,2022-07-02 05:19:29,No
366,Dashboard,313,2023-04-14 01:46:25,Yes
16310,Automation,443,2023-12-11 12:37:00,No
39363,Billing,48,2022-10-26 11:44:47,Yes
40023,Billing,75,2018-06-21 19:41:46,Yes
14776,Automation,188,2021-09-04 03:40:47,Yes
17884,Billing,308,2018-08-06 02:27:43,No
20221,API,133,2019-04-01 01:43:52,No
45118,Automation,122,2024-02-28 01:41:45,No
18234,Dashboard,476,2020-10-29 06:17:56,No
21568,Automation,248,2019-02-27 11:56:30,No
8495,Dashboard,119,2019-12-20 21:16:31,Yes
17736,API,132,2022-06-03 01:57:05,Yes
18993,Dashboard,452,2023-10-24 07:14:08,No
28310,Reports,162,2022-07-23 19:12:11,Yes
34536,API,30,2020-07-06 23:48:09,No
22188,Billing,327,2021-03-14 07:59:42,Yes
18276,API,161,2022-06-07 07:38:10,No
22678,Reports,312,2019-03-01 04:06:12,No
10330,Reports,472,2021-12-17 01:54:37,No
18330,Billing,303,2023-12-17 11:45:53,Yes
16536,Reports,413,2022-03-04 13:57:03,No
433,Dashboard,18,2020-10-08 00:05:59,No
29088,Automation,118,2024-09-12 05:23:32,Yes
43016,Reports,285,2024-12-24 22:42:54,No
4248,API,84,2021-04-22 13:22:13,No
9702,API,374,2019-08-29 03:18:03,No
5529,Automation,105,2022-01-02 20:52:04,No
21729,Billing,91,2018-02-09 20:58:22,No
104,Reports,400,2022-01-14 13:56:44,Yes
41392,API,120,2023-09-15 10:42:25,Yes
2439,Reports,8,2023-12-13 00:02:19,Yes
29929,Billing,121,2020-11-28 20:56:10,No
5041,Dashboard,483,2021-03-08 01:08:16,No
42964,Dashboard,3,2021-08-07 02:56:25,No
11714,Reports,176,2023-06-05 07:05:19,No
39733,Reports,388,2021-07-29 06:10:49,No
33348,API,311,2019-04-30 00:55:49,No
46472,Automation,188,2018-05-30 20:52:31,No
11567,Dashboard,152,2018-01-21 22:27:14,No
11956,Billing,284,2024-04-16 09:31:26,Yes
10085,Automation,497,2023-04-10 17:42:00,No
18596,Reports,469,2021-11-25 22:57:01,Yes
39962,Dashboard,10,2018-01-10 03:14:56,No
19418,Billing,359,2018-08-24 07:20:23,Yes
44600,Reports,250,2018-04-26 12:40:37,No
22239,Reports,73,2020-11-08 19:09:01,No
9556,Reports,18,2020-05-30 17:50:27,No
7272,Automation,136,2024-02-21 01:48:39,No
21605,Billing,265,2022-02-27 08:54:45,Yes
47264,Reports,268,2019-05-09 20:37:56,No
11095,Dashboard,293,2020-08-17 19:58:14,No
49988,API,256,2023-12-09 05:09:15,No
12876,Reports,53,2020-02-03 08:11:39,Yes
1073,Reports,172,2024-04-30 02:40:46,Yes
32514,API,257,2018-04-27 15:47:10,No
22104,API,130,2019-08-05 18:57:44,Yes
34742,Dashboard,395,2021-05-23 19:47:46,No
34922,Billing,494,2024-12-03 07:34:56,No
609,Dashboard,170,2019-08-31 10:16:56,No
42386,Dashboard,62,2021-07-22 23:08:02,Yes
20896,Billing,394,2022-04-24 07:50:29,No
16432,API,322,2024-07-17 12:21:06,No
26114,Dashboard,183,2023-09-21 12:00:47,Yes
32113,Automation,153,2021-08-07 09:11:00,No
39504,Reports,43,2022-03-31 04:42:18,No
36141,Dashboard,240,2024-10-06 11:35:30,Yes
107,Reports,484,2018-01-22 14:40:35,No
23757,Automation,204,2024-12-23 20:34:52,Yes
37683,Dashboard,67,2021-11-12 01:13:25,No
38725,Billing,218,2019-04-21 02:44:50,Yes
20756,Automation,3,2020-05-06 00:35:44,No
24766,Dashboard,32,2018-08-18 04:43:47,Yes
22363,Billing,494,2020-03-25 12:28:43,Yes
22863,API,124,2019-11-14 17:49:31,No
29002,Automation,364,2019-11-24 21:12:26,No
29656,Dashboard,67,2024-11-10 17:50:10,No
26794,Reports,430,2022-09-30 20:07:56,No
20847,Automation,136,2021-09-14 08:42:12,No
29642,Billing,447,2018-05-09 16:48:53,No
43839,Billing,482,2020-04-21 07:52:59,No
30556,Dashboard,183,2020-12-13 15:22:12,No
35805,Dashboard,138,2020-10-11 07:32:38,No
10608,Reports,299,2024-01-06 07:35:07,Yes
18091,API,131,2021-06-27 15:33:44,Yes
19279,Billing,116,2020-06-16 18:09:16,Yes
46858,Billing,205,2019-04-20 07:42:50,Yes
30157,Dashboard,68,2021-12-23 04:17:47,No
30095,Reports,268,2018-08-04 22:47:02,Yes
39358,Reports,392,2020-09-25 20:45:39,No
24604,Billing,454,2018-04-21 11:15:55,Yes
41159,Billing,173,2023-01-07 04:08:00,No
35159,Reports,77,2021-07-20 20:16:11,Yes
1630,Dashboard,263,2024-10-01 08:22:20,No
21438,Reports,479,2019-05-31 08:23:57,No
32483,API,423,2019-09-23 02:30:11,No
11315,API,338,2023-05-30 11:58:48,No
14794,Dashboard,211,2019-09-18 09:08:59,No
2502,Automation,414,2023-01-26 02:48:57,No
10549,API,300,2023-01-14 20:22:51,No
21115,Reports,499,2021-12-01 16:24:02,Yes
32646,Billing,83,2022-01-31 02:25:04,No
40289,Reports,369,2020-01-08 21:46:57,Yes
33350,Reports,215,2018-12-20 06:20:16,Yes
5642,Dashboard,381,2021-01-24 10:52:01,No
13205,Automation,168,2020-05-15 11:11:51,Yes
30447,Automation,242,2024-12-30 08:43:36,No
33806,Reports,88,2018-05-10 08:56:04,Yes
24604,Reports,215,2021-08-20 23:40:08,No
34189,Billing,370,2020-05-17 16:16:47,No
5660,API,326,2019-06-18 10:43:12,Yes
32426,Dashboard,382,2020-12-27 09:15:21,Yes
22817,Automation,275,2019-09-26 15:42:24,No
17459,Automation,421,2018-09-04 04:02:30,No
15402,Billing,442,2019-02-07 17:22:48,No
2848,Reports,256,2021-05-16 09:59:47,Yes
46552,Billing,75,2019-09-01 02:32:12,No
40067,Reports,458,2019-07-03 08:29:00,Yes
34884,API,461,2019-10-06 03:34:13,Yes
8157,API,467,2020-11-02 03:07:41,Yes
26386,Reports,257,2019-06-09 15:20:47,No
21220,API,52,2021-03-27 15:25:50,No
14249,Billing,331,2020-11-26 06:42:01,Yes
30669,Reports,434,2023-05-16 17:10:47,No
31218,API,119,2022-11-12 13:46:31,No
5813,Reports,389,2020-06-25 05:44:49,No
44964,Reports,486,2020-09-28 09:26:40,Yes
36678,Reports,249,2020-10-05 16:17:49,Yes
30482,Reports,227,2023-03-25 22:43:05,No
43939,Billing,246,2022-03-16 11:23:24,No
194,Billing,177,2023-08-22 07:34:13,Yes
13159,Dashboard,479,2018-07-11 05:44:49,No
33214,API,441,2021-04-13 16:46:13,No
18622,Reports,395,2022-08-15 10:07:44,No
25997,Billing,418,2022-07-04 16:33:05,No
12134,Billing,350,2022-12-20 19:01:50,No
42887,API,35,2023-07-02 15:13:18,No
32848,Dashboard,496,2019-03-25 23:55:47,Yes
31603,API,223,2024-04-04 08:23:56,No
33167,Reports,304,2024-02-04 17:16:04,No
14904,Billing,294,2021-12-02 19:09:32,No
15407,Billing,155,2023-11-03 02:11:56,No
5255,Dashboard,379,2024-02-29 13:52:37,No
44469,Billing,101,2023-09-22 01:25:56,Yes
7209,Automation,363,2021-03-04 04:22:40,Yes
11035,Dashboard,223,2020-02-21 11:35:21,Yes
40386,API,476,2020-05-09 12:09:39,Yes
7458,Automation,289,2023-03-03 03:52:07,Yes
15330,API,192,2024-03-02 04:13:37,Yes
16619,Reports,195,2020-10-09 10:01:46,No
30712,Dashboard,191,2021-04-07 02:18:53,No
21093,Reports,38,2021-09-18 01:16:58,Yes
44932,Automation,205,2018-11-06 03:41:12,Yes
48507,Reports,342,2023-09-11 13:46:28,No
25399,Billing,144,2022-06-28 12:31:48,Yes
22815,API,415,2022-06-18 18:37:33,Yes
14003,API,480,2021-10-28 15:25:49,No
27655,API,486,2019-06-03 23:19:23,No
37445,Dashboard,481,2018-09-21 17:23:39,Yes
31414,Billing,274,2021-10-23 19:08:52,No
18638,Billing,308,2023-04-16 01:10:52,No
42065,Dashboard,133,2021-01-25 16:08:58,No
44840,Dashboard,375,2023-02-25 21:03:53,No
46871,Dashboard,359,2019-05-20 00:42:07,No
6149,Billing,57,2021-02-20 16:06:57,No
22554,Billing,363,2019-08-07 10:39:03,Yes
14731,API,61,2023-11-01 16:34:35,Yes
11765,Reports,16,2021-09-03 11:28:32,No
33208,Billing,171,2021-11-14 03:55:16,Yes
836,API,292,2022-04-15 15:13:31,No
23323,Dashboard,133,2022-02-06 22:37:49,No
36683,Automation,104,2021-11-30 10:36:00,Yes
25398,Billing,406,2022-06-24 05:31:09,No
8281,Automation,331,2019-12-01 19:23:22,No
22534,API,463,2020-08-22 14:48:38,Yes
47332,Billing,468,2019-12-28 05:51:52,Yes
40797,Reports,302,2021-01-04 18:01:37,Yes
7074,Automation,258,2020-04-22 16:21:15,Yes
45326,Billing,300,2019-07-14 18:02:44,No
8109,Dashboard,290,2020-02-16 03:06:47,No
36560,API,195,2023-11-19 05:42:30,No
7994,Billing,361,2022-01-06 14:45:07,No
31378,Dashboard,372,2022-11-15 13:09:37,Yes
5101,Dashboard,473,2022-10-23 07:47:49,No
45155,Reports,360,2019-12-06 04:24:05,No
19442,Reports,281,2024-03-02 10:43:47,No
3080,Dashboard,252,2024-11-13 18:18:03,Yes
9166,API,258,2023-09-01 20:58:46,No
29715,API,157,2018-11-17 05:41:39,No
40567,Billing,322,2021-12-02 05:51:54,Yes
11997,Reports,327,2021-07-23 18:27:38,No
14731,Automation,45,2023-10-27 14:23:22,Yes
37420,API,30,2024-04-07 06:48:38,No
37452,Billing,257,2023-03-01 05:00:26,No
110,Automation,364,2023-03-23 03:57:28,No
38826,Dashboard,114,2019-01-16 18:07:05,No
15857,Automation,461,2023-03-10 14:43:02,No
42331,Automation,266,2021-02-08 16:34:05,No
19139,Automation,210,2024-01-21 03:19:20,Yes
40960,API,319,2024-10-11 02:51:31,Yes
7213,Reports,186,2018-10-29 07:24:16,Yes
10636,Dashboard,28,2021-07-27 13:38:10,No
3538,Automation,353,2023-05-22 02:01:53,No
9415,Dashboard,181,2021-02-24 07:20:16,No
40326,Reports,459,2021-01-03 15:31:53,Yes
32961,Billing,227,2024-11-17 06:05:54,No
10201,Billing,414,2020-01-15 22:10:05,Yes
48845,Dashboard,417,2022-08-25 06:18:47,No
36894,Reports,221,2019-03-07 08:51:16,No
1619,Billing,385,2018-07-10 19:57:46,Yes
20585,Billing,81,2019-04-19 23:27:49,No
45820,Billing,53,2022-08-24 19:44:56,Yes
749,Billing,453,2019-01-07 07:43:35,No
4808,Dashboard,172,2021-10-02 17:02:22,Yes
38900,API,277,2024-12-07 16:30:35,Yes
26169,Dashboard,334,2020-11-05 17:30:30,Yes
16977,Automation,347,2019-05-20 21:52:49,No
46355,Billing,205,2024-02-18 08:24:30,No
13967,Reports,1,2021-11-20 04:16:12,No
49561,API,316,2023-08-10 04:44:54,Yes
13370,API,275,2024-05-27 03:05:33,Yes
15834,Reports,220,2020-04-19 17:03:43,No
6107,Billing,187,2020-09-15 05:51:45,No
6834,Automation,56,2018-08-23 17:24:31,Yes
10968,Automation,66,2019-02-22 17:32:09,No
3698,Reports,385,2023-09-06 12:46:50,No
35780,Automation,11,2018-09-05 11:41:56,No
17988,Reports,469,2020-08-27 23:36:38,Yes
4141,Automation,66,2024-05-11 05:16:02,No
49697,Automation,411,2021-12-01 01:16:31,Yes
10022,Automation,488,2022-01-11 21:33:04,No
20660,Billing,76,2023-10-16 01:30:14,No
21013,Billing,141,2022-02-10 12:53:14,No
11459,Reports,58,2021-03-31 02:56:01,No
20045,API,212,2020-02-06 23:37:57,No
45058,Reports,271,2020-06-14 04:03:34,No
27136,Automation,139,2021-01-29 07:37:54,No
13175,Automation,468,2020-03-19 18:36:54,No
16866,Billing,278,2018-09-21 13:21:42,Yes
3416,API,40,2024-03-20 04:07:29,Yes
44658,Automation,141,2023-09-26 01:29:07,No
19105,Billing,19,2018-11-22 15:37:13,No
6637,API,353,2018-09-15 11:04:28,No
20161,Automation,381,2018-05-17 06:35:58,No
23296,Dashboard,458,2020-02-24 20:00:44,No
3060,API,82,2020-09-10 09:12:39,No
19972,Billing,432,2023-11-07 01:40:30,No
14328,Reports,220,2023-07-29 14:53:57,Yes
9732,Reports,466,2022-02-01 14:12:43,No
30879,API,272,2019-04-16 13:30:33,No
8275,API,226,2024-12-28 13:07:32,Yes
34628,Billing,198,2020-07-04 18:55:39,No
1502,Billing,460,2023-09-20 22:56:46,No
13124,API,72,2018-03-18 23:15:14,No
44416,Automation,112,2019-03-07 14:11:25,No
35410,Dashboard,290,2022-10-02 16:17:55,No
33948,Dashboard,254,2020-02-02 02:45:41,No
11730,Billing,235,2019-07-16 22:32:15,Yes
25414,Dashboard,118,2023-11-04 13:07:57,No
45526,Billing,420,2023-02-06 19:32:51,No
5773,Reports,303,2022-07-15 01:44:40,Yes
49164,Reports,103,2019-04-07 11:19:07,No
44409,API,158,2024-05-20 22:32:47,No
7863,Reports,345,2020-01-15 06:51:54,No
26385,Reports,215,2023-04-16 23:57:43,No
22132,API,175,2018-06-20 17:20:26,No
23703,Automation,463,2022-10-27 18:40:48,Yes
1424,Reports,106,2018-11-27 19:50:52,No
21994,Dashboard,395,2018-08-27 18:56:57,No
41635,API,452,2018-12-24 11:05:40,No
31477,Reports,276,2022-05-29 19:43:50,Yes
25358,API,423,2021-07-01 04:59:57,No
29044,Dashboard,370,2021-03-22 04:52:56,Yes
48332,API,219,2020-08-02 21:23:32,Yes
45386,Billing,78,2021-07-03 10:23:00,Yes
15428,Reports,156,2021-05-27 06:18:28,Yes
35852,Automation,5,2023-05-16 07:42:26,No
29674,Automation,242,2023-09-06 03:17:50,No
31463,Reports,98,2024-10-12 00:33:06,No
29425,Billing,237,2022-04-03 03:32:36,No
49729,Automation,297,2021-05-10 19:33:43,No
6676,Dashboard,373,2022-01-26 12:56:47,No
22823,Reports,423,2018-08-10 15:12:55,No
38757,API,435,2018-05-18 08:13:39,No
9477,Automation,155,2022-06-21 06:10:57,Yes
26780,Dashboard,297,2020-07-08 11:28:35,Yes
283,Billing,425,2020-12-29 00:43:46,No
30688,Dashboard,176,2021-01-21 13:06:17,No
7717,Automation,313,2022-07-18 12:39:57,Yes
28129,Reports,224,2023-05-26 22:42:08,No
14400,Automation,223,2020-08-29 06:56:28,No
31181,Reports,446,2024-07-28 05:41:05,Yes
33041,Reports,340,2018-09-29 10:39:27,Yes
41944,Billing,341,2024-04-27 11:39:02,No
40822,Billing,315,2019-06-18 10:45:54,Yes
45089,Automation,193,2023-07-15 08:12:01,No
36615,Automation,268,2021-10-05 22:52:33,No
37743,Reports,258,2018-08-30 02:24:16,No
2580,Reports,463,2023-11-06 21:20:40,No
18169,API,429,2022-08-24 03:37:16,Yes
7173,Automation,257,2019-11-24 10:29:33,Yes
14109,Automation,499,2024-05-22 04:54:21,Yes
308,API,83,2019-12-25 21:05:56,No
46686,API,2,2024-11-25 06:08:11,No
13670,API,334,2018-06-05 02:56:29,No
24736,API,191,2021-04-13 05:49:05,Yes
7945,API,59,2020-08-27 22:48:52,No
43343,Reports,83,2021-01-03 21:46:40,Yes
4105,Billing,483,2024-10-25 19:24:28,No
47945,Dashboard,237,2024-01-26 05:17:38,Yes
24790,Reports,483,2021-10-13 18:25:08,Yes
5758,Automation,367,2024-04-30 00:06:02,No
47636,Reports,287,2020-09-18 02:29:29,No
24177,Automation,434,2018-01-28 02:16:54,No
35291,Automation,8,2023-12-30 01:17:50,No
5801,Automation,121,2022-06-16 04:15:00,No
40730,Reports,35,2020-05-06 03:38:27,Yes
32912,API,314,2024-02-12 11:35:38,No
10076,API,155,2020-11-17 04:43:27,Yes
29134,Dashboard,117,2024-08-25 05:21:55,No
43854,Automation,412,2018-05-20 03:31:17,No
7892,Dashboard,351,2021-01-29 22:36:42,Yes
25703,Billing,414,2024-06-15 18:42:20,No
4581,Billing,170,2020-03-22 09:36:10,No
29111,API,190,2020-09-29 15:43:09,Yes
8094,Billing,186,2023-01-04 02:19:59,No
18234,API,371,2024-08-21 22:45:31,No
232,Dashboard,51,2024-10-17 18:05:07,No
24220,Dashboard,424,2024-10-29 06:58:27,No
5790,Dashboard,482,2020-04-27 11:56:19,Yes
35240,Automation,345,2021-10-09 01:49:33,No
34121,API,88,2022-09-27 15:01:24,No
28245,Billing,313,2023-07-28 08:38:56,No
45442,Dashboard,133,2021-12-28 15:22:51,Yes
31611,Dashboard,348,2023-09-19 01:40:14,No
18265,Reports,36,2022-04-04 00:40:10,No
19358,API,195,2019-11-11 19:32:27,No
24841,Billing,485,2021-04-05 16:20:11,No
37297,API,396,2024-02-18 20:43:57,Yes
29762,Automation,341,2024-08-28 14:32:44,Yes
37895,Billing,319,2021-09-12 01:10:07,No
34993,Billing,299,2023-01-09 09:36:06,Yes
34063,Billing,216,2022-02-11 15:15:28,No
10266,API,24,2018-05-26 04:13:51,No
20334,Automation,85,2019-05-28 18:03:43,No
25046,Dashboard,466,2019-11-14 15:42:22,No
5299,API,211,2020-01-08 09:23:57,Yes
42747,Automation,201,2018-11-02 19:10:25,No
34352,API,243,2019-02-20 20:24:39,Yes
37866,Billing,174,2019-12-18 19:49:33,No
25547,Dashboard,241,2021-08-22 01:05:17,No
11187,Billing,110,2020-09-17 07:16:45,No
42094,Billing,182,2019-02-14 22:22:58,Yes
1074,Reports,482,2024-02-12 01:49:52,No
49696,Dashboard,153,2021-04-06 16:32:09,Yes
37328,Automation,324,2018-05-09 02:11:32,No
32666,Automation,73,2018-11-27 18:50:34,No
36561,Automation,306,2023-11-28 05:12:17,No
31179,API,362,2023-05-03 02:58:53,Yes
7816,Billing,113,2021-09-30 12:19:05,No
3467,Reports,376,2022-02-09 09:25:31,No
19381,Reports,195,2024-11-05 21:52:01,No
892,API,17,2018-08-06 00:34:10,No
23828,API,376,2020-09-21 12:31:37,No
3431,Dashboard,100,2022-09-27 20:41:01,No
33342,Automation,479,2018-03-16 15:50:14,No
36040,Reports,401,2023-09-12 09:32:10,No
23743,API,469,2022-03-30 19:50:54,Yes
27338,Reports,311,2022-04-17 15:32:57,Yes
15964,Dashboard,20,2018-02-24 23:14:22,No
38811,Dashboard,477,2023-09-01 16:32:28,No
25243,Automation,370,2019-06-24 00:06:34,No
48714,Dashboard,357,2023-09-25 22:01:24,No
41252,Automation,126,2021-05-18 23:08:35,No
30808,Automation,132,2024-11-18 07:50:30,Yes
24072,API,193,2021-10-06 05:39:18,No
5353,Billing,384,2020-06-13 05:36:39,No
43797,API,233,2021-02-28 17:58:16,Yes
1671,Automation,194,2024-12-06 18:15:59,Yes
10698,Dashboard,299,2019-12-28 01:11:43,No
28229,API,352,2022-09-25 22:33:59,No
18875,Dashboard,135,2018-11-02 00:04:35,No
1730,Automation,412,2021-06-07 22:49:24,No
41430,Automation,56,2019-07-31 16:57:42,No
13091,Billing,245,2023-07-07 02:31:17,No
44016,API,227,2018-03-03 21:04:38,No
42819,Reports,464,2024-02-19 08:57:10,No
47308,Reports,154,2021-12-05 10:23:48,No
23317,Reports,20,2019-06-05 13:56:01,No
6222,Automation,206,2019-12-30 18:04:50,No
249,Dashboard,402,2021-09-04 15:42:29,No
45547,API,261,2021-11-18 03:20:04,Yes
40103,Dashboard,104,2018-02-12 09:26:18,No
20147,API,38,2020-08-18 15:08:30,Yes
21063,Automation,14,2019-09-26 10:08:36,Yes
48627,API,114,2021-06-20 03:34:34,No
14492,API,78,2022-02-01 15:22:30,No
19289,Reports,12,2018-02-16 22:38:39,Yes
38136,Billing,69,2020-01-17 06:53:32,No
3809,API,133,2019-08-03 20:47:55,Yes
30894,Reports,477,2020-08-14 01:07:54,No
4719,API,95,2022-06-08 17:30:38,No
27287,Reports,293,2024-04-22 23:22:37,No
17901,Dashboard,314,2020-02-10 13:45:33,No
8628,Reports,363,2024-02-09 13:37:33,No
13719,Reports,310,2019-05-13 23:23:11,No
41628,Reports,417,2022-06-29 00:19:31,No
45888,Automation,284,2021-09-22 19:59:10,No
46248,Automation,27,2023-03-08 14:56:42,No
41994,Billing,267,2023-10-08 18:49:02,No
19610,Automation,264,2018-10-27 20:50:58,Yes
10653,API,482,2022-12-26 20:34:06,No
9437,Dashboard,3,2021-04-12 13:31:16,No
33425,Billing,393,2023-09-10 13:11:46,Yes
33058,Billing,381,2019-08-28 14:03:26,No
39470,Dashboard,52,2020-11-11 19:11:24,No
1594,Billing,107,2019-08-18 03:59:05,Yes
29839,API,386,2020-11-30 04:08:30,No
25925,Billing,328,2021-03-30 21:26:28,No
40610,Reports,331,2019-10-30 21:17:57,Yes
383,Dashboard,126,2022-12-12 05:00:30,Yes
1530,API,252,2023-06-06 05:25:18,No
16668,Reports,367,2021-07-10 05:59:19,No
41742,Dashboard,454,2021-03-20 00:30:38,Yes
19044,Billing,46,2022-01-28 00:24:18,No
46261,Reports,419,2023-08-15 18:57:11,No
21111,API,380,2022-03-22 21:32:55,Yes
49572,API,132,2023-11-11 19:48:26,Yes
49230,Dashboard,366,2024-01-05 23:32:49,Yes
48887,Automation,419,2023-12-11 17:06:15,No
8973,Automation,410,2023-02-25 23:30:53,No
23912,Dashboard,323,2019-09-26 13:04:45,Yes
30153,Billing,112,2020-05-22 10:47:58,No
25543,Reports,422,2023-09-28 09:36:11,Yes
49083,Reports,79,2023-05-05 01:42:57,No
31310,Reports,176,2020-03-20 06:13:39,No
22568,Automation,302,2022-04-22 03:43:31,Yes
171,API,167,2023-01-24 13:05:32,No
31899,Automation,296,2019-06-25 14:24:39,No
21461,Reports,290,2018-02-09 06:46:46,Yes
18951,API,143,2021-03-31 11:45:50,No
