ticket_id,user_id,issue_type,resolution_time_hours,satisfaction_score,ticket_date
128309,36574,Login,57,5,2023-08-09 05:57:32
48944,10616,Billing,23,5,2024-06-30 13:52:42
179315,12940,Feature Request,65,3,2022-03-14 05:00:37
133949,49423,Bug,2,3,2018-03-06 16:49:26
129073,40810,Login,64,3,2021-07-13 04:04:45
149934,38660,Login,42,2,2018-09-29 08:07:14
165221,31013,Billing,65,1,2020-02-13 13:01:20
36865,14582,Billing,70,3,2024-12-07 09:29:59
94402,48055,Feature Request,79,2,2019-02-26 17:43:26
95800,25586,Bug,77,4,2021-01-18 09:39:12
194312,48876,Bug,12,1,2021-07-16 14:48:11
146275,7086,Feature Request,22,3,2024-02-02 02:10:21
124666,36310,Bug,19,1,2024-02-29 17:21:21
1751,23802,Bug,30,4,2018-06-15 16:40:07
115714,26618,Login,36,3,2022-07-20 02:05:54
95771,12514,Feature Request,7,1,2019-09-22 04:08:19
141290,32005,Billing,16,3,2022-04-30 19:54:17
74326,29381,Billing,98,1,2020-06-20 12:53:04
67151,36640,Bug,107,1,2022-06-28 14:30:08
59137,25626,Bug,42,4,2021-11-15 11:33:19
158836,34459,Feature Request,109,4,2022-04-14 19:14:01
29972,2544,Billing,77,4,2024-01-06 14:34:00
2530,41977,Billing,33,2,2018-05-28 16:55:03
179250,16239,Billing,29,3,2018-04-30 10:48:09
118898,6655,Billing,17,1,2021-05-16 14:04:33
89368,8944,Feature Request,118,5,2021-11-11 10:03:37
106642,39345,Bug,73,4,2021-04-15 21:30:04
28839,22311,Bug,49,2,2022-01-09 03:24:03
103619,25382,Bug,76,4,2023-02-07 23:35:27
79330,6389,Bug,24,1,2022-09-06 07:57:03
25328,38462,Login,82,2,2021-08-17 07:32:38
61587,48430,Login,108,4,2024-09-26 23:57:45
9581,37526,Feature Request,99,3,2019-08-24 05:52:07
174380,44414,Billing,15,3,2021-06-06 02:47:15
122627,3815,Feature Request,33,5,2022-02-08 09:12:32
50738,7600,Bug,19,4,2020-12-08 08:30:22
63046,45013,Bug,99,1,2024-11-07 23:46:29
39903,770,Feature Request,66,4,2020-03-23 14:21:15
178961,31018,Feature Request,30,2,2024-05-10 08:46:35
94472,29953,Bug,110,1,2020-09-25 03:45:18
80293,18760,Billing,119,2,2021-08-15 09:48:56
142657,18232,Bug,101,2,2023-08-09 09:41:15
63895,40470,Feature Request,60,5,2018-03-29 09:55:34
70340,46175,Feature Request,45,4,2018-09-27 17:43:27
67490,22324,Login,9,5,2021-03-13 08:55:48
194151,46809,Feature Request,23,1,2021-04-12 09:26:33
196910,6305,Bug,42,2,2020-11-19 13:48:42
181449,47104,Billing,59,2,2018-06-06 18:59:02
146391,27661,Bug,28,1,2019-06-10 21:36:27
134247,44375,Login,49,2,2018-06-17 08:13:34
93762,42817,Feature Request,29,5,2022-12-30 00:09:20
118249,8252,Billing,87,2,2023-08-01 01:12:19
181374,5599,Bug,72,2,2019-04-20 19:10:23
72744,3693,Billing,92,5,2018-04-27 02:47:34
78630,16448,Billing,91,1,2018-06-07 16:50:35
165481,44775,Bug,3,3,2024-09-23 18:20:57
118508,12449,Billing,47,4,2024-10-20 16:01:32
27131,38768,Billing,34,1,2019-01-21 11:40:13
61214,18930,Billing,5,4,2020-10-14 12:17:39
79039,45759,Login,66,5,2024-05-27 09:43:43
74149,32806,Bug,26,2,2021-07-07 08:48:26
126054,49705,Login,40,5,2018-03-26 06:33:09
40804,31152,Feature Request,27,3,2019-05-10 06:32:42
26571,33621,Bug,102,2,2020-01-31 02:30:57
94647,26542,Billing,106,3,2022-08-02 03:24:10
152057,15175,Feature Request,55,5,2020-08-05 16:14:00
16459,16733,Bug,30,5,2021-10-17 09:51:20
30410,33979,Login,94,4,2019-04-03 04:27:24
178819,23328,Feature Request,58,5,2019-07-26 13:13:08
129039,26612,Feature Request,58,3,2021-03-15 09:44:38
50014,31378,Feature Request,93,3,2022-01-23 12:39:42
125505,28461,Bug,84,4,2021-06-05 01:24:07
16961,12219,Billing,99,2,2022-06-05 19:49:55
199448,4635,Bug,80,1,2020-01-22 23:45:38
155208,36443,Bug,29,4,2023-11-05 03:13:19
51055,43296,Feature Request,74,3,2019-03-03 05:41:10
79371,36935,Bug,119,5,2022-11-16 17:58:33
174762,27923,Login,115,1,2023-03-05 01:58:19
133795,38011,Billing,78,2,2020-04-29 00:54:23
191175,21985,Bug,21,2,2024-04-02 13:29:37
116135,25610,Login,97,2,2022-05-25 10:34:12
86872,18196,Bug,38,5,2021-05-11 23:26:44
38212,35856,Bug,94,2,2021-07-12 01:39:39
148300,8863,Feature Request,32,5,2023-01-05 10:40:13
81988,49462,Login,93,1,2022-06-12 09:58:40
85586,13751,Bug,10,1,2018-02-23 08:54:09
57547,460,Billing,114,3,2020-12-26 00:09:33
14801,48411,Login,33,4,2022-04-21 14:32:27
118620,20057,Billing,77,3,2021-03-24 12:31:14
146339,18687,Login,105,4,2019-07-27 16:23:09
21377,38090,Bug,55,5,2024-08-24 13:04:24
197859,31990,Billing,94,2,2021-01-03 19:53:34
34792,2368,Login,105,5,2021-11-30 05:41:37
154315,11173,Bug,10,3,2020-12-06 15:32:53
165342,44701,Bug,80,5,2022-09-15 23:55:31
100141,28085,Billing,60,3,2018-03-31 12:56:24
90158,24631,Bug,87,5,2022-02-14 01:30:20
81784,29033,Bug,22,5,2021-11-14 16:35:12
22623,8989,Bug,39,2,2019-07-11 02:59:05
63165,32140,Bug,81,1,2020-01-25 06:18:56
36000,35455,Bug,114,4,2018-12-15 11:57:01
142100,28335,Billing,37,5,2019-12-14 05:10:37
42918,46187,Feature Request,83,4,2020-08-18 04:49:10
13515,6457,Login,14,3,2018-04-27 23:09:22
75738,48334,Billing,8,2,2023-01-13 07:07:32
29530,13407,Login,76,4,2023-07-28 08:58:36
181882,46339,Bug,24,3,2021-12-18 12:39:35
32337,40300,Bug,22,5,2023-04-24 21:59:00
144018,28298,Billing,38,4,2019-07-14 02:14:46
131360,6401,Feature Request,119,2,2022-03-02 05:28:31
40994,13601,Billing,22,1,2023-04-23 00:17:22
108631,18268,Billing,18,1,2018-11-01 10:16:33
27348,10618,Login,96,1,2024-04-11 22:52:36
111106,21164,Bug,21,2,2021-11-15 05:26:04
95006,38402,Login,33,5,2019-04-14 18:38:39
4856,17144,Bug,18,1,2020-08-30 12:35:18
54560,9842,Feature Request,58,5,2018-08-18 10:26:25
195840,890,Login,26,2,2020-08-29 21:40:48
176890,42284,Billing,40,1,2019-06-29 04:43:06
60927,32276,Bug,107,1,2019-03-28 20:38:32
167993,1993,Billing,63,4,2021-01-20 10:47:18
177622,8535,Bug,81,5,2023-10-30 23:43:33
100940,26783,Login,51,5,2018-05-05 01:24:11
98503,30178,Bug,41,2,2019-03-30 03:47:25
89017,11460,Feature Request,35,3,2021-12-30 06:00:07
121357,46170,Bug,119,5,2018-08-31 23:37:07
99058,47260,Login,91,5,2018-05-12 04:20:05
8948,13761,Bug,56,2,2018-06-14 08:37:40
160443,15765,Bug,67,5,2020-05-04 21:36:31
147073,42504,Billing,30,1,2019-09-22 03:38:30
119817,37552,Bug,108,2,2023-05-16 21:51:41
137198,3496,Login,21,2,2020-01-14 22:05:16
77102,36492,Billing,66,4,2020-09-18 13:07:15
84956,2759,Feature Request,76,3,2022-06-13 22:09:26
149446,24554,Login,119,1,2019-02-25 16:05:15
196070,12121,Login,54,4,2022-07-01 13:38:25
82245,32373,Login,5,1,2020-03-04 20:25:55
103172,20285,Bug,18,2,2019-03-19 06:10:33
94904,9066,Login,42,5,2020-04-17 13:27:34
71694,6358,Feature Request,45,5,2022-10-22 03:40:27
72196,16690,Login,116,3,2019-10-30 01:02:25
81944,41825,Billing,40,4,2020-08-22 12:52:47
127100,5355,Billing,21,5,2024-09-01 06:42:49
124018,23409,Bug,54,4,2021-01-19 00:05:43
128053,12688,Feature Request,6,3,2018-09-26 20:15:59
162654,43428,Billing,12,3,2018-02-19 06:09:58
167392,620,Feature Request,41,4,2020-06-16 03:40:38
41397,4272,Feature Request,24,5,2019-07-28 11:44:23
60914,12125,Bug,31,2,2019-08-04 11:45:13
21333,20158,Feature Request,83,3,2019-09-12 08:52:06
47988,39448,Feature Request,49,5,2018-10-02 12:14:10
78651,41312,Login,1,2,2020-06-07 10:03:50
87155,35057,Login,107,5,2021-07-05 21:45:40
183882,9423,Login,45,4,2023-08-04 01:36:46
57571,12649,Feature Request,100,4,2023-08-28 10:46:28
41560,36718,Bug,15,3,2021-11-23 20:17:41
197113,46116,Feature Request,110,4,2020-03-11 00:09:47
155637,5936,Bug,116,5,2018-07-28 20:43:21
108305,32225,Feature Request,36,5,2021-11-26 17:55:13
19977,14263,Login,54,4,2022-11-05 20:19:58
20196,24697,Billing,22,3,2024-01-18 03:18:44
197482,36505,Bug,30,5,2024-06-04 06:45:39
55916,10533,Login,7,2,2022-01-24 22:33:38
111363,35226,Login,7,3,2023-12-07 23:43:23
38691,14765,Bug,103,3,2019-02-27 17:17:22
78557,40377,Login,82,4,2018-12-06 15:36:28
55501,4572,Feature Request,67,3,2020-01-07 23:04:24
184484,819,Billing,35,2,2020-03-03 07:54:26
59391,44118,Bug,35,2,2022-06-19 20:38:12
166874,28802,Bug,42,2,2023-07-10 20:56:48
9128,12360,Feature Request,37,4,2018-11-19 05:08:06
64509,27922,Bug,66,2,2024-04-20 07:59:31
80759,1506,Feature Request,24,1,2024-11-17 14:01:17
29242,27155,Billing,12,1,2022-07-26 02:53:08
112963,8279,Billing,71,1,2022-05-08 18:29:08
180556,23473,Billing,89,2,2024-09-27 00:46:33
6646,48349,Billing,81,3,2022-09-30 11:03:54
55553,17896,Feature Request,91,5,2024-05-11 06:09:33
67649,28749,Feature Request,45,4,2018-11-14 22:02:48
10024,49098,Feature Request,9,4,2018-03-18 02:39:27
51971,20803,Feature Request,71,2,2024-04-03 11:25:22
18718,41520,Bug,83,5,2018-03-14 09:53:05
131357,12049,Feature Request,95,4,2022-01-25 09:36:33
169154,815,Bug,23,2,2019-10-29 04:44:48
8913,24879,Login,8,2,2019-03-20 02:47:15
45810,49598,Billing,43,3,2024-02-04 07:02:24
12002,36684,Billing,37,3,2018-08-07 18:26:08
181733,9899,Bug,76,3,2021-12-15 09:13:46
31915,19278,Feature Request,35,4,2020-11-22 22:51:55
130049,18147,Feature Request,4,4,2023-08-21 13:00:41
164031,39676,Login,92,2,2023-04-02 22:03:22
156600,1709,Billing,80,1,2022-07-18 02:47:06
19441,48023,Bug,19,5,2022-11-25 19:44:09
153868,8261,Billing,24,5,2020-06-20 08:54:15
170193,29595,Bug,46,4,2020-05-04 05:54:16
172324,46631,Feature Request,54,3,2021-03-11 22:19:58
45363,6021,Bug,35,2,2019-09-12 03:21:30
172884,44865,Feature Request,67,5,2023-11-08 18:32:18
113906,36467,Billing,19,4,2023-05-10 14:10:07
28577,7974,Feature Request,74,4,2021-06-06 10:22:14
17386,38624,Feature Request,37,5,2021-11-02 07:21:19
86019,38913,Billing,40,2,2023-01-05 19:36:45
49142,31617,Login,65,3,2024-07-20 17:09:52
34637,43001,Bug,72,1,2023-05-19 19:56:03
15534,49535,Bug,34,2,2019-03-26 12:20:59
102432,44982,Login,19,2,2019-06-17 11:47:56
166930,3491,Login,82,3,2021-04-13 02:28:43
180261,37445,Feature Request,114,5,2022-10-13 03:42:11
158946,49543,Feature Request,98,5,2022-07-04 12:33:11
147651,19510,Bug,79,4,2023-05-17 01:10:52
169714,30242,Billing,102,1,2024-02-26 11:41:00
133417,4018,Billing,6,4,2023-02-02 12:13:38
13097,35485,Feature Request,29,3,2023-09-19 17:48:54
70331,29400,Login,118,2,2018-09-27 22:49:47
92182,6729,Login,48,2,2023-10-02 21:15:36
150596,37217,Feature Request,65,5,2022-08-24 00:15:16
59360,13102,Login,15,1,2020-05-18 12:30:06
77070,29308,Bug,52,3,2020-07-22 07:04:05
22762,41824,Billing,101,3,2022-08-06 21:17:59
168144,48974,Billing,23,5,2023-10-07 08:46:21
160957,37656,Feature Request,106,4,2020-09-15 16:19:27
122814,32934,Billing,29,2,2021-10-15 10:53:24
152908,19003,Billing,86,1,2024-06-25 01:41:11
8610,6194,Feature Request,86,2,2022-02-08 00:04:05
51751,10546,Bug,58,2,2019-02-20 22:33:27
82970,33883,Login,83,3,2024-06-14 20:59:22
194340,7785,Bug,92,1,2021-10-26 13:33:54
153867,34145,Billing,113,4,2021-03-27 22:39:14
147448,965,Bug,13,5,2019-07-04 08:21:52
10203,39219,Feature Request,111,2,2018-07-24 01:53:40
22414,31381,Feature Request,1,3,2020-02-01 03:42:55
170199,41609,Login,46,4,2020-09-16 13:06:16
142324,49992,Login,14,5,2020-08-31 04:21:10
199138,21946,Login,104,3,2018-06-26 06:41:31
164558,200,Bug,31,2,2022-10-24 12:28:47
75117,44901,Login,25,5,2022-10-04 07:35:10
122817,40769,Billing,48,4,2020-12-30 15:58:29
197381,44820,Feature Request,85,2,2018-11-25 09:19:29
52234,7446,Feature Request,71,1,2020-08-13 20:54:53
121188,30538,Billing,94,1,2019-04-30 05:39:51
163630,35163,Login,85,5,2020-11-07 11:00:03
141513,46055,Feature Request,21,5,2024-10-15 13:20:29
93149,49631,Billing,89,2,2021-12-27 22:14:03
145120,11168,Billing,48,1,2022-05-19 18:30:02
115702,15499,Login,89,5,2021-01-18 09:03:57
177613,44097,Login,71,4,2023-01-29 21:50:59
129168,6330,Login,93,1,2018-06-09 04:21:13
66265,42402,Feature Request,91,1,2020-05-26 16:17:36
154811,12417,Billing,32,5,2018-11-03 21:19:39
115842,20022,Bug,14,5,2022-03-18 19:23:57
83813,14388,Login,78,5,2019-04-15 06:40:14
21878,44705,Login,2,5,2022-05-21 22:59:43
166283,24644,Billing,59,2,2019-08-17 03:11:29
69635,49183,Billing,117,3,2024-05-31 17:58:09
184013,6083,Bug,48,2,2022-11-10 08:07:02
164809,45864,Billing,110,3,2023-10-09 09:16:48
48643,34821,Bug,19,3,2019-04-30 19:13:17
66586,6245,Bug,102,5,2023-12-25 12:16:56
52331,33782,Bug,20,2,2024-05-13 04:58:28
71520,8054,Login,13,1,2018-04-22 02:00:00
126310,4476,Feature Request,59,2,2024-03-14 06:07:38
98669,41870,Login,48,5,2024-04-27 23:26:27
93018,18936,Login,24,3,2022-05-13 08:49:44
69259,36254,Billing,71,1,2019-01-05 21:27:23
51637,18558,Feature Request,67,2,2024-08-07 00:03:06
4679,6179,Login,14,1,2018-04-26 20:10:38
80640,20891,Login,79,3,2019-08-29 18:25:13
125122,48363,Login,8,5,2023-06-30 17:07:38
69465,49590,Login,114,5,2024-06-21 09:54:18
68550,7154,Login,44,5,2024-01-10 13:50:42
177841,48819,Login,95,1,2018-04-20 02:33:57
13084,8046,Login,48,4,2018-01-11 12:56:47
157958,40366,Feature Request,57,3,2022-04-28 15:17:32
179519,20119,Billing,59,2,2024-11-27 11:37:07
3967,39177,Billing,56,1,2023-08-06 12:53:14
127231,26094,Feature Request,105,1,2019-04-23 11:38:23
135409,30704,Bug,34,4,2023-08-14 12:14:48
107393,29126,Billing,116,1,2020-01-20 04:53:49
57081,10956,Feature Request,6,2,2024-11-04 09:11:40
113555,82,Bug,9,2,2018-11-26 09:43:37
64357,39801,Feature Request,5,1,2023-02-18 18:23:21
13904,19258,Billing,118,1,2020-07-14 20:07:17
32792,28179,Login,86,1,2019-06-21 12:33:48
111802,15749,Feature Request,68,5,2024-02-23 00:25:47
78965,26068,Bug,28,2,2024-05-11 17:10:48
130245,33699,Billing,70,4,2020-01-27 22:20:16
16500,7722,Billing,91,5,2019-06-22 02:42:57
165087,23709,Bug,96,2,2018-01-02 09:43:23
129897,32313,Bug,105,3,2018-06-29 09:52:48
144479,38788,Billing,106,3,2019-01-13 19:43:51
181485,23059,Feature Request,71,2,2021-01-04 14:30:10
83460,7624,Login,101,2,2019-12-16 22:42:47
194844,42035,Billing,89,1,2024-04-04 16:54:11
36734,41983,Bug,108,1,2021-10-06 01:21:47
190476,449,Billing,98,5,2024-05-03 04:27:00
49580,4010,Login,42,3,2024-06-03 17:42:59
154488,42723,Billing,46,4,2019-06-01 18:10:31
183550,24814,Login,6,1,2024-02-29 02:21:51
38338,31240,Billing,9,1,2019-12-07 13:02:09
162808,5610,Login,103,1,2020-02-01 09:55:18
195957,26791,Feature Request,95,1,2022-06-28 02:16:48
67744,45770,Bug,20,3,2018-12-30 13:26:01
189045,27269,Login,61,1,2020-10-30 06:55:44
70615,30699,Feature Request,5,1,2021-03-24 18:55:52
121250,48727,Login,58,3,2021-09-11 09:33:14
62216,43334,Login,118,5,2018-08-09 00:13:22
168125,18638,Bug,9,3,2022-02-11 23:36:34
46636,29433,Login,63,4,2024-08-30 13:34:21
193042,29801,Feature Request,10,4,2023-04-14 19:21:12
164402,7710,Feature Request,61,3,2024-09-26 01:06:19
190008,5700,Login,7,2,2019-11-17 05:34:53
49086,33871,Bug,22,2,2019-04-30 19:08:05
176770,6976,Bug,13,2,2020-10-18 05:52:54
34342,14384,Login,108,3,2018-06-18 09:05:12
8153,41664,Bug,36,1,2019-12-13 07:12:10
26407,5092,Feature Request,47,3,2018-05-09 22:27:31
56890,2981,Login,96,4,2020-11-17 05:36:27
174940,29112,Feature Request,53,5,2019-06-24 15:27:42
162528,42659,Feature Request,5,2,2023-08-10 16:38:16
46596,42905,Bug,17,2,2020-08-22 14:53:41
29444,5400,Login,43,5,2019-01-04 23:59:17
164371,7657,Feature Request,62,4,2023-04-14 07:49:39
187148,31065,Bug,100,4,2021-06-15 07:35:11
63721,2357,Login,62,3,2020-09-09 16:56:05
165892,44290,Feature Request,56,1,2023-08-21 12:33:01
65839,4443,Login,116,4,2020-11-18 12:10:20
39360,20631,Login,94,1,2023-06-03 06:21:09
196930,5606,Billing,47,4,2022-07-03 14:34:17
159287,36111,Login,58,5,2022-02-26 18:05:37
154186,44508,Login,55,2,2024-07-02 11:14:50
103074,45773,Bug,94,5,2020-01-04 21:12:40
47387,5699,Feature Request,86,1,2018-08-23 17:39:55
156965,19054,Bug,75,4,2020-12-18 10:48:55
23647,48521,Bug,117,2,2020-08-29 22:44:27
198223,45025,Feature Request,37,5,2022-04-18 04:19:40
91216,23269,Login,67,2,2019-07-24 15:44:39
128529,47003,Login,86,2,2020-03-22 16:55:15
71190,15354,Login,66,5,2021-10-19 03:07:33
164039,22678,Bug,45,4,2020-04-19 04:21:04
124517,28794,Feature Request,36,2,2023-04-13 08:42:58
157329,26214,Feature Request,27,4,2021-10-28 06:16:40
127521,26155,Login,80,5,2024-11-24 10:14:02
147138,14508,Billing,93,2,2020-02-29 14:22:12
94267,35554,Billing,75,5,2019-04-16 00:19:14
129738,19717,Feature Request,60,2,2022-12-12 09:00:50
74725,27222,Bug,30,1,2019-01-20 17:59:05
151862,29825,Feature Request,11,3,2019-05-03 16:35:41
132604,26933,Login,42,5,2020-01-27 05:17:31
171472,41833,Feature Request,78,4,2019-09-15 11:38:49
188504,1545,Feature Request,117,4,2018-03-23 02:02:51
61065,25016,Login,71,5,2021-02-15 06:39:15
123253,38120,Bug,104,5,2021-11-04 02:08:28
112287,21610,Bug,102,1,2020-12-14 01:10:40
143842,36062,Login,58,2,2022-01-16 01:16:02
185952,15897,Bug,119,5,2022-10-14 07:13:16
128078,29070,Billing,34,3,2023-05-05 22:34:01
193477,22559,Feature Request,70,2,2018-08-08 03:46:33
7384,12085,Feature Request,84,5,2019-10-29 02:48:18
135961,20698,Login,104,2,2018-05-15 18:33:46
33045,1846,Billing,42,1,2020-10-18 06:01:12
54535,19828,Login,82,2,2024-07-09 08:31:24
152980,22905,Billing,25,1,2024-02-20 06:09:51
10462,12794,Bug,94,5,2018-03-05 11:50:03
168472,6612,Login,2,1,2018-12-21 17:05:29
52116,15423,Login,39,2,2023-02-05 00:27:03
177284,38808,Bug,6,3,2024-07-21 01:42:56
105524,38324,Feature Request,22,1,2020-03-21 23:49:43
121693,33954,Login,77,2,2019-03-13 08:18:43
174584,40923,Login,10,5,2022-08-01 00:36:22
37392,47780,Login,64,3,2021-10-17 15:19:09
83860,48931,Billing,73,3,2024-05-01 00:15:53
23869,48314,Feature Request,116,2,2023-11-08 04:26:01
134243,38346,Bug,102,2,2023-07-03 20:35:55
63729,17516,Feature Request,3,2,2018-03-07 16:15:29
188549,5216,Login,97,5,2021-07-25 06:00:42
145845,38702,Feature Request,78,3,2024-06-05 14:09:23
111359,7067,Bug,86,4,2020-03-05 14:39:08
115845,34372,Feature Request,13,1,2023-04-11 19:05:36
168302,18790,Bug,39,3,2021-02-26 10:25:19
175167,48625,Bug,47,2,2018-08-07 05:27:51
161948,33686,Feature Request,77,2,2019-12-13 14:41:48
103767,44467,Login,111,1,2023-11-18 14:45:20
148098,5930,Bug,115,1,2019-10-16 05:26:02
137794,20545,Billing,28,2,2021-01-08 06:57:09
171076,1698,Billing,20,1,2021-03-09 17:37:47
130058,21360,Feature Request,103,1,2020-08-29 11:43:39
126536,33411,Billing,114,2,2023-01-16 02:20:09
177471,223,Login,27,4,2020-12-31 05:01:41
50320,15700,Login,21,4,2018-04-07 00:25:39
24260,24501,Feature Request,117,1,2022-11-01 19:23:33
85807,17792,Login,79,3,2020-03-23 17:16:23
196592,12702,Feature Request,100,3,2022-11-24 00:31:54
151437,7620,Bug,63,2,2021-02-10 06:22:10
145983,32228,Bug,74,1,2023-01-24 22:00:25
5143,37541,Feature Request,91,3,2022-08-15 15:51:57
40532,10131,Billing,62,1,2018-10-24 20:06:47
17996,1384,Feature Request,38,5,2020-03-24 16:31:35
63237,46135,Bug,107,5,2021-10-11 16:22:44
20582,41237,Billing,88,3,2020-10-09 23:02:06
169817,37244,Login,57,5,2019-05-26 19:21:34
32963,25299,Login,21,2,2023-05-17 13:20:33
133850,205,Feature Request,9,4,2023-04-07 08:56:35
32618,4603,Bug,6,3,2023-12-14 14:26:08
26742,2715,Bug,114,4,2024-12-01 07:04:09
44102,29128,Login,48,2,2023-03-11 21:05:22
148342,36383,Feature Request,23,1,2022-08-03 08:48:04
26131,32844,Login,107,1,2022-02-16 00:15:08
82493,10945,Billing,102,2,2020-06-21 03:25:39
32385,8302,Billing,64,3,2023-02-27 05:45:06
193238,9965,Billing,19,3,2019-02-05 08:13:50
19624,34396,Login,74,2,2021-07-25 15:04:59
191063,16265,Billing,46,5,2022-01-07 04:51:38
113456,16056,Bug,64,4,2024-08-16 07:29:41
100606,39779,Login,55,1,2022-01-25 10:31:44
167017,46224,Bug,95,3,2019-08-29 19:53:21
51045,20009,Billing,74,4,2022-05-30 13:11:13
195872,22353,Billing,40,2,2022-10-24 18:34:27
32698,37153,Billing,50,2,2021-10-16 03:09:23
178844,10054,Bug,104,1,2024-11-28 03:52:45
175763,10462,Billing,93,3,2023-11-18 04:09:29
109245,21369,Login,24,3,2020-11-10 19:50:32
194729,23995,Login,94,2,2023-04-10 18:59:05
143908,21356,Billing,75,4,2024-04-03 17:25:21
50098,38018,Billing,57,1,2022-07-20 03:29:54
78747,32926,Feature Request,85,1,2023-02-19 21:34:20
106842,15351,Feature Request,7,3,2021-11-09 22:34:42
177686,3862,Billing,94,2,2024-03-14 06:15:03
15818,19055,Login,49,5,2019-09-04 23:23:19
128270,25965,Billing,30,2,2019-05-12 15:44:29
172589,12897,Feature Request,113,1,2022-03-06 20:50:38
147481,29640,Feature Request,16,1,2023-06-05 19:13:38
135042,37917,Feature Request,107,4,2019-05-21 15:27:00
165679,26389,Feature Request,97,2,2019-01-22 21:27:21
137853,43950,Billing,75,5,2024-03-31 01:46:54
93714,46986,Billing,95,5,2023-11-01 08:17:33
192970,28371,Login,16,3,2018-12-03 22:50:41
49881,33024,Bug,39,1,2024-01-27 02:23:37
138753,4987,Bug,54,3,2019-06-25 18:26:26
47690,28746,Billing,75,2,2019-01-30 23:51:25
127525,6019,Login,112,2,2019-05-02 15:38:42
25023,32221,Login,34,2,2023-06-04 16:54:22
118943,2346,Bug,60,4,2020-03-08 23:17:33
122329,19591,Login,113,4,2020-08-12 13:36:24
9081,18262,Feature Request,26,4,2024-10-20 06:08:54
13245,11445,Billing,37,4,2023-04-23 05:21:15
137682,14040,Bug,74,3,2019-12-06 13:21:43
71368,34349,Feature Request,60,1,2021-12-26 01:12:00
167283,26381,Bug,8,5,2019-10-01 21:11:15
117948,19690,Login,24,1,2022-11-27 06:55:16
85319,14636,Billing,61,4,2018-06-19 15:12:32
193451,10937,Bug,3,2,2024-05-18 14:00:54
126270,5718,Billing,89,4,2020-04-01 23:26:18
19004,22647,Bug,31,2,2021-06-16 02:35:51
10488,15476,Login,46,2,2021-03-12 10:49:27
4873,2194,Billing,3,1,2019-04-04 03:15:59
156767,46263,Billing,45,5,2024-03-10 11:09:42
122840,48192,Login,45,3,2019-12-11 04:53:08
38452,42868,Login,113,2,2021-06-11 07:48:08
150354,22034,Bug,26,5,2021-08-28 16:49:25
167870,15043,Feature Request,72,5,2020-08-23 15:18:56
132620,33070,Feature Request,1,2,2020-10-01 07:25:55
19864,46955,Feature Request,41,5,2018-05-11 20:10:01
111023,36281,Login,56,5,2020-12-21 10:40:27
147655,29426,Feature Request,43,3,2018-08-19 02:58:01
134627,6340,Feature Request,107,1,2018-02-20 12:36:48
98508,39912,Bug,64,5,2023-10-09 08:21:34
54691,38667,Login,6,4,2019-02-23 20:01:56
175383,21676,Bug,12,5,2024-05-27 16:56:23
45687,2470,Login,88,4,2024-02-08 04:42:16
165855,16153,Login,43,2,2021-09-24 21:13:02
167498,15737,Login,4,2,2023-03-18 23:43:08
25937,33930,Login,115,2,2018-06-26 01:29:50
101149,33526,Bug,108,1,2023-09-17 23:59:05
94881,27953,Login,26,5,2020-12-20 16:35:30
175426,22378,Bug,42,5,2022-01-08 18:46:19
99683,17815,Feature Request,49,3,2019-07-02 12:35:22
62902,15922,Login,48,2,2023-07-21 01:30:21
57168,32726,Feature Request,83,2,2019-06-02 18:51:03
121391,27835,Feature Request,78,4,2024-03-04 10:31:05
76534,1431,Login,61,1,2020-10-11 12:35:32
191605,26439,Billing,28,5,2018-04-08 12:37:08
26507,9741,Billing,90,4,2020-12-23 19:03:35
182787,22201,Bug,14,2,2019-06-26 12:57:00
10323,9273,Login,53,4,2021-06-04 02:46:35
190574,20668,Billing,11,3,2024-08-01 10:01:08
47654,32621,Login,81,2,2020-04-26 13:59:32
103817,36226,Bug,114,4,2019-10-07 17:46:10
149389,30530,Login,84,3,2022-04-05 15:09:43
95856,23545,Feature Request,10,1,2021-01-19 07:37:16
56452,22968,Login,104,2,2020-12-07 15:04:53
125247,17342,Feature Request,1,5,2020-06-22 11:15:42
152459,10391,Feature Request,11,2,2022-11-10 05:31:19
84132,19263,Billing,46,3,2019-10-10 06:12:07
84971,31945,Feature Request,107,1,2019-09-11 05:38:45
190638,21639,Feature Request,5,3,2022-05-12 21:06:24
38103,32908,Login,82,5,2021-07-17 18:42:28
167733,37488,Bug,7,1,2021-08-19 12:59:55
109175,32081,Feature Request,49,1,2021-02-03 17:46:45
55337,8969,Login,55,3,2018-10-24 03:24:42
180579,31552,Feature Request,82,3,2018-09-27 14:11:46
165980,22472,Login,89,3,2019-03-31 09:38:43
121508,10785,Feature Request,89,2,2018-10-31 23:16:05
168990,12448,Login,71,5,2021-10-13 23:12:58
23850,29976,Login,90,1,2022-04-23 21:15:33
184020,4324,Login,53,5,2021-11-04 07:16:41
20932,7271,Bug,107,3,2021-09-24 18:28:18
79018,11497,Login,76,2,2019-05-10 10:06:23
18343,7245,Bug,98,3,2021-08-16 01:49:47
89080,28869,Bug,51,2,2020-10-02 04:30:25
37222,14614,Bug,43,3,2019-07-30 19:02:01
136719,25228,Bug,4,5,2022-12-24 04:14:04
36779,44272,Bug,79,3,2020-06-07 08:57:59
21012,22114,Bug,104,4,2022-05-21 01:00:50
