employee_id,self_rating,manager_rating,rating_gap
64555,3,3,0
18564,3,3,0
3097,1,1,0
34245,5,4,1
69517,4,2,2
4829,4,4,0
19892,1,1,0
11766,4,3,1
4289,5,4,1
67813,3,3,0
17584,4,5,-1
41643,4,2,2
61470,4,1,3
59089,4,4,0
33857,1,4,-3
66173,2,3,-1
63373,2,2,0
52693,3,3,0
32158,5,3,2
55398,3,5,-2
22223,2,5,-3
53261,3,5,-2
10164,2,1,1
22398,3,3,0
25924,1,4,-3
48607,4,4,0
10043,1,3,-2
62354,3,4,-1
49057,2,3,-1
14206,5,2,3
37635,1,5,-4
6299,2,1,1
64624,3,4,-1
55501,3,4,-1
25529,2,1,1
47414,3,4,-1
11076,1,3,-2
6317,2,3,-1
15301,2,3,-1
51126,3,3,0
35639,3,5,-2
69474,4,5,-1
52139,3,3,0
57098,3,2,1
23379,3,2,1
46737,4,1,3
2517,5,1,4
62802,4,3,1
6312,3,3,0
37925,3,2,1
24658,4,1,3
55852,3,5,-2
32874,4,2,2
13416,5,2,3
67386,1,5,-4
68945,2,5,-3
29555,3,2,1
56704,5,5,0
31155,1,2,-1
5066,1,5,-4
29258,2,1,1
17299,1,2,-1
64432,2,5,-3
41157,5,5,0
41345,2,5,-3
19158,5,1,4
45414,5,5,0
27439,5,2,3
4076,2,2,0
63595,1,3,-2
7978,1,1,0
49540,3,5,-2
2245,1,2,-1
47701,5,4,1
54189,3,4,-1
5230,5,5,0
67001,3,1,2
932,1,4,-3
65540,1,4,-3
49366,5,2,3
45545,4,5,-1
32229,2,2,0
35339,1,3,-2
69647,2,1,1
24801,4,3,1
26698,3,1,2
59425,1,2,-1
45041,1,4,-3
66962,2,2,0
1859,1,4,-3
5321,2,5,-3
46863,1,1,0
69191,3,3,0
67479,5,4,1
60632,2,1,1
42374,5,3,2
17127,2,4,-2
17994,2,2,0
69130,5,3,2
26298,3,2,1
714,4,5,-1
9608,3,3,0
33952,5,1,4
47628,1,5,-4
48942,3,3,0
69111,4,1,3
26735,4,5,-1
58330,5,3,2
68416,1,2,-1
69281,3,5,-2
52044,1,4,-3
10364,2,3,-1
64867,5,2,3
10425,4,2,2
36966,5,2,3
28787,2,5,-3
38593,2,2,0
64246,5,2,3
15109,3,5,-2
66871,3,3,0
69171,2,3,-1
11962,5,2,3
48216,5,1,4
23891,3,5,-2
57608,3,3,0
27172,4,5,-1
35787,1,3,-2
33631,2,5,-3
59653,1,1,0
43016,5,4,1
32346,1,4,-3
38357,3,3,0
51010,4,1,3
54632,2,4,-2
16752,4,1,3
58673,4,1,3
21163,2,2,0
54455,3,3,0
49456,5,4,1
61589,1,1,0
58420,2,2,0
12495,1,2,-1
61492,3,4,-1
51888,1,4,-3
61377,4,2,2
65374,4,3,1
31915,1,1,0
37475,4,1,3
3951,1,4,-3
44237,5,4,1
46033,1,1,0
3164,2,2,0
39666,3,3,0
47034,1,5,-4
11333,2,1,1
42352,3,2,1
26615,3,2,1
33937,2,1,1
23253,5,2,3
14599,4,5,-1
27044,2,5,-3
37609,1,3,-2
44279,2,4,-2
11711,1,1,0
66777,1,3,-2
9660,3,1,2
11953,1,3,-2
29718,1,3,-2
29940,1,4,-3
61549,4,1,3
5157,5,1,4
37277,1,2,-1
13999,5,3,2
2109,2,4,-2
51738,4,2,2
45782,1,4,-3
40747,1,4,-3
28819,2,2,0
35490,1,5,-4
60245,3,3,0
51106,4,4,0
9366,1,1,0
68819,2,4,-2
25168,3,5,-2
3138,5,5,0
39682,5,3,2
27508,4,5,-1
57852,3,4,-1
20161,3,3,0
22311,2,5,-3
50169,3,2,1
19215,5,2,3
48615,3,1,2
41745,5,1,4
29898,4,3,1
63858,3,4,-1
60381,4,5,-1
36439,3,1,2
47287,4,5,-1
11851,3,1,2
31272,3,5,-2
61211,4,4,0
10520,1,5,-4
10758,1,2,-1
37255,4,1,3
13301,3,3,0
30485,5,4,1
49469,4,4,0
18664,2,2,0
43432,4,1,3
23141,2,5,-3
26628,1,4,-3
33452,4,5,-1
46425,3,2,1
7286,5,1,4
34077,1,5,-4
64912,1,1,0
9258,1,2,-1
35665,3,5,-2
66351,1,5,-4
65527,5,4,1
58379,2,2,0
31803,2,3,-1
51217,5,2,3
36382,4,4,0
10614,2,3,-1
28689,2,5,-3
61563,3,5,-2
34714,1,4,-3
69724,2,2,0
41594,2,4,-2
23299,3,4,-1
24036,2,5,-3
64937,3,2,1
57409,2,5,-3
29477,5,3,2
22191,1,3,-2
55905,4,1,3
37509,5,1,4
25442,5,2,3
68394,4,1,3
54480,5,2,3
51125,3,1,2
63986,5,4,1
22998,1,5,-4
59882,2,1,1
5777,2,4,-2
27527,1,2,-1
48920,1,4,-3
11557,4,5,-1
18442,2,1,1
18663,3,1,2
45062,2,2,0
5615,1,1,0
68771,2,2,0
60255,3,3,0
11642,3,3,0
55494,2,3,-1
35605,5,4,1
37630,1,1,0
4881,1,4,-3
28434,2,3,-1
43733,3,3,0
46477,3,4,-1
11339,5,4,1
14721,4,2,2
339,2,4,-2
41508,5,4,1
9419,3,2,1
52877,2,2,0
59474,2,1,1
62037,1,1,0
19451,5,4,1
6060,5,4,1
63838,4,1,3
54993,4,3,1
59688,3,5,-2
52824,2,1,1
45161,4,2,2
26080,3,5,-2
42722,5,1,4
43979,5,1,4
16825,2,3,-1
56844,2,4,-2
64528,4,5,-1
45411,1,4,-3
65304,1,1,0
67823,3,4,-1
30368,5,5,0
23890,2,3,-1
37790,4,5,-1
25562,3,2,1
17454,2,1,1
45876,5,3,2
50963,4,3,1
40111,1,5,-4
24332,2,2,0
10237,2,5,-3
26555,5,2,3
24101,5,3,2
962,1,3,-2
69453,1,5,-4
17763,2,5,-3
49866,1,4,-3
64917,3,1,2
1878,2,3,-1
22368,4,3,1
53619,4,3,1
10288,1,2,-1
21084,5,4,1
52263,5,1,4
13573,3,2,1
3352,2,2,0
14286,3,5,-2
46416,5,1,4
5662,3,4,-1
60815,1,2,-1
38993,1,3,-2
1642,5,1,4
69528,3,4,-1
49301,5,4,1
56468,5,3,2
18615,3,5,-2
62409,1,2,-1
53631,2,2,0
69122,4,1,3
46641,1,3,-2
61453,4,3,1
19311,4,4,0
43474,5,4,1
52254,4,2,2
48252,4,1,3
28098,5,5,0
46890,2,4,-2
44334,1,3,-2
19496,3,3,0
53658,5,2,3
68018,3,5,-2
4906,2,4,-2
69199,4,1,3
2843,3,4,-1
16245,4,1,3
1807,3,3,0
24984,3,3,0
49916,4,3,1
48654,2,4,-2
43826,5,3,2
45567,2,3,-1
32589,5,3,2
51756,4,1,3
62206,1,5,-4
7784,5,1,4
3920,1,2,-1
38877,1,5,-4
55683,1,1,0
31643,5,5,0
19414,3,4,-1
40898,3,3,0
5904,3,3,0
51105,4,1,3
16513,5,1,4
37185,3,5,-2
30045,3,1,2
12607,3,4,-1
63205,1,3,-2
54605,3,4,-1
46170,4,1,3
46755,2,5,-3
68208,2,3,-1
11716,3,2,1
12184,2,1,1
2731,3,5,-2
36621,4,3,1
15895,5,5,0
16109,5,5,0
46298,5,1,4
25974,3,2,1
58455,2,4,-2
3305,1,4,-3
12455,2,3,-1
12805,1,3,-2
53908,1,5,-4
35116,5,4,1
5167,4,4,0
37423,3,5,-2
24888,1,4,-3
59053,3,2,1
32634,4,3,1
1319,4,3,1
62224,3,4,-1
46831,4,1,3
49387,1,3,-2
813,5,2,3
70,2,4,-2
33356,1,1,0
55145,2,4,-2
47459,2,4,-2
9916,5,2,3
49071,4,1,3
34113,5,5,0
3736,1,4,-3
59695,2,4,-2
60508,1,1,0
12178,3,5,-2
21397,2,1,1
45991,3,4,-1
20751,1,5,-4
24560,5,4,1
55348,3,1,2
29980,1,1,0
52818,5,5,0
56457,3,3,0
46749,4,4,0
48341,3,2,1
32538,1,4,-3
65432,4,3,1
59448,1,4,-3
31901,4,5,-1
60959,3,3,0
11642,2,2,0
66955,5,1,4
18049,3,2,1
32422,2,4,-2
56111,3,5,-2
31011,2,1,1
48721,3,1,2
16718,3,1,2
7292,3,4,-1
66697,2,5,-3
25110,3,5,-2
64007,2,2,0
46372,2,1,1
334,3,5,-2
28723,3,4,-1
11424,2,1,1
7456,1,1,0
49376,2,2,0
38621,2,5,-3
23911,1,5,-4
61495,1,2,-1
35681,4,2,2
50725,2,2,0
50584,2,2,0
44846,3,3,0
49526,3,4,-1
3707,1,3,-2
52631,2,2,0
8441,1,2,-1
27658,1,5,-4
61016,1,2,-1
730,5,3,2
50649,4,2,2
33447,4,4,0
57397,4,3,1
10525,1,3,-2
19750,1,4,-3
12349,3,1,2
43188,4,2,2
48106,3,5,-2
20079,2,3,-1
46266,1,3,-2
68779,1,3,-2
41463,2,4,-2
10058,5,2,3
9732,2,1,1
19575,2,3,-1
36049,5,3,2
5510,1,4,-3
48558,3,2,1
66841,1,3,-2
6958,1,3,-2
22434,1,1,0
5105,3,1,2
34913,2,4,-2
41693,2,2,0
16287,4,2,2
51755,5,3,2
58793,4,2,2
51210,3,1,2
61519,5,5,0
47318,2,5,-3
3089,1,2,-1
55208,5,2,3
23604,2,5,-3
53410,5,3,2
15859,1,5,-4
36403,5,1,4
59778,4,3,1
20681,1,5,-4
23498,2,2,0
6517,1,4,-3
45298,2,5,-3
60770,3,4,-1
22767,4,3,1
57496,1,3,-2
48319,3,5,-2
12380,4,1,3
40578,1,2,-1
20591,2,2,0
7763,1,4,-3
6189,4,4,0
2317,5,5,0
48056,2,1,1
42395,4,5,-1
44707,1,1,0
18861,5,3,2
41179,4,2,2
50854,2,5,-3
38605,3,1,2
43963,3,2,1
7024,2,1,1
35033,5,1,4
330,2,4,-2
28173,5,1,4
25701,4,4,0
5433,5,4,1
16974,1,5,-4
15093,3,5,-2
43762,4,1,3
28529,3,1,2
61509,4,3,1
63970,5,1,4
43741,5,2,3
67392,1,3,-2
7945,2,5,-3
26433,1,5,-4
6439,2,2,0
13315,2,5,-3
57818,2,4,-2
19736,4,5,-1
27208,4,1,3
48453,5,5,0
4690,3,5,-2
59783,3,1,2
6735,4,3,1
51821,2,3,-1
34697,3,2,1
47618,3,4,-1
33287,5,4,1
64026,1,3,-2
63279,3,2,1
61157,5,2,3
58519,4,5,-1
11807,3,5,-2
68098,3,5,-2
32959,1,1,0
62533,1,4,-3
39700,5,2,3
4455,2,4,-2
65999,5,1,4
34909,2,3,-1
32342,5,5,0
66533,2,1,1
5535,2,4,-2
49091,5,2,3
53081,4,4,0
34363,1,1,0
17449,2,2,0
23448,1,1,0
2141,2,1,1
6197,1,2,-1
20141,1,5,-4
52194,3,1,2
63087,1,3,-2
10376,1,5,-4
19261,3,4,-1
3609,1,3,-2
29038,5,2,3
15174,5,2,3
43778,4,5,-1
10298,3,5,-2
54319,4,4,0
7750,2,3,-1
43617,3,4,-1
47670,2,3,-1
1332,3,2,1
27450,5,4,1
49386,5,4,1
22273,3,5,-2
20403,2,1,1
4002,2,3,-1
19293,4,1,3
52315,4,2,2
48402,1,2,-1
13757,2,2,0
63347,1,5,-4
13634,3,5,-2
17751,1,2,-1
41920,5,2,3
36582,4,2,2
59941,3,2,1
16024,3,5,-2
37772,1,4,-3
63846,5,3,2
40800,5,2,3
2841,5,4,1
6452,5,3,2
25257,4,5,-1
27593,5,3,2
410,3,3,0
52472,3,1,2
41510,4,3,1
1266,3,1,2
3082,5,5,0
54830,4,4,0
50715,2,5,-3
32543,3,5,-2
53459,3,5,-2
61157,3,1,2
56183,5,1,4
56940,5,2,3
34129,3,1,2
49227,4,2,2
57816,1,3,-2
54780,3,4,-1
22908,1,3,-2
60912,5,1,4
50903,1,5,-4
40373,1,5,-4
25836,5,1,4
35654,4,1,3
54453,4,5,-1
8935,3,5,-2
25916,4,4,0
40163,1,3,-2
54317,2,5,-3
53166,3,2,1
57381,1,5,-4
21669,5,1,4
68749,5,4,1
15187,1,3,-2
62869,1,5,-4
23712,3,3,0
38876,1,3,-2
65585,1,1,0
55110,5,4,1
51139,4,5,-1
6685,5,4,1
406,1,5,-4
57675,1,1,0
68841,3,3,0
61072,5,1,4
54904,1,4,-3
35810,3,2,1
61006,3,1,2
52257,2,5,-3
34278,2,2,0
40284,4,3,1
6419,3,2,1
12373,1,4,-3
50914,5,4,1
1395,1,1,0
283,4,2,2
56798,2,5,-3
4505,1,5,-4
52100,4,3,1
39509,5,5,0
9220,1,4,-3
57609,3,5,-2
61891,4,4,0
46006,2,2,0
50308,2,1,1
57788,2,1,1
44403,1,4,-3
11979,1,5,-4
23750,5,3,2
4988,2,5,-3
4223,4,2,2
12874,5,1,4
469,2,1,1
58160,4,3,1
21208,5,2,3
69888,4,2,2
44860,1,4,-3
63819,5,4,1
4652,4,5,-1
45346,2,2,0
12779,1,5,-4
5031,5,2,3
34229,4,5,-1
51265,1,1,0
51340,4,4,0
53306,5,3,2
68677,3,3,0
24611,1,4,-3
51410,1,2,-1
18287,4,1,3
8926,1,1,0
31197,1,2,-1
25744,4,1,3
33510,4,3,1
4357,5,4,1
9531,3,3,0
5541,2,3,-1
16225,5,1,4
19251,3,3,0
14808,2,3,-1
43819,4,5,-1
60822,3,3,0
755,4,1,3
7130,5,2,3
39897,3,4,-1
36147,1,5,-4
56745,3,1,2
19763,4,5,-1
39507,2,2,0
39895,5,3,2
7395,3,3,0
34061,4,2,2
28584,3,1,2
31190,3,2,1
10471,2,3,-1
29871,5,3,2
42916,5,2,3
22471,1,2,-1
25488,5,1,4
49368,4,1,3
15706,1,2,-1
35449,2,1,1
25238,5,4,1
37151,1,2,-1
9505,1,3,-2
17869,4,1,3
57545,5,1,4
41006,5,5,0
21204,1,4,-3
66281,5,3,2
20019,2,4,-2
61423,2,2,0
36367,1,3,-2
33246,1,4,-3
25937,5,4,1
24058,1,2,-1
57816,5,2,3
55708,4,4,0
7867,4,1,3
26077,3,3,0
20602,5,5,0
23468,1,4,-3
7699,3,4,-1
138,3,3,0
26607,1,2,-1
19763,3,1,2
7400,5,2,3
31632,1,4,-3
9472,5,4,1
68058,2,1,1
8489,2,4,-2
19149,4,4,0
44652,1,1,0
34196,3,3,0
69528,1,4,-3
31194,5,5,0
14709,4,1,3
54997,1,1,0
42058,2,2,0
42463,1,2,-1
51144,3,2,1
31152,2,4,-2
51291,4,5,-1
57574,4,5,-1
50044,1,5,-4
18130,4,2,2
4200,1,3,-2
59552,1,4,-3
10749,2,5,-3
56652,2,5,-3
9822,4,3,1
7398,1,4,-3
68860,3,5,-2
39836,5,4,1
40705,1,2,-1
42173,1,4,-3
53279,4,3,1
5999,2,2,0
60521,4,4,0
49537,5,1,4
21592,2,1,1
69274,4,1,3
64166,3,2,1
8115,1,5,-4
32822,1,4,-3
5384,3,2,1
38834,1,3,-2
15605,1,2,-1
10804,3,5,-2
25255,2,4,-2
9135,4,4,0
18556,5,4,1
59723,1,3,-2
6723,2,4,-2
49976,2,5,-3
52094,5,1,4
44094,2,1,1
18264,3,4,-1
10418,5,1,4
46815,1,5,-4
35329,5,1,4
8400,4,4,0
32785,3,1,2
64193,4,4,0
55326,1,2,-1
29852,4,3,1
69078,4,5,-1
36413,1,2,-1
59182,4,3,1
30995,1,4,-3
60633,5,2,3
23684,4,3,1
2441,3,3,0
67852,2,3,-1
22504,3,3,0
439,3,5,-2
6851,5,2,3
59504,2,1,1
62041,3,2,1
68910,2,1,1
30582,3,1,2
15905,4,1,3
9873,3,4,-1
28138,2,3,-1
29018,1,4,-3
53098,4,2,2
55000,3,4,-1
45122,3,4,-1
54911,4,3,1
42979,3,1,2
12468,4,3,1
44408,4,1,3
28224,4,1,3
57630,4,4,0
39030,5,1,4
51877,5,1,4
38243,4,5,-1
4579,1,1,0
39934,5,4,1
7745,5,4,1
57508,1,4,-3
43438,2,3,-1
64702,1,3,-2
17905,4,3,1
15479,4,2,2
52653,4,4,0
57882,5,3,2
47314,3,1,2
2760,5,4,1
38971,5,2,3
41976,5,1,4
43639,4,1,3
64159,2,5,-3
39012,4,4,0
9725,1,5,-4
7147,4,3,1
51178,5,4,1
4727,1,1,0
57257,3,5,-2
69016,3,2,1
49628,1,3,-2
51292,4,2,2
4126,4,5,-1
55047,4,4,0
59552,3,3,0
19325,5,3,2
26659,4,4,0
30886,3,2,1
26143,4,3,1
12162,5,4,1
16529,2,5,-3
60775,3,1,2
43341,1,1,0
50314,3,4,-1
61269,1,3,-2
23870,1,2,-1
61820,5,5,0
57211,5,3,2
68063,5,4,1
13239,1,1,0
41004,1,4,-3
39471,1,2,-1
67433,3,4,-1
9382,1,5,-4
52468,2,5,-3
49593,5,1,4
35093,4,5,-1
27693,3,2,1
21133,5,2,3
28659,1,5,-4
11980,1,3,-2
55209,3,5,-2
11824,5,5,0
33131,3,4,-1
54779,2,5,-3
49027,5,1,4
58377,3,4,-1
66126,2,2,0
7111,4,2,2
29413,2,2,0
55727,4,2,2
39162,4,5,-1
36361,2,3,-1
38972,2,4,-2
55839,2,5,-3
12811,1,5,-4
54229,2,3,-1
52282,4,1,3
22421,3,3,0
20296,5,5,0
32873,5,5,0
46267,2,5,-3
7597,1,5,-4
5804,3,4,-1
13010,3,4,-1
44883,4,5,-1
9247,3,4,-1
15183,4,3,1
18002,4,3,1
10859,3,3,0
56751,1,4,-3
49361,4,1,3
42756,5,5,0
29142,4,2,2
7842,2,1,1
10824,5,5,0
12245,1,3,-2
37567,3,3,0
50765,5,4,1
64764,5,3,2
65486,4,3,1
57527,1,3,-2
21857,5,1,4
7519,2,5,-3
52845,4,2,2
43410,5,2,3
19586,1,5,-4
49181,3,5,-2
13744,2,5,-3
52972,2,5,-3
52977,2,3,-1
27183,4,1,3
64380,3,1,2
31777,1,2,-1
51888,3,4,-1
5519,5,4,1
62806,5,4,1
59809,1,4,-3
10233,4,3,1
2503,2,5,-3
49655,1,3,-2
59798,5,5,0
20577,4,4,0
34499,2,4,-2
28273,1,3,-2
53751,3,4,-1
31658,1,4,-3
28614,4,5,-1
15078,2,1,1
37999,1,3,-2
68479,2,4,-2
1121,4,3,1
15529,3,5,-2
59827,1,4,-3
19783,5,4,1
31429,1,1,0
60518,2,2,0
6530,4,5,-1
36642,2,2,0
51705,5,5,0
11612,4,1,3
12371,2,3,-1
16232,1,2,-1
59341,1,3,-2
39108,1,1,0
61221,2,3,-1
4345,3,4,-1
59585,5,5,0
7345,3,5,-2
17599,4,5,-1
15011,3,3,0
41797,2,3,-1
67616,5,4,1
57411,4,5,-1
55460,4,1,3
45300,4,5,-1
18251,4,3,1
15262,2,1,1
54136,2,4,-2
52003,4,4,0
10564,3,3,0
4624,4,3,1
20498,4,1,3
40949,5,4,1
56748,4,2,2
20644,2,5,-3
25573,5,3,2
57990,4,4,0
31595,4,3,1
23626,4,5,-1
59207,1,4,-3
42338,4,4,0
11390,2,5,-3
26558,4,4,0
26378,3,4,-1
52090,3,1,2
44888,2,4,-2
40799,3,3,0
7294,3,4,-1
12125,1,2,-1
23804,2,1,1
377,5,2,3
33873,3,5,-2
1212,2,3,-1
69570,2,4,-2
53426,4,1,3
46428,3,4,-1
24618,1,1,0
23363,3,5,-2
13341,3,2,1
23049,1,3,-2
1304,3,4,-1
59857,5,3,2
67938,1,3,-2
18388,2,4,-2
19850,4,2,2
15451,5,4,1
44807,2,3,-1
52307,2,1,1
22542,5,3,2
15849,2,5,-3
8640,3,4,-1
60745,3,1,2
45215,4,4,0
44382,3,5,-2
40009,3,3,0
54183,3,4,-1
17097,3,3,0
15868,1,1,0
29,5,1,4
3590,4,5,-1
5098,4,3,1
69265,1,5,-4
61581,5,5,0
56095,3,1,2
37068,1,2,-1
48336,2,1,1
34733,3,3,0
40636,2,4,-2
5822,3,5,-2
52417,1,5,-4
17442,2,2,0
48086,1,2,-1
62754,3,1,2
51417,2,3,-1
53134,4,3,1
61109,1,3,-2
5572,2,4,-2
69604,3,4,-1
21523,3,1,2
46601,1,4,-3
16502,1,4,-3
31538,2,5,-3
67410,5,3,2
54562,2,2,0
51020,5,4,1
69918,1,1,0
28983,4,5,-1
16637,2,5,-3
12013,4,4,0
59493,1,5,-4
41450,1,5,-4
18699,4,2,2
35910,1,3,-2
26280,4,4,0
15104,5,4,1
12737,2,1,1
12557,5,3,2
37861,4,2,2
57839,2,1,1
6051,3,3,0
33651,5,2,3
59031,2,3,-1
11455,2,1,1
46955,5,1,4
48549,1,1,0
42126,1,3,-2
13060,4,3,1
23291,5,5,0
69251,4,5,-1
31029,5,5,0
54212,1,4,-3
44204,4,2,2
18607,3,1,2
30426,4,3,1
52185,4,4,0
54154,5,2,3
20894,4,2,2
721,1,4,-3
2178,4,3,1
11367,1,1,0
39557,5,1,4
50474,2,4,-2
46247,5,5,0
13616,2,1,1
41846,1,3,-2
15587,5,1,4
62810,3,1,2
34748,3,5,-2
43392,2,5,-3
57554,5,3,2
64071,4,1,3
911,5,2,3
30120,1,2,-1
42090,2,4,-2
51866,1,4,-3
8762,4,5,-1
63724,1,4,-3
56968,2,3,-1
55295,4,4,0
63295,3,2,1
37792,4,4,0
47863,5,1,4
63555,5,1,4
60708,3,5,-2
56700,3,5,-2
4362,4,2,2
32080,3,3,0
46133,5,4,1
48984,4,4,0
29003,1,3,-2
55786,1,4,-3
23058,5,4,1
32897,5,3,2
36051,2,3,-1
42482,3,4,-1
4350,3,2,1
3710,5,3,2
59443,4,2,2
51708,4,3,1
30317,1,3,-2
40624,3,2,1
39493,2,1,1
33536,4,3,1
52323,5,1,4
14369,5,2,3
2347,4,4,0
16738,3,1,2
39340,4,3,1
49865,5,5,0
17292,3,4,-1
24506,1,3,-2
68223,3,1,2
69025,2,1,1
59640,3,3,0
65578,5,2,3
21431,1,1,0
22995,2,2,0
37244,4,5,-1
61373,5,1,4
69923,4,3,1
8106,3,2,1
2382,5,3,2
66967,1,5,-4
15362,4,5,-1
26491,2,3,-1
17584,1,4,-3
7206,5,4,1
5075,4,2,2
5454,2,4,-2
62151,4,5,-1
8683,1,2,-1
15071,2,4,-2
57921,4,1,3
39612,1,3,-2
65397,5,1,4
27523,1,2,-1
57510,3,5,-2
26185,1,2,-1
10939,5,1,4
9686,5,5,0
28151,3,5,-2
10623,2,2,0
63232,5,3,2
50211,1,1,0
56353,5,1,4
20334,1,4,-3
18944,4,3,1
11132,2,3,-1
7219,5,3,2
19758,4,4,0
69681,3,3,0
10802,3,5,-2
19189,3,2,1
14293,2,1,1
61890,1,5,-4
39538,5,1,4
37050,4,3,1
64778,5,5,0
13011,1,4,-3
8064,2,5,-3
30354,3,2,1
30562,2,2,0
2014,1,1,0
14913,1,2,-1
14821,4,1,3
45488,5,5,0
48816,3,3,0
15711,3,5,-2
10131,1,1,0
14194,1,3,-2
16082,2,1,1
55251,1,5,-4
21146,3,1,2
1233,3,5,-2
14290,3,3,0
5883,1,5,-4
44172,3,4,-1
60810,4,2,2
54056,4,2,2
42222,4,1,3
66190,5,5,0
24073,5,3,2
19963,3,4,-1
59929,2,5,-3
20328,3,1,2
12456,1,5,-4
34474,1,4,-3
15742,1,4,-3
65902,5,2,3
3103,3,3,0
58017,3,1,2
19455,4,5,-1
24970,3,2,1
48914,1,3,-2
24912,1,2,-1
69534,5,4,1
28207,4,1,3
53063,2,1,1
68546,4,5,-1
53175,1,5,-4
5262,2,1,1
7211,5,1,4
12390,3,3,0
11093,2,1,1
1631,4,1,3
64536,4,5,-1
56581,4,3,1
25753,2,4,-2
48521,3,4,-1
64513,2,1,1
60746,5,3,2
37664,4,1,3
12909,5,4,1
18122,4,4,0
61170,5,5,0
50269,5,2,3
4581,2,3,-1
51324,5,5,0
25634,2,5,-3
25158,4,3,1
43315,4,4,0
10183,1,1,0
56151,4,3,1
14571,1,3,-2
19808,2,4,-2
26479,4,2,2
46217,2,2,0
38412,5,2,3
69840,2,5,-3
19044,5,4,1
299,3,2,1
37878,2,2,0
50712,3,2,1
11212,1,1,0
20681,5,3,2
60,3,2,1
26777,5,5,0
13233,1,3,-2
19750,3,3,0
64957,4,5,-1
34327,3,3,0
14694,3,4,-1
52076,3,5,-2
1919,1,4,-3
43819,4,5,-1
35824,3,5,-2
67373,2,4,-2
57853,3,3,0
16030,4,3,1
9064,5,5,0
54587,3,1,2
37736,1,2,-1
33577,2,5,-3
46576,2,3,-1
19033,3,1,2
9537,4,1,3
32906,5,3,2
40999,2,2,0
51527,1,5,-4
11644,4,4,0
3900,5,2,3
54063,1,2,-1
57717,2,3,-1
63005,3,1,2
27051,4,2,2
61276,4,2,2
30882,1,4,-3
68340,2,2,0
63572,2,1,1
47821,4,2,2
58983,4,1,3
6525,5,2,3
24335,2,1,1
65356,5,3,2
37460,1,5,-4
4650,4,4,0
2764,5,1,4
8100,2,5,-3
39079,2,5,-3
34166,5,1,4
26626,5,1,4
29898,2,2,0
51082,3,2,1
22845,1,3,-2
3037,4,3,1
9484,3,1,2
45434,5,5,0
4142,5,1,4
2164,4,5,-1
13469,3,1,2
6400,4,5,-1
19472,1,2,-1
48149,4,3,1
11480,2,2,0
18585,3,1,2
56191,2,3,-1
42626,5,1,4
17786,1,1,0
56561,3,5,-2
5523,1,5,-4
69607,1,5,-4
46775,3,4,-1
4103,1,1,0
12258,2,4,-2
55454,1,3,-2
23886,4,3,1
68428,5,5,0
62448,2,4,-2
13205,4,5,-1
22384,5,5,0
45404,4,2,2
56134,4,3,1
67758,2,2,0
39319,4,3,1
68747,1,5,-4
34021,5,3,2
47146,5,2,3
15224,4,2,2
8285,5,2,3
45021,5,1,4
45654,1,1,0
64013,5,5,0
16052,4,5,-1
50347,3,4,-1
65786,1,4,-3
16851,3,3,0
38830,3,5,-2
16116,1,5,-4
45056,5,5,0
29646,2,2,0
29583,3,3,0
40912,3,3,0
20805,1,4,-3
60361,2,3,-1
1393,4,5,-1
16030,2,2,0
49253,2,5,-3
67732,3,1,2
13107,1,1,0
14337,3,5,-2
11261,2,1,1
22768,2,3,-1
34825,3,2,1
53671,4,4,0
64024,4,2,2
6443,5,5,0
66669,1,2,-1
644,2,4,-2
58901,3,5,-2
35632,5,4,1
5021,3,4,-1
67693,5,1,4
47050,3,5,-2
7936,3,3,0
20120,3,5,-2
24033,1,1,0
48008,1,5,-4
20579,4,3,1
39387,2,1,1
33596,4,2,2
51462,4,5,-1
35996,5,1,4
10442,2,4,-2
42659,1,2,-1
65363,3,2,1
23909,5,4,1
66099,2,4,-2
18025,5,5,0
6998,4,4,0
46337,5,2,3
50456,4,5,-1
30070,4,5,-1
35643,2,4,-2
59354,1,5,-4
55162,1,3,-2
63268,1,2,-1
13852,2,1,1
28673,4,3,1
24870,1,5,-4
1826,2,2,0
5220,2,2,0
65188,5,3,2
18931,2,5,-3
56570,4,5,-1
17036,2,5,-3
54619,1,5,-4
58142,5,5,0
43758,5,5,0
60291,5,2,3
7779,2,5,-3
54600,5,4,1
61322,4,4,0
53374,1,4,-3
174,4,4,0
12603,3,2,1
34025,4,2,2
13766,1,4,-3
56700,5,1,4
54903,4,1,3
33875,1,2,-1
30725,4,4,0
14194,1,4,-3
23885,2,1,1
35389,4,3,1
68978,3,4,-1
14584,4,4,0
61371,2,4,-2
41062,5,5,0
2810,1,2,-1
29223,3,5,-2
38824,2,2,0
56705,3,4,-1
20656,5,2,3
33081,3,3,0
23409,3,5,-2
14183,2,2,0
4389,1,4,-3
27039,4,2,2
44462,3,4,-1
50217,1,1,0
64946,2,4,-2
48409,4,5,-1
21926,1,5,-4
19798,4,3,1
61212,4,1,3
18385,1,2,-1
31725,1,2,-1
22615,5,2,3
5602,1,3,-2
705,3,1,2
39844,5,5,0
65636,1,2,-1
17218,5,3,2
18685,4,5,-1
20513,5,4,1
8262,2,2,0
43024,4,3,1
65642,4,1,3
181,5,3,2
33058,2,3,-1
39393,2,3,-1
55748,1,1,0
19114,2,3,-1
362,5,5,0
59033,2,5,-3
21225,3,2,1
31934,1,1,0
32258,3,3,0
46688,2,5,-3
