employee_id,years_at_company,job_satisfaction,work_life_balance,attrition
17530,7,4,5,No
41992,1,2,3,Yes
14900,5,1,4,No
19312,13,3,2,No
32064,1,1,1,Yes
39687,10,1,4,No
30572,6,5,3,No
41408,7,3,4,No
25124,11,3,4,No
18792,13,4,4,No
41084,9,3,2,No
21882,5,3,2,No
4213,12,3,2,No
8082,7,1,2,No
24009,12,4,1,No
49612,3,4,4,No
29226,9,4,4,No
50315,0,4,1,No
2072,1,5,5,No
14352,5,4,1,No
1531,3,1,5,Yes
155,10,1,1,No
10865,2,4,4,No
23505,6,5,5,No
23065,6,1,5,No
4860,5,2,4,No
46280,7,2,3,No
13491,3,1,3,Yes
58594,11,4,5,No
22223,10,3,2,No
26770,13,3,3,No
44913,0,2,4,Yes
4831,9,4,1,No
37237,10,4,4,No
25405,4,1,2,No
57004,2,2,1,Yes
6569,14,4,5,No
4173,5,5,3,No
6417,6,3,5,No
41015,13,3,1,No
1490,14,4,5,No
2458,12,1,5,No
49625,6,5,5,No
3070,6,3,3,No
57672,10,5,1,No
44333,8,1,3,No
41065,6,3,2,No
30492,1,3,1,No
26130,1,5,2,No
57922,7,3,5,No
32173,2,2,2,Yes
48291,3,1,1,Yes
16066,10,5,3,No
57357,10,5,1,No
6678,12,1,5,No
49750,11,3,4,No
37083,9,4,4,No
38484,12,4,1,No
3845,3,3,5,No
18550,6,5,2,No
19960,8,5,2,No
15908,5,5,4,No
14625,8,2,3,No
32747,3,4,3,No
51890,9,1,1,No
50858,9,1,5,No
8812,8,1,3,No
26308,10,5,5,No
1311,7,4,2,No
48390,3,5,5,No
56510,7,4,3,No
2065,3,5,4,No
23837,12,5,1,No
47114,7,2,3,No
36414,7,4,3,No
47348,8,4,5,No
52794,8,1,2,No
9248,12,4,4,No
34988,5,5,1,No
4936,12,2,4,No
32311,0,4,3,No
22510,0,2,3,Yes
30189,14,1,5,No
28959,9,3,2,No
56310,12,5,1,No
24102,9,2,4,No
56868,2,2,3,Yes
17919,3,1,1,Yes
18720,12,1,3,No
23850,13,3,4,No
4015,5,5,4,No
26609,4,1,2,No
24080,12,2,3,No
17020,0,4,5,No
17144,0,3,1,No
19752,14,4,2,No
26420,14,5,1,No
26688,9,5,2,No
28749,4,4,5,No
6516,14,5,2,No
54546,6,2,3,No
36535,4,4,5,No
16064,14,1,3,No
11423,13,3,5,No
23949,5,5,2,No
28978,10,5,5,No
28725,1,3,4,No
23053,9,4,1,No
24334,6,5,4,No
14085,1,3,2,No
49422,13,2,4,No
31203,9,1,3,No
58632,5,3,5,No
37185,11,2,4,No
21098,13,4,4,No
43295,7,1,4,No
32617,2,1,2,Yes
10998,9,2,3,No
40691,2,2,1,Yes
12158,2,4,4,No
7459,5,3,1,No
24533,5,5,3,No
49537,10,1,2,No
29992,11,5,3,No
47549,14,4,1,No
56163,8,5,1,No
26158,9,4,2,No
25798,13,4,4,No
255,1,3,5,No
29295,8,4,4,No
40712,14,5,5,No
37089,1,4,4,No
49417,9,3,1,No
13431,10,2,4,No
56583,5,5,1,No
13766,1,4,5,No
30512,9,4,4,No
16065,4,1,1,No
44517,6,1,3,No
22104,3,3,1,No
15788,4,1,5,No
51106,8,5,5,No
29010,7,3,1,No
56138,9,2,2,No
49896,10,4,2,No
53487,3,5,3,No
28066,8,5,4,No
40193,12,2,1,No
8373,0,5,2,No
14557,5,4,4,No
53088,3,3,2,No
42845,3,4,2,No
49927,14,4,4,No
59426,2,4,4,No
45722,13,5,3,No
25268,12,4,4,No
55360,1,5,5,No
14950,1,1,1,Yes
31912,7,5,1,No
17643,12,2,1,No
38338,9,5,5,No
24477,8,1,3,No
31938,9,2,1,No
16955,9,5,5,No
42639,1,4,4,No
47413,9,4,1,No
18948,4,2,1,No
8465,8,1,2,No
42575,4,4,4,No
54010,11,1,5,No
8572,7,4,1,No
15353,5,5,5,No
40475,1,4,5,No
46529,10,1,3,No
5452,1,2,2,Yes
48795,14,1,1,No
53716,9,3,4,No
50422,0,3,1,No
57940,3,3,3,No
9336,5,1,3,No
317,11,4,4,No
38817,8,1,4,No
3941,4,1,3,No
39959,5,5,2,No
14701,2,4,3,No
18496,1,3,5,No
24653,0,4,4,No
56959,8,1,4,No
22592,10,3,3,No
41952,8,3,1,No
45134,4,4,3,No
26654,5,2,5,No
50426,9,3,5,No
38574,0,3,5,No
50505,13,2,2,No
22752,4,5,4,No
8062,13,3,4,No
7540,14,2,1,No
31688,5,3,2,No
2314,7,1,5,No
51646,2,1,4,Yes
2236,5,1,4,No
35454,11,1,4,No
41745,12,1,3,No
3209,13,5,5,No
415,8,4,2,No
41273,14,1,4,No
714,4,1,2,No
31401,1,3,4,No
31741,9,2,4,No
38693,0,1,2,Yes
51537,4,2,1,No
57599,13,1,1,No
30143,11,5,5,No
23938,1,5,2,No
13230,13,1,3,No
49846,14,1,3,No
39393,2,3,2,No
53050,7,5,2,No
7478,12,4,4,No
47566,7,3,5,No
7030,4,3,1,No
32564,9,4,5,No
10804,3,2,1,Yes
23281,2,1,4,Yes
44182,5,3,1,No
18434,11,1,4,No
12638,12,1,2,No
29658,1,1,3,Yes
51300,10,1,4,No
46319,8,5,2,No
47386,9,5,5,No
40115,0,3,2,No
10492,10,5,3,No
36031,10,4,1,No
12562,0,3,3,No
37412,8,5,5,No
38602,13,5,5,No
47883,13,5,3,No
52160,11,2,4,No
47701,4,1,1,No
28264,3,4,3,No
4956,1,2,5,Yes
20226,0,3,5,No
20506,3,5,3,No
10005,6,2,1,No
29356,14,1,5,No
2270,0,4,4,No
44756,1,4,3,No
44418,4,1,5,No
20767,7,3,5,No
49497,0,5,4,No
33766,13,3,2,No
50420,9,1,1,No
35424,6,3,3,No
594,13,1,4,No
24875,4,3,1,No
22430,10,2,4,No
37185,9,1,3,No
43006,0,3,4,No
21270,12,2,5,No
52734,9,5,1,No
43675,13,4,1,No
7268,14,3,1,No
12117,6,5,1,No
14091,8,5,4,No
15373,13,1,4,No
11606,10,1,2,No
22345,14,2,5,No
33152,3,3,4,No
3374,0,4,4,No
56782,1,4,1,No
3170,14,2,1,No
53449,6,5,1,No
41422,13,4,2,No
33659,10,4,3,No
22687,12,5,1,No
15660,0,5,2,No
14545,4,3,2,No
15502,9,3,5,No
23778,3,4,5,No
11065,0,4,3,No
42510,8,4,1,No
7587,12,3,2,No
4309,9,2,5,No
48879,13,3,1,No
56154,8,1,3,No
14560,3,2,5,Yes
17794,5,5,2,No
58677,12,1,2,No
38306,4,3,2,No
55844,2,2,4,Yes
18581,0,1,5,Yes
48122,14,5,4,No
30379,6,3,5,No
16059,8,2,1,No
17716,4,3,2,No
9218,11,4,5,No
21934,7,2,4,No
19036,0,4,2,No
40838,9,1,1,No
57283,7,5,3,No
53422,10,4,2,No
14220,6,1,2,No
41791,2,3,2,No
13507,1,3,2,No
58839,0,1,4,Yes
43623,13,1,2,No
40714,3,5,3,No
24076,2,5,1,No
17642,6,3,5,No
14427,7,2,2,No
15798,7,5,4,No
48118,6,5,3,No
16151,1,5,2,No
9870,12,5,1,No
51268,7,2,1,No
34017,13,1,5,No
20401,8,5,4,No
8816,12,2,3,No
10793,10,4,5,No
43753,2,3,3,No
3553,13,5,3,No
12320,0,2,3,Yes
42991,0,5,3,No
32440,2,5,3,No
14140,7,2,3,No
5968,11,5,1,No
41596,9,1,1,No
57813,6,5,1,No
27608,6,3,1,No
38273,9,3,2,No
18210,8,3,1,No
22067,6,4,4,No
37126,2,4,4,No
8786,12,3,3,No
3386,10,3,2,No
57066,4,3,2,No
36001,12,5,1,No
47517,8,4,5,No
16715,9,1,2,No
12298,8,4,5,No
16511,14,3,3,No
51727,11,4,5,No
27032,4,3,5,No
26001,14,3,2,No
57637,13,5,5,No
42197,7,4,1,No
12727,10,3,4,No
29155,2,3,1,No
2975,7,5,1,No
53521,13,2,2,No
52220,8,2,3,No
25424,13,2,5,No
56316,4,5,2,No
38440,7,1,1,No
26856,10,1,2,No
33187,8,5,3,No
7244,5,2,3,No
56523,10,4,1,No
44091,12,4,5,No
8414,12,2,3,No
24047,6,3,4,No
47243,12,2,1,No
30195,14,2,4,No
7585,10,4,2,No
36339,2,5,5,No
31358,0,4,1,No
22472,14,4,4,No
47931,3,5,5,No
10184,4,3,1,No
21973,3,5,3,No
56921,14,4,5,No
40228,2,4,4,No
23199,9,1,3,No
58579,6,2,4,No
26945,14,3,4,No
30912,4,2,2,No
4229,6,2,5,No
36959,5,1,1,No
25474,1,4,4,No
901,1,3,1,No
54654,14,1,3,No
53144,13,4,5,No
55219,5,5,5,No
31192,4,1,2,No
6728,8,1,3,No
32929,6,1,1,No
58238,7,3,4,No
53353,0,1,3,Yes
13606,8,3,4,No
760,7,5,5,No
57226,12,4,5,No
41732,11,1,5,No
4053,5,5,5,No
39487,1,3,4,No
11535,7,4,1,No
3605,4,5,3,No
49770,14,5,1,No
44872,9,2,2,No
54412,5,1,5,No
33125,7,4,5,No
24237,7,5,5,No
41520,12,5,1,No
25102,3,1,2,Yes
58645,11,5,4,No
54181,5,3,2,No
21330,5,4,5,No
37478,14,4,5,No
39820,2,2,1,Yes
37819,2,3,2,No
33483,7,1,5,No
37185,1,4,2,No
56800,8,3,5,No
48670,4,1,1,No
45252,0,2,2,Yes
49213,2,1,5,Yes
51044,7,2,3,No
36268,14,4,1,No
33740,0,5,1,No
29848,0,3,5,No
56503,9,5,5,No
906,8,3,4,No
51197,7,3,5,No
4934,5,1,3,No
42132,3,5,5,No
35207,10,5,4,No
23786,0,4,4,No
21173,10,1,1,No
4334,8,2,5,No
6628,4,1,4,No
13469,1,3,2,No
10935,4,5,1,No
58677,14,1,2,No
12978,14,4,2,No
49862,3,5,4,No
15226,3,1,3,Yes
10166,5,2,3,No
10183,11,1,2,No
15967,9,5,1,No
8352,9,4,3,No
14196,9,2,2,No
16610,4,2,1,No
35585,6,4,4,No
5659,10,1,4,No
28251,4,3,4,No
26220,4,3,3,No
15008,12,3,1,No
41413,7,5,1,No
49355,6,5,4,No
18350,9,1,5,No
53579,7,2,1,No
45853,7,4,2,No
12719,8,5,2,No
19255,2,3,4,No
38307,9,3,1,No
56053,0,5,3,No
13687,11,3,2,No
22666,5,1,5,No
50216,0,4,5,No
5856,12,2,2,No
44834,10,5,4,No
21712,3,2,4,Yes
15958,14,3,1,No
53671,9,2,3,No
52005,0,3,4,No
21107,4,3,5,No
41422,0,5,1,No
51997,5,1,1,No
20274,3,4,2,No
52203,11,4,2,No
6850,14,5,4,No
42946,3,5,4,No
50313,12,5,5,No
29319,14,4,4,No
12160,13,5,3,No
51837,8,4,2,No
36696,0,5,5,No
22331,7,2,1,No
53222,5,3,5,No
18333,6,4,4,No
29565,5,4,4,No
9698,6,5,2,No
4897,3,2,4,Yes
56049,2,1,3,Yes
58876,14,2,5,No
3508,7,5,4,No
9721,9,3,5,No
49996,3,3,1,No
30263,9,2,4,No
56777,7,5,3,No
18559,4,5,4,No
57233,5,5,5,No
33436,8,5,2,No
50927,14,1,4,No
608,0,5,4,No
41239,10,4,1,No
14701,9,4,1,No
49355,3,2,1,Yes
1467,6,5,4,No
3922,9,4,5,No
4298,13,3,5,No
8230,5,5,5,No
17170,13,3,2,No
38192,11,2,3,No
38973,3,2,1,Yes
23030,14,1,2,No
56717,12,5,2,No
2025,5,5,2,No
53819,6,4,4,No
59470,8,3,4,No
28603,10,5,5,No
13488,1,4,3,No
53256,9,2,1,No
41873,10,4,1,No
29639,3,5,3,No
53409,14,2,3,No
37600,3,3,5,No
4456,3,2,3,Yes
55928,4,5,3,No
14027,8,4,5,No
36313,2,1,5,Yes
24653,12,3,2,No
55390,13,2,5,No
10596,12,1,5,No
1554,6,1,5,No
42216,8,4,4,No
20151,3,1,4,Yes
4877,3,5,4,No
22734,12,4,5,No
1649,13,5,3,No
6058,2,2,1,Yes
55376,1,5,1,No
45304,14,5,1,No
32501,11,1,2,No
38162,13,5,5,No
20509,6,2,4,No
33884,5,4,5,No
4042,10,2,1,No
58066,14,3,3,No
47847,7,2,2,No
27770,14,2,3,No
48804,12,1,4,No
34638,3,4,5,No
13252,6,1,2,No
32448,11,1,4,No
33179,8,5,2,No
49769,14,4,3,No
4117,5,3,3,No
25546,9,2,3,No
7401,0,4,5,No
19208,5,5,3,No
23825,9,5,3,No
55653,0,1,4,Yes
33014,4,1,1,No
19954,7,3,3,No
19230,9,4,4,No
21742,12,5,5,No
45358,2,1,2,Yes
20764,10,5,2,No
26598,3,2,2,Yes
37148,1,1,3,Yes
38102,11,5,3,No
5698,9,4,3,No
1616,12,1,3,No
46110,11,1,2,No
11292,0,2,2,Yes
12732,1,4,3,No
21730,6,5,2,No
3504,10,4,2,No
51800,11,5,4,No
31770,12,1,4,No
57515,4,2,1,No
24392,12,4,4,No
31277,7,2,4,No
27068,14,4,4,No
39832,10,3,3,No
187,13,2,4,No
18370,1,5,2,No
18884,8,1,5,No
23130,4,5,3,No
26732,4,1,4,No
34286,2,1,4,Yes
58649,7,1,1,No
49595,5,4,2,No
9119,10,4,1,No
51070,11,2,1,No
14807,12,3,4,No
49424,3,1,4,Yes
55669,1,3,1,No
10312,0,2,2,Yes
39304,5,3,4,No
55324,2,4,3,No
2983,3,3,3,No
38845,7,1,3,No
14967,10,3,2,No
1642,14,4,4,No
41920,7,5,3,No
3805,6,4,1,No
20457,5,3,4,No
4647,6,4,2,No
59774,11,3,4,No
54202,0,4,2,No
2312,3,5,4,No
59341,3,4,5,No
55338,13,1,2,No
33163,7,1,3,No
5093,14,2,1,No
38169,1,1,1,Yes
3093,12,4,3,No
10249,13,1,5,No
191,13,1,2,No
218,9,1,3,No
31638,3,3,2,No
1441,9,2,1,No
13497,1,3,3,No
51545,13,2,4,No
4440,4,5,4,No
2122,14,1,2,No
48972,6,1,2,No
19497,14,2,2,No
6683,11,4,3,No
49148,6,5,2,No
10413,5,1,4,No
6755,4,2,2,No
37983,9,3,3,No
15663,1,5,3,No
19616,12,5,3,No
30990,5,1,3,No
33871,12,3,5,No
26654,3,5,3,No
49114,5,5,1,No
18864,10,2,4,No
47418,4,4,4,No
39855,3,5,2,No
44381,1,1,4,Yes
57877,10,1,2,No
14629,11,5,1,No
22661,2,4,1,No
27653,11,3,5,No
6394,3,3,4,No
53544,11,4,4,No
49851,9,5,1,No
26591,7,1,1,No
45620,1,3,1,No
41513,7,5,4,No
6284,6,1,4,No
15758,6,4,1,No
17516,8,4,3,No
3214,2,2,1,Yes
3556,14,4,1,No
59731,2,2,1,Yes
48575,6,5,3,No
30542,0,4,5,No
34160,11,4,4,No
49999,12,4,5,No
7983,3,2,3,Yes
30944,5,4,1,No
55194,6,4,2,No
30302,11,2,4,No
30508,2,5,4,No
54209,9,1,3,No
38342,8,1,3,No
42745,9,5,2,No
38058,4,3,5,No
3520,9,3,3,No
35011,1,3,2,No
40138,12,4,1,No
49004,5,3,5,No
27839,11,4,5,No
26581,14,5,5,No
40044,2,3,4,No
53953,13,3,4,No
38679,8,2,1,No
33904,12,5,3,No
45454,12,2,2,No
19692,11,5,3,No
41817,10,1,5,No
13281,0,4,4,No
47913,14,1,5,No
42446,13,5,4,No
11107,11,1,5,No
39939,11,3,5,No
31056,8,1,3,No
21794,12,2,2,No
2042,0,5,4,No
35762,7,4,3,No
30963,10,3,4,No
29244,8,4,5,No
31416,12,3,4,No
31117,13,1,1,No
2092,12,3,4,No
57185,1,5,1,No
21474,8,4,1,No
34220,8,1,1,No
41016,6,3,1,No
32209,11,4,2,No
24130,8,1,1,No
22380,6,1,1,No
32553,8,3,1,No
4757,10,1,5,No
6260,8,4,4,No
3893,10,3,2,No
48895,10,1,5,No
28998,5,1,4,No
58965,5,5,1,No
4713,5,3,3,No
26675,6,5,5,No
12779,5,1,2,No
54873,5,3,3,No
29096,12,1,3,No
59521,13,4,1,No
42567,3,4,5,No
5490,9,1,1,No
52617,10,3,5,No
4577,11,1,2,No
57966,6,2,5,No
11621,11,4,1,No
24960,7,1,1,No
49024,5,4,3,No
58200,10,2,5,No
33173,1,2,4,Yes
17668,0,4,5,No
39653,9,5,1,No
38649,1,1,5,Yes
5477,3,5,5,No
18856,8,5,4,No
42679,11,2,4,No
43240,7,5,5,No
7932,6,1,2,No
46295,3,4,3,No
26880,8,3,5,No
33225,6,2,1,No
23349,1,1,5,Yes
24650,5,5,5,No
15889,1,3,3,No
51213,5,1,4,No
3059,4,5,1,No
8763,3,3,5,No
17906,2,2,4,Yes
10648,11,1,2,No
20541,4,4,3,No
53021,4,2,2,No
11589,8,2,3,No
13067,0,3,1,No
17523,3,5,4,No
12832,14,5,3,No
3124,0,4,1,No
10280,13,4,4,No
56612,6,4,3,No
10423,4,3,4,No
25174,4,2,2,No
10411,9,5,3,No
31283,0,2,4,Yes
21214,7,2,2,No
10686,4,4,5,No
12070,12,3,1,No
41293,7,2,3,No
52316,6,4,1,No
28400,2,4,4,No
2261,9,3,2,No
43559,0,5,1,No
25563,12,3,3,No
161,2,1,5,Yes
54899,14,3,1,No
51086,10,4,5,No
11455,12,3,3,No
41231,1,4,1,No
46729,0,5,3,No
9458,9,1,5,No
23887,2,2,4,Yes
36074,3,5,4,No
43000,12,5,1,No
51865,2,4,2,No
57544,8,4,3,No
9946,13,2,3,No
7277,0,1,3,Yes
48203,9,4,4,No
52050,13,3,2,No
18372,13,1,1,No
59298,4,4,4,No
38582,11,4,1,No
22142,8,4,4,No
37724,12,3,3,No
3484,10,4,2,No
10295,5,4,5,No
25437,6,4,2,No
6741,10,1,3,No
51114,10,3,5,No
38234,13,1,3,No
55431,9,4,4,No
24201,0,2,3,Yes
22137,0,1,2,Yes
32777,8,1,2,No
54333,12,4,4,No
53737,13,2,1,No
39096,2,4,4,No
59077,6,2,3,No
42339,3,1,3,Yes
34843,6,4,1,No
51923,3,2,5,Yes
36324,10,2,3,No
5446,5,5,4,No
34257,9,1,4,No
8129,0,1,5,Yes
52196,13,3,2,No
9452,7,2,3,No
10988,12,2,1,No
7002,11,5,2,No
22429,13,1,3,No
20764,8,1,5,No
27028,2,5,2,No
31375,9,1,5,No
54997,8,2,2,No
3087,4,5,2,No
21057,5,4,5,No
51696,5,2,5,No
53715,6,5,3,No
9762,3,3,2,No
9026,4,5,4,No
6934,14,2,1,No
48889,6,3,5,No
16185,10,2,2,No
18925,12,4,1,No
15801,1,4,2,No
7039,2,2,3,Yes
1843,4,4,5,No
45381,3,2,5,Yes
44519,12,3,4,No
28133,6,1,5,No
22976,9,5,2,No
34326,0,1,1,Yes
10162,2,3,4,No
20843,7,3,3,No
9928,0,3,1,No
48646,10,2,5,No
58520,3,1,3,Yes
7536,12,1,2,No
5903,6,4,2,No
43616,14,3,5,No
10837,3,5,3,No
8906,8,2,2,No
22196,2,2,1,Yes
32749,2,4,1,No
9707,1,5,2,No
3767,0,1,2,Yes
7869,9,1,4,No
18870,13,1,1,No
12202,0,1,4,Yes
9515,5,3,4,No
7997,0,3,4,No
5655,1,4,2,No
20669,13,3,2,No
8777,13,3,3,No
45697,0,2,4,Yes
17399,13,4,3,No
26014,1,3,5,No
44850,9,2,2,No
28198,1,5,5,No
58499,0,4,2,No
36787,14,4,1,No
40516,11,1,2,No
4549,13,5,5,No
5813,8,2,3,No
3263,6,3,4,No
39134,3,4,5,No
8510,2,4,2,No
42679,6,1,2,No
45598,3,4,5,No
26744,1,5,2,No
48834,11,5,5,No
12242,4,4,2,No
50682,1,5,2,No
45607,12,1,2,No
5552,0,4,4,No
7825,3,4,5,No
21304,4,4,1,No
31877,7,2,3,No
4714,6,2,1,No
29767,1,5,4,No
23131,3,5,1,No
12793,12,2,4,No
50893,6,2,1,No
46773,8,4,2,No
1219,9,2,3,No
35054,7,3,5,No
30037,8,2,3,No
34642,7,5,1,No
22101,5,5,4,No
18859,10,5,3,No
13760,6,4,3,No
16426,13,1,5,No
48081,13,2,3,No
9219,14,4,3,No
24706,12,3,5,No
7529,4,1,1,No
33336,8,1,5,No
41063,5,2,1,No
6315,4,3,3,No
26781,3,1,4,Yes
18307,5,1,5,No
3964,1,3,2,No
38124,7,2,4,No
17439,12,4,1,No
6823,13,5,4,No
38802,13,2,5,No
46196,8,5,4,No
12010,2,2,1,Yes
8678,10,5,4,No
35577,3,2,4,Yes
33345,7,5,3,No
52509,13,5,4,No
22810,3,1,4,Yes
3879,12,2,1,No
12941,6,1,4,No
58988,3,2,3,Yes
895,8,5,1,No
40706,13,3,4,No
36522,10,2,5,No
57983,12,1,4,No
16876,6,3,4,No
47287,1,4,2,No
25383,12,4,3,No
19746,14,4,2,No
41883,0,2,4,Yes
58144,2,4,5,No
36609,13,5,5,No
21768,5,1,5,No
16025,3,3,4,No
1840,14,2,5,No
14584,9,4,3,No
16141,8,5,1,No
21422,0,4,1,No
45597,8,1,1,No
10298,2,3,5,No
12061,9,3,5,No
36595,10,5,3,No
3096,9,1,1,No
47948,13,1,1,No
4882,2,2,1,Yes
11294,11,2,1,No
49164,8,4,4,No
31176,1,1,3,Yes
38422,1,2,5,Yes
28132,7,2,1,No
45054,5,5,2,No
47735,0,1,5,Yes
23277,13,4,3,No
54783,1,5,1,No
43329,2,5,3,No
48396,4,2,3,No
24192,10,2,4,No
13299,11,2,5,No
36642,11,1,3,No
36444,1,1,5,Yes
11284,5,1,2,No
50587,6,4,2,No
44575,8,4,2,No
52317,7,4,3,No
13947,9,3,1,No
49985,14,5,1,No
5166,8,2,3,No
34696,10,1,1,No
31920,8,2,4,No
49782,12,4,4,No
22079,9,4,3,No
23285,9,4,1,No
47971,11,4,3,No
16158,4,5,2,No
6389,13,3,2,No
17570,6,5,3,No
40439,14,4,5,No
43441,14,4,2,No
24322,14,5,3,No
30797,1,5,3,No
56587,3,3,2,No
6944,0,1,4,Yes
59026,1,2,4,Yes
55034,4,5,5,No
18476,13,4,1,No
14093,5,5,1,No
45419,9,4,3,No
26905,3,3,3,No
42390,10,2,2,No
6061,1,5,5,No
12220,11,2,4,No
12044,11,4,2,No
17127,5,4,3,No
27302,5,5,4,No
19199,8,2,1,No
8606,6,2,3,No
24169,10,5,5,No
16560,1,2,3,Yes
41474,2,2,3,Yes
211,13,4,1,No
19477,0,5,3,No
34129,13,1,2,No
47224,10,4,3,No
23792,1,1,3,Yes
47847,11,5,3,No
45170,5,1,1,No
18136,11,3,2,No
33718,5,4,1,No
26024,14,3,5,No
33880,13,3,5,No
36908,0,3,3,No
51184,3,5,4,No
38391,5,3,1,No
54095,9,4,3,No
30768,2,5,1,No
42519,7,2,2,No
27129,6,2,5,No
41570,6,2,1,No
11263,13,2,3,No
58844,7,2,1,No
55322,0,3,5,No
3705,4,1,5,No
47643,2,5,4,No
15192,2,3,1,No
49703,13,3,4,No
27662,14,5,1,No
6340,6,3,5,No
44371,5,3,2,No
40634,6,5,1,No
4040,0,2,3,Yes
27963,14,4,3,No
4991,4,4,1,No
7465,10,3,4,No
37663,3,1,5,Yes
35724,6,2,3,No
32936,0,4,2,No
44307,14,2,4,No
54764,11,4,4,No
37691,0,3,2,No
18199,13,1,2,No
1344,14,1,1,No
42867,6,3,1,No
35959,14,4,3,No
11857,3,5,3,No
26292,12,1,1,No
46925,3,5,5,No
5992,5,4,2,No
15945,14,3,5,No
735,12,3,4,No
19561,4,3,4,No
27420,3,5,3,No
36541,3,5,3,No
44147,9,1,1,No
18893,14,5,5,No
14241,4,1,3,No
2410,12,1,2,No
49397,1,5,1,No
3240,2,5,4,No
7045,13,5,3,No
28041,10,2,3,No
51406,13,3,5,No
49901,11,3,5,No
5750,3,3,2,No
25306,12,4,1,No
39524,8,4,4,No
1184,12,5,4,No
36264,14,5,3,No
25674,0,4,1,No
9313,9,1,3,No
18877,0,2,2,Yes
49625,6,4,2,No
34690,13,2,4,No
38460,6,4,3,No
58750,1,3,3,No
50466,5,1,2,No
35174,6,1,2,No
29077,2,1,5,Yes
49838,14,4,2,No
12620,6,2,2,No
48812,2,1,1,Yes
37060,14,4,3,No
12241,6,5,1,No
14402,1,1,2,Yes
48413,6,1,1,No
55243,4,5,5,No
51481,8,4,3,No
23260,7,3,5,No
4018,4,3,2,No
54349,12,1,5,No
45079,10,1,4,No
1289,7,2,1,No
45334,10,4,2,No
48791,1,1,3,Yes
22680,12,1,5,No
18429,13,3,3,No
840,14,3,4,No
46246,7,1,1,No
21581,0,1,4,Yes
9852,11,1,2,No
44948,7,2,3,No
41712,8,2,5,No
44284,6,3,4,No
4127,1,5,4,No
52192,11,4,1,No
48296,7,5,1,No
39964,10,3,2,No
7419,3,3,2,No
57124,3,1,3,Yes
31045,9,1,4,No
54185,0,2,5,Yes
40295,11,4,5,No
9343,7,4,4,No
58437,0,5,1,No
26166,10,3,1,No
19448,11,3,5,No
59360,7,4,1,No
36096,12,3,3,No
46783,2,5,2,No
29383,7,2,1,No
34598,7,5,5,No
51462,8,4,4,No
6562,7,3,1,No
58530,2,2,2,Yes
52036,4,2,2,No
5744,7,1,3,No
21473,8,2,4,No
58350,10,2,5,No
16168,8,2,2,No
32623,2,5,1,No
5123,0,4,4,No
12031,13,5,4,No
39513,7,3,4,No
53599,1,3,1,No
15401,10,3,4,No
54402,11,3,3,No
13616,4,3,3,No
23790,1,4,3,No
54086,1,4,5,No
45668,8,4,4,No
24773,4,3,5,No
31032,10,1,4,No
43564,13,4,4,No
8023,9,5,3,No
47368,6,1,1,No
5091,10,5,2,No
47228,11,2,4,No
37064,11,1,3,No
6274,9,5,5,No
52397,13,5,5,No
31198,1,4,3,No
40580,14,4,3,No
15662,8,1,1,No
53999,8,2,2,No
32384,10,3,1,No
21858,7,2,2,No
26586,3,2,2,Yes
18967,8,5,5,No
31249,11,4,3,No
36614,10,1,4,No
13675,11,5,4,No
54705,10,1,5,No
56526,9,3,2,No
31945,10,3,2,No
51743,1,2,5,Yes
21147,14,3,1,No
13877,11,3,2,No
56009,1,3,1,No
36166,11,1,3,No
198,4,2,2,No
17804,6,5,2,No
41577,7,2,5,No
54148,9,1,3,No
31944,9,4,1,No
51489,8,1,3,No
34159,3,3,4,No
29570,5,2,4,No
33705,10,5,1,No
17612,7,2,3,No
52021,7,5,2,No
14275,4,1,4,No
5780,7,3,4,No
34326,9,3,1,No
2324,13,1,3,No
56106,5,1,2,No
7195,0,1,5,Yes
42075,12,5,1,No
3269,9,5,3,No
16590,8,3,1,No
8084,10,4,1,No
55090,9,2,5,No
3520,8,2,1,No
35782,14,4,1,No
54103,9,3,3,No
45589,1,3,3,No
51107,4,5,4,No
13406,13,2,1,No
21219,7,5,1,No
35825,4,1,1,No
8447,14,4,1,No
51943,13,3,5,No
48409,11,2,2,No
19986,3,1,4,Yes
26427,10,1,1,No
14608,3,1,2,Yes
49244,9,4,5,No
37863,7,3,3,No
41806,3,3,2,No
36684,12,2,5,No
25838,11,1,3,No
21432,13,4,5,No
43494,12,2,3,No
14944,6,1,2,No
14955,10,5,4,No
33890,12,4,5,No
58368,9,5,5,No
12764,7,5,2,No
42560,3,3,1,No
37535,9,2,5,No
3493,1,5,3,No
1067,6,4,5,No
50173,6,3,5,No
29083,10,1,3,No
37144,13,3,3,No
21096,11,4,3,No
27193,12,5,2,No
21290,8,2,5,No
54681,9,4,4,No
41681,0,1,5,Yes
13732,9,5,2,No
44775,10,2,3,No
34016,13,1,4,No
38107,4,4,3,No
47590,13,5,3,No
14172,12,3,2,No
16714,9,5,4,No
36834,14,2,3,No
54463,1,3,3,No
49806,0,2,2,Yes
17777,8,3,4,No
3426,0,3,3,No
50253,5,5,3,No
7887,0,3,2,No
25906,0,3,3,No
461,5,5,3,No
29509,0,5,4,No
6980,12,3,2,No
41675,6,1,3,No
14201,4,5,4,No
19179,5,1,4,No
30234,7,5,5,No
35626,14,3,3,No
44349,14,5,4,No
59680,11,5,1,No
31009,2,4,2,No
38445,8,3,2,No
2033,2,1,2,Yes
