employee_id,performance_rating,projects_completed,manager_feedback_score,review_date
34592,3,4,4.7,2020-03-15 08:49:45
35486,1,10,1.5,2018-05-17 16:24:27
30854,1,8,2.2,2023-01-03 19:41:39
51848,2,5,4.3,2021-08-20 18:04:33
26895,4,8,1.5,2018-01-13 06:51:55
44461,4,2,4.3,2018-02-27 07:15:31
7431,4,11,3.4,2023-07-05 21:02:15
42051,4,9,1.3,2018-06-27 01:28:41
35799,3,2,3.9,2021-11-09 22:01:09
44328,5,4,2.4,2023-01-27 09:03:15
11858,5,6,2.3,2024-04-15 23:38:31
15042,2,4,1.5,2024-06-14 04:25:24
30023,3,10,3.0,2019-10-21 19:49:37
43048,4,1,4.6,2022-02-02 06:07:18
45821,3,3,3.4,2019-02-22 04:26:23
15371,5,4,1.3,2021-06-29 19:01:49
36754,3,2,4.0,2022-07-06 08:59:19
13660,5,2,2.1,2021-08-22 00:15:19
11149,3,2,2.1,2021-04-19 13:16:27
12928,5,8,2.2,2023-07-30 03:42:24
12923,3,5,1.6,2024-05-14 14:43:53
13580,1,2,2.6,2019-02-07 19:41:47
26306,4,7,2.3,2020-11-16 01:30:05
26955,3,1,4.3,2022-12-10 08:46:44
12815,5,3,3.8,2024-05-23 15:10:36
7408,4,4,3.9,2021-09-19 14:36:14
40518,4,7,3.5,2022-09-07 15:24:34
36455,5,9,4.8,2022-12-24 07:43:52
56798,2,0,3.3,2020-03-01 22:50:11
1990,1,6,1.1,2021-06-15 20:45:01
3818,3,7,1.1,2023-11-19 01:56:21
13306,3,0,2.1,2021-10-03 08:06:18
3038,3,9,2.6,2019-11-08 09:11:30
53562,4,4,5.0,2022-02-20 06:06:17
24803,1,9,1.4,2020-05-04 12:22:02
58133,5,11,3.4,2021-10-16 16:06:43
16363,2,4,2.1,2018-09-17 19:51:46
25806,4,11,1.2,2020-04-20 12:42:50
44278,2,0,2.7,2024-11-25 19:25:44
38946,1,6,3.5,2022-09-15 12:50:32
4554,1,3,4.3,2022-06-28 00:58:22
20532,4,4,1.9,2022-02-16 16:04:18
23221,3,2,2.5,2019-05-13 13:44:00
33899,3,2,4.9,2024-08-22 23:31:04
31403,2,8,4.5,2024-07-16 17:46:58
41987,5,10,4.8,2024-09-10 22:12:16
45290,4,5,3.8,2023-05-06 21:55:22
5876,2,6,2.3,2024-08-31 16:27:19
4608,1,5,4.4,2018-11-07 02:18:49
2372,5,8,1.4,2020-10-07 18:35:17
2111,5,5,4.9,2023-05-21 09:47:48
49509,2,11,2.7,2021-06-27 00:40:10
10750,2,2,2.5,2019-01-06 23:49:35
19482,3,1,4.2,2021-02-06 16:11:46
2440,4,3,1.7,2023-09-05 08:12:42
37450,1,9,1.9,2023-08-18 19:37:36
52798,4,9,4.5,2022-01-02 12:56:03
14537,2,0,2.4,2024-11-07 13:04:47
51949,5,5,4.2,2020-08-06 19:54:52
11495,5,2,3.0,2018-07-19 06:05:27
2482,4,1,3.7,2022-07-18 05:48:33
40568,5,11,2.9,2020-01-19 19:08:39
53593,1,0,2.0,2022-11-22 12:51:29
27666,3,7,4.8,2018-10-10 21:18:26
57422,4,10,1.2,2024-03-18 05:48:57
19375,2,0,3.0,2018-02-17 13:01:23
53533,1,4,4.9,2021-11-10 06:31:52
4142,1,10,1.9,2021-02-20 09:23:29
18534,3,5,3.6,2021-06-26 14:19:50
33373,1,10,1.7,2023-06-04 11:08:12
40273,2,9,4.9,2018-06-04 02:30:01
19304,2,0,1.8,2020-07-19 04:02:47
12574,3,5,4.0,2018-03-09 07:04:52
15536,5,0,4.4,2018-10-08 07:34:39
16732,5,10,4.7,2022-08-17 09:36:21
43716,1,10,1.2,2021-12-03 04:38:03
48864,2,10,3.2,2024-09-27 22:01:07
43488,4,9,4.9,2021-08-30 01:04:56
1036,2,0,4.8,2020-05-05 08:50:05
11741,3,9,1.4,2022-08-11 20:12:53
1342,4,9,1.9,2024-03-17 05:27:03
41522,3,11,1.1,2022-03-12 03:50:53
42956,1,4,4.3,2019-05-03 06:28:29
57608,5,11,4.8,2022-01-26 01:25:43
8042,3,0,2.0,2018-11-10 20:55:14
42345,1,11,3.7,2021-05-06 06:53:44
45512,2,6,4.5,2024-08-08 01:18:10
38469,5,7,1.4,2022-01-19 17:02:29
38623,1,0,1.7,2019-04-02 01:48:46
32586,1,1,1.5,2018-12-13 07:38:00
3014,1,10,3.2,2021-01-12 19:53:30
29612,1,4,3.9,2021-10-12 17:02:53
19688,2,6,1.6,2023-05-09 23:12:50
53294,4,11,1.9,2023-01-29 16:41:44
18379,3,0,3.3,2019-05-10 04:30:18
36334,2,8,2.3,2023-12-29 03:53:36
34415,5,5,4.3,2022-12-20 02:03:14
1925,4,0,4.2,2021-07-21 17:34:05
1685,2,6,4.8,2023-03-25 19:04:22
14589,5,4,2.2,2021-07-20 21:48:30
1436,1,3,1.4,2022-07-12 12:29:43
45095,3,9,2.0,2021-12-21 15:34:58
36809,5,3,3.8,2022-04-09 20:34:12
6801,4,11,2.2,2019-10-25 14:31:42
37721,2,9,4.0,2022-06-23 03:51:16
44099,4,1,1.5,2023-12-02 01:10:50
16696,1,0,4.3,2023-10-29 16:42:04
19773,1,5,1.7,2024-07-30 08:28:03
17360,3,8,2.4,2018-10-04 07:34:05
11931,2,9,4.8,2024-11-21 22:18:18
13401,1,2,1.6,2024-08-14 21:00:03
35760,4,9,1.2,2021-05-27 13:47:07
20334,5,4,2.1,2024-07-18 10:20:25
43260,5,3,2.8,2021-03-11 18:01:46
34765,3,1,1.6,2024-03-28 21:09:00
33129,1,2,1.8,2021-08-20 14:40:16
31338,3,4,4.4,2020-08-27 04:04:08
16622,3,0,4.2,2024-04-12 18:56:04
39989,4,9,2.7,2023-02-08 19:19:57
57078,2,1,4.4,2022-01-16 17:53:54
31281,3,11,3.5,2018-01-01 20:15:25
33828,3,6,1.1,2021-03-19 07:44:53
50606,4,0,2.2,2020-12-03 23:06:46
26304,5,5,3.9,2024-01-14 02:33:00
6610,5,6,3.7,2021-12-31 23:03:17
29690,4,3,4.3,2020-12-03 22:57:33
44975,1,6,1.3,2022-01-27 00:50:43
58882,3,7,1.5,2018-01-19 12:19:17
6896,4,10,2.8,2022-03-24 22:11:48
34325,2,9,4.6,2024-03-22 05:53:58
18802,5,5,4.0,2022-08-24 13:38:03
48015,4,2,1.7,2018-10-29 15:54:21
50311,1,2,4.1,2024-01-03 19:50:12
40382,2,7,2.7,2022-12-22 12:49:01
1652,3,8,1.5,2023-03-16 06:18:55
50288,2,6,2.4,2018-06-23 01:13:50
31286,2,7,3.4,2020-06-18 14:33:24
52182,3,2,1.4,2020-06-15 06:25:07
53237,5,9,1.4,2018-03-24 10:01:03
35480,1,3,4.4,2019-01-14 21:41:09
3022,1,6,2.2,2021-11-22 03:51:02
55443,2,4,1.3,2023-05-04 17:21:09
4451,1,8,1.8,2022-01-15 10:18:18
55345,2,2,1.5,2019-12-17 04:44:47
18860,5,0,1.1,2021-02-16 23:11:27
42452,3,11,4.4,2022-01-14 23:46:39
48724,2,0,2.2,2021-09-07 18:42:02
52495,2,7,4.3,2021-05-18 11:02:41
47040,1,3,2.5,2023-02-10 19:41:03
7276,5,10,2.8,2023-04-01 13:32:12
4951,2,11,3.5,2019-01-12 20:13:16
16603,3,5,3.6,2024-06-21 20:14:43
43644,1,7,2.1,2022-12-21 22:54:44
43762,1,10,1.2,2023-01-26 05:50:24
55606,1,8,4.0,2022-03-05 05:11:53
45867,3,4,2.1,2018-04-28 19:48:38
58727,5,3,2.3,2019-09-24 08:46:28
20613,4,0,4.0,2019-01-10 09:36:32
15468,3,2,1.5,2022-09-25 05:40:13
56495,3,4,3.6,2024-09-01 06:43:27
26609,4,4,3.7,2018-07-28 23:49:39
5200,2,9,4.6,2020-01-29 15:02:00
27514,4,8,4.4,2018-12-25 06:11:17
12633,3,4,2.3,2021-08-16 11:54:20
33317,1,3,3.9,2023-01-16 17:10:48
15735,1,8,1.3,2023-10-15 22:54:55
56682,3,10,1.6,2021-06-28 07:04:40
1366,3,8,1.7,2018-08-26 00:35:39
37744,5,9,3.5,2023-12-30 22:34:32
57449,4,0,4.0,2023-11-13 08:42:11
27202,2,3,1.9,2024-06-01 17:02:38
22780,2,7,1.6,2023-10-12 14:43:57
8995,4,7,2.2,2022-06-05 10:05:21
21334,1,4,1.0,2021-08-09 03:39:39
21467,5,1,1.9,2024-02-19 19:22:34
7986,2,4,1.4,2019-12-17 08:48:41
13752,2,9,3.7,2024-04-14 23:55:10
7169,4,4,4.5,2022-11-26 14:09:40
904,5,4,1.5,2019-04-06 21:18:08
1344,5,6,2.9,2019-09-28 01:13:20
52761,5,2,1.1,2019-09-07 01:47:43
41612,3,9,1.6,2023-02-18 23:38:31
41622,4,8,4.7,2019-03-25 21:43:11
15117,2,4,1.5,2018-01-17 02:08:34
968,5,1,1.1,2022-03-27 23:30:26
46314,5,4,1.2,2019-06-23 14:54:32
25964,5,6,2.0,2022-06-28 13:08:54
14999,3,2,4.7,2022-05-30 02:27:49
8518,1,11,1.6,2023-11-23 06:36:27
7974,1,3,4.7,2024-05-03 02:51:00
41730,4,6,2.4,2024-07-27 05:00:54
5421,5,6,2.7,2024-06-24 12:51:10
19449,3,6,1.5,2024-10-07 20:46:59
18225,3,10,2.6,2024-10-01 11:21:01
39023,1,7,3.6,2023-01-01 07:38:02
39867,3,10,3.2,2022-05-22 18:18:48
56389,1,3,2.0,2024-08-27 23:32:21
56561,3,0,3.5,2024-02-24 19:13:57
50072,5,9,3.6,2019-08-31 02:29:30
16851,5,2,2.8,2019-09-20 21:29:48
38383,1,4,3.7,2024-03-22 06:08:10
47552,3,6,3.8,2024-05-25 19:17:53
39966,1,2,2.5,2020-10-23 08:26:08
24091,1,10,2.2,2022-09-02 23:48:27
22185,4,2,1.6,2023-01-01 15:03:43
37431,1,0,1.4,2021-11-19 08:44:39
18721,1,10,3.9,2019-01-15 05:39:35
58860,4,9,4.9,2022-06-14 12:46:12
53752,2,7,5.0,2020-11-06 04:15:04
20167,4,1,2.7,2018-05-16 07:19:42
42358,1,11,2.6,2024-01-09 21:33:31
13614,3,5,1.2,2023-01-20 18:30:46
42868,1,11,3.8,2021-10-15 23:50:02
34683,4,10,4.3,2020-11-10 04:52:09
37631,1,0,2.8,2021-02-01 07:29:35
14970,4,11,3.5,2020-06-12 14:35:41
50217,2,5,4.7,2022-10-18 05:06:03
38330,5,0,5.0,2020-09-06 20:06:19
13021,1,10,3.5,2022-12-24 22:20:43
41801,2,8,2.4,2020-03-17 06:02:32
27114,4,11,3.3,2022-06-13 17:56:36
3482,4,11,3.8,2020-07-07 01:45:36
25397,4,5,2.7,2020-02-26 03:10:45
58178,1,1,1.9,2024-06-10 09:57:56
56589,4,0,2.0,2021-06-15 01:14:10
40327,1,4,4.1,2019-08-28 19:16:38
52861,3,5,4.3,2024-09-06 06:28:03
50363,4,5,4.0,2021-07-16 20:27:17
13946,3,3,4.0,2024-05-13 05:37:22
55699,3,0,1.1,2020-01-16 03:09:09
34232,4,4,3.2,2018-06-16 14:52:50
21420,3,8,3.8,2018-10-21 02:18:51
34031,2,3,1.5,2018-08-04 06:50:13
10686,3,4,3.4,2018-01-21 23:22:11
12071,5,8,1.5,2021-11-20 14:45:01
4532,2,6,3.7,2022-09-01 18:03:49
5584,1,4,3.1,2023-05-08 03:37:08
3188,3,2,3.6,2022-12-28 02:09:39
6387,2,0,4.2,2021-07-12 07:11:02
25976,5,3,1.9,2019-05-09 05:56:54
39936,5,11,2.3,2022-11-19 19:16:35
34001,1,7,3.2,2024-07-28 21:47:07
24271,1,3,1.8,2021-12-07 06:23:29
23937,4,0,2.1,2019-05-18 13:42:40
38227,4,3,4.4,2019-10-07 19:25:00
39954,1,5,4.7,2020-04-27 23:45:55
47052,5,11,1.0,2022-04-20 09:49:13
6715,1,3,1.2,2019-05-15 21:31:18
9541,5,2,3.6,2018-09-03 21:13:30
37003,5,4,4.0,2024-08-05 14:22:35
3324,4,1,1.5,2021-12-15 23:56:53
807,1,2,4.4,2019-06-11 05:42:24
17768,1,10,2.6,2022-02-07 12:54:00
1971,4,0,4.0,2021-10-05 13:15:37
45843,2,11,4.3,2022-02-04 00:59:04
40597,1,5,2.5,2023-12-08 11:07:47
56503,1,7,1.7,2023-03-17 11:35:39
31050,2,1,4.8,2019-08-15 00:15:11
57557,3,10,2.5,2020-04-29 16:05:06
46724,3,8,1.1,2024-06-18 00:11:38
11971,3,1,4.4,2020-07-15 06:02:27
4233,5,10,2.7,2018-11-20 18:31:02
45547,4,11,4.9,2020-03-23 10:27:15
2076,1,10,1.4,2018-02-10 07:10:53
43083,5,11,4.3,2023-11-27 19:58:55
6950,1,5,4.9,2021-09-24 00:17:58
55639,3,10,2.5,2019-11-24 21:51:17
37292,3,4,3.6,2023-07-08 00:58:29
48351,3,0,1.5,2021-07-06 02:04:55
49071,2,9,1.5,2021-11-22 07:27:19
34066,2,7,4.9,2019-10-28 09:43:16
11966,3,7,3.6,2018-08-26 00:52:24
53920,1,4,4.4,2021-11-09 12:40:46
43505,1,3,3.4,2021-09-10 08:18:32
9216,3,7,1.2,2021-07-02 21:46:35
36827,5,1,4.9,2024-04-16 02:22:07
43693,1,6,2.9,2021-06-16 16:55:26
37060,1,10,3.0,2019-06-28 10:56:03
46801,4,3,3.3,2018-05-29 15:59:21
26859,1,8,2.5,2019-11-09 03:59:27
51222,5,11,2.8,2023-11-28 17:34:34
55396,2,8,3.9,2024-03-03 22:16:05
27593,5,7,4.1,2024-08-19 02:08:13
2207,3,1,5.0,2021-04-13 22:23:56
30384,4,7,3.2,2020-02-26 09:18:16
32248,5,3,4.7,2019-11-09 03:17:54
24307,1,7,2.4,2018-02-23 18:53:32
36193,4,8,4.4,2018-04-15 04:32:42
59444,4,2,1.1,2018-06-26 21:43:46
13974,1,4,1.5,2018-10-30 22:07:05
33383,4,9,4.8,2020-08-18 14:38:02
34421,2,2,3.8,2023-08-16 12:54:29
43219,4,0,3.5,2023-10-26 15:07:38
59133,4,6,3.7,2021-09-11 10:33:50
45123,5,9,3.6,2020-11-18 08:46:46
36253,4,3,3.4,2022-10-10 23:20:06
30244,2,6,4.2,2018-09-22 23:04:46
24383,4,11,2.7,2022-10-29 08:45:37
57628,2,5,3.6,2022-08-19 05:01:47
29786,4,7,1.4,2023-05-23 00:13:50
36628,2,1,2.2,2020-12-10 07:01:49
3764,3,4,4.1,2021-06-09 14:08:07
24763,3,5,2.7,2021-10-26 18:23:19
38066,1,4,4.8,2022-06-14 12:44:26
22619,2,8,4.5,2023-06-24 01:15:50
20970,1,10,4.2,2022-05-26 16:58:55
35347,2,8,1.4,2023-11-26 11:30:22
36102,5,10,1.0,2021-08-02 10:53:04
33419,1,11,2.0,2022-07-08 08:44:03
43395,4,7,4.6,2019-10-28 16:00:33
4833,5,6,1.0,2018-10-09 03:10:09
2312,2,9,1.0,2020-03-23 16:38:41
19071,2,6,1.3,2020-04-17 09:02:17
5121,2,7,4.6,2023-12-27 22:23:37
13251,4,0,1.4,2019-11-27 23:54:11
5648,1,0,2.5,2024-01-10 03:12:43
22917,1,4,2.7,2022-10-06 11:08:20
48059,5,10,1.4,2019-04-07 00:58:15
3880,3,0,2.2,2024-07-30 17:16:22
58985,1,11,3.6,2018-12-09 23:01:54
36935,4,5,1.6,2018-09-22 01:03:05
44533,1,3,2.9,2024-10-01 02:20:10
19019,5,6,4.6,2021-03-27 02:55:34
50737,2,4,4.4,2020-07-10 07:11:15
44250,4,11,3.8,2022-01-12 08:36:55
4399,4,3,4.3,2021-02-26 02:22:34
50847,1,5,1.1,2023-12-02 04:02:47
26171,3,2,1.9,2021-04-25 15:02:32
23602,4,11,2.2,2024-08-23 22:20:26
46529,2,7,1.2,2024-07-16 19:14:12
26238,4,8,2.8,2021-10-19 17:25:13
56903,1,1,1.6,2024-02-21 05:51:55
55818,5,3,1.0,2023-03-15 10:29:42
1782,5,6,3.2,2019-08-19 03:24:35
27687,1,10,3.8,2023-08-18 18:28:55
15813,5,10,1.5,2020-07-17 13:25:12
1258,3,0,3.9,2018-05-17 08:50:51
16919,2,1,3.7,2022-06-21 12:53:03
24479,4,4,4.2,2020-08-14 23:49:18
2066,3,1,2.2,2023-09-28 11:25:52
7897,2,5,3.0,2020-05-10 16:18:56
5010,1,10,2.1,2018-09-07 11:54:27
27399,5,5,2.2,2020-05-10 05:00:21
50504,5,5,4.2,2023-10-08 23:33:19
33015,4,6,1.5,2018-10-06 01:00:53
17284,2,0,3.9,2023-04-06 09:44:48
32126,5,2,3.1,2023-08-05 22:24:36
58559,4,6,1.7,2022-04-13 14:05:00
4357,4,1,2.1,2023-07-02 21:04:29
38089,2,0,2.8,2019-12-18 04:41:25
45167,1,3,2.7,2024-09-07 06:09:01
13613,2,11,3.3,2019-08-03 11:21:33
52280,1,5,1.9,2024-02-21 18:05:53
10223,2,11,1.4,2021-06-19 02:53:44
3719,5,2,4.0,2022-05-15 18:18:59
38761,1,5,3.2,2018-03-16 13:48:40
30893,5,8,2.3,2020-02-01 21:25:02
29274,3,3,1.9,2019-09-14 22:42:03
19672,3,3,3.5,2021-05-17 19:01:49
34298,4,11,1.9,2019-11-03 04:33:22
24242,5,6,2.0,2023-05-30 09:08:05
40673,3,2,4.7,2022-09-08 15:47:16
16570,5,2,4.6,2021-11-11 12:55:04
43532,1,8,2.6,2024-04-13 01:15:50
56883,2,4,1.7,2022-07-08 02:16:24
26968,1,7,1.1,2020-05-14 15:35:37
17934,4,8,4.9,2019-12-31 20:28:54
39594,3,1,1.5,2019-08-01 00:28:20
7136,1,9,2.8,2024-10-21 03:10:11
18114,4,5,3.6,2019-11-03 07:48:09
51315,1,4,4.4,2023-01-22 09:56:30
3547,1,8,1.8,2019-04-04 06:03:01
27805,5,10,3.5,2021-11-20 18:57:27
37984,4,4,1.4,2022-09-16 08:59:01
21550,1,10,4.5,2021-02-12 18:41:54
55153,3,6,4.1,2023-07-14 13:46:18
33722,5,8,1.2,2024-01-20 17:59:23
59009,5,1,2.3,2023-12-21 16:07:39
23120,3,4,4.5,2020-10-04 17:09:15
9615,4,6,4.8,2018-09-14 07:39:10
33465,3,5,2.5,2018-08-30 13:45:04
45263,4,2,1.8,2019-10-06 01:06:38
48933,1,5,1.1,2018-05-12 22:09:15
33654,4,0,1.3,2022-08-07 21:31:52
6260,2,3,1.6,2021-02-28 21:26:35
15186,4,10,3.8,2023-05-24 12:22:27
45668,5,11,1.5,2020-06-19 09:42:29
30022,2,4,4.0,2018-06-27 17:07:19
47060,4,7,4.3,2019-03-11 00:37:15
59311,3,7,4.3,2023-08-02 04:42:43
26342,4,7,4.3,2024-08-14 16:49:39
46823,2,9,4.1,2020-01-09 05:50:58
5842,5,7,2.0,2020-09-06 22:37:48
46349,2,3,3.3,2019-12-29 08:20:58
42397,3,6,3.8,2018-05-20 01:26:53
7290,3,11,5.0,2018-03-10 16:47:08
27095,3,11,1.4,2020-05-11 22:27:40
17486,3,7,2.5,2022-09-30 18:39:46
57402,4,0,1.0,2023-07-16 14:05:54
25690,5,9,4.0,2018-04-09 18:24:56
48960,5,4,2.4,2023-09-09 05:02:06
537,5,2,1.1,2020-04-12 19:34:24
46207,3,4,4.1,2023-04-23 16:21:57
22268,4,0,4.0,2022-01-05 00:51:18
28901,4,5,5.0,2020-12-25 12:53:23
15361,2,1,2.6,2019-07-26 09:42:33
27023,5,3,3.3,2018-11-26 09:27:21
19336,4,11,3.4,2023-08-17 12:25:32
4490,5,9,2.7,2022-01-09 18:25:14
41161,4,5,3.9,2022-12-18 01:50:27
41955,3,3,1.7,2022-03-27 12:41:23
16530,4,2,2.6,2018-08-24 08:26:18
10118,3,3,1.1,2020-05-25 20:24:47
13758,5,8,2.1,2020-01-04 22:18:54
49465,2,2,1.7,2018-09-30 03:37:51
19365,1,11,4.2,2018-01-18 21:24:07
30481,4,11,3.2,2018-12-13 09:25:01
13879,3,8,3.2,2021-01-30 14:00:47
24321,4,9,2.8,2020-04-07 21:43:55
31688,3,6,2.5,2023-02-28 08:21:14
19089,5,2,2.8,2024-04-05 13:17:19
24989,1,2,1.5,2018-10-21 23:11:56
18826,5,3,2.3,2018-08-15 07:47:10
52090,5,7,2.0,2023-08-13 18:27:33
10215,3,2,2.1,2024-03-08 11:24:19
53343,1,4,3.3,2023-09-25 02:14:21
37527,3,11,2.5,2021-07-16 02:59:49
8522,4,11,4.7,2024-06-20 17:36:57
20097,1,9,4.9,2021-08-16 17:44:04
52986,3,6,2.7,2018-05-13 08:03:29
817,5,8,1.0,2024-03-16 06:36:43
59760,1,6,4.8,2022-07-14 18:11:41
20743,1,0,3.3,2020-06-26 09:22:15
26721,1,11,2.8,2019-06-30 05:57:03
38326,5,4,4.1,2018-08-06 21:59:53
49202,1,6,4.4,2018-05-09 08:06:47
51445,2,4,3.6,2023-07-25 03:25:32
42840,4,3,1.1,2021-07-18 15:00:14
49226,5,7,2.8,2019-03-15 14:35:22
39616,1,10,1.6,2024-10-23 12:06:39
21261,5,3,3.3,2024-06-22 23:31:20
20880,1,9,3.9,2021-12-07 14:06:34
25195,3,2,4.1,2019-05-12 02:12:50
33199,5,6,3.0,2024-09-30 03:30:51
43464,3,6,1.7,2018-10-19 01:19:30
13358,5,3,3.7,2021-09-05 16:04:14
36581,2,4,4.4,2020-07-06 12:57:41
31096,2,9,2.4,2020-03-22 01:46:05
47455,5,8,1.5,2024-06-04 01:28:01
5065,3,0,4.8,2020-01-12 15:50:45
39247,4,8,2.6,2019-03-22 04:42:56
41551,2,6,1.5,2019-04-08 12:36:01
15268,4,8,2.4,2020-09-21 16:47:44
24587,5,9,4.1,2019-09-14 11:14:44
35081,1,2,4.7,2018-06-07 00:37:08
41227,1,0,2.5,2022-11-22 15:06:03
57547,1,9,2.3,2024-08-28 12:51:18
16940,1,7,1.8,2022-06-03 19:25:01
49701,1,2,2.6,2023-10-31 18:13:57
38809,4,5,2.2,2022-03-26 11:50:16
10881,4,4,1.5,2022-04-28 00:29:51
55717,5,11,3.9,2023-02-13 22:30:02
35245,1,0,1.4,2024-10-24 14:37:46
33944,3,8,3.3,2022-09-24 19:07:19
48178,5,3,4.8,2020-03-01 23:10:49
33361,2,9,2.3,2018-12-19 10:25:31
52727,3,10,3.0,2020-09-26 17:57:52
24815,5,4,1.7,2018-11-28 03:17:31
29869,4,10,2.8,2021-12-28 03:39:59
25617,1,6,4.0,2023-10-04 18:00:48
22216,3,9,1.5,2018-06-15 10:12:07
16707,3,6,4.7,2024-06-02 18:10:46
53317,5,3,3.9,2022-04-01 14:38:38
53925,3,10,3.2,2020-08-01 07:15:05
26483,4,11,3.6,2022-06-19 10:50:44
76,4,5,4.6,2021-02-18 22:51:03
16994,1,6,1.7,2020-07-07 15:56:07
55103,5,9,1.6,2023-02-23 11:12:13
7318,2,1,2.3,2018-03-26 03:02:40
46199,3,10,3.0,2022-05-04 13:08:37
30853,3,6,3.0,2023-05-06 15:29:37
47873,1,6,3.9,2024-05-12 11:15:14
58863,4,11,2.4,2019-08-30 22:33:55
54517,1,10,4.7,2024-10-06 17:55:59
37060,4,10,2.2,2019-11-17 10:10:31
20718,1,7,1.7,2018-03-13 03:35:37
1703,4,10,2.5,2023-07-28 20:32:08
19663,3,0,2.2,2021-01-27 01:30:46
59059,4,0,1.5,2018-11-08 06:44:38
8792,5,4,2.2,2019-07-28 06:41:46
810,1,7,2.1,2022-06-26 10:50:04
47012,1,2,1.5,2021-04-29 05:39:01
5823,2,11,4.5,2019-06-19 22:22:43
31426,4,10,1.6,2022-12-16 11:34:29
32533,1,6,1.2,2021-01-02 17:51:26
21349,3,1,1.6,2024-10-11 12:15:18
47071,1,4,3.9,2023-04-04 22:19:35
30905,2,2,2.0,2022-08-26 01:20:27
32132,2,10,1.8,2023-03-30 06:16:46
46663,2,9,1.4,2024-09-21 02:48:00
24998,5,7,4.9,2024-01-07 21:21:38
8301,2,11,3.1,2023-02-13 07:19:35
30929,2,11,1.4,2022-01-07 05:12:55
820,3,11,4.6,2021-05-27 06:19:30
58326,2,10,2.5,2018-11-02 02:29:22
57075,1,7,4.1,2019-08-08 11:26:19
29308,5,4,2.5,2024-05-07 17:32:58
27754,4,5,4.0,2023-10-06 01:00:59
39485,5,1,4.1,2020-10-15 10:52:36
18562,3,0,4.0,2021-01-24 22:25:56
52513,1,2,1.2,2018-07-31 10:24:55
9906,5,4,1.1,2019-01-02 05:21:51
3419,2,4,2.1,2022-07-18 23:38:56
41991,3,4,3.8,2018-01-26 05:39:44
34947,4,8,4.1,2024-05-13 10:00:09
23259,4,8,4.2,2024-07-15 18:46:21
55864,5,1,2.5,2019-08-30 22:59:26
30575,2,7,2.4,2020-10-16 02:46:46
54267,3,3,3.8,2021-01-24 15:58:56
11493,3,9,2.3,2021-07-16 19:20:11
41244,4,0,3.6,2024-04-26 17:21:25
49559,4,2,4.7,2019-03-08 15:40:32
41339,3,11,1.9,2022-11-05 03:46:02
48871,2,8,2.8,2021-08-14 06:08:49
26406,3,11,2.7,2020-12-08 08:01:10
2630,2,1,2.5,2021-09-29 00:49:22
35035,5,4,4.7,2022-01-21 15:14:10
19296,1,8,2.1,2019-10-07 08:42:47
44201,3,4,2.7,2018-11-03 20:03:13
27865,4,2,1.7,2022-04-24 03:11:55
20841,1,6,4.2,2018-09-10 21:12:09
17614,1,6,4.2,2021-01-30 23:54:33
50563,5,8,1.5,2023-05-07 08:31:58
4583,3,9,2.3,2022-05-26 14:26:17
17797,1,1,4.2,2020-05-24 09:30:30
18331,4,10,2.2,2018-02-14 06:55:12
57268,5,8,5.0,2022-08-17 15:08:48
8699,3,4,2.6,2019-02-04 07:57:57
50073,2,4,4.5,2018-03-01 03:17:24
27642,5,5,2.4,2018-08-14 05:29:57
45479,3,11,2.8,2020-12-23 03:16:47
31713,5,6,1.0,2022-08-06 17:48:22
7216,1,3,3.3,2022-07-09 22:40:08
56628,4,5,4.3,2023-07-02 04:56:12
34453,2,1,2.9,2022-01-17 01:44:16
48138,1,8,3.2,2024-12-06 07:51:48
36879,4,10,3.2,2023-01-05 18:01:19
41136,1,9,4.8,2020-12-11 00:08:13
58330,2,1,2.5,2023-07-13 05:14:40
32584,2,3,3.8,2019-10-24 08:18:39
23846,5,2,4.2,2022-06-11 23:13:49
55574,1,10,1.4,2024-11-12 19:27:59
48451,5,9,4.2,2018-03-25 07:51:51
36308,2,3,4.4,2022-09-05 20:18:17
31972,1,3,2.4,2018-11-14 10:28:09
40359,5,9,3.1,2018-08-24 08:22:04
57056,4,4,1.8,2022-08-13 03:18:03
56221,3,6,4.6,2024-08-16 16:49:14
42397,4,1,2.7,2021-07-12 09:29:12
16508,3,9,4.4,2021-04-03 20:36:55
12910,3,8,2.7,2022-01-19 15:18:24
46312,5,6,2.7,2023-06-19 18:16:42
3646,1,3,2.7,2024-11-25 09:57:47
8924,2,6,4.5,2019-11-02 12:55:27
36047,2,8,3.3,2019-10-26 20:44:21
8175,5,8,2.9,2018-11-19 23:09:18
12561,4,11,1.7,2019-08-28 17:06:28
58830,1,11,1.0,2020-09-02 21:05:13
56159,1,9,3.5,2019-12-22 00:39:36
37747,1,8,2.7,2021-07-21 23:45:45
34875,4,8,3.5,2022-07-30 07:54:00
13303,2,11,1.7,2018-03-18 10:22:45
57439,3,10,2.7,2019-07-09 10:09:06
46525,5,7,3.1,2024-07-29 09:38:36
26329,5,2,3.8,2021-05-02 15:41:16
6555,4,0,3.6,2024-12-02 08:54:04
12226,5,3,3.0,2019-01-18 02:33:27
17835,2,4,3.3,2021-06-05 03:16:31
39991,1,0,4.9,2022-04-28 00:17:21
38270,2,0,1.8,2022-12-01 13:26:01
20767,5,9,2.7,2018-06-05 15:57:10
17081,4,11,3.8,2020-03-21 07:37:09
