employee_id,date,attendance_status,hours_worked
52172,2019-01-13 23:04:35,Present,8
21642,2022-08-12 10:20:39,Present,9
14387,2020-09-23 23:34:02,Present,6
1253,2022-08-17 13:57:04,Present,6
35198,2023-06-26 09:14:28,Present,8
25147,2023-06-07 18:25:47,Present,4
53129,2022-03-25 20:24:06,Present,4
14658,2024-02-27 18:57:11,Present,6
28777,2022-04-30 23:21:09,Present,9
2820,2019-05-08 20:08:22,Leave,5
3864,2020-06-14 22:16:51,Present,5
35450,2023-12-15 18:00:32,Present,6
30820,2021-03-09 12:05:15,Present,4
24535,2018-11-25 05:26:44,Present,4
40026,2023-10-01 15:10:16,Present,4
18609,2020-07-11 01:01:39,Present,6
8756,2021-07-26 03:43:07,Present,7
23417,2023-10-18 02:02:39,Present,6
15778,2019-12-25 22:19:29,Present,7
35346,2018-11-21 10:32:05,Present,5
30755,2022-02-27 13:06:13,Present,8
57558,2018-07-04 18:22:37,Present,8
57905,2021-11-10 20:06:16,Present,5
51003,2019-04-17 22:04:57,Present,9
48688,2022-07-01 23:56:07,Present,5
41798,2018-09-22 00:56:23,Leave,5
46421,2021-01-07 03:29:35,Present,4
8493,2020-10-05 15:16:37,Present,4
9851,2021-04-09 18:26:30,Present,5
36276,2019-11-13 07:17:48,Leave,8
15974,2022-10-17 09:35:34,Present,4
12490,2024-04-25 03:10:12,Present,7
43566,2022-06-18 23:36:59,Present,5
7256,2020-06-08 15:05:44,Present,8
50441,2020-11-02 21:07:51,Present,5
31503,2022-05-19 10:32:52,Present,9
54717,2024-09-11 23:08:13,Present,9
30577,2022-07-15 05:34:52,Present,9
52636,2024-09-10 08:53:59,Present,6
13941,2021-11-25 09:55:59,Present,4
9700,2020-04-29 22:57:29,Present,5
18747,2021-05-30 03:41:33,Present,6
10048,2018-05-19 03:56:37,Absent,9
30482,2021-12-19 16:13:37,Present,7
21905,2023-01-20 17:20:52,Present,6
27152,2022-08-19 12:03:56,Present,4
52285,2018-07-03 16:10:32,Present,9
32685,2022-10-27 03:58:52,Leave,6
11113,2019-04-14 09:31:00,Present,8
48996,2024-04-27 03:40:07,Leave,7
18842,2022-02-22 13:32:36,Leave,5
59207,2021-08-23 18:09:57,Present,8
49010,2020-04-22 20:11:56,Present,5
58072,2019-10-05 16:04:28,Leave,6
44795,2018-09-08 10:36:49,Present,7
48270,2019-10-04 23:05:38,Present,7
20903,2018-03-01 19:41:43,Present,5
48077,2024-09-15 12:40:38,Present,4
9734,2021-11-29 20:00:38,Present,4
12955,2020-04-18 23:59:27,Present,6
20838,2020-11-08 01:19:02,Present,5
20184,2024-03-14 05:36:49,Leave,9
33051,2022-11-12 12:01:32,Present,8
42293,2022-07-28 09:24:56,Present,6
28029,2019-05-30 18:15:05,Present,8
18040,2019-07-24 06:30:36,Present,4
15749,2018-01-17 18:40:12,Present,8
37242,2023-03-12 12:17:04,Present,5
40216,2019-01-17 01:35:19,Leave,5
16656,2024-08-29 22:46:32,Leave,8
46778,2021-04-07 01:26:13,Present,7
11177,2018-04-08 11:17:44,Absent,9
39332,2020-10-12 03:28:02,Present,9
26214,2019-09-12 14:11:44,Leave,8
38182,2020-03-02 02:26:25,Present,5
44849,2019-12-04 22:04:39,Present,4
1825,2018-10-22 16:56:17,Present,8
47838,2019-06-07 02:41:29,Present,9
20209,2018-08-08 06:29:03,Present,8
24242,2021-06-11 00:50:45,Present,5
59061,2021-05-17 01:30:27,Present,9
27110,2019-10-30 10:31:05,Present,7
52639,2020-01-05 17:07:12,Present,8
34941,2022-09-04 18:03:11,Present,8
50793,2020-04-08 11:45:26,Absent,8
14180,2024-11-02 19:52:38,Present,4
28876,2018-03-20 22:15:44,Present,5
11885,2018-12-30 02:53:53,Absent,4
56856,2021-05-01 14:24:35,Present,4
32092,2023-12-15 09:05:34,Present,9
41227,2020-09-14 04:27:27,Present,7
43066,2019-11-17 23:25:56,Present,4
59981,2024-04-19 18:17:57,Present,4
47877,2020-02-03 21:36:28,Present,8
55855,2019-11-16 08:53:54,Leave,4
19729,2021-11-13 23:12:05,Present,6
18958,2024-07-31 03:13:10,Present,4
23323,2024-09-09 08:48:24,Present,9
58404,2021-10-25 01:38:50,Present,4
21066,2023-06-17 20:48:55,Present,5
47715,2024-02-28 20:54:32,Leave,6
37904,2022-09-04 19:52:28,Present,4
18763,2024-09-27 17:27:35,Present,4
29109,2018-10-16 05:26:14,Absent,9
6752,2019-07-24 17:04:00,Present,9
53619,2018-04-19 07:26:33,Present,6
602,2018-05-09 07:36:14,Present,8
58868,2021-08-09 12:45:13,Present,5
44006,2020-08-15 20:52:31,Present,9
9172,2020-09-05 07:05:11,Present,8
6879,2019-03-11 08:19:17,Present,8
3815,2018-08-09 08:11:12,Present,6
56971,2020-06-23 13:32:23,Leave,6
57810,2020-10-08 16:02:55,Present,6
46007,2023-08-03 12:57:22,Present,7
56046,2023-02-11 04:46:53,Present,7
7856,2023-12-14 19:27:48,Present,4
28532,2020-10-07 04:54:08,Present,5
19601,2020-02-05 18:29:38,Present,5
41423,2019-11-02 04:54:42,Present,9
17565,2023-03-20 12:14:27,Present,4
32199,2021-08-17 03:12:46,Present,8
15633,2020-12-21 15:48:33,Present,5
51991,2024-05-17 04:01:44,Absent,7
19790,2022-05-13 21:47:18,Absent,4
12263,2020-05-21 10:56:30,Present,7
7011,2018-11-13 23:34:13,Leave,7
33368,2024-09-30 07:26:28,Present,4
1011,2018-03-06 00:25:31,Present,4
29979,2021-12-29 14:11:25,Present,8
14934,2020-10-07 18:02:24,Present,4
12461,2024-11-13 11:48:49,Present,4
54175,2020-05-02 12:48:54,Leave,7
8272,2024-06-05 11:39:22,Present,8
30221,2021-04-25 22:03:05,Present,8
727,2021-04-05 05:10:43,Present,6
3533,2022-08-21 16:43:16,Present,8
40175,2024-12-02 04:25:07,Present,4
8887,2019-03-23 01:31:49,Present,9
30808,2021-11-13 22:38:24,Present,6
35774,2018-01-08 05:45:27,Present,7
22131,2024-05-15 15:43:18,Present,6
9856,2023-08-13 06:24:10,Present,7
39904,2019-06-23 06:24:32,Present,7
45282,2023-07-13 23:45:09,Present,9
16881,2020-06-18 21:34:41,Present,8
38533,2020-03-19 01:38:28,Present,6
42726,2024-09-30 19:05:03,Present,4
13932,2020-09-26 09:58:03,Leave,5
16960,2024-08-13 09:35:00,Present,4
59717,2020-02-05 08:25:59,Present,7
18070,2022-05-20 22:42:37,Present,6
27337,2022-04-12 08:23:10,Present,5
58443,2018-06-06 18:11:52,Present,9
38266,2020-08-26 16:52:37,Present,5
4037,2018-09-20 04:52:09,Present,5
715,2021-02-14 07:34:57,Present,4
40101,2023-09-07 07:29:41,Present,6
9098,2024-05-19 03:06:17,Present,8
20825,2021-01-08 05:11:07,Present,6
34879,2019-12-25 18:50:05,Leave,7
13179,2024-06-14 06:15:22,Present,5
43610,2024-12-14 20:38:45,Present,4
32797,2020-04-15 12:25:52,Present,9
35963,2024-11-29 21:47:23,Present,7
8587,2018-02-23 15:01:20,Present,6
46884,2019-12-04 19:41:56,Present,4
29412,2021-04-25 10:36:57,Present,6
54017,2021-07-26 10:38:55,Present,7
47122,2018-11-10 22:00:06,Present,8
12663,2019-08-15 23:06:39,Present,8
3981,2020-03-03 06:37:50,Present,8
44837,2018-03-19 07:57:23,Present,8
12504,2018-04-13 02:56:12,Present,6
50356,2019-05-23 05:46:50,Present,5
41080,2022-11-08 23:12:06,Present,6
30424,2021-08-05 08:02:47,Present,6
12913,2020-05-22 21:03:29,Present,8
20395,2024-04-13 13:05:13,Present,9
49576,2018-08-23 20:29:45,Present,6
17136,2018-07-15 05:17:56,Present,6
24097,2021-09-16 18:05:46,Present,6
28412,2018-07-16 03:22:35,Present,8
2889,2023-12-05 03:42:57,Present,6
7447,2024-12-08 12:24:31,Present,9
14666,2022-02-28 23:29:02,Present,5
8473,2023-05-06 18:56:34,Present,9
34140,2021-02-24 07:18:01,Present,6
10861,2022-01-25 13:30:09,Present,6
50055,2021-07-25 04:42:30,Present,8
15825,2024-06-14 14:54:18,Present,6
20698,2018-12-01 14:18:13,Present,7
50716,2021-10-12 02:49:57,Present,9
3963,2021-12-28 03:10:13,Present,7
42941,2020-01-07 22:23:39,Present,6
36283,2019-01-10 11:43:09,Present,4
42795,2023-12-25 04:02:57,Present,7
29103,2020-03-28 15:22:29,Absent,5
47151,2021-07-06 05:24:21,Present,8
19307,2020-01-17 02:57:16,Present,4
33146,2024-04-12 12:36:34,Absent,4
11562,2024-03-08 15:27:57,Present,6
17212,2022-10-30 21:11:21,Present,4
5502,2020-07-02 06:59:19,Present,7
4431,2022-04-04 13:13:31,Present,8
11102,2018-12-25 20:23:26,Present,6
17786,2022-12-24 18:04:55,Present,5
3842,2023-09-21 16:13:31,Present,4
28360,2022-10-15 07:43:57,Present,4
7394,2018-02-09 18:32:41,Present,4
1373,2023-05-24 01:58:49,Present,6
42826,2023-05-28 19:10:06,Absent,8
4660,2021-09-27 04:47:38,Present,9
8247,2021-02-11 03:56:52,Present,5
9269,2021-06-08 08:03:11,Present,9
37315,2023-05-16 13:50:13,Present,9
29379,2024-03-02 14:45:30,Absent,7
42016,2021-12-02 13:35:37,Present,7
32616,2021-10-24 03:38:25,Leave,8
25293,2024-07-30 15:47:58,Present,5
22984,2023-03-24 11:05:29,Present,8
18576,2018-05-03 05:09:51,Present,4
18327,2020-08-28 10:12:44,Present,5
33676,2020-09-26 07:36:59,Absent,7
37575,2023-05-03 17:22:53,Present,5
51794,2020-07-29 15:16:57,Present,7
33360,2019-08-13 09:02:17,Present,9
49611,2024-07-18 13:12:49,Present,6
41329,2024-01-21 07:37:33,Present,9
50024,2019-10-06 04:31:23,Present,5
59467,2023-10-21 21:55:53,Present,8
12868,2022-11-21 05:28:41,Present,7
22196,2020-12-16 10:12:39,Present,5
20708,2024-09-26 21:22:13,Absent,6
22925,2024-01-06 08:55:08,Present,5
473,2022-09-22 00:13:49,Present,7
140,2022-10-26 08:38:29,Present,7
36879,2018-02-04 04:43:21,Present,6
29619,2024-11-27 09:01:44,Present,8
11032,2021-06-13 10:39:30,Present,9
30670,2023-05-06 05:22:43,Present,4
18253,2024-01-31 09:06:04,Present,4
2861,2018-01-25 17:56:18,Present,6
26171,2018-08-31 20:47:21,Present,4
54678,2023-12-22 03:32:18,Present,6
43993,2024-11-09 11:33:32,Present,6
19925,2019-09-10 00:01:54,Present,8
25573,2022-11-10 01:19:23,Leave,9
31012,2019-01-06 12:38:53,Present,5
21101,2024-02-28 01:57:11,Present,7
35583,2022-09-19 00:29:46,Present,5
14386,2022-10-21 20:53:46,Present,4
7676,2018-03-02 12:37:04,Present,9
4788,2023-09-30 12:22:38,Present,8
35115,2023-01-01 16:34:52,Present,7
17358,2022-01-27 19:13:22,Present,4
52362,2020-03-15 18:26:06,Present,8
34512,2023-02-17 21:16:35,Present,5
10526,2023-07-03 12:34:13,Present,9
29390,2021-10-31 00:49:46,Present,6
8963,2018-09-09 06:35:50,Present,4
8404,2022-06-13 20:57:02,Present,8
28569,2018-08-12 00:18:47,Leave,4
26936,2019-07-10 06:08:22,Present,9
22116,2018-07-01 23:24:08,Present,4
38742,2020-09-14 07:34:30,Leave,6
8543,2023-05-05 10:55:26,Present,7
1107,2018-02-19 07:22:24,Leave,5
59479,2022-01-18 18:25:15,Present,9
42865,2024-02-14 08:22:18,Present,6
24491,2021-12-10 10:07:44,Present,7
13814,2018-10-20 10:25:46,Present,6
35115,2018-07-31 20:48:51,Present,6
47350,2023-12-26 08:53:29,Present,5
24431,2024-08-16 20:49:50,Present,9
34175,2024-03-18 05:42:15,Present,8
49078,2023-04-12 11:33:40,Present,8
42951,2023-01-27 20:21:29,Present,9
25668,2021-06-26 01:05:53,Present,7
42495,2018-11-23 10:24:15,Present,7
16435,2018-03-25 23:41:30,Present,6
31229,2019-03-13 03:20:01,Present,6
21097,2020-06-01 15:51:06,Present,8
5661,2018-08-15 09:27:15,Present,6
13380,2022-02-22 17:17:46,Leave,6
38580,2024-11-23 18:33:11,Present,6
1204,2022-03-14 06:39:09,Present,5
44343,2020-02-17 05:58:51,Present,9
10046,2022-04-22 05:08:55,Absent,8
43544,2024-06-27 12:18:33,Present,5
52933,2019-12-08 03:32:26,Present,7
51927,2020-02-13 13:08:20,Present,4
51392,2024-09-14 01:59:27,Present,9
11101,2019-10-03 13:36:47,Present,5
13411,2024-07-26 10:41:29,Leave,5
41581,2020-12-06 23:19:14,Leave,6
10118,2018-09-09 23:31:08,Present,6
13016,2019-02-10 19:31:22,Present,6
29007,2020-08-07 04:01:06,Present,5
3816,2024-11-23 09:05:51,Present,7
49057,2019-03-08 03:48:04,Present,7
13425,2018-05-23 06:40:05,Present,4
42016,2019-08-31 21:48:32,Present,5
1810,2018-03-14 06:30:50,Present,9
16101,2024-01-19 15:53:59,Present,9
3448,2024-11-27 18:51:26,Present,5
39458,2023-10-27 22:46:21,Present,7
34727,2023-02-08 04:57:27,Present,8
26323,2022-11-15 14:24:24,Present,8
55730,2019-02-06 01:18:22,Present,4
48677,2022-04-30 05:12:45,Leave,7
26034,2018-08-18 11:21:44,Present,9
30473,2020-10-12 00:29:24,Present,5
3979,2023-11-15 09:15:18,Present,4
28994,2019-01-18 02:01:33,Present,7
51248,2024-04-16 17:12:27,Present,9
51142,2024-08-04 05:17:45,Present,9
13349,2018-07-16 01:13:03,Present,6
21551,2020-11-24 17:17:30,Present,5
42250,2018-11-30 18:53:09,Present,6
13635,2024-06-09 04:24:55,Present,7
5649,2024-03-27 10:06:38,Leave,4
29638,2020-04-30 16:34:48,Present,7
10434,2023-04-29 06:12:47,Leave,7
20530,2020-11-06 17:25:30,Present,9
1939,2018-11-28 14:27:37,Present,4
1108,2020-05-19 07:55:07,Absent,8
40011,2018-06-26 23:14:56,Leave,8
8847,2018-09-18 02:57:47,Present,9
21110,2022-03-05 03:59:11,Present,8
28002,2018-01-06 02:03:14,Present,8
20241,2023-05-24 03:55:28,Present,9
14891,2019-11-02 12:10:15,Present,6
9086,2024-05-04 21:01:50,Present,5
42681,2022-06-13 08:26:47,Present,9
18054,2023-01-07 18:22:15,Present,8
16447,2023-05-18 22:24:47,Present,9
8040,2018-08-28 08:03:33,Leave,5
26320,2019-01-02 08:41:28,Present,8
57886,2022-07-25 01:54:36,Present,6
8218,2022-09-10 15:46:28,Present,6
21942,2020-03-02 18:59:17,Absent,5
15576,2023-11-12 09:05:43,Present,7
30794,2018-01-23 18:03:44,Present,4
34658,2019-08-01 20:22:17,Present,4
38355,2018-01-30 14:37:06,Present,4
26964,2022-08-20 20:36:08,Present,4
31864,2020-12-22 00:36:20,Present,6
55041,2024-08-27 10:09:09,Present,8
38293,2021-06-14 14:13:58,Present,7
54988,2021-07-03 12:30:10,Present,8
4578,2022-07-19 05:54:41,Present,5
3343,2020-10-08 08:20:21,Present,9
34829,2022-10-16 23:53:59,Leave,6
39371,2023-04-11 14:33:00,Present,7
52693,2024-10-22 10:05:35,Leave,7
51147,2024-02-19 04:22:51,Absent,5
20000,2018-05-21 05:10:30,Present,8
2510,2023-08-03 10:50:42,Present,9
5250,2020-02-01 02:21:43,Present,8
20627,2019-02-08 19:11:51,Present,5
25267,2023-07-05 05:20:34,Present,4
37803,2018-07-11 05:05:47,Present,4
13552,2021-10-28 12:54:51,Present,8
26555,2018-09-21 02:57:54,Present,6
43883,2019-07-13 22:21:23,Present,9
43161,2022-12-02 17:31:26,Present,7
24021,2023-02-17 00:59:39,Present,5
3866,2019-10-11 07:49:12,Present,7
33948,2018-03-02 14:16:00,Present,7
59118,2024-07-17 10:46:13,Present,8
11200,2022-02-28 03:07:44,Present,7
14247,2024-06-13 00:38:49,Present,5
38096,2018-06-12 10:22:58,Present,5
19048,2018-10-03 11:08:47,Leave,9
11382,2019-05-24 06:41:18,Present,4
52614,2019-11-05 05:38:07,Present,4
50302,2022-05-21 19:47:35,Present,4
12295,2019-12-01 22:07:54,Present,4
25735,2023-01-04 08:19:52,Present,6
17954,2019-11-06 00:20:53,Present,5
44480,2023-01-12 07:37:44,Present,9
8564,2023-04-10 13:14:32,Present,6
967,2022-04-24 18:31:18,Present,4
56429,2019-01-07 01:15:07,Present,4
21244,2021-11-05 12:48:33,Present,4
48676,2021-02-28 19:53:22,Present,6
46642,2022-10-20 11:36:39,Present,7
8212,2024-10-25 10:55:04,Present,6
52368,2020-12-14 05:48:45,Present,7
35562,2020-08-11 07:15:36,Leave,4
56153,2020-03-12 08:09:21,Present,8
2075,2020-09-15 05:04:17,Present,4
1096,2022-09-17 17:03:13,Present,5
38087,2023-01-26 18:45:39,Present,5
46025,2024-01-10 19:04:55,Present,8
46323,2022-02-23 22:22:59,Present,9
12530,2022-08-21 20:57:25,Leave,7
33843,2019-08-30 16:15:47,Present,9
19586,2022-03-12 10:52:29,Present,8
24086,2019-09-01 22:07:55,Present,6
25405,2022-02-17 14:27:18,Present,8
31430,2018-02-06 22:16:11,Present,9
14576,2024-09-30 00:13:43,Leave,9
13373,2018-04-06 22:26:18,Leave,9
31854,2021-03-28 09:42:18,Present,5
20856,2023-04-04 00:13:00,Absent,7
58729,2023-03-03 18:59:45,Present,6
48290,2021-07-20 19:32:34,Leave,9
53648,2023-05-18 12:46:08,Leave,7
34217,2019-11-04 02:51:36,Present,9
56208,2024-08-11 11:18:19,Present,8
35505,2018-07-18 01:49:57,Present,7
1462,2019-11-10 18:40:10,Present,4
56454,2020-12-10 23:14:40,Present,6
19016,2024-03-03 14:19:40,Present,7
6761,2020-05-25 23:49:28,Present,7
24840,2024-03-03 13:43:42,Present,9
39078,2024-06-10 18:44:21,Absent,5
48194,2019-10-02 10:58:45,Present,6
8585,2022-07-05 08:49:47,Leave,5
43300,2018-04-09 23:19:11,Present,8
38383,2020-01-02 23:39:23,Present,6
12031,2024-04-22 07:07:23,Present,9
31701,2019-12-29 14:20:36,Present,5
49196,2018-10-09 21:06:25,Present,7
49697,2023-10-04 19:56:07,Present,5
6152,2020-03-02 03:59:39,Present,9
1517,2018-02-19 16:39:08,Present,5
56908,2019-06-27 23:10:25,Absent,9
807,2018-07-17 21:57:53,Present,8
26740,2018-10-17 08:20:12,Present,5
8368,2020-10-21 00:59:31,Present,6
33845,2019-10-30 23:26:08,Present,7
16415,2020-06-01 19:45:06,Present,7
34600,2019-12-20 10:35:23,Present,7
22755,2019-04-10 23:31:20,Present,4
57417,2018-03-01 12:08:17,Present,5
53775,2023-11-21 13:12:58,Present,4
46597,2021-05-27 01:17:29,Present,4
17892,2024-03-30 19:34:01,Present,4
49227,2019-12-24 06:21:58,Present,7
34212,2023-03-18 10:42:50,Present,4
42760,2019-03-08 13:13:21,Present,6
13247,2021-07-10 16:44:59,Present,8
6364,2019-01-27 18:47:26,Present,8
42040,2019-07-02 16:01:44,Present,7
44100,2024-09-24 13:57:17,Leave,6
43080,2023-03-05 09:56:31,Present,9
48372,2021-11-28 15:41:30,Present,6
34248,2019-01-05 03:41:44,Present,5
49537,2018-07-15 14:19:52,Leave,7
26145,2021-04-11 22:50:13,Present,4
662,2023-11-25 10:35:34,Present,6
6145,2023-01-26 03:38:21,Present,9
8779,2022-11-28 01:31:35,Present,6
51938,2022-07-17 18:07:25,Present,5
44716,2023-03-26 14:47:08,Present,4
24068,2018-07-13 07:32:25,Present,5
775,2018-06-20 18:16:03,Present,7
40105,2022-04-02 07:44:14,Present,6
44812,2018-11-10 08:09:13,Present,6
11468,2023-11-30 15:08:10,Present,6
55270,2022-10-03 19:28:24,Present,4
1642,2018-07-20 03:52:27,Present,9
10944,2019-08-27 20:57:09,Present,6
39115,2023-09-28 03:26:04,Present,8
43727,2024-05-18 11:21:49,Present,4
12020,2021-11-05 02:58:09,Present,6
7806,2019-03-29 19:39:49,Absent,4
22417,2023-11-04 00:30:59,Leave,7
7042,2023-01-21 15:08:38,Present,8
36667,2019-12-25 12:20:49,Present,5
24235,2020-06-08 00:23:18,Present,8
53200,2024-03-31 05:38:49,Present,4
30574,2022-05-08 18:43:07,Present,9
24809,2021-02-14 13:21:14,Present,8
38716,2021-12-07 23:21:48,Present,7
11495,2022-03-25 12:14:00,Present,4
31121,2024-12-11 13:07:13,Present,5
45172,2023-12-30 23:10:04,Present,8
28886,2019-07-17 09:37:56,Present,9
52098,2023-03-12 13:14:28,Present,7
16367,2021-12-23 21:21:31,Present,6
26704,2020-06-26 14:24:46,Present,6
31639,2022-04-07 12:39:43,Present,8
12671,2018-03-14 21:23:14,Present,6
53160,2019-03-01 04:28:35,Present,7
2168,2023-12-03 20:15:11,Present,6
58143,2018-03-21 19:10:10,Present,5
52766,2018-12-18 19:04:07,Leave,8
29020,2021-06-07 12:07:33,Present,5
29454,2020-01-19 03:48:00,Present,9
11033,2021-04-19 19:21:46,Present,9
48670,2019-10-09 14:03:49,Present,7
37844,2022-08-05 12:27:41,Present,7
44255,2021-12-06 12:04:21,Present,8
39629,2021-06-21 21:17:31,Present,6
40632,2023-11-23 15:27:15,Present,8
50994,2018-09-04 18:46:13,Present,8
34758,2022-08-08 21:49:06,Present,9
16167,2023-11-24 06:11:21,Present,8
35866,2021-05-14 10:47:27,Present,9
26242,2018-10-28 16:00:50,Present,5
39308,2021-05-09 16:54:42,Present,9
17630,2023-01-16 01:14:06,Present,9
41183,2018-06-26 13:43:32,Present,8
47271,2022-05-04 11:28:49,Present,9
24726,2021-01-22 01:46:22,Absent,4
50896,2018-02-05 22:17:06,Present,7
43927,2023-08-11 00:30:31,Present,6
17541,2020-05-04 12:41:37,Present,9
28350,2023-11-15 00:53:09,Leave,5
15624,2022-05-19 16:25:07,Present,4
49092,2018-09-22 03:36:50,Present,4
23234,2018-09-06 16:21:28,Present,6
26809,2023-04-12 06:37:53,Present,9
15573,2021-08-13 04:46:59,Present,5
6693,2023-09-09 08:10:09,Present,5
39118,2023-08-11 16:50:05,Present,7
47325,2019-05-02 07:21:54,Present,7
26090,2018-11-22 06:59:28,Present,4
18641,2022-02-12 03:28:40,Present,9
41376,2023-10-02 20:48:59,Present,8
36475,2021-10-06 05:41:18,Present,9
11299,2018-10-27 10:26:15,Present,4
45417,2018-05-29 23:39:26,Present,4
17047,2020-07-17 02:01:21,Present,4
11359,2018-11-18 07:48:08,Present,6
54211,2021-01-29 20:49:01,Present,7
19639,2023-09-09 08:32:50,Absent,7
46017,2018-09-09 16:23:14,Present,4
20825,2024-03-20 07:12:22,Present,4
16727,2022-05-17 20:09:36,Present,8
26806,2019-07-16 14:40:39,Present,4
35123,2022-11-01 12:24:40,Present,6
53070,2023-05-18 13:09:28,Present,6
14123,2023-12-03 19:36:49,Leave,7
4200,2018-09-14 21:10:37,Present,4
29539,2024-04-07 21:42:58,Present,6
23748,2023-12-06 20:14:27,Present,9
8583,2024-11-11 09:11:14,Present,9
50350,2022-06-17 14:47:46,Present,7
31567,2022-10-05 08:56:43,Leave,5
54694,2021-11-25 19:53:31,Present,7
36387,2018-03-02 18:53:48,Present,4
25873,2019-08-31 09:23:14,Present,9
49631,2020-01-29 19:23:16,Leave,7
58792,2020-05-28 16:59:45,Present,5
12810,2021-02-06 14:02:26,Present,5
22422,2023-08-27 23:28:17,Leave,6
2741,2021-01-08 19:47:38,Present,7
1854,2024-05-14 20:13:50,Present,9
25531,2022-06-26 19:18:39,Present,9
33963,2018-03-14 06:25:54,Leave,6
12530,2022-07-14 07:58:23,Present,9
27978,2018-11-13 03:39:33,Present,9
46226,2020-02-11 18:32:43,Present,5
59073,2020-01-28 17:26:16,Present,4
35112,2024-05-03 07:13:56,Absent,5
48527,2019-01-06 05:10:58,Present,5
11208,2022-09-05 11:17:18,Present,5
12318,2023-09-29 22:47:59,Present,7
9153,2018-03-13 11:27:02,Present,4
3056,2020-04-14 09:34:50,Present,8
24976,2022-07-04 16:43:12,Present,5
33873,2022-03-22 10:20:52,Present,8
4684,2020-12-12 13:09:10,Present,8
58209,2022-02-05 00:13:53,Present,5
28568,2021-02-11 02:23:42,Present,9
29115,2018-04-16 22:06:46,Present,6
22560,2022-06-17 02:08:17,Present,5
27227,2019-11-26 18:44:54,Present,7
56771,2021-05-04 16:20:44,Present,6
38372,2022-04-18 12:42:11,Present,8
18975,2019-09-12 19:22:04,Present,4
34307,2024-08-02 18:55:48,Present,5
2915,2023-07-09 00:38:16,Present,7
6319,2019-02-19 12:45:44,Present,8
52484,2019-06-18 18:02:26,Present,8
24126,2022-03-21 16:27:54,Present,4
40906,2022-04-05 20:38:26,Leave,7
11446,2020-05-27 07:56:46,Present,4
34061,2022-11-08 16:11:18,Present,7
11103,2019-01-05 15:45:28,Present,5
42713,2022-03-04 13:45:58,Present,9
23405,2021-08-31 05:46:57,Present,9
6618,2019-04-05 23:42:09,Present,8
28606,2021-01-10 02:33:56,Present,5
16399,2024-08-10 15:28:58,Present,5
53128,2019-09-05 17:16:13,Present,8
10461,2021-02-10 05:21:29,Present,4
14258,2021-08-04 00:30:14,Absent,8
57868,2020-08-16 07:03:54,Present,7
5333,2022-09-15 11:15:09,Present,5
35149,2024-10-28 18:57:25,Present,4
1019,2023-11-09 12:13:59,Present,9
41123,2023-10-22 10:13:01,Present,5
353,2019-01-08 22:24:14,Present,4
29806,2018-03-12 21:39:49,Present,6
32695,2023-08-15 04:40:34,Present,4
9625,2019-02-12 08:03:47,Present,8
18998,2022-11-19 00:10:54,Present,9
17834,2021-12-10 09:27:52,Leave,8
48605,2024-03-30 09:12:25,Present,5
16769,2024-07-19 01:40:25,Present,4
55873,2020-10-13 18:30:44,Present,6
47882,2022-07-30 03:59:49,Leave,4
41498,2019-03-22 17:20:27,Present,8
34042,2018-06-11 02:01:22,Absent,4
32270,2018-05-04 04:25:31,Present,6
1289,2019-11-24 05:58:05,Present,8
25123,2022-10-18 13:54:52,Present,5
50805,2023-04-06 13:39:40,Present,5
11700,2018-03-10 00:27:03,Present,7
3962,2019-07-01 11:33:39,Present,5
1846,2023-11-20 13:14:01,Present,4
9779,2022-01-17 14:11:17,Absent,6
33793,2024-10-21 00:33:56,Absent,7
39848,2018-10-19 22:18:00,Present,5
23863,2018-10-27 12:09:41,Present,8
23269,2022-05-15 08:17:31,Present,8
55698,2024-07-07 08:22:59,Present,4
43931,2020-11-02 04:31:08,Present,6
50669,2022-09-04 03:21:04,Present,8
49788,2019-08-01 22:21:39,Present,6
47816,2020-04-08 09:03:52,Present,5
35862,2018-01-18 05:39:41,Present,8
32750,2021-06-30 10:15:40,Present,4
8456,2022-02-21 02:12:31,Present,7
17105,2019-06-11 21:06:24,Present,9
31058,2020-11-16 00:53:26,Present,4
47339,2022-02-09 04:46:33,Present,8
18062,2023-04-12 05:36:13,Present,4
11780,2020-03-07 17:55:46,Present,9
5470,2022-03-17 12:39:09,Present,5
58015,2021-12-29 01:21:05,Present,6
7197,2022-08-11 23:22:55,Present,9
5086,2020-11-06 00:55:45,Present,4
46091,2019-09-28 01:14:52,Present,9
15624,2022-07-11 13:09:44,Present,5
19799,2021-09-26 07:45:00,Present,4
6346,2024-07-13 03:39:38,Present,8
27105,2023-06-13 12:51:45,Present,8
4136,2024-09-19 11:50:11,Absent,7
34549,2018-02-13 21:42:49,Present,9
23333,2022-10-28 12:15:51,Present,5
23119,2022-10-15 16:51:36,Present,6
3861,2024-10-05 19:14:03,Present,9
34675,2019-01-20 17:10:30,Present,4
32021,2018-02-01 05:45:20,Absent,6
17094,2023-04-21 11:24:42,Leave,9
52627,2020-04-04 17:44:32,Present,8
37796,2018-06-23 01:51:30,Present,7
25233,2024-07-07 04:15:30,Present,6
36077,2020-10-10 15:39:18,Present,6
40997,2020-09-02 11:49:54,Present,7
21845,2024-10-23 20:47:02,Leave,9
59603,2020-02-05 02:43:43,Present,4
40692,2021-01-22 04:34:41,Present,8
10213,2019-02-27 03:20:27,Present,5
41314,2024-09-02 21:28:34,Present,4
