employee_id,age,years_at_company,monthly_salary,job_satisfaction,attrition_risk
34088,27,16,185271,5,Low
51843,41,15,187436,1,High
48561,43,14,126311,4,Low
70937,41,10,57814,1,High
16082,53,17,54837,5,Low
71804,35,10,23789,5,Low
50270,24,11,203291,4,Low
80985,37,14,232134,3,Low
72418,29,13,178604,1,High
80984,38,3,107320,3,Low
75568,36,11,159321,1,High
15520,41,11,25113,1,High
7043,47,23,164859,1,High
63405,21,4,206050,3,Low
31321,57,19,200095,2,High
19053,27,24,91109,2,High
19704,23,11,146122,4,Low
34611,56,0,54663,1,High
30801,23,21,40515,4,Low
79737,23,10,15577,4,Low
48654,39,3,21155,1,High
85218,34,13,62417,2,High
81744,57,21,56704,3,Low
70688,45,20,190373,4,Low
34986,56,21,183298,5,Low
45690,33,17,231851,3,Low
69584,40,6,25662,3,Low
7079,24,10,66137,1,High
46784,38,18,38645,2,High
44259,56,21,226207,1,High
4925,36,17,57008,5,Low
45902,37,13,47840,4,Low
19333,32,3,46234,2,High
73261,48,17,56138,4,Low
62770,58,4,181649,4,Low
55691,59,13,146397,2,High
4902,39,8,94794,2,High
60856,42,12,186043,5,Low
6051,36,1,138053,5,High
48065,55,17,248487,3,Low
35078,41,11,229811,3,Low
42664,49,22,99243,1,High
39679,32,3,163426,4,Low
86413,41,24,135098,1,High
13849,33,10,194106,2,High
87766,28,23,131806,4,Low
7761,42,10,230037,5,Low
4046,47,2,183734,5,Low
11587,57,11,131687,2,High
10820,49,17,107951,4,Low
15222,52,10,45720,5,Low
42927,48,22,204407,4,Low
46812,47,0,74165,3,High
35330,40,18,148648,2,High
87728,43,18,136535,1,High
80388,29,20,107356,2,High
19132,23,9,102923,4,Low
30769,44,14,147790,2,High
74828,21,0,39087,3,High
58341,59,23,147399,3,Low
78636,53,15,53865,3,Low
69353,48,22,164332,3,Low
32606,32,1,46213,1,High
55125,22,0,178138,3,High
64568,42,3,174301,4,Low
32732,59,19,98693,1,High
79146,35,16,41510,4,Low
5938,37,16,73333,1,High
22725,28,7,212744,2,High
9442,49,17,113208,1,High
36064,50,10,63395,3,Low
10075,54,23,136112,4,Low
24131,49,17,226632,3,Low
61800,41,0,118027,2,High
52979,27,15,132408,2,High
66604,24,23,86129,5,Low
64937,40,18,46715,5,Low
83640,23,1,116125,4,High
10755,45,10,208181,2,High
35186,38,14,176931,3,Low
88632,22,24,136601,1,High
20263,41,13,132947,3,Low
87720,29,10,142951,3,Low
54567,23,21,49407,3,Low
49772,42,3,236829,5,Low
2115,31,0,118363,4,High
38629,31,22,202124,5,Low
25921,51,24,189833,3,Low
3587,25,3,118846,2,High
34175,31,13,182653,5,Low
31875,44,7,182269,5,Low
61282,38,22,69050,3,Low
26612,30,2,198905,1,High
63892,30,22,208804,5,Low
25995,46,3,220417,3,Low
58195,29,18,147779,4,Low
18139,36,24,188405,5,Low
73368,37,4,206983,1,High
48326,32,13,96939,5,Low
49217,58,13,228902,2,High
57683,53,10,36937,4,Low
21876,45,1,246430,5,High
5754,25,12,210955,2,High
9376,57,0,230091,1,High
38590,59,15,144008,4,Low
12215,50,1,145955,3,High
51778,46,6,26143,1,High
20238,31,17,177559,2,High
56366,30,3,97327,1,High
63181,35,18,40426,3,Low
15666,52,1,157716,2,High
83773,42,2,105820,2,High
7569,35,22,75788,1,High
22043,30,0,174335,4,High
19326,46,19,206773,3,Low
12598,51,14,62463,4,Low
7709,49,23,100323,5,Low
87473,25,21,119095,2,High
17433,30,15,249328,3,Low
17752,38,13,224334,5,Low
75760,39,5,62990,1,High
76900,49,4,233744,5,Low
27031,37,9,212139,4,Low
59952,40,21,146685,4,Low
18084,31,2,134993,1,High
64935,43,24,151916,4,Low
6201,53,19,237799,5,Low
82011,50,5,126459,1,High
16578,33,17,166345,2,High
22922,35,6,50946,4,Low
44528,29,5,92488,4,Low
86216,48,22,210108,1,High
30729,38,3,42707,5,Low
81140,52,17,230927,1,High
76360,41,21,121095,2,High
83739,54,13,234060,4,Low
70463,49,20,59020,2,High
10154,24,4,215037,1,High
17621,55,14,148541,2,High
32041,37,8,119973,4,Low
76194,33,19,222419,2,High
88925,33,3,177945,2,High
20140,41,19,16680,4,Low
39376,28,14,171887,5,Low
50433,28,11,241446,2,High
89005,38,19,146864,2,High
22063,36,22,209646,5,Low
7574,48,7,20634,5,Low
55892,38,21,238471,2,High
5798,43,8,63001,5,Low
87063,37,11,56303,2,High
50079,39,3,41467,2,High
82617,50,8,186455,1,High
1233,42,22,168860,3,Low
75772,39,19,196550,2,High
4131,35,12,71972,2,High
40642,32,21,130428,1,High
82101,31,14,94310,3,Low
80282,38,10,25239,5,Low
32543,53,17,168576,1,High
40136,44,23,113037,5,Low
63440,36,24,115737,2,High
26508,50,11,172185,3,Low
41141,58,12,215777,5,Low
22099,57,21,206348,1,High
9662,27,19,243044,5,Low
27706,38,20,16530,1,High
62925,37,16,18828,2,High
9533,35,7,154833,5,Low
14916,50,12,38335,4,Low
64190,38,13,25752,1,High
42989,35,1,168679,2,High
84912,56,10,69729,5,Low
34888,33,1,151449,3,High
48603,52,5,152810,2,High
21832,59,18,137025,3,Low
20344,24,4,150705,1,High
82589,54,8,46421,1,High
60049,30,11,160089,4,Low
15361,43,1,172075,4,High
8288,47,8,244708,5,Low
3284,54,16,91068,2,High
29697,35,23,191908,1,High
80793,52,7,161992,2,High
72361,40,8,223788,3,Low
23259,57,18,75422,2,High
39575,28,1,43953,3,High
55570,48,12,24451,5,Low
30815,37,12,184766,3,Low
51868,50,18,50555,3,Low
23924,54,10,235010,2,High
89829,33,11,234321,3,Low
68083,23,19,168611,1,High
66535,26,7,201464,4,Low
73185,38,20,47307,1,High
68851,58,12,98756,1,High
64465,53,21,127460,2,High
61947,24,1,185008,5,High
54761,42,15,160406,5,Low
58204,40,12,168409,1,High
10404,37,15,229073,5,Low
54663,55,23,164277,4,Low
57634,53,7,71879,4,Low
43841,42,2,116050,3,Low
66052,52,0,18117,2,High
19574,29,13,126321,3,Low
9242,59,15,211350,2,High
57492,24,21,183356,1,High
4813,28,22,236021,5,Low
50275,54,0,220058,2,High
43658,41,20,74469,2,High
25352,41,22,91481,5,Low
80786,22,0,160221,1,High
78993,43,17,202949,5,Low
11333,51,2,227702,5,Low
82206,54,7,248591,4,Low
3679,22,13,132657,5,Low
64423,48,17,72136,4,Low
57405,38,22,189071,1,High
60788,53,22,124399,4,Low
26193,52,15,192014,2,High
59637,56,20,249759,4,Low
50402,43,11,245233,1,High
70251,50,10,54126,1,High
71715,58,20,239344,3,Low
52413,24,3,90456,5,Low
20939,48,24,206720,5,Low
65378,42,21,172668,5,Low
6984,58,10,153321,2,High
8484,54,13,63208,1,High
52346,46,4,165326,2,High
22839,54,2,71053,4,Low
69285,47,12,189228,1,High
49726,56,2,26185,4,Low
33600,56,8,214015,1,High
85927,56,20,72215,1,High
2763,48,22,197887,1,High
89078,35,19,177715,1,High
82700,37,21,204430,4,Low
61768,33,9,53810,5,Low
78984,47,2,180148,4,Low
77893,29,2,202474,2,High
3181,34,12,154768,4,Low
13258,56,5,21058,3,Low
56067,48,6,175885,3,Low
45611,35,4,114383,2,High
59813,37,6,159909,3,Low
55894,46,19,205822,2,High
52505,31,12,51283,4,Low
68100,49,12,134139,4,Low
39866,28,19,228820,3,Low
81032,59,6,95431,4,Low
20958,28,24,55759,2,High
22095,25,3,19218,2,High
49025,45,16,146589,1,High
56563,29,11,246439,1,High
14700,44,18,49350,5,Low
65421,28,24,244559,3,Low
82372,38,23,56286,5,Low
18937,31,9,67221,1,High
50860,40,7,45021,2,High
6895,47,22,154664,1,High
23617,57,9,203664,4,Low
25614,36,3,156780,3,Low
86747,25,5,170260,4,Low
73854,50,19,73816,2,High
15215,29,9,242975,2,High
11240,34,3,107183,2,High
15613,43,24,205587,5,Low
15746,43,12,190006,1,High
23312,42,4,204189,2,High
79068,44,2,209947,5,Low
62046,30,2,152430,3,Low
37364,58,13,63414,2,High
21820,46,2,181627,3,Low
28610,42,20,183855,3,Low
69268,33,1,26469,2,High
77694,34,13,43797,4,Low
84127,42,6,18284,3,Low
17028,29,24,24380,4,Low
28928,59,24,106186,3,Low
76699,28,16,99909,5,Low
15740,54,15,221688,2,High
23916,58,6,163687,4,Low
12511,29,3,179168,2,High
81351,46,6,54213,1,High
61971,55,0,226244,1,High
78146,56,11,22644,3,Low
12110,52,16,58395,4,Low
53092,46,17,103234,1,High
45931,59,18,55700,5,Low
89719,29,19,217463,1,High
73006,39,23,153982,3,Low
88284,51,20,140023,1,High
6310,22,7,53959,4,Low
69571,27,10,15383,2,High
2205,21,7,105496,3,Low
85752,54,6,215509,5,Low
46009,38,6,128364,5,Low
26879,56,6,204826,1,High
28596,43,9,177245,5,Low
79536,53,21,16724,1,High
19449,56,6,160232,5,Low
82109,22,9,165142,3,Low
8643,39,14,50364,5,Low
79024,32,6,148292,1,High
40926,49,1,55775,2,High
37970,51,7,176058,4,Low
26376,45,19,205565,5,Low
62282,30,21,202762,1,High
85718,58,4,174821,4,Low
7491,49,23,246800,3,Low
3453,24,24,79353,2,High
18190,27,24,194566,4,Low
15919,47,24,209515,3,Low
62488,55,0,187748,1,High
73051,45,24,227450,3,Low
50622,36,5,183159,2,High
21946,35,11,191214,5,Low
46842,28,19,157761,2,High
19231,39,0,69113,1,High
65072,21,21,136056,3,Low
8667,36,14,27314,5,Low
69677,29,4,196661,3,Low
75933,59,0,197395,5,High
76701,59,17,131201,2,High
29294,42,6,206866,1,High
1215,47,13,83204,5,Low
34802,32,15,243673,4,Low
77360,47,2,212676,1,High
75148,42,7,22251,3,Low
77262,30,4,156992,1,High
37807,25,12,128449,4,Low
29890,24,20,73408,3,Low
14373,25,19,102047,4,Low
7931,35,22,47887,3,Low
88109,26,3,47579,3,Low
21689,30,23,51485,2,High
69119,42,21,247731,2,High
32269,49,20,157264,4,Low
77129,26,5,147631,5,Low
76088,59,16,186450,5,Low
89290,38,3,36212,3,Low
37609,22,13,22059,5,Low
78234,57,13,247466,3,Low
53437,33,3,64101,4,Low
87126,42,12,64142,1,High
25206,28,21,149777,5,Low
67755,40,23,33567,1,High
73498,57,4,159347,4,Low
25041,31,3,226772,3,Low
20191,36,3,196130,3,Low
84506,43,17,209153,2,High
73280,57,20,44826,4,Low
83646,45,0,176818,4,High
37362,54,14,237557,2,High
57205,53,10,183524,2,High
16646,39,18,23641,5,Low
52334,26,14,130119,3,Low
12606,45,20,31286,1,High
44610,31,15,29353,2,High
22186,45,21,139394,5,Low
12827,59,13,119517,3,Low
62273,57,5,108731,5,Low
44114,43,21,28850,4,Low
84693,46,5,128446,4,Low
12865,57,17,195935,3,Low
74091,30,10,142446,1,High
12450,22,22,133199,3,Low
3503,32,3,43906,1,High
40823,29,7,220487,2,High
37502,38,16,73887,3,Low
16630,53,16,114333,3,Low
50441,21,14,97466,4,Low
21613,47,11,73277,2,High
57507,24,2,51464,1,High
17305,47,2,230204,2,High
64843,38,20,106559,5,Low
9085,40,19,211140,2,High
47373,35,5,166015,3,Low
63008,47,6,89442,1,High
55198,28,7,210779,3,Low
26450,51,22,69165,3,Low
87783,32,7,75038,5,Low
26819,34,7,42987,5,Low
11719,57,11,160481,5,Low
3895,48,0,56079,5,High
71266,40,21,116533,5,Low
67208,38,3,243730,4,Low
64939,41,11,136831,1,High
31152,35,8,155331,3,Low
12832,28,22,56327,1,High
21864,46,11,151221,5,Low
54606,24,22,21955,2,High
26949,33,7,113096,5,Low
68871,30,24,91864,4,Low
24522,21,10,139110,1,High
16021,48,24,199563,4,Low
88989,53,6,93812,1,High
4550,43,2,64011,5,Low
27174,58,4,53078,3,Low
21097,41,6,155981,4,Low
3459,42,16,50399,5,Low
38053,36,17,160496,1,High
86545,53,4,40700,5,Low
67233,31,23,50769,2,High
39461,59,1,228788,2,High
88191,55,3,154310,1,High
13729,28,11,170340,1,High
5883,51,24,242883,3,Low
46364,59,10,178812,4,Low
44664,21,8,26619,3,Low
24942,35,7,164498,3,Low
38970,29,22,177532,2,High
20144,52,18,79568,1,High
72575,36,7,107395,4,Low
60914,45,0,56900,3,High
12723,39,0,237753,5,High
34158,45,3,244790,4,Low
13840,51,16,57905,5,Low
63211,47,21,234237,1,High
86240,54,11,117300,4,Low
77233,41,14,182989,3,Low
59245,27,7,42563,3,Low
52825,23,7,216564,3,Low
20111,33,13,249277,5,Low
37866,56,7,189116,1,High
25627,23,3,181522,5,Low
29231,25,17,156108,5,Low
70810,59,15,115433,1,High
30152,30,8,33570,1,High
84393,54,5,120469,5,Low
80393,48,18,160914,2,High
59574,53,4,156814,1,High
76295,30,20,118001,3,Low
3612,46,22,104616,3,Low
84958,57,16,79661,3,Low
15422,22,2,214545,2,High
58295,35,7,15939,4,Low
60019,42,6,178319,5,Low
5193,21,0,42336,2,High
79971,51,13,82253,5,Low
21811,37,24,30384,3,Low
38093,28,5,22060,5,Low
32560,42,4,157706,4,Low
72260,26,13,64946,2,High
1290,50,16,124030,5,Low
71034,52,0,116722,5,High
14874,56,16,104625,4,Low
3967,31,3,182667,5,Low
15285,34,6,154969,5,Low
83222,39,2,121697,3,Low
76396,22,19,168409,1,High
22305,25,5,184986,5,Low
3546,44,18,31946,4,Low
15199,55,22,164100,2,High
60597,59,1,199338,5,High
44381,40,3,116369,2,High
74085,48,14,161619,4,Low
57467,44,13,211870,4,Low
2319,22,14,201097,3,Low
21686,24,20,100374,1,High
81651,40,13,247949,4,Low
10942,34,4,199626,3,Low
59449,58,7,21108,2,High
57984,31,17,46669,4,Low
35919,52,0,243380,4,High
88122,21,18,157994,2,High
36346,52,21,207748,2,High
58785,30,21,136238,2,High
25134,57,20,212997,3,Low
23248,56,16,215193,4,Low
86014,32,21,173626,4,Low
82786,25,9,175362,2,High
24661,47,19,203316,3,Low
68076,40,3,172923,5,Low
48777,27,19,158743,5,Low
21553,55,2,37447,1,High
86855,42,24,190830,1,High
52046,25,17,125539,4,Low
12638,22,10,198521,3,Low
56152,31,16,120906,3,Low
23987,22,4,120377,2,High
71560,26,8,36286,4,Low
44343,48,0,42775,4,High
80577,27,10,202360,4,Low
12770,43,5,33530,2,High
27220,44,18,70405,5,Low
89183,53,13,139018,3,Low
49679,42,9,196075,5,Low
69299,37,21,195109,3,Low
29253,46,7,207630,4,Low
38646,47,15,167839,4,Low
23766,23,6,163456,1,High
56332,36,4,68795,1,High
69293,56,24,105493,3,Low
21151,53,8,243919,1,High
20278,41,12,110484,1,High
30429,24,8,60055,2,High
12438,48,4,105692,5,Low
9456,30,13,156240,3,Low
41788,24,18,202118,5,Low
284,35,21,149877,5,Low
53141,37,7,207579,1,High
7627,51,5,66802,2,High
77131,41,3,235093,5,Low
71127,33,19,34447,1,High
37098,47,19,97174,1,High
41293,30,24,141175,1,High
20523,59,4,179858,4,Low
33559,42,3,15649,4,Low
26721,32,19,217952,2,High
12661,51,8,142337,4,Low
62042,55,0,100568,5,High
28068,25,23,218170,5,Low
19750,31,6,103311,4,Low
81482,53,2,201214,5,Low
2300,38,12,58741,2,High
83244,56,9,229362,2,High
21265,21,10,100327,5,Low
31028,35,9,32316,2,High
73495,27,2,100982,1,High
28673,52,0,119581,1,High
26717,56,16,133532,2,High
65817,31,22,171438,3,Low
85510,34,16,108636,3,Low
18890,49,13,102189,3,Low
4584,56,12,91112,3,Low
64310,25,0,166535,5,High
407,46,12,167914,3,Low
17683,53,6,49700,5,Low
49080,35,15,148784,1,High
86943,54,7,193923,4,Low
80999,44,12,192274,1,High
33574,57,7,209309,5,Low
9619,30,9,173363,4,Low
44139,25,9,123603,3,Low
52609,21,5,177775,2,High
75129,21,11,57825,2,High
10418,52,12,230593,1,High
61538,50,14,141315,3,Low
39482,41,23,37387,5,Low
41297,47,4,58625,1,High
37474,33,21,165694,2,High
25313,32,19,57348,3,Low
82171,49,11,100889,3,Low
79773,36,12,236449,2,High
48630,59,24,57424,5,Low
21861,40,12,212946,3,Low
67800,52,22,134005,4,Low
18864,24,9,143718,3,Low
44167,33,19,104051,4,Low
70700,39,16,176446,3,Low
45728,54,2,232018,5,Low
64203,59,22,186422,1,High
38816,29,10,227798,5,Low
24651,44,21,57539,2,High
82772,57,12,209298,5,Low
52409,47,5,245639,5,Low
56226,53,3,134568,3,Low
14575,48,13,43770,5,Low
78450,45,15,63513,2,High
9917,55,13,100334,1,High
34975,35,17,116864,2,High
4383,31,12,22526,2,High
37388,53,11,17654,3,Low
73507,23,5,228977,4,Low
44023,22,5,23251,4,Low
2361,22,16,208479,1,High
57371,54,12,178856,5,Low
12175,44,7,167080,1,High
75230,35,11,86842,4,Low
88472,39,21,65470,5,Low
1100,45,23,235350,5,Low
20739,50,4,224221,2,High
17923,37,2,113377,1,High
39197,58,11,249059,2,High
76854,38,16,28976,3,Low
26022,59,14,18638,4,Low
64735,46,12,141791,1,High
29505,44,6,40740,2,High
21221,28,5,193461,3,Low
5781,52,23,208177,1,High
73454,43,12,147122,4,Low
42537,58,7,29762,3,Low
64234,28,1,163644,4,High
62996,46,4,130564,4,Low
85564,27,8,74028,2,High
16075,48,11,29617,3,Low
73911,36,7,204831,2,High
2307,58,16,49720,1,High
7804,55,17,241318,1,High
56182,56,18,156777,3,Low
82190,51,18,180290,2,High
70445,57,23,207039,4,Low
2399,44,18,86182,5,Low
59107,36,15,16859,4,Low
54460,58,8,111585,3,Low
38065,28,19,130200,4,Low
48521,39,19,89613,4,Low
89526,46,12,139464,1,High
17222,32,8,31434,2,High
64861,22,2,152864,2,High
32564,56,15,78662,5,Low
77294,55,3,238182,2,High
78911,50,3,219866,5,Low
1781,24,6,67116,5,Low
42518,54,1,205346,4,High
62775,31,18,196448,1,High
88689,57,5,141332,1,High
78958,42,17,135582,4,Low
64003,41,8,31991,4,Low
28930,27,10,25912,1,High
78364,39,5,160707,1,High
63909,22,21,233044,2,High
67013,21,7,209717,2,High
23840,40,10,157922,4,Low
49617,54,2,186750,1,High
9291,28,24,35980,1,High
8294,52,22,198641,3,Low
66047,33,9,231302,4,Low
71971,56,19,16962,3,Low
11823,42,9,167127,2,High
87954,26,17,105072,2,High
26747,55,0,168434,3,High
5785,50,13,119844,5,Low
70062,49,11,58634,1,High
30012,30,22,96514,5,Low
22760,29,12,119661,4,Low
73311,29,9,236288,3,Low
89111,36,21,164243,4,Low
32634,42,23,74284,3,Low
65998,57,5,90755,1,High
76365,56,9,70196,1,High
56247,44,3,25903,1,High
29988,50,10,216761,2,High
70360,27,2,164911,2,High
27505,45,17,208410,2,High
44402,55,5,190931,4,Low
51522,31,9,175731,2,High
62073,49,7,143347,2,High
27329,55,14,52711,2,High
84427,48,13,197737,2,High
42320,29,0,44363,2,High
84635,29,18,229622,1,High
10256,22,0,186276,1,High
10542,54,7,243592,1,High
59080,47,20,219939,4,Low
29616,41,12,64722,4,Low
51219,43,1,165563,4,High
27226,40,0,86501,2,High
42533,24,17,23325,3,Low
87738,30,13,222368,4,Low
47413,51,18,237720,1,High
14383,55,24,136090,5,Low
12419,49,2,134356,5,Low
2136,52,15,179211,2,High
12630,42,6,168308,4,Low
12327,35,20,197741,4,Low
79689,29,24,156135,2,High
38049,36,4,49462,5,Low
44706,29,6,71378,5,Low
62513,43,23,141474,5,Low
19761,21,2,219421,5,Low
57738,38,21,90670,3,Low
16736,58,9,141470,4,Low
72514,42,19,54292,2,High
71751,29,12,151457,1,High
33752,40,20,44312,2,High
24311,24,17,224055,1,High
60876,43,0,208181,3,High
9316,22,22,48913,2,High
75227,26,14,127645,1,High
16897,29,11,102316,3,Low
4772,33,20,230306,3,Low
67552,59,14,36070,4,Low
23515,53,11,217498,5,Low
26143,39,20,20485,3,Low
29793,32,3,160100,3,Low
74350,55,4,193423,3,Low
21178,24,4,70192,1,High
64000,24,13,59083,3,Low
66613,30,24,231095,2,High
72153,52,10,126093,4,Low
58983,34,20,216510,1,High
14414,42,1,229491,2,High
51448,26,15,93585,5,Low
88837,56,10,247382,5,Low
62260,36,12,75034,5,Low
82833,57,19,247095,4,Low
85638,48,18,216489,2,High
59845,58,0,238118,4,High
58874,52,7,84105,4,Low
35197,37,9,129917,3,Low
75612,48,2,37251,5,Low
3005,26,16,83545,3,Low
64906,44,20,102476,1,High
25457,47,13,70519,3,Low
82237,40,19,135137,4,Low
86675,53,20,66150,1,High
76718,43,15,20918,1,High
44884,24,9,105531,2,High
13614,22,13,57959,4,Low
72540,51,7,85042,5,Low
14333,22,21,129699,2,High
81788,46,13,124101,1,High
40771,54,14,243295,5,Low
62232,41,3,147250,4,Low
40514,26,2,203513,1,High
86546,39,21,187921,3,Low
49905,27,4,97514,5,Low
71598,58,9,84291,1,High
80702,24,16,31916,4,Low
37606,36,20,181307,5,Low
67227,44,9,36006,3,Low
20030,52,2,69702,5,Low
33126,26,23,188992,5,Low
1358,49,12,82473,3,Low
66369,45,23,246263,5,Low
23860,45,20,94322,1,High
16385,28,2,134867,4,Low
35368,38,19,63629,4,Low
49736,29,19,204050,4,Low
73873,42,1,25426,4,High
23019,33,24,61049,2,High
23020,41,22,19361,1,High
51917,56,17,91540,1,High
37699,23,13,32956,3,Low
20259,45,23,17149,1,High
68408,52,10,196223,2,High
5006,49,6,76029,5,Low
11496,38,1,212850,2,High
74017,48,23,168135,4,Low
41880,55,5,150628,5,Low
87749,39,14,175781,3,Low
953,23,3,64978,5,Low
48258,45,7,223267,4,Low
32059,58,20,214061,3,Low
30446,57,8,105330,3,Low
78621,42,12,123440,2,High
28381,57,8,206139,3,Low
85988,21,17,104968,1,High
82743,39,2,171242,5,Low
41822,49,15,234806,1,High
18582,42,23,99995,4,Low
57045,30,10,247068,3,Low
8809,51,7,233723,3,Low
12505,41,6,182077,3,Low
12168,26,22,102704,5,Low
25057,41,9,46403,3,Low
54800,21,7,160986,4,Low
49320,38,14,76488,5,Low
87213,55,20,43698,4,Low
40627,57,2,93574,2,High
41994,46,9,32414,4,Low
14412,29,11,147891,5,Low
19399,50,16,84875,4,Low
76973,28,15,162986,2,High
2901,57,16,66281,2,High
32744,40,6,88191,3,Low
30264,26,1,175546,2,High
86998,50,15,200450,5,Low
52948,49,20,164516,3,Low
81933,49,17,208078,2,High
6208,56,4,112390,3,Low
45784,22,8,23436,5,Low
81716,54,8,139741,4,Low
44658,49,21,103368,3,Low
38425,30,8,199879,2,High
28171,41,7,189797,1,High
63383,52,21,97467,1,High
18010,32,9,148217,4,Low
7665,37,21,176001,2,High
69034,30,0,207608,2,High
33848,45,14,115337,2,High
68385,56,5,237462,3,Low
82530,35,7,54633,4,Low
53095,34,20,93601,5,Low
56861,55,1,143086,4,High
30174,32,1,142646,5,High
43885,39,5,123621,2,High
67547,59,21,207781,4,Low
19365,34,11,148730,3,Low
9717,23,15,151784,3,Low
15306,53,5,130760,3,Low
68002,36,0,56787,5,High
55308,58,20,143631,3,Low
16733,50,1,65484,4,High
8743,51,2,220412,4,Low
29,49,16,224336,4,Low
28354,55,9,136945,1,High
45658,25,9,40297,3,Low
29165,58,16,91261,4,Low
43888,45,0,116922,2,High
33523,30,22,209543,2,High
58594,58,2,80083,2,High
7902,33,22,117740,4,Low
11596,42,3,228186,3,Low
65044,29,18,211116,5,Low
12217,35,20,246276,3,Low
29537,43,9,54877,4,Low
18185,24,21,213444,1,High
86530,57,19,16623,2,High
62620,36,16,91044,2,High
72226,44,11,80304,5,Low
78542,42,6,43936,5,Low
18769,51,0,124652,5,High
65976,54,8,101243,2,High
11605,52,6,130387,2,High
70740,58,20,178176,4,Low
89279,50,0,55894,1,High
82221,55,11,135625,2,High
83283,27,15,34761,3,Low
35287,48,15,172995,5,Low
10531,52,8,232887,2,High
4581,46,19,38986,3,Low
45930,55,6,49915,4,Low
82596,43,18,196704,2,High
7898,32,7,187532,4,Low
57991,54,17,53345,3,Low
61061,47,18,72814,3,Low
80599,29,1,81667,5,High
10212,58,16,200895,1,High
6991,45,6,57145,4,Low
25681,35,6,97251,1,High
24176,51,8,68980,4,Low
81019,50,23,46602,4,Low
13212,27,16,122219,2,High
84861,56,16,161412,5,Low
27359,41,7,46509,1,High
24192,56,15,131993,4,Low
69966,34,11,147168,3,Low
84042,52,4,175478,1,High
40386,27,9,44865,3,Low
25313,57,16,22321,4,Low
69718,37,7,189427,3,Low
86850,55,18,161787,1,High
9920,52,7,15237,2,High
78599,26,12,157832,1,High
51700,41,18,233839,5,Low
26537,31,17,172331,4,Low
40365,55,10,183881,5,Low
69150,22,11,16549,3,Low
85926,53,18,233825,2,High
4263,21,23,119360,2,High
34451,26,21,200418,3,Low
45487,25,18,201670,2,High
61478,38,8,93296,1,High
30309,35,19,231042,3,Low
13258,56,24,186176,1,High
74319,37,21,68006,3,Low
68549,37,13,152887,2,High
60146,57,6,138465,1,High
34283,42,20,193991,2,High
28515,47,0,60009,1,High
17156,25,18,104095,5,Low
65409,58,13,91309,4,Low
72145,48,22,73874,4,Low
54869,30,12,106258,5,Low
26006,47,22,33501,5,Low
11452,56,9,243504,2,High
35876,44,13,92345,3,Low
88934,47,0,208426,5,High
85897,48,7,56022,1,High
68974,53,10,89190,5,Low
14839,21,18,147811,5,Low
78701,49,5,195974,4,Low
39886,36,2,214633,3,Low
41050,39,8,25254,2,High
26244,26,14,37266,5,Low
35123,54,6,225042,4,Low
22439,26,15,67705,1,High
8298,30,21,115148,5,Low
57012,56,20,249266,1,High
84171,52,16,215210,2,High
21815,29,21,162169,4,Low
18028,35,18,131214,5,Low
54303,59,10,27957,1,High
43912,38,17,64080,3,Low
12144,30,2,224593,4,Low
79503,29,4,188134,1,High
48193,36,7,227766,2,High
62191,25,17,18772,3,Low
49930,46,4,158995,3,Low
10840,24,7,17378,2,High
80207,39,15,177800,2,High
57201,35,21,93322,5,Low
19632,51,0,245944,4,High
82390,29,3,39629,4,Low
37912,31,16,232864,5,Low
5066,59,7,155952,3,Low
42647,49,23,32380,2,High
9541,59,20,113305,2,High
76577,35,20,195287,4,Low
38948,57,23,60249,4,Low
84200,22,2,187866,5,Low
66882,43,13,88672,2,High
84908,29,12,37970,5,Low
76991,33,16,164547,3,Low
1197,34,21,149488,1,High
63461,57,18,80478,2,High
30329,41,8,192273,1,High
61304,38,2,126414,1,High
22194,22,5,218505,4,Low
42819,39,7,132337,2,High
43863,54,17,196675,5,Low
31461,43,22,162209,5,Low
10369,41,15,172915,1,High
65266,56,20,145467,3,Low
3911,43,24,31380,2,High
82936,24,20,109215,2,High
47043,47,4,236939,5,Low
85075,42,9,223150,4,Low
21342,33,3,152170,3,Low
74889,38,20,247138,4,Low
15971,24,24,25640,3,Low
16547,58,17,70974,5,Low
30861,41,13,197346,2,High
21146,38,8,243510,5,Low
37043,36,5,231654,5,Low
35993,40,24,18564,4,Low
73511,36,10,141560,2,High
12747,24,15,249580,4,Low
71134,50,18,120261,1,High
31285,56,21,194010,4,Low
87614,32,7,106254,5,Low
14441,41,18,148416,5,Low
45023,29,4,80538,3,Low
66760,58,17,16336,5,Low
84283,41,10,110407,4,Low
61846,49,24,18508,4,Low
74406,48,6,218945,4,Low
6872,28,23,132143,4,Low
43295,56,10,167736,1,High
56113,26,21,170605,4,Low
20404,31,12,206642,4,Low
19313,24,8,87147,4,Low
65902,55,22,95283,5,Low
29913,36,18,107416,2,High
34784,39,4,41729,2,High
18173,42,8,144197,2,High
27354,32,2,50623,3,Low
37988,59,21,79243,4,Low
29207,50,1,197984,2,High
64494,30,4,197184,5,Low
80155,21,16,151992,5,Low
36853,34,24,88058,3,Low
30851,26,5,148099,1,High
65640,56,16,106208,4,Low
7707,22,19,157520,5,Low
35518,59,5,101289,3,Low
31502,43,1,199260,2,High
87772,36,12,56209,4,Low
84652,33,23,244499,4,Low
44008,35,3,156998,1,High
55499,54,16,129906,4,Low
47156,23,23,202650,4,Low
12756,46,13,241641,2,High
11682,38,9,32999,2,High
