employee_id,base_salary,bonus,stock_options,salary_revision_date,total_compensation
11953,123826,21826,137047,2024-04-04 22:13:20,282699
11971,25341,16827,88917,2022-04-20 09:38:11,131085
52993,141769,23716,49715,2023-06-04 06:17:31,215200
44780,89583,24504,73839,2024-09-01 08:46:07,187926
7376,38701,27076,177747,2024-12-28 14:12:46,243524
33756,105673,38284,99503,2020-07-19 10:52:35,243460
38341,86719,7475,41295,2021-12-29 19:25:17,135489
16790,122823,1933,111567,2024-10-02 03:29:29,236323
39691,43905,33562,5680,2018-06-23 07:35:49,83147
57,100544,37857,66416,2023-08-09 23:33:55,204817
40466,108487,19357,142900,2020-03-15 05:05:32,270744
46081,53953,46765,57664,2024-05-01 23:25:41,158382
2094,49007,45820,52326,2022-07-29 14:00:58,147153
2990,43744,15290,33839,2022-04-24 13:32:18,92873
12032,48267,15102,75837,2024-06-17 21:32:52,139206
32649,119612,37062,137315,2023-04-15 06:51:01,293989
56930,142222,45215,4798,2020-07-05 00:22:22,192235
34366,137671,36900,188866,2022-03-31 05:41:32,363437
10968,80245,24394,171996,2021-10-30 21:48:59,276635
41396,90353,48178,192559,2020-09-11 19:17:19,331090
37227,42481,28690,129595,2019-02-02 04:36:21,200766
56448,124056,12080,91966,2019-06-05 07:01:12,228102
13745,34632,11478,13055,2020-08-16 07:20:53,59165
35894,48322,15839,194380,2021-01-15 19:53:40,258541
39003,110193,39374,3367,2024-02-20 08:12:27,152934
56738,96298,40662,188187,2024-04-25 11:32:04,325147
39252,65342,30128,95888,2018-05-20 04:17:23,191358
3739,37237,27676,98759,2020-01-27 23:12:14,163672
9903,84827,19182,147643,2023-07-13 08:45:35,251652
22463,148361,46424,77120,2021-10-31 14:20:20,271905
32289,127576,37028,17402,2022-10-04 17:40:41,182006
11479,39075,49752,168244,2019-12-08 15:06:04,257071
10848,65157,1048,86987,2023-11-11 16:37:05,153192
1797,39149,12375,74148,2019-01-03 01:03:23,125672
11505,32289,34089,57857,2021-06-13 16:13:00,124235
37068,128359,15328,176534,2024-09-08 10:04:50,320221
30973,37856,14082,69772,2018-07-31 09:27:22,121710
46413,61416,14540,92565,2019-06-30 18:30:06,168521
26059,97193,16266,60021,2020-08-13 09:23:19,173480
50053,120159,48398,49297,2024-02-15 04:47:42,217854
36025,88276,18140,104643,2022-10-04 10:32:26,211059
16496,71797,2898,58861,2021-11-09 11:23:14,133556
54018,135487,3173,151279,2022-10-22 23:57:01,289939
39629,58271,45175,113009,2020-11-16 14:05:41,216455
58572,114336,28132,181516,2019-06-18 04:01:39,323984
18107,28491,17493,62988,2024-02-10 12:37:40,108972
54774,135454,21627,91886,2023-03-20 20:55:54,248967
29620,55995,45965,126688,2021-10-11 21:50:29,228648
1424,52601,40784,144240,2018-01-29 13:35:33,237625
44396,67044,22945,59844,2020-05-05 23:36:30,149833
26487,39068,37520,144307,2021-02-18 07:46:21,220895
52962,94185,12332,111688,2021-05-12 07:51:33,218205
10614,109683,3017,76550,2018-11-14 05:18:45,189250
53135,91894,29308,70927,2021-07-31 16:37:18,192129
34211,117458,7311,101245,2024-08-11 09:57:04,226014
15296,42281,2955,82006,2024-12-06 05:16:39,127242
50292,90756,19972,173170,2019-09-23 05:19:03,283898
41209,95947,34890,176179,2020-07-21 15:33:31,307016
56300,64894,22330,161897,2018-03-16 06:23:46,249121
28206,41591,33198,179344,2020-04-16 00:55:03,254133
15421,62347,38363,98416,2022-03-08 01:32:16,199126
35540,26645,35748,75957,2020-03-02 19:52:30,138350
27968,147869,40351,26922,2018-07-28 15:22:32,215142
55800,122012,8539,153024,2019-04-15 18:40:08,283575
24264,113055,2983,45518,2019-04-04 03:35:36,161556
41290,34437,17040,183883,2024-12-17 19:24:01,235360
55492,81366,35811,161510,2021-07-06 10:30:24,278687
12461,46413,15672,151836,2023-01-19 15:16:08,213921
44258,39860,13789,72296,2020-05-10 15:11:10,125945
35431,90003,38714,103665,2021-12-12 22:40:36,232382
23912,100834,35617,98393,2020-11-09 09:57:31,234844
6467,147751,35780,189402,2021-12-28 02:27:40,372933
33445,72114,16360,151145,2021-11-05 17:02:00,239619
12969,120285,40598,40032,2019-10-13 23:34:48,200915
16598,136054,31365,68629,2022-07-09 08:22:05,236048
16418,36462,758,47915,2023-04-27 15:16:07,85135
50115,89951,46380,6979,2019-06-08 19:38:51,143310
58109,113938,8293,130774,2018-03-27 04:03:40,253005
34016,90372,9791,143053,2024-10-31 08:48:21,243216
57441,74766,43182,50007,2023-03-02 20:53:28,167955
42732,104935,34001,44457,2022-03-11 20:03:22,183393
5030,79302,46280,124828,2022-11-07 11:20:10,250410
14456,77641,26855,163617,2022-01-13 14:21:53,268113
39300,56995,39875,97311,2020-02-07 02:53:17,194181
284,29653,45533,49332,2020-06-21 17:02:24,124518
24277,29296,38844,27566,2024-05-07 05:19:35,95706
40894,136102,20829,109542,2021-07-07 08:19:45,266473
24689,48031,18930,166275,2024-11-11 15:59:06,233236
8688,100078,27573,188884,2019-05-28 05:23:01,316535
52088,57238,38573,27139,2019-08-28 10:52:25,122950
14161,110110,19769,149738,2019-01-26 08:18:02,279617
47686,36494,28799,135457,2022-04-07 11:32:38,200750
20333,143214,36412,109782,2020-10-01 12:07:33,289408
39299,94253,41383,53166,2022-12-17 18:44:06,188802
45430,34978,21876,179331,2019-05-31 08:22:59,236185
19062,148282,5153,160754,2018-08-10 13:43:42,314189
28086,149456,19161,97977,2020-05-08 18:38:17,266594
37367,97427,18118,178571,2023-11-14 13:37:30,294116
42658,43490,44393,182461,2020-01-16 07:27:58,270344
42585,114555,6013,168882,2021-04-21 06:41:14,289450
3717,113338,15926,135133,2022-04-23 20:20:39,264397
3695,34425,2454,199442,2022-09-26 03:16:41,236321
4192,52834,30556,121482,2021-09-28 10:51:17,204872
28490,140881,13664,171529,2023-01-17 18:12:06,326074
40741,102636,6894,26379,2022-03-09 08:04:33,135909
6015,135654,11598,73687,2021-05-08 10:12:56,220939
26773,83355,6480,165490,2019-06-25 10:53:37,255325
17598,43805,40883,139123,2024-10-05 21:46:02,223811
25574,60151,47511,172687,2019-01-24 21:14:24,280349
19136,97690,2421,126437,2024-02-03 17:43:12,226548
51070,41854,46754,179417,2019-02-11 04:55:06,268025
43095,62833,30256,127791,2024-11-13 00:49:47,220880
41531,88716,16464,3193,2024-10-04 21:46:51,108373
48360,63157,49890,60014,2022-06-20 10:41:45,173061
59867,116993,35200,83439,2020-05-14 04:24:48,235632
8222,139060,11280,39108,2022-03-27 19:10:30,189448
51282,103789,27066,171490,2020-02-08 21:28:32,302345
52206,54254,33963,118930,2020-08-07 17:41:27,207147
26145,119527,35514,131044,2020-08-19 11:02:27,286085
16640,34700,12,102204,2022-05-25 21:44:36,136916
57055,85304,40479,198117,2021-03-21 06:40:20,323900
32449,124730,33861,27336,2022-10-21 17:26:59,185927
56544,61759,17048,98423,2020-03-05 01:31:50,177230
27843,139518,40447,171709,2019-04-11 04:31:25,351674
27194,119455,1829,196980,2021-12-03 07:49:41,318264
50220,58085,35028,133135,2021-06-24 22:11:03,226248
26745,32467,11846,182822,2022-10-05 06:49:52,227135
48270,145233,4735,114783,2023-05-15 06:44:40,264751
42495,75488,41759,166651,2022-02-16 03:31:23,283898
28106,58059,22926,135703,2019-12-28 20:27:25,216688
18569,40157,4364,50365,2020-07-27 01:11:36,94886
16630,120968,26653,41757,2024-03-20 20:44:17,189378
5941,40058,21943,185231,2018-03-11 23:02:42,247232
2436,54673,7060,168003,2021-07-30 13:54:42,229736
51574,126134,11082,165783,2023-02-24 21:25:07,302999
39214,110456,42096,170105,2020-08-13 07:00:58,322657
47807,40305,27842,30850,2019-07-30 00:06:48,98997
53878,73354,9775,178460,2023-10-24 11:44:53,261589
14636,42733,19770,18434,2024-01-21 02:36:16,80937
23437,41004,37177,111973,2018-11-14 03:42:23,190154
37747,115699,40459,92621,2020-05-08 10:08:56,248779
39643,132416,27319,446,2021-05-29 09:56:27,160181
9439,138028,9458,42322,2018-10-26 01:56:41,189808
28895,48567,17839,68469,2020-04-29 14:36:49,134875
44655,113716,19633,191011,2018-07-06 09:17:21,324360
59027,89576,25585,20589,2024-06-09 02:02:26,135750
44211,99258,45441,142031,2018-10-25 01:54:57,286730
11199,77204,762,89363,2022-02-19 09:20:44,167329
39766,103611,31628,30134,2023-04-01 02:55:41,165373
54852,139804,5309,172929,2024-08-06 00:36:18,318042
19446,96380,19022,127155,2021-06-13 03:20:59,242557
5592,45979,25385,48355,2021-06-20 03:17:16,119719
15364,117458,39456,51918,2020-03-24 01:47:56,208832
41013,60102,44980,195282,2020-11-19 15:55:01,300364
59141,67505,15133,54302,2022-03-09 17:26:54,136940
56704,82995,17581,78362,2023-12-12 06:50:09,178938
59011,43749,36787,192994,2024-04-09 00:03:44,273530
14072,112545,30005,47233,2024-01-13 04:59:23,189783
13265,27859,8892,75024,2024-07-05 09:26:15,111775
14809,37408,38776,76945,2018-01-25 13:17:09,153129
54570,138223,5593,128725,2023-03-29 01:37:00,272541
7190,95755,34640,65851,2022-11-19 06:06:05,196246
32905,29704,34914,70189,2018-06-19 20:43:35,134807
31940,126061,28710,66426,2024-05-17 22:33:36,221197
26653,128334,36145,7181,2019-02-01 11:38:25,171660
50898,139525,39927,97079,2022-10-12 20:26:23,276531
22845,115190,25780,176683,2020-03-01 00:16:15,317653
787,115854,23921,166252,2021-12-12 19:03:57,306027
11330,67337,33428,132633,2021-04-27 10:23:12,233398
8662,102133,4506,22880,2024-09-08 12:30:32,129519
3817,66861,43687,41638,2019-07-01 07:26:38,152186
41812,131388,45670,104127,2020-05-06 04:50:24,281185
8325,59784,34587,39596,2023-10-19 11:49:29,133967
54989,55680,4573,89895,2023-02-26 17:16:00,150148
50706,71461,31823,75694,2019-03-04 21:30:22,178978
28733,110654,24948,120565,2021-11-23 03:38:00,256167
44074,135232,49544,52993,2024-06-10 14:26:57,237769
11103,105488,4636,60392,2020-10-15 18:33:11,170516
25931,115416,12670,31257,2019-06-06 02:05:20,159343
22125,87292,42935,37979,2019-03-19 11:39:45,168206
52921,139710,10678,182931,2020-05-01 15:01:13,333319
34102,109820,2726,59305,2020-11-26 06:55:28,171851
55457,115246,48119,63868,2023-08-16 03:18:09,227233
37095,62748,8326,34636,2020-05-01 17:40:42,105710
56313,148598,28200,167953,2019-10-03 06:03:31,344751
8644,27292,34963,156046,2019-12-31 09:14:27,218301
50680,58246,45265,4611,2019-03-27 13:25:50,108122
57659,48510,12260,180871,2019-10-22 19:56:24,241641
56474,45255,28852,129730,2020-11-02 21:54:03,203837
13148,132923,26808,176394,2023-08-11 13:34:42,336125
33101,77260,27165,163362,2020-03-14 23:08:23,267787
17765,29783,28016,60731,2021-06-03 05:27:14,118530
21789,31949,22554,19115,2024-05-21 21:57:28,73618
15773,31419,38015,49299,2022-07-25 11:18:27,118733
2673,99103,10988,105634,2019-07-11 11:18:27,215725
46704,136670,30192,23782,2023-02-19 23:15:02,190644
49114,59242,31380,55880,2022-02-20 18:51:46,146502
25892,44448,11943,125573,2021-05-08 01:49:13,181964
24758,117034,41479,102367,2022-09-03 20:37:17,260880
3432,113236,31518,91354,2018-03-16 16:38:00,236108
42962,32293,17792,158363,2019-11-13 05:06:47,208448
51664,111617,49173,37536,2019-04-23 23:17:31,198326
6481,82039,12211,158328,2022-12-05 08:47:36,252578
41210,146178,25920,20875,2020-02-24 10:26:19,192973
38098,50991,42467,73366,2022-12-29 00:28:40,166824
34516,130919,26410,154760,2021-12-14 16:43:32,312089
36588,133446,41452,189219,2018-04-23 19:55:00,364117
44754,41119,13508,107000,2018-01-27 04:18:28,161627
7553,91526,33769,103358,2022-11-23 11:31:12,228653
32028,27899,6196,139799,2024-08-01 00:09:09,173894
26440,67279,17793,103978,2020-09-13 20:32:21,189050
36833,144021,4532,16060,2021-04-01 18:29:01,164613
53320,80016,48535,162344,2018-05-26 02:16:09,290895
27183,49737,27736,134087,2020-02-26 19:53:59,211560
27843,109027,813,169394,2020-04-06 00:04:21,279234
57370,42686,46648,91053,2020-10-14 05:29:31,180387
52294,38033,22493,194216,2021-07-06 21:34:24,254742
268,30667,718,27590,2019-10-18 21:53:17,58975
8066,26864,30690,151885,2020-07-05 14:22:45,209439
500,97729,32505,58863,2024-09-22 05:39:55,189097
59172,26959,49129,96075,2024-07-16 09:32:26,172163
57559,53228,29164,190564,2023-12-25 04:11:23,272956
41731,132874,41731,59594,2018-03-06 00:03:58,234199
33407,104458,11439,145275,2019-08-12 07:18:22,261172
50599,73100,32235,81170,2022-06-01 01:06:46,186505
12315,46673,36139,124151,2023-02-23 21:24:46,206963
17520,80078,24607,120509,2019-03-03 01:45:01,225194
54289,109085,17029,84595,2019-04-07 23:38:39,210709
56958,57323,34162,131175,2021-02-22 03:57:10,222660
246,25140,13323,29934,2018-02-18 21:24:10,68397
25230,73904,31578,144062,2022-06-21 22:37:27,249544
4469,78669,35292,111788,2024-05-21 08:13:02,225749
51431,140834,39098,179067,2022-03-02 17:38:38,358999
58704,89304,22528,93728,2021-06-11 05:53:13,205560
34572,69142,419,128771,2019-10-23 20:31:18,198332
15590,35949,24903,159011,2021-05-17 01:25:43,219863
47236,91474,6686,183658,2019-04-28 19:00:27,281818
18793,35516,36276,52112,2019-05-11 08:13:06,123904
54317,25694,46475,82383,2018-05-30 18:02:42,154552
27542,76067,45820,139671,2021-06-24 21:50:24,261558
9809,111719,40912,187386,2023-01-29 08:38:09,340017
37144,104349,48161,167013,2022-09-15 23:15:42,319523
44486,63781,45422,81471,2020-12-15 05:42:14,190674
5873,41085,39395,10376,2022-02-05 11:34:05,90856
43802,114115,32839,8388,2020-04-26 09:58:18,155342
50264,108504,20787,14276,2023-08-29 22:17:07,143567
44767,124715,19970,4401,2022-07-26 11:45:51,149086
14774,55910,29939,88249,2018-12-02 06:31:10,174098
56139,100100,1641,4634,2019-07-23 11:33:17,106375
31544,83707,3455,173133,2021-05-18 04:29:13,260295
5649,103700,36859,13537,2019-09-20 12:15:53,154096
36543,115338,25544,165392,2018-09-09 06:08:13,306274
53261,94723,45361,180367,2024-08-13 17:22:57,320451
27701,65922,48446,44319,2020-02-06 03:57:32,158687
25305,147915,24233,166914,2020-07-11 01:04:58,339062
20135,134928,27193,124350,2024-01-11 08:18:53,286471
41186,145215,27105,110700,2018-06-10 21:19:01,283020
38957,90124,7628,133442,2019-08-22 05:24:11,231194
5526,135603,6379,105008,2018-01-30 06:59:16,246990
56989,145515,28260,82561,2020-03-13 17:32:04,256336
52755,127264,29076,145955,2021-06-02 02:14:37,302295
27021,86898,24184,14589,2018-01-24 07:42:04,125671
33850,26707,38120,70107,2019-08-26 02:21:49,134934
13935,43811,24831,117474,2018-10-10 16:37:11,186116
23147,38577,46860,75180,2023-11-16 03:00:37,160617
35809,139757,32697,56667,2020-09-17 15:57:29,229121
46735,139948,7676,13849,2018-07-31 10:38:17,161473
22154,98684,45676,1382,2018-07-20 22:29:44,145742
28137,144879,7239,174386,2022-03-26 12:09:18,326504
43156,133702,8676,18694,2022-10-31 04:26:11,161072
13498,55941,12709,109310,2023-08-31 12:10:07,177960
12081,86468,21281,6121,2021-12-27 16:31:29,113870
45793,110611,43778,17817,2018-03-13 13:42:54,172206
53904,56458,7318,65748,2019-10-02 20:02:51,129524
21129,101099,14808,125076,2019-02-13 19:16:54,240983
39717,100254,32321,63040,2022-01-05 13:35:34,195615
1029,117250,5735,157819,2021-06-14 03:04:17,280804
1359,110877,20894,58597,2023-04-26 04:07:42,190368
173,68123,4862,60533,2023-10-06 13:36:25,133518
20294,52057,44802,199649,2020-02-07 08:36:39,296508
23175,107093,479,183721,2018-08-27 16:15:13,291293
32227,51701,26960,189304,2018-06-19 15:42:09,267965
39275,50696,48052,170899,2019-10-05 15:14:41,269647
57080,119873,14300,79302,2022-07-16 03:30:38,213475
39768,76744,27858,68366,2023-03-26 15:34:37,172968
45805,85204,28732,110045,2022-03-17 08:05:43,223981
6433,81783,10438,67414,2020-05-03 01:42:01,159635
59271,57281,4972,119848,2018-03-08 06:48:35,182101
37325,141573,36031,131643,2018-03-28 08:24:15,309247
24309,57034,8611,169308,2022-08-21 06:10:13,234953
11871,85607,10755,16558,2018-06-22 11:32:30,112920
18263,134991,36893,3270,2022-06-09 08:32:14,175154
30306,35794,34959,73289,2018-05-20 06:17:06,144042
29500,142258,43357,125259,2024-10-18 21:30:05,310874
37916,40768,14212,11765,2023-09-17 23:24:02,66745
23598,90691,1195,64674,2023-04-06 01:15:46,156560
18902,102541,40171,150562,2022-05-31 14:07:32,293274
27230,51735,27975,78108,2021-01-06 14:19:21,157818
22300,29920,36360,28645,2020-04-23 14:30:19,94925
2448,75029,26684,167043,2020-12-21 22:56:13,268756
25173,148298,1937,81018,2018-08-03 08:43:14,231253
45400,64014,17821,177675,2019-07-06 10:01:41,259510
40537,134022,15052,131957,2022-06-18 23:17:12,281031
26034,144780,26226,152308,2021-01-11 15:07:14,323314
13276,109994,42726,198820,2018-05-22 18:53:28,351540
50122,84561,12472,165271,2022-09-09 08:58:40,262304
11732,131976,3678,134423,2024-08-06 15:06:20,270077
16480,103761,37800,156175,2023-08-29 16:58:29,297736
1393,111982,45438,71013,2024-07-16 00:36:26,228433
38329,92326,5551,66239,2024-01-13 19:11:01,164116
42345,134602,27330,20481,2020-11-27 19:21:49,182413
21243,109349,29542,83615,2019-03-10 16:39:51,222506
15086,140394,25756,100308,2020-03-05 06:08:50,266458
10496,31085,10778,92937,2021-09-27 11:42:03,134800
34232,124107,37510,69193,2022-06-05 13:48:20,230810
35386,132418,49455,84944,2024-05-24 14:31:24,266817
18362,110958,9657,25260,2020-01-14 07:47:35,145875
20154,148727,31938,113926,2018-05-21 23:29:00,294591
59925,131376,19137,181440,2023-03-05 21:24:21,331953
46023,28734,4983,89424,2020-02-11 23:18:28,123141
52856,92881,15406,107309,2019-05-30 13:32:08,215596
53097,92879,44699,170469,2018-10-22 04:00:36,308047
22383,68070,29835,194068,2024-06-24 07:46:43,291973
13718,32532,7087,80752,2020-10-26 09:22:52,120371
17020,102794,43756,163199,2020-09-07 18:04:01,309749
14466,79515,33610,168716,2023-03-24 12:07:05,281841
31196,61491,39202,132032,2018-05-01 09:13:59,232725
56003,78627,24922,190364,2023-10-06 14:00:01,293913
55065,59803,8795,199888,2018-06-18 16:21:20,268486
7240,87637,24786,24842,2018-06-07 22:12:29,137265
47535,108630,40306,21234,2022-04-19 15:52:20,170170
3373,109107,16716,177989,2018-09-03 07:04:32,303812
10974,44899,31495,190849,2019-05-07 06:59:21,267243
54232,53165,45835,163907,2021-02-17 18:45:50,262907
9439,141693,29424,71022,2019-07-19 18:46:23,242139
40946,133205,19025,137051,2022-08-20 00:37:14,289281
8647,104180,46001,99931,2019-11-14 21:12:40,250112
3500,138871,17759,181194,2021-07-18 12:52:35,337824
29091,143377,47637,135592,2021-12-26 16:30:16,326606
44570,79950,44587,30706,2021-05-02 14:51:26,155243
53358,107281,42503,100871,2020-04-04 06:47:49,250655
17017,88581,22802,58044,2018-04-12 14:05:41,169427
15120,45670,7631,176930,2024-09-21 14:17:43,230231
12016,78939,13390,107912,2022-05-25 00:32:05,200241
18547,48489,14897,174145,2022-04-16 21:38:35,237531
18194,28527,25182,36818,2024-07-04 16:29:28,90527
52195,104869,49118,185644,2021-02-12 18:39:19,339631
53223,137032,27056,48351,2020-04-19 23:51:47,212439
43537,30572,4329,143825,2021-06-18 01:22:04,178726
25376,76946,14234,109643,2020-11-09 07:39:39,200823
8636,53147,39216,114543,2020-10-18 08:01:37,206906
52658,126228,6538,184957,2023-02-11 01:43:48,317723
59255,41952,21692,192939,2018-09-20 15:16:39,256583
21593,55356,35911,22445,2018-11-13 06:55:27,113712
27343,37802,44581,153830,2024-07-15 16:25:36,236213
29490,75447,12502,94318,2024-08-27 08:43:47,182267
11375,75552,5161,66030,2020-04-27 03:26:54,146743
55230,32992,13022,8151,2022-03-21 08:42:52,54165
44912,72001,38941,67764,2020-01-30 15:53:36,178706
39366,107545,39834,40324,2024-08-03 08:50:34,187703
47378,46410,33053,162584,2020-05-02 11:21:18,242047
58658,90301,134,55513,2022-05-07 15:11:17,145948
41362,102253,14401,832,2024-03-28 18:39:58,117486
18650,100995,25980,180497,2018-07-05 03:10:04,307472
12939,90706,9940,108464,2022-03-13 23:57:41,209110
50631,69929,12667,133494,2024-05-01 01:19:10,216090
22447,106524,4852,144191,2022-09-26 05:56:58,255567
31518,101961,29716,116181,2021-07-31 11:05:47,247858
24049,116521,49000,107017,2018-03-15 15:24:54,272538
12175,102235,10693,123706,2020-04-15 11:35:39,236634
25615,40708,27121,50440,2019-11-23 16:51:07,118269
10590,147386,46370,132656,2020-04-03 03:47:04,326412
5758,139543,32916,117579,2023-01-12 19:41:01,290038
21704,57285,20218,181169,2024-01-29 04:34:15,258672
47534,46430,43538,72958,2021-09-05 22:30:23,162926
25842,59133,8762,103006,2023-05-24 08:08:54,170901
49345,71366,42977,46067,2020-11-13 09:06:02,160410
24246,111960,17520,7969,2021-05-17 18:50:33,137449
26795,117069,35214,146939,2021-03-28 19:40:11,299222
40227,56456,44731,97180,2024-05-20 11:09:39,198367
5307,122239,7824,151901,2021-12-15 11:50:49,281964
48395,26604,29363,177622,2020-02-21 02:20:06,233589
30536,109527,28681,110424,2018-08-04 16:49:14,248632
2405,115114,45762,28168,2019-09-08 04:15:47,189044
7126,72509,45533,73307,2018-10-14 00:30:58,191349
3784,135665,37436,109770,2022-12-09 03:13:31,282871
37915,38827,9904,97579,2022-12-28 03:21:09,146310
41391,36657,21620,9104,2021-02-18 06:28:56,67381
54598,119703,16668,108105,2022-04-18 11:19:58,244476
29659,78235,22276,21457,2018-10-31 20:42:52,121968
45376,44543,19389,140313,2020-12-05 07:04:28,204245
33235,53025,12658,1244,2022-10-26 11:42:58,66927
298,136844,6192,187612,2018-03-30 12:16:09,330648
41653,84224,17527,36393,2021-02-23 11:05:22,138144
42321,144970,4247,119007,2023-03-03 16:38:53,268224
46332,142316,36727,127649,2020-12-04 21:12:08,306692
20680,127283,6961,153649,2022-02-27 12:57:07,287893
28740,136303,2728,197128,2019-02-16 23:18:58,336159
4125,33682,35612,182215,2023-05-13 06:40:58,251509
15960,91022,4197,68197,2018-08-07 09:44:36,163416
56034,117946,22601,364,2022-06-08 11:17:37,140911
9956,79215,41444,153800,2021-04-17 20:41:58,274459
40197,44710,31777,10608,2020-12-01 09:37:42,87095
59164,70434,43546,17042,2023-10-08 04:24:02,131022
18461,100912,23441,176691,2021-11-14 22:20:42,301044
29237,113940,2250,44761,2021-09-21 05:28:17,160951
59025,37767,24416,175222,2023-12-26 00:27:11,237405
37475,65828,11492,188070,2024-02-12 17:15:53,265390
50150,42813,23604,72853,2024-04-09 07:10:23,139270
58767,92587,29636,58307,2018-07-06 15:19:59,180530
42404,104535,36971,60248,2022-07-03 21:44:13,201754
29763,100719,25541,154618,2022-08-04 22:46:06,280878
30823,134437,10984,27746,2021-01-29 09:42:53,173167
34273,136183,20691,114216,2022-11-27 07:00:01,271090
40285,68366,25218,51527,2023-02-17 20:14:29,145111
58262,39911,42456,185949,2018-05-14 10:08:45,268316
12397,31102,43076,16844,2022-05-04 16:55:31,91022
55765,100852,39843,113720,2018-05-05 01:20:15,254415
10736,34601,9854,154633,2020-10-04 14:42:01,199088
39246,46789,17738,134686,2018-04-13 17:57:33,199213
19893,123883,18206,122986,2020-12-24 18:15:56,265075
42362,114718,16185,123246,2023-12-15 02:26:25,254149
21044,129122,42632,99610,2023-03-10 03:38:48,271364
27131,97387,38378,5782,2024-11-24 04:32:44,141547
30215,33913,12583,37057,2018-11-10 23:22:35,83553
44194,89018,33271,192074,2023-08-17 02:01:01,314363
13833,61179,29148,193348,2022-07-01 06:03:40,283675
41736,78035,14821,36247,2024-12-13 05:02:40,129103
34276,147871,47850,52961,2023-07-21 09:40:59,248682
6758,55127,21158,147766,2019-02-08 16:11:48,224051
44232,85931,30989,67571,2022-05-25 21:39:41,184491
34786,74976,12849,44116,2018-02-05 12:23:22,131941
55941,26283,22273,67180,2022-07-10 09:12:16,115736
58901,35335,19655,59743,2021-07-20 19:05:46,114733
38501,102291,43931,177493,2021-04-07 08:25:03,323715
48013,122216,14651,60984,2021-09-18 03:14:52,197851
35923,142513,34001,6304,2023-02-23 19:07:58,182818
58530,41402,49506,13981,2020-06-03 16:45:03,104889
59684,111540,30623,52539,2020-02-23 18:03:32,194702
4390,86974,45570,154629,2024-03-08 23:33:07,287173
12355,40853,4087,88433,2021-09-07 11:46:34,133373
6703,34928,17510,193518,2023-01-07 12:49:08,245956
39341,37635,1357,20149,2018-02-18 01:47:06,59141
28415,72714,17051,179152,2022-11-07 10:26:28,268917
2981,57186,3713,183192,2022-10-07 01:22:46,244091
21011,130232,26983,66093,2019-03-13 01:43:12,223308
31487,115574,28295,74531,2020-11-04 16:54:37,218400
20017,53276,46204,22710,2020-05-25 11:03:48,122190
14393,148712,40363,89140,2024-08-28 01:50:09,278215
37402,69287,16318,1431,2019-03-06 20:54:05,87036
2037,34528,25483,27372,2020-07-06 04:38:21,87383
37966,117978,5866,176670,2020-10-13 02:20:57,300514
24186,84663,27566,87806,2022-05-05 01:24:38,200035
21389,123236,286,78873,2021-08-19 08:53:11,202395
2066,119968,27805,17603,2019-05-18 07:02:31,165376
31511,47309,49318,27906,2021-06-23 15:45:02,124533
27680,43550,13309,112716,2022-08-20 14:55:49,169575
6527,57942,39626,167853,2022-04-18 09:36:23,265421
44068,46917,27366,83483,2024-01-28 00:11:59,157766
33657,55715,10186,101804,2018-01-10 21:16:06,167705
47634,84911,3484,123857,2018-12-07 11:32:36,212252
32787,80830,45691,2525,2023-02-14 20:26:27,129046
17824,94677,3935,188651,2018-09-02 04:57:15,287263
30904,41217,42439,151308,2024-08-03 23:39:12,234964
39930,108743,3521,40079,2020-12-24 21:49:02,152343
18875,93568,26606,75931,2019-11-20 05:53:33,196105
37073,25362,9653,113001,2024-08-14 23:03:44,148016
36743,64761,43490,113378,2019-03-10 09:20:56,221629
31636,104080,13603,52295,2023-12-06 09:26:10,169978
49956,94875,38917,185465,2021-01-02 11:00:11,319257
39008,145741,37551,37639,2023-12-27 09:21:24,220931
50420,91503,41588,102155,2020-04-13 23:12:33,235246
48360,123058,43102,159132,2020-05-23 18:17:45,325292
16988,101399,46216,193443,2024-06-28 20:19:32,341058
47405,38256,6874,178644,2023-09-07 19:52:26,223774
3036,84747,14122,154119,2022-08-03 04:47:29,252988
57687,141309,18088,43698,2023-05-15 11:46:50,203095
35154,109653,21016,103219,2021-02-14 15:48:16,233888
46030,114230,7961,73903,2021-04-06 03:03:26,196094
30910,133800,9986,52118,2024-12-14 14:38:14,195904
30631,41500,3238,3302,2018-05-16 07:52:57,48040
29851,37983,3959,96595,2023-08-21 20:38:33,138537
53410,112393,38524,67151,2021-01-04 01:30:14,218068
36630,47531,47572,181050,2020-04-25 02:23:48,276153
52443,66277,47806,47347,2022-03-26 10:07:45,161430
36818,35069,34103,36605,2020-02-29 06:12:32,105777
41100,133097,10385,198038,2020-07-30 12:53:38,341520
40921,117609,32470,31608,2022-10-13 09:10:48,181687
19974,77669,16277,41526,2020-03-25 08:14:34,135472
40857,87711,38221,129550,2022-01-20 02:20:05,255482
48502,55972,43257,12085,2022-12-16 07:56:52,111314
17183,148111,8874,89075,2024-11-29 01:29:44,246060
43453,63405,46481,199304,2019-05-31 07:12:09,309190
46288,43557,41114,171787,2022-03-30 13:26:28,256458
6882,55597,22053,94861,2021-07-07 13:37:57,172511
8583,124181,5994,6575,2019-02-15 15:42:42,136750
47859,141601,21493,83071,2022-07-08 09:52:58,246165
23471,84456,27272,92559,2021-11-30 22:16:16,204287
30115,60313,15382,1006,2022-11-26 22:24:36,76701
