employee_id,gender,department,leadership_role
68192,Female,HR,0
51723,Male,Tech,1
29655,Male,Tech,1
45195,Male,Sales,0
50312,Male,HR,0
48754,Other,Sales,1
58891,Female,HR,0
32759,Male,Tech,1
11687,Male,HR,1
78011,Male,Finance,1
5787,Other,HR,0
32092,Other,Tech,0
41717,Other,HR,0
40416,Other,HR,0
5346,Other,HR,0
53165,Other,Sales,0
6323,Other,Finance,1
21141,Other,Sales,0
53300,Male,Finance,0
65826,Female,Sales,1
11832,Male,Sales,0
22081,Other,HR,0
57468,Other,Sales,1
44383,Female,Finance,1
55083,Female,Finance,1
39510,Female,HR,1
20642,Other,Finance,1
42068,Other,HR,0
23318,Other,Sales,1
37763,Female,Tech,1
13766,Male,Sales,1
20848,Female,HR,1
69626,Male,Tech,0
41036,Other,Sales,0
38651,Other,Sales,1
39689,Other,Finance,0
6960,Other,Finance,1
78358,Female,Finance,1
52925,Other,Finance,1
72267,Female,Finance,0
15467,Female,Sales,0
22530,Female,HR,0
33687,Other,Finance,1
71726,Female,Sales,1
2143,Other,Sales,1
4715,Male,Sales,0
63131,Other,Tech,1
24215,Other,HR,1
58139,Male,HR,1
41306,Other,Tech,1
66624,Male,Finance,1
57303,Other,Sales,1
79965,Male,Tech,0
2686,Other,HR,0
22218,Other,Sales,0
74254,Male,Finance,1
3098,Female,HR,0
24931,Other,Finance,0
20432,Other,Finance,0
49941,Female,Finance,1
31724,Female,Tech,0
17890,Female,Finance,0
13996,Female,HR,1
13537,Male,Finance,0
76909,Female,Tech,1
43196,Other,Sales,1
72191,Female,Tech,1
5189,Other,HR,0
18462,Male,HR,0
11367,Female,HR,1
46689,Female,Tech,0
39471,Female,Sales,1
34891,Other,HR,0
34032,Male,Sales,1
26083,Female,Finance,0
42615,Other,Sales,0
66702,Male,HR,0
66914,Other,Tech,0
35872,Male,Sales,1
24715,Other,Sales,1
3007,Female,Sales,1
69056,Female,Finance,0
71277,Other,Tech,0
21671,Other,Sales,1
20941,Female,Finance,1
41150,Male,Tech,0
34340,Male,Tech,0
10029,Male,HR,1
54502,Other,Finance,1
57035,Other,Finance,0
45053,Female,Tech,1
17116,Other,Finance,0
43454,Other,Tech,0
3239,Male,HR,1
35705,Male,Finance,0
64565,Female,Tech,0
6209,Male,Tech,0
43265,Male,Finance,1
42146,Other,Finance,1
74799,Other,Sales,0
20399,Female,Sales,0
75343,Other,Finance,1
42328,Other,Finance,1
240,Other,HR,0
39770,Female,HR,0
50966,Male,Sales,0
67471,Female,HR,0
5952,Other,Tech,1
34,Female,Finance,0
58627,Male,HR,0
50596,Female,HR,1
59583,Other,Tech,0
59243,Other,Tech,1
56455,Female,Sales,1
64201,Female,HR,1
72021,Male,Sales,0
68147,Female,Sales,1
45131,Male,HR,0
59595,Other,HR,1
42894,Other,Sales,0
18922,Other,HR,1
40506,Other,Sales,0
38121,Female,Sales,1
6005,Male,Finance,0
37868,Other,Sales,0
14017,Male,Finance,0
55099,Male,Finance,0
20570,Other,HR,1
44595,Male,Tech,1
48289,Female,Tech,0
28037,Female,Sales,0
20767,Other,Sales,1
54445,Male,Tech,0
20103,Male,HR,1
32936,Other,Finance,0
71167,Female,Tech,1
23518,Other,Finance,1
23080,Other,Tech,0
76895,Other,HR,0
1221,Male,HR,1
79608,Male,Finance,0
71144,Other,Sales,0
51940,Female,Tech,1
48000,Male,HR,0
67062,Male,Finance,0
35468,Female,Tech,0
71355,Male,Finance,1
60580,Female,Tech,0
32919,Male,Sales,1
35103,Female,Finance,1
28956,Other,Tech,0
74748,Female,Finance,0
34533,Male,Tech,1
27559,Other,HR,0
5448,Female,Finance,0
9613,Other,Sales,0
10102,Other,Tech,1
13783,Other,Tech,0
72654,Other,Sales,0
2736,Female,Sales,0
68364,Other,HR,1
74561,Male,HR,1
25565,Female,HR,0
33758,Other,HR,1
78640,Male,HR,1
15163,Other,HR,1
67335,Other,Sales,1
48270,Male,Tech,1
3106,Female,Tech,1
44454,Female,HR,1
34015,Male,HR,0
51884,Female,Finance,1
22348,Female,Tech,1
54263,Female,HR,0
16346,Other,HR,0
34900,Other,Tech,1
25844,Other,Finance,0
34628,Other,Tech,0
27384,Female,Finance,1
53311,Male,Tech,1
43097,Other,HR,0
45128,Female,Finance,1
74104,Other,HR,0
73367,Male,Sales,0
11245,Male,HR,0
45536,Female,Finance,0
21828,Other,HR,1
67227,Female,Tech,1
75261,Male,Finance,0
41268,Other,HR,1
12777,Male,Tech,0
79796,Female,Finance,1
69291,Male,HR,1
5311,Male,Tech,0
62505,Male,Tech,0
23182,Female,Tech,1
13445,Female,Sales,0
33379,Female,Sales,0
68029,Other,Sales,0
42413,Female,Finance,0
59669,Other,Sales,0
44312,Female,Sales,1
42226,Female,Sales,0
64178,Other,Finance,0
1620,Other,HR,0
15071,Male,Finance,1
24761,Other,Finance,1
65628,Female,Finance,0
75046,Other,Finance,0
5643,Male,Sales,1
5003,Other,Finance,0
27378,Female,HR,1
70200,Female,Finance,0
65146,Male,HR,0
13776,Other,HR,1
3585,Female,HR,1
53749,Female,Sales,0
14790,Male,Finance,0
23010,Female,Finance,1
27623,Female,HR,0
45265,Other,Tech,0
67934,Other,Sales,1
59977,Male,Tech,1
35520,Male,Tech,0
61755,Other,HR,0
1886,Female,Finance,0
77292,Other,Finance,0
58159,Female,Finance,1
35765,Other,Finance,1
69324,Other,Tech,0
27553,Other,HR,1
38975,Male,Finance,1
58383,Other,Sales,1
30927,Male,Tech,1
34619,Female,Finance,1
12598,Other,Tech,0
21564,Male,Sales,0
18200,Male,HR,1
6480,Female,Finance,1
78578,Male,Sales,0
21598,Other,Sales,0
77423,Male,Finance,0
14554,Other,Sales,1
25312,Other,Finance,1
44220,Other,Finance,1
74234,Other,HR,1
19090,Other,Sales,0
79554,Male,Sales,0
49931,Female,Tech,1
56935,Female,Tech,0
77933,Female,Sales,1
15180,Other,Sales,1
22379,Other,Tech,0
44931,Other,Tech,0
13994,Male,Sales,0
39486,Male,Sales,1
66077,Male,Finance,0
17393,Other,Sales,1
76748,Female,Tech,1
69222,Other,Sales,1
25793,Female,Sales,1
9742,Other,HR,1
21869,Male,HR,0
17562,Female,Finance,0
33984,Other,Sales,1
3669,Female,HR,1
39687,Female,HR,1
30186,Male,Tech,0
35297,Female,Sales,1
47862,Male,Tech,0
44663,Other,HR,0
4470,Other,Finance,1
2317,Male,HR,0
36608,Female,Finance,0
38836,Male,Sales,1
5495,Female,HR,1
44352,Male,Tech,1
10538,Male,HR,1
68639,Other,Sales,1
69773,Female,Tech,1
16236,Male,Sales,0
47285,Female,Finance,0
65819,Other,Tech,0
18995,Male,Sales,1
78533,Other,Tech,0
11977,Male,HR,1
59118,Male,Sales,0
48457,Male,HR,0
52411,Other,Finance,0
17681,Female,Finance,1
52388,Female,Sales,0
26947,Other,HR,1
22621,Female,Finance,1
53655,Male,Finance,0
66841,Female,Tech,1
8178,Male,HR,1
62525,Male,Tech,0
41264,Female,Tech,1
55052,Male,Finance,1
22008,Male,HR,1
48110,Male,Tech,0
65775,Male,HR,1
2268,Female,Finance,1
47321,Female,HR,1
18003,Male,Finance,0
6457,Male,HR,0
5099,Other,Finance,1
42736,Female,Finance,0
23118,Male,Sales,1
35504,Other,Tech,1
42355,Male,Sales,0
62686,Female,Finance,0
37130,Other,Tech,0
49822,Female,Finance,1
55394,Female,Finance,0
50230,Other,Tech,1
5188,Other,Sales,0
46347,Female,Tech,1
28199,Female,Sales,1
63404,Other,Finance,0
8283,Other,Finance,1
48545,Other,Sales,0
47805,Male,Sales,1
55770,Other,HR,1
34753,Other,HR,0
57666,Male,HR,0
71401,Female,Sales,0
75047,Male,Tech,0
59867,Other,Tech,1
6518,Female,Finance,0
1605,Female,Sales,0
59059,Other,Sales,0
20631,Other,Finance,0
20252,Female,Tech,1
74779,Other,Finance,1
18306,Male,Finance,1
37206,Female,Tech,0
58875,Female,Finance,0
79933,Other,HR,0
20487,Female,Sales,0
12509,Male,Sales,1
15716,Female,HR,0
37771,Male,Tech,1
78460,Female,Sales,1
40004,Male,Sales,0
49181,Male,HR,0
52282,Female,Finance,1
56508,Other,Sales,1
79795,Female,Finance,0
6721,Female,Tech,0
37826,Other,Sales,1
68396,Male,Tech,1
21892,Other,Finance,0
16067,Female,Tech,0
59880,Female,Tech,1
27728,Female,Sales,1
9147,Male,HR,0
50722,Female,Sales,0
32068,Other,Tech,0
38193,Female,Sales,0
20737,Other,Finance,0
11676,Female,Finance,0
5068,Male,Finance,1
74249,Male,HR,0
50435,Female,Finance,1
21283,Female,Tech,0
9829,Other,Finance,0
65416,Female,Finance,1
60584,Other,Tech,0
32267,Other,Tech,1
24176,Male,Finance,0
66787,Female,HR,1
45215,Female,Sales,0
73178,Female,HR,1
71999,Female,HR,0
22344,Male,Tech,0
43497,Female,HR,0
78016,Female,Finance,1
59621,Male,Sales,0
11155,Other,HR,1
49191,Other,Sales,1
23786,Female,HR,0
65796,Male,Sales,0
58591,Male,Finance,1
56229,Female,Finance,1
25946,Male,Finance,0
59137,Female,Tech,0
68602,Female,Tech,1
52628,Other,Sales,1
79948,Male,Tech,1
77266,Other,Tech,1
9472,Male,HR,0
17854,Female,Sales,1
50045,Male,Finance,1
68834,Female,HR,1
70107,Male,Tech,0
32487,Other,Tech,0
21093,Male,Finance,1
31025,Other,Sales,1
63088,Male,Sales,1
43568,Other,Tech,0
31389,Other,Sales,1
50989,Female,Finance,0
64289,Female,Tech,0
77383,Male,Finance,0
73553,Female,Sales,0
10997,Female,HR,0
50444,Other,Sales,1
30129,Male,Tech,0
77653,Female,Tech,0
7270,Female,Tech,0
700,Other,Sales,0
72643,Female,Tech,1
76344,Male,Sales,1
57640,Male,Tech,1
2640,Male,HR,0
16014,Male,Finance,1
19406,Other,Sales,1
44721,Female,Finance,0
32581,Male,Tech,0
22811,Female,Tech,0
3013,Other,HR,1
46239,Male,Sales,0
57720,Female,Sales,0
60735,Female,Tech,0
30019,Other,Tech,0
32621,Other,Finance,0
72489,Female,Sales,0
30781,Other,Sales,1
25192,Other,Sales,0
68867,Male,HR,0
37841,Female,Finance,1
49646,Male,Sales,0
65415,Male,Tech,1
52599,Other,Sales,1
77627,Male,Sales,1
51304,Other,Finance,1
12642,Male,HR,1
1343,Female,Sales,0
73489,Male,HR,0
25045,Male,HR,0
65582,Male,Sales,0
71841,Other,Sales,0
71066,Male,Sales,0
69803,Female,Tech,1
10305,Female,Sales,1
77802,Other,Finance,0
39610,Other,Tech,0
13020,Female,Tech,0
50451,Other,HR,0
73665,Other,Tech,1
52372,Male,Finance,1
77556,Other,Tech,1
20368,Other,Sales,1
44244,Other,HR,0
28120,Female,Tech,0
74503,Other,Tech,1
66990,Female,Tech,0
47689,Other,HR,0
38259,Other,HR,1
17222,Male,Sales,0
79246,Female,Tech,0
39165,Male,HR,1
78621,Other,HR,0
55801,Female,Sales,1
42199,Female,Sales,1
22481,Male,HR,0
37912,Other,Sales,1
77711,Other,Finance,1
52400,Female,Tech,0
43429,Male,Sales,1
72069,Other,Sales,0
50523,Male,Finance,0
27503,Female,Finance,1
11542,Female,Sales,1
50281,Male,Tech,1
10221,Other,Finance,1
1128,Female,HR,0
78382,Female,Tech,1
54412,Female,Sales,1
50883,Female,Sales,0
26065,Female,Tech,1
33534,Male,Sales,0
60944,Other,Sales,0
41011,Female,Finance,1
1268,Other,HR,1
20602,Other,HR,0
63008,Other,Sales,1
20386,Female,HR,0
60298,Female,Finance,1
11184,Other,HR,0
63331,Male,Tech,0
60865,Female,Sales,1
54916,Other,Finance,0
76022,Female,Tech,0
60010,Male,HR,1
72575,Male,Sales,0
61292,Female,Finance,1
66934,Male,Finance,0
1293,Female,Finance,0
29671,Male,HR,0
50543,Female,HR,0
7179,Female,HR,1
61219,Female,Finance,1
6194,Female,Tech,0
19839,Male,Tech,0
56238,Female,Sales,1
33702,Female,Sales,1
30954,Male,HR,0
1257,Other,Sales,1
8460,Female,Sales,1
48633,Male,Tech,1
65331,Female,Sales,0
76700,Other,Sales,1
66636,Other,Sales,1
2355,Male,Finance,1
55314,Other,Tech,0
65344,Other,HR,0
45272,Female,HR,0
9301,Female,Finance,0
3384,Other,Tech,1
71839,Female,HR,1
22782,Male,Tech,1
29628,Other,HR,1
10926,Other,HR,0
74612,Male,Sales,1
45410,Male,Finance,0
36020,Male,Finance,1
62055,Male,HR,0
572,Male,Sales,0
57368,Male,Tech,0
47401,Female,Finance,1
25690,Other,Sales,0
45387,Female,Sales,1
520,Male,Tech,0
32954,Male,HR,1
63715,Female,Sales,1
120,Male,Finance,1
10394,Other,Tech,1
65577,Female,Finance,0
895,Female,Sales,1
42422,Female,Tech,0
19716,Other,Sales,1
55888,Male,Finance,0
59986,Female,Finance,1
59206,Male,HR,1
23778,Other,Finance,0
51871,Other,HR,1
78107,Other,Finance,0
37600,Other,HR,0
63424,Female,Tech,1
7475,Male,HR,0
18543,Male,HR,1
67232,Other,Finance,0
17350,Other,Tech,0
837,Other,HR,1
59740,Male,Finance,0
58901,Female,Tech,0
12360,Other,Tech,1
36236,Other,Sales,1
14658,Male,Finance,0
4175,Other,Tech,1
40141,Other,Sales,1
20447,Other,Tech,1
30030,Other,Sales,0
3204,Female,Tech,1
2897,Male,Finance,1
66919,Other,Sales,0
39217,Male,Tech,0
56727,Other,HR,1
11157,Female,Sales,1
48633,Female,HR,1
16855,Female,Finance,1
67096,Female,Tech,1
69607,Female,HR,0
51398,Male,Tech,1
21412,Female,Tech,1
50569,Other,Sales,0
51746,Other,Tech,1
36921,Female,HR,1
70874,Female,Sales,0
51260,Other,Tech,1
24700,Other,HR,0
23060,Other,Sales,1
66885,Male,Tech,0
48736,Other,Sales,1
63545,Male,Tech,0
43112,Male,Tech,1
14136,Other,Tech,1
68923,Female,Finance,1
29210,Other,Sales,0
64027,Other,Tech,0
66037,Other,HR,1
66325,Female,Tech,0
39923,Male,HR,0
35667,Other,Sales,0
53012,Female,Finance,0
77322,Male,HR,1
31677,Other,Tech,0
11100,Male,Sales,0
71164,Male,Tech,1
10184,Other,Tech,0
51927,Other,HR,0
17536,Other,Sales,1
67401,Male,HR,0
22458,Female,Sales,1
47752,Female,Sales,0
13727,Male,Tech,0
18211,Male,Tech,1
10542,Male,HR,1
11092,Other,Finance,1
26707,Female,Sales,1
79498,Other,HR,0
17833,Other,Sales,0
77096,Female,Tech,0
757,Other,Finance,0
24536,Other,Sales,1
55659,Male,Finance,0
37231,Male,Sales,1
52212,Male,Finance,1
67236,Female,Tech,0
17813,Male,Finance,0
12579,Female,Finance,0
30763,Other,Tech,1
44123,Male,Finance,1
25977,Male,HR,1
61452,Male,Tech,0
50296,Female,Tech,0
71848,Other,Finance,0
64515,Other,Finance,0
2086,Male,Tech,1
12421,Female,Tech,1
36237,Female,Finance,1
20305,Other,HR,0
75455,Male,Sales,0
65882,Other,Sales,0
26868,Other,HR,1
6754,Female,Tech,1
16037,Male,Sales,0
16964,Male,Tech,0
76761,Male,Finance,1
69171,Other,Sales,1
32258,Other,HR,1
47899,Male,Finance,1
1245,Female,HR,0
67115,Female,HR,0
42906,Other,Sales,0
6503,Other,Tech,0
36265,Female,Tech,1
70594,Other,Sales,1
77518,Male,Sales,0
37971,Female,Sales,1
34820,Female,Finance,1
5691,Female,Tech,1
46282,Other,Tech,0
49670,Male,Finance,1
70967,Male,Sales,1
31219,Male,Tech,1
28872,Female,HR,1
77801,Other,Tech,0
30185,Male,Tech,0
69165,Female,Sales,1
31975,Female,HR,0
56142,Female,Finance,1
15634,Male,Finance,0
52044,Male,Finance,0
20439,Male,HR,0
53926,Male,HR,0
64423,Female,Finance,1
43736,Female,Sales,0
10166,Male,Sales,1
54377,Female,HR,0
7592,Male,HR,0
21326,Male,Sales,0
8920,Other,Tech,1
10746,Female,Tech,0
11039,Other,Sales,0
65979,Other,Tech,1
15014,Other,HR,1
67180,Female,HR,1
56181,Other,Sales,1
39160,Other,Tech,1
45230,Male,Finance,0
24390,Other,Finance,0
41569,Male,Finance,1
10620,Other,HR,0
7675,Male,HR,0
35185,Male,Finance,1
20701,Other,HR,1
47465,Other,HR,0
5277,Male,Tech,1
8064,Male,HR,0
58108,Female,HR,1
28663,Other,Tech,0
33480,Male,HR,1
13684,Other,Finance,0
7215,Female,HR,1
46810,Female,HR,1
33516,Male,Finance,0
75859,Other,Sales,1
35609,Male,Finance,0
56326,Female,Tech,1
35588,Female,Finance,0
36149,Female,Tech,0
37968,Male,Tech,0
48527,Other,Sales,0
46458,Male,Sales,0
79487,Other,HR,1
28356,Other,HR,1
30441,Female,Tech,0
14706,Female,HR,0
2068,Female,HR,0
32404,Male,Tech,0
13819,Female,HR,0
3097,Male,Finance,0
22668,Female,Tech,1
43519,Male,HR,0
12121,Male,HR,0
61009,Other,Sales,0
44698,Male,Finance,1
72753,Other,HR,0
48938,Male,HR,0
55843,Other,HR,1
71011,Male,Sales,0
28364,Male,HR,0
28973,Male,Tech,1
11919,Female,Tech,0
46450,Other,HR,0
77404,Male,Sales,0
25463,Female,HR,0
61722,Male,Finance,1
14401,Male,HR,0
70397,Male,Sales,1
76554,Other,Sales,1
36513,Female,Finance,1
70210,Male,Tech,1
32858,Female,HR,1
62302,Other,Finance,0
64942,Male,Sales,0
68928,Male,Finance,0
25715,Other,Finance,1
3665,Male,Sales,0
49433,Female,Tech,0
6202,Other,HR,0
16160,Other,Sales,0
70294,Female,Finance,0
51891,Female,Tech,0
77613,Female,HR,0
35804,Other,Tech,0
14962,Other,Sales,0
41188,Other,HR,1
66432,Other,HR,1
39191,Male,Finance,0
524,Other,Finance,1
9211,Female,Sales,0
3627,Other,HR,0
17239,Female,Tech,0
6455,Other,Finance,1
42336,Female,HR,1
45551,Male,Sales,0
23506,Other,Tech,1
79371,Male,HR,1
55544,Other,Sales,0
49801,Other,Sales,1
14773,Female,HR,0
75710,Female,Tech,0
57277,Female,Tech,0
25075,Other,Tech,1
59722,Other,Finance,1
28227,Male,HR,0
19763,Male,Tech,0
64816,Other,Finance,1
31037,Other,Sales,1
59006,Other,Sales,1
45343,Female,HR,1
8978,Female,HR,1
52556,Female,Tech,1
9444,Male,HR,0
34012,Female,HR,0
78466,Other,Sales,1
79410,Female,HR,1
20382,Male,Sales,1
77322,Other,Sales,1
1822,Male,Sales,1
28891,Other,HR,0
59026,Male,Tech,0
43398,Female,Finance,1
36478,Other,Sales,0
25555,Male,HR,1
22396,Male,Sales,1
32474,Female,Tech,0
5879,Other,Sales,0
78503,Male,HR,0
69030,Female,HR,0
75350,Male,HR,0
75581,Female,Sales,1
32929,Male,HR,0
4400,Other,Sales,1
59465,Female,HR,1
48519,Female,Sales,0
36945,Male,Sales,1
53986,Male,HR,0
20638,Other,Sales,1
309,Other,HR,0
11847,Male,Finance,1
60271,Male,Sales,1
45076,Female,HR,1
18795,Female,Sales,1
19049,Male,Tech,0
5797,Female,HR,0
29365,Other,Sales,1
76861,Male,Finance,0
40942,Other,Finance,1
54143,Female,Sales,1
41495,Other,Finance,1
2688,Other,Sales,1
52054,Male,Tech,0
58405,Male,Finance,1
19159,Other,Finance,1
10736,Other,Sales,0
31825,Male,Tech,1
24835,Female,Finance,0
27974,Other,Sales,1
8025,Male,Finance,0
17057,Female,Sales,0
67994,Male,Finance,1
62420,Male,Finance,1
6119,Other,Tech,1
31425,Other,Finance,1
12117,Female,Finance,1
66170,Other,HR,1
36166,Male,HR,1
41587,Female,Tech,1
33947,Male,Finance,1
59202,Male,HR,1
8509,Male,Tech,1
39132,Male,Sales,1
32540,Female,Finance,0
67391,Male,HR,1
78247,Male,Finance,0
61061,Other,Tech,1
9887,Male,HR,0
53929,Female,Sales,1
63467,Other,Tech,0
28759,Male,Sales,0
35894,Female,Finance,1
44997,Male,HR,1
53686,Male,Sales,1
9594,Female,Sales,1
18263,Other,Sales,0
67415,Other,Finance,1
44191,Other,Finance,0
72215,Other,Tech,0
57063,Other,HR,1
32284,Male,Sales,0
40978,Male,Sales,0
65875,Male,Finance,0
34353,Female,HR,0
47340,Other,HR,1
43160,Other,Finance,0
74795,Male,Tech,0
45266,Other,Tech,0
36406,Other,Tech,1
20773,Female,Finance,0
10857,Other,Sales,0
38981,Other,Tech,0
308,Other,HR,0
67331,Female,Sales,0
51632,Other,HR,1
71416,Male,Tech,0
9047,Other,Sales,1
24258,Other,Finance,0
4139,Male,Tech,0
32297,Other,Finance,0
14515,Male,Sales,1
44732,Male,Sales,1
19987,Female,Tech,1
73263,Male,Tech,0
35393,Male,Tech,0
30143,Male,Sales,0
8734,Other,HR,0
14912,Female,HR,0
55676,Male,Finance,0
55841,Male,Sales,0
49008,Female,Tech,0
79320,Male,Tech,0
934,Male,Finance,0
71581,Male,Finance,1
38628,Other,Tech,0
7391,Female,Tech,1
28001,Female,Tech,0
15920,Other,Sales,1
22524,Male,Finance,0
73920,Male,Finance,0
10708,Other,HR,0
35000,Male,Sales,0
7064,Other,HR,0
38394,Other,Tech,0
70638,Female,Sales,1
48798,Male,HR,1
1829,Other,Tech,1
44251,Other,HR,1
52549,Male,HR,0
10203,Female,Finance,1
74557,Other,Tech,0
42656,Female,Tech,0
65316,Female,HR,1
60557,Male,HR,0
6361,Other,Sales,0
60552,Female,Finance,0
63881,Male,Finance,1
5580,Male,Sales,1
25269,Male,Finance,1
2617,Other,Tech,0
46013,Male,Sales,1
52896,Other,Sales,1
35867,Other,HR,1
50227,Male,Tech,0
77354,Male,HR,1
74349,Female,Finance,1
62689,Female,Sales,0
77861,Female,Finance,0
50278,Male,Tech,0
76857,Other,Sales,0
37593,Other,Tech,1
36859,Female,Tech,0
73838,Male,Finance,0
56743,Other,Tech,1
32489,Male,Tech,0
838,Female,Finance,0
47341,Male,Finance,0
1701,Female,Tech,1
24277,Other,HR,1
10983,Female,Tech,1
58769,Female,Sales,0
16825,Male,Sales,0
43238,Other,Finance,1
70863,Male,Tech,1
76003,Female,Finance,0
6397,Other,Finance,0
49349,Other,HR,1
11904,Male,HR,1
5182,Other,Tech,1
43371,Male,HR,1
23650,Male,Finance,0
35744,Female,Finance,1
9301,Other,Tech,1
45824,Male,HR,1
11593,Female,HR,0
67282,Male,Finance,1
24462,Other,Tech,0
8393,Female,Tech,0
28849,Male,Finance,0
1117,Female,HR,0
60832,Other,HR,1
45303,Male,Sales,1
41131,Other,Finance,0
45281,Male,HR,0
44321,Other,HR,1
72210,Female,Tech,1
65701,Male,Sales,1
77162,Male,HR,0
67481,Male,Tech,0
77737,Female,Finance,1
63332,Male,HR,1
65349,Other,Tech,1
50542,Female,Sales,0
75539,Other,Tech,0
30090,Male,Sales,0
72492,Other,HR,1
74430,Male,Tech,1
46000,Female,Sales,0
53777,Female,Tech,0
61207,Male,Sales,0
18958,Male,Finance,1
66813,Male,Finance,0
47023,Male,HR,1
49341,Other,HR,1
54559,Male,Finance,0
2822,Male,Sales,0
65845,Female,Tech,0
28115,Male,Tech,0
35759,Male,HR,1
48198,Male,Tech,1
39275,Female,Tech,0
49394,Male,HR,1
50682,Other,Sales,0
4918,Other,HR,0
4685,Male,Tech,0
35950,Other,Tech,1
5696,Other,Tech,1
40056,Other,Finance,0
49368,Other,Finance,1
64012,Male,Finance,1
74763,Female,Tech,1
9846,Other,Tech,0
40261,Female,Finance,1
57955,Female,Tech,0
24074,Male,Sales,0
16185,Male,Tech,1
43198,Male,Finance,0
17933,Other,HR,1
32496,Other,Finance,1
25916,Female,Tech,0
55830,Male,Finance,0
78955,Other,Finance,0
18285,Male,Sales,1
31660,Female,Tech,0
30720,Male,Sales,1
26510,Male,Tech,1
21623,Male,Finance,1
77994,Male,Tech,0
48730,Other,Finance,0
46218,Other,Finance,1
32138,Female,HR,1
45898,Male,Finance,1
41250,Male,HR,0
52089,Female,Tech,0
69381,Other,Sales,1
15106,Male,Sales,1
46260,Female,Tech,0
27071,Other,Tech,1
13509,Other,Finance,1
18817,Female,HR,0
62939,Other,HR,1
67343,Other,Tech,1
33049,Other,Sales,0
26687,Male,Finance,0
22839,Male,Finance,1
36669,Female,Sales,0
65895,Male,HR,1
43823,Other,HR,1
35135,Male,Finance,1
4508,Male,Finance,1
27134,Other,Finance,1
39107,Male,Sales,1
51172,Female,Finance,0
58511,Other,Sales,0
55517,Male,HR,0
5004,Other,Sales,1
20517,Female,Finance,1
65618,Female,Tech,0
62235,Male,Sales,0
53180,Male,Sales,1
44348,Male,Finance,0
26393,Other,HR,1
37139,Female,Finance,0
6235,Other,HR,0
1612,Other,Finance,0
56469,Male,Sales,1
59073,Female,Finance,0
52477,Female,Finance,1
373,Other,HR,0
67937,Other,HR,0
4168,Female,Sales,1
24281,Female,HR,0
7113,Female,HR,1
30957,Other,Sales,1
45077,Other,Tech,0
12205,Other,Finance,1
17709,Female,Tech,1
877,Female,Finance,1
69652,Other,HR,1
34486,Other,Finance,1
26507,Female,Tech,1
19741,Female,HR,1
24064,Male,HR,0
34178,Male,Sales,1
22739,Other,Tech,0
12863,Female,Sales,0
73665,Female,Sales,0
4694,Female,HR,1
8033,Male,Tech,1
16086,Other,Sales,1
58804,Female,Tech,0
76865,Male,Tech,0
42534,Female,Tech,1
62679,Female,Sales,1
57736,Female,Tech,1
64186,Other,Sales,0
73061,Male,HR,0
63145,Male,Finance,1
619,Male,HR,1
23606,Other,HR,0
19697,Female,Sales,0
7230,Female,HR,0
1777,Other,HR,1
59349,Other,Tech,0
34986,Other,Tech,1
57700,Female,HR,1
65571,Female,HR,1
33817,Other,Tech,0
73809,Other,Sales,1
60233,Female,Tech,1
64801,Other,Finance,1
9870,Male,Finance,0
75169,Other,Tech,1
20056,Other,Tech,1
34959,Male,Sales,1
4386,Male,Finance,1
53984,Female,Finance,0
42939,Other,Sales,0
28992,Other,Sales,1
14068,Other,HR,1
6132,Other,Sales,0
39244,Other,Tech,1
30072,Female,HR,1
64818,Other,HR,0
14530,Male,Sales,1
61054,Male,Finance,1
28365,Male,HR,1
60204,Female,Finance,0
51797,Other,Sales,0
38753,Female,Tech,0
68876,Other,Tech,0
39650,Male,Tech,0
26677,Male,Finance,0
29625,Other,HR,1
16586,Female,Tech,0
19473,Male,Sales,0
3319,Other,Tech,0
41571,Other,Finance,1
7037,Other,Tech,0
4034,Other,Tech,0
6667,Other,HR,0
660,Other,Tech,1
42270,Other,Finance,0
23183,Female,Tech,1
6640,Female,Finance,1
7980,Female,Tech,0
21410,Other,Tech,1
18396,Female,Finance,0
32783,Female,Tech,0
56965,Other,Sales,1
51726,Female,Sales,0
27843,Female,Finance,1
49676,Male,Finance,1
20449,Male,Finance,1
12941,Female,Finance,1
68196,Other,Tech,1
73270,Female,Finance,1
39799,Female,Finance,0
45315,Female,Finance,0
46620,Other,Sales,1
74979,Other,Sales,1
31235,Other,Finance,0
70824,Female,Sales,0
26413,Other,Sales,0
41552,Male,Tech,0
12991,Female,Finance,1
9687,Other,HR,1
52050,Female,HR,1
43950,Other,Finance,0
34546,Female,Sales,0
71201,Other,HR,0
4476,Female,Finance,1
67038,Female,HR,0
53518,Male,Tech,0
15197,Male,Tech,1
15751,Female,Finance,0
23503,Male,Sales,1
18790,Female,Tech,1
76713,Other,Finance,1
33569,Male,Finance,1
1324,Female,Tech,1
24353,Female,Finance,1
15238,Other,Tech,1
15215,Other,Sales,0
58747,Female,Finance,0
63983,Male,Finance,0
47368,Other,Sales,1
24553,Other,Finance,0
5987,Other,Tech,0
67444,Female,Sales,0
71999,Female,Sales,1
70158,Male,Sales,0
67412,Male,HR,1
75147,Female,Finance,1
4616,Female,Sales,1
6783,Other,HR,1
31821,Female,Finance,0
16805,Female,Tech,0
36316,Other,Finance,1
38787,Other,Sales,0
33059,Female,Tech,0
78568,Female,Finance,1
23860,Other,Tech,1
9203,Female,Tech,0
42150,Male,Finance,1
75505,Other,Sales,0
