student_id,class_date,attendance_status,class_type
36159,2021-03-21 02:51:40,Present,Lecture
5511,2021-08-16 09:46:51,Present,Lab
27650,2021-09-11 00:05:42,Absent,Lab
40132,2018-07-07 18:56:34,Present,Online
44054,2019-10-26 05:57:52,Present,Lab
40963,2021-01-03 21:30:39,Present,Online
24269,2022-09-22 04:15:45,Present,Online
13902,2018-11-13 03:54:26,Absent,Lecture
45845,2022-07-06 00:47:28,Absent,Lab
44026,2020-06-26 00:39:50,Present,Online
33485,2022-03-12 08:07:47,Present,Lab
22653,2017-08-13 07:50:36,Absent,Lecture
40794,2023-02-04 17:44:35,Absent,Online
26942,2018-08-02 13:47:41,Present,Online
2117,2019-12-26 00:55:29,Present,Lab
12224,2021-07-02 04:44:05,Present,Lab
23334,2022-01-22 22:23:33,Present,Lab
46072,2022-07-01 23:28:39,Present,Lecture
1344,2024-02-06 12:53:33,Present,Online
20533,2019-06-03 11:10:00,Present,Lab
14414,2017-02-15 18:41:09,Present,Online
45280,2021-11-15 03:05:54,Present,Online
26058,2017-01-22 08:50:30,Present,Online
16197,2021-06-21 18:00:57,Present,Lab
6777,2017-03-08 16:14:56,Absent,Lab
27300,2024-06-06 10:07:14,Present,Lecture
40969,2022-01-27 10:25:16,Present,Lecture
46757,2018-05-12 16:37:04,Absent,Lab
1040,2021-12-26 21:21:02,Present,Lab
15659,2019-11-08 10:26:16,Present,Lab
33200,2018-09-15 10:15:24,Present,Online
14315,2021-08-12 11:54:08,Present,Lecture
12283,2019-04-04 10:01:44,Present,Lab
44380,2021-09-19 05:04:38,Present,Online
7497,2024-02-08 14:01:13,Present,Online
34763,2023-01-05 20:24:37,Present,Online
14177,2022-09-22 19:21:31,Present,Lecture
7461,2021-08-11 12:29:45,Present,Lecture
35510,2021-10-10 02:45:02,Present,Lecture
7919,2019-01-15 20:32:01,Present,Lab
24995,2022-04-30 15:45:43,Present,Lab
47316,2018-07-02 22:45:13,Present,Lecture
26289,2023-07-14 12:45:53,Present,Lecture
7783,2019-10-13 10:05:36,Present,Lab
11768,2021-01-01 01:19:30,Present,Lecture
10335,2022-06-07 19:12:57,Present,Online
41698,2024-01-16 11:14:28,Present,Lab
23294,2020-01-12 19:08:33,Present,Online
42163,2020-01-23 09:08:04,Present,Lecture
23773,2023-08-18 20:41:52,Present,Online
26561,2024-06-12 17:54:22,Present,Lecture
37770,2024-03-28 14:03:15,Present,Lab
32348,2020-09-20 10:13:27,Present,Lab
30532,2024-03-18 06:19:03,Present,Online
23314,2022-12-16 18:34:49,Present,Lab
29320,2020-04-17 04:42:19,Present,Online
41702,2022-01-16 13:14:18,Present,Lecture
33064,2023-06-10 14:08:47,Present,Lab
17391,2021-01-09 07:16:17,Present,Lab
32661,2017-03-02 20:22:29,Present,Lab
25260,2017-02-03 15:59:14,Absent,Lecture
31652,2017-10-19 22:13:55,Present,Online
24015,2024-04-04 21:54:42,Absent,Lab
42624,2021-08-23 13:57:43,Present,Lecture
16997,2017-06-27 12:55:12,Present,Online
17669,2024-02-26 22:47:40,Present,Lab
20420,2017-10-19 11:15:49,Present,Online
11092,2024-01-18 02:43:16,Present,Online
10003,2017-09-27 10:58:13,Present,Online
14049,2019-12-03 04:09:01,Present,Lecture
23757,2021-08-03 20:53:30,Present,Lecture
26705,2021-04-21 15:48:00,Present,Online
14440,2018-08-28 02:18:50,Present,Lecture
2400,2023-06-25 16:48:14,Present,Lecture
26088,2019-03-06 20:16:26,Present,Lab
12219,2017-01-03 21:09:08,Present,Online
16309,2017-04-30 11:39:19,Present,Online
2436,2022-09-06 03:45:04,Present,Lab
7316,2024-03-04 12:42:41,Present,Online
32867,2024-05-04 08:09:41,Present,Online
43976,2019-01-22 23:09:48,Present,Lecture
5775,2019-03-18 07:29:12,Present,Lab
28902,2021-08-12 02:20:27,Present,Lecture
45088,2021-04-18 08:50:14,Present,Online
4106,2017-12-25 19:17:06,Absent,Lab
44117,2023-06-12 05:01:35,Present,Online
21174,2017-06-04 11:52:52,Absent,Lab
15652,2021-11-28 09:41:41,Present,Lab
1926,2022-03-14 12:40:01,Present,Lab
20131,2018-10-30 03:39:48,Present,Online
21833,2021-07-10 08:08:21,Present,Lecture
24926,2021-05-18 10:59:43,Present,Lecture
24419,2019-12-12 23:51:48,Present,Online
26096,2022-09-20 06:09:09,Present,Lab
21500,2023-07-20 13:27:57,Present,Online
9453,2024-08-17 15:36:54,Absent,Online
49022,2022-03-04 08:25:20,Present,Lecture
47833,2023-06-11 03:39:12,Absent,Lecture
46759,2021-11-14 09:18:58,Present,Lecture
28556,2022-02-23 13:09:35,Present,Online
15270,2017-11-16 12:24:16,Present,Lab
6172,2017-05-20 08:30:45,Present,Online
16394,2021-11-18 06:52:27,Present,Lab
160,2020-08-17 23:08:03,Absent,Lecture
19274,2022-12-09 18:37:33,Present,Online
1058,2017-06-22 06:15:37,Present,Lab
38915,2021-09-18 05:48:51,Present,Online
13190,2018-02-28 10:37:47,Present,Lab
26339,2018-10-12 21:37:49,Present,Lecture
14083,2023-05-09 08:57:30,Present,Lab
26567,2022-05-15 02:11:36,Absent,Online
39747,2017-12-28 19:10:27,Present,Lecture
3848,2022-06-28 01:29:09,Absent,Lecture
28986,2019-05-26 23:44:55,Absent,Lecture
19342,2022-09-05 08:11:54,Present,Lab
31430,2024-01-27 14:53:23,Present,Lecture
8514,2017-02-13 11:06:38,Present,Lecture
4887,2017-09-09 08:22:06,Present,Lecture
19709,2017-03-21 16:55:05,Present,Lecture
37117,2022-11-29 06:28:05,Absent,Lab
34585,2023-10-09 19:22:35,Absent,Online
44896,2023-06-13 22:20:21,Present,Lecture
16981,2017-06-05 15:38:56,Absent,Lab
23771,2019-04-04 18:46:59,Present,Lab
42359,2021-04-22 17:29:19,Present,Online
29086,2018-09-11 00:15:44,Present,Lecture
45350,2021-10-10 06:06:55,Present,Online
1555,2019-03-30 11:23:58,Present,Lab
8500,2017-02-24 10:55:23,Present,Lab
3183,2020-01-03 21:16:15,Present,Lab
842,2019-08-08 10:18:51,Absent,Lab
33234,2023-04-27 02:51:35,Present,Lab
27244,2017-06-03 21:37:07,Present,Lecture
1490,2019-08-24 02:24:13,Present,Online
40601,2023-09-03 18:16:17,Present,Lab
38898,2023-01-02 10:33:20,Present,Lecture
14862,2019-02-10 04:26:30,Absent,Lab
42197,2022-10-01 17:26:35,Absent,Lab
26515,2024-10-27 08:51:28,Present,Lecture
31918,2021-01-01 21:05:42,Present,Online
46772,2018-11-13 19:28:27,Present,Lab
15530,2023-07-14 12:26:42,Present,Lecture
13084,2022-04-19 03:01:00,Present,Lab
16499,2017-09-06 01:34:24,Present,Lab
23874,2020-04-23 08:51:35,Absent,Online
6250,2017-10-14 14:29:04,Absent,Online
3438,2020-06-25 09:30:12,Present,Lecture
808,2019-11-18 15:57:20,Present,Online
17921,2017-08-11 13:39:17,Present,Lab
21332,2023-09-03 14:23:40,Present,Lab
21231,2017-08-26 06:30:02,Present,Lab
41557,2020-05-04 17:30:21,Present,Lab
23228,2021-11-12 14:39:24,Present,Lecture
16143,2017-09-02 19:53:49,Present,Online
1437,2018-07-13 10:51:11,Present,Online
32904,2017-05-24 15:16:19,Absent,Lab
17730,2019-03-12 10:48:24,Present,Online
20130,2017-12-08 06:59:07,Present,Online
30966,2022-08-18 04:42:36,Present,Lab
24025,2020-10-07 21:49:44,Present,Lab
22889,2024-05-27 19:06:24,Present,Online
48818,2021-02-14 13:04:32,Present,Lab
14300,2024-05-19 02:05:49,Present,Lecture
48385,2023-03-21 07:37:38,Present,Online
36862,2021-10-19 11:45:29,Present,Lab
38298,2021-06-04 06:07:45,Absent,Online
44243,2018-11-13 21:05:14,Present,Lecture
47881,2023-12-10 14:23:36,Present,Lab
41897,2019-03-17 07:38:41,Present,Lecture
10622,2022-01-05 22:30:44,Absent,Lecture
16623,2017-12-25 09:16:13,Present,Lecture
46772,2024-03-31 06:41:12,Present,Online
15763,2020-06-13 18:40:03,Present,Online
38464,2020-03-26 01:42:39,Absent,Online
18740,2024-10-06 03:09:49,Present,Lecture
49219,2020-10-19 17:17:50,Present,Lab
22485,2023-05-31 19:23:05,Present,Lecture
6218,2019-12-06 16:28:55,Present,Lecture
44716,2019-10-04 19:57:38,Present,Lecture
20600,2023-01-09 12:33:03,Present,Lab
25532,2021-12-15 11:20:49,Present,Online
29247,2024-05-22 16:12:06,Present,Lecture
27515,2022-03-16 10:48:04,Present,Online
42906,2018-05-01 07:43:16,Present,Online
22932,2020-12-16 19:47:35,Present,Online
26631,2017-03-09 13:25:58,Present,Lab
41566,2021-03-13 00:09:50,Present,Lab
3443,2023-09-15 17:43:30,Present,Online
11016,2017-04-06 20:08:48,Present,Lecture
8970,2019-10-24 08:36:54,Present,Lab
48576,2024-09-27 05:36:24,Present,Lab
30026,2018-01-19 10:39:21,Present,Lecture
40397,2018-12-20 21:59:37,Present,Online
22214,2023-12-23 20:12:18,Present,Online
32005,2018-12-05 05:57:14,Present,Lecture
48844,2023-04-17 14:01:45,Present,Online
45069,2018-04-21 04:13:14,Present,Online
6662,2023-10-22 00:22:33,Present,Online
11146,2018-08-23 16:12:55,Absent,Lecture
27469,2018-03-15 07:29:27,Absent,Lecture
43291,2023-09-24 20:18:56,Present,Lab
46553,2019-10-14 08:40:19,Absent,Lecture
29910,2023-07-22 10:15:07,Present,Lecture
4177,2019-04-09 10:39:19,Present,Online
5677,2020-05-14 12:21:50,Absent,Lecture
21233,2022-01-22 14:07:32,Present,Lab
19622,2024-01-31 02:15:24,Present,Lab
31960,2019-06-04 06:42:50,Present,Lecture
15293,2020-04-13 12:09:40,Absent,Lecture
40501,2024-02-21 13:13:58,Present,Lecture
22286,2018-06-06 06:04:59,Present,Online
32750,2019-08-04 07:18:29,Present,Lecture
30415,2018-05-11 16:01:08,Absent,Online
36850,2018-11-10 11:44:18,Absent,Lecture
41949,2017-11-12 18:26:53,Present,Lab
33135,2020-10-19 10:54:19,Present,Lecture
3215,2022-04-16 09:37:04,Present,Lecture
44741,2022-02-22 04:17:45,Present,Lab
24792,2024-03-03 10:10:38,Absent,Lecture
39492,2021-06-05 17:36:10,Present,Lecture
16524,2019-03-16 14:45:36,Present,Lecture
26021,2021-05-23 10:43:18,Present,Lecture
5034,2018-03-31 15:24:32,Absent,Lecture
34487,2022-05-12 23:08:51,Present,Online
31404,2022-06-15 18:45:52,Present,Lab
18885,2021-02-10 02:18:52,Present,Online
26016,2017-12-02 10:55:38,Present,Online
41781,2018-10-12 12:30:58,Present,Online
31231,2019-12-24 14:50:13,Present,Online
42313,2017-02-20 07:18:41,Present,Lab
8199,2019-04-12 06:30:22,Present,Lecture
42758,2020-12-01 01:11:31,Present,Lecture
33386,2024-11-05 07:17:53,Present,Lab
9752,2020-02-13 09:59:51,Present,Lecture
5209,2022-07-15 13:20:06,Present,Lab
10033,2022-11-15 20:41:21,Present,Lab
33044,2018-09-16 17:16:43,Present,Lecture
8652,2019-05-18 02:16:40,Present,Online
316,2018-09-14 09:25:55,Present,Lab
32600,2019-02-13 05:16:57,Present,Online
22261,2019-11-14 01:21:33,Present,Online
47351,2022-11-20 23:20:21,Present,Online
12317,2017-12-02 02:11:39,Present,Lab
27990,2023-08-25 01:54:17,Present,Lecture
15948,2017-02-18 14:45:49,Present,Lecture
17616,2023-09-08 12:35:59,Absent,Lecture
4396,2022-07-07 23:01:13,Present,Lab
47672,2020-09-24 06:11:42,Present,Online
21887,2023-03-06 01:47:26,Present,Lecture
15572,2022-01-20 10:30:25,Present,Lecture
19431,2018-06-30 16:23:54,Present,Online
647,2023-07-03 17:16:16,Present,Lab
7166,2024-09-18 06:05:15,Present,Lecture
46861,2019-02-28 20:08:45,Absent,Lecture
28702,2021-03-26 16:48:23,Absent,Online
3701,2022-11-22 08:48:02,Present,Lab
25067,2023-12-18 18:21:57,Present,Online
34517,2018-05-30 14:01:44,Absent,Lecture
29197,2017-08-10 05:06:54,Present,Lab
7719,2024-04-22 21:59:05,Present,Lecture
5792,2017-06-12 22:48:50,Present,Online
9545,2021-10-27 02:34:37,Present,Online
40254,2020-07-31 22:15:47,Present,Lecture
2999,2022-02-19 05:40:17,Present,Lecture
41518,2024-02-25 20:17:57,Present,Lab
46218,2024-04-19 16:09:34,Present,Lecture
13606,2023-11-14 22:15:52,Present,Lab
28173,2017-09-05 17:06:12,Present,Lab
19003,2018-11-24 06:30:38,Absent,Online
25584,2023-01-22 01:41:54,Present,Lab
39652,2018-03-26 12:28:35,Present,Online
43132,2024-08-22 02:38:57,Present,Lab
15978,2018-01-28 04:17:09,Present,Lab
12008,2019-05-11 14:43:00,Present,Online
15548,2017-03-19 04:27:17,Present,Lab
18273,2018-06-04 05:24:53,Absent,Lecture
29105,2020-11-02 09:05:19,Present,Lecture
8783,2021-02-28 05:58:16,Present,Online
31470,2024-02-27 02:58:02,Absent,Lecture
11097,2017-06-07 17:56:23,Present,Lab
23496,2021-02-18 19:32:35,Present,Online
25180,2018-10-02 07:35:41,Present,Online
37417,2021-09-28 23:01:40,Present,Lab
8463,2023-12-18 00:37:13,Absent,Online
35929,2021-05-10 00:43:07,Present,Online
29159,2023-09-22 17:03:45,Present,Lecture
44993,2017-04-27 03:38:55,Absent,Online
39519,2019-11-22 20:42:06,Present,Lab
29114,2022-08-25 13:07:14,Present,Lecture
21527,2020-08-10 10:19:59,Present,Online
14724,2018-06-13 19:49:00,Absent,Lab
17788,2023-12-02 23:47:14,Present,Lecture
12925,2018-02-07 04:18:04,Absent,Lecture
1003,2021-09-24 19:52:53,Present,Lecture
28554,2020-02-08 16:11:17,Present,Lab
42133,2023-09-15 07:27:22,Present,Lab
4172,2023-04-08 05:37:32,Present,Online
27581,2024-05-01 13:32:48,Present,Lab
28453,2022-07-01 00:03:57,Present,Online
13377,2017-11-11 16:52:28,Present,Online
23463,2020-10-14 10:30:32,Present,Online
41302,2022-03-26 15:40:18,Present,Online
20824,2024-01-11 19:20:58,Present,Online
4313,2019-07-15 08:28:27,Present,Lecture
20492,2020-12-12 20:06:00,Present,Lecture
31241,2023-04-13 00:00:07,Present,Lecture
19056,2024-01-04 07:36:16,Absent,Lecture
26636,2024-11-17 18:59:19,Present,Lab
46747,2024-02-03 15:02:07,Present,Lab
1173,2024-02-22 10:10:23,Present,Lecture
7732,2022-09-28 18:31:34,Present,Lecture
12283,2018-05-17 12:28:17,Absent,Lecture
1459,2020-03-28 06:27:19,Present,Online
9845,2021-03-01 05:08:26,Present,Lab
42409,2024-01-25 21:05:11,Present,Online
26270,2021-07-06 01:04:38,Present,Lecture
35556,2022-12-09 11:15:44,Present,Lab
36659,2019-11-24 13:28:38,Present,Online
49849,2024-06-25 12:18:32,Absent,Online
22474,2024-03-25 12:29:49,Present,Online
35443,2020-02-10 17:49:58,Present,Lab
20935,2020-01-13 22:37:20,Absent,Lecture
36822,2022-06-11 10:49:52,Present,Online
27408,2019-05-29 04:26:32,Present,Lecture
39994,2017-05-01 21:09:27,Present,Lecture
20705,2023-10-27 21:39:17,Present,Lecture
38049,2023-12-03 09:10:36,Present,Lecture
38676,2017-09-03 00:20:32,Present,Lab
30301,2018-05-08 18:50:00,Present,Lecture
2723,2020-01-13 02:18:08,Present,Lab
11493,2017-12-13 03:13:26,Present,Lab
26186,2019-11-17 02:38:01,Present,Lecture
16907,2023-05-30 01:44:46,Present,Online
39423,2023-01-14 04:59:11,Present,Lab
3262,2023-12-02 07:57:45,Present,Lab
4468,2017-01-28 17:54:53,Present,Lecture
43175,2019-02-07 00:25:52,Present,Online
3263,2020-02-09 17:33:14,Present,Lecture
13748,2018-09-19 08:05:41,Present,Lecture
402,2023-10-04 16:48:10,Present,Lab
33243,2020-06-08 06:40:21,Absent,Lecture
185,2022-07-23 22:00:02,Present,Lecture
26376,2018-10-22 04:12:19,Present,Lab
25940,2020-06-07 11:12:27,Present,Lecture
3897,2023-12-25 08:25:09,Present,Lab
28837,2021-09-01 03:20:24,Present,Online
49747,2017-05-24 20:39:46,Present,Lab
2891,2018-10-27 11:35:52,Present,Online
16774,2019-05-11 08:22:54,Present,Lab
4656,2023-12-05 15:29:17,Present,Lecture
20510,2017-12-25 04:18:43,Present,Lecture
740,2017-08-09 03:03:10,Present,Lab
27649,2021-01-01 23:04:51,Absent,Lecture
11287,2024-11-24 14:34:35,Present,Lab
36774,2022-05-05 00:48:18,Present,Lab
32033,2017-10-08 11:31:02,Present,Lab
21884,2019-11-19 13:32:59,Present,Lab
25830,2018-03-08 08:49:41,Present,Lab
44819,2024-11-04 07:15:18,Present,Lecture
10471,2018-03-08 23:15:34,Present,Online
3244,2020-04-29 13:03:50,Absent,Lecture
32730,2017-07-14 05:16:38,Present,Lecture
960,2024-03-08 15:16:14,Present,Lecture
23283,2021-03-24 14:14:51,Present,Lecture
24950,2018-11-29 20:13:38,Present,Lab
13613,2017-01-05 23:29:27,Present,Online
28777,2023-09-20 02:54:39,Present,Lecture
36303,2020-04-26 04:20:48,Present,Online
36455,2020-07-18 19:33:05,Present,Lab
7540,2021-01-09 14:33:44,Present,Lecture
35255,2023-06-10 03:40:35,Present,Lab
21063,2022-08-25 15:46:53,Present,Lab
29366,2021-05-14 09:59:09,Absent,Lab
43942,2017-11-22 21:53:29,Present,Lab
32191,2022-03-17 13:05:52,Present,Lecture
28139,2023-02-19 06:35:45,Present,Lecture
19254,2022-04-17 02:05:27,Present,Online
40529,2021-11-26 02:41:11,Present,Online
20017,2017-07-17 23:31:03,Present,Lab
21852,2024-05-19 17:04:34,Present,Lab
20632,2021-05-30 02:05:19,Present,Lecture
22328,2023-07-19 10:38:41,Absent,Online
9367,2023-04-19 11:12:56,Present,Online
8452,2023-01-16 10:27:41,Absent,Online
39915,2023-10-28 04:33:21,Present,Online
35728,2020-07-11 09:22:18,Absent,Lecture
38064,2020-02-03 02:27:05,Present,Lecture
787,2023-06-01 16:36:36,Present,Lecture
22205,2020-05-20 20:06:31,Present,Online
10441,2020-01-24 13:34:17,Present,Online
26989,2022-10-25 12:05:14,Absent,Lecture
47544,2020-01-08 19:35:47,Present,Lecture
40912,2024-09-25 11:56:43,Present,Lecture
19705,2024-06-06 10:33:05,Present,Online
26211,2023-06-06 15:25:10,Present,Lab
39353,2019-07-12 00:43:50,Present,Lab
12882,2024-01-17 07:34:36,Absent,Online
44378,2021-06-29 16:56:27,Present,Lab
4328,2024-05-18 20:27:05,Present,Lecture
3077,2023-09-26 16:48:20,Present,Online
17968,2019-12-16 08:01:54,Present,Online
15569,2024-02-09 01:43:25,Present,Online
39507,2017-08-18 17:28:06,Present,Lab
5278,2024-11-02 02:28:51,Present,Lab
35159,2024-09-20 10:58:41,Present,Online
40709,2022-01-14 21:04:09,Present,Online
24753,2021-06-27 19:11:21,Present,Lab
21493,2020-08-09 14:12:15,Present,Lecture
48702,2019-10-13 00:58:22,Present,Lab
8937,2021-02-09 22:00:31,Present,Online
21128,2023-06-06 23:52:40,Present,Online
28494,2017-09-28 11:36:34,Present,Online
14848,2019-06-15 07:02:27,Present,Lab
40948,2018-02-06 08:25:40,Absent,Lab
29065,2018-05-05 14:20:05,Present,Lab
11619,2022-01-07 17:54:30,Present,Online
30400,2017-10-30 12:46:55,Present,Lecture
20246,2022-11-18 15:19:32,Absent,Lab
48948,2017-09-17 07:44:58,Present,Lab
29744,2017-01-14 15:21:39,Present,Lecture
48366,2022-07-02 18:46:58,Present,Online
31504,2020-09-07 21:59:00,Present,Online
26499,2022-01-17 01:13:32,Absent,Lab
18780,2021-09-04 04:41:00,Present,Online
1561,2018-08-08 01:32:13,Present,Online
21663,2022-05-23 14:00:05,Present,Lecture
5617,2020-08-27 10:18:25,Present,Lecture
1342,2022-03-17 10:40:03,Present,Lab
3252,2022-06-20 22:41:40,Absent,Online
39729,2023-11-19 02:51:11,Present,Lab
9364,2021-04-10 11:17:06,Present,Lecture
5272,2022-08-02 03:41:29,Absent,Lab
26810,2023-10-18 00:37:51,Present,Lecture
2761,2019-10-15 20:54:51,Present,Online
7751,2019-04-01 08:13:23,Absent,Lecture
48339,2019-11-25 05:13:59,Present,Lecture
37826,2021-07-28 22:24:03,Present,Online
30659,2022-09-12 13:17:14,Present,Lecture
36127,2017-05-01 04:39:18,Absent,Online
47884,2023-04-24 16:28:09,Present,Lecture
28536,2020-03-29 23:03:30,Present,Lab
11094,2023-03-20 23:34:10,Present,Lecture
27458,2024-11-04 09:01:35,Absent,Online
10953,2019-08-10 12:45:15,Present,Lecture
987,2019-10-19 06:06:05,Present,Online
9450,2019-02-16 18:12:23,Present,Online
46648,2017-05-02 09:17:38,Present,Lecture
33473,2019-08-29 04:55:18,Present,Lab
5275,2024-06-22 00:21:38,Present,Lab
20527,2021-02-15 02:50:34,Present,Lecture
47564,2019-04-22 22:37:38,Present,Lecture
16330,2018-01-31 02:38:29,Absent,Lab
9931,2021-03-09 04:00:29,Absent,Online
25465,2017-03-30 03:41:08,Present,Lecture
30786,2020-08-14 18:51:24,Absent,Lab
19411,2017-12-14 18:06:24,Present,Lecture
36962,2020-10-23 02:59:08,Absent,Lecture
30680,2019-09-27 02:35:59,Present,Online
48928,2023-12-04 19:54:30,Present,Lecture
27476,2019-08-15 13:00:51,Absent,Online
19859,2024-03-13 09:04:04,Present,Lecture
33203,2018-09-05 09:39:01,Present,Lab
13235,2020-06-25 04:21:18,Present,Lab
21654,2020-12-21 16:23:37,Absent,Lecture
24883,2022-09-21 06:46:48,Present,Online
4876,2019-05-08 02:57:32,Present,Lecture
42869,2024-01-08 11:54:12,Present,Online
49247,2017-10-16 12:16:41,Present,Lab
3585,2020-06-21 21:59:09,Present,Lab
14890,2018-07-19 03:31:55,Present,Online
20012,2017-05-03 14:55:50,Absent,Online
24460,2020-05-09 19:18:37,Present,Lab
5892,2019-06-29 06:00:30,Absent,Online
19206,2017-10-29 17:48:52,Present,Online
21450,2023-09-24 17:46:54,Present,Lab
23457,2019-10-16 21:29:32,Present,Online
19733,2022-07-26 16:19:27,Present,Online
22778,2024-10-21 14:14:36,Present,Lecture
40269,2021-05-03 13:30:01,Present,Lecture
3286,2017-10-07 07:43:18,Present,Lab
21734,2021-08-19 15:11:42,Present,Lecture
8224,2021-05-02 04:57:25,Present,Lab
4306,2017-08-16 20:45:04,Present,Lecture
20932,2023-04-22 09:19:39,Present,Lecture
35766,2022-12-13 22:45:03,Present,Online
46467,2023-08-04 14:17:15,Present,Lecture
45989,2022-11-09 17:15:52,Absent,Online
7154,2019-09-11 18:07:59,Present,Online
15034,2023-01-05 20:59:00,Present,Lecture
14386,2022-08-21 14:38:14,Present,Lecture
15267,2021-03-25 23:56:24,Present,Lecture
35376,2017-01-04 16:53:16,Present,Lab
27655,2024-05-31 22:29:12,Present,Online
17487,2020-06-10 02:24:02,Present,Online
29982,2023-02-14 09:07:22,Present,Online
3451,2021-04-05 13:28:09,Present,Lecture
41442,2022-03-16 20:47:46,Absent,Online
34483,2024-08-04 18:40:30,Present,Lab
45007,2019-03-07 07:15:03,Absent,Lecture
15356,2020-10-18 00:51:42,Present,Online
275,2021-06-22 07:35:16,Present,Online
17754,2021-12-23 22:45:25,Present,Lab
7466,2017-04-12 15:01:03,Absent,Lecture
32614,2023-08-03 21:05:53,Absent,Lab
26903,2017-06-17 15:48:11,Present,Lecture
29350,2022-12-16 12:32:40,Present,Lecture
37076,2022-08-27 03:23:58,Present,Lecture
13791,2021-07-15 08:04:46,Absent,Online
19678,2024-11-28 09:26:53,Present,Lecture
28985,2022-03-25 01:32:45,Absent,Lab
11630,2024-04-01 06:00:47,Present,Online
28894,2024-02-11 04:52:41,Present,Online
12502,2020-06-27 22:47:56,Present,Lecture
8725,2024-01-19 19:34:37,Present,Lecture
19521,2017-09-25 01:11:56,Present,Online
15251,2023-04-30 22:47:48,Present,Online
3486,2020-12-12 17:21:02,Present,Lab
22944,2022-02-21 21:43:38,Present,Online
20377,2019-03-01 12:15:27,Present,Lab
42870,2018-04-18 07:09:26,Present,Online
29081,2017-10-30 13:11:51,Present,Lab
21204,2023-06-14 01:59:57,Present,Lecture
18470,2017-06-06 22:41:38,Present,Lab
31249,2017-03-22 13:10:09,Absent,Lecture
34982,2023-04-12 23:49:29,Present,Lab
12706,2018-05-23 03:56:01,Present,Lecture
10397,2021-06-23 03:29:30,Present,Lab
2243,2022-12-28 20:54:34,Present,Lab
7998,2023-05-19 06:38:37,Present,Online
23580,2021-09-12 15:56:56,Present,Online
45733,2024-11-26 18:38:45,Present,Online
21446,2020-09-05 09:47:15,Present,Lecture
26670,2021-11-14 10:13:40,Present,Online
28974,2021-01-22 00:05:24,Absent,Online
735,2022-10-28 12:05:17,Present,Online
14116,2022-10-04 06:21:56,Absent,Lab
9398,2018-05-09 07:14:21,Present,Lecture
45379,2020-11-06 06:31:04,Present,Lecture
6092,2020-05-18 19:17:34,Present,Lab
31612,2020-03-04 19:14:40,Present,Lab
6349,2021-09-19 22:31:29,Present,Lecture
23757,2024-11-12 19:52:57,Absent,Online
4446,2020-01-01 00:09:11,Present,Lecture
14214,2017-07-15 12:27:54,Present,Lab
11220,2017-05-04 07:18:50,Present,Lecture
221,2024-03-29 11:27:50,Absent,Lecture
27320,2020-12-24 23:56:37,Present,Online
34168,2023-08-16 20:30:40,Present,Online
40826,2021-08-21 17:49:28,Present,Lab
23171,2022-10-30 19:40:00,Absent,Online
47257,2022-11-23 18:04:43,Present,Lab
26281,2019-04-18 15:48:09,Present,Lecture
48120,2021-09-08 13:20:35,Present,Online
9052,2017-05-03 08:11:07,Present,Lab
22074,2021-02-23 14:52:29,Present,Lecture
2507,2023-10-08 19:00:48,Absent,Lecture
1867,2021-05-13 00:05:48,Present,Online
16765,2019-09-06 07:02:23,Present,Online
4434,2017-11-29 13:52:01,Absent,Online
26812,2021-01-05 00:01:15,Present,Online
39810,2020-11-19 10:01:20,Present,Online
5216,2019-03-08 07:45:40,Present,Lab
31811,2021-11-16 06:36:54,Present,Lab
30816,2021-01-10 00:45:44,Absent,Online
48863,2019-08-30 08:54:33,Present,Lecture
30397,2023-05-12 09:31:59,Present,Lecture
38942,2023-01-10 18:42:01,Present,Lecture
36016,2022-09-13 22:06:36,Present,Online
19975,2018-09-13 12:57:15,Present,Lecture
17403,2023-05-06 19:07:28,Present,Lecture
31413,2023-02-07 19:09:45,Absent,Lab
30555,2020-10-30 15:04:26,Absent,Lecture
49197,2020-12-12 08:14:40,Absent,Lecture
2825,2020-01-30 04:09:12,Present,Lab
43132,2017-04-02 03:08:33,Present,Lecture
30823,2020-11-03 20:14:52,Present,Lab
12553,2019-02-08 23:03:24,Present,Lecture
12752,2024-11-07 10:51:40,Present,Lecture
44061,2024-12-18 06:36:00,Present,Online
38950,2024-10-02 14:20:26,Absent,Lab
11919,2017-01-20 20:31:28,Present,Lab
46738,2024-09-17 17:08:34,Absent,Online
7226,2019-07-20 11:50:09,Absent,Online
16324,2017-12-16 22:53:45,Present,Online
40356,2024-04-27 02:38:27,Present,Online
40850,2023-04-11 10:59:52,Absent,Lecture
22486,2020-08-06 09:49:41,Present,Online
41892,2018-09-25 10:12:43,Present,Lab
43684,2021-06-23 04:29:09,Absent,Lab
24178,2017-04-17 19:23:19,Present,Lab
48304,2024-08-07 09:19:58,Present,Lecture
19516,2021-08-31 08:36:17,Present,Lab
32425,2024-02-27 02:54:53,Present,Online
45072,2024-09-07 01:33:08,Present,Online
39719,2018-07-08 03:50:28,Present,Online
28511,2021-01-10 00:23:06,Present,Lab
11803,2021-01-04 18:45:02,Present,Lecture
49645,2018-02-14 02:52:35,Present,Lecture
30114,2024-09-06 05:18:17,Present,Online
11267,2017-12-11 05:46:00,Absent,Online
41302,2019-04-10 05:13:10,Present,Lab
39882,2018-06-27 23:27:48,Present,Online
3984,2024-04-29 11:50:49,Present,Lecture
