user_id,course_id,videos_watched,hours_spent,completion_status,last_active_date
55418,1623,35,68,Completed,2020-04-16 02:46:13
47952,2068,9,106,Completed,2021-07-03 08:20:03
25155,3433,55,37,Incomplete,2017-01-07 14:13:05
41987,3229,21,177,Incomplete,2019-05-31 21:37:15
55331,1765,19,194,Completed,2017-04-08 03:03:10
48893,2986,6,126,Completed,2018-08-16 19:10:49
45145,1727,50,167,Completed,2021-04-24 20:20:18
32511,2282,40,181,Incomplete,2023-11-03 16:09:37
2981,736,30,128,Completed,2021-10-04 13:54:30
46619,1529,37,3,Incomplete,2023-07-01 20:08:44
27666,1588,8,65,Completed,2019-02-04 02:02:42
35945,2877,46,197,Completed,2021-05-05 05:45:19
40143,2579,7,118,Completed,2024-07-07 10:50:50
40563,4751,25,90,Completed,2022-12-07 23:36:47
8570,1566,40,166,Completed,2023-10-20 06:42:15
9247,3899,22,33,Completed,2020-08-18 11:21:26
25843,3115,52,196,Completed,2020-10-11 07:31:32
11535,1627,34,42,Incomplete,2020-10-24 08:33:36
42946,4887,58,167,Completed,2018-01-20 09:05:36
3047,1265,36,148,Incomplete,2018-10-07 08:41:01
44538,1621,14,167,Completed,2020-10-26 22:59:31
44023,3642,5,2,Completed,2019-06-07 23:12:43
18480,4649,43,77,Completed,2018-05-16 22:43:48
11316,2498,16,50,Incomplete,2021-08-31 13:35:38
5901,3630,5,158,Completed,2017-06-21 01:23:41
2425,2748,44,2,Incomplete,2017-11-21 23:10:44
50825,4549,49,3,Incomplete,2017-04-26 01:40:52
47260,1350,17,41,Completed,2019-11-26 16:52:08
29351,3143,21,155,Incomplete,2018-05-27 06:57:01
46844,2064,36,77,Completed,2019-11-27 12:23:45
6933,3338,54,115,Incomplete,2022-08-05 21:06:27
8657,3224,39,29,Completed,2018-11-23 00:24:37
1557,3107,56,168,Completed,2020-12-05 17:21:28
7426,4437,2,132,Incomplete,2020-01-31 23:53:08
16292,3732,19,150,Incomplete,2023-10-06 10:48:31
42232,1302,32,27,Incomplete,2023-10-07 00:34:23
22356,3905,9,118,Incomplete,2021-05-09 22:16:47
15349,3324,23,105,Incomplete,2017-07-18 09:26:25
26858,1933,58,16,Completed,2018-10-03 21:08:46
15940,3964,46,143,Incomplete,2018-05-30 17:33:11
34058,1236,28,142,Completed,2022-10-02 11:38:42
42643,1412,43,185,Completed,2020-04-13 23:46:54
28247,767,58,163,Completed,2019-11-25 07:27:24
41968,1102,29,158,Completed,2018-06-01 13:43:33
25231,1586,15,3,Completed,2024-02-18 03:31:37
5575,1868,31,95,Incomplete,2023-07-13 04:07:31
21130,1266,24,159,Incomplete,2019-05-23 04:13:39
36886,740,33,49,Incomplete,2024-04-15 07:12:07
51384,1975,15,95,Incomplete,2017-08-26 13:46:57
40387,3757,29,115,Incomplete,2024-09-02 08:37:52
23658,1753,19,74,Completed,2024-03-31 09:43:24
1088,4575,22,49,Completed,2021-06-24 17:13:36
58068,1937,32,32,Incomplete,2019-04-12 05:35:08
14426,409,4,64,Completed,2021-11-21 07:30:02
7538,659,52,172,Incomplete,2024-12-09 23:03:31
49065,2274,57,69,Incomplete,2021-02-04 18:31:46
13756,1169,41,171,Incomplete,2020-08-13 16:35:45
9860,4246,36,121,Completed,2018-02-17 09:57:55
10956,1960,15,172,Incomplete,2024-03-20 16:40:21
5623,4257,18,111,Completed,2018-02-06 05:04:34
8644,822,58,62,Completed,2017-10-11 23:00:41
14610,3068,34,182,Completed,2019-11-28 03:11:11
4765,383,24,18,Completed,2023-08-31 07:01:52
418,1916,36,26,Incomplete,2019-01-15 05:39:01
45564,805,43,54,Completed,2020-06-01 05:00:11
19639,597,17,123,Completed,2018-03-20 22:56:13
38911,4906,34,95,Completed,2019-09-05 10:35:46
42697,3934,6,137,Completed,2021-05-21 22:31:06
29507,3405,39,114,Incomplete,2018-04-28 02:33:41
7720,365,42,19,Completed,2018-06-07 14:49:23
6598,3706,2,183,Incomplete,2019-05-17 17:11:34
50418,2532,49,33,Completed,2017-03-28 12:06:28
24741,3360,35,78,Incomplete,2024-10-12 10:59:57
46944,3952,46,43,Incomplete,2020-03-27 16:34:52
9718,4452,43,78,Incomplete,2023-02-02 14:59:58
17941,4009,34,106,Completed,2023-07-29 04:04:24
17695,4319,11,13,Completed,2024-06-28 10:24:12
50455,211,59,158,Incomplete,2021-02-28 18:10:35
13052,4049,48,4,Incomplete,2021-08-09 16:03:21
16240,666,51,1,Completed,2020-10-30 05:51:09
52833,2435,54,198,Incomplete,2024-08-01 15:48:11
4298,1279,36,170,Incomplete,2019-11-27 18:23:06
52876,85,17,74,Completed,2019-11-30 05:15:15
8374,3671,49,70,Incomplete,2021-09-04 14:55:47
44881,3173,7,2,Incomplete,2020-01-26 21:43:34
43000,1791,18,181,Completed,2021-01-01 07:21:46
28561,2500,44,196,Incomplete,2024-01-17 21:10:27
11620,3011,58,129,Completed,2019-11-16 10:35:18
1962,3948,45,124,Completed,2024-12-20 03:09:08
39516,1764,4,31,Completed,2023-07-06 20:33:03
17280,2530,5,190,Completed,2022-01-04 22:29:32
31902,1204,5,7,Incomplete,2022-07-23 19:00:41
21336,2646,7,135,Incomplete,2020-12-10 05:53:51
15832,3638,52,82,Completed,2020-07-29 21:00:38
29257,2290,27,117,Completed,2017-05-30 21:16:46
32085,4474,21,89,Incomplete,2021-08-30 02:20:15
35129,3124,8,60,Incomplete,2023-03-30 18:21:28
41900,4558,20,54,Incomplete,2022-07-07 23:59:35
9390,3959,44,91,Incomplete,2018-08-29 17:28:13
33491,2502,40,79,Incomplete,2019-01-31 20:28:39
27662,3694,17,38,Completed,2017-02-19 09:34:19
3303,3958,35,32,Completed,2023-11-23 11:46:01
13795,1392,49,86,Completed,2020-07-03 05:42:12
18196,3499,12,185,Completed,2023-11-23 12:33:14
10918,2004,2,9,Completed,2022-04-14 02:56:41
2808,1488,10,41,Completed,2020-03-03 08:10:39
24254,811,48,31,Completed,2019-08-27 03:15:22
58934,822,59,24,Incomplete,2019-01-31 02:30:18
57460,3181,22,97,Completed,2023-07-05 22:02:25
11548,136,27,18,Completed,2020-12-10 08:11:46
16426,1864,41,145,Completed,2021-01-06 22:40:19
51846,1483,5,151,Completed,2022-11-13 09:14:35
3470,3547,37,160,Completed,2018-11-15 23:45:20
12756,3598,56,61,Completed,2023-06-29 08:21:03
28938,2938,6,173,Completed,2017-05-19 08:16:01
17539,1421,17,105,Incomplete,2017-09-09 21:12:10
21433,524,7,13,Completed,2021-07-06 18:52:39
34568,336,49,187,Completed,2017-03-29 21:17:47
44159,402,39,71,Incomplete,2020-02-12 12:07:17
55409,3035,26,191,Incomplete,2024-02-07 17:34:36
7371,1594,13,139,Completed,2018-03-17 20:32:46
52071,2854,45,177,Completed,2024-03-31 08:56:35
58691,4859,9,191,Completed,2024-02-14 22:14:05
8629,289,41,166,Completed,2017-02-19 19:12:31
44583,2389,12,48,Incomplete,2018-04-28 10:10:28
23918,2157,40,198,Completed,2018-07-29 22:51:06
39938,231,33,145,Completed,2021-11-07 17:31:37
6175,129,39,185,Completed,2022-04-19 16:44:49
59821,1292,13,111,Incomplete,2020-12-30 20:22:20
16872,2308,18,165,Completed,2022-10-14 08:27:25
11561,3898,21,4,Completed,2019-02-28 23:12:47
16023,1808,20,80,Completed,2017-01-19 11:58:57
8050,632,53,170,Completed,2023-08-07 23:47:00
45873,4909,54,87,Completed,2019-12-23 03:24:28
41256,2356,47,114,Incomplete,2018-07-09 10:54:26
48345,4424,12,59,Completed,2023-09-24 14:39:15
52837,4105,19,109,Completed,2018-05-25 22:05:04
20493,982,23,88,Completed,2022-10-05 04:51:25
54033,3587,31,155,Completed,2021-03-01 00:08:49
15502,4394,10,159,Completed,2024-02-25 16:20:47
26191,2267,50,103,Incomplete,2018-10-05 22:41:29
55691,1077,15,108,Completed,2019-05-09 20:38:23
26618,3349,49,50,Completed,2023-06-09 07:16:26
11690,3232,42,14,Completed,2021-04-25 12:04:33
44197,2221,52,118,Incomplete,2021-02-05 16:48:40
45154,4361,31,81,Completed,2020-05-15 16:59:25
37298,4064,7,15,Completed,2023-01-24 13:56:53
51106,1443,35,31,Incomplete,2023-09-18 10:59:35
45492,4655,13,17,Incomplete,2020-12-12 16:40:58
10616,1282,23,177,Incomplete,2022-11-24 21:00:56
54150,3540,27,93,Completed,2019-10-10 18:27:40
17622,2475,21,39,Incomplete,2019-10-03 14:36:57
39093,1818,39,126,Completed,2023-06-21 11:18:37
55103,4250,2,2,Incomplete,2020-06-30 07:11:23
19754,1099,52,184,Completed,2018-09-24 03:18:10
38455,1891,19,5,Incomplete,2018-06-24 08:30:49
37122,2211,0,67,Incomplete,2021-10-10 00:48:07
7476,4394,0,46,Completed,2017-12-31 16:46:27
9034,4586,47,64,Completed,2020-02-22 13:10:48
38367,105,37,128,Incomplete,2020-08-28 15:29:43
42666,1033,34,154,Completed,2019-07-11 10:28:52
35655,4370,44,52,Incomplete,2022-09-18 09:04:42
30328,1050,11,34,Incomplete,2018-08-08 14:24:32
23126,2172,13,120,Incomplete,2019-05-26 02:41:27
39457,583,32,95,Completed,2017-12-31 09:01:32
26902,2763,43,137,Incomplete,2018-12-31 08:34:18
31846,1497,4,188,Completed,2020-07-02 10:14:19
29684,4209,23,113,Completed,2019-09-14 05:45:44
7104,2788,2,179,Completed,2018-02-02 20:10:59
58715,515,44,126,Completed,2018-12-25 15:30:06
39283,1477,45,68,Completed,2020-07-06 21:15:39
28715,186,23,51,Incomplete,2024-03-30 01:23:44
55869,1671,5,52,Completed,2022-12-30 13:01:41
53887,2019,16,106,Incomplete,2020-05-02 04:05:03
8731,3957,56,172,Incomplete,2019-06-21 12:45:23
42329,511,23,112,Incomplete,2020-09-19 00:15:36
6265,3260,13,134,Incomplete,2019-07-28 17:16:19
17544,519,4,197,Completed,2018-08-29 06:55:52
54646,503,21,171,Completed,2024-01-09 03:09:01
45922,2321,9,90,Completed,2021-05-05 06:56:13
828,3991,43,196,Completed,2021-09-25 15:45:28
30593,1294,32,156,Completed,2021-02-26 07:56:55
25742,4908,57,147,Incomplete,2017-11-09 23:19:13
1275,349,21,157,Incomplete,2020-01-23 04:16:51
7772,2861,11,187,Completed,2024-09-09 21:19:58
44064,948,22,3,Incomplete,2024-11-04 05:02:51
38732,1630,39,187,Completed,2018-12-11 06:36:20
5866,3347,8,143,Completed,2019-11-03 10:54:07
11069,3850,54,119,Completed,2019-12-31 23:29:01
47115,3866,1,113,Completed,2021-01-27 06:11:57
34634,815,41,120,Incomplete,2024-10-02 04:17:38
55050,3791,40,43,Completed,2024-05-30 04:02:47
40507,1508,28,96,Completed,2022-02-07 15:39:23
5760,1222,57,154,Incomplete,2017-08-16 03:54:36
59879,3644,54,34,Completed,2017-02-24 19:30:22
714,4,59,21,Completed,2017-01-17 01:11:58
27232,1517,11,117,Completed,2024-09-27 22:33:37
8175,3693,49,163,Incomplete,2021-11-02 17:29:54
34860,2914,54,30,Completed,2024-06-13 14:38:59
19832,4794,48,34,Completed,2022-01-05 12:24:56
39515,2900,37,15,Completed,2018-12-18 08:05:42
14627,829,32,2,Completed,2022-04-27 23:27:01
5243,4328,31,25,Completed,2020-03-06 19:29:03
54445,3054,43,61,Completed,2018-12-02 02:08:09
50018,4783,29,191,Completed,2020-01-15 16:20:58
47613,4152,19,192,Incomplete,2019-08-10 02:08:10
14786,1323,26,104,Completed,2019-04-17 09:13:37
23490,4948,59,60,Completed,2019-06-06 06:53:27
3596,4405,33,64,Completed,2023-12-28 04:36:23
48331,1918,3,132,Completed,2023-07-01 10:41:19
25100,2431,54,134,Completed,2020-07-03 02:51:36
38554,392,15,59,Incomplete,2020-02-28 00:00:59
41733,3353,5,120,Incomplete,2018-05-14 03:01:11
11821,111,4,77,Completed,2021-08-26 11:51:34
12336,3461,25,113,Completed,2021-05-28 09:06:45
6597,2503,48,95,Incomplete,2018-02-04 08:07:47
52165,4546,9,166,Incomplete,2023-03-09 06:02:39
29829,1398,0,176,Incomplete,2019-12-16 15:07:10
56453,2964,23,14,Completed,2024-11-16 13:03:00
45103,2932,9,88,Incomplete,2022-06-27 11:24:09
34611,2264,41,86,Completed,2020-12-29 14:11:22
23793,594,45,138,Completed,2024-10-20 04:32:46
24216,479,5,180,Completed,2022-09-29 20:45:32
48272,1939,49,77,Completed,2024-02-28 01:01:43
779,2903,34,143,Completed,2024-01-20 02:03:17
20626,939,58,2,Incomplete,2019-07-07 17:50:25
20348,4026,0,119,Incomplete,2018-09-21 05:20:27
55587,4287,17,144,Completed,2021-11-19 17:03:03
57452,4835,32,172,Completed,2017-06-05 07:47:30
32409,4499,3,194,Completed,2024-09-07 19:03:10
28913,4262,4,94,Completed,2023-07-14 18:14:56
6651,2961,4,15,Completed,2022-05-01 02:59:35
45350,1339,42,119,Completed,2023-02-28 11:58:29
19959,369,56,191,Completed,2020-06-24 19:47:17
30191,2850,8,139,Completed,2024-09-07 15:58:25
55417,252,40,170,Completed,2021-03-03 12:50:18
18256,1232,14,138,Incomplete,2018-03-29 21:37:43
40634,4366,54,28,Completed,2021-05-27 23:24:09
23881,2495,26,168,Completed,2020-04-07 14:09:53
59435,4162,26,193,Incomplete,2023-11-25 15:21:26
56035,1991,23,187,Incomplete,2018-03-04 01:40:33
45186,2520,58,63,Completed,2019-06-24 07:59:51
26248,2054,56,36,Completed,2020-06-15 15:25:21
117,2970,24,79,Completed,2017-10-29 12:50:54
9316,4502,51,126,Incomplete,2017-02-25 01:42:27
4752,808,18,44,Completed,2024-11-23 23:33:17
15660,3935,20,152,Completed,2017-12-08 20:37:14
24718,817,49,24,Incomplete,2018-06-17 18:49:25
51974,2813,3,71,Incomplete,2019-10-19 14:15:31
1301,3743,23,36,Completed,2020-10-07 03:24:55
33220,4664,37,42,Completed,2017-02-11 17:15:27
36518,1293,18,177,Completed,2024-10-11 09:32:31
41863,705,46,133,Incomplete,2020-08-31 03:40:18
59030,1661,18,50,Completed,2023-03-15 06:00:33
35972,2779,11,102,Completed,2024-12-31 09:36:13
12286,3475,38,48,Completed,2024-09-26 18:50:57
54442,4812,35,129,Incomplete,2017-11-05 08:42:36
7242,1690,44,39,Incomplete,2017-10-31 03:56:29
14735,3602,46,16,Completed,2024-07-07 14:29:06
16666,2072,22,17,Incomplete,2024-05-19 10:04:51
53498,4715,34,100,Incomplete,2017-09-01 18:28:30
25806,2838,15,16,Incomplete,2024-07-13 01:54:46
11839,2653,39,117,Completed,2023-10-10 09:30:25
21144,1188,18,70,Incomplete,2022-12-13 13:28:39
39131,3749,39,169,Incomplete,2019-10-07 08:05:40
5359,1843,59,140,Completed,2017-01-14 05:58:38
20229,1513,4,62,Completed,2023-12-25 02:01:54
42137,2743,7,37,Incomplete,2024-07-15 07:26:00
25288,4954,30,53,Incomplete,2018-02-16 18:24:00
41775,666,28,23,Incomplete,2021-08-28 02:57:08
13369,337,8,179,Incomplete,2021-04-21 11:57:56
17816,1393,32,158,Completed,2022-09-06 12:26:18
28895,3198,34,122,Completed,2020-03-10 02:48:52
59186,4608,1,69,Completed,2018-04-12 07:37:33
15430,2008,19,69,Completed,2020-06-03 20:47:48
16418,332,13,54,Completed,2019-08-05 17:41:35
7214,2593,34,115,Completed,2019-10-26 16:12:39
9297,3443,35,190,Completed,2021-08-17 21:51:25
9389,830,34,105,Completed,2020-12-04 04:21:06
16128,4594,47,129,Completed,2017-09-24 20:53:10
15709,3877,15,82,Completed,2020-05-18 09:51:50
4528,4218,39,138,Incomplete,2018-02-12 20:51:59
56962,4930,30,73,Completed,2018-12-26 14:56:19
26875,1331,16,54,Completed,2020-02-22 10:22:53
6930,1450,30,152,Completed,2022-12-07 06:22:18
42257,4226,22,68,Completed,2023-02-23 22:53:16
49554,695,46,8,Incomplete,2021-10-01 07:29:08
6251,3156,34,113,Completed,2024-04-14 12:37:51
8813,828,6,185,Incomplete,2022-09-03 18:40:25
15623,2263,56,146,Incomplete,2017-03-02 00:30:45
31783,573,15,29,Completed,2024-05-31 06:43:19
30944,4092,16,150,Incomplete,2022-11-02 01:59:33
46803,2202,52,39,Incomplete,2022-03-25 15:22:50
5293,2451,44,133,Incomplete,2018-01-20 23:53:02
14809,1117,12,197,Completed,2023-08-30 10:51:59
41576,2607,12,113,Completed,2017-01-26 20:49:56
54515,770,51,110,Incomplete,2017-03-31 19:22:00
11492,2901,22,60,Incomplete,2019-02-13 13:47:23
40388,2492,16,159,Completed,2022-06-01 03:02:28
17283,4532,30,131,Incomplete,2024-03-27 07:12:37
39031,2769,38,53,Completed,2017-07-03 18:22:47
24665,1742,55,175,Completed,2021-10-26 17:55:56
10474,565,29,194,Incomplete,2022-05-17 15:33:36
11203,4438,22,165,Incomplete,2023-01-14 16:00:58
11840,222,37,189,Completed,2023-01-03 08:26:02
42830,4197,54,136,Incomplete,2019-08-03 02:16:04
26420,2092,19,9,Incomplete,2020-12-31 06:29:45
33788,518,54,72,Incomplete,2024-06-10 18:25:51
58182,3931,39,92,Completed,2017-12-12 22:51:50
16937,4020,11,62,Incomplete,2021-12-16 17:35:55
3179,2712,26,129,Incomplete,2024-12-02 09:00:02
3787,3083,26,3,Completed,2022-11-29 00:26:19
44031,278,46,83,Completed,2023-09-26 08:46:03
43981,427,58,136,Completed,2017-05-13 07:31:22
8116,700,10,33,Incomplete,2019-03-20 18:25:32
20356,3215,21,3,Incomplete,2024-02-27 12:05:25
43306,4591,1,87,Incomplete,2018-02-09 21:57:53
27848,1762,11,49,Incomplete,2022-12-02 00:14:53
47535,4082,37,182,Incomplete,2019-08-16 19:27:58
11730,597,15,29,Completed,2022-08-19 19:51:29
56749,2959,31,78,Incomplete,2022-06-22 02:08:16
34164,2935,49,33,Completed,2020-09-20 10:50:25
21177,2411,26,107,Incomplete,2024-10-04 23:53:50
58056,4618,10,32,Completed,2024-03-22 02:53:13
36759,44,28,60,Completed,2020-07-25 03:02:19
41351,487,3,109,Completed,2022-10-04 15:13:15
11990,3098,3,131,Completed,2021-12-13 02:57:41
34138,326,38,55,Incomplete,2021-01-06 15:19:36
14572,705,55,190,Completed,2021-06-25 14:43:59
33827,2473,38,150,Incomplete,2019-09-04 14:18:08
2818,3480,25,129,Completed,2022-09-02 22:15:59
8853,4225,29,17,Completed,2022-07-21 16:53:15
7605,1735,27,179,Incomplete,2021-09-22 23:05:55
43486,1347,37,173,Completed,2022-09-20 20:29:01
3406,509,37,163,Completed,2017-08-29 11:50:37
31008,547,21,8,Incomplete,2020-10-13 11:56:43
32632,4326,27,63,Completed,2019-01-19 14:10:43
48856,4690,8,146,Incomplete,2023-05-26 19:29:17
33987,3908,7,69,Incomplete,2021-11-17 21:57:59
40304,2527,21,102,Incomplete,2021-12-05 14:07:44
8221,2400,22,139,Completed,2017-05-01 17:09:18
4723,4129,29,101,Completed,2024-08-29 04:56:28
58235,1961,14,150,Completed,2022-03-30 16:43:38
42278,355,10,169,Incomplete,2019-08-05 06:17:32
10301,3204,46,149,Completed,2018-08-08 23:38:45
47873,4078,2,188,Completed,2023-03-19 18:10:33
1592,4942,2,20,Completed,2019-06-17 06:26:46
54194,4142,22,15,Completed,2022-01-28 03:07:04
13208,4635,21,162,Incomplete,2021-09-11 03:38:33
8481,4715,43,150,Completed,2017-03-07 23:28:12
49089,812,16,55,Completed,2024-01-14 20:37:25
35572,2573,48,71,Incomplete,2018-07-27 20:25:23
51685,689,45,127,Incomplete,2022-04-10 15:47:16
48924,2349,30,190,Completed,2021-11-03 15:10:50
45362,4403,49,13,Completed,2017-02-09 21:49:44
3210,1839,21,145,Incomplete,2021-10-11 00:02:24
33343,3941,45,16,Incomplete,2021-07-11 09:51:41
16337,3037,30,184,Completed,2020-08-21 01:14:43
43745,54,21,125,Incomplete,2017-11-24 16:30:09
4208,965,39,137,Incomplete,2018-06-08 14:44:39
40787,3405,13,167,Completed,2018-05-29 10:01:59
57174,2766,19,186,Incomplete,2021-09-06 05:36:08
49612,1440,29,79,Completed,2021-09-28 08:02:23
50339,1959,48,62,Completed,2020-10-25 23:03:10
3779,1890,42,191,Completed,2019-09-26 02:34:42
4188,3420,58,76,Completed,2021-01-14 22:17:52
16379,415,21,164,Completed,2024-10-09 01:10:09
11454,2906,11,181,Incomplete,2021-07-24 15:35:38
23722,1518,28,164,Completed,2021-10-18 17:00:08
51784,1191,34,175,Completed,2021-01-04 06:23:01
34268,1707,56,77,Completed,2020-07-16 06:28:44
59870,1291,4,58,Completed,2019-08-03 08:46:44
39977,3670,0,43,Completed,2023-09-25 15:32:57
58733,289,10,150,Incomplete,2020-01-26 02:07:03
44417,361,12,84,Completed,2019-10-07 08:34:18
40286,4186,47,162,Completed,2024-01-02 21:23:36
52464,970,36,155,Incomplete,2020-01-16 10:43:47
23703,1903,21,117,Incomplete,2018-10-18 08:05:43
35620,4880,1,39,Incomplete,2019-10-15 06:54:05
19170,2450,13,127,Completed,2021-06-20 23:03:30
5916,3415,16,156,Completed,2022-10-14 17:50:41
20161,308,5,36,Completed,2020-06-14 07:14:21
59517,12,13,42,Completed,2017-08-12 16:09:49
25058,545,49,93,Completed,2017-05-29 20:11:26
37232,4385,30,78,Completed,2018-09-04 21:10:34
9450,4953,20,158,Completed,2023-10-29 07:42:12
28320,2942,41,55,Completed,2021-02-21 18:37:45
20174,393,15,151,Completed,2020-12-08 10:35:49
12299,598,33,194,Completed,2019-01-27 10:25:15
59826,2113,17,45,Incomplete,2021-03-25 08:46:22
49348,2178,22,181,Completed,2024-10-03 20:51:18
1493,812,16,52,Incomplete,2022-01-25 19:52:48
49696,774,37,61,Completed,2022-04-09 16:07:14
48981,2664,39,77,Incomplete,2020-04-06 01:01:08
50707,1425,49,108,Completed,2020-09-30 20:55:39
57012,3260,47,92,Completed,2024-06-29 01:15:30
220,2140,58,180,Incomplete,2019-02-02 18:05:38
50382,2686,55,73,Incomplete,2017-10-16 08:06:01
3868,3913,45,7,Completed,2024-05-12 11:03:50
14007,853,55,96,Incomplete,2024-08-07 09:24:25
30821,1204,12,9,Completed,2017-11-28 05:26:14
45659,2548,56,177,Incomplete,2024-11-01 09:02:06
27125,1389,16,124,Completed,2017-01-31 02:55:27
1989,35,24,177,Incomplete,2021-03-03 07:19:38
20520,3626,0,107,Incomplete,2018-08-20 13:16:53
35031,1213,51,137,Incomplete,2019-08-05 04:13:49
8026,2627,22,153,Completed,2024-07-26 19:28:19
52080,3162,6,31,Incomplete,2017-03-05 03:13:32
5012,1184,15,74,Completed,2018-12-24 13:28:21
6204,1297,59,149,Completed,2023-01-10 00:10:33
55506,444,20,44,Completed,2018-07-10 16:03:14
40398,1648,28,25,Incomplete,2024-03-29 03:10:34
10921,467,45,128,Completed,2021-09-21 07:07:15
6213,2017,19,63,Completed,2022-05-07 02:17:17
11884,3014,1,95,Completed,2019-08-06 22:55:15
22884,2499,21,65,Incomplete,2023-01-14 03:25:30
8951,4440,48,68,Completed,2023-07-23 12:22:29
35325,2166,13,35,Completed,2021-05-03 23:47:58
42707,4678,22,87,Incomplete,2018-01-29 08:59:41
14380,4113,55,11,Incomplete,2017-05-10 12:45:50
25540,4221,23,187,Completed,2019-03-16 14:36:12
54074,2679,47,178,Completed,2024-02-06 02:19:25
12010,232,49,45,Completed,2019-11-20 16:07:03
47016,403,37,161,Completed,2023-12-07 18:56:00
37223,764,47,178,Incomplete,2018-03-22 21:39:51
35756,2834,12,45,Incomplete,2018-01-14 09:40:15
48056,2838,51,100,Completed,2024-07-12 14:17:27
40647,3211,8,153,Incomplete,2018-11-29 04:46:27
43036,3944,58,75,Completed,2024-05-08 20:27:58
36252,413,34,109,Incomplete,2017-05-02 08:51:57
15331,916,25,80,Completed,2019-03-29 15:45:37
56834,578,32,174,Incomplete,2023-09-15 02:43:20
16920,4906,58,50,Completed,2020-01-28 00:33:45
53177,430,8,133,Completed,2017-06-29 12:04:12
18806,4617,19,158,Incomplete,2017-02-05 09:10:55
43613,2398,40,127,Completed,2018-11-20 04:52:41
818,4638,0,172,Incomplete,2020-12-01 10:17:38
502,2603,10,132,Incomplete,2020-02-07 21:09:56
45134,418,2,35,Completed,2019-05-21 07:50:22
5440,869,46,161,Completed,2022-04-07 17:53:06
43338,3905,5,133,Completed,2023-12-13 06:06:32
48644,4518,8,35,Incomplete,2022-02-23 14:46:30
34797,4382,12,185,Completed,2022-12-21 08:38:07
33514,4401,58,82,Completed,2019-01-03 17:27:35
40742,4831,56,21,Completed,2017-01-16 17:55:22
30060,2885,57,29,Completed,2018-11-24 10:39:25
49022,4125,29,123,Completed,2017-02-20 07:40:02
56250,4781,19,187,Incomplete,2019-06-26 05:48:42
18701,1207,56,96,Completed,2018-01-05 08:20:45
30041,3856,0,132,Incomplete,2021-09-01 03:57:12
16528,2798,29,10,Completed,2019-12-10 00:25:27
51504,2163,2,156,Incomplete,2023-05-02 07:18:34
31722,2264,3,157,Incomplete,2021-01-21 08:43:42
40633,2509,16,167,Completed,2017-05-23 05:47:30
54293,2386,59,126,Completed,2020-05-07 18:54:09
51904,4528,4,44,Completed,2019-07-11 20:35:55
32663,1930,49,183,Completed,2018-03-24 07:18:41
59930,180,7,72,Completed,2022-08-15 22:11:52
9721,3870,12,108,Completed,2019-06-08 10:34:10
8903,3364,42,171,Completed,2024-11-23 17:14:43
59475,4078,44,33,Incomplete,2019-12-16 05:08:01
53278,3947,55,155,Incomplete,2024-05-24 11:35:31
14229,141,8,5,Completed,2020-03-24 13:08:47
7094,352,29,194,Incomplete,2022-02-26 16:11:32
37931,1475,53,47,Incomplete,2021-06-25 15:29:58
35244,3057,15,19,Completed,2018-09-13 10:31:44
54292,4771,28,44,Completed,2022-12-18 21:10:04
19031,1456,38,130,Completed,2019-04-04 04:07:26
51116,1555,46,135,Completed,2017-06-27 18:07:37
8046,3711,59,82,Completed,2019-06-29 05:50:17
2256,1528,50,46,Incomplete,2023-06-28 11:17:35
6584,2351,54,74,Completed,2017-02-01 18:53:14
56444,3166,47,3,Incomplete,2022-12-25 20:05:33
14065,498,44,53,Completed,2024-12-19 07:35:53
1058,2115,50,86,Completed,2022-11-10 17:22:03
33949,3094,55,32,Incomplete,2024-04-15 12:59:21
33842,851,54,92,Completed,2018-05-01 03:58:36
231,4334,39,19,Completed,2019-07-15 14:14:05
54202,3593,23,88,Completed,2019-05-14 18:28:42
34389,2065,55,187,Completed,2023-03-24 10:02:11
36393,4794,31,172,Completed,2020-05-22 01:15:16
8988,1097,19,128,Incomplete,2021-12-10 21:08:45
23908,526,18,116,Incomplete,2019-02-25 21:20:15
21114,1923,37,110,Completed,2020-03-08 19:03:29
12373,3532,35,175,Completed,2019-04-02 13:09:17
8359,3166,30,16,Incomplete,2021-09-20 20:52:23
12555,317,20,53,Incomplete,2023-08-17 05:33:34
9705,1083,0,199,Completed,2017-05-19 03:20:58
18864,4851,35,51,Completed,2017-01-26 12:39:59
45027,671,38,88,Completed,2024-08-07 10:11:38
51185,4287,5,11,Incomplete,2022-11-10 09:54:26
10632,2094,36,18,Incomplete,2018-07-01 11:41:01
54127,3751,7,133,Completed,2020-01-29 18:11:51
6648,3372,26,69,Completed,2024-12-24 10:18:20
3407,14,14,67,Completed,2022-10-27 16:31:53
41369,873,58,191,Completed,2023-12-02 22:45:28
54773,4353,7,108,Incomplete,2023-01-29 10:24:25
9310,3151,28,146,Completed,2017-07-04 03:50:07
56328,126,14,129,Completed,2021-06-07 19:06:56
53288,4073,35,77,Incomplete,2017-06-27 13:37:25
13500,556,35,133,Incomplete,2019-06-17 18:23:34
55743,2891,18,13,Incomplete,2018-08-31 06:52:39
43682,4898,27,92,Completed,2021-02-21 23:53:54
29735,2688,33,103,Completed,2017-03-08 21:06:45
57287,2828,12,109,Incomplete,2017-05-20 20:32:43
34590,851,55,110,Completed,2024-05-21 15:13:31
4314,2289,8,122,Incomplete,2023-08-09 04:02:25
