student_id,age,gender,city,education_level,enrollment_date
38913,17,Female,Mumbai,School,2017-11-30 20:59:48
46543,26,Male,Mumbai,School,2019-04-11 21:11:53
2487,23,Male,Delhi,Postgraduate,2018-07-16 13:36:54
2065,24,Female,Kolkata,Undergraduate,2020-11-18 16:26:25
235,25,Male,Kolkata,School,2023-04-20 00:57:09
6853,26,Female,Kolkata,School,2024-06-04 19:33:54
48032,20,Female,Kolkata,Undergraduate,2022-07-25 19:33:33
25241,16,Female,Delhi,Postgraduate,2017-04-06 12:26:32
16750,16,Female,Mumbai,School,2017-11-24 05:07:00
19117,28,Female,Delhi,School,2024-11-06 07:47:46
49496,23,Female,Delhi,Postgraduate,2020-01-03 02:22:50
11833,22,Male,Chennai,Undergraduate,2018-01-27 15:52:40
33235,17,Male,Kolkata,Postgraduate,2024-02-18 07:47:44
30746,27,Female,Bangalore,Postgraduate,2021-05-13 14:38:25
29840,27,Female,Delhi,Undergraduate,2017-12-12 04:29:39
21066,17,Male,Delhi,Undergraduate,2019-08-07 21:23:21
42179,25,Male,Kolkata,Postgraduate,2022-12-12 05:06:43
34440,17,Male,Kolkata,Undergraduate,2018-01-09 21:05:14
25457,22,Male,Bangalore,Postgraduate,2020-09-10 00:26:35
13531,16,Female,Bangalore,School,2018-11-10 16:50:38
7082,24,Male,Delhi,Postgraduate,2017-04-28 06:19:22
18347,28,Male,Mumbai,Undergraduate,2024-07-24 07:52:10
44930,27,Female,Delhi,School,2017-07-05 00:35:36
49685,27,Female,Bangalore,Undergraduate,2024-02-01 13:28:41
42453,19,Female,Delhi,Undergraduate,2021-11-09 04:00:30
18618,27,Female,Chennai,School,2022-05-15 20:31:32
3576,24,Male,Bangalore,School,2022-06-04 14:55:15
47482,29,Female,Kolkata,Postgraduate,2022-02-19 15:20:23
16264,23,Female,Mumbai,Undergraduate,2018-08-30 12:25:08
44097,20,Female,Delhi,Postgraduate,2019-09-02 07:50:35
10812,19,Female,Mumbai,School,2018-08-17 07:44:41
19442,25,Male,Bangalore,Postgraduate,2021-07-29 13:05:20
15601,19,Female,Chennai,Postgraduate,2017-02-23 21:34:31
8080,28,Female,Bangalore,School,2019-08-11 01:22:53
44643,22,Female,Bangalore,Undergraduate,2022-01-27 02:54:59
18563,25,Male,Chennai,School,2022-07-05 08:53:58
11722,19,Female,Delhi,Postgraduate,2021-05-26 11:10:52
37417,16,Male,Bangalore,Postgraduate,2021-10-23 10:27:18
43284,20,Male,Chennai,Postgraduate,2023-03-18 04:21:17
3609,29,Female,Kolkata,Undergraduate,2019-09-10 20:00:17
46736,20,Male,Kolkata,Undergraduate,2020-08-02 12:47:41
19227,26,Female,Delhi,Postgraduate,2023-12-16 23:08:02
23896,26,Female,Delhi,School,2020-09-15 16:36:58
19073,23,Male,Bangalore,Undergraduate,2024-08-19 12:34:42
41081,20,Female,Chennai,School,2017-12-19 20:39:16
17849,24,Female,Kolkata,Undergraduate,2021-06-24 00:57:22
21695,24,Female,Chennai,Undergraduate,2017-05-26 09:36:59
3950,16,Male,Chennai,Postgraduate,2024-07-02 18:34:27
43882,27,Male,Mumbai,Undergraduate,2017-01-01 21:46:38
27084,28,Male,Delhi,Undergraduate,2023-11-01 06:53:09
31968,29,Female,Mumbai,School,2017-06-25 08:33:01
44905,25,Female,Mumbai,Postgraduate,2018-05-28 07:01:53
1192,23,Male,Chennai,Postgraduate,2023-04-12 19:19:12
9341,27,Female,Bangalore,School,2021-01-31 13:47:43
32022,22,Female,Chennai,Undergraduate,2020-06-22 07:19:12
41072,16,Male,Bangalore,Postgraduate,2023-11-15 12:05:42
26486,20,Male,Bangalore,Undergraduate,2017-12-30 23:52:23
15162,21,Female,Kolkata,Undergraduate,2017-07-28 03:10:59
19065,23,Female,Bangalore,School,2020-11-15 19:42:50
37345,24,Female,Mumbai,Undergraduate,2019-02-10 17:50:02
31155,19,Male,Delhi,Undergraduate,2018-06-21 10:12:13
13393,24,Male,Kolkata,School,2023-01-26 13:31:25
24183,26,Male,Bangalore,Postgraduate,2019-02-01 20:15:42
37874,26,Female,Chennai,Undergraduate,2022-01-05 10:59:57
42212,22,Female,Mumbai,Undergraduate,2017-01-29 18:11:22
38223,25,Male,Kolkata,School,2024-10-03 00:38:33
31123,26,Male,Kolkata,Undergraduate,2019-02-22 10:01:13
5186,21,Male,Delhi,School,2021-02-09 15:38:04
2763,26,Male,Delhi,Undergraduate,2019-11-23 07:44:53
18949,25,Male,Delhi,Undergraduate,2024-10-20 01:05:28
45114,19,Female,Bangalore,Postgraduate,2017-01-20 10:52:54
27931,16,Female,Delhi,Postgraduate,2024-05-12 15:31:44
16514,28,Male,Bangalore,Postgraduate,2019-08-24 07:33:32
25617,27,Male,Bangalore,School,2017-11-20 16:39:33
1834,23,Male,Delhi,Undergraduate,2021-02-27 22:26:41
8571,20,Male,Delhi,School,2018-03-03 19:41:02
19186,16,Male,Mumbai,Postgraduate,2021-08-07 16:49:31
28094,21,Male,Delhi,School,2023-05-04 19:40:29
48041,20,Male,Kolkata,School,2021-06-24 19:07:29
41173,25,Female,Chennai,Undergraduate,2021-06-14 23:52:49
5081,26,Male,Chennai,Postgraduate,2019-03-16 14:09:22
25537,22,Female,Mumbai,Undergraduate,2018-07-11 22:36:09
39478,20,Female,Bangalore,Undergraduate,2021-06-17 11:54:11
6222,25,Female,Kolkata,Postgraduate,2019-11-11 21:11:44
5308,17,Female,Delhi,Undergraduate,2020-05-15 21:52:57
39528,23,Female,Mumbai,Postgraduate,2021-10-19 00:27:47
5138,16,Female,Bangalore,School,2020-03-23 16:54:23
20117,22,Male,Delhi,Postgraduate,2018-05-23 10:46:55
36824,23,Female,Bangalore,Postgraduate,2017-10-09 20:00:10
2868,29,Female,Bangalore,School,2023-12-24 23:28:35
6907,24,Male,Kolkata,Undergraduate,2020-01-30 09:45:38
33829,15,Male,Chennai,Undergraduate,2018-08-28 20:36:57
35450,17,Male,Bangalore,Undergraduate,2021-01-04 15:05:56
13100,15,Female,Chennai,School,2020-05-18 01:38:42
41345,25,Male,Bangalore,Postgraduate,2024-04-05 13:11:45
28569,18,Female,Kolkata,Postgraduate,2022-09-28 08:02:05
6785,27,Female,Mumbai,Undergraduate,2018-11-25 03:36:31
16578,21,Female,Bangalore,Postgraduate,2020-08-16 05:49:18
31230,27,Female,Bangalore,School,2018-10-26 05:52:24
44392,25,Female,Kolkata,School,2023-10-14 20:47:55
23972,25,Male,Mumbai,Postgraduate,2023-08-19 12:43:44
27233,25,Female,Chennai,School,2020-11-22 04:41:15
31927,17,Female,Kolkata,Postgraduate,2020-04-14 16:03:41
19893,15,Male,Delhi,School,2018-10-06 19:56:44
24080,20,Male,Delhi,Postgraduate,2024-09-04 11:14:00
20071,20,Male,Kolkata,School,2018-05-01 19:24:54
2993,29,Female,Bangalore,Postgraduate,2021-08-22 09:35:30
29020,20,Female,Chennai,Postgraduate,2020-04-26 23:01:36
6741,27,Female,Bangalore,Undergraduate,2023-02-11 17:02:44
34777,21,Male,Bangalore,School,2022-06-26 22:21:52
20200,21,Male,Mumbai,Postgraduate,2021-01-16 03:35:05
47169,26,Female,Bangalore,School,2020-02-02 07:50:54
8282,29,Female,Delhi,Undergraduate,2017-06-12 08:47:58
18592,21,Male,Mumbai,Undergraduate,2024-07-20 00:21:36
44847,24,Female,Delhi,School,2023-02-22 18:07:48
25339,15,Male,Kolkata,Undergraduate,2018-07-26 16:47:00
17163,23,Female,Bangalore,School,2020-10-11 19:30:09
44609,27,Male,Kolkata,Undergraduate,2022-02-09 15:14:04
1650,23,Female,Bangalore,School,2022-05-11 17:28:32
22132,18,Female,Bangalore,Postgraduate,2020-07-13 15:14:50
45563,28,Male,Chennai,School,2020-09-08 12:21:22
39859,24,Male,Kolkata,Undergraduate,2017-08-26 18:42:23
13474,22,Female,Kolkata,Undergraduate,2021-03-02 16:21:25
28990,22,Male,Kolkata,Undergraduate,2023-10-19 15:49:41
39668,16,Female,Bangalore,Undergraduate,2021-09-07 12:21:26
10492,23,Female,Bangalore,School,2024-06-10 04:01:22
6008,19,Male,Chennai,Undergraduate,2019-08-23 12:45:07
39048,18,Male,Kolkata,School,2023-03-01 03:55:01
43291,28,Male,Bangalore,Postgraduate,2021-12-23 10:14:43
21551,19,Male,Kolkata,Undergraduate,2019-06-19 16:51:11
29000,29,Female,Chennai,School,2018-11-05 06:05:54
3815,23,Male,Bangalore,Postgraduate,2019-11-25 17:56:23
15255,22,Female,Delhi,Undergraduate,2018-07-24 20:29:12
14704,27,Female,Bangalore,Undergraduate,2018-06-16 01:32:22
14092,25,Male,Kolkata,Postgraduate,2020-05-01 04:44:18
43334,20,Female,Delhi,School,2018-06-29 12:43:04
29756,18,Male,Bangalore,Postgraduate,2020-05-06 04:26:26
7700,18,Male,Kolkata,Undergraduate,2023-03-18 07:10:26
9710,20,Male,Chennai,School,2024-06-15 11:09:49
34553,19,Male,Chennai,Undergraduate,2020-07-08 12:13:35
34616,26,Male,Mumbai,School,2020-01-30 20:45:55
39086,26,Female,Bangalore,Postgraduate,2023-10-05 05:00:47
25666,29,Female,Bangalore,School,2020-03-12 11:00:23
14139,28,Male,Delhi,Undergraduate,2020-06-06 18:39:37
4706,27,Female,Chennai,Undergraduate,2020-06-06 10:05:01
15435,23,Male,Chennai,Postgraduate,2018-10-05 18:28:32
38956,16,Male,Chennai,School,2018-10-14 12:36:01
3454,18,Male,Kolkata,Undergraduate,2024-11-11 19:05:13
8569,17,Female,Mumbai,Undergraduate,2024-08-11 23:51:13
13142,28,Female,Bangalore,School,2023-07-18 10:15:05
38944,19,Male,Bangalore,Postgraduate,2022-01-03 18:25:22
25571,25,Female,Bangalore,Postgraduate,2024-05-21 13:27:10
10648,23,Male,Delhi,Postgraduate,2024-05-06 10:13:13
22522,19,Female,Bangalore,School,2018-08-23 05:18:32
23712,20,Male,Delhi,School,2018-07-08 16:04:43
47765,29,Male,Mumbai,Undergraduate,2021-08-18 15:29:32
42244,24,Female,Chennai,Undergraduate,2024-08-10 02:17:15
13231,27,Female,Chennai,School,2017-02-14 14:43:55
31992,25,Male,Bangalore,Undergraduate,2024-09-23 19:14:07
19706,17,Male,Delhi,Postgraduate,2022-10-26 17:59:19
31139,25,Male,Mumbai,School,2023-01-16 11:25:57
45093,28,Female,Delhi,School,2020-07-10 21:07:33
722,21,Male,Delhi,Undergraduate,2020-04-06 15:56:41
15207,27,Female,Mumbai,Undergraduate,2022-12-02 20:52:00
26559,27,Female,Bangalore,Undergraduate,2018-02-09 03:48:53
45876,16,Female,Kolkata,School,2017-07-06 02:05:14
39925,19,Female,Kolkata,Undergraduate,2024-10-25 05:53:03
7100,27,Male,Bangalore,Postgraduate,2021-06-30 20:10:19
10057,18,Female,Delhi,Postgraduate,2023-07-01 04:38:52
29986,20,Female,Chennai,School,2023-11-13 12:24:00
44012,25,Female,Bangalore,Undergraduate,2020-07-25 05:04:28
9773,16,Female,Delhi,Postgraduate,2018-06-04 23:23:26
18531,23,Male,Bangalore,Postgraduate,2021-10-28 16:14:05
38645,25,Female,Delhi,Postgraduate,2022-03-26 05:12:28
15627,27,Female,Mumbai,Undergraduate,2022-06-13 10:06:46
993,20,Female,Kolkata,School,2023-02-24 16:30:20
27542,26,Male,Kolkata,Postgraduate,2019-05-14 01:06:10
14195,22,Female,Mumbai,Undergraduate,2017-11-01 18:34:30
21373,24,Male,Mumbai,Postgraduate,2021-02-15 03:03:07
45427,22,Male,Mumbai,Postgraduate,2019-02-24 04:05:54
46628,26,Male,Chennai,Undergraduate,2017-01-30 13:49:47
33865,19,Male,Chennai,Undergraduate,2022-05-06 04:43:12
20326,18,Female,Delhi,Undergraduate,2024-04-07 19:06:30
20125,21,Female,Mumbai,School,2017-01-04 10:06:24
26227,21,Male,Kolkata,Postgraduate,2018-03-09 16:06:26
31758,25,Male,Delhi,Postgraduate,2022-09-12 20:21:14
34904,17,Male,Chennai,School,2021-03-10 14:20:17
100,23,Female,Chennai,Undergraduate,2023-02-02 08:04:10
1731,25,Female,Mumbai,School,2024-10-29 15:09:11
33901,19,Female,Chennai,Postgraduate,2023-12-11 01:21:15
12974,27,Female,Kolkata,Postgraduate,2024-05-10 11:46:04
24896,27,Male,Bangalore,Undergraduate,2020-06-06 11:12:43
43388,17,Male,Delhi,School,2022-04-14 04:38:37
38437,22,Male,Kolkata,Undergraduate,2023-11-03 15:06:23
45698,23,Female,Delhi,School,2024-03-10 05:12:40
24272,26,Female,Kolkata,Postgraduate,2017-02-06 13:10:32
9804,23,Male,Delhi,Undergraduate,2023-10-11 15:38:06
45984,16,Female,Chennai,Undergraduate,2020-12-26 09:33:26
45404,21,Male,Chennai,Postgraduate,2020-04-25 23:48:30
6224,20,Female,Delhi,Postgraduate,2019-12-24 20:33:38
3001,22,Female,Chennai,Undergraduate,2023-06-10 04:43:16
45018,26,Female,Delhi,Undergraduate,2024-05-28 15:50:41
32376,27,Male,Chennai,Undergraduate,2020-01-13 06:12:01
8208,27,Male,Kolkata,School,2019-04-30 22:28:36
22034,22,Female,Bangalore,Undergraduate,2023-08-05 10:52:03
19612,15,Male,Chennai,School,2018-07-03 07:59:52
2233,21,Male,Bangalore,Undergraduate,2018-01-09 22:51:56
16504,22,Female,Kolkata,Postgraduate,2024-04-05 03:43:24
34146,21,Female,Chennai,School,2021-01-07 21:31:21
38762,25,Female,Bangalore,Postgraduate,2022-02-08 16:06:23
26605,18,Male,Bangalore,Postgraduate,2022-05-11 04:57:54
1461,24,Female,Kolkata,Postgraduate,2023-10-04 18:54:19
2240,17,Male,Delhi,Undergraduate,2017-08-31 01:00:27
2811,21,Female,Delhi,School,2021-08-02 18:20:20
41819,23,Female,Chennai,Undergraduate,2018-07-20 01:13:50
49902,21,Female,Mumbai,School,2022-03-15 18:03:22
47306,15,Male,Delhi,Undergraduate,2017-09-17 17:43:10
16865,28,Male,Chennai,Postgraduate,2020-07-15 03:32:18
28973,26,Female,Chennai,School,2018-08-04 07:46:20
36888,21,Male,Delhi,School,2020-04-26 15:22:04
21554,19,Female,Delhi,Undergraduate,2022-01-02 08:39:50
33098,28,Female,Chennai,School,2017-06-27 00:41:18
29421,22,Male,Kolkata,Undergraduate,2019-03-06 05:01:01
13468,25,Male,Bangalore,Postgraduate,2022-09-19 07:32:41
42125,23,Male,Mumbai,Undergraduate,2020-06-01 09:12:13
43995,16,Male,Mumbai,School,2017-07-02 12:00:02
33793,26,Female,Chennai,Postgraduate,2017-01-04 23:00:36
49200,28,Male,Mumbai,School,2024-05-27 05:01:18
4694,17,Female,Chennai,School,2021-05-05 05:33:06
41867,18,Female,Chennai,Undergraduate,2020-01-23 12:29:06
32883,26,Female,Mumbai,Postgraduate,2023-04-29 23:41:15
5761,17,Female,Bangalore,Postgraduate,2021-07-22 20:16:11
4460,29,Male,Chennai,Postgraduate,2017-02-28 18:25:21
39575,17,Male,Delhi,Undergraduate,2020-02-11 00:24:11
31275,20,Female,Bangalore,School,2024-12-31 19:41:27
11890,18,Female,Chennai,Postgraduate,2024-08-03 00:46:28
16694,17,Female,Kolkata,Postgraduate,2019-06-29 20:40:04
34869,22,Male,Mumbai,Postgraduate,2024-06-12 03:04:21
38105,25,Female,Delhi,School,2024-10-13 17:51:14
26087,16,Male,Chennai,Undergraduate,2020-12-17 11:31:13
14715,23,Female,Chennai,Postgraduate,2022-03-23 10:37:36
2101,21,Female,Mumbai,Postgraduate,2017-09-15 15:20:57
36814,25,Male,Mumbai,Postgraduate,2019-04-11 16:08:47
39353,21,Male,Kolkata,Postgraduate,2018-10-07 20:57:15
22452,23,Female,Mumbai,School,2021-06-17 05:44:39
1635,28,Male,Chennai,School,2020-03-03 00:16:29
35111,19,Female,Bangalore,Undergraduate,2019-04-21 22:25:14
82,22,Female,Mumbai,Postgraduate,2019-02-18 11:44:22
14834,27,Male,Delhi,Postgraduate,2019-02-21 06:43:56
12068,22,Male,Bangalore,Postgraduate,2024-05-31 07:20:11
30951,22,Female,Bangalore,Postgraduate,2024-06-17 22:27:54
25261,16,Female,Delhi,School,2024-03-13 12:55:48
49695,24,Female,Kolkata,School,2021-10-10 01:41:40
9987,16,Male,Delhi,Postgraduate,2020-07-03 08:50:21
35127,28,Female,Bangalore,Postgraduate,2017-11-03 12:49:46
20223,26,Female,Bangalore,Undergraduate,2022-10-04 21:07:58
18397,20,Female,Chennai,Undergraduate,2022-02-12 20:18:14
23847,24,Male,Bangalore,School,2023-01-30 17:39:08
21426,22,Male,Delhi,Undergraduate,2018-10-09 16:20:49
40086,29,Female,Chennai,Undergraduate,2020-06-29 06:31:18
49745,23,Female,Delhi,Postgraduate,2017-04-25 19:57:39
1583,19,Female,Bangalore,School,2024-09-08 03:43:39
20038,20,Male,Chennai,Postgraduate,2022-07-06 20:42:35
20226,19,Male,Kolkata,Undergraduate,2020-01-02 07:45:02
41051,19,Male,Bangalore,Postgraduate,2021-09-28 21:11:28
11718,23,Male,Delhi,School,2020-06-21 03:04:46
25674,23,Male,Delhi,Postgraduate,2024-02-29 01:53:08
33223,25,Male,Chennai,Postgraduate,2018-05-27 20:02:30
21735,23,Male,Mumbai,Postgraduate,2023-05-05 19:46:49
32446,16,Male,Kolkata,Postgraduate,2019-02-03 13:47:04
39240,20,Female,Mumbai,School,2018-10-11 14:20:30
30672,21,Female,Kolkata,Undergraduate,2020-08-19 01:37:39
40950,25,Male,Mumbai,Postgraduate,2024-04-08 22:15:08
14587,24,Male,Chennai,Postgraduate,2018-07-06 03:15:48
18940,27,Male,Delhi,School,2018-09-30 17:24:33
13868,28,Female,Delhi,Postgraduate,2022-04-19 17:20:49
14758,21,Male,Chennai,Postgraduate,2019-07-14 05:43:34
6577,25,Male,Delhi,Undergraduate,2017-09-24 07:03:56
20781,20,Female,Bangalore,School,2019-05-19 09:23:04
183,18,Female,Mumbai,Undergraduate,2020-09-02 02:18:47
45138,26,Male,Kolkata,Undergraduate,2019-09-28 12:13:07
40537,25,Female,Delhi,School,2020-08-29 00:23:01
41684,28,Male,Delhi,Postgraduate,2017-10-06 14:47:02
35647,21,Female,Chennai,Postgraduate,2017-03-14 03:13:04
3639,20,Male,Chennai,Undergraduate,2020-04-28 21:20:42
46407,22,Female,Bangalore,Undergraduate,2023-05-21 16:55:17
29284,26,Male,Kolkata,Undergraduate,2023-01-07 23:15:52
19776,25,Female,Bangalore,Undergraduate,2017-12-12 21:33:12
29972,22,Female,Delhi,Postgraduate,2021-04-17 20:42:01
43066,29,Female,Bangalore,School,2022-10-31 01:56:54
29224,25,Male,Kolkata,School,2019-10-22 12:04:15
34158,16,Male,Chennai,Postgraduate,2019-10-02 20:45:25
32028,29,Male,Delhi,Postgraduate,2019-10-21 03:02:28
48203,18,Male,Delhi,Postgraduate,2020-05-21 16:03:44
39734,25,Male,Kolkata,Postgraduate,2021-08-02 12:10:53
38643,15,Male,Kolkata,Undergraduate,2022-04-25 00:04:42
41744,20,Male,Bangalore,Undergraduate,2022-05-27 11:45:51
30582,28,Female,Chennai,Undergraduate,2019-04-11 04:45:07
43618,17,Female,Chennai,School,2018-03-22 16:29:00
16667,15,Male,Delhi,Postgraduate,2022-07-16 09:30:53
23154,27,Female,Delhi,Postgraduate,2017-01-23 00:46:59
18499,20,Female,Chennai,Postgraduate,2021-02-24 12:33:20
17185,25,Female,Chennai,Undergraduate,2020-05-14 01:28:45
28938,26,Female,Mumbai,Undergraduate,2022-08-17 00:43:43
16698,20,Female,Mumbai,Postgraduate,2023-06-01 16:49:20
31427,25,Female,Chennai,Undergraduate,2018-05-19 05:52:51
11586,22,Female,Mumbai,School,2021-02-15 19:45:15
4415,20,Male,Mumbai,Undergraduate,2019-01-05 02:21:13
2825,27,Female,Mumbai,Undergraduate,2022-06-17 14:02:50
14195,28,Female,Kolkata,Undergraduate,2018-03-29 12:45:22
1260,16,Male,Bangalore,Undergraduate,2021-04-10 13:41:45
40656,27,Female,Chennai,Postgraduate,2020-04-27 20:18:06
36785,16,Female,Chennai,School,2017-10-14 04:29:38
3492,16,Female,Bangalore,Undergraduate,2021-06-29 08:22:12
24984,15,Male,Kolkata,School,2023-06-05 20:58:30
7642,26,Male,Bangalore,School,2020-03-26 11:11:55
38152,19,Female,Delhi,School,2020-11-03 13:13:58
49889,19,Male,Delhi,Postgraduate,2018-07-29 21:06:02
28917,23,Male,Mumbai,Postgraduate,2023-03-31 16:36:05
24689,21,Female,Chennai,Undergraduate,2024-12-26 00:28:05
34095,17,Female,Mumbai,Undergraduate,2019-06-28 19:01:27
48927,27,Female,Kolkata,School,2020-07-16 20:20:02
11440,17,Female,Chennai,Postgraduate,2019-06-09 23:00:05
28728,15,Female,Kolkata,School,2022-02-06 16:28:00
2093,29,Male,Delhi,School,2023-06-16 15:47:11
49569,16,Male,Chennai,Postgraduate,2024-10-04 08:35:48
16696,19,Male,Kolkata,Undergraduate,2022-10-03 07:50:05
7811,16,Female,Chennai,Postgraduate,2024-05-04 06:42:06
12187,21,Male,Delhi,Undergraduate,2022-10-25 14:24:16
17506,15,Male,Kolkata,Postgraduate,2017-07-03 12:18:04
44606,25,Female,Bangalore,Postgraduate,2022-11-08 14:04:05
35045,28,Male,Mumbai,Undergraduate,2018-05-08 06:15:34
8102,25,Male,Mumbai,School,2022-04-11 06:07:47
390,18,Female,Delhi,Postgraduate,2019-02-20 08:19:08
25539,24,Female,Mumbai,Undergraduate,2021-02-28 14:32:29
32271,27,Female,Bangalore,School,2019-07-15 16:34:53
49455,28,Female,Kolkata,Undergraduate,2018-03-18 19:32:38
2423,15,Female,Kolkata,Undergraduate,2019-10-10 02:53:32
46811,26,Female,Kolkata,Postgraduate,2017-11-13 21:32:26
4794,24,Female,Bangalore,School,2018-09-04 02:42:05
41989,17,Male,Kolkata,School,2021-06-16 13:09:43
32785,24,Female,Delhi,Undergraduate,2019-08-09 04:35:03
38729,20,Female,Mumbai,Undergraduate,2022-09-16 17:11:30
16638,16,Female,Mumbai,Undergraduate,2018-11-09 17:18:35
18950,16,Female,Kolkata,School,2024-10-17 23:10:11
22670,28,Male,Bangalore,Postgraduate,2020-10-17 03:32:52
41977,27,Female,Chennai,Undergraduate,2018-04-04 05:31:45
1872,26,Female,Chennai,School,2018-02-23 15:40:16
23671,29,Female,Delhi,Undergraduate,2018-12-01 14:18:46
3153,17,Female,Mumbai,Undergraduate,2019-04-27 07:21:32
33885,25,Male,Chennai,School,2020-12-28 05:37:40
6524,18,Male,Chennai,Postgraduate,2019-12-12 03:26:50
44793,23,Female,Bangalore,Undergraduate,2020-10-08 14:32:02
16511,17,Male,Bangalore,Postgraduate,2020-05-08 17:39:05
14636,26,Male,Kolkata,Undergraduate,2017-01-17 05:42:30
43425,23,Male,Chennai,Postgraduate,2022-09-20 18:15:04
21131,25,Male,Chennai,School,2019-01-30 22:29:24
25526,29,Male,Chennai,School,2020-05-06 12:41:37
1984,24,Male,Kolkata,School,2021-07-17 04:55:04
28950,15,Female,Mumbai,Postgraduate,2019-05-14 02:45:20
1389,22,Female,Kolkata,Undergraduate,2019-06-28 02:36:55
19891,21,Female,Mumbai,Postgraduate,2019-07-17 12:38:39
46779,21,Female,Kolkata,Undergraduate,2018-01-27 21:56:58
27462,18,Female,Mumbai,Undergraduate,2022-12-05 15:38:00
43902,18,Female,Chennai,Undergraduate,2019-05-27 23:22:14
20710,16,Male,Chennai,School,2022-02-15 03:18:16
48461,20,Male,Mumbai,School,2020-01-01 23:50:53
38314,26,Female,Kolkata,School,2023-11-19 13:24:02
8880,25,Male,Kolkata,School,2018-03-30 13:13:51
37033,21,Female,Mumbai,School,2022-07-22 21:22:05
48648,26,Male,Chennai,Undergraduate,2024-02-05 10:19:42
21283,19,Female,Bangalore,Undergraduate,2019-09-01 04:38:53
44913,19,Female,Delhi,School,2022-10-25 05:18:58
24087,16,Female,Mumbai,School,2017-11-05 17:18:57
4589,15,Female,Chennai,Undergraduate,2021-02-03 15:56:09
27556,29,Female,Chennai,Postgraduate,2023-03-07 09:36:55
38928,16,Female,Bangalore,School,2020-09-27 17:44:16
18091,18,Male,Mumbai,Undergraduate,2018-02-05 19:50:21
17514,15,Male,Bangalore,Undergraduate,2018-04-04 07:44:00
41591,23,Female,Kolkata,School,2018-11-13 10:16:53
40435,15,Male,Bangalore,Postgraduate,2023-08-03 11:43:34
21386,28,Male,Bangalore,School,2022-03-24 09:47:30
10517,27,Female,Bangalore,Undergraduate,2024-03-20 09:47:26
27838,19,Male,Chennai,Postgraduate,2023-07-30 18:27:07
40087,20,Female,Mumbai,Undergraduate,2020-02-14 23:29:48
27851,23,Male,Bangalore,Postgraduate,2024-06-15 18:55:39
9441,20,Male,Bangalore,School,2021-12-15 19:52:35
21721,20,Female,Kolkata,School,2022-08-02 21:02:45
29851,22,Male,Mumbai,Postgraduate,2024-06-20 09:16:27
15830,20,Male,Chennai,Undergraduate,2020-07-17 14:34:46
10432,21,Female,Bangalore,Undergraduate,2021-01-06 23:48:17
6995,15,Male,Delhi,Postgraduate,2019-02-18 13:43:50
30912,18,Female,Delhi,Postgraduate,2023-08-25 03:53:32
39554,16,Female,Kolkata,Postgraduate,2017-04-12 02:03:29
22653,16,Male,Bangalore,Undergraduate,2024-07-11 19:29:36
1196,20,Male,Delhi,School,2019-04-10 04:35:29
42148,15,Female,Mumbai,Postgraduate,2017-11-09 22:31:57
37192,25,Male,Bangalore,Undergraduate,2020-02-06 07:03:33
8031,24,Female,Delhi,Postgraduate,2019-03-13 17:11:50
7117,19,Male,Delhi,Postgraduate,2019-08-18 14:27:03
41029,25,Female,Bangalore,Undergraduate,2019-04-26 17:43:14
21962,19,Male,Kolkata,Postgraduate,2023-09-17 16:12:55
10088,23,Female,Kolkata,School,2024-08-16 18:26:00
111,26,Male,Chennai,Undergraduate,2024-12-24 03:27:31
6925,16,Female,Kolkata,Postgraduate,2023-07-16 02:01:41
19481,19,Male,Bangalore,Postgraduate,2024-12-20 17:23:10
15486,28,Female,Bangalore,Postgraduate,2018-03-08 01:31:14
49832,26,Male,Chennai,School,2019-10-12 01:29:45
7229,20,Female,Chennai,School,2022-07-07 11:47:33
42102,25,Male,Chennai,School,2024-09-03 16:42:57
42571,25,Male,Bangalore,School,2022-10-15 06:57:50
759,24,Female,Bangalore,Postgraduate,2018-08-25 22:31:01
35551,23,Female,Kolkata,Postgraduate,2022-12-16 14:00:35
45469,29,Male,Bangalore,Undergraduate,2022-08-24 17:48:43
43105,29,Male,Delhi,Undergraduate,2020-08-07 02:16:08
32058,22,Male,Chennai,Postgraduate,2024-08-20 08:31:21
37417,25,Male,Kolkata,Undergraduate,2023-11-03 02:52:57
47040,17,Female,Mumbai,Undergraduate,2022-08-10 00:30:52
35317,25,Female,Kolkata,Postgraduate,2019-12-05 22:07:30
40065,18,Male,Mumbai,Postgraduate,2021-12-18 23:00:19
47051,26,Male,Delhi,School,2023-06-08 09:58:53
24925,16,Female,Kolkata,Postgraduate,2020-04-24 13:34:37
23776,24,Female,Bangalore,School,2018-07-06 15:46:19
25847,17,Male,Mumbai,Postgraduate,2018-03-23 00:29:08
25808,25,Male,Chennai,School,2019-04-24 07:11:57
281,21,Male,Delhi,Postgraduate,2019-04-29 22:27:00
5094,23,Male,Delhi,Postgraduate,2022-10-04 05:21:39
8485,19,Female,Bangalore,School,2017-01-07 13:18:50
48090,19,Male,Bangalore,Undergraduate,2018-07-09 16:52:56
2878,29,Male,Chennai,School,2021-03-24 13:56:01
14721,17,Female,Chennai,Undergraduate,2020-12-29 12:44:27
47402,23,Female,Delhi,School,2018-07-29 10:03:19
17049,17,Female,Delhi,Undergraduate,2021-08-22 02:43:18
27517,23,Female,Bangalore,School,2021-09-15 10:54:34
1450,17,Male,Kolkata,Postgraduate,2021-03-12 09:12:34
11904,21,Male,Bangalore,Postgraduate,2018-09-20 19:18:46
